ID,Type,ContentID,Text,ReaderPreviewPath,LocalizationArea
2254,1,,让人疑惑的不止是这个，在将他们击散之后，接踵而至的竟然是白女巫！这让人应接不暇的强敌究竟是什么情况！这是梦境吗？那为什么还是会感觉到压迫与战斗带来的痛感。你击破了白女巫之后是梦罗克，然后是黑羽瓦尔基里，面对强敌，你陷入无尽的鏖战。,,9
2255,1,,疲倦甚至让你无法紧握手中的武器，你终被黑羽瓦尔基里一枪刺下，贯穿胸膛。这就是死亡的感觉吗？你感觉自己的意识陷入黑暗的甬道。,,9
2256,1,,然后是惊醒，伴随着急促的呼吸，你身体僵直，像是从噩梦中惊醒。而自己还是站在刚才进入梦魇层之前的位置，不远处地标性的巨大钟表上的时间，仅仅过去了几秒钟而已……,,9
2257,1,,噩梦伴随着耳语，能够清晰的让人感觉大有一股意识在阻挠着你，这究竟只是一个张牙舞爪的幻术，还是【那个意志】给下的最终通牒呢？,,9
2258,1,,5,,9
2259,1,,你看着手中已经收集好的能量，思绪重新回归现实。清醒过来的你最终决定贯彻自己的任务，毕竟这梦魇的真实性和立场还不足以让你改变想法，于是你选择带着能量前往枯萎法阵，让你有些意外的是，奇迹教会的人居然早已准备好。,,9
2260,1,,晚祷钟悬浮其中，位置和大小与法阵都极为契合，像是之前设计好的一样。而中心有一团奇异的紫色力量，这能量的波动让你感觉似曾相识，你刚要陷入更深的思考。,,9
2261,1,,“时间紧迫，我们维持着这个阵法很辛苦的，麻烦快一点。”虽然语言还算客气，可是你也听出了不耐烦。将收集来的能量注入到法阵之中。,,9
2262,1,,一紫色能量似乎被法阵激活一般突然膨胀数倍，法阵顶部能量聚集，声音嗡鸣，似乎在聚集着一股巨大的力量。,,9
2263,1,,奇迹教会的首领专心的闭着眼睛，额头青筋鼓动。按照他们的说辞，这阵法应该是偶然遇见，而后因为无法找到晚祷钟发条，临时起意改变方案。但是从这熟稔程度看来……充满诸多疑点。,,9
2264,1,,此时他大喊一声，张开的双手合十，然后奋力往下挥动，伴随着他的手势，轰隆巨响炸裂，巨大的威势化作迅雷倾泄而出。,,9
2265,1,,这种利用阵法制造的巨大力量与正常魔法不在一个等级，光芒闪现之后，出现了让人诧异的情况。晚祷钟安然无恙，以及旁边被撕裂出一个神秘的空间入口。,,9
2266,1,,那个入口之中传来尖啸，压抑的气氛扑面而来，在场的奇迹教众似乎也都感受到这股气氛，但是他们因为酝酿刚才的阵法力竭而无法行动。,,9
2267,1,,看着逐渐缩小的传送门，首领率先反应过来，大吼道：“冒险者，快去！这里面藏着晚祷钟发条！或许这是我们最后的机会！”,,9
2268,1,,众人纷纷看向你，众多的期望驱使着你前进，冒险者的职责让不久前那个噩梦带来的恐惧荡然无存。你几乎没有犹豫，在得到授意之后便冲向那个传送门。,,9
2269,1,,6,,9
2270,1,,这就是传说中的梦魇层？你张开手又握紧，感受着这里的气氛。和上次不一样，这次似乎多了些自主的意识。区别是这次更加清醒，知道自己身处【梦境】之中。,,9
2271,1,,“想要找晚祷钟的钥匙吗？前往那个方向吧。”又是熟悉的【亡灵的耳语】吗？这次竟然像是个有感情的男人的声音。而且这引导的内容充满诱惑，像是了解你的想法一样。,,9
2272,1,,梦境之中都是相反的吗？亡灵的耳语引导着你来到一处地方。本做好迎接陷阱准备的你有些吃惊，那个地方竟然如此轻易的找到……晚祷钟发条！,,9
2273,1,,虽然不知道那个引导你的耳语有什么意图，但是现在看来，顺势而为或许是最好的选择。你将晚祷钟发条从原有的位置剥离。而后这个空间像是镜子一样出现裂缝，开始碎裂。,,9
2274,1,,似乎有什么力量从裂缝之中溢出，整个空间在这个力量的撕扯下迅速瓦解，你一个踉跄，跌入黑暗。手中的晚祷钟发条也消失不见！,,9
2275,1,,斗转星移之间，你再次来到枯萎法阵，周围的奇迹教众吃惊的看着你，你僵在原地，又只是精神脱离肉体进入梦魇层吗？可是晚祷钟发条的那种真实的冰凉质感似乎还停留在指尖。,,9
2276,1,,“五百多年了，我竟然被这该死的使命囚禁了五百多年……”,,9
2277,1,,一个男人的声音回到在枯萎法阵上空。众人惊诧，却又无所是从。法阵之上却像被什么操纵一般：晚祷钟开始旋转，分开归置到阵法四角，一团紫色的能量从阵法的缝隙中溢出，而法阵中心，出现了一个人形的茧。除此之外，还有一个蓬头垢面的神秘人出现在茧的旁边。,,9
2278,1,,法阵之中奇迹教徒一愣，片刻之后反应过来冲向法阵中心的神秘人。,,9
2279,1,,“谢谢你们给我带来了这股能量，但是……你们不能阻止我！”,,9
2280,1,,神秘人挥手之间，召唤出强悍的钟楼魔物，挡在众人之前。,,9
2281,1,,而紫色气团之中一股能量波动似乎也在他的操纵下涌入枯萎法阵。,,9
2282,1,,“不，那不是你的力量！”奇迹教会首领歇斯底里，似乎极为痛苦。,,9
2283,1,,“这最合适的时机，终于被我等到了，复苏吧！兀儿德！”神秘人完全不理会奇迹教众，他的声音癫狂，你却感觉这声音很熟悉。,,9
2284,1,,你突然明白过来，这个神秘人的自由好像和你拔除的晚祷钟发条有关，就是这个声音指引你拔除了晚祷钟发条……没想到他竟然有着自己的目的。,,9
2285,1,,法阵再次被激活，在复杂的图案的运作下，人形茧化作光点消失，一紧闭双眼的少女从光团之中逐渐显现。,,9
2286,1,,神秘人没有丝毫犹豫，将沉睡的少女揽入怀中，迅速遁走。,,9
2287,1,,与此同时，枯萎法阵变得暗淡，那团紫色的光似乎被消耗殆尽。地底开始震动，以阵法为核心，一巨大风暴逐渐逐渐凝结而成。,,9
2288,1,,“这是……能量风暴？！”你一头雾水。奇迹教会教众狼狈异常，在首领的授意下，他们迅速撤离。,,9
2289,1,,你意识到事态严重的瞬间，福金闪现而出，他看着逐渐扩大的能量风暴，显示出少有的急躁：“这里究竟发生过什么！”他大吼道。,,9
2290,1,,没等你回答，他便挥手要你离开。,,9
2291,1,,神秘人与复苏的少女，梦魇空间与晚祷钟、动机复杂的奇迹教会以及钟楼之中隐藏的秘密……这些东西怕是炼金术士的艾鲁也难以知情，一个石化病背后究竟能够牵扯出多少东西呢？感觉自己像是一无所知却在被反复利用的傀儡。,,9
2292,1,,你带着众多疑惑返回地面，这些东西可能要认真问问奇迹教会的启示录了……,,9
2293,1,,来到炼金术士工会之后却得知，奇迹教会的所有人就在一刻钟之前得到了某项命令，已经从炼金术士工会全员撤离……,,9
2301,1,,1,,9
2302,1,,奇迹教会的奇怪举动至今仍然让人捉摸不透，虽然他们突然从炼金术士工会蒸发，但是石化病症在他们的帮助下，支撑到了新一批药剂的补充时限，算是朝着好的方向发展。,,9
2303,1,,炼金术士工会这段时间也并没有像艾鲁说的一样组织起来有效的力量对地底多出来的能量风暴调查。,,9
2304,1,,艾尔帕兰整座城市陷入一段和平的假象，在你恍惚中觉得那只是一场噩梦的时候，福金的来信又很快将你拉回现实。,,9
2305,1,,你来到信中约定的钟楼点与他汇合。他说与他约定的时空调查团并没有如期而至，但是能量风暴的扩散让他赶到恐慌，所以希望能借助你的力量先做一些更加深入的调查。,,9
2306,1,,作为时间调停者，他大概对你们引起能量风暴的过程有了初步的了解，并且从整个事件中提出一种假设，他怀疑奇迹教会某种目的利用了你甚至整个炼金术士工会。,,9
2307,1,,石化病本源则是他们自导自演的戏，因为使人石化的力量本源与他们操纵的那股紫色光团的能量结构十分类似。而在这充满危机的空间之中，仍然可以碰到探索的奇迹教众，像是在寻找什么东西一样。,,9
2308,1,,“究竟是什么东西呢？”他呢喃着陷入深思。,,9
2309,1,,福金的反应让你感觉到了异常，他看起来状态很差，曾经无所不能的他竟然也会遇到难以解决的棘手之事。,,9
2310,1,,“大概是长时间受到了能量风暴的影响，我不太舒服。并且总感觉……有一股莫名的力量吸引着我，还有就是我关于这座钟楼的记忆竟然是空白的，像是被删除了一样。”福金似乎看出了你的心思，说出自己遇到过的困难，开诚布公是合作的第一步。,,9
2311,1,,在福金的授意下，你前往一个奇怪的能量波动点探查， 很快就遇到了奇迹教会。,,9
2312,1,,对方有三人，其中一人受了伤。没有过多的对话，他们就收到了命令前往某地集合，让你没有想到的是，主张着【拯救世界万物】的奇迹教会竟然会丢下受伤的同伴扬长而去。而他们使用的可以传音的装置【对讲机】也引起了你的注意。,,9
2313,1,,一个边境村落的教会竟然毫无顾忌的使用起来先进的对话装置吗？这个看来并不是粗心，而是事态发展至此已经懒得伪装，这个对讲机就是他们露出的马脚了吧。这似乎在一步步印证着福金的猜想。,,9
2314,1,,教众遗落的笔记，对讲机传来的灭口指令和受伤教众的坦白，确定了福金猜想的准确性，你将这些线索拼装起来，得到了一个与事实相近的推断：伪装成奇迹教众的共和国人利用克隆之心的能量散播并治疗石化病，自导自演了一出救世主的戏。目的是为了名正言顺进入钟楼寻找可以实现他们疯狂的时空回溯计划的晚祷钟。,,9
2315,1,,又因为无法打开晚祷钟，让深藏其中的远古阵法放出，而执迷于寻找可以打开晚祷钟的发条。却没想到被晚祷钟发条的守护者反向利用了克隆之心，复苏了一名沉睡在梦魇层的神秘少女而引起能量风暴。,,9
2316,1,,这大概就是造成当前乱象的整个过程了。,,9
2317,1,,2,,9
2318,1,,此时福金缓缓而至，他指向在时钟中心附近凝聚着的奇异能量，扭曲着空间，隐约裂出缝隙。时空裂隙恶魔如期而至，而这些恶魔之中似乎有一道人影。,,9
2319,1,,你将这些裂隙恶魔解决，让人惊奇的是，救出来的人竟然是时空调查团成员——福金的助手萨拉。,,9
2320,1,,“天呐，这里的时空能量怎么会紊乱成这样，难怪我们在穿越时受到了极大的阻力。”萨拉惊呼这里的情况，没与福金在约定时间集合大致就是能量风暴的原因了吧。萨拉伏在地上，看来她或多或少的受了伤。,,9
2321,1,,“我们设定到当前时间点和钟楼地点的总共三个人，看来只有我一个人出来了。我们从穿越日志中看到了福金大人设置的这个点就立刻追来了，这里是时空调查团的噩梦之所……”,,9
2322,1,,“整个钟楼的建成深藏着贝鲁兹人的疯狂计划，他们想要通过晚祷钟蕴含的时空阵法的力量，将世界的时间线回溯到贝鲁兹文明次元跳跃、也就是覆灭之前。时空调查团洞察了这个阴谋，并为了阻止他们作出了巨大的牺牲。这钟楼之中曾经发生过一场不被世人所知的，时空调查团与贝鲁兹人围绕争夺晚祷钟的大战，被归档为【隐秘的战争】。”,,9
2323,1,,萨拉的话印证了你的猜想，也补充了一部分福金丢失的记忆。当前巨大的穿越成本已经不能支持时空调查团在这里进行时空穿越，去阻止数天前的奇迹教会，所以事情变的复杂起来。,,9
2324,1,,萨拉的出现让福金的状态回归了一些，这种时候他必须保持冷静。能量风暴、共和国人、失落在迷宫之中的晚祷钟和发条以及神秘人……如何徒手解开这些缠绕的线对当前的福金来说是巨大挑战。,,9
2325,1,,“或许在这能量风暴被平息以前，还会有些特殊作用。”福金似乎有了主意。他说要前往枯萎法阵，也就是能量风暴的中心。,,9
2326,1,,“共和国的目的，其实是可以分析出来的。他们在能量风暴之下仍然选择进入这钟楼之中，无非是想做两件事。”一边想着能量风暴中心处移动，福金一边分析道。,,9
2327,1,,“进一步，重新找到晚祷钟和发条激活多年前布局。退一步，找到遗失在此的克隆之心，加速放大能量风暴然后全身而退。”,,9
2328,1,,提前来此的共和国人，倒是帮了一个忙，他们为了达成自己的目的在这种乱象之下执著的集齐了晚祷钟。,,9
2329,1,,“至于那人形茧和神秘人……”福金沉默片刻，终于下定决心：“找回丢失的记忆，应该会有与之相关的线索。”,,9
2330,1,,3,,9
2331,1,,在附近的部署下，你们兵分两路，你要了结与共和国人的恩怨，争夺晚祷钟，而福金则前往能量风暴附近寻找丢失的记忆。,,9
2332,1,,战斗比你想象的轻松，是低估了共和国人的执念了吗？他们在短暂的战斗后竟然放弃了晚祷钟零件，但是你的疑问在触摸晚祷钟零件、被吸入神秘的时空迷宫的瞬间就全部明了。,,9
2333,1,,在这时空结构复杂的迷宫之中，空间穿越斗转星移，你甚至不会觉得意外。凭借丰富的经验找到空间出口迅速逃了出来。,,9
2334,1,,想必共和国人也因此吃了苦头，才会引诱你去碰触那带有时空陷阱的晚祷钟。你这边算是没有收获，只得前往枯萎法阵与福金集合。这里的环境比一开始离开之前还要恶劣。能量风暴撕开的空间裂隙，逃逸出不少裂隙恶魔。而带有一定能量的记忆碎片，也会本能的向着这个能量旋涡靠拢。,,9
2335,1,,你在萨拉的指示下在能量风暴附近找到了那些记忆碎片，碰触的瞬间看到了一些福金的记忆：,,9
2336,1,,一名少女在一次能量风暴后被时空调查团救起，随后少女因为优秀的身体素质和智商，被福金选中加入时空调查团。,,9
2337,1,,在与福金一起执行任务的过程中，看到了众多人间疾苦，也在这个过重中对福金产生特殊的情愫……,,9
2338,1,,但是随后她想起了植入意识之中的使命，原来她就是贝鲁兹人安排盗取时空调查团核心技术的棋子。,,9
2339,1,,贝鲁兹人一直看中福金的相对成熟的次元跳跃技术，预判未来的灾厄、躲避能量风暴抵消穿越带来的时空反噬，和几乎不朽的生命。,,9
2340,1,,使命突然成了令她痛苦的枷锁。在时空调查团与洞察了贝鲁兹人的疯狂计划后，她的使命更新为暗杀福金。,,9
2341,1,,使命与情感，无可逃避的冲突让她陷入抉择。她选择动用违背时空法则的禁术来阻止这次浩劫，并为之奉献生命让自己从矛盾中解脱。,,9
2342,1,,她调整了一次任务的穿越参数，找到关键道具【时空发条】并将其封印起来，贝鲁兹的疯狂计划也因为她的倒戈而失败。而置之不理的时空任务的空缺，导致了能量风暴乱象，复刻出与钟楼地上2F相同的空间位面，后世偶有冒险者误入其中，被冒险者称为时间扭曲的梦魇钟楼。,,9
2343,1,,这些记忆被剥离是有原因的，若是被重拾，对福金会有怎样的影响呢？,,9
2344,1,,福金陷入静默，记忆之中的那张脸与现实重叠，被复苏的神秘少女正是这记忆之中的女子，兀儿德。,,9
2345,1,,4,,9
2346,1,,萨拉告诉了你其他的记忆碎片的内容：兀儿德当时愿意成为棋子参与贝鲁兹人的渗透计划的原因是因为在自己小的时候，母亲为了救下她而被能量风暴吞噬，她希望借助时空调查团的特殊技术来拯救自己的母亲。,,9
2347,1,,但是在时空调查团的那段时间的见闻，开拓了她的眼界，让她不再局限于拯救母亲赎罪内心，而是触到了更深层面的东西。,,9
2348,1,,无形的规则使这个世界稳定和持久，若是自己在追寻一份爱，那规则所带来的稳定就保全着千万份爱。这是每个时空调查团的人都有的觉悟。他们都曾经被【无序】伤害的体无完肤。,,9
2349,1,,这就是时空调查团，或许没人比他们更能熟练地利用能量风暴的属性来逆风飞翔：萨拉通过观测能量探测器中找到了在能量风暴虹吸下流动不畅的点，反推出了晚祷钟发条的所在。,,9
2350,1,,进入时空陷阱被解读为古老的晚祷钟自有的防御机制，在被巨大的克隆之心的力量轰击后发生的变化。但是你知道，共和国人若是要完成自己的疯狂计划，晚祷钟和发条这两样东西缺一不可。,,9
2351,1,,你快速前往萨拉给你的标记点，但是共和国人竟然也发现了这发条。一场硬仗在所难免，这些共和国精英展露出自己的实力，但最终还是被你击败。缓缓出场的首领看着战斗的精疲力尽的你，想要后发制人。,,9
2352,1,,声声嘶吼从空间裂缝之中传出，令人心生恐惧。众多魔物在首领的召唤下将你围了起来。蓄势待发之时，突然一个时空法术从魔物脚下闪出，术阵之上时钟倒退，魔物们被空间裂缝重新吸入异界。,,9
2353,1,,时空回溯的法术，巧妙的化解了共和国首领的孤注一掷。一少女出场，就是被复苏的神秘少女。首领看到这种情况，咬了咬牙，只得带着受伤的同伴逃走。,,9
2354,1,,“这样的话，他们的阴谋就无法实现了吧。”少女呢喃道：“果然就算是再做一次选择，仍然会选相同的答案呢。”,,9
2355,1,,少女转过脸，正是福金遗失的记忆之中的兀儿德。,,9
2356,1,,5,,9
2357,1,,此时福金和萨拉缓缓而至，就在此时一白色牢笼将福金困住。而出手者，正是当时复苏少女的神秘人。而让你们更加震惊的是，那个神秘人转过身来，居然是福金的模样！,,9
2358,1,,这个神秘人和福金却有着完全不一样的气质，满脸胡渣，头发凌乱。这究竟是什么情况？,,9
2359,1,,萨拉告诉你，福金对兀儿德的牺牲伤痛不已，但是时间调停者的身份并没有给他留下时间神伤。于是他使用神术，将自己的情感和于此相关的记忆全部剥离，留在了钟楼的梦魇层里，使命是在这个错乱的时空之中，守护晚祷钟发条。,,9
2360,1,,这神秘人，就是被福金剥离出来的情感。,,9
2361,1,,你瞬间想到了露希尔，那时候不合情理的恪守规则的福金，在这一刻才被你理解……这就是所谓的因果吧。,,9
2362,1,,福金并没有挣扎，他甚至还没想明白如何重新面对被自己剥离并帮助自己守护发条的兀儿德和……自己的情感。,,9
2363,1,,福金的情感被兀儿德称为霍根，和理智不一样的是，情感会在日积月累的执念中疯狂滋生，成长出超乎常理的力量。当这个力量盖过守护的职责时，霍根就会无所顾忌的放弃使命，成长出新的自我。,,9
2364,1,,深爱兀儿德的霍根，将福金困在法阵中央，要他还债，他打算牺牲福金来停止这场能量风暴。,,9
2365,1,,被困在此处背负使命的五百余年，守护着兀儿德与爱而不得。霍根的几句话让福金哑口无言。,,9
2366,1,,记忆碎片的回归让福金对霍根感同身受，他不愿再次剥夺兀儿德的生命将一切恢复如常。在他原本的计划中，利用阵法回溯局部时空的高阶神术，就难逃透支力量牺牲的命运。,,9
2367,1,,“晚祷钟发条和晚祷钟都在此处，只要将这些拆回成原来的样子。安置在枯萎法阵四周，再以我为核心反向逆转阵法即可……将混乱的因素重新梳理，与时间发展轨迹基本吻合，能量风暴自然就会消失。或许在我的因果里，命运早就被写好在此处以这种方式结束了吧。”看来福金早已计划好了一切，即使是自己的牺牲也安排的井井有条。,,9
2368,1,,作为时间调停者，福金是时空系统之外的人。理论上，这并不会引起新的能量风暴，也确实是可行的。福金妥协了，在这个职责之上，他也早有牺牲的觉悟。,,9
2369,1,,6,,9
2370,1,,重新来到枯萎法阵处，能量风暴似乎变得更加肆虐。若不是被包裹在钟楼之中，或许会更快的扩散。,,9
2371,1,,虽然不太情愿，但是知道所有故事的你还是选择尊重福金的选择。被拆分并安置在四角的晚祷钟零件，地底反向逆转的时空法阵，一切都已经准备就绪。,,9
2372,1,,霍根将控制着福金的白色牢笼逐渐推向能量风暴的风眼。此时兀儿德抬手示意霍根暂停。,,9
2373,1,,“这次……我要正式与你道别。本就因我而起的祸事应当由我来解决，用最小的牺牲换取最好的结果……”阵法一旁的兀儿德与福金说道，能量跳跃的声音夹杂着风声异常嘈杂，而后他们似乎还说了什么但是其他人听不到。一旁的你看到了一道泪水从滑过福金的脸庞。,,9
2374,1,,而后兀儿德又转向霍根：“你不必悲伤，我会被回溯的力量重置与时间扭曲的梦魇钟楼之中，或许那才是我们的归宿……再见。”兀儿德笑了，在风中异常美丽。,,9
2375,1,,听到端倪的霍根愣住了，他刚意识到什么不对的时候，一道身影义无反顾的跳入能量风暴的风眼，正是兀儿德！,,9
2376,1,,时空法阵逆时针旋转起来，凑齐了造成的能量风暴的所有元素，只要按照原有的规则恢复原状，时空风暴就会消失。,,9
2377,1,,兀儿德的身体化作光点，在复原的阵法之中逐渐淡化。,,9
2378,1,,“不！不！”一道声嘶力竭的嘶吼，霍根陷入癫狂，但是不甘的恶意升腾而起，霍根完全黑化，下一瞬间他变作巨大的时空恶魔。,,9
2379,1,,能量风暴逐渐平息，摆脱束缚的福金看着沦为恶魔的自己。他对着消失的兀儿德双手合十，深深鞠躬。而后迅速振作起来。,,9
2380,1,,“霍根原本也属于回溯阵法之中【被复原的部分】，所以只要抵抗这恶魔一段时间，便会自然消弭。”,,9
2381,1,,在福金时空法术的辅助下，你与时空恶魔战斗，逐渐势弱的时空恶魔在时间的流失下逐渐消失……,,9
2382,1,,钟楼变回了原有的模样，福金望着这里复原的一切，心情复杂。,,9
2383,1,,他说自己会做好收尾工作，要你去炼金术士工会通报一声，免得他们因为刚才的动静过来。福金或者说是兀儿德，都需要安静一段时间吧。,,9
2384,1,,你识趣的走开，折回炼金术士工会。让人哭笑不得的是，艾鲁才刚刚召集好力量准备深入钟楼。深入的交流后，他惊异于你的陈述，原来从石化病蔓延开始，都是共和国的阴谋。,,9
2385,1,,而那些时空调查团的英雄，以及那场阴谋的战争，都应该被谱写成诗歌为艾尔帕兰后人传颂……,,9
2601,1,,1,,9
2602,1,,“大贤者在朱诺现身了！”,,9
2603,1,,“什么？大贤者竟然要回归朱诺……这是否代表着他抛弃了贤者之间？不会的，贤者之间蕴含了他多年的心血……”,,9
2604,1,,你在贤者之间，听见了两个学者的争论。难道久未谋面的巴雷蒙德在朱诺出现了吗？怀抱着这样的疑惑，你忍不住又靠近了一些。,,9
2605,1,,他们很快发现了你。那位名叫密涅瓦的学者仿佛看到了救星似的，急切地说道：“你是大贤者信赖的人，也是此时唯一能帮助我们的人了……你与卢恩王国亲近，或许能替我们向王国交涉吗？”,,9
2606,1,,如果是平常，这些自持冷静稳重的贤者绝不会如此激动。但是关心则乱，想必此刻，他也在深深地为巴雷蒙德担忧吧。,,9
2607,1,,但此事涉及朱诺，你不敢轻举妄动，于是将情况向宝妮说明。宝妮考虑到两国之间的摩擦，建议你以乐园团的身份，前往朱诺寻找巴雷蒙德，问清他现身朱诺的原因。,,9
2608,1,,修发兹共和国以高超的科技水平闻名。而朱诺是修发兹共和国的首都。这座城市依靠伊米尔之心的力量，悬浮于天空之上。据传，当时的大总统不无自豪地说道：“朱诺是人造的星辰。从今以后，其他两国只能在地上仰视我们。”,,9
2609,1,,他的愿景没有实现，因为雷根贝勒也想要摘下这颗星辰。雷根贝勒作为一个企业，已成了不可倒塌的庞然大物。它手握着远超企业所应有的政治权力，甚至能左右总统的选举。你预感到这趟旅程并不会平静，宝妮向你送上祝福。,,9
2610,1,,2,,9
2611,1,,国界边是一幅萧瑟气象，草木荒芜，落叶成堆，不远处传来激烈的犬吠声。,,9
2612,1,,发生了什么？你这样想着，抬头看去，原来是一只小狗，正对着一只乌鸦狂吠。旁边有一位少年面对着小狗，瑟瑟发抖。你替少年解决了麻烦。少年大松一口气，向你表示了感谢。乌鸦盘旋着，停在了少年的肩膀上。,,9
2613,1,,“它叫穆林，是我最好的朋友。”,,9
2614,1,,他自称阿尔，看起来像是个处境优渥的幻想家，一上来就给你安上了“英雄”的名号，一份令人忍俊不禁的天真。在得知你打算去朱诺之后，热情地向你发出同行的邀约。你答应了。,,9
2615,1,,“旅途疲惫的时候，不如来看些故事吧！”,,9
2616,1,,在休息的过程中，阿尔拿出一本书请你阅读。书中讲述了一位名叫伊娃的博士的经历。故事非常精彩，你读得入了迷，抬眼一看，竟身处在一个怪异的场景之中——四周烈焰熊熊，火舌翻滚，散发出令人窒息的高温。在你的身边有二人正说着话。,,9
2617,1,,“伊娃博士，别管他了。我们快离开吧。”,,9
2618,1,,“我不能不管他……”,,9
2619,1,,二人争执不下的时候，旁边似乎有人发出了一声闷哼。你定睛一看，是一个金发的青年——他和阿尔长得一模一样！伊娃看见苏醒的阿尔，要抓着他的手离开。你上前想要拉住他们，却轻易地穿过了对方的身体，陷入一片虚空。,,9
2620,1,,你眼看着他们逃出了即将坍塌的实验室，来到了一片空旷的土地上。他们带着劫后余生的喜悦，继续向北前行，据说那里会有新的家园。,,9
2621,1,,望着他们的背影，你忽然一阵头疼。天旋地转之间，只见阿尔正望着你，担忧地说道：“冒险者，你还好吧？,,9
2622,1,,3,,9
2623,1,,在得知你并无大恙后，阿尔露齿一笑，说：“其实，我给你看的是朱诺最畅销的小说之一——《命运的乌鸦》，讲了一个少年为了反抗命运而不断斗争，最终被命运所击败的故事。”,,9
2624,1,,真是一个彻头彻尾的悲剧，原来朱诺人喜欢这种故事吗？你暗自想着，眼前的阿尔抚摸着书脊，叹息似地说道：“我们都无法违抗命运。”,,9
2625,1,,命运，真是一个宏大的命题。你望向阿尔，不禁产生了一些疑惑。,,9
2626,1,,阿尔嘿嘿一笑：“其实，奥利弗是我的笔名，这本小说就是我写的，希望你能喜欢。”,,9
2627,1,,当他承认自己身份的时候，四周忽然出现了许多黑衣人。他们的意图直指阿尔，你费尽辛苦，战胜了那些黑衣人后，有一位自称菲罗德斯的人缓缓走来。,,9
2628,1,,菲罗德斯有着完备的礼仪，神态也算谦恭。但阿尔望着他，显出不安的神色，往你身后躲了躲。,,9
2629,1,,菲罗德斯说：“奉大总统的命令，前来护送你回朱诺。”,,9
2630,1,,你欲出面制止，菲罗德斯察觉了你的意图，温声道：“冒险者，这不是你可以插手的事情。如果你对我的身份存疑，可以看一看这份共和国徽章。我想，它能证明我的身份。”,,9
2631,1,,共和国的徽章沉甸甸地压在手心，透出金属的冷意。你认出了上面刻画的图案，是“秘密之翼”，大总统的亲信。但你并不能辨别徽章的真伪，也不想将阿尔交给别人。而面对你的拒绝，菲罗德斯显然已经失去了耐心，对着你的身份发出了一连串的质问。你转了转眼珠，承认自己是大贤者的朋友。,,9
2632,1,,希望在这种时候，巴雷蒙德的身份能够有点用处吧。,,9
2633,1,,在这种情势之下，信任显然是一种奢侈品。但菲罗德斯忌惮于大贤者的身份——毕竟，巴雷蒙德曾是朱诺的大功臣。菲罗德斯愿意陪你去核实你的身份。,,9
2634,1,,你们结伴来到了朱诺，见到了一个陌生的女人。她名叫阿斯，眉目锋利，身形挺拔，看上去像一柄锐利的刀。她带着士兵堵在你们面前的道路上，露出冷漠的神色。菲罗德斯看着她，如临大敌。,,9
2635,1,,阿斯说明了自己的来意，她想请阿尔去林赛的实验室“坐坐”。,,9
2636,1,,听到这里，你忍不住望向阿尔。这个年轻的作家，身上到底藏着什么秘密，值得这么多人为他争得面红耳赤？,,9
2637,1,,菲罗德斯紧紧地盯着阿斯，两人剑拔弩张。不安中，你察觉到有人拉了拉你的袖子——原来是阿尔。他悄悄地告诉你：阿斯和菲罗德斯都不值得信任，希望你去采一些昏睡草来，加入晚餐中。这样，你与他就能摆脱这两个人了。,,9
2638,1,,4,,9
2639,1,,计划很美好。你如他所言的那样，采来昏睡草，加入晚餐，一切都很顺利。阿尔笑盈盈地为你端上一杯热气腾腾的红茶。你道过谢，喝干之后，只觉得头脑一阵昏沉——原来红茶中也被下了药。,,9
2640,1,,你想要发声，想要质问，但眼睛却不受控制地闭合。,,9
2641,1,,“做一个好梦，”阿尔微微一笑，伸出手，替你合上双眼，“假如你梦见了伊娃博士。请你告诉她：奥利弗很思念她。”,,9
2642,1,,你从未做过如此真实的梦。梦境展开，漆黑的鸦羽缓缓落下，而伊娃博士出现在了你的梦境之中。你看着她，想要说话。她示意你不要出声，安静地笑着，眉眼舒展而温柔：“嘘，请告诉那个孩子。我永远在他的身边。”  ,,9
2643,1,,第二天醒来之后，你发现自己的双手被牢牢捆住。面前矗立着两个人影——是阿斯和菲罗德斯。阿斯狠狠地盯着你，而菲罗德斯也紧皱着眉头。,,9
2644,1,,“菲罗德斯，我想我们可以暂时联手了，”阿斯居高临下地说道，“除了这个冒险者，还会有谁能放跑奥利弗？不如把这人带回实验室吧，林赛有一千种方法能让人说出实话。”,,9
2645,1,,菲罗德斯垂下眼睛：“在得到大总统的首肯之前，实验室没有权利这么做。”,,9
2646,1,,他顿了顿，对你说道：“阁下，阿尔携带着大量的研究资料。若非形势紧急，我们也不想这么对待您。”,,9
2647,1,,最后，他们各退半步，决定先将你带到林赛的研究所，等待菲罗德斯将大总统的命令带到，再做打算。,,9
2648,1,,林赛是一个高壮的男人，身体被半机械化改造，皮肤上布满了旧疤，眼眶中嵌着一只机械义眼，时不时地胡乱滚动。据说他曾是“佣兵之乱”的幸存者，也是雷根贝勒人体实验的幸存者。也许是因为那段黑暗的岁月，让他对雷根贝勒怀有刻骨的仇恨。听说你放跑了阿尔，他立刻就怒气冲冲地盯上了你。,,9
2649,1,,林赛怀疑你是雷根贝勒的间谍，对你大发雷霆。所幸菲罗德斯及时地拿出了大总统的命令。你作为卢恩王国 的使者，终于得到了来自修发兹共和国的礼遇，也终于在朱诺研究室中与巴雷蒙德会面。,,9
