Id,Name,IsIP,InGameName,Description,BuffId,Level,IsDebuff,Type,ReplaceRule,AddCondition,BuffEffect,EffectGroup,DestroyTiming,DestroyLua,BeHitLua,Fx,FxWarningTime,ScaleFac,FxPoint,FxPointHightPercent,BeginFx,BeginFxPoint,BeginFxPointHightPercent,DestroyFx,DestroyFxPoint,DestroyFxPointHightPercent,BeginAudio,Audio,DestroyAudio,IsDeathClear,IsOffLineClear,IsChangeMapClear,TimePass,ConfigData,TipsForEquip,IsVisible,TransfigureDeleteType,IconAtlas,Icon,ReplaceBuffId,CouldCancel,IsChangeByNumber,MobCanInherit,IsRelateBuff,RelateBuffId,BuffPriority,IsRemovableGain,LocalizationArea
203004007,特制金枪鱼串烧3星,1,特制金枪鱼串烧3星,暴击+8，暴击伤害+10%;命中+7，闪避+7,2030040,7,0,204,10=-1,LiaoLiCheck|selfBuff=2030040,,2030073,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables02,UI_icon_item_tezhijinqiangyuchuanshao.png,,,,,,,,,
203004105,干贝金枪鱼粥1星,1,干贝金枪鱼粥1星,暴击+3，暴击伤害+4%;可变吟唱-2%，固定吟唱-1%,2030041,5,0,204,10=-1,LiaoLiCheck|selfBuff=2030041,,2030154,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables02,UI_icon_item_ganbeijinqiangyuzhou.png,,,,,,,,,
203004106,干贝金枪鱼粥2星,1,干贝金枪鱼粥2星,暴击+5，暴击伤害+7%;可变吟唱-4%，固定吟唱-2%,2030041,6,0,204,10=-1,LiaoLiCheck|selfBuff=2030041,,2030114,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables02,UI_icon_item_ganbeijinqiangyuzhou.png,,,,,,,,,
203004107,干贝金枪鱼粥3星,1,干贝金枪鱼粥3星,暴击+8，暴击伤害+10%;可变吟唱-5%，固定吟唱-3%,2030041,7,0,204,10=-1,LiaoLiCheck|selfBuff=2030041,,2030074,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables02,UI_icon_item_ganbeijinqiangyuzhou.png,,,,,,,,,
203004205,顶级鲜贝粥1星,1,顶级鲜贝粥1星,命中+5，闪避+5;可变吟唱-2%，固定吟唱-1%,2030042,5,0,204,10=-1,LiaoLiCheck|selfBuff=2030042,,2030155,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables02,UI_icon_item_dingjixianbeizhou.png,,,,,,,,,
203004206,顶级鲜贝粥2星,1,顶级鲜贝粥2星,命中+15，闪避+15;可变吟唱-4%，固定吟唱-2%,2030042,6,0,204,10=-1,LiaoLiCheck|selfBuff=2030042,,2030115,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables02,UI_icon_item_dingjixianbeizhou.png,,,,,,,,,
203004207,顶级鲜贝粥3星,1,顶级鲜贝粥3星,命中+15，闪避+15;可变吟唱-5%，固定吟唱-3%,2030042,7,0,204,10=-1,LiaoLiCheck|selfBuff=2030042,,2030075,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables02,UI_icon_item_dingjixianbeizhou.png,,,,,,,,,
203012305,力量智力药剂1星,1,力量智力药剂1星,力量+5;智力+3,2030123,5,0,205,10=-1,YaoJiCheck|selfBuff=2030123,,2030156,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_yaocaofengmicha.png,,,,,,,,,
203012306,力量智力药剂2星,1,力量智力药剂2星,力量+10;智力+5,2030123,6,0,205,10=-1,YaoJiCheck|selfBuff=2030123,,2030116,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_yaocaofengmicha.png,,,,,,,,,
203012307,力量智力药剂3星,1,力量智力药剂3星,力量+15;智力+7,2030123,7,0,205,10=-1,YaoJiCheck|selfBuff=2030123,,2030076,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_yaocaofengmicha.png,,,,,,,,,
203012405,力量敏捷药剂1星,1,力量敏捷药剂1星,力量+5;敏捷+3,2030124,5,0,205,10=-1,YaoJiCheck|selfBuff=2030124,,2030157,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_yaocaofengmicha.png,,,,,,,,,
203012406,力量敏捷药剂2星,1,力量敏捷药剂2星,力量+10;敏捷+5,2030124,6,0,205,10=-1,YaoJiCheck|selfBuff=2030124,,2030117,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_yaocaofengmicha.png,,,,,,,,,
203012407,力量敏捷药剂3星,1,力量敏捷药剂3星,力量+15;敏捷+7,2030124,7,0,205,10=-1,YaoJiCheck|selfBuff=2030124,,2030077,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_yaocaofengmicha.png,,,,,,,,,
203012505,力量灵巧药剂1星,1,力量灵巧药剂1星,力量+5;灵巧+3,2030125,5,0,205,10=-1,YaoJiCheck|selfBuff=2030125,,2030158,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_yaocaofengmicha.png,,,,,,,,,
203012506,力量灵巧药剂2星,1,力量灵巧药剂2星,力量+10;灵巧+5,2030125,6,0,205,10=-1,YaoJiCheck|selfBuff=2030125,,2030118,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_yaocaofengmicha.png,,,,,,,,,
203012507,力量灵巧药剂3星,1,力量灵巧药剂3星,力量+15;灵巧+7,2030125,7,0,205,10=-1,YaoJiCheck|selfBuff=2030125,,2030078,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_yaocaofengmicha.png,,,,,,,,,
203012605,力量体质药剂1星,1,力量体质药剂1星,力量+5;体质+3,2030126,5,0,205,10=-1,YaoJiCheck|selfBuff=2030126,,2030159,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_reniunai.png,,,,,,,,,
203012606,力量体质药剂2星,1,力量体质药剂2星,力量+10;体质+5,2030126,6,0,205,10=-1,YaoJiCheck|selfBuff=2030126,,2030119,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_reniunai.png,,,,,,,,,
203012607,力量体质药剂3星,1,力量体质药剂3星,力量+15;体质+7,2030126,7,0,205,10=-1,YaoJiCheck|selfBuff=2030126,,2030079,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_reniunai.png,,,,,,,,,
203012705,力量幸运药剂1星,1,力量幸运药剂1星,力量+5;幸运+3,2030127,5,0,205,10=-1,YaoJiCheck|selfBuff=2030127,,2030160,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_yaocaofengmicha.png,,,,,,,,,
203012706,力量幸运药剂2星,1,力量幸运药剂2星,力量+10;幸运+5,2030127,6,0,205,10=-1,YaoJiCheck|selfBuff=2030127,,2030120,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_yaocaofengmicha.png,,,,,,,,,
203012707,力量幸运药剂3星,1,力量幸运药剂3星,力量+15;幸运+7,2030127,7,0,205,10=-1,YaoJiCheck|selfBuff=2030127,,2030080,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_yaocaofengmicha.png,,,,,,,,,
203012805,智力敏捷药剂1星,1,智力敏捷药剂1星,智力+5;敏捷+3,2030128,5,0,205,10=-1,YaoJiCheck|selfBuff=2030128,,2030161,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_putaozhiyaocaocha.png,,,,,,,,,
203012806,智力敏捷药剂2星,1,智力敏捷药剂2星,智力+10;敏捷+5,2030128,6,0,205,10=-1,YaoJiCheck|selfBuff=2030128,,2030121,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_putaozhiyaocaocha.png,,,,,,,,,
203012807,智力敏捷药剂3星,1,智力敏捷药剂3星,智力+15;敏捷+7,2030128,7,0,205,10=-1,YaoJiCheck|selfBuff=2030128,,2030081,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_putaozhiyaocaocha.png,,,,,,,,,
203012905,智力灵巧药剂1星,1,智力灵巧药剂1星,智力+5;灵巧+3,2030129,5,0,205,10=-1,YaoJiCheck|selfBuff=2030129,,2030162,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_putaozhiyaocaocha.png,,,,,,,,,
203012906,智力灵巧药剂2星,1,智力灵巧药剂2星,智力+10;灵巧+5,2030129,6,0,205,10=-1,YaoJiCheck|selfBuff=2030129,,2030122,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_putaozhiyaocaocha.png,,,,,,,,,
203012907,智力灵巧药剂3星,1,智力灵巧药剂3星,智力+15;灵巧+7,2030129,7,0,205,10=-1,YaoJiCheck|selfBuff=2030129,,2030082,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_putaozhiyaocaocha.png,,,,,,,,,
203013005,智力体质药剂1星,1,智力体质药剂1星,智力+5;体质+3,2030130,5,0,205,10=-1,YaoJiCheck|selfBuff=2030130,,2030163,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_putaozhiyaocaocha.png,,,,,,,,,
203013006,智力体质药剂2星,1,智力体质药剂2星,智力+10;体质+5,2030130,6,0,205,10=-1,YaoJiCheck|selfBuff=2030130,,2030123,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_putaozhiyaocaocha.png,,,,,,,,,
203013007,智力体质药剂3星,1,智力体质药剂3星,智力+15;体质+7,2030130,7,0,205,10=-1,YaoJiCheck|selfBuff=2030130,,2030083,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_putaozhiyaocaocha.png,,,,,,,,,
203013105,智力幸运药剂1星,1,智力幸运药剂1星,智力+5;幸运+3,2030131,5,0,205,10=-1,YaoJiCheck|selfBuff=2030131,,2030164,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_putaozhiyaocaocha.png,,,,,,,,,
203013106,智力幸运药剂2星,1,智力幸运药剂2星,智力+10;幸运+5,2030131,6,0,205,10=-1,YaoJiCheck|selfBuff=2030131,,2030124,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_putaozhiyaocaocha.png,,,,,,,,,
203013107,智力幸运药剂3星,1,智力幸运药剂3星,智力+15;幸运+7,2030131,7,0,205,10=-1,YaoJiCheck|selfBuff=2030131,,2030084,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_putaozhiyaocaocha.png,,,,,,,,,
203013205,敏捷灵巧药剂1星,1,敏捷灵巧药剂1星,敏捷+5;灵巧+3,2030132,5,0,205,10=-1,YaoJiCheck|selfBuff=2030132,,2030165,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_hunheguozhi.png,,,,,,,,,
203013206,敏捷灵巧药剂2星,1,敏捷灵巧药剂2星,敏捷+10;灵巧+5,2030132,6,0,205,10=-1,YaoJiCheck|selfBuff=2030132,,2030125,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_hunheguozhi.png,,,,,,,,,
203013207,敏捷灵巧药剂3星,1,敏捷灵巧药剂3星,敏捷+15;灵巧+7,2030132,7,0,205,10=-1,YaoJiCheck|selfBuff=2030132,,2030085,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_hunheguozhi.png,,,,,,,,,
203013305,敏捷体质药剂1星,1,敏捷体质药剂1星,敏捷+5;体质+3,2030133,5,0,205,10=-1,YaoJiCheck|selfBuff=2030133,,2030166,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_reniunai.png,,,,,,,,,
203013306,敏捷体质药剂2星,1,敏捷体质药剂2星,敏捷+10;体质+5,2030133,6,0,205,10=-1,YaoJiCheck|selfBuff=2030133,,2030126,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_reniunai.png,,,,,,,,,
203013307,敏捷体质药剂3星,1,敏捷体质药剂3星,敏捷+15;体质+7,2030133,7,0,205,10=-1,YaoJiCheck|selfBuff=2030133,,2030086,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_reniunai.png,,,,,,,,,
203013405,敏捷幸运药剂1星,1,敏捷幸运药剂1星,敏捷+5;幸运+3,2030134,5,0,205,10=-1,YaoJiCheck|selfBuff=2030134,,2030167,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_hunheguozhi.png,,,,,,,,,
203013406,敏捷幸运药剂2星,1,敏捷幸运药剂2星,敏捷+10;幸运+5,2030134,6,0,205,10=-1,YaoJiCheck|selfBuff=2030134,,2030127,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_hunheguozhi.png,,,,,,,,,
203013407,敏捷幸运药剂3星,1,敏捷幸运药剂3星,敏捷+15;幸运+7,2030134,7,0,205,10=-1,YaoJiCheck|selfBuff=2030134,,2030087,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_hunheguozhi.png,,,,,,,,,
203013505,灵巧体质药剂1星,1,灵巧体质药剂1星,灵巧+5;体质+3,2030135,5,0,205,10=-1,YaoJiCheck|selfBuff=2030135,,2030168,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_reniunai.png,,,,,,,,,
203013506,灵巧体质药剂2星,1,灵巧体质药剂2星,灵巧+10;体质+5,2030135,6,0,205,10=-1,YaoJiCheck|selfBuff=2030135,,2030128,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_reniunai.png,,,,,,,,,
203013507,灵巧体质药剂3星,1,灵巧体质药剂3星,灵巧+15;体质+7,2030135,7,0,205,10=-1,YaoJiCheck|selfBuff=2030135,,2030088,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_reniunai.png,,,,,,,,,
203013605,灵巧幸运药剂1星,1,灵巧幸运药剂1星,灵巧+5;幸运+3,2030136,5,0,205,10=-1,YaoJiCheck|selfBuff=2030136,,2030169,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_hunheguozhi.png,,,,,,,,,
203013606,灵巧幸运药剂2星,1,灵巧幸运药剂2星,灵巧+10;幸运+5,2030136,6,0,205,10=-1,YaoJiCheck|selfBuff=2030136,,2030129,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_hunheguozhi.png,,,,,,,,,
203013607,灵巧幸运药剂3星,1,灵巧幸运药剂3星,灵巧+15;幸运+7,2030136,7,0,205,10=-1,YaoJiCheck|selfBuff=2030136,,2030089,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_hunheguozhi.png,,,,,,,,,
203013705,体质幸运药剂1星,1,体质幸运药剂1星,幸运+5;体质+3,2030137,5,0,205,10=-1,YaoJiCheck|selfBuff=2030137,,2030170,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_reniunai.png,,,,,,,,,
203013706,体质幸运药剂2星,1,体质幸运药剂2星,幸运+10;体质+5,2030137,6,0,205,10=-1,YaoJiCheck|selfBuff=2030137,,2030130,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_reniunai.png,,,,,,,,,
203013707,体质幸运药剂3星,1,体质幸运药剂3星,幸运+15;体质+7,2030137,7,0,205,10=-1,YaoJiCheck|selfBuff=2030137,,2030090,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_reniunai.png,,,,,,,,,
203888702,力量药剂1星,0,力量药剂1星,力量+5,2038887,2,0,205,10=-1,YaoJiCheck|selfBuff=2038887,,203888701,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_huoshuxingdikangyaoshui.png,,,,,,,,,
203888703,力量药剂2星,0,力量药剂2星,力量+10,2038887,4,0,205,10=-1,YaoJiCheck|selfBuff=2038887,,203888702,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_huoshuxingdikangyaoshui.png,,,,,,,,,
203888704,力量药剂3星,0,力量药剂3星,力量+15,2038887,6,0,205,10=-1,YaoJiCheck|selfBuff=2038887,,203888703,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_huoshuxingdikangyaoshui.png,,,,,,,,,
203888802,智力药剂1星,0,智力药剂1星,智力+5,2038888,2,0,205,10=-1,YaoJiCheck|selfBuff=2038888,,203888801,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_shuishuxingdikangyaoshui.png,,,,,,,,,
203888803,智力药剂2星,0,智力药剂2星,智力+10,2038888,4,0,205,10=-1,YaoJiCheck|selfBuff=2038888,,203888802,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_shuishuxingdikangyaoshui.png,,,,,,,,,
203888804,智力药剂3星,0,智力药剂3星,智力+15,2038888,6,0,205,10=-1,YaoJiCheck|selfBuff=2038888,,203888803,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_shuishuxingdikangyaoshui.png,,,,,,,,,
203888902,敏捷药剂1星,0,敏捷药剂1星,敏捷+5,2038889,2,0,205,10=-1,YaoJiCheck|selfBuff=2038889,,203888901,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_fengshuxingdikangyaoshui.png,,,,,,,,,
203888903,敏捷药剂2星,0,敏捷药剂2星,敏捷+10,2038889,4,0,205,10=-1,YaoJiCheck|selfBuff=2038889,,203888902,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_fengshuxingdikangyaoshui.png,,,,,,,,,
203888904,敏捷药剂3星,0,敏捷药剂3星,敏捷+15,2038889,6,0,205,10=-1,YaoJiCheck|selfBuff=2038889,,203888903,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_fengshuxingdikangyaoshui.png,,,,,,,,,
203889002,灵巧药剂1星,0,灵巧药剂1星,灵巧+5,2038890,2,0,205,10=-1,YaoJiCheck|selfBuff=2038890,,203889001,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_lingqiaoyaoshui.png,,,,,,,,,
203889003,灵巧药剂2星,0,灵巧药剂2星,灵巧+10,2038890,4,0,205,10=-1,YaoJiCheck|selfBuff=2038890,,203889002,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_lingqiaoyaoshui.png,,,,,,,,,
203889004,灵巧药剂3星,0,灵巧药剂3星,灵巧+15,2038890,6,0,205,10=-1,YaoJiCheck|selfBuff=2038890,,203889003,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_lingqiaoyaoshui.png,,,,,,,,,
203889102,体质药剂1星,0,体质药剂1星,体质+5,2038891,2,0,205,10=-1,YaoJiCheck|selfBuff=2038891,,203889101,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_dishuxingdikangyaoshui.png,,,,,,,,,
203889103,体质药剂2星,0,体质药剂2星,体质+10,2038891,4,0,205,10=-1,YaoJiCheck|selfBuff=2038891,,203889102,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_dishuxingdikangyaoshui.png,,,,,,,,,
203889104,体质药剂3星,0,体质药剂3星,体质+15,2038891,6,0,205,10=-1,YaoJiCheck|selfBuff=2038891,,203889103,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_dishuxingdikangyaoshui.png,,,,,,,,,
203889202,幸运药剂1星,0,幸运药剂1星,幸运+5,2038892,2,0,205,10=-1,YaoJiCheck|selfBuff=2038892,,203889201,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_xingyunyaoshui.png,,,,,,,,,
203889203,幸运药剂2星,0,幸运药剂2星,幸运+10,2038892,4,0,205,10=-1,YaoJiCheck|selfBuff=2038892,,203889202,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_xingyunyaoshui.png,,,,,,,,,
203889204,幸运药剂3星,0,幸运药剂3星,幸运+15,2038892,6,0,205,10=-1,YaoJiCheck|selfBuff=2038892,,203889203,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_xingyunyaoshui.png,,,,,,,,,
203888701,煮糊的力量药剂1星,0,煮糊的力量药剂,力量+3,2038887,1,0,205,10=-1,YaoJiCheck|selfBuff=2038887,,203888704,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_huoshuxingdikangyaoshui.png,,,,,,,,,
203888801,煮糊的智力药剂1星,0,煮糊的智力药剂,智力+3,2038888,1,0,205,10=-1,YaoJiCheck|selfBuff=2038888,,203888804,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_shuishuxingdikangyaoshui.png,,,,,,,,,
203888901,煮糊的敏捷药剂1星,0,煮糊的敏捷药剂,敏捷+3,2038889,1,0,205,10=-1,YaoJiCheck|selfBuff=2038889,,203888904,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_fengshuxingdikangyaoshui.png,,,,,,,,,
203889001,煮糊的灵巧药剂1星,0,煮糊的灵巧药剂,灵巧+3,2038890,1,0,205,10=-1,YaoJiCheck|selfBuff=2038890,,203889004,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_lingqiaoyaoshui.png,,,,,,,,,
203889101,煮糊的体质药剂1星,0,煮糊的体质药剂,体质+3,2038891,1,0,205,10=-1,YaoJiCheck|selfBuff=2038891,,203889104,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_dishuxingdikangyaoshui.png,,,,,,,,,
203889201,煮糊的幸运药剂1星,0,煮糊的幸运药剂,幸运+3,2038892,1,0,205,10=-1,YaoJiCheck|selfBuff=2038892,,203889204,1=3600,,,,,,,,,,,,,,,,,1,1,,0,,,1,1,Icon_ItemConsumables01,UI_icon_item_xingyunyaoshui.png,,,,,,,,,
203889301,取消药剂buff,,,,2038892,4,0,,2=0,,,2030035,3=1,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,
204000001,柱枪平衡buff,0,,,2040000,1,0,,2=0,,,204000001|204000002|204000003,1=5,ZhuQiangOverTime|Time=1630526400,,,,,,,,,,,,,,,,1,1,0,,,,0,1,,,,,,,,,,,
204000101,卡普拉的激励,0,卡普拉的激励,灵巧+10;智力+10;力量+10;物理攻击+10%;魔法攻击+10%;MaxHP+10%;该效果持续到9.2上午5:00,2040001,1,0,,2=0,,,204000101,,,,,,,,,,,,,,,,,,1,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Kapuladezhufu.png,,,,,,,,,
204000301,柱枪平衡删buff,0,,,2040003,1,0,,2=0,,,204000301,3=1,,,,,,,,,,,,,,,,,0,0,,,,,0,1,,,,,,,,,,,
207000101,JOB经验书,,JOB经验书,JOB经验书,2070001,1,0,,1=0,,,207000101,,,,,,,,,,,,,,,,,,1,1,,,,,0,1,,,,,,,,,,,
207000201,BASE经验书,,BASE经验书,BASE经验书,2070002,1,0,,1=0,,,207000201,,,,,,,,,,,,,,,,,,1,1,,,,,0,1,,,,,,,,,,,
305030701,万能药,1,万能药,可解除中毒，沉默效果，CD时间5秒。,3050307,1,0,201,1=0,,,305030701,3=1,,,,,,,,,,,,,,,,,1,1,,,,,1,1,Icon_ItemConsumables01,UI_icon_item_wannengyao.png,,,,,,,,,
305030801,万能药2星,1,万能药2星,可解除中毒，沉默，黑暗，定身效果，CD时间3秒。,3050308,1,0,201,1=0,,,305030801,3=1,,,,,,,,,,,,,,,,,1,1,,,,,1,1,Icon_ItemConsumables01,UI_icon_item_wannengyao.png,,,,,,,,,
305030901,万能药3星,1,万能药,可解除中毒，沉默，黑暗，冰冻，诅咒，混乱效果，CD时间10秒,3050309,1,0,201,1=0,,,305030901,1=1,,,123,,,,,,,,,,,,,,1,1,,,,,1,1,Icon_ItemConsumables01,UI_icon_item_wannengyao.png,,,,,,,,,
315000801,集中药水,1,集中药水,攻击速度提升10%,3150008,2,0,,10=-1,,,315000801,1=600,,,,,,,,,,,,,,,,,1,1,,,,,1,1,Icon_ItemConsumables02,UI_icon_item_yongbingyongjizhongyaoshui.png,,,,,,,,,
315000802,轻盈集中药水,1,轻盈集中药水,攻击速度提升5%,3150008,1,0,,10=-1,,,315000802,1=600,,,,,,,,,,,,,,,,,1,1,,,,,1,1,Icon_ItemConsumables02,UI_icon_item_yongbingyongjizhongyaoshui.png,,,,,,,,,
400001001,设置防御元素属性或者攻击元素属性,,,,4000010,1,0,,11=0,,,400001001,,,,,,,,,,,,,,,,,,1,,1,,,,0,0,,,,,,,,,,,
400002001,攻击时属性改变（不返还）,,,,4000020,1,0,,11=0,,,400002001,,,,,,,,,,,,,,,,,,1,,1,,,,0,0,,,,,,,,,,,
400003001,攻击时属性改变（返还，只针对当前攻击改变）,,,,4000030,1,0,,11=0,,,400003001,,,,,,,,,,,,,,,,,,1,,1,,,,0,0,,,,,,,,,,,
400004001,概率给目标添加buff,,,,4000040,1,0,,11=0,,,400004001,,,,,,,,,,,,,,,,,,1,,1,,,,0,0,,,,,,,,,,,
400005001,概率给自己添加buff,,,,4000050,1,0,,11=0,,,400005001,,,,,,,,,,,,,,,,,,1,,1,,,,0,0,,,,,,,,,,,
400006001,精炼每+xx，属性改变（精炼等级变化时，属性要还）,,,,4000060,1,0,,11=0,,,400006001,,,,,,,,,,,,,,,,,,1,,1,,,,0,0,,,,,,,,,,,
