origion_id,replaced_id
1004051301,1004051301
1004051302,1004051302
1004051303,1004051303
1004051304,1004051304
1004051801,1004051801
1004052101,1004052101
1004052201,1004052201
1004052301,1004052301
1004052601,1004052601
1004052901,1004052901
1004053001,1004053001
1004053002,1004053002
1004053101,1004053101
1004053201,1004053201
1004053601,1004053601
1004053701,1004053701
1004090801,1004090801
1004090802,1004090802
1004090901,1004090901
1004090803,1004090803
1004090805,1004090805
1004091101,1004091101
1004091201,1004091201
1004090806,1004090806
1004091801,1004091801
1010001001,1010001001
1005600101,1005600101
1005600201,1005600201
1005600301,1005600301
1005600401,1005600401
1005600501,1005600501
1010006101,1010006101
1010006102,1010006102
1010006201,1010006201
1010006202,1010006202
1010006301,1010006301
1010006401,1010006401
1010006501,1010006501
1010006601,1010006601
1010006701,1010006701
1012002201,1012002201
1012002401,1012002401
1012002601,1012002601
1012002701,1012002701
1012003001,1012003001
1012003002,1012003002
1012003003,1012003003
1012003004,1012003004
1014000301,1014000301
1014000302,1014000302
1014000303,1014000303
1014000304,1014000304
1014000305,1014000305
1014000306,1014000306
1014000401,1014000401
1014000402,1014000402
1014000403,1014000403
1014000404,1014000404
1014000405,1014000405
1014000406,1014000406
1014000407,1014000407
1014000408,1014000408
1014000409,1014000409
1014000410,1014000410
1014000411,1014000411
1014000412,1014000412
1014003601,1014003601
1014003602,1014003602
1015000601,1015000601
1015001101,1015001101
1018000901,1018000901
1018000902,1018000902
1018000903,1018000903
1018000904,1018000904
1018001001,1018001001
1018001002,1018001002
1018001003,1018001003
1018001101,1018001101
1018001102,1018001102
1018001103,1018001103
1018001201,1018001201
1018001202,1018001202
1018001203,1018001203
1018001204,1018001204
1018001301,1018001301
1018001302,1018001302
1018001303,1018001303
1018001304,1018001304
1018001401,1018001401
1018001402,1018001402
1018001403,1018001403
1018001404,1018001404
1018001501,1018001501
1018001502,1018001502
1018001503,1018001503
1018001504,1018001504
1018001505,1018001505
1018001701,1018001701
1018001702,1018001702
1018001703,1018001703
1200350101,1200350101
1010003201,1010003201
1010001801,1010001801
1200350301,1200350301
1200350302,1200350302
1200350401,1200350401
1200350501,1200350501
1200350601,1200350601
1200350701,1200350701
1200350801,1200350801
1200350901,1200350901
1200351101,1200351101
1200351201,1200351201
1200351401,1200351401
1200351501,1200351501
1200351601,1200351601
1200351801,1200351801
1200351802,1200351802
1200351901,1200351901
1200351902,1200351902
1200352001,1200352001
1200352101,1200352101
1200352201,1200352201
1200352301,1200352301
1200352401,1200352401
1200352501,1200352501
1200352502,1200352502
1200352601,1200352601
1200352701,1200352701
1200352801,1200352801
1200352901,1200352901
1200353001,1200353001
1200353002,1200353002
1200390101,1200390101
1200400101,1200400101
1210010101,1210010101
1210010102,1210010102
1210010103,1210010103
1210010104,1210010104
1210010105,1210010105
1210010106,1210010106
1210010107,1210010107
1210010108,1210010108
1210010109,1210010109
1210010110,1210010110
1210020101,1210020101
1210020102,1210020102
1210020103,1210020103
1210020104,1210020104
1210020105,1210020105
1210020106,1210020106
1210020107,1210020107
1210020108,1210020108
1210020109,1210020109
1210020110,1210020110
1210030101,1210030101
1210030102,1210030102
1210030103,1210030103
1210030104,1210030104
1210030105,1210030105
1210030106,1210030106
1210030107,1210030107
1210030108,1210030108
1210030109,1210030109
1210030110,1210030110
1210040101,1210040101
1210050101,1210050101
1210050102,1210050102
1210050103,1210050103
1210050104,1210050104
1210050105,1210050105
1210050106,1210050106
1210050107,1210050107
1210050108,1210050108
1210050109,1210050109
1210050110,1210050110
1210060101,1210060101
1210070101,1210070101
1210070102,1210070102
1210070103,1210070103
1210070104,1210070104
1210070105,1210070105
1210070106,1210070106
1210070107,1210070107
1210070108,1210070108
1210070109,1210070109
1210070110,1210070110
1210080101,1210080101
1213010101,1213010101
1213010102,1213010102
1213010103,1213010103
1213010104,1213010104
1213010105,1213010105
1213010106,1213010106
1213010107,1213010107
1213010108,1213010108
1213010109,1213010109
1213010110,1213010110
1213020101,1213020101
1213020102,1213020102
1213020103,1213020103
1213020104,1213020104
1213020105,1213020105
1213020106,1213020106
1213020107,1213020107
1213020108,1213020108
1213020109,1213020109
1213020110,1213020110
1213030101,1213030101
1213030102,1213030102
1213030103,1213030103
1213030104,1213030104
1213030105,1213030105
1213030106,1213030106
1213030107,1213030107
1213030108,1213030108
1213030109,1213030109
1213030110,1213030110
12130021,1213002101
1213003101,1213003101
1213003102,1213003102
1213003103,1213003103
1213003104,1213003104
1213003105,1213003105
1213003106,1213003106
1213003107,1213003107
1213003108,1213003108
1213003109,1213003109
1213003110,1213003110
1213003201,1213003201
1213003202,1213003202
1213003203,1213003203
1213003204,1213003204
1213003205,1213003205
1213003206,1213003206
1213003207,1213003207
1213003208,1213003208
1213003209,1213003209
1213003210,1213003210
1213003301,1213003301
1213003302,1213003302
1213003303,1213003303
1213003304,1213003304
1213003305,1213003305
1213003306,1213003306
1213003307,1213003307
1213003308,1213003308
1213003309,1213003309
1213003310,1213003310
1213003401,1213003401
1213003402,1213003402
1213003501,1213003501
1213003601,1213003601
1213003701,1213003701
1215001101,1215001101
1215001102,1215001102
1215001103,1215001103
1215001104,1215001104
1215001105,1215001105
1215001106,1215001106
1215001107,1215001107
1215001108,1215001108
1215001109,1215001109
1215001110,1215001110
1220000101,1220000101
1220000301,1220000301
1220000601,1220000601
1220000901,1220000901
1220001001,1220001001
1300350101,1300350101
1300350102,1300350102
1300350103,1300350103
1300350104,1300350104
1002015101,1002015101
1002015201,1002015201
1002015301,1002015301
1002014601,1002014601
1002014701,1002014701
1002014801,1002014801
1002014901,1002014901
1002015001,1002015001
1004090601,1004090601
1004090602,1004090602
1004090603,1004090603
1004090604,1004090604
1004090605,1004090605
1004090606,1004090606
1004090607,1004090607
1004091301,1004091301
1004091302,1004091302
1004091303,1004091303
1004091304,1004091304
1004091305,1004091305
1004091601,1004091601
1004091602,1004091602
1004091603,1004091603
1004091604,1004091604
1004091605,1004091605
1004091606,1004091606
1004091607,1004091607
1004091701,1004091701
1004091702,1004091702
1004091703,1004091703
1004091704,1004091704
1004091901,1004091901
1004091902,1004091902
1001901031,1001901031
1000282481,1000282481
1000282482,1000282482
1000282483,1000282483
1000282711,1000282711
1000282821,1000282821
1000282822,1000282822
100103401,100103401
100103501,100103501
100103601,100103601
100106401,100106401
100106801,100106801
100106901,100106901
100107001,100107001
100108701,100108701
100108801,100108801
100100101,100100101
100100201,100100201
100100301,100100301
100100401,100100401
100100501,100100501
100100601,100100601
100100701,100100701
100100801,100100801
100100901,100100901
100101001,100101001
100101101,100101101
100101201,100101201
100101301,100101301
100101401,100101401
100101501,100101501
100101601,100101601
100101701,100101701
100101801,100101801
100101901,100101901
100102001,100102001
100102101,100102101
100102201,100102201
100102301,100102301
100102401,100102401
100102501,100102501
100102601,100102601
100102701,100102701
100102801,100102801
100102901,100102901
100103001,100103001
100103101,100103101
100103201,100103201
100103301,100103301
100103701,100103701
100103801,100103801
100103901,100103901
100104001,100104001
100104101,100104101
100104201,100104201
100104301,100104301
100104401,100104401
100104501,100104501
100104601,100104601
100104701,100104701
100104801,100104801
100104901,100104901
100105001,100105001
100105101,100105101
100105201,100105201
100105301,100105301
100105401,100105401
100105501,100105501
100105601,100105601
100105701,100105701
100105801,100105801
100105901,100105901
100106001,100106001
100106101,100106101
100106201,100106201
100106301,100106301
100106501,100106501
100106601,100106601
100106701,100106701
100107101,100107101
100107201,100107201
100107301,100107301
100107401,100107401
100107501,100107501
100107601,100107601
100107701,100107701
100107801,100107801
100107901,100107901
100108001,100108001
100108101,100108101
100108201,100108201
100108301,100108301
100108401,100108401
100108501,100108501
100108601,100108601
