Id,ProfessionId,SkillLibId,Type,SkillName,SkillQuality,BuffId,Attrdec,ClassId,ClassLevel,Weight,TimesLimit,profession,comment
Id,职业Id,库id,类型：1初级：2高级,技能名称,技能品质,属性Id,属性描述(无需维护),互斥Id,技能等级,权重,门槛次数,职业字段，多个用竖线隔开,技能名称字段注释
10225,4201,4201401,1,核心超频Lv.10,4,6001610,释放技能时可能大成功，使这次技能的非异常状态伤害增加5~50%，也可能失败，使这次技能的非异常状态伤害减少5~15%,60016,10,42,0,4201,
10226,4202,4202401,1,核心超频Lv.10,4,6001610,释放技能时可能大成功，使这次技能的非异常状态伤害增加5~50%，也可能失败，使这次技能的非异常状态伤害减少5~15%,60016,10,42,0,4202,
10227,4201,4201101,1,魔力波长逆转Lv.1,1,6001901,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加1%。陷阱、火墙等放置类技能按照其放置的位置计算距离,60019,1,28,0,4201,
10228,4202,4202101,1,魔力波长逆转Lv.1,1,6001901,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加1%。陷阱、火墙等放置类技能按照其放置的位置计算距离,60019,1,28,0,4202,
10229,4201,4201101,1,魔力波长逆转Lv.2,1,6001902,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加2%。陷阱、火墙等放置类技能按照其放置的位置计算距离,60019,2,14,0,4201,
10230,4202,4202101,1,魔力波长逆转Lv.2,1,6001902,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加2%。陷阱、火墙等放置类技能按照其放置的位置计算距离,60019,2,14,0,4202,
10231,4201,4201201,1,魔力波长逆转Lv.3,2,6001903,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加3%。陷阱、火墙等放置类技能按照其放置的位置计算距离,60019,3,28,0,4201,
10232,4202,4202201,1,魔力波长逆转Lv.3,2,6001903,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加3%。陷阱、火墙等放置类技能按照其放置的位置计算距离,60019,3,28,0,4202,
10233,4201,4201201,1,魔力波长逆转Lv.4,2,6001904,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加4%。陷阱、火墙等放置类技能按照其放置的位置计算距离,60019,4,14,0,4201,
10234,4202,4202201,1,魔力波长逆转Lv.4,2,6001904,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加4%。陷阱、火墙等放置类技能按照其放置的位置计算距离,60019,4,14,0,4202,
10235,4201,4201301,1,魔力波长逆转Lv.6,3,6001906,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加6%。陷阱、火墙等放置类技能按照其放置的位置计算距离,60019,6,28,0,4201,
10236,4202,4202301,1,魔力波长逆转Lv.6,3,6001906,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加6%。陷阱、火墙等放置类技能按照其放置的位置计算距离,60019,6,28,0,4202,
10237,4201,4201301,1,魔力波长逆转Lv.7,3,6001907,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加7%。陷阱、火墙等放置类技能按照其放置的位置计算距离,60019,7,14,0,4201,
10238,4202,4202301,1,魔力波长逆转Lv.7,3,6001907,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加7%。陷阱、火墙等放置类技能按照其放置的位置计算距离,60019,7,14,0,4202,
10239,4201,4201401,1,魔力波长逆转Lv.10,4,6001910,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加12%。陷阱、火墙等放置类技能按照其放置的位置计算距离,60019,10,42,0,4201,
10240,4202,4202401,1,魔力波长逆转Lv.10,4,6001910,伤害随着施法距离增加，距离越近，造成的非异常状态伤害越高，最多增加12%。陷阱、火墙等放置类技能按照其放置的位置计算距离,60019,10,42,0,4202,
10241,4201,4201101,1,魔力波长增幅Lv.1,1,6002001,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加1%。陷阱、火墙等放置类技能按照其放置的位置计算距离,60020,1,28,0,4201,
10242,4202,4202101,1,魔力波长增幅Lv.1,1,6002001,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加1%。陷阱、火墙等放置类技能按照其放置的位置计算距离,60020,1,28,0,4202,
10243,4201,4201101,1,魔力波长增幅Lv.2,1,6002002,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加2%。陷阱、火墙等放置类技能按照其放置的位置计算距离,60020,2,14,0,4201,
10244,4202,4202101,1,魔力波长增幅Lv.2,1,6002002,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加2%。陷阱、火墙等放置类技能按照其放置的位置计算距离,60020,2,14,0,4202,
10245,4201,4201201,1,魔力波长增幅Lv.3,2,6002003,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加3%。陷阱、火墙等放置类技能按照其放置的位置计算距离,60020,3,28,0,4201,
10246,4202,4202201,1,魔力波长增幅Lv.3,2,6002003,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加3%。陷阱、火墙等放置类技能按照其放置的位置计算距离,60020,3,28,0,4202,
10247,4201,4201201,1,魔力波长增幅Lv.4,2,6002004,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加4%。陷阱、火墙等放置类技能按照其放置的位置计算距离,60020,4,14,0,4201,
10248,4202,4202201,1,魔力波长增幅Lv.4,2,6002004,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加4%。陷阱、火墙等放置类技能按照其放置的位置计算距离,60020,4,14,0,4202,
10249,4201,4201301,1,魔力波长增幅Lv.6,3,6002006,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加6%。陷阱、火墙等放置类技能按照其放置的位置计算距离,60020,6,28,0,4201,
10250,4202,4202301,1,魔力波长增幅Lv.6,3,6002006,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加6%。陷阱、火墙等放置类技能按照其放置的位置计算距离,60020,6,28,0,4202,
10251,4201,4201301,1,魔力波长增幅Lv.7,3,6002007,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加7%。陷阱、火墙等放置类技能按照其放置的位置计算距离,60020,7,14,0,4201,
10252,4202,4202301,1,魔力波长增幅Lv.7,3,6002007,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加7%。陷阱、火墙等放置类技能按照其放置的位置计算距离,60020,7,14,0,4202,
10253,4201,4201401,1,魔力波长增幅Lv.10,4,6002010,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加12%。陷阱、火墙等放置类技能按照其放置的位置计算距离,60020,10,42,0,4201,
10254,4202,4202401,1,魔力波长增幅Lv.10,4,6002010,伤害随着施法距离增加，距离越远，造成的非异常状态伤害越高，最多增加12%。陷阱、火墙等放置类技能按照其放置的位置计算距离,60020,10,42,0,4202,
10255,4201,4201301,1,破暗之刃Lv.1,3,6002101,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高8%,60021,1,24,0,4201,
10256,4202,4202301,1,破暗之刃Lv.1,3,6002101,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高8%,60021,1,24,0,4202,
10257,4201,4201301,1,破暗之刃Lv.2,3,6002102,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高9%,60021,2,12,0,4201,
10258,4202,4202301,1,破暗之刃Lv.2,3,6002102,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高9%,60021,2,12,0,4202,
10259,4201,4201301,1,破暗之刃Lv.3,3,6002103,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高10%,60021,3,6,0,4201,
10260,4202,4202301,1,破暗之刃Lv.3,3,6002103,处于暗之壁障内并且受到暗之障壁防护时，造成的非异常状态伤害提高10%,60021,3,6,0,4202,
10261,4201,4201301,1,破光之刃Lv.1,3,6002401,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高8%,60024,1,24,0,4201,
10262,4202,4202301,1,破光之刃Lv.1,3,6002401,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高8%,60024,1,24,0,4202,
10263,4201,4201301,1,破光之刃Lv.2,3,6002402,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高9%,60024,2,12,0,4201,
10264,4202,4202301,1,破光之刃Lv.2,3,6002402,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高9%,60024,2,12,0,4202,
10265,4201,4201301,1,破光之刃Lv.3,3,6002403,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高10%,60024,3,6,0,4201,
10266,4202,4202301,1,破光之刃Lv.3,3,6002403,处于光之壁障内并且受到光之障壁防护时，造成的非异常状态伤害提高10%,60024,3,6,0,4202,
10267,4201,4201201,1,动能管理模块Lv.3,2,6005803,连续普攻或使用同一技能会一直提升2%攻速，最多叠3层，持续3秒。,60058,3,28,0,4201,
10268,4202,4202201,1,动能管理模块Lv.3,2,6005803,连续普攻或使用同一技能会一直提升2%攻速，最多叠3层，持续3秒。,60058,3,28,0,4202,
10269,4201,4201201,1,动能管理模块Lv.4,2,6005804,连续普攻或使用同一技能会一直提升3%攻速，最多叠3层，持续3秒。,60058,4,14,0,4201,
10270,4202,4202201,1,动能管理模块Lv.4,2,6005804,连续普攻或使用同一技能会一直提升3%攻速，最多叠3层，持续3秒。,60058,4,14,0,4202,
10271,4201,4201301,1,动能管理模块Lv.6,3,6005806,连续普攻或使用同一技能会一直提升4%攻速，最多叠4层，持续3秒。,60058,6,28,0,4201,
10272,4202,4202301,1,动能管理模块Lv.6,3,6005806,连续普攻或使用同一技能会一直提升4%攻速，最多叠4层，持续3秒。,60058,6,28,0,4202,
10273,4201,4201301,1,动能管理模块Lv.7,3,6005807,连续普攻或使用同一技能会一直提升4%攻速，最多叠5层，持续3秒。,60058,7,14,0,4201,
10274,4202,4202301,1,动能管理模块Lv.7,3,6005807,连续普攻或使用同一技能会一直提升4%攻速，最多叠5层，持续3秒。,60058,7,14,0,4202,
10275,4201,4201401,1,动能管理模块Lv.10,4,6005810,连续普攻或使用同一技能会一直提升5%攻速，最多叠5层，持续3秒。,60058,10,42,0,4201,
10276,4202,4202401,1,动能管理模块Lv.10,4,6005810,连续普攻或使用同一技能会一直提升5%攻速，最多叠5层，持续3秒。,60058,10,42,0,4202,
10277,4201,4201401,1,御风者模块Lv.1,4,6016401,进入战斗后，每5秒提升自己3%移动速度，最多叠加3层，持续10s,60164,1,42,0,4201,
10278,4202,4202401,1,御风者模块Lv.1,4,6016401,进入战斗后，每5秒提升自己3%移动速度，最多叠加3层，持续10s,60164,1,42,0,4202,
10279,4201,4201401,1,全能芯片Lv.1,4,6016601,普通攻击后的5s内，下一次技能伤害（不包含普通攻击）+15%；技能攻击（不包含普通攻击）后的5s内，下一次普通攻击伤害+15%,60166,1,42,0,4201,
10280,4202,4202401,1,全能芯片Lv.1,4,6016601,普通攻击后的5s内，下一次技能伤害（不包含普通攻击）+15%；技能攻击（不包含普通攻击）后的5s内，下一次普通攻击伤害+15%,60166,1,42,0,4202,
10281,4201,4201401,1,神圣光盾Lv.1,4,6016901,获得一个光盾，拥有光盾时提高自身造成的非异常状态伤害10%。当受到单次伤害超过自身生命上限30%时光盾消失，使该次伤害降低50%，光盾恢复时间为15s,60169,1,42,0,4201,
10282,4202,4202401,1,神圣光盾Lv.1,4,6016901,获得一个光盾，拥有光盾时提高自身造成的非异常状态伤害10%。当受到单次伤害超过自身生命上限30%时光盾消失，使该次伤害降低50%，光盾恢复时间为15s,60169,1,42,0,4202,
10283,4201,4201102,2,感悟灵枢Lv.1,1,6270101,使用书本攻击速度提升3%，魔法攻击提升3%,62701,1,28,0,4201,
10284,4202,4202102,2,感悟灵枢Lv.1,1,6270101,使用书本攻击速度提升3%，魔法攻击提升3%,62701,1,28,0,4202,
10285,4201,4201102,2,感悟灵枢Lv.2,1,6270102,使用书本攻击速度提升4%，魔法攻击提升4%,62701,2,14,0,4201,
10286,4202,4202102,2,感悟灵枢Lv.2,1,6270102,使用书本攻击速度提升4%，魔法攻击提升4%,62701,2,14,0,4202,
10287,4201,4201202,2,感悟灵枢Lv.3,2,6270103,使用书本攻击速度提升5%，魔法攻击提升5%,62701,3,28,0,4201,
10288,4202,4202202,2,感悟灵枢Lv.3,2,6270103,使用书本攻击速度提升5%，魔法攻击提升5%,62701,3,28,0,4202,
10289,4201,4201202,2,感悟灵枢Lv.4,2,6270104,使用书本攻击速度提升6%，魔法攻击提升6%,62701,4,14,0,4201,
10290,4202,4202202,2,感悟灵枢Lv.4,2,6270104,使用书本攻击速度提升6%，魔法攻击提升6%,62701,4,14,0,4202,
10291,4201,4201302,2,感悟灵枢Lv.6,3,6270106,使用书本攻击速度提升8%，魔法攻击提升8%,62701,6,28,0,4201,
10292,4202,4202302,2,感悟灵枢Lv.6,3,6270106,使用书本攻击速度提升8%，魔法攻击提升8%,62701,6,28,0,4202,
10293,4201,4201302,2,感悟灵枢Lv.7,3,6270107,使用书本攻击速度提升9%，魔法攻击提升9%,62701,7,14,0,4201,
10294,4202,4202302,2,感悟灵枢Lv.7,3,6270107,使用书本攻击速度提升9%，魔法攻击提升9%,62701,7,14,0,4202,
10295,4201,4201402,2,感悟灵枢Lv.10,4,6270110,使用书本攻击速度提升12%，魔法攻击提升12%,62701,10,42,0,4201,
10296,4202,4202402,2,感悟灵枢Lv.10,4,6270110,使用书本攻击速度提升12%，魔法攻击提升12%,62701,10,42,0,4202,
10297,4201,4201102,2,三倍投掷Lv.1,1,6270201,双倍投掷概率触发三倍投掷，造成的伤害为初始伤害的10%,62702,1,28,0,4201,
10298,4202,4202102,2,三倍投掷Lv.1,1,6270201,双倍投掷概率触发三倍投掷，造成的伤害为初始伤害的10%,62702,1,28,0,4202,
10299,4201,4201102,2,三倍投掷Lv.2,1,6270202,双倍投掷概率触发三倍投掷，造成的伤害为初始伤害的15%,62702,2,14,0,4201,
10300,4202,4202102,2,三倍投掷Lv.2,1,6270202,双倍投掷概率触发三倍投掷，造成的伤害为初始伤害的15%,62702,2,14,0,4202,
10301,4201,4201202,2,三倍投掷Lv.3,2,6270203,双倍投掷概率触发三倍投掷，造成的伤害为初始伤害的20%,62702,3,28,0,4201,
10302,4202,4202202,2,三倍投掷Lv.3,2,6270203,双倍投掷概率触发三倍投掷，造成的伤害为初始伤害的20%,62702,3,28,0,4202,
10303,4201,4201202,2,三倍投掷Lv.4,2,6270204,双倍投掷概率触发三倍投掷，造成的伤害为初始伤害的25%,62702,4,14,0,4201,
10304,4202,4202202,2,三倍投掷Lv.4,2,6270204,双倍投掷概率触发三倍投掷，造成的伤害为初始伤害的25%,62702,4,14,0,4202,
10305,4201,4201302,2,三倍投掷Lv.6,3,6270206,双倍投掷概率触发三倍投掷，造成的伤害为初始伤害的35%,62702,6,28,0,4201,
10306,4202,4202302,2,三倍投掷Lv.6,3,6270206,双倍投掷概率触发三倍投掷，造成的伤害为初始伤害的35%,62702,6,28,0,4202,
10307,4201,4201302,2,三倍投掷Lv.7,3,6270207,双倍投掷概率触发三倍投掷，造成的伤害为初始伤害的40%,62702,7,14,0,4201,
10308,4202,4202302,2,三倍投掷Lv.7,3,6270207,双倍投掷概率触发三倍投掷，造成的伤害为初始伤害的40%,62702,7,14,0,4202,
10309,4201,4201402,2,三倍投掷Lv.10,4,6270210,双倍投掷概率触发三倍投掷，造成的伤害为初始伤害的60%,62702,10,42,0,4201,
10310,4202,4202402,2,三倍投掷Lv.10,4,6270210,双倍投掷概率触发三倍投掷，造成的伤害为初始伤害的60%,62702,10,42,0,4202,
10311,4201,4201102,2,侵扰领域Lv.1,1,6270301,敌方单位会在领域上持续受到属性伤害，每秒造成50%的魔法伤害,62703,1,28,0,4201,
10312,4202,4202102,2,侵扰领域Lv.1,1,6270301,敌方单位会在领域上持续受到属性伤害，每秒造成50%的魔法伤害,62703,1,28,0,4202,
10313,4201,4201102,2,侵扰领域Lv.2,1,6270302,敌方单位会在领域上持续受到属性伤害，每秒造成80%的魔法伤害,62703,2,14,0,4201,
10314,4202,4202102,2,侵扰领域Lv.2,1,6270302,敌方单位会在领域上持续受到属性伤害，每秒造成80%的魔法伤害,62703,2,14,0,4202,
10315,4201,4201202,2,侵扰领域Lv.3,2,6270303,敌方单位会在领域上持续受到属性伤害，每秒造成110%的魔法伤害,62703,3,28,0,4201,
10316,4202,4202202,2,侵扰领域Lv.3,2,6270303,敌方单位会在领域上持续受到属性伤害，每秒造成110%的魔法伤害,62703,3,28,0,4202,
10317,4201,4201202,2,侵扰领域Lv.4,2,6270304,敌方单位会在领域上持续受到属性伤害，每秒造成140%的魔法伤害,62703,4,14,0,4201,
10318,4202,4202202,2,侵扰领域Lv.4,2,6270304,敌方单位会在领域上持续受到属性伤害，每秒造成140%的魔法伤害,62703,4,14,0,4202,
10319,4201,4201302,2,侵扰领域Lv.6,3,6270306,敌方单位会在领域上持续受到属性伤害，每秒造成200%的魔法伤害,62703,6,28,0,4201,
10320,4202,4202302,2,侵扰领域Lv.6,3,6270306,敌方单位会在领域上持续受到属性伤害，每秒造成200%的魔法伤害,62703,6,28,0,4202,
10321,4201,4201302,2,侵扰领域Lv.7,3,6270307,敌方单位会在领域上持续受到属性伤害，每秒造成230%的魔法伤害,62703,7,14,0,4201,
10322,4202,4202302,2,侵扰领域Lv.7,3,6270307,敌方单位会在领域上持续受到属性伤害，每秒造成230%的魔法伤害,62703,7,14,0,4202,
10323,4201,4201402,2,侵扰领域Lv.10,4,6270310,敌方单位会在领域上持续受到属性伤害，每秒造成320%的魔法伤害,62703,10,42,0,4201,
10324,4202,4202402,2,侵扰领域Lv.10,4,6270310,敌方单位会在领域上持续受到属性伤害，每秒造成320%的魔法伤害,62703,10,42,0,4202,
10325,4201,4201102,2,星辰之力Lv.1,1,6270401,当前SP%在50%以上时，每增加10%，造成伤害提高1.2%；当前SP%在50%以下时，每减少10%，受到伤害减少1.4%,62704,1,28,0,4201,
10326,4202,4202102,2,星辰之力Lv.1,1,6270401,当前SP%在50%以上时，每增加10%，造成伤害提高1.2%；当前SP%在50%以下时，每减少10%，受到伤害减少1.4%,62704,1,28,0,4202,
10327,4201,4201102,2,星辰之力Lv.2,1,6270402,当前SP%在50%以上时，每增加10%，造成伤害提高1.4%；当前SP%在50%以下时，每减少10%，受到伤害减少1.8%,62704,2,14,0,4201,
10328,4202,4202102,2,星辰之力Lv.2,1,6270402,当前SP%在50%以上时，每增加10%，造成伤害提高1.4%；当前SP%在50%以下时，每减少10%，受到伤害减少1.8%,62704,2,14,0,4202,
10329,4201,4201202,2,星辰之力Lv.3,2,6270403,当前SP%在50%以上时，每增加10%，造成伤害提高1.6%；当前SP%在50%以下时，每减少10%，受到伤害减少2.2%,62704,3,28,0,4201,
10330,4202,4202202,2,星辰之力Lv.3,2,6270403,当前SP%在50%以上时，每增加10%，造成伤害提高1.6%；当前SP%在50%以下时，每减少10%，受到伤害减少2.2%,62704,3,28,0,4202,
10331,4201,4201202,2,星辰之力Lv.4,2,6270404,当前SP%在50%以上时，每增加10%，造成伤害提高1.8%；当前SP%在50%以下时，每减少10%，受到伤害减少2.6%,62704,4,14,0,4201,
10332,4202,4202202,2,星辰之力Lv.4,2,6270404,当前SP%在50%以上时，每增加10%，造成伤害提高1.8%；当前SP%在50%以下时，每减少10%，受到伤害减少2.6%,62704,4,14,0,4202,
10333,4201,4201302,2,星辰之力Lv.6,3,6270406,当前SP%在50%以上时，每增加10%，造成伤害提高2.2%；当前SP%在50%以下时，每减少10%，受到伤害减少3.4%,62704,6,28,0,4201,
10334,4202,4202302,2,星辰之力Lv.6,3,6270406,当前SP%在50%以上时，每增加10%，造成伤害提高2.2%；当前SP%在50%以下时，每减少10%，受到伤害减少3.4%,62704,6,28,0,4202,
10335,4201,4201302,2,星辰之力Lv.7,3,6270407,当前SP%在50%以上时，每增加10%，造成伤害提高2.4%；当前SP%在50%以下时，每减少10%，受到伤害减少3.8%,62704,7,14,0,4201,
10336,4202,4202302,2,星辰之力Lv.7,3,6270407,当前SP%在50%以上时，每增加10%，造成伤害提高2.4%；当前SP%在50%以下时，每减少10%，受到伤害减少3.8%,62704,7,14,0,4202,
10337,4201,4201402,2,星辰之力Lv.10,4,6270410,当前SP%在50%以上时，每增加10%，造成伤害提高3%；当前SP%在50%以下时，每减少10%，受到伤害减少5%,62704,10,42,0,4201,
10338,4202,4202402,2,星辰之力Lv.10,4,6270410,当前SP%在50%以上时，每增加10%，造成伤害提高3%；当前SP%在50%以下时，每减少10%，受到伤害减少5%,62704,10,42,0,4202,
10339,4201,4201102,2,元素手套Lv.1,1,6270501,贤者、智者使用元素卷轴，会额外提升3%该属性伤害,62705,1,28,0,4201,
10340,4202,4202102,2,元素手套Lv.1,1,6270501,贤者、智者使用元素卷轴，会额外提升3%该属性伤害,62705,1,28,0,4202,
10341,4201,4201102,2,元素手套Lv.2,1,6270502,贤者、智者使用元素卷轴，会额外提升4%该属性伤害,62705,2,14,0,4201,
10342,4202,4202102,2,元素手套Lv.2,1,6270502,贤者、智者使用元素卷轴，会额外提升4%该属性伤害,62705,2,14,0,4202,
10343,4201,4201202,2,元素手套Lv.3,2,6270503,贤者、智者使用元素卷轴，会额外提升5%该属性伤害,62705,3,28,0,4201,
10344,4202,4202202,2,元素手套Lv.3,2,6270503,贤者、智者使用元素卷轴，会额外提升5%该属性伤害,62705,3,28,0,4202,
10345,4201,4201202,2,元素手套Lv.4,2,6270504,贤者、智者使用元素卷轴，会额外提升6%该属性伤害,62705,4,14,0,4201,
10346,4202,4202202,2,元素手套Lv.4,2,6270504,贤者、智者使用元素卷轴，会额外提升6%该属性伤害,62705,4,14,0,4202,
10347,4201,4201302,2,元素手套Lv.6,3,6270506,贤者、智者使用元素卷轴，会额外提升8%该属性伤害,62705,6,28,0,4201,
10348,4202,4202302,2,元素手套Lv.6,3,6270506,贤者、智者使用元素卷轴，会额外提升8%该属性伤害,62705,6,28,0,4202,
10349,4201,4201302,2,元素手套Lv.7,3,6270507,贤者、智者使用元素卷轴，会额外提升9%该属性伤害,62705,7,14,0,4201,
10350,4202,4202302,2,元素手套Lv.7,3,6270507,贤者、智者使用元素卷轴，会额外提升9%该属性伤害,62705,7,14,0,4202,
10351,4201,4201402,2,元素手套Lv.10,4,6270510,贤者、智者使用元素卷轴，会额外提升12%该属性伤害,62705,10,42,0,4201,
10352,4202,4202402,2,元素手套Lv.10,4,6270510,贤者、智者使用元素卷轴，会额外提升12%该属性伤害,62705,10,42,0,4202,
10353,4202,4202102,2,预言咒术Lv.1,1,6270601,进入战斗后，每10秒会额外提升自动念咒的几率1%，提升几率最大不超过3%,62706,1,28,0,4202,
10354,4202,4202102,2,预言咒术Lv.2,1,6270602,进入战斗后，每10秒会额外提升自动念咒的几率1%，提升几率最大不超过4%,62706,2,14,0,4202,
10355,4202,4202202,2,预言咒术Lv.3,2,6270603,进入战斗后，每10秒会额外提升自动念咒的几率1%，提升几率最大不超过5%,62706,3,28,0,4202,
10356,4202,4202202,2,预言咒术Lv.4,2,6270604,进入战斗后，每10秒会额外提升自动念咒的几率1%，提升几率最大不超过6%,62706,4,14,0,4202,
10357,4202,4202302,2,预言咒术Lv.6,3,6270606,进入战斗后，每9秒会额外提升自动念咒的几率1%，提升几率最大不超过8%,62706,6,28,0,4202,
10358,4202,4202302,2,预言咒术Lv.7,3,6270607,进入战斗后，每8秒会额外提升自动念咒的几率1%，提升几率最大不超过9%,62706,7,14,0,4202,
10359,4202,4202402,2,预言咒术Lv.10,4,6270610,进入战斗后，每5秒会额外提升自动念咒的几率1%，提升几率最大不超过12%,62706,10,42,0,4202,
10360,4202,4202102,2,心念俱损Lv.1,1,6270701,心神互换会对目标造成伤害，伤害等同于抽取的sp量*100%,62707,1,28,0,4202,
10361,4202,4202102,2,心念俱损Lv.2,1,6270702,心神互换会对目标造成伤害，伤害等同于抽取的sp量*120%,62707,2,14,0,4202,
10362,4202,4202202,2,心念俱损Lv.3,2,6270703,心神互换会对目标造成伤害，伤害等同于抽取的sp量*140%,62707,3,28,0,4202,
10363,4202,4202202,2,心念俱损Lv.4,2,6270704,心神互换会对目标造成伤害，伤害等同于抽取的sp量*160%,62707,4,14,0,4202,
10364,4202,4202302,2,心念俱损Lv.6,3,6270706,心神互换会对目标造成伤害，伤害等同于抽取的sp量*200%,62707,6,28,0,4202,
10365,4202,4202302,2,心念俱损Lv.7,3,6270707,心神互换会对目标造成伤害，伤害等同于抽取的sp量*220%,62707,7,14,0,4202,
10366,4202,4202402,2,心念俱损Lv.10,4,6270710,心神互换会对目标造成伤害，伤害等同于抽取的sp量*280%,62707,10,42,0,4202,
10367,4201,4201101,1,吟唱屏障Lv.1,1,6005701,自身处于吟唱状态时，受到的所有非异常状态伤害减少3%,60057,1,28,0,4201,
10368,4202,4202101,1,吟唱屏障Lv.1,1,6005701,自身处于吟唱状态时，受到的所有非异常状态伤害减少3%,60057,1,28,0,4202,
10369,4201,4201101,1,吟唱屏障Lv.2,1,6005702,自身处于吟唱状态时，受到的所有非异常状态伤害减少6%,60057,2,14,0,4201,
10370,4202,4202101,1,吟唱屏障Lv.2,1,6005702,自身处于吟唱状态时，受到的所有非异常状态伤害减少6%,60057,2,14,0,4202,
10371,4201,4201201,1,吟唱屏障Lv.3,2,6005703,自身处于吟唱状态时，受到的所有非异常状态伤害减少9%,60057,3,28,0,4201,
10372,4202,4202201,1,吟唱屏障Lv.3,2,6005703,自身处于吟唱状态时，受到的所有非异常状态伤害减少9%,60057,3,28,0,4202,
10373,4201,4201201,1,吟唱屏障Lv.4,2,6005704,自身处于吟唱状态时，受到的所有非异常状态伤害减少12%,60057,4,14,0,4201,
10374,4202,4202201,1,吟唱屏障Lv.4,2,6005704,自身处于吟唱状态时，受到的所有非异常状态伤害减少12%,60057,4,14,0,4202,
10375,4201,4201301,1,吟唱屏障Lv.6,3,6005706,自身处于吟唱状态时，受到的所有非异常状态伤害减少18%,60057,6,28,0,4201,
10376,4202,4202301,1,吟唱屏障Lv.6,3,6005706,自身处于吟唱状态时，受到的所有非异常状态伤害减少18%,60057,6,28,0,4202,
10377,4201,4201301,1,吟唱屏障Lv.7,3,6005707,自身处于吟唱状态时，受到的所有非异常状态伤害减少21%,60057,7,14,0,4201,
10378,4202,4202301,1,吟唱屏障Lv.7,3,6005707,自身处于吟唱状态时，受到的所有非异常状态伤害减少21%,60057,7,14,0,4202,
10379,4201,4201401,1,吟唱屏障Lv.10,4,6005710,自身处于吟唱状态时，受到的所有非异常状态伤害减少30%,60057,10,42,0,4201,
10380,4202,4202401,1,吟唱屏障Lv.10,4,6005710,自身处于吟唱状态时，受到的所有非异常状态伤害减少30%,60057,10,42,0,4202,
10381,4201,4201102,2,火箭增幅协议Lv.1,1,6760201,施放火箭术有30%几率落下火陨石，造成150%火属性魔法攻击的伤害，5%几率点燃目标，每0.2秒造成30点伤害，并降低25%魔法防御和火属性防御，持续10秒,67602,1,28,0,4201,
10382,4202,4202102,2,火箭增幅协议Lv.1,1,6760201,施放火箭术有30%几率落下火陨石，造成150%火属性魔法攻击的伤害，5%几率点燃目标，每0.2秒造成30点伤害，并降低25%魔法防御和火属性防御，持续10秒,67602,1,28,0,4202,
10383,4201,4201102,2,火箭增幅协议Lv.2,1,6760202,施放火箭术有32%几率落下火陨石，造成200%火属性魔法攻击的伤害，5%几率点燃目标，每0.2秒造成30点伤害，并降低25%魔法防御和火属性防御，持续10秒,67602,2,14,0,4201,
10384,4202,4202102,2,火箭增幅协议Lv.2,1,6760202,施放火箭术有32%几率落下火陨石，造成200%火属性魔法攻击的伤害，5%几率点燃目标，每0.2秒造成30点伤害，并降低25%魔法防御和火属性防御，持续10秒,67602,2,14,0,4202,
