ID,ReformSkill,ProfessionID,SkillID,ReformAttr,Weight,EquipText
794,108003,3201|3202,320109,2=REFORM_SKILLPER_320109=200=1|2=REFORM_SKILLPER_320117=200=1|2=REFORM_SKILLPER_320118=200=1,1000,5001
795,108003,3201|3202,320105,2=REFORM_SKILLPER_320105=200=1|2=REFORM_SKILLPER_320116=200=1,1000,5001
796,108003,3202,320203,2=REFORM_SKILLPER_320203=200=1,1000,5001
797,108003,3202,320204,2=REFORM_SKILLPER_320204=200=1,1000,5001
798,108003,3202,320205,2=REFORM_SKILLPER_320205=200=1,1000,5001
799,108003,3202,320207,2=REFORM_SKILLPER_320207=200=1,1000,5001
800,108003,6000|6101|6102,600001,2=REFORM_SKILLPER_600001=200=1|2=REFORM_SKILLPER_610101=200=1|2=REFORM_SKILLPER_610201=200=1,1000,5002
801,108003,6000|6101|6102,600004,2=REFORM_SKILLPER_600004=200=1,1000,5001
802,108003,6000|6101|6102,600005,2=REFORM_SKILLPER_600005=200=1,1000,5001
803,108003,6101|6102,610122,2=REFORM_SKILLPER_610122=200=1,1000,5001
804,108003,6102,610205,2=REFORM_SKILLPER_610205=200=1,1000,5001
805,108003,6102,610206,2=REFORM_SKILLPER_610206=200=1,1000,5001
806,108003,6102,610208,2=REFORM_SKILLPER_610208=200=1|2=REFORM_SKILLPER_610209=200=1,1000,5001
807,108003,6102,610211,2=REFORM_SKILLPER_610211=200=1|2=REFORM_SKILLPER_610214=200=1,1000,5001
808,108003,6102,610212,2=REFORM_SKILLPER_610212=200=1|2=REFORM_SKILLPER_610215=200=1,1000,5001
809,108003,6102,610217,2=REFORM_SKILLPER_610217=200=1,1000,5001
810,109003,4000|4101|4102,400001,2=REFORM_SKILLPER_400001=200=1,1000,5001
811,109003,4000|4101|4102,400003,2=REFORM_SKILLPER_400003=200=1,1000,5001
812,109003,4000|4101|4102,400005,2=REFORM_SKILLPER_400005=200=1,1000,5001
813,109003,4101|4102,400015,2=REFORM_SKILLPER_400015=200=1|2=REFORM_SKILLPER_410115=200=1,1000,5001
814,109003,4101|4102,400016,2=REFORM_SKILLPER_400016=200=1|2=REFORM_SKILLPER_410116=200=1,1000,5001
815,109003,4101|4102,410104,2=REFORM_SKILLPER_410104=200=1,1000,5001
816,109003,4101|4102,410112,2=REFORM_SKILLPER_410112=200=1|2=REFORM_SKILLPER_410113=200=1,1000,5001
817,109003,4102,410204,2=REFORM_SKILLPER_410204=200=1,1000,5001
818,109003,4102,410208,2=REFORM_SKILLPER_410208=200=1|2=REFORM_SKILLPER_410213=200=1,1000,5001
819,109003,4102,410210,2=REFORM_SKILLPER_410210=200=1,1000,5001
820,109003,3000|3101|3102|3201|3202,300005,2=REFORM_SKILLPER_300005=200=1|2=REFORM_SKILLPER_310101=200=1|2=REFORM_SKILLPER_310201=200=1|2=REFORM_SKILLPER_320101=200=1|2=REFORM_SKILLPER_320201=200=1,1000,5002
821,109003,3000|3101|3102,300001,2=REFORM_SKILLPER_300001=200=1,1000,5001
822,109003,3000|3101|3102,300008,2=REFORM_SKILLPER_300008=200=1,1000,5001
823,109003,3000|3101|3102,300016,2=REFORM_SKILLPER_300016=200=1|2=REFORM_SKILLPER_300017=200=1,1000,5001
824,109003,3101|3102,310106,2=REFORM_SKILLPER_310106=200=1,1000,5001
825,109003,3101|3102,310109,2=REFORM_SKILLPER_310109=200=1|2=REFORM_SKILLPER_310110=200=1,1000,5001
826,109003,3101|3102,310114,2=REFORM_SKILLPER_310114=200=1|2=REFORM_SKILLPER_310116=200=1,1000,5001
827,109003,3102,310209,2=REFORM_SKILLPER_310209=200=1,1000,5001
828,110003,4000|4101|4102,400001,2=REFORM_SKILLPER_400001=200=1,1000,5001
829,110003,4000|4101|4102,400003,2=REFORM_SKILLPER_400003=200=1,1000,5001
830,110003,4000|4101|4102,400005,2=REFORM_SKILLPER_400005=200=1,1000,5001
831,110003,4101|4102,400015,2=REFORM_SKILLPER_400015=200=1|2=REFORM_SKILLPER_410115=200=1,1000,5001
832,110003,4101|4102,400016,2=REFORM_SKILLPER_400016=200=1|2=REFORM_SKILLPER_410116=200=1,1000,5001
833,110003,4101|4102,410104,2=REFORM_SKILLPER_410104=200=1,1000,5001
834,110003,4101|4102,410112,2=REFORM_SKILLPER_410112=200=1|2=REFORM_SKILLPER_410113=200=1,1000,5001
835,110003,4102,410204,2=REFORM_SKILLPER_410204=200=1,1000,5001
836,110003,4102,410208,2=REFORM_SKILLPER_410208=200=1|2=REFORM_SKILLPER_410213=200=1,1000,5001
837,110003,4102,410210,2=REFORM_SKILLPER_410210=200=1,1000,5001
838,110003,3000|3101|3102|3201|3202,300005,2=REFORM_SKILLPER_300005=200=1|2=REFORM_SKILLPER_310101=200=1|2=REFORM_SKILLPER_310201=200=1|2=REFORM_SKILLPER_320101=200=1|2=REFORM_SKILLPER_320201=200=1,1000,5002
839,110003,3000|3101|3102,300001,2=REFORM_SKILLPER_300001=200=1,1000,5001
840,110003,3000|3101|3102,300008,2=REFORM_SKILLPER_300008=200=1,1000,5001
841,110003,3000|3101|3102,300016,2=REFORM_SKILLPER_300016=200=1|2=REFORM_SKILLPER_300017=200=1,1000,5001
842,110003,3101|3102,310106,2=REFORM_SKILLPER_310106=200=1,1000,5001
843,110003,3101|3102,310109,2=REFORM_SKILLPER_310109=200=1|2=REFORM_SKILLPER_310110=200=1,1000,5001
844,110003,3101|3102,310114,2=REFORM_SKILLPER_310114=200=1|2=REFORM_SKILLPER_310116=200=1,1000,5001
845,110003,3102,310209,2=REFORM_SKILLPER_310209=200=1,1000,5001
846,111003,7000|7101|7102,700001,2=REFORM_SKILLPER_700001=200=1|2=REFORM_SKILLPER_700023=200=1|2=REFORM_SKILLPER_700024=200=1|2=REFORM_SKILLPER_700025=200=1|2=REFORM_SKILLPER_700026=200=1|2=REFORM_SKILLPER_710201=200=1|2=REFORM_SKILLPER_710101=200=1,1000,5002
847,111003,7000|7101|7102,700005,2=REFORM_SKILLPER_700005=200=1,1000,5001
848,111003,7101|7102,710112,2=REFORM_SKILLPER_710112=200=1|2=REFORM_SKILLPER_710113=200=1,1000,5001
849,111003,7101|7102,710114,2=REFORM_SKILLPER_710114=200=1|2=REFORM_SKILLPER_710115=200=1,1000,5001
850,111003,7101|7102,710118,2=REFORM_SKILLPER_710118=200=1|2=REFORM_SKILLPER_710119=200=1,1000,5001
851,111003,7101|7102,710125,2=REFORM_SKILLPER_710125=200=1|2=REFORM_SKILLPER_710102=200=1,1000,5001
852,111003,7101|7102,710128,2=REFORM_SKILLPER_710128=200=1,1000,5001
853,111003,7101|7102,710132,2=REFORM_SKILLPER_710132=200=1|2=REFORM_SKILLPER_710133=200=1|2=REFORM_SKILLPER_710134=200=1|2=REFORM_SKILLPER_710135=200=1,1000,5001
854,111003,7102,710203,2=REFORM_SKILLPER_710203=200=1,1000,5001
855,111003,7102,710212,2=REFORM_SKILLPER_710212=200=1|2=REFORM_SKILLPER_710216=200=1,1000,5001
856,112003,3000|3101|3102|3201|3202,300005,2=REFORM_SKILLPER_300005=200=1|2=REFORM_SKILLPER_310101=200=1|2=REFORM_SKILLPER_310201=200=1|2=REFORM_SKILLPER_320101=200=1|2=REFORM_SKILLPER_320201=200=1,1000,5002
857,112003,3201|3202,320106,2=REFORM_SKILLPER_320106=200=1,1000,5001
858,112003,3201|3202,320107,2=REFORM_SKILLPER_320107=200=1,1000,5001
859,112003,3201|3202,320108,2=REFORM_SKILLPER_320108=200=1,1000,5001
860,112003,3201|3202,320109,2=REFORM_SKILLPER_320109=200=1|2=REFORM_SKILLPER_320117=200=1|2=REFORM_SKILLPER_320118=200=1,1000,5001
861,112003,3201|3202,320105,2=REFORM_SKILLPER_320105=200=1|2=REFORM_SKILLPER_320116=200=1,1000,5001
862,112003,3202,320203,2=REFORM_SKILLPER_320203=200=1,1000,5001
863,112003,3202,320204,2=REFORM_SKILLPER_320204=200=1,1000,5001
864,112003,3202,320205,2=REFORM_SKILLPER_320205=200=1,1000,5001
865,112003,3202,320207,2=REFORM_SKILLPER_320207=200=1,1000,5001
866,116003,5000|5101|5102,500001,2=REFORM_SKILLPER_500001=200=1|2=REFORM_SKILLPER_510101=200=1|2=REFORM_SKILLPER_510201=200=1,1000,5002
867,116003,5000|5101|5102,500025,2=REFORM_SKILLPER_500025=200=1,1000,5001
868,116003,5101|5102,510102,2=REFORM_SKILLPER_510102=200=1,1000,5001
869,116003,5101|5102,510107,2=REFORM_SKILLPER_510107=200=1,1000,5001
870,116003,5101|5102,510112,2=REFORM_SKILLPER_510112=200=1,1000,5001
871,116003,5101|5102,510113,2=REFORM_SKILLPER_510113=200=1|2=REFORM_SKILLPER_510114=200=1,1000,5001
872,116003,5102,510204,2=REFORM_SKILLPER_510204=200=1,1000,5001
873,116003,5102,510205,2=REFORM_SKILLPER_510205=200=1,1000,5001
874,116003,5102,510209,2=REFORM_SKILLPER_510209=200=1,1000,5001
875,217003,2201|2202,220105,2=REFORM_SKILLPER_220105=200=1,1000,5001
876,217003,2201|2202,220106,2=REFORM_SKILLPER_220106=200=1,1000,5001
877,217003,2202,220206,2=REFORM_SKILLPER_220206=200=1,1000,5001
878,217003,2000|3000|4000|5000|6000|7000|2201|2202,,0=67=83=1,1000,
879,217003,2000|3000|4000|5000|6000|7000|2201|2202,,0=68=83=1,1000,
880,217003,2000|3000|4000|5000|6000|7000|2201|2202,,0=48=49=1,99999000,
881,217003,2000|3000|4000|5000|6000|7000|2201|2202,,0=14=1=1,1000,
882,217003,2000|3000|4000|5000|6000|7000|2201|2202,,0=16=1=1,1000,
883,217003,2000|3000|4000|5000|6000|7000|2201|2202,,0=20=1=1,0,
884,217003,2000|3000|4000|5000|6000|7000|2201|2202,,0=22=1=1,1000,
885,300003,2000|3000|4000|5000|6000|7000,,0=48=49=1,99999000,
886,300003,2000|3000|4000|5000|6000|7000,,0=67=16=1,0,
887,300003,2000|3000|4000|5000|6000|7000,,0=68=16=1,0,
888,300003,2000|3000|4000|5000|6000|7000,,0=14=1=1,1000,
889,300003,2000|3000|4000|5000|6000|7000,,0=16=1=1,0,
890,300003,2000|3000|4000|5000|6000|7000,,0=20=1=1,1000,
891,300003,2000|3000|4000|5000|6000|7000,,0=22=1=1,1000,
892,400003,2000|3000|4000|5000|6000|7000,,0=48=49=1,99999000,
893,400003,2000|3000|4000|5000|6000|7000,,0=57=1=1,1000,
894,400003,2000|3000|4000|5000|6000|7000,,0=44=83=1,1000,
895,400003,2000|3000|4000|5000|6000|7000,,0=46=16=1,0,
896,400003,2000|3000|4000|5000|6000|7000,,0=14=1=1,0,
897,400003,2000|3000|4000|5000|6000|7000,,0=16=1=1,1000,
898,400003,2000|3000|4000|5000|6000|7000,,0=20=1=1,1000,
899,400003,2000|3000|4000|5000|6000|7000,,0=22=1=1,1000,
900,500003,2000|3000|4000|5000|6000|7000,,0=48=49=1,99999000,
901,500003,2000|3000|4000|5000|6000|7000,,0=75=133=1,1000,
902,500003,2000|3000|4000|5000|6000|7000,,0=44=16=1,0,
903,500003,2000|3000|4000|5000|6000|7000,,0=46=83=1,1000,
904,500003,2000|3000|4000|5000|6000|7000,,0=14=1=1,1000,
905,500003,2000|3000|4000|5000|6000|7000,,0=16=1=1,1000,
906,500003,2000|3000|4000|5000|6000|7000,,0=20=1=1,1000,
907,500003,2000|3000|4000|5000|6000|7000,,0=22=1=1,0,
908,115001,4201|4202,400005,2=REFORM_SKILLPER_400005=120=1|2=REFORM_SKILLPER_400001=120=1|2=REFORM_SKILLPER_400003=120=1|2=REFORM_SKILLPER_420116=120=1,1000,5004
909,115002,4201|4202,400005,2=REFORM_SKILLPER_400005=120=1|2=REFORM_SKILLPER_400001=120=1|2=REFORM_SKILLPER_400003=120=1|2=REFORM_SKILLPER_420116=120=1,1000,5004
910,115003,4201|4202,400005,2=REFORM_SKILLPER_400005=120=1|2=REFORM_SKILLPER_400001=120=1|2=REFORM_SKILLPER_400003=120=1|2=REFORM_SKILLPER_420116=120=1,1000,5004
911,115004,4201|4202,400005,2=REFORM_SKILLPER_400005=120=1|2=REFORM_SKILLPER_400001=120=1|2=REFORM_SKILLPER_400003=120=1|2=REFORM_SKILLPER_420116=120=1,1000,5004
912,104001,2202,220213,2=REFORM_SKILLPER_220213=200=1,1000,5001
913,104002,2202,220213,2=REFORM_SKILLPER_220213=200=1,1000,5001
914,104003,2202,220213,2=REFORM_SKILLPER_220213=200=1,1000,5001
915,104004,2202,220213,2=REFORM_SKILLPER_220213=200=1,1000,5001
916,105001,2202,220213,2=REFORM_SKILLPER_220213=200=1,1000,5001
917,105002,2202,220213,2=REFORM_SKILLPER_220213=200=1,1000,5001
918,105003,2202,220213,2=REFORM_SKILLPER_220213=200=1,1000,5001
919,105004,2202,220213,2=REFORM_SKILLPER_220213=200=1,1000,5001
