Id,Name,IsConcealName,Desc,Function,NpcFunctionId,NpcFunctionIdBackup,FunctionIcon,FunctionName,NpcMapIcon,MapIconControl,MapIconWeight,DefaultEquipID,PresentID,Scale,Sex,Icon,Voice,ShowUp,ShowUpInterval,DialogAnim,Prefab,ReNpcId,IsInitialize,NpcType,NPCShowScript,NpcShowTime,NPCScript,NPCRangeCheckScript,NPCRangeCheckCV,NPCAtlas,NPCIcon,IsDynamicNpc,IsSqure,IsDanceNpc,UmbrellaInRain,EntityID,FaceToPlayer,ShowModel,TalkRTOffset,ElfID,AppearBuffs,DisappearBuffs,DisappearTime,NeedTransparent,AppearCommandScript,DisappearCommandScript,,NPCSelectHide,IsFAQImport,IsPathFinding,LocalizationArea
16292,古城教徒,1,最后的王者-墓穴,,,,,,,,,0=1150019,0=670027,1,0,,123,,,,,6112,1,1,,,0=16260=jiaotu05,,,,,,,,,,1,1,,,,,,,,,,,,,
16293,古城教徒,1,最后的王者-墓穴,,,,,,,,,0=1150019,0=670027,1,0,,123,,,,,6112,1,1,,,0=16260=jiaotu05,,,,,,,,,,1,1,,,,,,,,,,,,,
16294,古城教徒,1,最后的王者-墓穴,,,,,,,,,0=1150019,0=670027,1,0,,123,,,,,6112,1,1,,,0=16260=jiaotu05,,,,,,,,,,1,1,,,,,,,,,,,,,
16295,古城教徒,1,最后的王者-墓穴,,,,,,,,,0=1150019,0=670027,1,0,,123,,,,,6112,1,1,,,0=16260=jiaotu05,,,,,,,,,,1,1,,,,,,,,,,,,,
16296,古城主教,0,最后的王者-墓穴昏迷,,,,,,,,,0=0,0=670070,1,0,,123,,,,NPC_M_YueHan\Preview\NPC_M_YueHan_bandpose,526,1,1,,,0=16260=siwang,,,,,,,,,,0,1,,,,,,,,,,,,,
16297,圣童,0,最后的王者-墓穴昏迷,,,,,,,,,0=1200055,0=670025,0.8,0,,123,,,,,102,1,1,,,0=16260=shengtong06,,,,,,,,,,0,1,,,,,,,,,,,,,
16298,哈因里西,0,最后的王者-墓穴站立,,,,,,,,,0=1150029,0=100048,1,0,,123,,,,,6112,1,1,,,0=16260=hayinlixi_3,,,,,,,,,,1,1,,,,,,,,,,,,,
16299,古城教徒,1,最后的王者-墓穴昏迷,,,,,,,,,0=1200056,0=670025,1,0,,123,,,,,6112,1,1,,,0=16260=siwang,,,,,,,,,,0,1,,,,,,,,,,,,,
16300,古城教徒,1,最后的王者-墓穴昏迷,,,,,,,,,0=1200056,0=670025,1,0,,123,,,,,6112,1,1,,,0=16260=siwang,,,,,,,,,,0,1,,,,,,,,,,,,,
16301,古城教徒,1,最后的王者-墓穴昏迷,,,,,,,,,0=1200056,0=670025,1,0,,123,,,,,6112,1,1,,,0=16260=siwang,,,,,,,,,,0,1,,,,,,,,,,,,,
16302,古城教徒,1,最后的王者-墓穴昏迷,,,,,,,,,0=1200056,0=670025,1,0,,123,,,,,6112,1,1,,,0=16260=siwang,,,,,,,,,,0,1,,,,,,,,,,,,,
16303,施密特,0,最后的王者,,,,,,,,,0=1140009,0=100049,1,0,,123,,,,,525,1,1,,,0=16260=shimite,,,,,,,,,,1,1,,,,,,,,,,,,,
16304,治安巡查人员,0,最后的王者治安巡查人员（队长）,,,,,,,,,0=100034,0=100034,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,15,1,1,,,0=16260=weibing,,,,,,,,,,,,,,,,,,,,,,,,
16305,治安巡查人员,0,最后的王者治安巡查人员（卫兵1）,,,,,,,,,0=100002,0=100002,1,0,,123,,,,NPC_M_MenWei\Preview\NPC_M_MenWei_bandpose,1,1,1,0=1001=TESTNPC_weibingpanduan1,,0=16260=weibing,,,,,,,,,,,,,,,,,,,,,,,,
16306,治安巡查人员,0,最后的王者治安巡查人员（卫兵2）,,,,,,,,,0=100002,0=100002,1,0,,123,,,,NPC_M_MenWei\Preview\NPC_M_MenWei_bandpose,1,1,1,0=1001=TESTNPC_weibingpanduan1,,0=16260=weibing,,,,,,,,,,,,,,,,,,,,,,,,
16307,朗希尔德,0,最后的王者-墓穴,,,,,,,,,0=1140007,0=670030,1,1,,123,,,,,523,1,1,,,0=16260=langxierde06,,,,,,,,,,1,1,,,,,,,,,,,,,
16308,治安巡查人员,0,最后的王者治安巡查人员（队长）,,,,,,,,,0=100034,0=100034,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,15,1,1,,,0=16260=weibing,,,,,,,,,,,,,,,,,,,,,,,,
16309,治安巡查人员,0,最后的王者治安巡查人员（卫兵1）,,,,,,,,,0=100002,0=100002,1,0,,123,,,,NPC_M_MenWei\Preview\NPC_M_MenWei_bandpose,1,1,1,0=1001=TESTNPC_weibingpanduan1,,0=16260=weibing,,,,,,,,,,,,,,,,,,,,,,,,
16310,治安巡查人员,0,最后的王者治安巡查人员（卫兵2）,,,,,,,,,0=100002,0=100002,1,0,,123,,,,NPC_M_MenWei\Preview\NPC_M_MenWei_bandpose,1,1,1,0=1001=TESTNPC_weibingpanduan1,,0=16260=weibing,,,,,,,,,,,,,,,,,,,,,,,,
16311,朗希尔德,0,最后的王者-跟随,,,,,,,,,0=1140007,0=670030,1,1,,123,,,,,523,1,0,,,,,,,,,,,,30909,1,1,,,,,,,,,,,,,
16312,哈因里西,0,最后的王者-跟随,,,,,,,,,0=1150029,0=100048,1,0,,123,,,,,6112,1,0,,,,,,,,,,,,30908,1,1,,,,,,,,,,,,,
16313,朗希尔德,0,最后的王者-跟随,,,,,,,,,0=1140007,0=670030,1,1,,123,,,,,523,1,0,,,,,,,,,,,,30910,1,1,,,,,,,,,,,,,
16314,地牢之外,0,最后的王者-喊话空模型,,,,,,,,,0=0,0=100011,1,0,,123,,,,,11,1,0,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
16350,乐园团,0,钟楼预热,,,,,,,,,0=0,0=100011,1,0,,123,,,,,11,1,0,,,,,,,,,,,,,1,1,,,,,2,2,,,,,,,
16351,艾鲁,0,妙勒尼山脉,炼金术士,,,,,,,,0=1110003,0=630005,1,0,,123,,,,,90,1,1,,,0=1000002=Main_16351,,,,,,,,,,1,1,,,,3520801,2,2,,,,,,,
16352,被困的少年,0,实验室,,,,,,,,,0=100228,0=800033,1,0,,123,,,,NPC_M_TaLeMaoShangRen\Preview\NPC_M_TaLeMaoShangRen_bandpose,225,1,1,,,0=1000002=Main_16352,,,,,,,,,,1,1,,,,3520801,2,2,,,,,,,
16353,艾鲁,0,实验室,炼金术士,,,,,,,,0=1110003,0=630005,1,0,,123,,,,,90,1,1,,,0=1000002=Main_16353,,,,,,,,,,1,1,,,,,,,,,,,,,
16354,老者,0,艾鲁的老师,过去时间的,,,,,,,,0=0,0=630003,1,0,,123,,,,NPC_M_XueZheLaoRen\Preview\NPC_M_XueZheLaoRen_bandpose,109,1,1,,,0=1000002=Main_16354,,,NpcIcon01,NPC_M_XueZheLaoRen.png,,,,,,1,1,,,,,0,2,,,,,,,
16355,石化的老者,0,,艾鲁的老师,,,,,,,,0=0,0=630004,1,0,,123,,,,NPC_M_YaoShiGongJiang\Preview\NPC_M_YaoShiGongJiang_bandpose,109,1,1,,,0=1000002=Main_16355,,,NpcIcon01,NPC_M_XueZheLaoRen01.png,,,,,,1,1,,,,,60,0,,,,,,,
16356,神秘雕像,1,盐化人男1,,,,,,,,,0=0,0=600008,1.1,0,,123,,,,NPC_M_YanHua01\Preview\NPC_M_YanHua01_bandpose,407,1,0,,,0=2=npcTEST,,,,,,,,,,0,1,,,,,,,,,,,,,
16357,神秘雕像,1,盐化人男2,,,,,,,,,0=0,0=600009,1.1,0,,123,,,,NPC_M_YanHua02\Preview\NPC_M_YanHua02_bandpose,408,1,0,,,0=2=npcTEST,,,,,,,,,,0,1,,,,,,,,,,,,,
16358,神秘雕像,1,盐化人男3,,,,,,,,,0=0,0=600010,1.1,0,,123,,,,NPC_M_YanHua06\Preview\NPC_M_YanHua06_bandpose,409,1,0,,,0=2=npcTEST,,,,,,,,,,0,1,,,,,,,,,,,,,
16359,神秘雕像,1,盐化人女4,,,,,,,,,0=0,0=600011,1.1,1,,123,,,,NPC_F_YanHua03\Preview\NPC_F_YanHua03_bandpose,410,1,0,,,0=2=npcTEST,,,,,,,,,,0,1,,,,,,,,,,,,,
16360,神秘雕像,1,盐化人女5,,,,,,,,,0=0,0=600013,1.1,1,,123,,,,NPC_F_YanHua05\Preview\NPC_F_YanHua05_bandpose,412,1,0,,,0=2=npcTEST,,,,,,,,,,0,1,,,,,,,,,,,,,
16361,神秘雕像,1,盐化人男1,,,,,,,,,0=0,0=600008,1.1,0,,123,,,,NPC_M_YanHua01\Preview\NPC_M_YanHua01_bandpose,407,1,0,,,0=2=npcTEST,,,,,,,,,,0,1,,,,,,,,,,,,,
16362,神秘雕像,1,盐化人男2,,,,,,,,,0=0,0=600009,1.1,0,,123,,,,NPC_M_YanHua02\Preview\NPC_M_YanHua02_bandpose,408,1,0,,,0=2=npcTEST,,,,,,,,,,0,1,,,,,,,,,,,,,
16363,神秘雕像,1,盐化人男3,,,,,,,,,0=0,0=600010,1.1,0,,123,,,,NPC_M_YanHua06\Preview\NPC_M_YanHua06_bandpose,409,1,0,,,0=2=npcTEST,,,,,,,,,,0,1,,,,,,,,,,,,,
16364,神秘雕像,1,盐化人女4,,,,,,,,,0=0,0=600011,1.1,1,,123,,,,NPC_F_YanHua03\Preview\NPC_F_YanHua03_bandpose,410,1,0,,,0=2=npcTEST,,,,,,,,,,0,1,,,,,,,,,,,,,
16365,神秘雕像,1,盐化人女5,,,,,,,,,0=0,0=600013,1.1,1,,123,,,,NPC_F_YanHua05\Preview\NPC_F_YanHua05_bandpose,412,1,0,,,0=2=npcTEST,,,,,,,,,,0,1,,,,,,,,,,,,,
16366,艾鲁,0,实验室2,炼金术士,,,,,,,,0=1110003,0=630005,1,0,,123,,,,NPC_M_ChongWuYanJiuYuan\Preview\NPC_M_ChongWuYanJiuYuan_bandpose,90,1,1,,,0=1000002=Main_16353,,,,,,,,,,1,1,,,,3520801,2,2,,,,,,,
16367,艾鲁,0,妙勒尼山脉,炼金术士,,,,,,,,0=1110003,0=630005,1,0,,123,,,,NPC_M_ChongWuYanJiuYuan\Preview\NPC_M_ChongWuYanJiuYuan_bandpose,90,1,1,,,0=1000002=Main_16353,,,,,,,,,,1,1,,,,,60,0,,,,,,,
16368,被困的少年,0,实验室,过去时间的,,,,,,,,100228,800033,1,0,,123,,,,NPC_M_TaLeMaoShangRen\Preview\NPC_M_TaLeMaoShangRen_bandpose,225,1,1,,,0=1000002=Main_16352,,,,,,,,,,1,1,,,,3520801,2,2,,,,,,,
17030,杜兰族云游商人,0,获得米雅任务,,,,,,,,,0=0,0=600001,1,0,,123,,,,NPC_M_MiZiShangRen01\Preview\NPC_M_MiZiShangRen01_bandpose,295,1,1,,,0=17030=YunYouShang,,,,,,,,,,1,1,,,,,,,,,,,,,
17031,坩埚,1,获得米雅任务,,,,,,,,,0=0,0=200007,1,0,,123,,,,,,1,0,,,0=0,,,,,,,,,,0,0,,,,,,,,17030=WuShiLeave,,,,,
17032,货箱,1,获得米雅任务,,,,,,,,,0=0,0=211008,1,0,,123,,,,,,1,0,,,0=0,,,,,,,,,,0,0,,,,,,,,17030=WuShiLeave,,,,,
17033,马车,1,获得米雅任务,,,,,,,,,0=0,0=800102,1,0,,123,,,,NPC_M_LaJiuChe_01,0,1,0,,,0=0,,,,,,,,,,0,0,,,,,,,,17030=WuShiLeave,,,,,
17034,落魄巫师,0,获得米雅任务,,,,,,,,,0=1140035,0=670046,1,0,,123,,,,,597,1,1,,,0=17030=WuShi,,,,,,,,,,1,1,,,,,,,,,,,,,
17035,米雅,0,获得米雅任务,,,,,,,,,0=0,0=640015,1,1,,123,,,,,,1,1,,,0=17030=MiYa,,,,,,,,,,1,1,,,,,,,,,,,,,
17036,落魄巫师,0,获得米雅任务,,,,,,,,,0=1140035,0=670046,1,0,,123,,,,,597,1,1,,,0=17030=WuShi,,,,,,,,,,1,1,,,,,,,,17030=WuShiLeave,,,,,
17037,米雅,0,获得米雅任务,,,,,,,,,0=0,0=640015,1,1,,123,,,,,,1,1,,,0=17030=MiYa,,,,,,,,,,1,1,,,,,,,,,,,,,
17180,参赛者,0,巴尼米乐斯进阶任务,,,,,,,,,0=1150097,0=640017,1,0,,123,,,,,604,1,1,,,0=17180=CanSai1,,,,,,,,,,1,1,,,,,,,,,,,,,
17181,参赛者,0,巴尼米乐斯进阶任务,,,,,,,,,0=1150098,0=660061,1,1,,123,,,,,605,1,1,,,0=17180=CanSai2,,,,,,,,,,1,1,,,,,,,,,,,,,
17182,参赛者,0,巴尼米乐斯进阶任务,,,,,,,,,0=1150097,0=640017,1,0,,123,,,,,604,1,1,,,0=17180=CanSai3,,,,,,,,,,1,1,,,,,,,,,,,,,
17183,参赛者,0,巴尼米乐斯进阶任务,,,,,,,,,0=1150098,0=660061,1,1,,123,,,,,605,1,1,,,0=17180=CanSai4,,,,,,,,,,1,1,,,,,,,,,,,,,
17184,参赛者,0,巴尼米乐斯进阶任务,,,,,,,,,0=1150097,0=640017,1,0,,123,,,,,604,1,1,,,0=17180=CanSai5,,,,,,,,,,1,1,,,,,,,,,,,,,
17185,参赛者,0,巴尼米乐斯进阶任务,,,,,,,,,0=1150098,0=660061,1,1,,123,,,,,605,1,1,,,0=17180=CanSai6,,,,,,,,,,1,1,,,,,,,,,,,,,
17186,参赛者,0,巴尼米乐斯进阶任务,,,,,,,,,0=1150097,0=640017,1,0,,123,,,,,604,1,1,,,0=17180=CanSai7,,,,,,,,,,1,1,,,,,60,,,,,,,,
13224,情报贩子,0,新手骑士:情报贩子,,,,,,,,,0=100015,0=800033,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,15,1,1,,,0=1000001=Explore_qbfz1,,,,,,,,,,1,1,,,,,,,,,,,,,
13225,情报贩子,0,新手骑士:情报贩子,,,,,,,,,0=100015,0=800033,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,15,1,1,,,0=1000001=Explore_qbfz1,,,,,,,,,,1,1,,,,,,,,,,,,,
13636,欧文,0,探索任务—密林营救：欧文1,,,,,,,,,0=800012,0=800033,1,0,,123,,,,NPC_M_DaKongShi\Preview\NPC_M_DaKongShi_bandpose,7,1,1,,,0=1000001=Explore_ow2,,,,,,,,,,1,1,,,,,,,,,,,,,
50601,战场引路人,0,博仁斯攻略战,博仁斯攻略战,3202|3201|3206,,UI_NPC_Bubble_Daojudian.png,博仁斯攻略战,,,,0=0,0=500072,1,0,,123,,,,NPC_M_LiuMang\Preview\NPC_M_LiuMang_bandpose,256,1,1,,,0=50600=BorensiHunhun,,,,,,,,,,0,,,,,,,,,,,,1,,
50602,被绑架的卡普拉,0,博仁斯攻略战,,3205|3203,,UI_NPC_Bubble_Kapula.png,传送与商店,UI_map_identification_npc_kapula.png,1,,0=100001,0=100001,1,1,,123,0=100085,0=8=1,,NPC_F_KaPuLa\Preview\NPC_F_KaPuLa_bandpose,2,1,1,,,0=50600=KidnapedKapula,,,,,,,,1,16,,,,,,,,,,,,,,,
50603,被绑架的卡普拉,0,博仁斯攻略战,,3205|3204,,UI_NPC_Bubble_Kapula.png,传送与商店,UI_map_identification_npc_kapula.png,1,,0=100001,0=100001,1,1,,123,0=100085,0=8=1,,NPC_F_KaPuLa\Preview\NPC_F_KaPuLa_bandpose,2,1,1,,,0=50600=KidnapedKapula,,,,,,,,1,16,,,,,,,,,,,,,,,
14800,老金,0,常态|秋夕节奇遇,斐扬学者,,,,,,,,0=0,0=100010,1,0,,123,,,,NPC_M_TouJiShangRen\Preview\NPC_M_TouJiShangRen_bandpose,10,0,1,,,0=47=FY_laojin,,,,,,,,,,1,1,,,,,,,,,,,,,
14801,老朴,0,常态|秋夕节奇遇,斐扬学者,,,,,,,,0=0,0=100106,1,0,,123,,,,NPC_M_KaoGuXueZhe\Preview\NPC_M_KaoGuXueZhe_bandpose,84,0,1,,,0=47=FY_laopiao,,,,,,,,,,1,1,,,,,,,,,,,,,
14802,明顺,0,常态|秋夕节奇遇：斐扬老实人,,,,,,,0,0,0=200111,0=60,1,0,,123,,,,NPC_M_GuanLiYuanMiHeEr_Body,461,0,1,,,0=47=FY_mingshun,,,,,,,,,,1,1,,,,,,,,,,,,,
14803,成寅,0,常态|秋夕节奇遇：斐扬作弊者,,,,,,,0,0,0=200112,0=60,1,0,,123,,,,NPC_M_GuaiYiShiMing03_Body,462,0,1,,,0=47=FY_chengyin,,,,,,,,,,1,1,,,,,,,,,,,,,
14804,明顺,0,任务|秋夕节奇遇：斐扬东老实人,,,,,,,0,0,0=200111,0=60,1,0,,123,,,,NPC_M_GuanLiYuanMiHeEr_Body,461,0,1,,,0=47=FY_mingshun,,,,,,,,,,1,1,,,,3520801,2,2,,,,,,,9
14805,成寅,0,任务|秋夕节奇遇：斐扬东作弊者,,,,,,,0,0,0=200112,0=60,1,0,,123,,,,NPC_M_GuaiYiShiMing03_Body,462,0,1,,,0=47=FY_chengyin,,,,,,,,,,1,1,,,,3520801,2,2,,47=chengyintaopao,,,,,9
15970,宝妮,0,古城开门章,,,,,,,,,0=0,0=500029,1,1,,123,,,,NPC_F_BaoNi\Preview\NPC_F_BaoNi_bandpose,233,1,1,,,0=1000001=Mian_15970,,,,,,,,,,1,1,,,,3520801,3,3,,,,,,,
15971,先遣队队员,0,古城开门章,亡灵,,,,,,,,0=810009,0=810009,1,0,,123,,,,NPC_F_MingMing\Preview\NPC_F_MingMing_bandpose,300,1,1,,,0=1000001=Mian_15971,,,,,,,,,,1,1,,,3311101,,3,3,,,,,,,
15972,先遣队队员,0,古城开门章,亡灵,,,,,,,,0=100055,0=100055,1,1,,123,,,,NPC_F_NaMi\Preview\NPC_F_NaMi_bandpose,5,1,0,,,0=1000001=Mian_15972,,,,,,,,,,1,1,,,3311101,,3,3,,,,,,,
15973,先遣队队员,0,古城开门章,亡灵,,,,,,,,0=100020,0=100020,1,0,,123,,,,NPC_M_YanJiuXueZhe\Preview\NPC_M_YanJiuXueZhe_bandpose,20,1,0,,,0=1000001=Mian_15973,,,,,,,,,,1,1,,,3311101,,3,3,,,,,,,
15974,宝妮,0,古城开门章,,,,,,,,,0=0,0=500029,1,1,,123,,,,NPC_F_BaoNi\Preview\NPC_F_BaoNi_bandpose,233,1,1,,,0=1000001=Mian_15974,,,,,,,,,,1,1,,,,3520801,3,3,,,,,,,
15975,黑羽瓦尔基里,0,古城开门章,堕落之翼,,,,,,,,0=0,0=250000,1.2,1,,123,,,,NPC_F_WaErJiLi\Preview\NPC_F_WaErJiLi_bandpose,227,1,1,,,0=1000001=Mian_15975,,,NpcIcon01,NPC_F_HuiSeWaErJiLi_Body.png,,,,,,1,1,0=0=-0.7,,,3520801,3,3,,,,,,,
15976,黑羽瓦尔基里,0,古城开门章,堕落之翼·首领,,,,,,,,0=0,0=250001,1.5,1,,123,,,,NPC_F_WaErJiLi\Preview\NPC_F_WaErJiLi_bandpose,227,1,1,,,0=1000001=Mian_15976,,,NpcIcon01,NPC_F_HuiSeWaErJiLi_Body.png,,,,,,1,1,0=0=-0.9,,,3520801,3,3,,,,,,,
15977,神秘的十字军,0,古城开门章,,,,,,,,,0=1150029,0=250003,1,0,,123,,,,NPC_M_ShiZiJunLingXiu\Preview\NPC_M_ShiZiJunLingXiu_bandpose,9,1,1,,,0=1000001=Mian_15977,,,,,,,,,,1,1,,,,3520801,3,3,,,,,,,
15978,宝妮,0,古城开门章,,,,,,,,,0=0,0=500029,1,1,,123,,,,NPC_F_BaoNi\Preview\NPC_F_BaoNi_bandpose,233,1,1,,,0=1000001=Mian_15978,,,,,,,,,,1,1,,,,3520801,3,3,,,,,,,
15980,哈因里西,0,古城开门章,,,,,,,,,0=1150029,0=250003,1,0,,123,,,,NPC_M_ShiZiJunLingXiu\Preview\NPC_M_ShiZiJunLingXiu_bandpose,9,1,1,,,0=1000001=Mian_15979,,,,,,,,,,1,1,,,,3520801,3,3,,,,,,,
15981,宝妮,0,古城开门章,,,,,,,,,0=0,0=500029,1,1,,123,,,,NPC_F_BaoNi\Preview\NPC_F_BaoNi_bandpose,233,1,1,,,0=1000001=Mian_15980,,,,,,,,,,1,1,,,,3520801,60,0,,,,,,,
15982,黑羽瓦尔基里,0,古城开门章,堕落之翼,,,,,,,,0=0,0=250000,1.2,1,,123,,,,NPC_F_WaErJiLi\Preview\NPC_F_WaErJiLi_bandpose,227,1,0,,,0=1000001=Mian_15975,,,NpcIcon01,NPC_F_HuiSeWaErJiLi_Body.png,,,,,,1,1,0=0=-0.7,,,3520801,3,3,,,,,,,
15983,黑羽瓦尔基里,0,古城开门章,堕落之翼,,,,,,,,0=0,0=250000,1.2,1,,123,,,,NPC_F_WaErJiLi\Preview\NPC_F_WaErJiLi_bandpose,227,1,0,,,0=1000001=Mian_15975,,,NpcIcon01,NPC_F_HuiSeWaErJiLi_Body.png,,,,,,1,1,0=0=-0.7,,,3520801,3,3,,,,,,,
32001,兔老大,0,秋夕节副本月兔乐园,,,,,,,,,0=0,0=29102,3,0,,123,,,,Monster_BaiTuWang,,0,1,,,0=2000000=tulaoda,,,,,,,,,29104,1,,,,,,,,,,,,,,
32002,兔老大,0,秋夕节副本月兔乐园,,,,,,,,,0=0,0=29102,3,0,,123,,,,Monster_BaiTuWang,,0,1,,,0=2000000=midijiexiao,,,,,,,,,29104,1,,,,,,,,,,,,,,
32003,兔老二,0,秋夕节副本月兔乐园,,,,,,,,,0=0,0=29102,2,0,,123,,,,Monster_BaiTuWang,,0,1,,,0=2000000=tulaoer,,,,,,,,,29105,1,,,,,,,,,,,,,,
32004,兔老幺,0,秋夕节副本月兔乐园,,,,,,,,,0=0,0=29101,2,0,,123,,,,Monster_XiaoBaiTu,,0,1,,,0=2000000=tulaoyao,,,,,,,,,29106,1,,,,,,,,,,,,,,
32005,磨人的小兔精,0,秋夕节副本月兔乐园,,,,,,,,,0=0,0=29101,2,0,,123,,,,Monster_XiaoBaiTu,,0,1,,,0=2000000=xunwen,,,,,,,,,29107,1,,,,,,,,,,,,,,
32006,磨人的小兔精,0,秋夕节副本月兔乐园,,,,,,,,,0=0,0=29101,2,0,,123,,,,Monster_XiaoBaiTu,,0,1,,,0=2000000=shoujiwancheng,,,,,,,,,29107,1,,,,,,,,,,,,,,
32007,磨人的小兔精,0,秋夕节副本月兔乐园,,,,,,,,,0=0,0=29101,2,0,,123,,,,Monster_XiaoBaiTu,,0,1,,,0=2000000=xiaotujingjieshu,,,,,,,,,29107,1,,,,,,,,,,,,,,
30144,蕾娜,0,万圣节要糖小孩（真）,,,,,,,,,0=0,0=30144,1,1,,123,,,,NPC_F_KeAiDeHaiZi\Preview\NPC_F_KeAiDeHaiZi_bandpose,,1,1,,,0=2000000=Num4YaoTang3,,,,,,,,,20144,,,,,,,,,,,,,,,
30145,美希,0,万圣节要糖小孩（真）,,,,,,,,,0=0,0=30145,1,1,,123,,,,,,1,1,,,0=2000000=Num4YaoTang4,,,,,,,,,20145,,,,,,,,,,,,,,,
30146,明珠,0,万圣节要糖小孩（真）,,,,,,,,,0=0,0=30146,1,1,,123,,,,,,1,1,,,0=2000000=Num4YaoTang2,,,,,,,,,20146,,,,,,,,,,,,,,,
30147,哈文,0,万圣节要糖小孩（真）,,,,,,,,,0=0,0=30147,1,0,,123,,,,,,1,1,,,0=2000000=Num4YaoTang2,,,,,,,,,20147,,,,,,,,,,,,,,,
30148,吉姆,0,万圣节要糖小孩（真）,,,,,,,,,0=0,0=30148,1,0,,123,,,,,,1,1,,,0=2000000=Num4YaoTang1,,,,,,,,,20148,,,,,,,,,,,,,,,
30149,里奥,0,万圣节要糖小孩（真）,,,,,,,,,0=0,0=30149,1,0,,123,,,,,,1,1,,,0=2000000=Num4YaoTang2,,,,,,,,,20149,,,,,,,,,,,,,,,
30150,保罗,0,万圣节要糖小孩（真）,,,,,,,,,0=0,0=30150,1,0,,123,,,,,,1,1,,,0=2000000=Num4YaoTang1,,,,,,,,,20150,,,,,,,,,,,,,,,
30151,西西里,0,万圣节要糖小孩（氛围）,,,,,,,,,0=0,0=30144,1,1,,123,0=130003,0=8=1,,,,0,1,,,0=2000000=HalloweenChild03,,,,,,,,,20154,,,,,,,,,,,,,,,
30152,安吉尔,0,万圣节要糖小孩（氛围）,,,,,,,,,0=0,0=30145,1,1,,123,0=130001,0=8=1,,,,0,1,,,0=2000000=HalloweenChild01,,,,,,,,,20155,,,,,,,,,,,,,,,
30153,邦妮,0,万圣节要糖小孩（氛围）,,,,,,,,,0=0,0=30146,1,1,,123,0=130004,0=8=1,,,,0,1,,,0=2000000=HalloweenChild03,,,,,,,,,20156,,,,,,,,,,,,,,,
30154,安德鲁,0,万圣节要糖小孩（氛围）,,,,,,,,,0=0,0=30147,1,0,,123,0=130005,0=8=1,,,,0,1,,,0=2000000=HalloweenChild01,,,,,,,,,20157,,,,,,,,,,,,,,,
30155,鲍勃,0,万圣节要糖小孩（氛围）,,,,,,,,,0=0,0=30148,1,0,,123,0=130006,0=8=1,,,,0,1,,,0=2000000=HalloweenChild01,,,,,,,,,20158,,,,,,,,,,,,,,,
30156,凯文,0,万圣节要糖小孩（氛围）,,,,,,,,,0=0,0=30149,1,0,,123,0=130007,0=8=1,,,,0,1,,,0=2000000=HalloweenChild02,,,,,,,,,20159,,,,,,,,,,,,,,,
30157,戴维,0,万圣节要糖小孩（氛围）,,,,,,,,,0=0,0=30150,1,0,,123,0=130002,0=8=1,,,,0,1,,,0=2000000=HalloweenChild02,,,,,,,,,20160,,,,,,,,,,,,,,,
30158,米妮,0,万圣节要糖小孩（氛围）,,,,,,,,,0=0,0=30144,1,1,,123,0=130003,0=8=1,,,,0,1,,,0=2000000=HalloweenChild03,,,,,,,,,,,,,,,,,,,,,,,,
30159,拉米尔,0,万圣节要糖小孩（氛围）,,,,,,,,,0=0,0=30145,1,1,,123,0=130001,0=8=1,,,,0,1,,,0=2000000=HalloweenChild01,,,,,,,,,,,,,,,,,,,,,,,,
30160,琳达,0,万圣节要糖小孩（氛围）,,,,,,,,,0=0,0=30146,1,1,,123,0=130004,0=8=1,,,,0,1,,,0=2000000=HalloweenChild03,,,,,,,,,,,,,,,,,,,,,,,,
30161,文多,0,万圣节要糖小孩（氛围）,,,,,,,,,0=0,0=30147,1,0,,123,0=130005,0=8=1,,,,0,1,,,0=2000000=HalloweenChild01,,,,,,,,,,,,,,,,,,,,,,,,
30162,里尔,0,万圣节要糖小孩（氛围）,,,,,,,,,0=0,0=30148,1,0,,123,0=130006,0=8=1,,,,0,1,,,0=2000000=HalloweenChild01,,,,,,,,,,,,,,,,,,,,,,,,
30163,马克,0,万圣节要糖小孩（氛围）,,,,,,,,,0=0,0=30149,1,0,,123,0=130007,0=8=1,,,,0,1,,,0=2000000=HalloweenChild02,,,,,,,,,,,,,,,,,,,,,,,,
30164,南特,0,万圣节要糖小孩（氛围）,,,,,,,,,0=0,0=30150,1,0,,123,0=130002,0=8=1,,,,0,1,,,0=2000000=HalloweenChild02,,,,,,,,,,,,,,,,,,,,,,,,
30165,路西,0,万圣节要糖小孩（氛围）,,,,,,,,,0=0,0=30144,1,1,,123,0=130003,0=8=1,,,,0,1,,,0=2000000=HalloweenChild03,,,,,,,,,,,,,,,,,,,,,,,,
30166,莉莉安,0,万圣节要糖小孩（氛围）,,,,,,,,,0=0,0=30145,1,1,,123,0=130001,0=8=1,,,,0,1,,,0=2000000=HalloweenChild01,,,,,,,,,,,,,,,,,,,,,,,,
