Profession,STR,INT,AGI,DEX,VIT,LUK
流派,力量,智力,敏捷,灵巧,体力,幸运
58|600001,63,1,48,16,1,1
59|600001,64,1,49,16,1,1
60|600001,65,1,50,16,1,1
61|600001,66,1,51,16,1,1
62|600001,67,1,52,16,1,1
63|600001,68,1,53,16,1,1
64|600001,69,1,54,16,1,1
65|600001,70,1,55,16,1,1
66|600001,70,1,56,18,1,1
67|600001,70,1,58,19,1,1
68|600001,70,1,60,19,1,1
69|600001,71,1,60,21,1,1
70|600001,72,1,61,21,1,1
71|600001,73,1,62,21,1,1
72|600001,74,1,63,21,1,1
73|600001,75,1,64,21,1,1
74|600001,76,1,65,21,1,1
75|600001,77,1,66,21,1,1
76|600001,78,1,67,21,1,1
77|600001,78,1,68,24,1,1
78|600001,78,1,69,26,1,1
79|600001,79,1,70,26,1,1
80|600001,80,1,71,26,1,1
81|600001,80,1,72,28,1,1
82|600001,80,1,73,30,1,1
83|600001,80,1,74,32,1,1
84|600001,80,1,75,34,1,1
85|600001,80,1,76,36,1,1
86|600001,80,1,77,39,1,1
87|600001,80,1,78,40,1,1
88|600001,81,1,79,41,1,1
89|600001,82,1,80,41,1,1
90|600001,83,1,81,41,1,1
91|600001,84,1,82,41,1,1
92|600001,85,1,83,41,1,1
93|600001,86,1,84,41,1,1
94|600001,87,1,85,41,1,1
95|600001,88,1,86,41,1,1
96|600001,89,1,87,42,1,1
97|600001,90,1,88,42,1,1
98|600001,91,1,89,42,1,1
99|600001,92,1,90,42,1,1
100|600001,92,1,92,42,1,1
101|600001,93,1,93,42,1,1
102|600001,94,1,94,42,1,1
103|600001,95,1,95,42,1,1
104|600001,96,1,96,42,1,1
105|600001,97,1,97,42,1,1
106|600001,98,1,98,42,1,1
107|600001,99,1,99,43,1,3
108|600001,99,1,99,43,1,12
109|600001,99,1,99,44,1,18
110|600001,99,1,99,45,2,22
111|600001,99,1,99,45,8,25
112|600001,99,1,99,45,16,25
113|600001,99,1,99,45,23,25
114|600001,99,1,99,45,29,25
115|600001,99,1,99,45,34,25
116|600001,99,1,99,45,38,25
117|600001,99,1,99,45,42,25
118|600001,99,1,99,45,46,25
119|600001,99,1,99,45,50,25
120|600001,99,1,99,45,50,31
121|600001,99,1,99,45,50,36
122|600001,99,1,99,45,50,41
123|600001,99,1,99,45,50,45
124|600001,99,1,99,45,50,49
125|600001,99,1,99,45,50,52
126|600001,99,1,99,45,50,56
127|600001,99,1,99,45,50,59
128|600001,99,1,99,45,50,63
129|600001,99,1,99,45,50,66
130|600001,99,1,99,45,50,69
131|600001,99,1,99,45,50,72
132|600001,99,1,99,45,50,75
133|600001,99,1,99,49,50,75
134|600001,99,1,99,53,50,75
135|600001,99,1,99,56,50,75
136|600001,99,1,99,59,51,75
137|600001,99,1,99,60,54,75
138|600001,99,1,99,60,56,76
139|600001,99,1,99,60,58,77
140|600001,99,1,99,60,60,78
141|600001,99,1,99,60,62,80
142|600001,99,1,99,60,64,81
143|600001,99,1,99,60,66,82
144|600001,99,1,99,60,68,83
145|600001,99,1,99,60,70,84
146|600001,99,1,99,60,72,85
147|600001,99,1,99,60,74,86
148|600001,99,1,99,60,76,87
149|600001,99,1,99,60,77,88
150|600001,99,1,99,60,79,89
151|600001,99,1,99,60,81,90
152|600001,99,1,99,60,83,91
153|600001,99,1,99,60,84,92
154|600001,99,1,99,60,86,93
155|600001,99,1,99,60,88,94
156|600001,99,1,99,60,90,94
157|600001,99,1,99,60,92,95
158|600001,99,1,99,60,94,95
159|600001,99,1,99,60,96,96
160|600001,99,1,99,60,98,97
161|600001,99,1,99,60,99,98
162|600001,99,1,99,63,99,99
163|600001,99,1,99,66,99,99
164|600001,99,1,99,70,99,99
165|600001,99,1,99,73,99,99
166|600001,99,1,99,76,99,99
167|600001,99,1,99,79,99,99
168|600001,99,1,99,82,99,99
169|600001,99,1,99,85,99,99
170|600001,99,1,99,88,99,99
171|600001,99,1,99,91,99,99
172|600001,99,1,99,94,99,99
173|600001,99,1,99,96,99,99
174|600001,99,99,99,99,99,99
175|600001,99,99,99,99,99,99
176|600001,99,99,99,99,99,99
177|600001,99,99,99,99,99,99
178|600001,99,99,99,99,99,99
179|600001,99,99,99,99,99,99
180|600001,99,99,99,99,99,99
181|600001,99,99,99,99,99,99
182|600001,99,99,99,99,99,99
183|600001,99,99,99,99,99,99
184|600001,99,99,99,99,99,99
185|600001,99,99,99,99,99,99
186|600001,99,99,99,99,99,99
187|600001,99,99,99,99,99,99
188|600001,99,99,99,99,99,99
189|600001,99,99,99,99,99,99
190|600001,99,99,99,99,99,99
191|600001,99,99,99,99,99,99
192|600001,99,99,99,99,99,99
193|600001,99,99,99,99,99,99
194|600001,99,99,99,99,99,99
195|600001,99,99,99,99,99,99
196|600001,99,99,99,99,99,99
197|600001,99,99,99,99,99,99
198|600001,99,99,99,99,99,99
199|600001,99,99,99,99,99,99
200|600001,99,99,99,99,99,99
1|600002,1,1,1,1,1,1
2|600002,1,1,1,2,1,1
3|600002,1,1,1,4,1,1
4|600002,1,1,1,4,1,2
5|600002,1,1,1,6,1,2
6|600002,2,1,1,6,1,3
7|600002,3,1,1,6,1,4
8|600002,3,1,1,8,1,4
9|600002,3,1,1,9,1,4
10|600002,4,1,1,9,1,5
11|600002,4,1,1,25,1,5
12|600002,4,1,1,26,1,6
13|600002,4,1,1,27,1,6
14|600002,4,1,1,28,1,7
15|600002,4,1,1,29,1,7
16|600002,4,1,1,30,1,8
17|600002,5,1,1,30,1,9
18|600002,6,1,1,30,1,11
19|600002,7,1,1,30,1,12
20|600002,8,1,1,30,1,13
21|600002,9,1,1,30,1,15
22|600002,10,1,1,30,1,16
23|600002,11,1,1,31,1,16
24|600002,12,1,1,32,1,16
25|600002,13,1,1,32,1,17
26|600002,14,1,1,32,1,19
27|600002,15,1,1,33,1,19
28|600002,15,1,1,34,1,19
29|600002,15,1,1,35,1,20
30|600002,15,1,1,36,1,21
31|600002,15,1,1,37,1,22
32|600002,15,1,1,38,1,23
33|600002,15,1,1,39,1,24
34|600002,15,1,1,40,1,25
35|600002,16,1,1,41,1,25
36|600002,16,1,1,42,1,26
37|600002,16,1,1,43,1,27
38|600002,16,1,1,44,1,28
39|600002,16,1,1,45,1,29
40|600002,17,1,1,45,1,30
41|600002,18,1,1,45,1,32
42|600002,19,1,1,45,1,33
43|600002,20,1,1,45,1,35
44|600002,21,1,1,45,1,36
45|600002,22,1,1,46,1,36
46|600002,23,1,1,47,1,37
47|600002,24,1,1,48,1,37
48|600002,25,1,1,49,1,37
49|600002,26,1,1,50,1,38
50|600002,27,1,1,50,1,39
51|600002,28,1,1,50,1,41
52|600002,29,1,1,50,1,42
53|600002,30,1,1,50,1,43
54|600002,30,1,1,51,1,44
55|600002,30,1,1,52,1,45
56|600002,30,1,1,53,1,47
57|600002,30,1,1,54,1,48
58|600002,30,1,1,55,1,49
59|600002,30,1,1,56,1,50
60|600002,30,1,1,57,1,51
61|600002,30,1,1,58,1,52
62|600002,30,1,1,59,1,53
63|600002,30,1,1,60,1,54
64|600002,30,1,1,61,1,55
65|600002,30,1,1,62,1,56
66|600002,31,1,1,63,1,57
67|600002,31,1,1,64,1,58
68|600002,31,1,1,65,1,59
69|600002,31,1,1,66,1,60
70|600002,31,1,1,67,1,61
71|600002,31,1,1,68,1,62
72|600002,31,1,1,69,1,63
73|600002,31,1,1,70,1,64
74|600002,33,1,1,70,1,65
75|600002,35,1,1,70,1,66
76|600002,37,1,1,70,1,67
77|600002,39,1,1,70,1,68
78|600002,41,1,1,70,1,69
79|600002,42,1,1,70,1,70
80|600002,43,1,1,70,8,70
81|600002,44,1,1,70,13,70
82|600002,45,1,1,70,17,70
83|600002,46,1,1,70,21,70
84|600002,47,1,1,70,24,70
85|600002,48,1,1,70,27,70
86|600002,49,1,1,70,30,70
87|600002,50,1,1,70,33,70
88|600002,50,1,1,71,33,71
89|600002,50,1,1,72,33,72
90|600002,50,1,1,73,33,73
91|600002,50,1,1,74,33,75
92|600002,50,1,1,75,33,76
93|600002,50,1,1,76,33,77
94|600002,50,1,1,77,35,78
95|600002,50,1,1,78,35,79
96|600002,50,1,1,79,36,80
97|600002,50,1,1,80,36,81
98|600002,50,1,1,81,37,82
99|600002,50,1,1,82,37,83
100|600002,50,1,1,83,37,84
101|600002,50,1,1,84,38,85
102|600002,50,1,1,85,39,86
103|600002,50,1,1,86,39,87
104|600002,50,1,1,87,40,88
105|600002,50,1,1,88,40,89
106|600002,50,1,1,89,40,90
107|600002,50,1,1,90,41,91
108|600002,50,1,1,91,41,92
109|600002,50,1,1,92,41,93
110|600002,50,1,1,93,41,94
111|600002,50,1,1,94,41,95
112|600002,50,1,1,95,42,96
113|600002,50,1,1,96,42,97
114|600002,50,1,1,97,42,98
115|600002,50,1,1,98,43,99
116|600002,52,1,1,99,43,99
117|600002,54,1,1,99,44,99
118|600002,56,1,1,99,46,99
119|600002,58,1,1,99,48,99
120|600002,60,1,1,99,49,99
121|600002,62,1,1,99,50,99
122|600002,64,1,1,99,52,99
123|600002,66,1,1,99,53,99
124|600002,68,1,1,99,54,99
125|600002,70,1,1,99,55,99
126|600002,70,1,1,99,59,99
127|600002,70,1,1,99,62,99
128|600002,70,1,1,99,65,99
129|600002,70,1,1,99,68,99
130|600002,70,1,1,99,71,99
131|600002,70,1,1,99,74,99
132|600002,70,1,1,99,77,99
133|600002,70,1,1,99,80,99
134|600002,72,1,1,99,80,99
135|600002,75,1,1,99,80,99
136|600002,78,1,1,99,80,99
137|600002,81,1,1,99,80,99
138|600002,83,1,1,99,80,99
139|600002,85,1,1,99,81,99
140|600002,87,1,1,99,82,99
141|600002,89,1,1,99,82,99
142|600002,91,1,1,99,83,99
143|600002,93,1,1,99,83,99
144|600002,95,1,1,99,84,99
145|600002,97,1,1,99,84,99
146|600002,99,1,1,99,85,99
147|600002,99,1,1,99,88,99
148|600002,99,1,1,99,90,99
149|600002,99,1,1,99,93,99
150|600002,99,1,1,99,95,99
151|600002,99,1,1,99,98,99
152|600002,99,99,99,99,99,99
153|600002,99,99,99,99,99,99
154|600002,99,99,99,99,99,99
155|600002,99,99,99,99,99,99
156|600002,99,99,99,99,99,99
157|600002,99,99,99,99,99,99
158|600002,99,99,99,99,99,99
159|600002,99,99,99,99,99,99
160|600002,99,99,99,99,99,99
161|600002,99,99,99,99,99,99
162|600002,99,99,99,99,99,99
163|600002,99,99,99,99,99,99
164|600002,99,99,99,99,99,99
165|600002,99,99,99,99,99,99
166|600002,99,99,99,99,99,99
167|600002,99,99,99,99,99,99
168|600002,99,99,99,99,99,99
169|600002,99,99,99,99,99,99
170|600002,99,99,99,99,99,99
171|600002,99,99,99,99,99,99
172|600002,99,99,99,99,99,99
173|600002,99,99,99,99,99,99
174|600002,99,99,99,99,99,99
175|600002,99,99,99,99,99,99
176|600002,99,99,99,99,99,99
177|600002,99,99,99,99,99,99
178|600002,99,99,99,99,99,99
179|600002,99,99,99,99,99,99
180|600002,99,99,99,99,99,99
181|600002,99,99,99,99,99,99
182|600002,99,99,99,99,99,99
183|600002,99,99,99,99,99,99
184|600002,99,99,99,99,99,99
185|600002,99,99,99,99,99,99
186|600002,99,99,99,99,99,99
187|600002,99,99,99,99,99,99
188|600002,99,99,99,99,99,99
189|600002,99,99,99,99,99,99
190|600002,99,99,99,99,99,99
191|600002,99,99,99,99,99,99
192|600002,99,99,99,99,99,99
193|600002,99,99,99,99,99,99
194|600002,99,99,99,99,99,99
195|600002,99,99,99,99,99,99
196|600002,99,99,99,99,99,99
197|600002,99,99,99,99,99,99
198|600002,99,99,99,99,99,99
199|600002,99,99,99,99,99,99
200|600002,99,99,99,99,99,99
1|700001,1,1,1,1,1,1
2|700001,1,1,1,2,1,1
3|700001,1,1,1,4,1,1
4|700001,1,1,2,4,1,1
5|700001,1,1,2,6,1,1
6|700001,1,1,2,8,1,1
7|700001,1,1,2,9,1,1
8|700001,1,1,2,11,1,1
9|700001,1,1,2,12,1,1
10|700001,1,1,2,13,1,1
11|700001,1,1,2,28,1,1
12|700001,1,1,3,29,1,1
13|700001,1,1,3,30,1,1
14|700001,1,1,3,31,1,1
15|700001,1,1,5,31,1,1
16|700001,1,1,8,31,1,1
17|700001,1,1,10,31,1,1
18|700001,1,1,12,31,1,1
19|700001,1,1,14,31,1,1
20|700001,1,1,16,31,1,1
21|700001,1,1,18,31,1,1
22|700001,1,1,19,32,1,1
23|700001,1,1,20,33,1,1
24|700001,1,1,21,33,1,1
25|700001,1,1,23,33,1,1
26|700001,1,1,25,33,1,1
27|700001,1,1,27,33,1,1
28|700001,1,1,28,34,1,1
29|700001,1,1,29,35,1,1
30|700001,1,1,29,36,1,1
31|700001,1,1,29,38,1,1
32|700001,1,1,30,39,1,1
33|700001,1,1,30,40,1,1
34|700001,1,1,30,42,1,1
35|700001,1,1,30,43,1,1
36|700001,1,1,30,45,1,1
37|700001,1,1,31,46,1,1
38|700001,1,1,33,46,1,1
39|700001,1,1,35,46,1,1
40|700001,1,1,36,47,1,1
41|700001,1,1,37,48,1,1
42|700001,1,1,38,49,1,1
43|700001,1,1,40,49,1,1
44|700001,1,1,40,50,1,1
45|700001,1,1,40,52,1,1
46|700001,1,1,41,53,1,1
47|700001,1,1,41,54,1,1
48|700001,1,1,41,56,1,1
49|700001,1,1,41,58,1,1
50|700001,1,1,41,59,1,2
51|700001,1,1,41,61,1,2
52|700001,1,1,43,61,1,3
53|700001,1,1,45,61,1,3
54|700001,1,1,46,62,1,3
55|700001,1,1,47,62,1,6
56|700001,1,1,48,63,1,6
57|700001,1,1,48,64,1,9
58|700001,1,1,49,64,1,12
59|700001,1,1,50,64,1,14
60|700001,1,1,50,64,1,19
61|700001,1,1,50,65,1,20
62|700001,1,1,52,65,1,21
63|700001,1,1,53,66,1,21
64|700001,1,1,54,67,1,21
65|700001,1,1,56,67,1,21
66|700001,1,1,58,67,1,21
67|700001,1,1,60,67,1,22
68|700001,1,1,61,67,1,24
69|700001,1,1,62,67,1,26
70|700001,1,1,62,69,1,26
71|700001,1,1,62,70,1,28
72|700001,1,1,63,70,1,30
73|700001,1,1,64,71,1,30
74|700001,1,1,65,72,1,30
75|700001,1,1,66,73,1,30
76|700001,1,1,66,75,1,30
77|700001,1,1,68,75,1,30
78|700001,1,1,70,75,1,30
79|700001,1,1,72,75,1,30
80|700001,1,1,74,75,1,30
81|700001,1,1,76,75,1,30
82|700001,1,1,78,75,1,31
83|700001,1,1,79,75,1,33
84|700001,1,1,80,75,1,34
85|700001,1,1,81,75,1,36
86|700001,1,1,82,75,1,38
87|700001,1,1,83,75,1,40
88|700001,1,1,84,75,1,42
89|700001,1,1,85,75,1,43
90|700001,1,1,86,75,1,45
91|700001,1,1,87,75,1,47
92|700001,1,1,87,75,1,50
93|700001,1,1,87,75,1,53
94|700001,1,1,87,75,1,56
95|700001,1,1,87,75,1,59
96|700001,1,1,87,75,1,62
97|700001,1,1,88,75,1,63
98|700001,1,1,89,75,1,65
99|700001,1,1,90,75,1,66
100|700001,1,1,90,75,1,69
101|700001,1,1,92,75,1,69
102|700001,1,1,94,75,1,69
103|700001,1,1,96,75,1,69
104|700001,1,1,98,75,1,69
105|700001,1,1,99,75,1,71
106|700001,1,1,99,77,1,71
107|700001,1,1,99,79,1,72
108|700001,1,1,99,79,1,74
109|700001,1,1,99,80,1,76
110|700001,1,1,99,80,1,78
111|700001,1,1,99,81,1,80
112|700001,1,1,99,81,1,82
113|700001,1,1,99,81,1,84
114|700001,1,1,99,82,1,86
115|700001,1,1,99,82,1,88
116|700001,1,1,99,83,1,90
117|700001,1,1,99,83,1,92
118|700001,1,1,99,83,1,94
119|700001,1,1,99,83,1,96
120|700001,1,1,99,83,1,98
121|700001,1,1,99,85,1,99
122|700001,1,1,99,87,1,99
123|700001,1,1,99,90,1,99
124|700001,1,1,99,92,1,99
125|700001,1,1,99,94,1,99
126|700001,1,1,99,96,1,99
127|700001,1,2,99,99,1,99
128|700001,1,12,99,99,1,99
129|700001,1,20,99,99,1,99
130|700001,1,26,99,99,1,99
131|700001,1,32,99,99,1,99
132|700001,1,37,99,99,1,99
133|700001,1,42,99,99,1,99
134|700001,1,46,99,99,1,99
135|700001,1,50,99,99,1,99
136|700001,1,54,99,99,1,99
137|700001,1,58,99,99,1,99
138|700001,1,61,99,99,1,99
139|700001,1,64,99,99,1,99
140|700001,1,67,99,99,1,99
141|700001,1,71,99,99,1,99
142|700001,1,74,99,99,1,99
143|700001,1,77,99,99,1,99
144|700001,1,79,99,99,1,99
145|700001,1,82,99,99,1,99
146|700001,1,85,99,99,1,99
147|700001,1,88,99,99,1,99
148|700001,1,90,99,99,1,99
149|700001,1,93,99,99,1,99
150|700001,1,95,99,99,1,99
151|700001,1,98,99,99,1,99
152|700001,99,99,99,99,99,99
153|700001,99,99,99,99,99,99
154|700001,99,99,99,99,99,99
155|700001,99,99,99,99,99,99
156|700001,99,99,99,99,99,99
157|700001,99,99,99,99,99,99
158|700001,99,99,99,99,99,99
159|700001,99,99,99,99,99,99
160|700001,99,99,99,99,99,99
161|700001,99,99,99,99,99,99
162|700001,99,99,99,99,99,99
163|700001,99,99,99,99,99,99
164|700001,99,99,99,99,99,99
165|700001,99,99,99,99,99,99
166|700001,99,99,99,99,99,99
167|700001,99,99,99,99,99,99
168|700001,99,99,99,99,99,99
169|700001,99,99,99,99,99,99
170|700001,99,99,99,99,99,99
171|700001,99,99,99,99,99,99
172|700001,99,99,99,99,99,99
173|700001,99,99,99,99,99,99
174|700001,99,99,99,99,99,99
175|700001,99,99,99,99,99,99
176|700001,99,99,99,99,99,99
177|700001,99,99,99,99,99,99
178|700001,99,99,99,99,99,99
179|700001,99,99,99,99,99,99
180|700001,99,99,99,99,99,99
181|700001,99,99,99,99,99,99
182|700001,99,99,99,99,99,99
183|700001,99,99,99,99,99,99
184|700001,99,99,99,99,99,99
185|700001,99,99,99,99,99,99
186|700001,99,99,99,99,99,99
187|700001,99,99,99,99,99,99
188|700001,99,99,99,99,99,99
189|700001,99,99,99,99,99,99
190|700001,99,99,99,99,99,99
191|700001,99,99,99,99,99,99
192|700001,99,99,99,99,99,99
193|700001,99,99,99,99,99,99
194|700001,99,99,99,99,99,99
195|700001,99,99,99,99,99,99
196|700001,99,99,99,99,99,99
197|700001,99,99,99,99,99,99
198|700001,99,99,99,99,99,99
199|700001,99,99,99,99,99,99
200|700001,99,99,99,99,99,99
1|700002,1,1,1,1,1,1
2|700002,1,1,1,2,1,1
3|700002,1,1,1,4,1,1
4|700002,1,2,1,4,1,1
5|700002,1,2,1,6,1,1
6|700002,1,2,1,8,1,1
7|700002,1,2,1,9,1,1
8|700002,1,2,1,11,1,1
9|700002,1,2,1,12,1,1
10|700002,1,2,1,13,1,1
11|700002,1,2,1,28,1,1
12|700002,1,3,1,29,1,1
13|700002,1,3,1,30,1,1
14|700002,1,3,1,31,1,1
15|700002,1,3,1,32,1,1
16|700002,1,3,1,33,1,1
17|700002,1,4,1,34,1,1
18|700002,1,4,1,35,1,1
19|700002,1,5,1,36,1,1
20|700002,1,5,1,37,1,1
21|700002,1,6,1,38,1,1
22|700002,1,7,1,39,1,1
23|700002,1,8,1,40,1,1
24|700002,1,8,1,41,1,1
25|700002,1,9,1,42,1,1
26|700002,1,9,1,43,1,1
27|700002,1,10,1,44,1,1
28|700002,1,11,1,45,1,1
29|700002,1,11,1,46,1,1
30|700002,1,12,1,47,1,1
31|700002,1,13,1,48,1,1
32|700002,1,14,1,49,1,1
33|700002,1,15,1,50,1,1
34|700002,1,15,1,51,1,1
35|700002,1,16,1,52,1,1
36|700002,1,17,1,53,1,1
37|700002,1,18,1,54,1,1
38|700002,1,19,1,55,1,1
39|700002,1,20,1,56,1,1
40|700002,1,20,1,57,1,1
41|700002,1,21,1,58,1,1
42|700002,1,22,1,59,1,1
43|700002,1,23,1,60,1,1
44|700002,1,24,1,61,1,1
45|700002,1,25,1,62,1,1
46|700002,1,26,1,63,1,1
47|700002,1,27,1,64,1,1
48|700002,1,28,1,65,1,1
49|700002,1,29,1,66,1,1
50|700002,1,29,1,67,1,1
51|700002,1,30,1,68,1,1
52|700002,1,31,1,69,1,1
53|700002,1,32,1,70,1,1
54|700002,1,33,1,71,1,1
55|700002,1,34,1,72,1,1
56|700002,1,35,1,73,1,1
57|700002,1,36,1,74,1,1
58|700002,1,37,1,75,1,1
59|700002,1,38,1,76,1,1
60|700002,1,39,1,77,1,1
61|700002,1,40,1,78,1,1
62|700002,1,41,1,79,1,1
63|700002,1,42,1,80,1,1
64|700002,1,42,1,81,1,1
65|700002,1,43,1,82,1,1
66|700002,1,44,1,83,1,1
67|700002,1,45,1,84,1,1
68|700002,1,46,1,85,1,1
69|700002,1,47,1,86,1,1
70|700002,1,48,1,87,1,1
71|700002,1,49,1,88,1,1
72|700002,1,50,1,89,1,1
73|700002,1,51,1,90,1,1
74|700002,1,52,1,91,1,1
75|700002,1,53,1,92,1,1
76|700002,1,54,1,93,1,1
77|700002,1,55,1,94,1,1
78|700002,1,56,1,95,1,1
79|700002,1,57,1,96,1,1
80|700002,1,58,1,97,1,1
81|700002,1,59,1,98,1,1
82|700002,1,60,1,99,1,1
83|700002,1,62,1,99,1,1
84|700002,1,65,1,99,1,1
85|700002,1,67,1,99,1,1
86|700002,1,69,1,99,1,1
87|700002,1,72,1,99,1,1
88|700002,1,74,1,99,1,1
89|700002,1,76,1,99,1,1
90|700002,1,78,1,99,1,1
91|700002,1,80,1,99,1,1
92|700002,1,83,1,99,1,1
93|700002,1,85,1,99,1,1
94|700002,1,87,1,99,2,1
95|700002,1,89,1,99,2,1
96|700002,1,91,1,99,2,1
97|700002,1,93,1,99,2,1
98|700002,1,95,1,99,2,1
99|700002,1,97,1,99,2,1
100|700002,1,99,1,99,2,1
101|700002,1,99,1,99,12,1
102|700002,1,99,1,99,19,1
103|700002,1,99,1,99,25,1
104|700002,1,99,1,99,30,1
105|700002,1,99,1,99,35,1
106|700002,1,99,1,99,39,1
107|700002,1,99,1,99,43,1
108|700002,1,99,1,99,47,1
109|700002,1,99,1,99,51,1
110|700002,1,99,1,99,54,1
111|700002,1,99,1,99,57,1
112|700002,1,99,1,99,60,1
113|700002,1,99,1,99,63,1
114|700002,1,99,1,99,66,1
115|700002,1,99,1,99,69,1
116|700002,1,99,1,99,72,1
117|700002,1,99,1,99,75,1
118|700002,1,99,1,99,77,1
119|700002,1,99,1,99,80,1
120|700002,1,99,1,99,82,1
121|700002,1,99,1,99,85,1
122|700002,1,99,1,99,87,1
123|700002,1,99,1,99,90,1
124|700002,1,99,1,99,92,1
125|700002,1,99,1,99,94,1
126|700002,1,99,1,99,96,1
127|700002,99,99,99,99,99,99
128|700002,99,99,99,99,99,99
129|700002,99,99,99,99,99,99
130|700002,99,99,99,99,99,99
131|700002,99,99,99,99,99,99
132|700002,99,99,99,99,99,99
133|700002,99,99,99,99,99,99
134|700002,99,99,99,99,99,99
135|700002,99,99,99,99,99,99
136|700002,99,99,99,99,99,99
137|700002,99,99,99,99,99,99
138|700002,99,99,99,99,99,99
139|700002,99,99,99,99,99,99
140|700002,99,99,99,99,99,99
141|700002,99,99,99,99,99,99
142|700002,99,99,99,99,99,99
143|700002,99,99,99,99,99,99
144|700002,99,99,99,99,99,99
145|700002,99,99,99,99,99,99
146|700002,99,99,99,99,99,99
147|700002,99,99,99,99,99,99
148|700002,99,99,99,99,99,99
149|700002,99,99,99,99,99,99
150|700002,99,99,99,99,99,99
151|700002,99,99,99,99,99,99
152|700002,99,99,99,99,99,99
153|700002,99,99,99,99,99,99
154|700002,99,99,99,99,99,99
155|700002,99,99,99,99,99,99
156|700002,99,99,99,99,99,99
157|700002,99,99,99,99,99,99
158|700002,99,99,99,99,99,99
159|700002,99,99,99,99,99,99
160|700002,99,99,99,99,99,99
161|700002,99,99,99,99,99,99
162|700002,99,99,99,99,99,99
163|700002,99,99,99,99,99,99
164|700002,99,99,99,99,99,99
165|700002,99,99,99,99,99,99
166|700002,99,99,99,99,99,99
167|700002,99,99,99,99,99,99
168|700002,99,99,99,99,99,99
169|700002,99,99,99,99,99,99
170|700002,99,99,99,99,99,99
171|700002,99,99,99,99,99,99
172|700002,99,99,99,99,99,99
173|700002,99,99,99,99,99,99
174|700002,99,99,99,99,99,99
175|700002,99,99,99,99,99,99
176|700002,99,99,99,99,99,99
177|700002,99,99,99,99,99,99
178|700002,99,99,99,99,99,99
179|700002,99,99,99,99,99,99
180|700002,99,99,99,99,99,99
181|700002,99,99,99,99,99,99
182|700002,99,99,99,99,99,99
183|700002,99,99,99,99,99,99
184|700002,99,99,99,99,99,99
185|700002,99,99,99,99,99,99
186|700002,99,99,99,99,99,99
187|700002,99,99,99,99,99,99
188|700002,99,99,99,99,99,99
189|700002,99,99,99,99,99,99
190|700002,99,99,99,99,99,99
191|700002,99,99,99,99,99,99
192|700002,99,99,99,99,99,99
193|700002,99,99,99,99,99,99
194|700002,99,99,99,99,99,99
195|700002,99,99,99,99,99,99
196|700002,99,99,99,99,99,99
197|700002,99,99,99,99,99,99
198|700002,99,99,99,99,99,99
199|700002,99,99,99,99,99,99
200|700002,99,99,99,99,99,99
1|700003,1,1,1,1,1,1
2|700003,1,1,1,2,1,1
3|700003,1,1,1,4,1,1
4|700003,1,1,2,4,1,1
5|700003,1,1,2,6,1,1
6|700003,1,1,2,8,1,1
7|700003,1,1,2,9,1,1
8|700003,1,1,2,11,1,1
9|700003,1,1,2,12,1,1
10|700003,1,1,2,13,1,1
11|700003,1,1,2,28,1,1
12|700003,1,1,3,29,1,1
13|700003,1,1,3,30,1,1
14|700003,1,1,3,31,1,1
15|700003,1,1,5,31,1,1
16|700003,1,1,8,31,1,1
17|700003,1,1,10,31,1,1
18|700003,1,1,12,31,1,1
19|700003,1,1,14,31,1,1
20|700003,1,1,16,31,1,1
21|700003,1,1,18,31,1,1
22|700003,1,1,19,32,1,1
23|700003,1,1,20,33,1,1
24|700003,1,1,21,33,1,1
25|700003,1,1,23,33,1,1
26|700003,1,1,25,33,1,1
27|700003,1,1,27,33,1,1
28|700003,1,1,28,34,1,1
29|700003,1,1,29,35,1,1
30|700003,1,1,29,36,1,1
31|700003,1,1,29,38,1,1
32|700003,1,1,30,39,1,1
33|700003,1,1,30,40,1,1
34|700003,1,1,30,42,1,1
35|700003,1,1,30,43,1,1
36|700003,1,1,30,45,1,1
37|700003,1,1,31,46,1,1
38|700003,1,1,33,46,1,1
39|700003,1,1,35,46,1,1
40|700003,1,1,36,47,1,1
41|700003,1,1,37,48,1,1
42|700003,1,1,38,49,1,1
43|700003,1,1,40,49,1,1
44|700003,1,1,40,50,1,1
45|700003,1,1,40,52,1,1
46|700003,1,1,41,53,1,1
47|700003,1,1,41,54,1,1
48|700003,1,1,41,56,1,1
49|700003,1,1,41,58,1,1
50|700003,1,1,41,59,1,2
51|700003,1,1,41,61,1,2
52|700003,1,1,43,61,1,3
53|700003,1,1,45,61,1,3
54|700003,1,1,46,62,1,3
55|700003,1,1,47,62,1,6
56|700003,1,1,48,63,1,6
57|700003,1,1,48,64,1,9
58|700003,1,1,49,64,1,12
59|700003,1,1,50,64,1,14
60|700003,1,1,50,64,1,19
61|700003,1,1,50,65,1,20
62|700003,1,1,52,65,1,21
63|700003,1,1,53,66,1,21
64|700003,1,1,54,67,1,21
65|700003,1,1,56,67,1,21
66|700003,1,1,58,67,1,21
67|700003,1,1,60,67,1,22
68|700003,1,1,61,67,1,24
69|700003,1,1,62,67,1,26
70|700003,1,1,62,69,1,26
71|700003,1,1,62,70,1,28
72|700003,1,1,63,70,1,30
73|700003,1,1,64,71,1,30
74|700003,1,1,65,72,1,30
75|700003,1,1,66,73,1,30
76|700003,1,1,66,75,1,30
77|700003,1,1,68,75,1,30
