MainSonId,FunctionID,ActivityName,Remarks,FatherId,ShowTime,StartTime,StageTime,TimeDay,DayTime,ExtraTime,AwardID,Sort,ShowType,AtlasName,IconNameOne,IconNameTwo,IconNameThree,AtlasNameFour,IconNameFour,ServerLevelLimit,PlayerType,TotalTimes,DayTimes,ResetTimeType,ActivityForm,AcitiveText,BaseLevelShow,Target,ButtonTxt,AwardId,LimitAndRank,PreNotice,IsShow,PreTaskId,ActType,Openparam,RankMainId,GoalType,HideDayTime
1704,,邪能入侵三阶段,邪能入侵,230,20221106=000000|20221107=225959,20221106=000000|20221107=225959,,,,,,0,0,,,,,,,0=999,1,,,,,,,,,,,,2,,15,,,,
1705,,邪能入侵前七天,邪能入侵,230,20221101=000000|20221107=235959,20221101=000000|20221107=235959,,,,,,0,0,,,,,,,0=999,1,,,,,,,,,,,,2,,15,,,,
1706,,邪能入侵前六天,邪能入侵,230,20221101=000000|20221106=235959,20221101=000000|20221106=235959,,,,,,0,0,,,,,,,0=999,1,,,,,,,,,,,,2,,15,,,,
1707,,邪能入侵邪能来袭,邪能入侵,230,20221107=210000|20221106=235959,20221107=210000|20221106=235959,,,,,,0,0,,,,,,,0=999,1,,,,,,,,,,,300=30010,2,,15,,,,
11350200,90002,协同大作战,助战活动,200,20200726=050000|20200802=050000,20200726=050000|20200802=050000,,,,,,7,0,Festival,UI_Festival_34_BtnImage01.png,协同大作战,UI_Festival_03_lihui.png,Festival,UI_Festival_Zhuzhan.png,0=999,1,,,2,,活动期间助战其他玩家会获得额外50%的协同之证奖励,1,1=3070,前往,8060170,,,1,,8,301,,,
11210200,14030,15日签到礼,15日新服签到,220,20210328=050000|20210430=045900,20210328=050000|20210430=045900,,,,,,23,5,Festival_New,UI_FestivalNew_Btn_03_zy.png,<color=#ffffff>上线纪念</color>|<color=#402e23>15日签到礼</color>,,Festival,UI_Festival_15riBG_liwu.png,0=999,1,,,2,1,<color=#846F58>冒险者，欢迎你的加入，在新服活动期间，我们为你准备了内容丰富的15日登录礼，累计登录即可领奖。祝你在RO的每一天都充实快乐！</color>,0,,,,,,1,,20,,,,
11350100,8001,绵绵岛新服补给,绵绵岛特别补给,200,20200719=050000|20200726=050000,20200719=050000|20200726=050000,,,,,,1,0,Festival,UI_Festival_03_BtnImage01.png,绵绵岛新服补给,UI_Festival_03_lihui.png,Festival,UI_Festival_mianmiandao.png,0=999,1,,1,2,1,迎接新人，南门海边停靠了绵绵岛来的补给船只，还不赶快去看看,1,1=8001,前往,8060030,,,1,,3,,,,
14350100,8001,绵绵岛新服补给,绵绵岛特别补给,210,20201208=050000|20201215=045959,20201208=050000|20201215=045959,,,,,,1,0,Festival,UI_Festival_03_BtnImage01.png,绵绵岛新服补给,UI_Festival_03_lihui.png,Festival,UI_Festival_mianmiandao.png,0=999,1,,1,2,1,迎接新人，南门海边停靠了绵绵岛来的补给船只，还不赶快去看看,1,1=8001,前往,8060030,,,1,,3,,,,
11003510,12011,赫尔海姆竞速,海姆竞速,220,20200903=050000|20200907=045959,20200903=050000|20200906=045959,,,,20200906=050000|20200907=045959,,15,14,Festival,UI_Festival_70_BtnImage01.png,赫尔海姆竞速,UI_Festival_03_lihui.png,Festival,UI_Festival_Zhuzhan.png,0=999,1,,,,4,活动期间参与赫尔海姆扰动玩法，尽全力去争取最快的速度吧！记得寻找“密涅瓦”兑换奖励哦！,1,1=5020,前往,8060170,0=0=1300=0=0=今日积分=总积分=每日上限,,1,,33,,1300,,
11003507,90001,驱逐魔物赐料理,击杀魔物掉落牛排和布丁,220,20200831=050000|20200907=045959,20200831=050000|20200907=045959,,,,,,15,0,Festival_jp,UI_Festival_97_jishamowu_zy.png,<color=#4c7e57>驱逐魔物赐料理</color>,UI_Festival_03_lihui.png,Festival,UI_Festival_jishamowu_zy.png,0=999,1,,,,,<color=#666666>活动期间驱逐魔物一定概率掉落“爱如初见牛排”和“爱如初见布丁”！</color>,0,1=11405,魔物图鉴,8061010,,,1,,8,320,,,
11200008,1882,梦幻特惠礼包,,220,20200820=050000|20200827=045959,20200820=050000|20200827=045959,,,,,,32,4,Festival,UI_Festival_35_BtnImage01.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
11200009,18811,夏日祭特惠礼包,,220,20200827=050000|20200903=045959,20200827=050000|20200903=045959,,,,,,32,4,Festival,UI_Festival_35_BtnImage01.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
11200010,1881,初秋特惠礼包,,220,20200903=050000|20200910=045959,20200903=050000|20200910=045959,,,,,,32,4,Festival,UI_Festival_35_BtnImage01.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
11350500,19000,小恶魔的献礼,小恶魔的献礼,220,20200705=050000|20200712=050000,20200705=050000|20200712=050000,,,,,2044010=1,65,24,Festival_01,UI_Festival_97_demon_zy.png,小恶魔的献礼,UI_Festival_demon_zy.png,Festival_01,UI_Festival_demon_zy.png,0=999,1,,,,1,活动期间每天可领小恶魔兑换券（限时）×5！\n每天5:00重置，可再次领取！,1,1=5060,立即前往,2044010,,,1,,41,,,,
11200011,1883,9月特惠礼包I,,220,20200910=050000|20200917=045959,20200910=050000|20200917=045959,,,,,,32,4,Festival,UI_Festival_94_BtnImage01_zy.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
11200012,1882,9月特惠礼包II,,220,20200917=050000|20200924=045959,20200917=050000|20200924=045959,,,,,,32,4,Festival,UI_Festival_94_BtnImage01_zy.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
11200013,18811,9月特惠礼包III,,220,20200924=050000|20201001=045959,20200924=050000|20201001=045959,,,,,,32,4,Festival,UI_Festival_94_BtnImage01_zy.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
13001000,18100,累计在线领奖,,210,20200929=050000|20201029=045959,20200929=050000|20201029=045959,,,,,,3,37,Festival_New,UI_FestivalNew_Btn_06_yyz.png,累计在线领奖,,Festival,UI_Festival_LeijizaixianBG_yyz.png,0=999,1,,,,1,,0,4=0,,,,,1,,55,,,142,
13002201,15030,15日签到礼,15日签到礼,210,20210507=050000|20210606=045959,20210507=050000|20210606=045959,,,,,,23,27,Festival,UI_Festival_77_BtnImage01_wcx.png,<color=#ffffff>周年庆</color>|<color=#402e23>15日签到礼</color>,,Festival,UI_Festival_PaidSign_wcx.png,0=999,1,,,2,1,<color=#846F58>冒险者，欢迎你的加入，在周年庆期间，我们为你准备了内容丰富的15日登录礼，累计登录即可领奖。祝你在RO的每一天都充实快乐！</color>,0,,,,,,1,,45,,,,
13000030,90002,协同大作战,助战活动,210,20200726=050000|20200802=050000,20200726=050000|20200802=050000,,,,,,7,0,Festival,UI_Festival_34_BtnImage01.png,协同大作战,UI_Festival_03_lihui.png,Festival,UI_Festival_Zhuzhan.png,0=999,1,,,2,,活动期间助战其他玩家会获得额外50%的协同之证奖励,1,1=3070,前往,8060170,,,1,,8,301,,,
13000031,90002,协同大作战,助战活动,210,20200726=050000|20200802=050000,20200726=050000|20200802=050000,,,,,,7,0,Festival,UI_Festival_34_BtnImage01.png,协同大作战,UI_Festival_03_lihui.png,Festival,UI_Festival_Zhuzhan.png,0=999,1,,,2,,活动期间助战其他玩家会获得额外50%的协同之证奖励,1,1=3070,前往,8060170,,,2,,10,1002,,,
13000024,0,时装币活动,时装币活动,210,20200929=080000|20201027=130000,20200929=080000|20201027=130000,,,,,,57,0,Festival_New,UI_FestivalNew_113_wcx.png,<color=#4e4a9f>时装币活动</color>,,Festival,UI_Festival_shizhuangbi03.png,0=999,1,,,2,1,<color=#4058a6>时装币可兑换已经下架的时装。活动期间，击杀野怪有概率获得时装币，</color><color=#5987e5>每日上限15个</color><color=#4058a6>，卖场中也有时装币出售。</color>,1,3=1026,前往兑换,8057000,,,1,,8,317,,,
13000025,0,时装币活动,时装币活动,210,20201208=130000|20200105=050000,20201208=130000|20200105=050000,,,,,,57,0,Festival_01,UI_Festival_96_revive_zy.png,时装币活动,,Festival,UI_Festival_duihuanshizhuang.png,0=999,1,,,2,1,时装币可兑换已经下架的时装。活动期间，击杀野怪有概率获得时装币，每日上限15个，卖场中也有时装币出售。,1,3=1026,前往兑换,8057000,,,1,,8,317,,,
1325,1911,贤者福利,贤者福利,210,20200929=050000|20201029=050000,20200929=050000|20201029=050000,,,,,,100,12,Festival_01,UI_Festival_BG_xianzhe.png,贤者福利,,Festival,UI_Festival_NewprofessBG_xianzhe.png,70=999,1,,,,,,,,,,,,1,,31,3101,,,
1326,0,助战贤者福利,助战贤者福利,210,20200929=050000|20201029=050000,20200929=050000|20201029=050000,,,,,,101,0,Festival_01,UI_Festival_BG_xianzhe.png,助战贤者福利,,Festival,UI_Festival_NewprofessBG_xianzhe.png,70=999,1,,,2,1,活动期间助战<color=$$Yellow$$>贤者职业</color>玩家会获得<color=$$Yellow$$>额外35%</color>的协同之证奖励，快来助战吧！,1,1=3070,前往,8060170,,,2,,8,3101,,,
1327,1912,十字军福利,新职业福利,210,20201212=050000|20210112=050000,20201212=050000|20210112=050000,,,,,,20,12,Festival,UI_Festival_37_BtnImage01.png,十字军福利,,Festival,UI_Festival_NewprofessBG2.png,70=999,1,,,,,,,,,,,,1,,31,3102,,,
1328,0,助战十字军福利,助战十字军福利,210,20201212=050000|20210112=050000,20201212=050000|20210112=050000,,,,,,22,0,Festival,UI_Festival_37_BtnImage01.png,助战十字军福利,UI_Festival_03_lihui.png,Festival,UI_Festival_NewprofessBG2.png,0=999,1,,,2,1,活动期间助战<color=$$Yellow$$>十字军职业</color>玩家会获得<color=$$Yellow$$>额外50%</color>的协同之证奖励，快来助战吧！,1,1=3070,前往,8060170,,,2,,8,3102,,,
1329,1913,炼金术士福利,炼金术士福利,210,20210228=050000|20210328=050000,20210228=050000|20210328=050000,,,,,,100,12,Festival,UI_Festival_BG_LianJin.png,炼金术士福利,,Festival,UI_Festival_LianJinBG1.png,70=999,1,,,,,,,,,,,,1,,31,3103,,,
1330,0,助战炼金术士福利,助战炼金术士福利,210,20210228=050000|20210328=050000,20210228=050000|20210328=050000,,,,,,101,0,Festival,UI_Festival_BG_LianJin.png,助战炼金术士福利,,Festival,UI_Festival_LianJinBG1.png,70=999,1,,,2,1,活动期间助战<color=$$Yellow$$>炼金术士职业</color>玩家会获得<color=$$Yellow$$>额外35%</color>的协同之证奖励，快来助战吧！,1,1=3070,前往,8060170,,,2,,8,3103,,,
1331,1914,诗人舞娘福利,诗人舞娘福利,210,20210520=050000|20210620=050000,20210520=050000|20210620=050000,,,,,,100,12,Festival,UI_Festival_71_BtnImage01_zz.png,诗人舞娘福利,,Festival,UI_Festival_NewprofessBG3.png,70=999,1,,,,,,,,,,,,1,,31,3104,,,
1332,0,助战诗人舞娘福利,助战诗人舞娘福利,210,20210520=050000|20210620=050000,20210520=050000|20210620=050000,,,,,,101,0,Festival,UI_Festival_71_BtnImage01_zz.png,助战诗人舞娘福利,,Festival,UI_Festival_NewprofessBG3.png,70=999,1,,,2,1,活动期间助战<color=$$Yellow$$>诗人、舞娘职业</color>玩家会获得<color=$$Yellow$$>额外35%</color>的协同之证奖励，快来助战吧！,1,1=3070,前往,8060170,,,2,,8,3104,,,
1333,1915,武僧福利,武僧福利,210,20210228=050000|20210328=050000,20210228=050000|20210328=050000,,,,,,100,12,Festival_01,UI_Festival_BG_WuSeng.png,武僧福利,,Festival,UI_Festival_WuSengBG1.png,70=999,1,,,,,,,,,,,,1,,31,3105,,,
1334,0,助战武僧福利,助战武僧福利,210,20210228=050000|20210328=050000,20210228=050000|20210328=050000,,,,,,101,0,Festival_01,UI_Festival_BG_WuSeng.png,助战武僧福利,,Festival,UI_Festival_WuSengBG1.png,70=999,1,,,2,1,活动期间助战<color=$$Yellow$$>武僧职业</color>玩家会获得<color=$$Yellow$$>额外35%</color>的协同之证奖励，快来助战吧！,1,1=3070,前往,8060170,,,2,,8,3105,,,
13001939,1881,十月特惠礼,,210,20201001=000000|20201031=235900,20200219=000000|20200319=235900,,,,,,52,4,Festival,UI_Festival_94_BtnImage01_zy.png,,,,,85=999,1,,,,,,,,,,,,1,,19,,,,
11200014,1883,十月特惠礼包I,,220,20201001=050000|20201008=045959,20201001=050000|20201008=045959,,,,,,32,4,Festival,UI_Festival_94_BtnImage01_zy.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
11200015,1881,十月特惠礼包II,,220,20201008=050000|20201015=045959,20201008=050000|20201015=045959,,,,,,32,4,Festival,UI_Festival_94_BtnImage01_zy.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
14001001,15030,15日北美付费签到,10.26-11.26第一期,210,20201026=050000|20201125=050000,20201026=050000|20201125=050000,,,,,,23,27,Festival_01,UI_Festival_BG_101_painSign_wcx.png,15日签到礼,,Festival,UI_Festival_PaidSignInCommon.png,0=999,1,,,2,1,冒险者，欢迎你的加入，在新服活动期间，我们为你准备了内容丰富的15日登录礼，累计登录即可领奖。祝你在RO的每一天都充实快乐！,0,,,,,,1,,45,,,,
11350801,12010,BINGO游戏,BINGO游戏,220,20200802=050000|20200830=050000,20200802=050000|20200816=050000,,,,20200816=050000|20200830=050000,8057011=1|8057012=3|8057013=5|8057014=10|8057015=14,2,0,Festival,UI_Festival_02_BtnImage01.png,BINGO游戏,UI_Festival_02_lihui.png,Festival,UI_Festival_BingoBG.png,0=999,1,,,2,1,参与日常活动，获取数字宝箱，点亮数字，达成BINGO，赢取丰厚奖励！,1,1=12010,前往,8060010,,,1,,4,,,,
11106501,0,超极限挑战,极限挑战活动掉落增加,200,20201116=050000|20201120=050000,20201115=050000|20201120=050000,,,,,,10,0,Festival,UI_Festival_10_BtnImage01.png,超极限挑战,UI_Festival_10_lihui.png,Festival,UI_Festival_JiXianBG.png,0=999,1,,,,3,活动期间参与极限挑战，基础经验和铜币奖励变为1.5倍，有概率获得额外礼包,1,1=5140,前往,8060070,,,1,,8,303,,,
11350501,19000,小恶魔的献礼,小恶魔的献礼,220,20200705=050000|20200712=050000,20200705=050000|20200712=050000,,,,,2044010=1,65,24,Festival_01,UI_Festival_97_demon_zy.png,小恶魔的献礼,UI_Festival_demon_zy.png,Festival_01,UI_Festival_demon_zy.png,0=999,1,,,,1,活动期间每天可领小恶魔兑换券（限时）×5！\n每天5:00重置，可再次领取！,1,1=5060,立即前往,2044010,,,1,,41,,,,
11360000,11710,委托大作战,委托大作战,220,20200802=045959|20200810=050000,20200802=045959|20200810=050000,,,,,,65,32,Festival_jp,UI_Festival_98_weituoquan_zy.png,<color=#8b625e>委托大作战</color>,,Festival,UI_Festival_weituoquan_zy.png,0=999,1,,,,,活动期间内每日的委托券上限提升,1,1=117,前往,,,,1,,44,,,,
11200016,1882,十月特惠礼包III,日本十月下直购礼包,220,20201015=050000|20201022=045959,20201015=050000|20201022=045959,,,,,,32,4,Festival,UI_Festival_94_BtnImage01_zy.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
11200017,18811,十月特惠礼包IV,日本十月下直购礼包,220,20201022=050000|20201029=045959,20201022=050000|20201029=045959,,,,,,32,4,Festival,UI_Festival_94_BtnImage01_zy.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
11200018,1881,秋末特惠礼包I,日本十一月上直购礼包,220,20201029=050000|20201105=045959,20201029=050000|20201105=045959,,,,,,32,4,Festival,UI_Festival_46_BtnImage01.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
11200019,1883,秋末特惠礼包II,日本十一月上直购礼包,220,20201105=050000|20201112=045959,20201105=050000|20201112=045959,,,,,,32,4,Festival,UI_Festival_46_BtnImage01.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
11200020,1882,秋末特惠礼包III,日本十一月下直购礼包,220,20201112=050000|20201119=045959,20201112=050000|20201119=045959,,,,,,32,4,Festival,UI_Festival_94_BtnImage01_zy.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
11200021,1881,秋末特惠礼包IV,日本十一月下直购礼包,220,20201119=050000|20201126=045959,20201119=050000|20201126=045959,,,,,,32,4,Festival,UI_Festival_94_BtnImage01_zy.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
11200022,1882,初冬特惠礼包I,日本十二月上直购礼包,220,20201126=050000|20201203=045959,20201126=050000|20201203=045959,,,,,,32,4,Festival,UI_Festival_93_BtnImage01_yyz.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
11200023,1883,初冬特惠礼包II,日本十二月上直购礼包,220,20201203=050000|20201210=045959,20201203=050000|20201210=045959,,,,,,32,4,Festival,UI_Festival_93_BtnImage01_yyz.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
11200024,18811,初冬特惠礼包III,日本十二月直购礼包III,220,20201210=050000|20201217=045959,20201210=050000|20201217=045959,,,,,,32,4,Festival,UI_Festival_93_BtnImage01_yyz.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
11200025,18812,初冬特惠礼包IV,日本十二月直购礼包IV,220,20201217=050000|20201224=045959,20201217=050000|20201224=045959,,,,,,32,4,Festival,UI_Festival_93_BtnImage01_yyz.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
11200026,1881,深冬特惠礼包I,日本十二月直购礼包V,220,20201224=050000|20201231=045959,20201224=050000|20201231=045959,,,,,,32,4,Festival_01,UI_Festival_BtnImage_libao10.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
11200027,1882,深冬特惠礼包II,日本一月直购礼包I,220,20201231=050000|20200107=045959,20201231=050000|20200107=045959,,,,,,32,4,Festival_01,UI_Festival_BtnImage_libao11.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
11200028,1883,深冬特惠礼包III,日本一月直购礼包II,220,20200107=050000|20200114=045959,20200107=050000|20200114=045959,,,,,,32,4,Festival_01,UI_Festival_BtnImage_libao10.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
11200029,18811,深冬特惠礼包IV,日本一月直购礼包III,220,20200114=050000|20200121=045959,20200114=050000|20200121=045959,,,,,,32,4,Festival,UI_Festival_93_BtnImage01_yyz.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
11200030,18813,深冬特惠礼包V,日本一月直购礼包IV,220,20200121=050000|20200128=045959,20200121=050000|20200128=045959,,,,,,32,4,Festival,UI_Festival_93_BtnImage01_yyz.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
13001940,1886,新职业加油礼盒,,210,20201013=130000|20201016=235959,20201013=130000|20201016=235959,,,,,,56,23,Festival,UI_Festival_94_kapula_zy.png,新职业加油礼盒,,,,0=999,1,,,,,新职业加油礼盒,,,,,,,1,,39,,,,
13001941,1887,新职业成长礼盒,,210,20201017=000000|20201020=235959,20201017=000000|20201020=235959,,,,,,57,23,Festival,UI_Festival_94_kapula_zy.png,新职业成长礼盒,,,,0=999,1,,,,,新职业成长礼盒,,,,,,,1,,39,,,,
13001942,1888,时空漫游特惠礼包,,210,20201022=050000|20201027=120000,20201022=050000|20201027=120000,,,,,,58,23,Festival,UI_Festival_94_kapula_zy.png,时空漫游特惠礼包,,,,0=999,1,,,,,时空漫游特惠礼包,,,,,,,1,,39,,,,
13001943,1883,秋末特惠礼,韩国十一月直购礼包,210,20201101=000000|20201130=235900,20201101=000000|20201130=235900,,,,,,52,4,Festival,UI_Festival_56_BtnImage01.png,,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
13001944,1881,初冬特惠礼,韩国十二月直购礼包,210,20201201=000000|20201231=235959,20201201=000000|20201231=235959,,,,,,52,4,Festival_01,UI_Festival_BtnImage_libao10.png,初冬特惠礼,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
13001945,1886,感恩限时礼盒I,韩国十一月末单个直购礼包,210,20201125=000000|20201125=235959,20201125=000000|20201125=235959,,,,,,50,23,Festival,UI_Festival_94_kapula_zy.png,感恩限时礼盒I,,,,0=999,1,,,,,感恩限时活动第一弹！,,,,,,,1,,39,,,,
13001946,1887,感恩限时礼盒II,韩国十一月末单个直购礼包,210,20201126=000000|20201126=235959,20201126=000000|20201126=235959,,,,,,50,23,Festival,UI_Festival_94_kapula_zy.png,感恩限时礼盒II,,,,0=999,1,,,,,感恩限时活动第二弹！,,,,,,,1,,39,,,,
13001947,1888,感恩限时礼盒III,韩国十一月末单个直购礼包,210,20201127=000000|20201127=235959,20201126=000000|20201126=235959,,,,,,50,23,Festival,UI_Festival_94_kapula_zy.png,感恩限时礼盒III,,,,0=999,1,,,,,感恩限时活动第三弹！,,,,,,,1,,39,,,,
13001948,1886,圣诞限时礼盒I,韩国12月末圣诞单个直购礼包,210,20201222=000000|20201222=235959,20201222=000000|20201222=235959,,,,,,50,23,Festival,UI_Festival_94_kapula_zy.png,圣诞限时礼盒I,,,,0=999,1,,,,,圣诞季！每天不同惊喜！限时礼盒活动火热开启中,,,,,,,1,,39,,,,
13001949,1887,圣诞限时礼盒II,韩国12月末圣诞单个直购礼包,210,20201223=000000|20201223=235959,20201223=000000|20201223=235959,,,,,,50,23,Festival,UI_Festival_94_kapula_zy.png,圣诞限时礼盒II,,,,0=999,1,,,,,圣诞季！每天不同惊喜！限时礼盒活动火热开启中,,,,,,,1,,39,,,,
13001950,1888,圣诞限时礼盒III,韩国12月末圣诞单个直购礼包,210,20201224=000000|20201224=235959,20201224=000000|20201224=235959,,,,,,50,23,Festival,UI_Festival_94_kapula_zy.png,圣诞限时礼盒III,,,,0=999,1,,,,,圣诞季！每天不同惊喜！限时礼盒活动火热开启中,,,,,,,1,,39,,,,
13001951,1889,圣诞季礼盒,韩国12月末圣诞单个直购礼包,210,20201225=000000|20201225=235959,20201225=000000|20201225=235959,,,,,,50,23,Festival,UI_Festival_94_kapula_zy.png,圣诞季礼盒,,,,0=999,1,,,,,圣诞季！每天不同惊喜！限时礼盒活动火热开启中,,,,,,,1,,39,,,,
13001952,18810,圣诞末礼盒,韩国12月末圣诞单个直购礼包,210,20201226=000000|20201225=235959,20201226=000000|20201225=235959,,,,,,50,23,Festival,UI_Festival_94_kapula_zy.png,圣诞末礼盒,,,,0=999,1,,,,,圣诞季！每天不同惊喜！限时礼盒活动火热开启中,,,,,,,1,,39,,,,
13001953,1882,深冬特惠礼,韩国一月直购礼包,210,20200101=000000|20200131=235900,20200101=000000|20200131=235900,,,,,,52,4,Festival_01,UI_Festival_BtnImage_libao10.png,初冬特惠礼,,,,0=999,1,,,,,,,,,,,,1,,19,,,,
13350401,0,谁是MVP！,MVP额外参与次数,220,20200802=050000|20200810=045900,20200802=050000|20200810=045900,,,,,,9,0,Festival,UI_Festival_08_BtnImage01.png,谁是MVP！,UI_Festival_08_lihui.png,Festival,UI_Festival_MvpBG.png,0=999,1,,,2,,活动期间，每日奖励次数增加，MVP刷新时间降低，获得参与奖会获得额外礼包,1,1=5100,前往,8060060,,,1,,10,1001,,,
13350402,0,谁是MVP！,MVP额外参与次数,220,20200802=050000|20200810=045900,20200802=050000|20200810=045900,,,,,,9,0,Festival,UI_Festival_08_BtnImage01.png,谁是MVP！,UI_Festival_08_lihui.png,Festival,UI_Festival_MvpBG.png,0=999,1,,,2,,活动期间，每日奖励次数增加，MVP刷新时间降低，获得参与奖会获得额外礼包,1,1=5100,前往,8060060,,,1,,10,1001,,,
13310001,1212,战斗的渴望,周末挂机活动,220,20210123=050000|20210125=050000,20210123=050000|20210125=050000,,,,,,25,0,Festival,UI_Festival_guajihuodong.png,战斗的渴望,,Festival,UI_Festival_GuaJiBG.png,0=999,1,,,2,1,活动期间，玩家每日可以获得额外60分钟挂机时间和60分钟魔物驱逐时间，第二天时间会重置，不会累加,1,1=5120,前往,8060230,,,1,,34,60=1|60=2,,,
13310002,1212,战斗的渴望,周末挂机活动,220,20210123=050000|20210125=050000,20210123=050000|20210125=050000,,,,,,25,0,Festival,UI_Festival_guajihuodong.png,战斗的渴望,,Festival,UI_Festival_GuaJiBG.png,0=999,1,,,2,1,活动期间，玩家每日可以获得额外60分钟挂机时间和60分钟魔物驱逐时间，第二天时间会重置，不会累加,1,1=5120,前往,8060230,,,1,,34,60=1|60=2,,,
13350403,0,谁是MVP！,MVP参与奖额外奖励,220,20200802=050000|20200810=045900,20200802=050000|20200810=045900,,,,,,9,0,Festival,UI_Festival_08_BtnImage01.png,谁是MVP！,UI_Festival_08_lihui.png,Festival,UI_Festival_MvpBG.png,0=999,1,,,2,,活动期间，每日奖励次数增加，MVP刷新时间降低，获得参与奖会获得额外礼包,1,1=5100,前往,8060060,,,2,,9,,,,
13350404,0,谁是MVP！,MVP额外参与次数,220,20200802=050000|20200810=045900,20200802=050000|20200810=045900,,,,,,9,0,Festival,UI_Festival_08_BtnImage01.png,谁是MVP！,UI_Festival_08_lihui.png,Festival,UI_Festival_MvpBG.png,0=999,1,,,2,,活动期间，每日奖励次数增加，MVP刷新时间降低，获得参与奖会获得额外礼包,1,1=5100,前往,8060060,,,1,,10,1001,,,
11350900,11890,猫手商队,猫手商队双倍活动,220,20200823=050000|20200831=045959,20200823=050000|20200831=045959,,,,,,15,33,Festival_01,UI_Festival_99_catcarvan_wcx.png,猫手商队双倍活动,,Festival,UI_Festival_catcarvandouble.png,0=999,1,,,,,活动期间，猫手商队装货可获得2倍声望！,,1=5131,前往,,,,,,53,,,,
14350401,0,谁是MVP！,MVP额外参与次数,220,20200802=050000|20200810=045900,20200802=050000|20200810=045900,,,,,,9,0,Festival,UI_Festival_08_BtnImage01.png,谁是MVP！,UI_Festival_08_lihui.png,Festival,UI_Festival_MvpBG.png,0=999,1,,,2,,活动期间，每日奖励次数增加，MVP刷新时间降低，获得参与奖会获得额外礼包,1,1=5100,前往,8060060,,,1,,10,1001,,,
14350402,0,谁是MVP！,MVP额外参与次数,220,20200802=050000|20200810=045900,20200802=050000|20200810=045900,,,,,,9,0,Festival,UI_Festival_08_BtnImage01.png,谁是MVP！,UI_Festival_08_lihui.png,Festival,UI_Festival_MvpBG.png,0=999,1,,,2,,活动期间，每日奖励次数增加，MVP刷新时间降低，获得参与奖会获得额外礼包,1,1=5100,前往,8060060,,,1,,10,1001,,,
14350701,90001,驱逐魔物赐料理,击杀魔物掉落牛排和布丁,220,20200831=050000|20200907=045959,20200831=050000|20200907=045959,,,,,,15,0,Festival_jp,UI_Festival_97_jishamowu_zy.png,<color=#4c7e57>驱逐魔物赐料理</color>,UI_Festival_03_lihui.png,Festival,UI_Festival_jishamowu_zy.png,0=999,1,,,,,<color=#666666>活动期间驱逐魔物一定概率掉落“爱如初见牛排”和“爱如初见布丁”！</color>,0,1=11405,魔物图鉴,8061010,,,1,,8,320,,,
14350000,90000,瓦尔基里的眷顾,免费复活活动,210,20200628=050000|20200712=050000,20200628=050000|20200712=050000,,,,,,15,0,Festival_jp,UI_Festival_96_revive_zy.png,瓦尔基里的眷顾,,Festival,UI_Festival_revive_zy.png,0=999,1,,,,,<color=#FFFFFF>活动期间死亡当场复活无需道具！</color>,0,4=0,,,,,1,,15,,,,
14350500,19000,小恶魔的献礼,小恶魔的献礼,210,20200705=050000|20200712=050000,20200705=050000|20200712=050000,,,,,2044010=1,65,24,Festival_01,UI_Festival_97_demon_zy.png,小恶魔的献礼,UI_Festival_demon_zy.png,Festival_01,UI_Festival_demon_zy.png,0=999,1,,,,1,活动期间每天可领小恶魔兑换券（限时）×5！\n每天5:00重置，可再次领取！,1,1=5060,立即前往,2044010,,,1,,41,,,,
