ID,AwardId,ItemIds
6864,8526175,2040025
6865,8526176,2040025
6866,8526177,2040025
6867,8526178,2040025
6868,8526179,2040025
6869,8526180,2091428
6870,8526181,2040025
6871,8526182,2040025
6872,8526183,2040025
6873,8526184,2040025
6874,8526185,3024024
6875,8526186,2040025
6876,8526187,2040025
6877,8526188,2040025
6878,8526189,2040025
6879,8526190,1070292
6880,8526191,2040025
6881,8526192,2040025
6882,8526193,2040025
6883,8526194,2040025
6884,8526195,2040025
6885,8526201,3010137
6886,8526202,2091428
6887,8526203,2040025
6888,8526204,1400302
6889,8526205,2091421|2040025
6890,8526206,2033002
6891,8526207,2040025
6892,8526208,1400202
6893,8526209,90050
6894,8526210,3020022|2040025
6895,8526211,2032004
6896,8526212,2091426
6897,8526213,2040025
6898,8526214,60660030
6899,8526215,91050|2040025
6900,8526216,3021009
6901,8526217,2040025
6902,8526218,2031016
6903,8526219,2040025
6904,8526220,3011513|2040025
6905,8526221,2040025
6906,8526222,2010017
6907,8526223,2040025
6908,8526224,2033002
6909,8526225,91050|2040025
6910,8526226,3010133
6911,8526227,2040025
6912,8526228,100100
6913,8526229,2040025
6914,8526230,3020022|2040025
6915,8526231,2034006
6916,8526232,40000010
6917,8526233,2040025
6918,8526234,2090025
6919,8526235,3011513|2040025
6920,8526236,3024002
6921,8526237,2040025
6922,8526238,100100
6923,8526239,2040025
6924,8526240,1070291|2040025
6925,8526241,2040025
6926,8526242,3010133
6927,8526243,2040025
6928,8526244,2033002
6929,8526245,2091421|2040025
6930,8526246,91050
6931,8526247,2040025
6932,8526248,1400202
6933,8526249,2040025
6934,8526250,2091427|2040025
6935,8526251,2032004
6936,8526252,3010133
6937,8526253,2040025
6938,8526254,102
6939,8526255,2091421|2040025
6940,8526256,3010129
6941,8526257,2040025
6942,8526258,2034003
6943,8526259,2040025
6944,8526260,2091427|2040025
6945,8526261,2040025
6946,8526262,3020023
6947,8526263,2040025
6948,8526264,2033002
6949,8526265,2091421|2040025
6950,8526266,91050
6951,8526267,2040025
6952,8526268,1400302
6953,8526269,2040025
6954,8526270,2091427|2040025
6955,8526271,2032004
6956,8526272,2091428
6957,8526273,2040025
6958,8526274,102
6959,8526275,60660030|2040025
6960,8526276,3024002
6961,8526277,2040025
6962,8526278,3010133
6963,8526279,2040025
6964,8526280,3020023|2040025
6965,8526281,2040025
6966,8526282,2040025
6967,8526283,2040025
6968,8526284,2040025
6969,8526285,3024028|2040025
6970,8526286,2040025
6971,8526287,2040025
6972,8526288,2040025
6973,8526289,2040025
6974,8526290,2050017|2040025
6975,8526291,2040025
6976,8526292,2040025
6977,8526293,2040025
6978,8526294,2040025
6979,8526295,2040025
6980,8526296,2040025
6981,8526297,2040025
6982,8526298,2040025
6983,8526299,2040025
6984,8526300,2080128|2040025
6985,8526301,3024028|2040025
6986,8526302,60660040|3024028
6987,8526350,60660030|3020022
6988,8526351,804|1059084|1090074|2040025|2050017|60660040
6989,8526352,1070292|91050|3020022|2091428|2091426
6990,8526353,2080128|60660040|60660030|3024028|1070291|2091427|3020022
6991,8540010,804
6992,8540020,804
6993,8540030,804
6994,8540040,804
6995,8540050,804
6996,8540060,804
6997,8560010,2034003|102
6998,8560020,2063001|102
6999,8560030,2063002|102
7000,8560040,2091119|102
7001,8560050,2091114|102
7002,8560060,2090047|102
7003,8560070,2091115|102
7004,8560080,1090044|102
7005,8560090,1090047|102
7006,8560100,1070194|102
7007,8560110,1059073|2092005|102
7008,8560120,1070238|2092006|102
7009,8560130,3010135|2091114|2091115|102
7010,8550010,3021009|3021010
7011,8550020,3021009|3021010
7012,8550030,3021009|3021010
7013,8550040,3021009|3021010
7014,8550050,3021009|3021010
7015,8550060,3021009|3021010
7016,8550070,3021009|3021010
7017,8550080,3021009|3021010
7018,8550090,3021009|3021010
7019,8550100,3021009|3021010
7020,8550110,3021009|3021010
7021,8550120,3021012
7022,8550130,3021012
7023,8550140,3024024
7024,8550150,3024028
7025,8550160,3020022
7026,8550170,3021009
7027,8550180,3021009
7028,8550190,3021009
7029,8550200,3021009
7030,8550210,3021009
7031,8550220,3021009
7032,8550230,3021009
7033,8550240,3021009
7034,8550250,3021009
7035,8550260,3021009
7036,8550270,3021009
7037,8550280,3021009
7038,8550290,
7039,8570010,2040020|3085002|3085001|101
7040,8570020,2091401
7041,8570030,2040020|3085001|102|101|3085003
7042,8570040,2040020|3085001|102|101|3085003
7043,8570050,2040020|3085001|102|101|3085003
7044,8570060,2040020|3085001|102|101|3085003
7045,8570070,2091402
7046,8570080,2091403
7047,8570090,2091404
7048,8570100,2091405
7049,8570110,2040020|3085001|102|101|3085004
7050,8570120,2040020|3085001|102|101|3085004
7051,8570130,2040020|3085001|102|101|3085004
7052,8570140,3085005
7053,8570150,3085006
7054,8570160,3085007
7055,8570170,2091412
7056,8570180,101
7057,8570200,3085005
7058,8570210,3085006
7059,8570220,3085007
7060,8570300,102|2091614|2091615|2091616|2091617|1040022
7061,8570310,2090003|3020013|3020014|3020015|3022058|3022060|3021010|3021001
7062,8570320,3020007|3023002|3021005|3024023|1400201|2090025|3020010|3020014|3020006|3020005
7063,8570330,1010055|1010056
7064,8570340,40100041|40100061|40100071|40100131|40100151|40100331|40100351|40100381|40100471|40100551
7065,8570350,40100104|40100254|40100264|40100274|40100294|40100304|40100314|40100404|40100464|40100564
7066,8570360,2010017|3026006|3021001|3023001|101|40000010|1270002|102|2091427|2091428
7067,8570370,2091501|3021004|3020022|3020010|3024051|3024024|3011513|2091217|2091222|2091223
7068,8570380,1010064|1010065
7069,8570390,102|2010017|1040012
7070,8570400,60650000|60650010|60650020|60650030|60650031|60650032|60650033|60650036
7071,8570410,2091433|2091434|2091435|2091436|2091437
7072,8570420,1290004|1290014|1290015|1290008|1290018|1290011|1290013|1290017|1290016|1290003|1290007|1290010|1290009|1290012|1290054|1290001|1290005|1290069|1290070|1290083|1290084|1290085|1290095|1290096|1290097
7073,8570430,1290042|1280004|1280007|1280011|1280002|1290002|1290006|1290043|1280008|1290053|1290058|1290062|1290057|1290059|1290061|1290056|1290060|1290063|1290064|1290065|1290066|1290067|1290068|1290079|1290080|1290081|1290082|1290092|1290093|1290094
7074,8570440,1290036|1290041|3090006|3090001|1270008|1270007|1290037|1290039|1290029|1290031|1280010|1270003|1270009|3090004|1280006|3090008|1290030|3090002|1280005|1290035|1280001|1290071|1290072|1290077|1290078|1290090|1290091
7075,8570450,1290026|1270011|1290028|1270004|1290025|1270012|1290024|1290027|1290023|1290022|1290075|1290076|1290088|1290089
7076,8570460,1270005|1280012|1290021|1290020|1290019|1290073|1290074|1290086|1290087
7077,8570470,1010070|1010071
7078,8570480,102|2010017|1041003
7079,8570490,60650000|60650010|60650020|60650030|60650031|60610250|60650033|60650038|60650035
7080,8580010,805|102|101
7081,8580020,805|102|101
7082,8580030,805|102|101
7083,8580040,805|102|101
7084,8580110,102
7085,8580120,102
7086,8580130,102
7087,8590010,2091705
7088,8590020,2091706
7089,8590030,2091707
7090,8590040,2040021|2091614|2091615|2091616|2091617|3020003|3020004|3020007|2090025|3023002|3020005|3020006|3020010|3023003|3021004
7091,8590050,2040021|2091614|2091615|2091616|2091617|3020003|3020004|3020007|2090025|3023002|3020005|3020006|3020010|3023003|3021004
7092,8590060,2040021|2091615|2091616|2091617|3020003|3020004|3020007|2090025|3023002|3020005|3020006|3020010|3023003|3021004|2035009|1059046
7093,8590070,2040021|2091614|2091615|2091616|2091617|3020003|3020004|3020007|2090025|3023002|3020005|3020006|3020010|3023003|3021004
7094,8590080,2040021|2091614|2091615|2091616|2091617|3020003|3020004|3020007|2090025|3023002|3020005|3020006|3020010|3023003|3021004
7095,8600010,3020013|3020014|3020023|3020024
7096,8600012,3020016|3020017
7097,8600050,2040021|2091617|101|3024024
7098,8600060,2040021|2091617|101|3020022
7099,8600070,2040021|2091615|101|3011402
7100,8600080,2040021|2091615|101|2091618
7101,8600090,2040021|2091616|101|2091111
7102,8600100,2040021|2091616|101|2091703
7103,8600110,2091702
7104,8600120,1090058
7105,8600130,2091701
7106,8600140,2091700
7107,8600150,2080101|2091614
7108,8600160,2080101|2091614
7109,8600170,2080101|2091614
7110,8600180,2080101|2091614
7111,8600190,1080081|2035009
7112,8600200,1058006|2035009
7113,8600210,2091501
7114,8600220,1010043|1010044
7115,8610010,2035009
7116,8610020,3010133
7117,8610030,2040021
7118,8610040,3010133
7119,8610050,2040021
7120,8610060,3024004
7121,8610070,3024024
7122,8610080,3024002
7123,8610090,2010008
7124,8610100,2040021
7125,8610110,3021001
7126,8610120,2040021
7127,8610130,3021010
7128,8610140,3020022
7129,8610150,1070237
7130,8610160,2035009
7131,8610170,3020007
7132,8610180,2040021
7133,8610190,3023002
7134,8610200,2040021
7135,8610210,3021002
7136,8610220,3024024
7137,8610230,3021010
7138,8610240,2010008
7139,8610250,2040021
7140,8610260,3021004
7141,8610270,2040021
7142,8610280,2091501
7143,8610290,3020022
7144,8610300,1070237
7145,8610310,2035009
7146,8610320,3010133
7147,8610330,2040021
7148,8610340,3010133
7149,8610350,2040021
7150,8610360,3026006
7151,8610370,3024024
7152,8610380,1400301
7153,8610390,3024002
7154,8610400,2040021
7155,8610410,3024023
7156,8610420,2040021
7157,8610430,3024003
7158,8610440,2091111
7159,8610450,1070237
7160,8610460,2035009
7161,8610470,3010133
7162,8610480,2040021
7163,8610490,3026006
7164,8610500,2040021
7165,8610510,3024002
7166,8610520,3024024
7167,8610530,1400301
7168,8610540,3021001
7169,8610550,2040021
7170,8610560,3021010
7171,8610570,2040021
7172,8610580,3024003
7173,8610590,3020022
7174,8610600,1070237
7175,8700000,1500000
7176,8700010,1500103|1500104|1500105|1500106|1500107|1500108|1500109|1500110
7177,8700020,1500000|1500010
7178,8700030,1500000|3024002
7179,8700040,1500000|3010133
7180,8700060,1500000|3021001
7181,8700070,1500000|60660020
7182,8700080,1500000|102
7183,8700090,1500000|102
7184,8700100,1500000|3021001
7185,8700110,1500000|3010133
7186,8700120,1500000|3020022|1040026
7187,8700130,1500000|102
7188,8700140,1500000|102
7189,8700150,1500000|2091166
7190,8700160,1500000|3024024|1041028
7191,8700260,1500000|1500011|1501000
7192,8701000,1500101|1500103|1500104|1500105|1500106|1500107|1500108|1500109|1500110
7193,8701010,1500103|1500104|1500105|1500106|1500107|1500108|1500109|1500110
7194,8702010,1059061
7195,8702020,1059062
7196,8702030,1059063|1041017|1070247
7197,8702040,1059064|1041018|1070247
7198,8702050,1059065|1041019|1070247
7199,8702060,1059066|1041020|1070247
7200,8702070,1040025
7201,8702080,1040024
7202,8702090,1040023
7203,8702100,1500101|1500104|1500105|1500106|1500107|1500108|1500109|1500110
7204,8702110,
7205,8703010,1070264|1070265|1070266
7206,8800010,2050016
7207,8800020,2034202
7208,8710010,3010133
7209,8710020,2035011
7210,8710030,3010133
7211,8710040,2090032
7212,8710050,3010132
7213,8710060,3024004
7214,8710070,3024024
7215,8710080,3024002
7216,8710090,2035011
7217,8710100,2010008
7218,8710110,2090025
7219,8710120,3021001
7220,8710130,3021010
7221,8710140,2091111
7222,8710150,1070248
7223,8710160,3010133
7224,8710170,2035011
7225,8710180,3010133
7226,8710190,3023002
7227,8710200,3010132
7228,8710210,2010008
7229,8710220,3024024
7230,8710230,3010132
7231,8710240,2035011
7232,8710250,3021001
7233,8710260,3021010
7234,8710270,2091501
7235,8710280,3011513
7236,8710290,3020022
7237,8710300,1070248
7238,8710310,3010133
7239,8710320,2035011
7240,8710330,3010133
7241,8710340,2090025
7242,8710350,3010132
7243,8710360,3026006
7244,8710370,3024024
7245,8710380,3024004
7246,8710390,2035011
7247,8710400,3024002
7248,8710410,3024023
7249,8710420,3021001
7250,8710430,3024003
7251,8710440,2091111
7252,8710450,1070248
7253,8710460,3010133
7254,8710470,2035011
7255,8710480,3010133
7256,8710490,2090025
7257,8710500,3010132
7258,8710510,3021001
7259,8710520,3024024
7260,8710530,3021010
7261,8710540,2035011
7262,8710550,3010132
7263,8710560,3021001
7264,8710570,3024003
7265,8710580,3011513
7266,8710590,3020022
7267,8710600,1070248
7268,8740010,811|90610|90620|90630|90640|90210|90650|90050
7269,8740020,811|90610|90620|90630|90640|90210|90650|90050
7270,8740030,811|90610|90620|90630|90640|90210|90650|90050
7271,8740040,811|90610|90620|90630|90640|90210|90650|90050
7272,8740050,811|90610|90620|90630|90640|90210|90650|90050|140010|140020|140030|140040|140050|140080|140090|140100|141010|142100|143140|140140|140160|140170|140180|141210|141310|141110|141120|141280|142020|142030|142040|143030|142070|142080|140210|140220|140230|140240|140250|140270|141130|142010|142120|143020|143100|143120|143130|140300|140310|141220|141020|141040|141050|140320|142050|142060|141150|140330|141230|141240|141270|141250|141320|141330|142130|142140|143040
7273,8740060,811|90610|90620|90630|90640|90210|90650|90050
7274,8740070,811|90610|90620|90630|90640|90210|90650|90050
7275,8740080,811|90610|90620|90630|90640|90210|90650|90050
7276,8740090,811|90610|90620|90630|90640|90210|90650|90050
7277,8740100,811|90610|90620|90630|90640|90210|90650|90050|140010|140020|140030|140040|140050|140080|140090|140100|141010|142100|143140|140140|140160|140170|140180|141210|141310|141110|141120|141280|142020|142030|142040|143030|142070|142080|140210|140220|140230|140240|140250|140270|141130|142010|142120|143020|143100|143120|143130|140300|140310|141220|141020|141040|141050|140320|142050|142060|141150|140330|141230|141240|141270|141250|141320|141330|142130|142140|143040
7278,8740110,811|90610|90620|90630|90640|90210|90650|90050
7279,8740120,811|90610|90620|90630|90640|90210|90650|90050
7280,8740130,811|90610|90620|90630|90640|90210|90650|90050
7281,8740140,811|90610|90620|90630|90640|90210|90650|90050
7282,8740150,811|90610|90620|90630|90640|90210|90650|90050|140010|140020|140030|140040|140050|140080|140090|140100|141010|142100|143140|140140|140160|140170|140180|141210|141310|141110|141120|141280|142020|142030|142040|143030|142070|142080|140210|140220|140230|140240|140250|140270|141130|142010|142120|143020|143100|143120|143130|140300|140310|141220|141020|141040|141050|140320|142050|142060|141150|140330|141230|141240|141270|141250|141320|141330|142130|142140|143040
7283,8740160,811|90610|90620|90630|90640|90210|90650|90050
7284,8740170,811|90610|90620|90630|90640|90210|90650|90050
7285,8740180,811|90610|90620|90630|90640|90210|90650|90050
7286,8740190,811|90610|90620|90630|90640|90210|90650|90050
7287,8740200,811|90610|90620|90630|90640|90210|90650|90050|140010|140020|140030|140040|140050|140080|140090|140100|141010|142100|143140|140140|140160|140170|140180|141210|141310|141110|141120|141280|142020|142030|142040|143030|142070|142080|140210|140220|140230|140240|140250|140270|141130|142010|142120|143020|143100|143120|143130|140300|140310|141220|141020|141040|141050|140320|142050|142060|141150|140330|141230|141240|141270|141250|141320|141330|142130|142140|143040
7288,8740210,811
7289,8740220,811
7290,8740230,102|101
7291,8740240,
7292,8720010,4010001|4010002|4010003|4010004|4010005|4010006|4010007|4010008|4010009|4010010|4010011|4010012|4010013|4010014|4010015|4010017|4010018|4010019|4010025|4010026|4010027|4010028|4010029|4010030|4010031|4010032|4010033|4010034|4010035|4010036|4010037|4010038|4010039|4010040|4010041|4010042|4010043|4010044|4010045|4010046|4010047|4010048|4010049|4010050|4010051|4010052|4010053|4010054|4010055|4010056|4010057|4010058|4010059|4010060|4010061|4010062|4010063|4010064|4010065|4010066|4010067|4010068|4010069|4010070|4010071|4010072|4010073|4010074|4010075|4010076|4010077|4010078|4010079|4010080|4010081
7293,8720020,4020001|4020002|4020003|4020004|4020005|4020006|4020007|4020008|4020009|4020010|4020011|4020012|4020013|4020014|4020015|4020016|4020017|4020018|4020019|4020020|4020021|4020022|4020023
7294,8720030,4030001|4030002|4030003|4030004|4030005|4030006|4030007|4030008|4030009|4030010|4030011|4030012|4030013|4030014|4030015|4030016|4030017|4030018|4030019|4030020|4030021|4030022|4030023|4030024|4030025|4030026|4030027|4030028|4030029|4030030|4030031|4030032|4030033|4030035|4030036|4030037
7295,8720040,4040001|4040002|4040003|4040004|4040005|4040006|4040007|4040008|4040009|4040010|4040011|4040012|4040013|4040014|4040015|4040016|4040017|4040018|4040019|4040020|4040021|4040022|4040023|4040024|4040025|4040026
7296,8720050,4050001|4050002|4050003|4050004|4050005|4050006|4050007|4050008|4050009|4050010|4050011|4050012|4050013|4050014|4050015|4050016|4050017|4050018|4050019
7297,8720060,4060035|4060001|4060002|4060003|4060004|4060005|4060006|4060007|4060008|4060009|4060010|4060011|4060012|4060013|4060014|4060015|4060016|4060017|4060018|4060019|4060020|4060021|4060022|4060023|4060024|4060025|4060026|4060027|4060028|4060029|4060030|4060031|4060032|4060033|4060034|4060036|4060037|4060038
7298,8720070,4070001|4070002|4070003|4070004|4070005|4070006|4070007|4070008|4070009|4070010|4070011|4070012|4070013|4070014|4070015|4070017|4070018|4070019|4070020|4070021|4070022|4070023|4070024
7299,8750010,3010132|2080113|810
7300,8750020,3010132|2080113|810
7301,8750030,3010132|2080113|810
7302,8750040,3010132|2080113|810
7303,8750050,3010132|2080113|810
7304,8750060,3011513|2080113|810
7305,8750070,3010132|2080113|810
7306,8750080,3011513|2080113|810
7307,8750090,3011513|2080113|810
7308,8750100,3011513|2080113|810
7309,8750110,3011513|2080112|3020007
7310,8750120,3011513|2080112|3020018
7311,8750130,3011513|2080112|3020007
7312,8750140,3010131|2080112|3020018
7313,8750150,3024025|2080112|3020010
7314,8750160,2091806|2080112|3024027
7315,2044010,2035014
7316,8580140,2010018
7317,8580150,2010019
7318,9100010,211011|211021|211031|211041|211051|212011|212021|212031|212041|212051|213011|213021|213031|213041|213051|214011|214021|214031|214041|214051|215011|215021|215031|215041|215051|216011|216021|216031|216041|216051|217011|217021|217031|217041|217051|218011|218021|218031|218041|218051|219011|219021|219031|219041|219051|221011|221021|221031|221041|221051|222011|222021|222031|222041|222051|223011|223021|223031|223041|223051|224011|224021|224031|224041|224051|225011|225021|225031|225041|225051|226011|226021|226031|226041|226051|227011|227021|227031|227041|227051|228011|228021|228031|228041|228051|229011|229021|229031|229041|229051|231011|231021|231031|231041|231051|232011|232021|232031|232041|232051|233011|233021|233031|233041|233051|234011|234021|234031|234041|234051|235011|235021|235031|235041|235051|236011|236021|236031|236041|236051|237011|237021|237031|237041|237051|238011|238021|238031|238041|238051|239011|239021|239031|239041|239051|241011|241021|241031|241041|241051|242011|242021|242031|242041|242051|243011|243021|243031|243041|243051|244011|244021|244031|244041|244051|245011|245021|245031|245041|245051|246011|246021|246031|246041|246051|247011|247021|247031|247041|247051|248011|248021|248031|248041|248051|249011|249021|249031|249041|249051|251011|251021|251031|251041|251051|252011|252021|252031|252041|252051|253011|253021|253031|253041|253051|254011|254021|254031|254041|254051|255011|255021|255031|255041|255051|256011|256021|256031|256041|256051|257011|257021|257031|257041|257051|258011|258021|258031|258041|258051|259011|259021|259031|259041|259051
7319,9100020,120100|120110|120120|120130|120140|120150|120160|120170|120180|120190|120200|120210|120220|120230|120240|120250|120260|120270|120280|120290|120300|120310|120320
7320,9100030,100100
7321,9101010,90000|120180|90010|211011|213011|214011|216011|217011|219011|140050|90030|90050
7322,9101020,
7323,9101030,100100
7324,9101080,100100
7325,9101040,211011|212011|213011|214011|215011|216011|217011|218011|219011|211021|212021|213021|214021|215021|216021|217021|218021|219021|211031|212031|213031|214031|215031|216031|217031|218031|219031|211041|212041|213041|214041|215041|216041|217041|218041|219041|211051|212051|213051|214051|215051|216051|217051|218051|219051|221011|222011|223011|224011|225011|226011|227011|228011|229011|221021|222021|223021|224021|225021|226021|227021|228021|229021|221031|222031|223031|224031|225031|226031|227031|228031|229031|221041|222041|223041|224041|225041|226041|227041|228041|229041|221051|222051|223051|224051|225051|226051|227051|228051|229051|231011|232011|233011|234011|235011|236011|237011|238011|239011|231021|232021|233021|234021|235021|236021|237021|238021|239021|231031|232031|233031|234031|235031|236031|237031|238031|239031|231041|232041|233041|234041|235041|236041|237041|238041|239041|231051|232051|233051|234051|235051|236051|237051|238051|239051|241011|242011|243011|244011|245011|246011|247011|248011|249011|241021|242021|243021|244021|245021|246021|247021|248021|249021|241031|242031|243031|244031|245031|246031|247031|248031|249031|241041|242041|243041|244041|245041|246041|247041|248041|249041|241051|242051|243051|244051|245051|246051|247051|248051|249051|251011|252011|253011|254011|255011|256011|257011|258011|259011|251021|252021|253021|254021|255021|256021|257021|258021|259021|251031|252031|253031|254031|255031|256031|257031|258031|259031|251041|252041|253041|254041|255041|256041|257041|258041|259041|251051|252051|253051|254051|255051|256051|257051|258051|259051
7326,9101050,211012|212012|213012|214012|215012|216012|217012|218012|219012|211022|212022|213022|214022|215022|216022|217022|218022|219022|211032|212032|213032|214032|215032|216032|217032|218032|219032|211042|212042|213042|214042|215042|216042|217042|218042|219042|211052|212052|213052|214052|215052|216052|217052|218052|219052|221012|222012|223012|224012|225012|226012|227012|228012|229012|221022|222022|223022|224022|225022|226022|227022|228022|229022|221032|222032|223032|224032|225032|226032|227032|228032|229032|221042|222042|223042|224042|225042|226042|227042|228042|229042|221052|222052|223052|224052|225052|226052|227052|228052|229052|231012|232012|233012|234012|235012|236012|237012|238012|239012|231022|232022|233022|234022|235022|236022|237022|238022|239022|231032|232032|233032|234032|235032|236032|237032|238032|239032|231042|232042|233042|234042|235042|236042|237042|238042|239042|231052|232052|233052|234052|235052|236052|237052|238052|239052|241012|242012|243012|244012|245012|246012|247012|248012|249012|241022|242022|243022|244022|245022|246022|247022|248022|249022|241032|242032|243032|244032|245032|246032|247032|248032|249032|241042|242042|243042|244042|245042|246042|247042|248042|249042|241052|242052|243052|244052|245052|246052|247052|248052|249052|251012|252012|253012|254012|255012|256012|257012|258012|259012|251022|252022|253022|254022|255022|256022|257022|258022|259022|251032|252032|253032|254032|255032|256032|257032|258032|259032|251042|252042|253042|254042|255042|256042|257042|258042|259042|251052|252052|253052|254052|255052|256052|257052|258052|259052
7327,9101060,221013|222013|223013|224013|225013|226013|227013|228013|229013|221023|222023|223023|224023|225023|226023|227023|228023|229023|221033|222033|223033|224033|225033|226033|227033|228033|229033|221043|222043|223043|224043|225043|226043|227043|228043|229043|221053|222053|223053|224053|225053|226053|227053|228053|229053|231013|232013|233013|234013|235013|236013|237013|238013|239013|231023|232023|233023|234023|235023|236023|237023|238023|239023|231033|232033|233033|234033|235033|236033|237033|238033|239033|231043|232043|233043|234043|235043|236043|237043|238043|239043|231053|232053|233053|234053|235053|236053|237053|238053|239053|241013|242013|243013|244013|245013|246013|247013|248013|249013|241023|242023|243023|244023|245023|246023|247023|248023|249023|241033|242033|243033|244033|245033|246033|247033|248033|249033|241043|242043|243043|244043|245043|246043|247043|248043|249043|241053|242053|243053|244053|245053|246053|247053|248053|249053|251013|252013|253013|254013|255013|256013|257013|258013|259013|251023|252023|253023|254023|255023|256023|257023|258023|259023|251033|252033|253033|254033|255033|256033|257033|258033|259033|251043|252043|253043|254043|255043|256043|257043|258043|259043|251053|252053|253053|254053|255053|256053|257053|258053|259053
7328,9110090,90100|90050
7329,9110100,90110|90050
7330,9110110,90211|90050|90120|90100|140050|140080|140090|140100|141010|142100|143140|140140|140160|140170|140180|141210|141310|141110|141120|141280|142020|142030|142040|143030|142070|142080|91040|91050
7331,9110120,140010|140020|140030|140040|140050|140080|140090|140100|141010|142100|143140|140140|140160|140170|140180|141210|141310|141110|141120|141280|142020|142030|142040|143030
7332,9110130,140010|140030|140080|143140|140140|140300|141320|141330
7333,9110140,211012|212012|213012|214012|215012|216012|217012|218012|219012|211022|212022|213022|214022|215022|216022|217022|218022|219022|211032|212032|213032|214032|215032|216032|217032|218032|219032|211042|212042|213042|214042|215042|216042|217042|218042|219042|211052|212052|213052|214052|215052|216052|217052|218052|219052|221012|222012|223012|224012|225012|226012|227012|228012|229012|221022|222022|223022|224022|225022|226022|227022|228022|229022|221032|222032|223032|224032|225032|226032|227032|228032|229032|221042|222042|223042|224042|225042|226042|227042|228042|229042|221052|222052|223052|224052|225052|226052|227052|228052|229052|231012|232012|233012|234012|235012|236012|237012|238012|239012|231022|232022|233022|234022|235022|236022|237022|238022|239022|231032|232032|233032|234032|235032|236032|237032|238032|239032|231042|232042|233042|234042|235042|236042|237042|238042|239042|231052|232052|233052|234052|235052|236052|237052|238052|239052|241012|242012|243012|244012|245012|246012|247012|248012|249012|241022|242022|243022|244022|245022|246022|247022|248022|249022|241032|242032|243032|244032|245032|246032|247032|248032|249032|241042|242042|243042|244042|245042|246042|247042|248042|249042|241052|242052|243052|244052|245052|246052|247052|248052|249052|251012|252012|253012|254012|255012|256012|257012|258012|259012|251022|252022|253022|254022|255022|256022|257022|258022|259022|251032|252032|253032|254032|255032|256032|257032|258032|259032|251042|252042|253042|254042|255042|256042|257042|258042|259042|251052|252052|253052|254052|255052|256052|257052|258052|259052
7334,9110150,211012|212012|213012|214012|215012|216012|217012|218012|219012|211022|212022|213022|214022|215022|216022|217022|218022|219022|211032|212032|213032|214032|215032|216032|217032|218032|219032|211042|212042|213042|214042|215042|216042|217042|218042|219042|211052|212052|213052|214052|215052|216052|217052|218052|219052|221012|222012|223012|224012|225012|226012|227012|228012|229012|221022|222022|223022|224022|225022|226022|227022|228022|229022|221032|222032|223032|224032|225032|226032|227032|228032|229032|221042|222042|223042|224042|225042|226042|227042|228042|229042|221052|222052|223052|224052|225052|226052|227052|228052|229052|231012|232012|233012|234012|235012|236012|237012|238012|239012|231022|232022|233022|234022|235022|236022|237022|238022|239022|231032|232032|233032|234032|235032|236032|237032|238032|239032|231042|232042|233042|234042|235042|236042|237042|238042|239042|231052|232052|233052|234052|235052|236052|237052|238052|239052|241012|242012|243012|244012|245012|246012|247012|248012|249012|241022|242022|243022|244022|245022|246022|247022|248022|249022|241032|242032|243032|244032|245032|246032|247032|248032|249032|241042|242042|243042|244042|245042|246042|247042|248042|249042|241052|242052|243052|244052|245052|246052|247052|248052|249052|251012|252012|253012|254012|255012|256012|257012|258012|259012|251022|252022|253022|254022|255022|256022|257022|258022|259022|251032|252032|253032|254032|255032|256032|257032|258032|259032|251042|252042|253042|254042|255042|256042|257042|258042|259042|251052|252052|253052|254052|255052|256052|257052|258052|259052
7335,9110160,221013|222013|223013|224013|225013|226013|227013|228013|229013|221023|222023|223023|224023|225023|226023|227023|228023|229023|221033|222033|223033|224033|225033|226033|227033|228033|229033|221043|222043|223043|224043|225043|226043|227043|228043|229043|221053|222053|223053|224053|225053|226053|227053|228053|229053|231013|232013|233013|234013|235013|236013|237013|238013|239013|231023|232023|233023|234023|235023|236023|237023|238023|239023|231033|232033|233033|234033|235033|236033|237033|238033|239033|231043|232043|233043|234043|235043|236043|237043|238043|239043|231053|232053|233053|234053|235053|236053|237053|238053|239053|241013|242013|243013|244013|245013|246013|247013|248013|249013|241023|242023|243023|244023|245023|246023|247023|248023|249023|241033|242033|243033|244033|245033|246033|247033|248033|249033|241043|242043|243043|244043|245043|246043|247043|248043|249043|241053|242053|243053|244053|245053|246053|247053|248053|249053|251013|252013|253013|254013|255013|256013|257013|258013|259013|251023|252023|253023|254023|255023|256023|257023|258023|259023|251033|252033|253033|254033|255033|256033|257033|258033|259033|251043|252043|253043|254043|255043|256043|257043|258043|259043|251053|252053|253053|254053|255053|256053|257053|258053|259053
