Id,EquipSecondId,SecondId,TypeId,Name,Tips,Model,ModelPath,ModelMaps,EquipId,WeaponId,IsBind,Refine,RefineMaxLv,RefineInit,EnchantingId,EnchantingSkill,WeaponRangeAttr,BaseAttributes,EntryAttributeOne,EntryAttributeTwo,ExtraAttribute,EquipText,AttrLib,SkillLib,HoleNum,HoleId,RecommendSchool,RefineBaseAttributes,IsShowInHandBook,AttrType,ReformSkill,level,LocalizationArea,isConnect,Coloration
15266011,15257000,11,2,流星鞭子Ⅶ,,Whip_004_Weapon,,,1,14,1,0,20,0,21,,40000,0=312=323=1,0=16=6=0|0=24=2=0,,,10169,,,2,900,700022,1,1,1,114004,,9,,
16266111,16257100,11,2,低音吉他Ⅶ,,Guitar_001_Weapon,,,1,13,1,0,20,0,21,,40000,0=312=323=1,0=20=3=0|0=71=1200=0,,,10170,,,2,900,700012,1,1,1,113004,,9,,
16266211,16257200,11,2,古典吉他Ⅶ,,Guitar_001_Weapon,,,1,13,1,0,20,0,21,,40000,0=312=323=1,0=16=6=0|0=24=2=0,,,10171,,,2,900,700012,1,1,1,113004,,9,,
7356311,7332300,11,3,哥夫内盔甲Ⅲ,海量生命,,,,3,0,1,0,20,0,23,,,0=32=348=1|0=47=1600=1,0=22=6=0|0=48=1400=0|0=57=14=0|1=400007001=jinglian=0=10=attr1=0=48=value1=0=700|1=400007001=jinglian=0=15=attr1=0=57=value1=0=30,,,10172,,,1,200,,3,1,1,300004,,9,,
8356411,8332400,11,3,哥夫内肩饰Ⅲ,海量生命,,,,4,0,1,0,20,0,24,,,0=32=116=1|0=47=800=1,0=41=10=0|0=256=1400=0|1=400007001=jinglian=0=10=attr1=0=256=value1=0=700|1=400007001=jinglian=0=15=attr1=0=311=value1=0=700,,,10173,,,1,400,,3,1,1,400004,,9,,
11356511,11332500,11,3,哥夫内军靴Ⅲ,海量生命,,,,5,0,1,0,20,0,25,,,0=32=116=1|0=47=800=1,0=48=800=0|0=50=800=0|0=74=700=0|1=400007001=jinglian=0=10=attr1=0=22=value1=0=6|1=400007001=jinglian=0=15=attr1=0=91=value1=0=700,,,10174,,,1,600,,3,1,1,500004,,9,,
7356611,7332600,11,3,疾风战袍Ⅲ,极致攻速,,,,3,0,1,0,20,0,23,,,0=32=348=1|0=47=1600=1,0=18=3=0|0=57=12=0|1=400006001=jinglian=0=0=jlper=0=3=attr1=0=18=value1=0=1|1=400007001=jinglian=0=10=attr1=0=71=value1=0=500|1=400007001=jinglian=0=15=attr1=0=59=value1=0=500,,,10175,,,1,200,,3,1,1,300004,,9,,
8356711,8332700,11,3,月影披风Ⅲ,极致攻速,,,,4,0,1,0,20,0,24,,,0=32=116=1|0=47=800=1,0=18=4=0|1=400006001=jinglian=0=0=jlper=0=2=attr1=0=53=value1=0=1|1=400007001=jinglian=0=10=attr1=0=51=value1=0=14|1=400007001=jinglian=0=15=attr1=0=53=value1=0=14,,,10176,,,1,400,,3,1,1,400004,,9,,
11356811,11332800,11,3,黑皮靴Ⅲ,极致攻速,,,,5,0,1,0,20,0,25,,,0=32=116=1|0=47=800=1,0=18=3=0|0=182=700=0|1=400007001=jinglian=0=6=attr1=0=18=value1=0=1|1=400007001=jinglian=0=10=attr1=0=18=value1=0=2|1=400007001=jinglian=0=15=attr1=0=18=value1=0=3,,,10177,,,1,600,,3,1,1,500004,,9,,
7356911,7332900,11,3,奔跑铠甲Ⅲ,技能加速,,,,3,0,1,0,20,0,23,,,0=32=278=1|0=47=1280=1,0=84=-1600=0|0=37=500=0|0=57=12=0|1=400007001=jinglian=0=6=attr1=0=37=value1=0=300|1=400007001=jinglian=0=10=attr1=0=37=value1=0=300|1=400007001=jinglian=0=15=attr1=0=37=value1=0=400,,,10178,,,1,200,,3,1,1,300004,,9,,
11357011,11333000,11,3,奔跑长靴Ⅲ,技能加速,,,,5,0,1,0,20,0,25,,,0=32=92=1|0=47=640=1,0=16=4=0|1=400007001=jinglian=0=6=attr1=0=16=value1=0=4|1=400007001=jinglian=0=10=attr1=0=16=value1=0=6|1=400007001=jinglian=0=15=attr1=0=37=value1=0=300,,,10179,,,1,600,,3,1,1,500004,,9,,
8357111,8333100,11,3,奔跑者徽章Ⅲ,技能加速,,,,4,0,1,0,20,0,24,,,0=32=92=1|0=47=640=1,0=16=3=0|0=20=5=0|1=400006001=jinglian=0=0=jlper=0=2=attr1=0=41=value1=0=1|1=400007001=jinglian=0=10=attr1=0=68=value1=0=700|1=400007001=jinglian=0=15=attr1=0=20=value1=0=5,,,10180,,,1,400,,3,1,1,400004,,9,,
7357211,7333200,11,3,提尔的战甲Ⅲ,致命伤害,,,,3,0,1,0,20,0,23,,,0=32=348=1|0=47=1600=1,0=47=350=0|0=65=700=0|0=57=12=0|1=400007001=jinglian=0=10=attr1=0=14=value1=0=3|1=400007001=jinglian=0=15=attr1=0=28=value1=0=400,,,10181,,,1,200,,3,1,1,300004,,9,,
8357311,8333300,11,3,贝利的斗篷Ⅲ,致命伤害,,,,4,0,1,0,20,0,24,,,0=32=116=1|0=47=800=1,1=400007001=jinglian=0=6=attr1=0=14=value1=0=3|1=400007001=jinglian=0=10=attr1=0=14=value1=0=7|1=400007001=jinglian=0=15=attr1=0=65=value1=0=300,,,10182,,,1,400,,3,1,1,400004,,9,,
11357411,11333400,11,3,迪塔乐长靴Ⅲ,致命伤害,,,,5,0,1,0,20,0,25,,,0=32=116=1|0=47=800=1,0=48=600=0|1=400007001=jinglian=0=6=attr1=0=14=value1=0=3|1=400007001=jinglian=0=10=attr1=0=67=value1=0=700|1=400007001=jinglian=0=15=attr1=0=14=value1=0=7,,,10183,,,1,600,,3,1,1,500004,,9,,
7357511,7333500,11,3,白羽战袍Ⅲ,致命伤害,,,,3,0,1,0,20,0,23,,,0=32=278=1|0=47=1280=1,0=20=6=0|0=59=700=0|0=57=12=0|1=400007001=jinglian=0=10=attr1=0=20=value1=0=4|1=400007001=jinglian=0=15=attr1=0=44=value1=0=700,,,10184,,,1,200,,3,1,1,300004,,9,,
8357611,8333600,11,3,白羽羽翼Ⅲ,致命伤害,,,,4,0,1,0,20,0,24,,,0=32=92=1|0=47=640=1,0=18=3=0|0=53=4=0|0=182=700=0|1=400007001=jinglian=0=10=attr1=0=18=value1=0=3|1=400007001=jinglian=0=15=attr1=0=55=value1=0=7,,,10185,,,1,400,,3,1,1,400004,,9,,
11357711,11333700,11,3,白羽便鞋Ⅲ,致命伤害,,,,5,0,1,0,20,0,25,,,0=32=92=1|0=47=640=1,0=24=4=0|1=400007001=jinglian=0=6=attr1=0=24=value1=0=3|1=400007001=jinglian=0=10=attr1=0=24=value1=0=3|1=400007001=jinglian=0=15=attr1=0=24=value1=0=4,,,10186,,,1,600,,3,1,1,500004,,9,,
3357811,3333900,11,3,塔盾Ⅴ,疯狂闪避,Shield_008_WeaponEx,,,2,17,1,0,20,0,23,,,0=32=116=1|0=47=1100=1,1=410022001=pro=0=1000|1=400006001=jinglian=0=0=jlper=0=2=attr1=0=53=value1=0=1|1=400007001=jinglian=0=10=attr1=0=47=value1=0=500,,,10245,,,1,100,,3,1,1,217004,,9,,
3357911,3334000,11,3,奥尔里昂的铁盘Ⅴ,反射伤害,Shield_007_WeaponEx,,,2,17,1,0,20,0,23,,,0=32=116=1|0=47=1100=1,0=41=7=0|1=400029001=pro=0=800=type=0=2=reflex=0=10000|1=400007001=jinglian=0=10=attr1=0=41=value1=0=12|1=400007001=jinglian=0=15=attr1=0=68=value1=0=800,,,10246,,,1,100,,3,1,1,217004,,9,,
3358011,3334100,11,3,铂金盾Ⅴ,强力减伤,Shield_003_WeaponEx,,,2,17,1,0,20,0,23,,,0=32=116=1|0=47=1100=1,0=231=1400=0|0=216=1200=0|0=57=14=0|1=400007001=jinglian=0=4=attr1=0=41=value1=0=3|1=400007001=jinglian=0=10=attr1=0=57=value1=0=6|1=400007001=jinglian=0=15=attr1=0=67=value1=0=600,,,10247,,,1,100,,3,1,1,217004,,9,,
3358111,3334200,11,3,刺盾Ⅴ,反射伤害,Shield_005_WeaponEx,,,2,17,1,0,20,0,23,,,0=32=116=1|0=47=1100=1,0=41=6=0|0=57=14=0|1=400029001=pro=0=500=type=0=6=reflex=0=10000|1=400007001=jinglian=0=4=attr1=0=41=value1=0=3|1=400007001=jinglian=0=10=attr1=0=57=value1=0=6|1=400007001=jinglian=0=15=attr1=0=67=value1=0=600,,,10248,,,1,100,,3,1,1,217004,,9,,
3358211,3334300,11,3,谎言记录本Ⅲ,极致输出,,,,2,17,1,0,20,0,23,,,0=32=92=1|0=47=880=1,0=16=10=0|0=41=12=0|0=57=14=0|1=400007001=jinglian=0=4=attr1=0=36=value1=0=15|1=400007001=jinglian=0=10=attr1=0=37=value1=0=200|1=400007001=jinglian=0=15=attr1=0=82=value1=0=-300,,,10249,,,1,100,,3,1,1,217004,,9,,
3358311,3334400,11,3,驱魔圣经Ⅴ,极致输出,,,,2,17,1,0,20,0,23,,,0=32=92=1|0=47=880=1,0=16=10=0|0=200=700=0|0=57=14=0|1=400006001=jinglian=0=0=jlper=0=2=attr1=0=200=value1=0=100|1=400007001=jinglian=0=10=attr1=0=177=value1=0=300|1=400007001=jinglian=0=15=attr1=0=190=value1=0=500,,,10250,,,1,100,,3,1,1,217004,,9,,
3358411,3334500,11,3,岁月痕迹圆盾Ⅴ,强力减伤,Shield_010_WeaponEx,,,2,17,1,0,20,0,23,,,0=32=116=1|0=47=1100=1,0=186=1400=0|0=57=14=0|1=400007001=jinglian=0=9=attr1=0=186=value1=0=500|1=400025001=pro=0=1000=skillcast=0=300012=skilllv=0=1|1=400007001=jinglian=0=15=attr1=0=196=value1=0=500,,,10251,,,1,100,,3,1,1,217004,,9,,
3358511,3334600,11,3,免疫者盾牌Ⅴ,治疗增强,Shield_009_WeaponEx,,,2,17,1,0,20,0,23,,,0=32=116=1|0=47=1100=1,0=90=1400=0|0=91=1400=0|0=57=14=0|1=400007001=jinglian=0=6=attr1=0=22=value1=0=2|1=400007001=jinglian=0=10=attr1=0=91=value1=0=500|1=400007001=jinglian=0=15=attr1=0=90=value1=0=500,,,10252,,,1,100,,3,1,1,217004,,9,,
3358611,3334700,11,3,巴基力亚钢盾Ⅲ,强力减伤,Shield_004_WeaponEx,,,2,17,1,0,20,0,23,,,0=32=116=1|0=47=1100=1,0=185=2600=0|0=184=2600=0|0=188=2600=0|0=190=2600=0|0=41=12=0|1=400007001=jinglian=0=10=attr1=0=67=value1=0=500|1=400007001=jinglian=0=15=attr1=0=68=value1=0=500,,,10253,,,1,100,,3,1,1,217004,,9,,
7258711,7234800,11,2,强化冒险衣Ⅷ,海量生命,,,,3,0,1,0,20,0,23,,,0=32=278=1|0=47=1280=1,0=48=550=0|0=57=7=0,,,10254,,,1,200,,3,1,1,300004,,9,,
7258811,7234900,11,2,强化西装外套Ⅷ,强力减伤,,,,3,0,1,0,20,0,23,,,0=32=278=1|0=47=1280=1,0=41=5=0|0=57=7=0,,,10255,,,1,200,,3,1,1,300004,,9,,
7258911,7235000,11,2,强化长大衣Ⅷ,技能加速,,,,3,0,1,0,20,0,23,,,0=32=278=1|0=47=1280=1,0=20=4=0|0=57=7=0,,,10256,,,1,200,,3,1,1,300004,,9,,
8259011,8235100,11,2,强化斗篷Ⅷ,海量生命,,,,4,0,1,0,20,0,24,,,0=32=92=1|0=47=640=1,0=48=550=0|0=184=350=0,,,10257,,,1,400,,3,1,1,400004,,9,,
8259111,8235200,11,2,强化披肩Ⅷ,强力减伤,,,,4,0,1,0,20,0,24,,,0=32=92=1|0=47=640=1,0=41=5=0|0=182=350=0,,,10258,,,1,400,,3,1,1,400004,,9,,
8259211,8235300,11,2,强化连帽披肩Ⅷ,技能加速,,,,4,0,1,0,20,0,24,,,0=32=92=1|0=47=640=1,0=20=2=0|0=186=350=0,,,10259,,,1,400,,3,1,1,400004,,9,,
11259311,11235400,11,2,强化重靴Ⅷ,海量生命,,,,5,0,1,0,20,0,25,,,0=32=92=1|0=47=640=1,0=48=550=0|0=22=3=0,,,10260,,,1,600,,3,1,1,500004,,9,,
11259411,11235500,11,2,强化长靴Ⅷ,强力减伤,,,,5,0,1,0,20,0,25,,,0=32=92=1|0=47=640=1,0=41=3=0|0=16=3=0,,,10261,,,1,600,,3,1,1,500004,,9,,
11259511,11235600,11,2,强化战士长靴Ⅷ,技能加速,,,,5,0,1,0,20,0,25,,,0=32=92=1|0=47=640=1,0=20=3=0|0=18=2=0,,,10262,,,1,600,,3,1,1,500004,,9,,
3259611,3235700,11,2,强化铁盾Ⅷ,海量生命,Shield_011_WeaponEx,,,2,17,1,0,20,0,23,,,0=32=92=1|0=47=880=1,0=48=550=0|0=57=4=0,,,10263,,,1,100,,3,1,1,217004,,9,,
3259711,3235800,11,2,强化圆盾Ⅷ,强力减伤,Shield_006_WeaponEx,,,2,17,1,0,20,0,23,,,0=32=92=1|0=47=880=1,0=41=4=0|0=22=3=0,,,10264,,,1,100,,3,1,1,217004,,9,,
3259811,3235900,11,2,强化钢盾Ⅷ,技能加速,Shield_001_WeaponEx,,,2,17,1,0,20,0,23,,,0=32=92=1|0=47=880=1,0=20=3=0|0=182=250=0,,,10265,,,1,100,,3,1,1,217004,,9,,
7359911,7340800,11,3,魔力洪流法袍Ⅱ,致命伤害,,,,3,0,1,0,20,0,23,,,0=32=348=1|0=47=1600=1,0=47=300=0|0=283=500=0|0=57=14=0|1=400007001=jinglian=0=6=attr1=0=50=value1=0=700|1=411018001=jinglian=0=10=buffid=0=410238001=value1=0=4=value2=0=50|1=411019001=jinglian=0=15=value1=0=1=value2=0=50,,,10266,,,1,200,,3,1,1,300004,,9,,
8360011,8340900,11,3,魔力迸发披肩Ⅱ,致命伤害,,,,4,0,1,0,20,0,24,,,0=32=116=1|0=47=800=1,0=68=900=0|1=400007001=jinglian=0=6=attr1=0=50=value1=0=700|1=411018002=jinglian=0=10=buffid=0=410238101=value1=0=4=value2=0=50|1=411019002=jinglian=0=15=value1=0=1=value2=0=50,,,10267,,,1,400,,3,1,1,400004,,9,,
11360111,11341000,11,3,魔力逆流之靴Ⅱ,致命伤害,,,,5,0,1,0,20,0,25,,,0=32=116=1|0=47=800=1,0=48=450=0|1=400007001=jinglian=0=6=attr1=0=50=value1=0=700|1=411018003=jinglian=0=10=buffid=0=410238201=value1=0=4=value2=0=50|1=411019003=jinglian=0=15=value1=0=1=value2=0=50,,,10268,,,1,600,,3,1,1,500004,,9,,
3360211,3341400,11,3,十字钢盾Ⅴ,极致输出,Shield_013_WeaponEx,,,2,17,1,0,20,0,23,,,0=32=101=1|0=47=1100=1,0=14=7=0|1=420011001=jinglian=0=0=attr1=0=283=value1=0=1900|1=420012001=jinglian=0=0=jlper=0=2=attr1=0=283=value1=0=300|1=420011001=jinglian=0=15=attr1=0=283=value1=0=1600,,,10269,,,1,100,,3,1,1,217004,,9,,
3360311,3341500,11,3,圣耀之盾Ⅴ,海量生命,Shield_014_WeaponEx,,,2,17,1,0,20,0,23,,,0=32=101=1|0=47=1950=1,0=22=7=0|0=41=14=0|0=47=800=0|1=420013001=jinglian=0=6=value1=0=4000|1=400007001=jinglian=0=10=attr1=0=48=value1=0=1200|1=400007001=jinglian=0=15=attr1=0=91=value1=0=1200|1=420014001=jinglian=0=15=buffid=0=420015001,,,10270,,,1,100,,3,1,1,217004,,9,,
3360411,3341600,11,3,娜迦鳞片盾牌Ⅴ,强力减伤,Shield_012_WeaponEx,,,2,17,1,0,20,0,23,,,0=32=101=1|0=47=1950=1,0=41=16=0|1=420016001=value1=0=1400|1=420017001=jinglian=0=10=value1=0=200|1=420017001=jinglian=0=15=value2=0=1|1=420017001=jinglian=0=15=value3=0=3000,,,10271,,,1,100,,3,1,1,217004,,9,,
3360511,3341700,11,3,皇家之盾Ⅱ,强力减伤,Shield_017_WeaponEx,,,2,17,1,0,20,0,23,,,0=32=101=1|0=47=1950=1,0=48=1400=0|1=420020001=pro=0=3000=value1=0=1|1=420022001=jinglian=0=0=value1=0=1200|1=400007001=jinglian=0=10=attr1=0=68=value1=0=1200|1=420022001=jinglian=0=15=value1=0=500,,,10272,,,1,100,,3,1,1,217004,,9,,
12370611,12370600,11,3,圣剑 晨星,单手·海量生命,SwordEx_037_Weapon,,,1,2,1,0,20,0,21,,,0=312=332=1,1=420143001=0=0|1=400201001=jinglian=0=6=buffid=0=420141001|1=400007001=jinglian=0=10=attr1=0=28=value1=0=2000|1=400007001=jinglian=0=15=attr1=0=67=value1=0=1500,,,10187,,,2,800,200003,1,1,1,102004,,9,,
12370711,12370700,11,3,魔剑 提锋,双手·技能增强,SwordEx_007_Weapon,,,1,3,1,0,20,0,21,,,0=312=531=1,1=420145001=0=0|1=400201001=jinglian=0=6=buffid=0=420144001|1=400007001=jinglian=0=10=attr1=0=65=value1=0=1000|1=400007001=jinglian=0=15=attr1=0=28=value1=0=3000,,,10188,,,2,800,200001,1,1,1,103004,,9,,
13370811,13370800,11,3,神枪 永恒,单手·海量生命,LanceEx_016_Weapon,,,1,4,1,0,20,0,21,,30000,0=312=398=1,1=420148001=0=0|1=400201001=jinglian=0=6=buffid=0=420147001|1=400007001=jinglian=0=10=attr1=0=28=value1=0=2000|1=400007001=jinglian=0=15=attr1=0=48=value1=0=3000,,,10189,,,2,1100,200003,1,1,1,104004,,9,,
13370911,13370900,11,3,圣镰 耀咄,双手·技能增强,LanceEx_017_Weapon,,,1,5,1,0,20,0,21,,30000,0=312=638=1,1=420150001=0=0|1=400201001=jinglian=0=6=buffid=0=420149001|1=400007001=jinglian=0=10=attr1=0=65=value1=0=1200|1=400007001=jinglian=0=15=attr1=0=28=value1=0=3000,,,10190,,,2,1100,200002,1,1,1,105004,,9,,
4371011,4371000,11,3,魔杖 跚梦,双手·极致输出,Stick_029_Weapon,,,1,10,1,0,20,0,21,,,0=313=390=1,1=420156001=0=0|1=400201001=jinglian=0=6=buffid=0=420155001|1=400007001=jinglian=0=10=attr1=0=101=value1=0=-1200|1=400007001=jinglian=0=15=attr1=0=37=value1=0=3000,,,10192,,,2,1000,400001|400002,2,1,1,110004,,9,,
4371111,4371100,11,3,神杖 启明,单手·治疗增强,StickEx_005_Weapon,,,1,9,1,0,20,0,21,,,0=313=226=1,0=90=2000=0|1=400201001=jinglian=0=6=buffid=0=420152001|1=400007001=jinglian=0=10=attr1=0=67=value1=0=1000|1=400007001=jinglian=0=15=attr1=0=37=value1=0=3000,,,10191,,,2,1000,300001,2,1,1,109004,,9,,
1371211,1371200,11,3,鸣锤 尖啸,双手·极致输出,Hammer_027_Weapon,,,1,8,1,0,20,0,21,,,0=312=310=1,1=420159001=0=0|1=400201001=jinglian=0=6=buffid=0=420158001|1=400007001=jinglian=0=10=attr1=0=55=value1=0=15|1=400007001=jinglian=0=15=attr1=0=28=value1=0=3000,,,10193,,,2,1500,300003,1,1,1,108004,,9,,
2371311,2371300,11,3,毒刃 永殇,单手·极致输出,Sword_038_Weapon,,,1,1,1,0,20,0,21,,,0=312=265=1,1=420162001=0=0|1=420195001=jinglian=0=6=buffid=0=420161001=buffid2=0=420194001|1=400007001=jinglian=0=10=attr1=0=59=value1=0=2000|1=400007001=jinglian=0=15=attr1=0=28=value1=0=2000,,,10194,,,2,1300,500001,1,1,1,101004,,9,,
9371411,9371400,11,3,战刃 裂创,双手·极致输出,Fist_016_Weapon,,,1,16,1,0,20,0,21,,,0=312=398=1,1=420164001=0=0|1=400007001=jinglian=0=6=attr1=0=55=value1=0=10|1=400201001=jinglian=0=10=buffid=0=420163001|1=400007001=jinglian=0=15=attr1=0=28=value1=0=3000,,,10195,,,2,1400,500002,1,1,1,116004,,9,,
6371511,6371500,11,3,神弓 夜央,双手·极致输出,Bow_033_Weapon,,,1,11,1,0,20,0,21,,40000,0=312=425=1,1=420166001=0=0|1=400201001=jinglian=0=6=buffid=0=420165001|1=400007001=jinglian=0=10=attr1=0=59=value1=0=1500|1=400007001=jinglian=0=15=attr1=0=28=value1=0=3000,,,10196,,,2,900,700001,1,1,1,111004,,9,,
5371611,5371600,11,3,战刃 红莲,双手·极致输出,Axe_004_Weapon,,,1,7,1,0,20,0,21,,,0=312=443=1,1=420170001=0=0|1=400201001=jinglian=0=6=buffid=0=420169001|1=400007001=jinglian=0=10=attr1=0=174=value1=0=1500|1=400007001=jinglian=0=15=attr1=0=28=value1=0=3000,,,10197,,,2,1200,600001,1,1,1,107004,,9,,
5371711,5371700,11,3,凶刃 开天,单手·极致输出,AxeEx_019_Weapon,,,1,6,1,0,20,0,21,,,0=312=292=1,1=420173001=0=0|1=400201001=jinglian=0=6=buffid=0=420172001|1=400007001=jinglian=0=10=attr1=0=71=value1=0=1000|1=400007001=jinglian=0=15=attr1=0=28=value1=0=3000,,,10198,,,2,1200,600001,1,1,1,106004,,9,,
14371811,14371800,11,3,秘拳 止风,双手·极致输出,Fist_015_Weapon,,,1,12,1,0,20,0,21,,,0=312=199=1,1=420176001=0=0|1=400201001=jinglian=0=6=buffid=0=420175001|1=400007001=jinglian=0=10=attr1=0=71=value1=0=1000|1=400007001=jinglian=0=15=attr1=0=28=value1=0=3000,,,10199,,,2,1000,300011|300012,1,1,1,112004,,9,,
16371911,16371900,11,3,魔琴 焚心,双手·极致输出,Guitar_006_Weapon,,,1,13,1,0,20,0,21,,40000,0=312=414=1,1=420179001=0=0|1=400201001=jinglian=0=6=buffid=0=420178001|1=400007001=jinglian=0=10=attr1=0=48=value1=0=1500|1=400007001=jinglian=0=15=attr1=0=28=value1=0=3000,,,10200,,,2,900,700012,1,1,1,113004,,9,,
15372011,15372000,11,3,秘鞭 慕恋,双手·极致输出,Whip_008_Weapon,,,1,14,1,0,20,0,21,,40000,0=312=414=1,1=420179001=0=0|1=400201001=jinglian=0=6=buffid=0=420178001|1=400007001=jinglian=0=10=attr1=0=48=value1=0=1500|1=400007001=jinglian=0=15=attr1=0=28=value1=0=3000,,,10201,,,2,900,700022,1,1,1,114004,,9,,
8362111,8362100,11,3,碧空之翼,,,,,4,0,1,0,20,0,24,,,0=32=116=1|0=47=800=1,0=22=5=0|1=400007001=jinglian=0=6=attr1=0=68=value1=0=500|1=400007001=jinglian=0=10=attr1=0=67=value1=0=500|1=400007001=jinglian=0=15=attr1=0=283=value1=0=300,,,10202,,,1,400,,3,1,1,400004,,9,,
7362211,7362200,11,3,漆黑之影,,,,,3,0,1,0,20,0,23,,,0=32=348=1|0=47=1600=1,0=48=500=0|1=400007001=jinglian=0=6=attr1=0=37=value1=0=500|1=400007001=jinglian=0=10=attr1=0=28=value1=0=500|1=400007001=jinglian=0=15=attr1=0=425=value1=0=500,,,10203,,,1,200,,3,1,1,300004,,9,,
11362311,11362300,11,3,白金之距,,,,,5,0,1,0,20,0,25,,,0=32=116=1|0=47=800=1,0=22=5=0|1=400007001=jinglian=0=6=attr1=0=283=value1=0=300|1=400007001=jinglian=0=10=attr1=0=50=value1=0=500|1=400007001=jinglian=0=15=attr1=0=74=value1=0=500,,,10204,,,1,600,,3,1,1,500004,,9,,
3362411,3362400,11,3,阴影之爪,,Shield_018_WeaponEx,,,2,17,1,0,20,0,23,,,0=32=116=1|0=47=1100=1,0=48=800=0|1=400201001=jinglian=0=6=buffid=0=420180001|1=400007001=jinglian=0=10=attr1=0=67=value1=0=800|1=400007001=jinglian=0=15=attr1=0=68=value1=0=800,,,10205,,,1,100,,3,1,1,217004,,9,,
15372605,15372600,5,3,预言录,,Book_001_Weapon,,,1,15,1,0,12,0,0,,,0=313=87=0,0=71=500=0|1=420201901=pro=0=3000|1=420200001=jinglian=0=6=value1=0=500|1=400007001=jinglian=0=10=attr1=0=178=value1=0=1000,,,10273,,,2,1000,400011,2,1,0,,,,,
15372607,15372600,7,3,预言录Ⅰ,,Book_001_Weapon,,,1,15,1,0,15,0,1,,,0=313=122=0,0=71=600=0|1=420201901=pro=0=3000|1=420200001=jinglian=0=6=value1=0=600|1=400007001=jinglian=0=10=attr1=0=178=value1=0=1400|1=420201001=jinglian=0=15=value1=0=600,,,10274,,,2,1000,400011,2,1,0,,,,,
15372608,15372600,8,3,预言录Ⅱ,,Book_001_Weapon,,,1,15,1,0,15,0,2,,,0=313=139=1,0=71=700=0|1=420201901=pro=0=3000|1=420200001=jinglian=0=6=value1=0=700|1=400007001=jinglian=0=10=attr1=0=178=value1=0=1800|1=420201001=jinglian=0=15=value1=0=700,,,10275,,,2,1000,400011,2,1,0,,,,,
15372609,15372600,9,3,预言录Ⅲ,,Book_001_Weapon,,,1,15,1,0,20,0,3,,,0=313=157=1,0=71=800=0|1=420201901=pro=0=3000|1=420200001=jinglian=0=6=value1=0=800|1=400007001=jinglian=0=10=attr1=0=178=value1=0=2200|1=420201002=jinglian=0=15=value1=0=800,,,10276,,,2,1000,400011,2,1,1,115001,,,,
15372610,15372600,10,3,预言录Ⅳ,,Book_001_Weapon,,,1,15,1,0,20,0,4,,,0=313=174=1,0=71=900=0|1=420201901=pro=0=3000|1=420200001=jinglian=0=6=value1=0=900|1=400007001=jinglian=0=10=attr1=0=178=value1=0=2600|1=420201002=jinglian=0=15=value1=0=900,,,10277,,,2,1000,400011,2,1,1,115002,,,,
15372611,15372600,11,3,预言录Ⅴ,,Book_001_Weapon,,,1,15,1,0,20,0,21,,,0=313=192=1,0=71=1000=0|1=420201901=pro=0=3000|1=420200001=jinglian=0=6=value1=0=1000|1=400007001=jinglian=0=10=attr1=0=178=value1=0=3000|1=420201002=jinglian=0=15=value1=0=1000,,,10278,,,2,1000,400011,2,1,1,115004,,,,
15372705,15372700,5,3,天龙的遗产,,Book_009_Weapon,,,1,15,1,0,12,0,0,,,0=313=87=0,0=16=3=0|0=50=500=0|1=400016001=pro=0=10000=attr1=0=8=value1=0=300|1=420202001=race=0=9=value1=0=500|1=400007001=jinglian=0=6=attr1=0=176=value1=0=1000|1=420203001=jinglian=0=10=attrtype=0=128=attrper=0=10=attr1=0=36=value1=0=1,,,10279,,,2,1000,400012,2,1,0,,,,,
15372707,15372700,7,3,天龙的遗产Ⅰ,,Book_009_Weapon,,,1,15,1,0,15,0,1,,,0=313=122=0,0=16=4=0|0=50=600=0|1=400016001=pro=0=10000=attr1=0=8=value1=0=300|1=420202001=race=0=9=value1=0=500|1=400007001=jinglian=0=6=attr1=0=176=value1=0=1400|1=420203001=jinglian=0=10=attrtype=0=128=attrper=0=10=attr1=0=36=value1=0=1|1=400007001=jinglian=0=15=attr1=0=46=value1=0=5000,,,10280,,,2,1000,400012,2,1,0,,,,,
15372708,15372700,8,3,天龙的遗产Ⅱ,,Book_009_Weapon,,,1,15,1,0,15,0,2,,,0=313=139=1,0=16=5=0|0=50=700=0|1=400016001=pro=0=10000=attr1=0=8=value1=0=300|1=420202001=race=0=9=value1=0=500|1=400007001=jinglian=0=6=attr1=0=176=value1=0=1800|1=420203001=jinglian=0=10=attrtype=0=128=attrper=0=10=attr1=0=36=value1=0=1|1=400007001=jinglian=0=15=attr1=0=46=value1=0=5000,,,10281,,,2,1000,400012,2,1,0,,,,,
15372709,15372700,9,3,天龙的遗产Ⅲ,,Book_009_Weapon,,,1,15,1,0,20,0,3,,,0=313=157=1,0=16=6=0|0=50=800=0|1=400016001=pro=0=10000=attr1=0=8=value1=0=300|1=420202001=race=0=9=value1=0=500|1=400007001=jinglian=0=6=attr1=0=176=value1=0=2200|1=420203001=jinglian=0=10=attrtype=0=128=attrper=0=10=attr1=0=36=value1=0=1|1=400007001=jinglian=0=15=attr1=0=46=value1=0=5000,,,10282,,,2,1000,400012,2,1,1,115001,,,,
