Id,Desc,BarberStyleID,Hair,Head,Eyes,EyesColor,Eye,EyeColor,Adorment,Mouth,Body,Lower,IsHikaru,VehicleId,Weapon,WeaponEx,Helmet,Back,Tail,Cart,Mount,HeadPortrait
编号,描述,头发,头发,头部,眼睛,眼睛颜色,眼睛,颜色,脸饰,嘴饰,上身,下身,身体模型是否有高光,载具（坐骑）,主手武器,副手武器,头盔,后背,尾巴,手推车,坐骑,头像快照（旋转|位置|大小）
1150219,朱诺无交互路人2,201904,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6031008,4,,,NPC_M_ShiShangBianJi_Body,,0,0,Sword_XieZiBan_Weapon,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1150220,朱诺无交互路人3,202806,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030004,9,Adornment_MiCai_01,Mouth_TieDingKouZhao_01,NPC_M_LiuMangGongHuiQingBaoRenYuan_Body,,0,0,Sword_XieZiBan_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1150221,朱诺普通路人4,201716,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=98,6030005,11,Adornment_DuYanLongYanZhao_01,,NPC_M_RuiAnXueZhe_Body,,0,0,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1150222,朱诺普通路人1,304006,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031003,9,,,Swordman_F_YiJieTaoZhuang_Body,,0,0,,,Helmet_HuaGuan_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1150223,朱诺普通路人2,300406,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031007,8,,,NPC_F_LuoPoBaoNi_Body,,0,0,,,Helmet_MaoErFaQuan_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1150224,朱诺刺客,204916,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,9,Adornment_MianBuTieZi_01,,Assassin_F_ErJieTaoZhuang01_Body,,0,0,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1150225,朱诺弓手,304313,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,5,,,Sniper_F_SanJieTaoZhuang01_Body,,0,0,,,Helmet_MaoZhuaFaQia_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1150226,朱诺魔法师,303304,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,2,,,Magician_F_YiJieTaoZhuang_Body,,0,0,,,,,,,,-5=22=0|0.01=1.55=0|0.27=0.27=1
1150227,朱诺魔法师,304002,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031005,8,,,Magician_F_YiJieTaoZhuang_Body,,0,0,,,Helmet_DanKeMao_01,,,,,-5=22=0|0.01=1.55=0|0.27=0.27=1
1150228,朱诺魔法师,301307,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Magician_F_YiJieTaoZhuang_Body,,0,0,,,Helmet_HunLiFaGuan_01,,,,,-5=22=0|0.01=1.55=0|0.27=0.27=1
1150229,朱诺男居民,201008,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030006,2,,,NPC_M_ZhuNuoJuMin_Body,,0,0,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1150230,朱诺居民男,202506,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030006,2,,,NPC_M_ZhuNuoJuMin_Body,,0,0,Sword_XieZiBan_Weapon,,Helmet_ErJi_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1150231,朱诺居民男,202903,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030004,8,,,NPC_M_ZhuNuoJuMin_Body,,0,0,Sword_XieZiBan_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1150232,朱诺居民男,201907,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030005,9,Adornment_DanYanYanJing_01,,NPC_M_ZhuNuoJuMin_Body,,0,0,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1150233,朱诺居民男,202411,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,7,,,NPC_M_ZhuNuoJuMin_Body,,0,0,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1150234,朱诺居民男,200312,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030006,4,Adornment_TaiZhenEr_01,,NPC_M_ZhuNuoJuMin_Body,,0,0,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1150235,朱诺浇花男,,Common_M_FeiYangTanZhu_Hair,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,NPC_M_ZhuNuoJuMin_Body,,0,0,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1150236,朱诺扫地男,201008,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030006,2,,,NPC_M_ZhuNuoJuMin_Body,,0,0,Sword_TuoBa_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1150237,朱诺居民女,205401,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031005,8,,,NPC_F_ZhuNuoJuMin_Body,,0,0,,,,,,,,-5=22=0|0.01=1.55=0|0.27=0.27=1
1150238,朱诺居民女,205210,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031003,5,,,NPC_F_ZhuNuoJuMin_Body,,0,0,,,Helmet_YanJing_01,,,,,-5=22=0|0.01=1.55=0|0.27=0.27=1
1150239,朱诺居民女,205215,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031004,10,,,NPC_F_ZhuNuoJuMin_Body,,0,0,,,Helmet_FangFengYanJing_01,,,,,-5=22=0|0.01=1.55=0|0.27=0.27=1
1150240,朱诺居民女,300615,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031004,10,,,NPC_F_ZhuNuoJuMin_Body,,0,0,,,Helmet_TianShiZhiWen_01,,,,,-5=22=0|0.01=1.55=0|0.27=0.27=1
1150241,朱诺居民女,302703,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031004,10,,,NPC_F_ZhuNuoJuMin_Body,,0,0,Sword_TuoBa_Weapon,,Helmet_KaPuLaFaQuan_01,,,,,-5=22=0|0.01=1.55=0|0.27=0.27=1
1150242,朱诺居民女,302603,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,9,,,NPC_F_ZhuNuoJuMin_Body,,0,0,,,Helmet_WanZiTouShi_01,,,,,-5=22=0|0.01=1.55=0|0.27=0.27=1
1150243,朱诺居民女,302006,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,5,,,NPC_F_ZhuNuoJuMin_Body,,0,0,,,Helmet_XiaoEMoMao_01,,,,,-5=22=0|0.01=1.55=0|0.27=0.27=1
1150244,朱诺居民女,304404,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031007,3,,,NPC_F_ZhuNuoJuMin_Body,,0,0,,,Helmet_FenShaFaQuan_01,,,,,-5=22=0|0.01=1.55=0|0.27=0.27=1
1150245,贤者学长,201710,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030006,8,,,Sage_M_ErJieTaoZhuang_Body,,0,0,,,,,,,,-5=22=0|-0.01=1.55=0|0.27=0.27=1
1150246,朱诺学院外贤者,302601,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031003,8,,,Scholar_F_SanJieTaoZhuang_Body,,0,0,,,Helmet_MoFaMao_01,,,,,-5=22=0|0.01=1.55=0|0.27=0.27=1
1150247,贤者工会智者女,301409,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031007,2,,,Sage_F_ErJieTaoZhuang_Body,,0,0,,,,,,,,-5=22=0|0.01=1.55=0|0.27=0.27=1
1150248,贤者工会智者女,302307,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031003,8,,,Scholar_F_SanJieTaoZhuang_Body,,0,0,Sword_XieZiBan_Weapon,,Helmet_HuaGuan_01,,,,,-5=22=0|0.01=1.55=0|0.27=0.27=1
1150249,贤者工会智者男,202414,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030002,5,,,Scholar_M_SanJieTaoZhuang_Body,,0,0,,,,,,,,-5=22=0|-0.01=1.55=0|0.27=0.27=1
1150250,赛事大厅传送,202816,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030004,7,Adornment_MianWen_01,,NPC_M_DTuanShouLing_Body,,0,0,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1150251,赛事大厅NPC女,302914,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031002,9,Adornment_HuDieJiaMian_01,,NPC_F_NaMi_Body,,0,0,,,Helmet_EMoBoLiMao_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1150252,赛事大厅NPC男,203203,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,10,,,NPC_M_SaiYiLian_Body,,0,0,,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1150253,赛事大厅NPC女,300507,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031004,2,,,Knight_F_YongBingErJie_Body,,0,0,,,Helmet_HuaiBiaoFaShi_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1150254,赛事大厅展示男,203203,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,10,Adornment_KaiXuanZhe_01,Mouth_KaiXuanZhe_01,Fashion_M_KaiXuanZhe_Body,,0,0,,,Helmet_KaiXuanZhe_01,Back_KaiXuanZheNew_01,,,Mount_KuLouMa,-5=22=0|0=1.53=0|0.27=0.27=1
1150255,赛事大厅展示女,300507,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031004,2,Adornment_KaiXuanZhe_01,Mouth_KaiXuanZhe_01,Fashion_F_KaiXuanZhe_Body,,0,0,,,Helmet_KaiXuanZhe_01,Back_KaiXuanZheNew_01,,,Mount_KuLouMa,-5=22=0|0=1.53=0|0.27=0.27=1
1150256,哈代,201715,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=98,6030006,7,,,LordKnight_M_SanJieTaoZhuang01_Body,,0,0,,,Helmet_JinShuTouKu_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1150257,初心者学院男弓手闭眼,200908,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6032001,4,,,Archer_M_YiJieTaoZhuang_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1100041,武僧裸模（男）,201303,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Common_M_Default_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1100042,武僧裸模（女）,301001,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Common_F_Default_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1100043,万圣女巫,,Common_F_ChangJuanFa_Hair,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Fashion_F_NanGua_Body,,0,,,,Helmet_NanGua_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1100044,十字军（男）,201303,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Crusader_M_ErJieTaoZhuang01_Body,,1,,,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1100045,十字军（女）,301001,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Crusader_F_ErJieTaoZhuang01_Body,,1,,,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1100046,剑士（男）,201303,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Swordman_M_YiJieTaoZhuang_Body,,1,,,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1100047,剑士（女）,301001,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Swordman_F_YiJieTaoZhuang_Body,,1,,,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1100048,圣殿十字军（男）,201303,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Paladin_M_SanJieTaoZhuang01_Body,,1,,,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1100049,圣殿十字军（女）,301001,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Paladin_F_SanJieTaoZhuang01_Body,,1,,,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1100050,剑士裸模（男）,201303,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Common_M_Default_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1100051,剑士裸模（女）,301001,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Common_F_Default_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1100052,圣殿十字军导师,201303,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Paladin_M_SanJieTaoZhuang01_Body,,1,,,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1100053,亚尔弗列得,201501,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Crusader_M_ErJieTaoZhuang01_Body,,1,,,,Helmet_FenBianMao_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1100054,阿奇柏德,203115,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Crusader_M_ErJieTaoZhuang01_Body,,1,,,,Helmet_CosMoNv_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1100055,奥格斯格,201703,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Crusader_M_ErJieTaoZhuang01_Body,,1,,,,Helmet_ShouLingGuanMian_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1100056,巴泽尔,203303,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Crusader_M_ErJieTaoZhuang01_Body,,1,,,,Helmet_YueYeMaoMao_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1100057,布里顿·皮耀勒德,203113,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Crusader_M_ErJieTaoZhuang01_Body,,1,,,,Helmet_ShengDanMiLuFaShi_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1100058,米凯兰·坎土尼汶,201303,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Crusader_M_ErJieTaoZhuang01_Body,,1,,,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1100059,艾利诺拉,301401,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Crusader_F_ErJieTaoZhuang01_Body,,1,,,,Helmet_LingHunGuangQuan_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1100060,妮蒂亚,302902,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Crusader_F_ErJieTaoZhuang01_Body,,1,,,,Helmet_MoWuTuJian01_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1100061,米利安,302507,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Crusader_F_ErJieTaoZhuang01_Body,,1,,,,Helmet_YueGuiShuZhiGuan_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1100062,麦维斯,303001,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Crusader_F_ErJieTaoZhuang01_Body,,1,,,,Helmet_YuMaoBeiLeiMao_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1100063,洛林,302103,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Crusader_F_ErJieTaoZhuang01_Body,,1,,,,Helmet_XiaoQingSheMaoZi_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1100064,茵格丽德,303801,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Crusader_F_ErJieTaoZhuang01_Body,,1,,,,Helmet_TuZiMoFaMao_01,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1100065,牧勒拿喀·咪月\n,201303,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Crusader_M_ErJieTaoZhuang01_Body,,1,,,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1100066,盖布利尔·范伦铁诺,201303,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Crusader_M_ErJieTaoZhuang01_Body,,1,,,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1100067,盖布利尔·范伦铁诺,201303,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Crusader_M_ErJieTaoZhuang01_Body,,1,,Sword_001_Weapon,Shield_003_WeaponEx,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1100068,受伤的冒险者（89级暴君的列传）,302416,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031002,4,Adornment_OKBeng_01,,Knight_F_ErJieTaoZhuang01_Body,,0,,LanceEx_005_Weapon,,Helmet_DaBaMao_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1100069,哈因理西,204015,Common_M_HaYinLiXi_Hair,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,NPC_M_HaYinLiXi_Body,,0,,Sword_031_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1100070,特遣小队队长（89级暴君的列传）,200601,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,LordKnight_M_SanJieTaoZhuang01_Body,,1,,Sword_501_Weapon,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1100071,施密特,201710,Common_M_JiJia_Hair,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030006,6,Adornment_MianWen_01,,NPC_M_FaShiJiJia_Body,,1,0,Sword_001_Weapon,,,,,,,-5=22=0|-0.01=1.55=0|0.27=0.27=1
1110000,哈因里西,204015,Common_M_QiuXi02_Hair,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030002,1,,Mouth_CiKeKouZhao_01,Fashion_M_JunZhuang_Body,,0,0,Sword_002_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1110001,黑羽瓦尔基里,302306,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6030001,4,Adornment_YanZhao02_01,,Fashion_F_GongTin_Body,,0,0,,,,Back_XiaoEMoChiBang_01,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1110002,黑羽瓦尔基里首领,303010,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6030001,4,Adornment_YanZhao02_01,,Fashion_F_GongTin_Body,,0,0,,,Helmet_XueShengMao_01,Back_XiaoEMoChiBang_01,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1110003,艾鲁,202711,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030003,1,,,Alchemist_M_ErJieTaoZhuang_Body,,0,0,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1110004,霍根,,Common_M_FuJinQingGan_Hair,Common_M_Default_Head,Common_F_Default_Eyes,137=96=96,6030003,4,,,NPC_M_FuJinQingGan_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1110005,兀儿德,,Common_F_WuErDe_Hair,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6030001,4,,,NPC_F_WuErDe_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1110006,灰色长发男,204015,Common_M_HaYinLiXi_Hair,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,NPC_M_QiJiJiaoHuiJiaoZhong_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1110007,黄色小辫男,204108,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,1,Adornment_OKBeng_01,,NPC_M_QiJiJiaoHuiJiaoZhong_Body,,0,0,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1110008,黑色短发男,200510,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,NPC_M_QiJiJiaoHuiJiaoZhong_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1110009,黄色短发男,,Common_M_RuiAn_Hair,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030003,4,,,NPC_M_QiJiJiaoHuiJiaoZhong_Body,,0,,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1120001,白骑士,201915,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030008,9,,,Fashion_M_JunZhuang_Body,,0,0,Sword_030_Weapon,,Helmet_FeiNiaoPuNi_01,Back_ShiJianZhiYi_01,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1120002,白骑士女,303115,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031005,7,Adornment_HongSeXiaoFaDai_01,,Knight_F_YongBingErJie_Body,,0,0,Bow_008_Weapon,,Helmet_JinShuTouKu_01,Back_ShiJianZhiYi_01,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1120003,白骑士三号,201515,,Common_M_Default_Head,Common_F_Default_Eyes,137=96=96,6030008,4,,Mouth_SiYeCao_01,Knight_M_YongBingErJie_Body,,0,0,Stick_007_Weapon,,Helmet_MoFaMao_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1120004,黑化白骑士,202405,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030007,9,,,NPC_M_FaShiJiJia_Body,,0,0,SwordEx_004_Weapon,,Helmet_CosMoNv_01,Back_XiaoEMoChiBang_01,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1120005,黑化白骑士2,303414,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031005,9,Adornment_WuHuiJiaMian_01,,GNPC_F_GuNa_Body,,0,0,Bow_008_Weapon,,Helmet_CosMoNv_01,Back_XiaoEMoChiBang_01,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1120006,黑化白骑士3,201205,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030006,9,Adornment_YanZhao01_01,Mouth_CiKeKouZhao_01,NPC_M_MuShiJiJia_Body,,0,0,Stick_010_Weapon,,Helmet_DaBaMao_01,,,,,-5=22=0|-0.01=1.55=0|0.27=0.27=1
1120007,希莫梅斯,300510,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031002,7,,,Fashion_F_SiShen_Body,,0,0,SwordEx_005_Weapon,,Helmet_TianShiZhiWen_01,Back_XiaoEMoChiBang_01,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1120008,基阿尼诺,200101,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6031001,4,Adornment_TaiZhenEr_01,,Alchemist_M_ErJieTaoZhuang_Body,,0,0,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1120009,拉斯普琴,200905,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,Mouth_YanDou_01,Creator_M_SanJieTaoZhuang_body,,0,0,,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1120010,塔罗西亚,202703,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=98,6030006,4,Adornment_XueYuan_01,,Creator_M_SanJieTaoZhuang_body,,0,0,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1120011,波拉梅,304404,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,WhiteSmith_F_SanJieTaoZhuang01_Body,,0,0,,,Helmet_FenShaFaQuan_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1120012,卡乐士阿罗,201011,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,9,Adornment_EXiaoYanJing_01,,NPC_M_GuaiYiShiMing02_Body,,0,0,,,Helmet_BianShenYeZi_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1120013,基因学者莱布兰德,201705,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030002,7,Adornment_Lark_01,,NPC_M_FaDuiSi_Body,,0,0,Hammer_006_Weapon,,Helmet_QiuXiTu_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1120014,克莱莎,304404,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Creator_F_SanJieTaoZhuang_Body,,0,0,,,Helmet_FenShaFaQuan_01,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1120015,新手副本奥利维夏,201303,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,LordKnight_M_SanJieTaoZhuang01_Body,,1,,Sword_002_Weapon,,,,,,,-5=22=0|-0.02=1.53=0|0.27=0.27=1
1120016,新手副本艾米丽万,301001,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,HighWizard_F_SanJieTaoZhuang01_Body,,1,,Stick_004_Weapon,,,,,,,-5=22=0|0.01=1.55=0|0.27=0.27=1
1120017,新手副本帕米拉,301001,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,HighPriest_F_SanJieTaoZhuang01_Body,,1,,Stick_003_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1120018,新手副本奎斯太,201303,,Common_M_Default_Head,Common_F_Default_Eyes,137=96=96,6030001,4,,,AssassinCross_M_SanJieTaoZhuang01_Body,,1,,Dagger_003_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1120019,新手副本瑟曦莉斯,301001,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031001,4,,,Sniper_F_SanJieTaoZhuang01_Body,,1,,Bow_002_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1120020,新手副本鲍贝斯,201303,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030001,4,,,Blacksmith_M_ErJieTaoZhuang01_Body,,0,,AxeEX_002_Weapon,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1130000,脆弱的灵魂,204107,,Common_M_Default_Head,Common_M_Default_Eyes,137=96=96,6030006,4,Adornment_OKBeng_01,,NPC_M_DaKongShi_Body,,0,0,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1130001,沙利尔,300114,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031004,4,,,NPC_F_YinDaoYuan_Body,,0,0,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1130002,斯蒂芬妮,300513,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6033003,4,,,NPC_F_YinDaoYuan_Body,,0,0,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1130003,斯蒂芬妮,300609,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6033003,4,,,NPC_F_YinDaoYuan_Body,,0,0,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1130004,斯蒂芬妮,303804,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031004,9,,,NPC_F_YinDaoYuan_Body,,0,0,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
1130005,斯蒂芬妮,301510,,Common_F_Default_Head,Common_F_Default_Eyes,137=96=96,6031004,9,,,NPC_F_YinDaoYuan_Body,,0,0,,,,,,,,-5=22=0|0=1.53=0|0.27=0.27=1
