ID,Comment,SceneType,GatheringNav,EventID,StageType,PublicSceneID,SceneCfgFile,SceneUnityFile,ViewType,ViewGridLen,SceneGridFile,SceneAIFile,LoadingTips,LoadingPic,SyncMode,LineRoleCount,RelationMode,SpecialRelation,BGM,EnvironmentSound,MapName,MapSize,MapSizeChange,MapOffset,MapEntryName,MiniMap,MiniMapName,MiniMapSize,CamDis,CamConfig,SceneEnterType,StartPos,StartFace,StartCamFace,IsStaticScene,ReviveType,IsUseItemRevive,ReviveCost,ReviveScenePosition,ReviveSceneFace,ReviveSceneCamera,LandPos,LandFace,LandCamFace,LineWarningRoleNum,LineThresholdRoleNum,LineRecycleRoleNum,Campmatching,IsNeedStore,Vehicle,VehicleFly,BattleVehicle,IsHudWordMask,FirstInCutscene,SceneUiId,CanAutoPath,RecommendLevel,EventTriggerPoint,TeamSyncInterval,MemberConfirm,ForceFollow,Forbid3D,CanMnMapNav,NotReconnect,MerceneryNotAllow,PetNotAllow,EnterCutSceneId,IsFAQImport,DynamicAttrType,HidingFriendlyCanSee,LocalizationArea,ParamKeys,ParamValues
3147,无限塔v1_层47,3,0,0,5,,RO_Wuxianta_V01_A047,sc_wuxianta_001/sc_wuxianta_001,1,,sc_wuxianta_001,Dungeons_WuXianTa_Normal_SceneAI,2,2,1,,0,,BGM_Angelica,,sc_wuxianta_001,120,1=1,15=30,,无尽之塔47层,,512,15,4,,72.2=17.3=48,0,150,0,2,0,,72.2=17.3=50,0,150,,0,0,0,0,0,,1,0,0,1,,,8,0,,,,,,,,,,,,,,,,,
3148,无限塔v1_层48,3,0,0,5,,RO_Wuxianta_V01_A048,sc_wuxianta_001/sc_wuxianta_001,1,,sc_wuxianta_001,Dungeons_WuXianTa_Normal_SceneAI,2,2,1,,0,,BGM_Angelica,,sc_wuxianta_001,120,1=1,15=30,,无尽之塔48层,,512,15,4,,72.2=17.3=48,0,150,0,2,0,,72.2=17.3=50,0,150,,0,0,0,0,0,,1,0,0,1,,,8,0,,,,,,,,,,,,,,,,,
3149,无限塔v1_层49,3,0,0,5,,RO_Wuxianta_V01_A049,sc_wuxianta_001/sc_wuxianta_001,1,,sc_wuxianta_001,Dungeons_WuXianTa_Normal_SceneAI,2,2,1,,0,,BGM_Angelica,,sc_wuxianta_001,120,1=1,15=30,,无尽之塔49层,,512,15,4,,72.2=17.3=48,0,150,0,2,0,,72.2=17.3=50,0,150,,0,0,0,0,0,,1,0,0,1,,,8,0,,,,,,,,,,,,,,,,,
3150,无限塔v1_层50,3,0,0,5,,RO_Wuxianta_V01_A050,sc_wuxianta_002/sc_wuxianta_002,1,,sc_wuxianta_002,Dungeons_WuXianTa_Boss_SceneAI,2,2,1,,0,,BGM_Angelica,,sc_wuxianta_002,160,1=1,0=4,,无尽之塔50层,,512,15,4,,110=21=40,0,150,0,2,0,,110=21=40,0,150,,0,0,0,0,0,,1,0,0,1,,,8,0,,,,,,,,,,,,,,,,,
3151,无限塔v1_层51,3,0,0,5,,RO_Wuxianta_V01_A051,sc_wuxianta_003/sc_wuxianta_003,1,,sc_wuxianta_001,Dungeons_WuXianTa_Normal_SceneAI,2,2,1,,0,,BGM_Angelica,,sc_wuxianta_001,120,1=1,15=30,,炼狱-无尽之塔51层,,512,15,4,,72.2=17.3=48,0,150,0,2,0,,72.2=17.3=50,0,150,,0,0,0,0,0,,1,0,0,1,,,8,0,,,,1,,,,,,,,,,,,,
3152,无限塔v1_层52,3,0,0,5,,RO_Wuxianta_V01_A052,sc_wuxianta_003/sc_wuxianta_003,1,,sc_wuxianta_001,Dungeons_WuXianTa_Normal_SceneAI,2,2,1,,0,,BGM_Angelica,,sc_wuxianta_001,120,1=1,15=30,,炼狱-无尽之塔52层,,512,15,4,,72.2=17.3=48,0,150,0,2,0,,72.2=17.3=50,0,150,,0,0,0,0,0,,1,0,0,1,,,8,0,,,,,,,,,,,,,,,,,
3153,无限塔v1_层53,3,0,0,5,,RO_Wuxianta_V01_A053,sc_wuxianta_003/sc_wuxianta_003,1,,sc_wuxianta_001,Dungeons_WuXianTa_Normal_SceneAI,2,2,1,,0,,BGM_Angelica,,sc_wuxianta_001,120,1=1,15=30,,炼狱-无尽之塔53层,,512,15,4,,72.2=17.3=48,0,150,0,2,0,,72.2=17.3=50,0,150,,0,0,0,0,0,,1,0,0,1,,,8,0,,,,,,,,,,,,,,,,,
3154,无限塔v1_层54,3,0,0,5,,RO_Wuxianta_V01_A054,sc_wuxianta_003/sc_wuxianta_003,1,,sc_wuxianta_001,Dungeons_WuXianTa_Normal_SceneAI,2,2,1,,0,,BGM_Angelica,,sc_wuxianta_001,120,1=1,15=30,,炼狱-无尽之塔54层,,512,15,4,,72.2=17.3=48,0,150,0,2,0,,72.2=17.3=50,0,150,,0,0,0,0,0,,1,0,0,1,,,8,0,,,,,,,,,,,,,,,,,
3155,无限塔v1_层55,3,0,0,5,,RO_Wuxianta_V01_A055,sc_wuxianta_004/sc_wuxianta_004,1,,sc_wuxianta_002,Dungeons_WuXianTa_Boss_SceneAI,2,2,1,,0,,BGM_Angelica,,sc_wuxianta_002,160,1=1,0=4,,炼狱-无尽之塔55层,,512,15,4,,110=21=40,0,150,0,2,0,,110=21=40,0,150,,0,0,0,0,0,,1,0,0,1,,,8,0,,,,,,,,,,,,,,,,,
3156,无限塔v1_层56,3,0,0,5,,RO_Wuxianta_V01_A056,sc_wuxianta_003/sc_wuxianta_003,1,,sc_wuxianta_001,Dungeons_WuXianTa_Normal_SceneAI,2,2,1,,0,,BGM_Angelica,,sc_wuxianta_001,120,1=1,15=30,,炼狱-无尽之塔56层,,512,15,4,,72.2=17.3=48,0,150,0,2,0,,72.2=17.3=50,0,150,,0,0,0,0,0,,1,0,0,1,,,8,0,,,,1,,,,,,,,,,,,,
3157,无限塔v1_层57,3,0,0,5,,RO_Wuxianta_V01_A057,sc_wuxianta_003/sc_wuxianta_003,1,,sc_wuxianta_001,Dungeons_WuXianTa_Normal_SceneAI,2,2,1,,0,,BGM_Angelica,,sc_wuxianta_001,120,1=1,15=30,,炼狱-无尽之塔57层,,512,15,4,,72.2=17.3=48,0,150,0,2,0,,72.2=17.3=50,0,150,,0,0,0,0,0,,1,0,0,1,,,8,0,,,,,,,,,,,,,,,,,
3158,无限塔v1_层58,3,0,0,5,,RO_Wuxianta_V01_A058,sc_wuxianta_003/sc_wuxianta_003,1,,sc_wuxianta_001,Dungeons_WuXianTa_Normal_SceneAI,2,2,1,,0,,BGM_Angelica,,sc_wuxianta_001,120,1=1,15=30,,炼狱-无尽之塔58层,,512,15,4,,72.2=17.3=48,0,150,0,2,0,,72.2=17.3=50,0,150,,0,0,0,0,0,,1,0,0,1,,,8,0,,,,,,,,,,,,,,,,,
3159,无限塔v1_层59,3,0,0,5,,RO_Wuxianta_V01_A059,sc_wuxianta_003/sc_wuxianta_003,1,,sc_wuxianta_001,Dungeons_WuXianTa_Normal_SceneAI,2,2,1,,0,,BGM_Angelica,,sc_wuxianta_001,120,1=1,15=30,,炼狱-无尽之塔59层,,512,15,4,,72.2=17.3=48,0,150,0,2,0,,72.2=17.3=50,0,150,,0,0,0,0,0,,1,0,0,1,,,8,0,,,,,,,,,,,,,,,,,
3160,无限塔v1_层60,3,0,0,5,,RO_Wuxianta_V01_A060,sc_wuxianta_004/sc_wuxianta_004,1,,sc_wuxianta_002,Dungeons_WuXianTa_Boss_SceneAI,2,2,1,,0,,BGM_Angelica,,sc_wuxianta_002,160,1=1,0=4,,炼狱-无尽之塔60层,,512,15,4,,110=21=40,0,150,0,2,0,,110=21=40,0,150,,0,0,0,0,0,,1,0,0,1,,,8,0,,,,,,,,,,,,,,,,,
4000,普隆德拉下水道,3,0,0,5,,RO_Xiashuidaozhimi_EZ,sc_dungeon_xiashuidaozhimi/sc_dungeon_xiashuidaozhimi,1,,sc_dungeon_xiashuidaozhimi,Dungeons_XiaShuiDaoZhiMi_SceneAI_EZ,3,2,1,,0,,BGM_UnderTheGround_XiaShuiDao,Ambience_Dungeon2,sc_dungeon_xiashuidaozhimi,150,1=1,-4=5,剧情·下水道,剧情·下水道,剧情·下水道,512,15,4,,40.13=18.25=40.03,0,180,0,2,0,,40.13=18.25=40.03|100.33=13.4=69.6,0|180,180|0,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,1,,,,,,,,
4001,普隆德拉下水道,3,0,0,5,,RO_Xiashuidaozhimi_H,sc_dungeon_xiashuidaozhimi/sc_dungeon_xiashuidaozhimi,1,,sc_dungeon_xiashuidaozhimi,Dungeons_XiaShuiDaoZhiMi_SceneAI_H,3,2,1,,0,,BGM_UnderTheGround_XiaShuiDao,Ambience_Dungeon2,sc_dungeon_xiashuidaozhimi,150,1=1,-4=5,试炼·下水道,试炼·下水道,试炼·下水道,512,15,4,,40.13=18.25=40.03,0,180,0,2,0,,40.13=18.25=40.03|100.33=13.4=69.6,0|180,180|0,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,,,,,,,,,
4002,普隆德拉下水道,3,0,0,5,,RO_Xiashuidaozhimi_H,sc_dungeon_xiashuidaozhimi/sc_dungeon_xiashuidaozhimi,1,,sc_dungeon_xiashuidaozhimi,Dungeons_XiaShuiDaoZhiMi_SceneAI_H,3,2,1,,0,,BGM_UnderTheGround_XiaShuiDao,Ambience_Dungeon2,sc_dungeon_xiashuidaozhimi,150,1=1,-4=5,挑战·下水道,挑战·下水道,挑战·下水道,512,15,4,,40.13=18.25=40.03,0,180,0,2,0,,40.13=18.25=40.03|100.33=13.4=69.6,0|180,180|0,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,1,,,,,,,,
4003,普隆德拉下水道,3,0,0,5,,RO_Xiashuidaozhimi_S,sc_dungeon_xiashuidaozhimi/sc_dungeon_xiashuidaozhimi,1,,sc_dungeon_xiashuidaozhimi,Dungeons_XiaShuiDaoZhiMi_SceneAI_S,3,2,1,,0,,BGM_UnderTheGround_XiaShuiDao,Ambience_Dungeon2,sc_dungeon_xiashuidaozhimi,150,1=1,-4=5,单人·下水道,单人·下水道,单人·下水道,512,15,4,,40.13=18.25=40.03,0,180,0,2,0,,40.13=18.25=40.03|100.33=13.4=69.6,0|180,180|0,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,,,,,,,,,
4010,德瑞克幽灵船,3,0,0,5,,RO_DrakePirate_EZ,sc_dungeon_haidaochuan/sc_dungeon_haidaochuan,1,,sc_dungeon_haidaochuan,Dungeons_HaiDaoChuan_SceneAI_EZ,4,2,1,,0,,BGM_TresureHunter_ChenMoZhiChuan,,sc_dungeon_haidaochuan,155,1=1,21=-6,剧情·海盗船,剧情·海盗船,剧情·海盗船,512,15,4,,41.51=6.1=75.99,0,180,0,2,0,,41.51=6.1=75.99|88.2=2.37=99.09,0|180,180|90,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,1,,,,,,,,
4011,德瑞克幽灵船,3,0,0,5,,RO_DrakePirate_H,sc_dungeon_haidaochuan/sc_dungeon_haidaochuan,1,,sc_dungeon_haidaochuan,Dungeons_HaiDaoChuan_SceneAI_H,4,2,1,,0,,BGM_TresureHunter_ChenMoZhiChuan,,sc_dungeon_haidaochuan,155,1=1,21=-6,试炼·海盗船,试炼·海盗船,试炼·海盗船,512,15,4,,41.51=6.1=75.99,0,180,0,2,0,,41.51=6.1=75.99|88.2=2.37=99.09,0|180,180|90,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,,,,,,,,,
4012,德瑞克幽灵船,3,0,0,5,,RO_DrakePirate_H,sc_dungeon_haidaochuan/sc_dungeon_haidaochuan,1,,sc_dungeon_haidaochuan,Dungeons_HaiDaoChuan_SceneAI_H,4,2,1,,0,,BGM_TresureHunter_ChenMoZhiChuan,,sc_dungeon_haidaochuan,155,1=1,21=-6,挑战·海盗船,挑战·海盗船,挑战·海盗船,512,15,4,,41.51=6.1=75.99,0,180,0,2,0,,41.51=6.1=75.99|88.2=2.37=99.09,0|180,180|90,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,1,,,,,,,,
4013,德瑞克幽灵船,3,0,0,5,,RO_DrakePirate_S,sc_dungeon_haidaochuan/sc_dungeon_haidaochuan,1,,sc_dungeon_haidaochuan,Dungeons_HaiDaoChuan_SceneAI_S,4,2,1,,0,,BGM_TresureHunter_ChenMoZhiChuan,,sc_dungeon_haidaochuan,155,1=1,21=-6,单人·海盗船,单人·海盗船,单人·海盗船,512,15,4,,41.51=6.1=75.99,0,180,0,2,0,,41.51=6.1=75.99|88.2=2.37=99.09,0|180,180|90,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,,,,,,,,,
4020,吉芬地下暗影,3,0,0,5,,RO_Jifendixia_EZ,sc_dungeon_jifendixia/sc_dungeon_jifendixia,1,,sc_dungeon_jifendixia,Dungeons_JiFenDiXia_SceneAI_EZ,5,2,1,,0,,BGM_ThroughTheTower_JiFenDungeon,,sc_dungeon_jifendixia,190,1=1,0=18,剧情·吉芬地下,剧情·吉芬地下,剧情·吉芬地下,512,15,4,,118.83=14.71=51.04,90,180,0,2,0,,118.83=14.71=51.04|43.42=14.70716=83.53,90|0,180|180,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,1,,,,,,,,
4021,吉芬地下暗影,3,0,0,5,,RO_Jifendixia_H,sc_dungeon_jifendixia/sc_dungeon_jifendixia,1,,sc_dungeon_jifendixia,Dungeons_JiFenDiXia_SceneAI_H,5,2,1,,0,,BGM_ThroughTheTower_JiFenDungeon,,sc_dungeon_jifendixia,190,1=1,0=18,试炼·吉芬地下,试炼·吉芬地下,试炼·吉芬地下,512,15,4,,118.83=14.71=51.04,90,180,0,2,0,,118.83=14.71=51.04|43.42=14.70716=83.53,90|0,180|180,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,,,,,,,,,
4022,吉芬地下暗影,3,0,0,5,,RO_Jifendixia_H,sc_dungeon_jifendixia/sc_dungeon_jifendixia,1,,sc_dungeon_jifendixia,Dungeons_JiFenDiXia_SceneAI_H,5,2,1,,0,,BGM_ThroughTheTower_JiFenDungeon,,sc_dungeon_jifendixia,190,1=1,0=18,挑战·吉芬地下,挑战·吉芬地下,挑战·吉芬地下,512,15,4,,118.83=14.71=51.04,90,180,0,2,0,,118.83=14.71=51.04|43.42=14.70716=83.53,90|0,180|180,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,1,,,,,,,,
4023,吉芬地下暗影,3,0,0,5,,RO_Jifendixia_S,sc_dungeon_jifendixia/sc_dungeon_jifendixia,1,,sc_dungeon_jifendixia,Dungeons_JiFenDiXia_SceneAI_S,5,2,1,,0,,BGM_ThroughTheTower_JiFenDungeon,,sc_dungeon_jifendixia,190,1=1,0=18,单人·吉芬地下,单人·吉芬地下,单人·吉芬地下,512,15,4,,118.83=14.71=51.04,90,180,0,2,0,,118.83=14.71=51.04|43.42=14.70716=83.53,90|0,180|180,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,,,,,,,,,
4030,蚂蚁地狱巢穴,3,0,0,5,,RO_YiXueJingHun_E,sc_dungeon_mayidong/sc_dungeon_mayidong,1,,sc_dungeon_mayidong,Dungeons_MaYiDong_SceneAI_EZ,6,2,1,,0,,BGM_AnAntLionsPit_MaYiDong,,sc_dungeon_mayidong,200,1=1,0=0,剧情·蚂蚁巢穴,剧情·蚂蚁巢穴,剧情·蚂蚁巢穴,512,15,4,,41.8=3.15=55.6,0,180,0,2,0,,41.8=3.15=55.6|105.87=2.86=60.7|110.34=3=125.62,0|60|325,180|240|145,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,1,,,,,,,,
4031,蚂蚁地狱巢穴,3,0,0,5,,RO_YiXueJingHun,sc_dungeon_mayidong/sc_dungeon_mayidong,1,,sc_dungeon_mayidong,Dungeons_MaYiDong_SceneAI,6,2,1,,0,,BGM_AnAntLionsPit_MaYiDong,,sc_dungeon_mayidong,200,1=1,0=0,试炼·蚂蚁巢穴,试炼·蚂蚁巢穴,试炼·蚂蚁巢穴,512,15,4,,41.8=3.15=55.6,0,180,0,2,0,,41.8=3.15=55.6|105.87=2.86=60.7|110.34=3=125.62,0|60|325,180|240|145,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,,,,,,,,,
4032,蚂蚁地狱巢穴,3,0,0,5,,RO_YiXueJingHun,sc_dungeon_mayidong/sc_dungeon_mayidong,1,,sc_dungeon_mayidong,Dungeons_MaYiDong_SceneAI,6,2,1,,0,,BGM_AnAntLionsPit_MaYiDong,,sc_dungeon_mayidong,200,1=1,0=0,挑战·蚂蚁巢穴,挑战·蚂蚁巢穴,挑战·蚂蚁巢穴,512,15,4,,41.8=3.15=55.6,0,180,0,2,0,,41.8=3.15=55.6|105.87=2.86=60.7|110.34=3=125.62,0|60|325,180|240|145,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,1,,,,,,,,
4033,蚂蚁地狱巢穴,3,0,0,5,,RO_YiXueJingHun_S,sc_dungeon_mayidong/sc_dungeon_mayidong,1,,sc_dungeon_mayidong,Dungeons_MaYiDong_SceneAI_S,6,2,1,,0,,BGM_AnAntLionsPit_MaYiDong,,sc_dungeon_mayidong,200,1=1,0=0,单人·蚂蚁巢穴,单人·蚂蚁巢穴,单人·蚂蚁巢穴,512,15,4,,66.15=2.87=103.57,120,300,0,2,0,,66.15=2.87=103.57|105.87=2.86=60.7|110.34=3=125.62,120|60|325,300|240|145,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,,,,,,,,,
4040,金字塔大冒险,3,0,0,5,,RO_JinZiTaFuBen_EZ,sc_dungeon_jinzitafuben/sc_dungeon_jinzitafuben,1,,sc_dungeon_jinzitafuben,Dungeons_JinZiTa_SceneAI_EZ,1,2,1,,0,,BGM_Backattack_JinZiTa,,sc_dungeon_jinzitafuben,210,0.9=1,11=17,剧情·金字塔,剧情·金字塔,剧情·金字塔,512,15,4,,100.52=59.50=28.80,0,180,0,2,0,,100.52=59.50=28.80|100.45=59.3=89.48|100.45=59.3=135.92,180|180|180,180|180|180,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,1,,,,,,,,
4041,金字塔大冒险,3,0,0,5,,RO_JinZiTaFuBen_H,sc_dungeon_jinzitafuben/sc_dungeon_jinzitafuben,1,,sc_dungeon_jinzitafuben,Dungeons_JinZiTa_SceneAI_H,9,2,1,,0,,BGM_Backattack_JinZiTa,,sc_dungeon_jinzitafuben,210,0.9=1,11=17,试炼·金字塔,试炼·金字塔,试炼·金字塔,512,15,4,,100.52=59.50=28.80,0,180,0,2,0,,100.52=59.50=28.80|100.45=59.3=89.48|100.45=59.3=135.92,180|180|180,180|180|180,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,,,,,,,,,
4042,金字塔大冒险,3,0,0,5,,RO_JinZiTaFuBen_H,sc_dungeon_jinzitafuben/sc_dungeon_jinzitafuben,1,,sc_dungeon_jinzitafuben,Dungeons_JinZiTa_SceneAI_H,9,2,1,,0,,BGM_Backattack_JinZiTa,,sc_dungeon_jinzitafuben,210,0.9=1,11=17,挑战·金字塔,挑战·金字塔,挑战·金字塔,512,15,4,,100.52=59.50=28.80,0,180,0,2,0,,100.52=59.50=28.80|100.45=59.3=89.48|100.45=59.3=135.92,180|180|180,180|180|180,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,1,,,,,,,,
4043,金字塔大冒险,3,0,0,5,,RO_JinZiTaFuBen_S,sc_dungeon_jinzitafuben/sc_dungeon_jinzitafuben,1,,sc_dungeon_jinzitafuben,Dungeons_JinZiTa_SceneAI_S,9,2,1,,0,,BGM_Backattack_JinZiTa,,sc_dungeon_jinzitafuben,210,0.9=1,11=17,单人·金字塔,单人·金字塔,单人·金字塔,512,15,4,,100.52=59.50=28.80,0,180,0,2,0,,100.52=59.50=28.80|100.45=59.3=89.48|100.45=59.3=135.92,180|180|180,180|180|180,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,,,,,,,,,
4050,北方异变之森,3,0,0,5,,RO_BeiSenYiBian_EZ,sc_dungeon_beisenbianyi_001/sc_dungeon_beisenbianyi_001,1,,sc_dungeon_beisenbianyi_001,Dungeons_BeiSenYiBian_SceneAI_EZ,7,2,1,,0,,BGM_GoodNight,,sc_dungeon_beisenbianyi_001,350,0.9=1,10=20,剧情·北森异变,剧情·北森异变,剧情·北森异变,512,15,4,,193.09=22.34=42.05,-33,147,0,2,0,,193.09=22.34=42.05|220.47=15.56=190.87|158=22=240,-33|0|289,147|180|109,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,1,,,,,,,,
4051,北方异变之森,3,0,0,5,,RO_BeiSenYiBian_H,sc_dungeon_beisenbianyi_001/sc_dungeon_beisenbianyi_001,1,,sc_dungeon_beisenbianyi_001,Dungeons_BeiSenYiBian_SceneAI_H,8,2,1,,0,,BGM_GoodNight,,sc_dungeon_beisenbianyi_001,350,0.9=1,10=20,试炼·北森异变,试炼·北森异变,试炼·北森异变,512,15,4,,193.09=22.34=42.05,-33,147,0,2,0,,193.09=22.34=42.05|220.47=15.56=190.87|158=22=240,-33|0|289,147|180|109,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,,,,,,,,,
4052,北方异变之森,3,0,0,5,,RO_BeiSenYiBian_H,sc_dungeon_beisenbianyi_001/sc_dungeon_beisenbianyi_001,1,,sc_dungeon_beisenbianyi_001,Dungeons_BeiSenYiBian_SceneAI_H,8,2,1,,0,,BGM_GoodNight,,sc_dungeon_beisenbianyi_001,350,0.9=1,10=20,挑战·北森异变,挑战·北森异变,挑战·北森异变,512,15,4,,193.09=22.34=42.05,-33,147,0,2,0,,193.09=22.34=42.05|220.47=15.56=190.87|158=22=240,-33|0|289,147|180|109,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,1,,,,,,,,
4053,北方异变之森,3,0,0,5,,RO_BeiSenYiBian_S,sc_dungeon_beisenbianyi_001/sc_dungeon_beisenbianyi_001,1,,sc_dungeon_beisenbianyi_001,Dungeons_BeiSenYiBian_SceneAI_S,7,2,1,,0,,BGM_GoodNight,,sc_dungeon_beisenbianyi_001,350,0.9=1,10=20,单人·北森异变,单人·北森异变,单人·北森异变,512,15,4,,199.09=15.54=109.3,90,270,0,2,0,,199.09=15.54=109.3|220.47=15.56=190.87|158=22=240,90|0|289,270|180|109,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,,,,,,,,,
4060,达纳托斯之战,3,0,0,5,,RO_DaNaTuoSiZhiZhan_EZ,sc_dungeon_moshenta_001/sc_dungeon_moshenta_001,1,,sc_dungeon_moshenta_001,Dungeons_DaNaTuoSiZhiZhan_SceneAI_EZ,1,2,1,,0,,BGM_MonasteryInDisguise,,sc_dungeon_moshenta_001|sc_dungeon_moshenta_002|sc_dungeon_moshenta_003,665|665|665,1.7=1.7=2|8=8=4|5=5=3,314=206|1606=1417|950=-1024,剧情·达纳托斯,剧情·达纳托斯,剧情·达纳托斯,512,15,4,,132.97=58.89=60.95,0,180,0,2,0,,132.97=58.89=60.95,0,180,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,1,,,,,,,,
4061,达纳托斯之战,3,0,0,5,,RO_DaNaTuoSiZhiZhan_H,sc_dungeon_moshenta_001/sc_dungeon_moshenta_001,1,,sc_dungeon_moshenta_001,Dungeons_DaNaTuoSiZhiZhan_SceneAI_H,9,2,1,,0,,BGM_MonasteryInDisguise,,sc_dungeon_moshenta_001|sc_dungeon_moshenta_002|sc_dungeon_moshenta_003,665|665|665,1.7=1.7=2|8=8=4|5=5=3,314=206|1606=1417|950=-1024,试炼·达纳托斯,试炼·达纳托斯,试炼·达纳托斯,512,15,4,,132.97=58.89=60.95,0,180,0,2,0,,132.97=58.89=60.95,0,180,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,,,,,,,,,
4062,达纳托斯之战,3,0,0,5,,RO_DaNaTuoSiZhiZhan_HH,sc_dungeon_moshenta_001/sc_dungeon_moshenta_001,1,,sc_dungeon_moshenta_001,Dungeons_DaNaTuoSiZhiZhan_SceneAI_H,9,2,1,,0,,BGM_MonasteryInDisguise,,sc_dungeon_moshenta_001|sc_dungeon_moshenta_002|sc_dungeon_moshenta_003,665|665|665,1.7=1.7=2|8=8=4|5=5=3,314=206|1606=1417|950=-1024,挑战·达纳托斯,挑战·达纳托斯,挑战·达纳托斯,512,15,4,,132.97=58.89=60.95,0,180,0,2,0,,132.97=58.89=60.95,0,180,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,1,,,,,,,,
4063,达纳托斯之战,3,0,0,5,,RO_DaNaTuoSiZhiZhan_S,sc_dungeon_moshenta_001/sc_dungeon_moshenta_001,1,,sc_dungeon_moshenta_001,Dungeons_DaNaTuoSiZhiZhan_SceneAI_S,9,2,1,,0,,BGM_MonasteryInDisguise,,sc_dungeon_moshenta_001|sc_dungeon_moshenta_002|sc_dungeon_moshenta_003,665|665|665,1.7=1.7=2|8=8=4|5=5=3,314=206|1606=1417|950=-1024,单人·达纳托斯,单人·达纳托斯,单人·达纳托斯,512,15,4,,132.97=58.89=60.95,0,180,0,2,0,,132.97=58.89=60.95,0,180,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,,,,,,,,,
4070,混沌的枷锁,3,0,0,5,,RO_FengYinMengLuoKe_EZ,sc_dungeon_fengyinmengluoke_001/sc_dungeon_fengyinmengluoke_001,1,,sc_dungeon_fengyinmengluoke_001,Dungeons_DiErCiFengYin_SceneAI_EZ,1,2,1,,0,,BGM_ForbiddenAnguish,,sc_dungeon_fengyinmengluoke_001|sc_dungeon_fengyinmengluoke_002,450|450,1.2=1.2|1.5=1.5,-165.5=-184.75|91=194,剧情·混沌的枷锁,剧情·混沌的枷锁,剧情·混沌的枷锁,512,15,10,,346.48=65.76=321.78,0,180,0,2,0,,346.48=65.76=321.78|170.33=58.77=106.43,0|180,180|180,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,1,,,,,,,,
4071,混沌的枷锁,3,0,0,5,,RO_FengYinMengLuoKe_H,sc_dungeon_fengyinmengluoke_001/sc_dungeon_fengyinmengluoke_001,1,,sc_dungeon_fengyinmengluoke_001,Dungeons_DiErCiFengYin_SceneAI_H,9,2,1,,0,,BGM_ForbiddenAnguish,,sc_dungeon_fengyinmengluoke_001|sc_dungeon_fengyinmengluoke_002,450|450,1.2=1.2|1.5=1.5,-165.5=-184.75|91=194,试炼·混沌的枷锁,试炼·混沌的枷锁,试炼·混沌的枷锁,512,15,10,,346.48=65.76=321.78,0,180,0,2,0,,346.48=65.76=321.78|170.33=58.77=106.43,0|180,180|180,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,,,,,,,,,
4072,混沌的枷锁,3,0,0,5,,RO_FengYinMengLuoKe_H,sc_dungeon_fengyinmengluoke_001/sc_dungeon_fengyinmengluoke_001,1,,sc_dungeon_fengyinmengluoke_001,Dungeons_DiErCiFengYin_SceneAI_H,9,2,1,,0,,BGM_ForbiddenAnguish,,sc_dungeon_fengyinmengluoke_001|sc_dungeon_fengyinmengluoke_002,450|450,1.2=1.2|1.5=1.5,-165.5=-184.75|91=194,挑战·混沌的枷锁,挑战·混沌的枷锁,挑战·混沌的枷锁,512,15,10,,346.48=65.76=321.78,0,180,0,2,0,,346.48=65.76=321.78|170.33=58.77=106.43,0|180,180|180,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,1,,,,,,,,
