AwardId,PackIds,PackRates,BindInfo,Name,AwardType,PreviewType,PreviewItem,PreviewNum,PreviewCount,PreviewLuaFunction,LuckyPointPara,VipDouble,DropJudge,DropAllocation
8550150,8550151,1,0,附魔行动行动点奖励,0,1,,,,,,,,
8550160,8550161,1,0,附魔行动行动点奖励,0,1,,,,,,,,
8550170,8550171,1,0,附魔行动额外野怪奖励,0,1,,,,,,,,
8550180,8550181,1,0,附魔行动额外野怪奖励,0,1,,,,,,,,
8550190,8550191,1,0,附魔行动额外野怪奖励,0,1,,,,,,,,
8550200,8550201,1,0,附魔行动额外野怪奖励,0,1,,,,,,,,
8550210,8550211,1,0,附魔行动额外野怪奖励,0,1,,,,,,,,
8550220,8550221,1,0,附魔行动额外野怪奖励,0,1,,,,,,,,
8550230,8550231,1,0,附魔行动额外野怪奖励,0,1,,,,,,,,
8550240,8550241,1,0,附魔行动额外野怪奖励,0,1,,,,,,,,
8550250,8550251,1,0,附魔行动额外野怪奖励,0,1,,,,,,,,
8550260,8550261,1,0,附魔行动额外野怪奖励,0,1,,,,,,,,
8550270,8550271,1,0,附魔行动额外野怪奖励,0,1,,,,,,,,
8550280,8550281,1,0,附魔行动额外野怪奖励,0,1,,,,,,,,
8550290,8550291,1,0,附魔行动额外野怪奖励,0,1,,,,,,,,
8570010,8570011|8570011|8570012|8570012|8570013|8570014,1|0.5|1|0.5|0.2|0.5,0|0|0|0|0|0,雪花节小礼盒,0,1,,,,,,,,
8570011,8570015|8570015|8570012|8570012|8570013|8570014,1|0.5|1|0.5|0.2|0.5,0|0|0|0|0|0,雪花节小礼盒-2021KOR,0,1,,,,,,,,
8570020,8570021,0.01,0,雪花节小礼盒掉落,0,1,,,,,,,,
8570030,8570031,1,0,雪原参与礼盒开箱,0,1,,,,,,,,
8570031,8570035,1,0,雪原参与礼盒开箱-2021KOR,0,1,,,,,,,,
8570040,8570041,1,0,雪原普通礼盒开箱,0,1,,,,,,,,
8570041,8570045,1,0,雪原普通礼盒开箱-2021KOR,0,1,,,,,,,,
8570050,8570051,1,0,雪原卓越礼盒开箱,0,1,,,,,,,,
8570051,8570055,1,0,雪原卓越礼盒开箱-2021KOR,0,1,,,,,,,,
8570060,8570061,1,0,雪原冠军礼盒开箱,0,1,,,,,,,,
8570061,8570065,1,0,雪原冠军礼盒开箱-2021KOR,0,1,,,,,,,,
8570070,8570071,1,0,雪原保底奖励,0,1,,,,,,,,
8570080,8570081,1,0,雪原积分奖励-200分,0,1,,,,,,,,
8570090,8570091,1,0,雪原积分奖励-400分,0,1,,,,,,,,
8570100,8570101,1,0,雪原单局第一奖励,0,1,,,,,,,,
8570110,8570111,1,0,稀有采集,0,1,,,,,,,,
8570120,8570121,1,0,中等采集,0,1,,,,,,,,
8570130,8570131,1,0,一般采集,0,1,,,,,,,,
8570140,8570141,1,0,提交材料奖励A,0,1,,,,,,,,
8570150,8570151,1,0,提交材料奖励B,0,1,,,,,,,,
8570160,8570161,1,0,提交材料奖励C,0,1,,,,,,,,
8570170,8570171,0.1,0,测试小礼盒掉落,0,1,,,,,,,,
8570180,8570181,1,0,测试小礼盒开箱,0,1,,,,,,,,
8570200,8570201,1,0,装饰水晶礼盒,0,1,,,,,,,,
8570210,8570211,1,0,水晶能量石礼盒,0,1,,,,,,,,
8570220,8570221,1,0,雪花结晶礼盒,0,1,,,,,,,,
8570300,8570301|8570302|8570303,1|0.8|0.05,1|1|1,春节小礼盒,0,1,,,,,,,,
8570310,8570311,1,0,高级道具自选礼盒,5,1,,,,,,,,
8570320,8570321,1,0,春节恶魔转盘抽奖券,0,1,,,,,,,,
8570330,8570331|8570332,1|1,1|1,艺术家时装礼盒,0,1,,,,,,,,
8570340,8570341,1,1,增伤卡自选卡册（7天）,5,1,,,,,,,,
8570350,8570351,1,1,紫色武器自选时空卡册（3天）,5,1,,,,,,,,
8570360,8570361|8570362,1|1,1|1,药水惊喜礼盒,0,1,,,,,,,,
8570370,8570371,1,1,珍惜道具抽奖券,0,1,,,,,,,,
8570380,8570381|8570382,1|1,1|1,莓果奇缘时装礼盒,0,1,,,,,,,,
8570390,8570391|8570392,1|0.07,1|1,踏春小礼盒,0,1,,,,,,,,
8570400,8570401,1,1,扭蛋随机箱,0,1,,,,,,,,
8570410,8570411,1,1,超级材料自选箱,5,1,,,,,,,,
8570420,8570421,1,1,低级材料自选箱,5,1,,,,,,,,
8570430,8570431,1,1,中级材料自选箱,5,1,,,,,,,,
8570440,8570441,1,1,高级材料自选箱,5,1,,,,,,,,
8570450,8570451,1,1,稀有材料自选箱,5,1,,,,,,,,
8570460,8570461,1,1,珍贵材料自选箱,5,1,,,,,,,,
8570470,8570471|8570472,1|1,1|1,缤纷西瓜时装礼盒,0,1,,,,,,,,
8570480,8570481|8570482,1|0.07,1|1,夏日小礼盒,0,1,,,,,,,,
8570490,8570491,1,1,往期扭蛋自选礼包Ⅱ,5,1,,,,,,,,
8580010,8580011,1,0,海姆竞速奖励1--通关海姆试炼难度,0,1,,,,,,,,
8580020,8580021,1,0,海姆竞速奖励2--XX秒内通关海姆试炼难度,0,1,,,,,,,,
8580030,8580031,1,0,海姆竞速奖励3--通关海姆挑战难度,0,1,,,,,,,,
8580040,8580041,1,0,海姆竞速奖励4-XX秒内通关海姆挑战难度,0,1,,,,,,,,
8580050,8580051,1,0,海姆竞速奖励5--通关海姆单人难度,0,1,,,,,,,,
8580060,8580061,1,0,海姆竞速奖励6-XX秒内通关海姆单人难度,0,1,,,,,,,,
8580110,8580111,1,0,zeny礼盒,0,1,,,,,,,,
8580120,8580121,1,0,zeny惊喜礼盒,0,1,,,,,,,,
8580130,8580131,1,0,中型zeny袋子,0,1,,,,,,,,
8590010,8590011,1,0,年兽A型礼盒掉落,6,2,2040021=1|2091614=1|2091615=1|2091616=1|2091617=1|3021004=1|3023003=1|3020010=1|3020006=1|3020005=1|3023002=1|2090025=1|3020007=1|3020004=1|3020003=1,,20,,,,3,1
8590020,8590021,1,0,年兽B型礼盒掉落,6,2,2040021=1|2091614=1|2091615=1|2091616=1|2091617=1|3021004=1|3023003=1|3020010=1|3020006=1|3020005=1|3023002=1|2090025=1|3020007=1|3020004=1|3020003=1,,20,,,,3,1
8590030,8590031,1,0,年兽卓越礼盒掉落,6,2,1059046=1|2035009=1|2040021=1|2091615=1|2091616=1|2091617=1|3021004=1|3023003=1|3020010=1|3020006=1|3020005=1|3023002=1|2090025=1|3020007=1|3020004=1|3020003=1,,20,,,,3,1
8590040,8590041|8590042|8590043|8590044,1|1|1|0.8,0|0|0|0,年兽A型礼盒开箱,0,1,,,,,,,,
8590050,8590051|8590052|8590053|8590054,1|1|1|1,0|0|0|0,年兽B型礼盒开箱,0,1,,,,,,,,
8590060,8590061|8590062|8590063|8590064,1|1|1|1,0|0|0|0,年兽卓越礼盒开箱,0,1,,,,,,,,
8590070,8590071|8590072|8590073,1|1|0.5,0|0|0,年兽1阶段采集,0,1,,,,,,,,
8590080,8590081|8590082|8590083,1|1|0.5,0|0|0,年兽2阶段采集,0,1,,,,,,,,
8600010,8600011,1,0,高级精炼自选箱,5,1,,,,,,,,
8600012,8600012,1,0,配饰精炼自选礼盒,5,1,,,,,,,,
8600050,8600051|8600052|8600053,1|1|0.00111,0|0|0,暖心年糕汤,0,2,3024024=1|2040021=1|2091617=1|101=1,,20,,,,,
8600060,8600061|8600062|8600063,1|1|0.00112,0|0|0,元气五谷饭,0,2,3020022=1|2040021=1|2091617=1|101=1,,20,,,,,
8600070,8600071|8600072|8600073,1|1|0.00113,0|0|0,多吃不胖烤肉,0,2,3011402=1|2040021=1|2091615=1|101=1,,20,,,,,
8600080,8600081|8600082|8600083,1|1|0.00114,0|0|0,美味海鲜煎饼,0,2,2091618=1|2040021=1|2091615=1|101=1,,20,,,,,
8600090,8600091|8600092|8600093,1|1|0.00111,0|0|0,甜蜜韩果,0,2,2091111=1|2040021=1|2091616=1|101=1,,20,,,,,
8600100,8600101|8600102|8600103,1|1|0.00114,0|0|0,幸运甜米露,0,2,2091501=1|2040021=1|2091616=1|101=1,,20,,,,,
8600110,8600111,1,0,年夜饭随机吃30奖励,0,1,,,,,,,,
8600120,8600121,1,0,年夜饭每种吃20奖励,0,1,,,,,,,,
8600130,8600131,1,0,吃过所有年夜饭,0,1,,,,,,,,
8600140,8600141,0.008,0,野怪掉春节饭票礼盒,0,1,,,,,,,,
8600150,8600151,1,0,野怪掉春节饭票礼盒开箱,0,1,,,,,,,,
8600160,8600151,0.625,0,简单委托任务礼包,0,1,,,,,,,,
8600170,8600151|8600151,1|0.25,0|0,困难委托任务礼包、圣哥,0,1,,,,,,,,
8600180,8600151|8600151|8600151,1|1|0.5,0|0|0,40点委托任务、迷雾,0,1,,,,,,,,
8600190,8600191,1,0,年夜饭随机吃30奖励开箱,0,2,1080081=1|2035009=1,,20,,,,,
8600200,8600201,1,0,吃过所有年夜饭开箱,0,2,1058006=1|2035009=1,,20,,,,,
8600210,8600211,1,0,高级钛钢碎片箱,0,1,,,,,,,,
8600220,8600221|8600222,1|1,0|0,梦游套装礼盒,0,1,,,,,,,,
8610010,8610011,1,1,新服累计1天,0,,,,,,,,,
8610020,8610021,1,1,新服累计2天,0,,,,,,,,,
8610030,8610031,1,1,新服累计3天,0,,,,,,,,,
8610040,8610041,1,1,新服累计4天,0,,,,,,,,,
8610050,8610051,1,1,新服累计5天,0,,,,,,,,,
8610060,8610061,1,1,新服累计6天,0,,,,,,,,,
8610070,8610071,1,1,新服累计7天,0,,,,,,,,,
8610080,8610081,1,1,新服累计8天,0,,,,,,,,,
8610090,8610091,1,1,新服累计9天,0,,,,,,,,,
8610100,8610101,1,1,新服累计10天,0,,,,,,,,,
8610110,8610111,1,1,新服累计11天,0,,,,,,,,,
8610120,8610121,1,1,新服累计12天,0,,,,,,,,,
8610130,8610131,1,1,新服累计13天,0,,,,,,,,,
8610140,8610141,1,1,新服累计14天,0,,,,,,,,,
8610150,8610151,1,1,新服累计15天,0,,,,,,,,,
8610160,8610161,1,1,老服活跃累计1天,0,,,,,,,,,
8610170,8610171,1,1,老服活跃累计2天,0,,,,,,,,,
8610180,8610181,1,1,老服活跃累计3天,0,,,,,,,,,
8610190,8610191,1,1,老服活跃累计4天,0,,,,,,,,,
8610200,8610201,1,1,老服活跃累计5天,0,,,,,,,,,
8610210,8610211,1,1,老服活跃累计6天,0,,,,,,,,,
8610220,8610221,1,1,老服活跃累计7天,0,,,,,,,,,
8610230,8610231,1,1,老服活跃累计8天,0,,,,,,,,,
8610240,8610241,1,1,老服活跃累计9天,0,,,,,,,,,
8610250,8610251,1,1,老服活跃累计10天,0,,,,,,,,,
8610260,8610261,1,1,老服活跃累计11天,0,,,,,,,,,
8610270,8610271,1,1,老服活跃累计12天,0,,,,,,,,,
8610280,8610281,1,1,老服活跃累计13天,0,,,,,,,,,
8610290,8610291,1,1,老服活跃累计14天,0,,,,,,,,,
8610300,8610301,1,1,老服活跃累计15天,0,,,,,,,,,
8610310,8610311,1,1,老服萌新累计1天,0,,,,,,,,,
8610320,8610321,1,1,老服萌新累计2天,0,,,,,,,,,
8610330,8610331,1,1,老服萌新累计3天,0,,,,,,,,,
8610340,8610341,1,1,老服萌新累计4天,0,,,,,,,,,
8610350,8610351,1,1,老服萌新累计5天,0,,,,,,,,,
8610360,8610361,1,1,老服萌新累计6天,0,,,,,,,,,
8610370,8610371,1,1,老服萌新累计7天,0,,,,,,,,,
8610380,8610381,1,1,老服萌新累计8天,0,,,,,,,,,
8610390,8610391,1,1,老服萌新累计9天,0,,,,,,,,,
8610400,8610401,1,1,老服萌新累计10天,0,,,,,,,,,
8610410,8610411,1,1,老服萌新累计11天,0,,,,,,,,,
8610420,8610421,1,1,老服萌新累计12天,0,,,,,,,,,
8610430,8610431,1,1,老服萌新累计13天,0,,,,,,,,,
8610440,8610441,1,1,老服萌新累计14天,0,,,,,,,,,
8610450,8610451,1,1,老服萌新累计15天,0,,,,,,,,,
8610460,8610461,1,1,老服回归累计1天,0,,,,,,,,,
8610470,8610471,1,1,老服回归累计2天,0,,,,,,,,,
8610480,8610481,1,1,老服回归累计3天,0,,,,,,,,,
8610490,8610491,1,1,老服回归累计4天,0,,,,,,,,,
8610500,8610501,1,1,老服回归累计5天,0,,,,,,,,,
8610510,8610511,1,1,老服回归累计6天,0,,,,,,,,,
8610520,8610521,1,1,老服回归累计7天,0,,,,,,,,,
8610530,8610531,1,1,老服回归累计8天,0,,,,,,,,,
8610540,8610541,1,1,老服回归累计9天,0,,,,,,,,,
8610550,8610551,1,1,老服回归累计10天,0,,,,,,,,,
8610560,8610561,1,1,老服回归累计11天,0,,,,,,,,,
8610570,8610571,1,1,老服回归累计12天,0,,,,,,,,,
8610580,8610581,1,1,老服回归累计13天,0,,,,,,,,,
8610590,8610591,1,1,老服回归累计14天,0,,,,,,,,,
8610600,8610601,1,1,老服回归累计15天,0,,,,,,,,,
8620001,8620001,1,0,NA1期感恩节通行证免费1级,0,1,,,,,,,,
8620002,8620002,1,0,NA1期感恩节通行证免费2级,0,1,,,,,,,,
8620003,8620003,1,0,NA1期感恩节通行证免费3级,0,1,,,,,,,,
8620004,8620004,1,0,NA1期感恩节通行证免费4级,0,1,,,,,,,,
8620005,8620005,1,0,NA1期感恩节通行证免费5级,0,1,,,,,,,,
8620006,8620006,1,0,NA1期感恩节通行证免费6级,0,1,,,,,,,,
8620007,8620007,1,0,NA1期感恩节通行证免费7级,0,1,,,,,,,,
8620008,8620008,1,0,NA1期感恩节通行证免费8级,0,1,,,,,,,,
8620009,8620009,1,0,NA1期感恩节通行证免费9级,0,1,,,,,,,,
8620010,8620010,1,0,NA1期感恩节通行证免费10级,0,1,,,,,,,,
8620011,8620011,1,0,NA1期感恩节通行证免费11级,0,1,,,,,,,,
8620012,8620012,1,0,NA1期感恩节通行证免费12级,0,1,,,,,,,,
8620013,8620013,1,0,NA1期感恩节通行证免费13级,0,1,,,,,,,,
8620014,8620014,1,0,NA1期感恩节通行证免费14级,0,1,,,,,,,,
8620015,8620015,1,0,NA1期感恩节通行证免费15级,0,1,,,,,,,,
8620016,8620016,1,0,NA1期感恩节通行证免费16级,0,1,,,,,,,,
8620017,8620017,1,0,NA1期感恩节通行证免费17级,0,1,,,,,,,,
8620018,8620018,1,0,NA1期感恩节通行证免费18级,0,1,,,,,,,,
8620019,8620019,1,0,NA1期感恩节通行证免费19级,0,1,,,,,,,,
8620020,8620020,1,0,NA1期感恩节通行证免费20级,0,1,,,,,,,,
8620021,8620021,1,0,NA1期感恩节通行证免费21级,0,1,,,,,,,,
8620022,8620022,1,0,NA1期感恩节通行证免费22级,0,1,,,,,,,,
8620023,8620023,1,0,NA1期感恩节通行证免费23级,0,1,,,,,,,,
8620024,8620024,1,0,NA1期感恩节通行证免费24级,0,1,,,,,,,,
8620025,8620025,1,0,NA1期感恩节通行证免费25级,0,1,,,,,,,,
8620026,8620026,1,0,NA1期感恩节通行证免费26级,0,1,,,,,,,,
8620027,8620027,1,0,NA1期感恩节通行证免费27级,0,1,,,,,,,,
8620028,8620028,1,0,NA1期感恩节通行证免费28级,0,1,,,,,,,,
8620029,8620029,1,0,NA1期感恩节通行证免费29级,0,1,,,,,,,,
8620030,8620030,1,0,NA1期感恩节通行证免费30级,0,1,,,,,,,,
8620031,8620031,1,0,NA1期感恩节通行证免费31级,0,1,,,,,,,,
8620032,8620032,1,0,NA1期感恩节通行证免费32级,0,1,,,,,,,,
8620033,8620033,1,0,NA1期感恩节通行证免费33级,0,1,,,,,,,,
8620034,8620034,1,0,NA1期感恩节通行证免费34级,0,1,,,,,,,,
8620035,8620035,1,0,NA1期感恩节通行证免费35级,0,1,,,,,,,,
8620036,8620036,1,0,NA1期感恩节通行证免费36级,0,1,,,,,,,,
8620037,8620037,1,0,NA1期感恩节通行证免费37级,0,1,,,,,,,,
8620038,8620038,1,0,NA1期感恩节通行证免费38级,0,1,,,,,,,,
8620039,8620039,1,0,NA1期感恩节通行证免费39级,0,1,,,,,,,,
8620040,8620040,1,0,NA1期感恩节通行证免费40级,0,1,,,,,,,,
8620041,8620041,1,0,NA1期感恩节通行证免费41级,0,1,,,,,,,,
8620042,8620042,1,0,NA1期感恩节通行证免费42级,0,1,,,,,,,,
8620043,8620043,1,0,NA1期感恩节通行证免费43级,0,1,,,,,,,,
8620044,8620044,1,0,NA1期感恩节通行证免费44级,0,1,,,,,,,,
8620045,8620045,1,0,NA1期感恩节通行证免费45级,0,1,,,,,,,,
8620046,8620046,1,0,NA1期感恩节通行证免费46级,0,1,,,,,,,,
8620047,8620047,1,0,NA1期感恩节通行证免费47级,0,1,,,,,,,,
8620048,8620048,1,0,NA1期感恩节通行证免费48级,0,1,,,,,,,,
8620049,8620049,1,0,NA1期感恩节通行证免费49级,0,1,,,,,,,,
8620050,8620050,1,0,NA1期感恩节通行证免费50级,0,1,,,,,,,,
8620051,8620051,1,0,NA1期感恩节通行证免费51级,0,1,,,,,,,,
8620052,8620052,1,0,NA1期感恩节通行证免费52级,0,1,,,,,,,,
8620053,8620053,1,0,NA1期感恩节通行证免费53级,0,1,,,,,,,,
8620054,8620054,1,0,NA1期感恩节通行证免费54级,0,1,,,,,,,,
8620055,8620055,1,0,NA1期感恩节通行证免费55级,0,1,,,,,,,,
8620056,8620056,1,0,NA1期感恩节通行证免费56级,0,1,,,,,,,,
8620057,8620057,1,0,NA1期感恩节通行证免费57级,0,1,,,,,,,,
8620058,8620058,1,0,NA1期感恩节通行证免费58级,0,1,,,,,,,,
8620059,8620059,1,0,NA1期感恩节通行证免费59级,0,1,,,,,,,,
8620060,8620060,1,0,NA1期感恩节通行证免费60级,0,1,,,,,,,,
8620061,8620061,1,0,NA1期感恩节通行证免费61级,0,1,,,,,,,,
8620062,8620062,1,0,NA1期感恩节通行证免费62级,0,1,,,,,,,,
8620063,8620063,1,0,NA1期感恩节通行证免费63级,0,1,,,,,,,,
8620064,8620064,1,0,NA1期感恩节通行证免费64级,0,1,,,,,,,,
8620065,8620065,1,0,NA1期感恩节通行证免费65级,0,1,,,,,,,,
8620066,8620066,1,0,NA1期感恩节通行证免费66级,0,1,,,,,,,,
8620067,8620067,1,0,NA1期感恩节通行证免费67级,0,1,,,,,,,,
8620068,8620068,1,0,NA1期感恩节通行证免费68级,0,1,,,,,,,,
8620069,8620069,1,0,NA1期感恩节通行证免费69级,0,1,,,,,,,,
8620070,8620070,1,0,NA1期感恩节通行证免费70级,0,1,,,,,,,,
8620101,8620101,1,0,NA1期感恩节通行证付费1级,0,1,,,,,,,,
8620102,8620102,1,0,NA1期感恩节通行证付费2级,0,1,,,,,,,,
8620103,8620103,1,0,NA1期感恩节通行证付费3级,0,1,,,,,,,,
8620104,8620104,1,0,NA1期感恩节通行证付费4级,0,1,,,,,,,,
8620105,8620105,1,0,NA1期感恩节通行证付费5级,0,1,,,,,,,,
8620106,8620106,1,0,NA1期感恩节通行证付费6级,0,1,,,,,,,,
8620107,8620107,1,0,NA1期感恩节通行证付费7级,0,1,,,,,,,,
8620108,8620108,1,0,NA1期感恩节通行证付费8级,0,1,,,,,,,,
8620109,8620109,1,0,NA1期感恩节通行证付费9级,0,1,,,,,,,,
8620110,8620110,1,0,NA1期感恩节通行证付费10级,0,1,,,,,,,,
8620111,8620111,1,0,NA1期感恩节通行证付费11级,0,1,,,,,,,,
8620112,8620112,1,0,NA1期感恩节通行证付费12级,0,1,,,,,,,,
8620113,8620113,1,0,NA1期感恩节通行证付费13级,0,1,,,,,,,,
8620114,8620114,1,0,NA1期感恩节通行证付费14级,0,1,,,,,,,,
8620115,8620115,1,0,NA1期感恩节通行证付费15级,0,1,,,,,,,,
8620116,8620116,1,0,NA1期感恩节通行证付费16级,0,1,,,,,,,,
8620117,8620117,1,0,NA1期感恩节通行证付费17级,0,1,,,,,,,,
8620118,8620118,1,0,NA1期感恩节通行证付费18级,0,1,,,,,,,,
8620119,8620119,1,0,NA1期感恩节通行证付费19级,0,1,,,,,,,,
8620120,8620120,1,0,NA1期感恩节通行证付费20级,0,1,,,,,,,,
8620121,8620121,1,0,NA1期感恩节通行证付费21级,0,1,,,,,,,,
8620122,8620122,1,0,NA1期感恩节通行证付费22级,0,1,,,,,,,,
8620123,8620123,1,0,NA1期感恩节通行证付费23级,0,1,,,,,,,,
8620124,8620124,1,0,NA1期感恩节通行证付费24级,0,1,,,,,,,,
8620125,8620125,1,0,NA1期感恩节通行证付费25级,0,1,,,,,,,,
8620126,8620126,1,0,NA1期感恩节通行证付费26级,0,1,,,,,,,,
8620127,8620127,1,0,NA1期感恩节通行证付费27级,0,1,,,,,,,,
8620128,8620128,1,0,NA1期感恩节通行证付费28级,0,1,,,,,,,,
8620129,8620129,1,0,NA1期感恩节通行证付费29级,0,1,,,,,,,,
8620130,8620130,1,0,NA1期感恩节通行证付费30级,0,1,,,,,,,,
8620131,8620131,1,0,NA1期感恩节通行证付费31级,0,1,,,,,,,,
8620132,8620132,1,0,NA1期感恩节通行证付费32级,0,1,,,,,,,,
8620133,8620133,1,0,NA1期感恩节通行证付费33级,0,1,,,,,,,,
8620134,8620134,1,0,NA1期感恩节通行证付费34级,0,1,,,,,,,,
8620135,8620135,1,0,NA1期感恩节通行证付费35级,0,1,,,,,,,,
8620136,8620136,1,0,NA1期感恩节通行证付费36级,0,1,,,,,,,,
8620137,8620137,1,0,NA1期感恩节通行证付费37级,0,1,,,,,,,,
8620138,8620138,1,0,NA1期感恩节通行证付费38级,0,1,,,,,,,,
8620139,8620139,1,0,NA1期感恩节通行证付费39级,0,1,,,,,,,,
8620140,8620140,1,0,NA1期感恩节通行证付费40级,0,1,,,,,,,,
8620141,8620141,1,0,NA1期感恩节通行证付费41级,0,1,,,,,,,,
8620142,8620142,1,0,NA1期感恩节通行证付费42级,0,1,,,,,,,,
8620143,8620143,1,0,NA1期感恩节通行证付费43级,0,1,,,,,,,,
8620144,8620144,1,0,NA1期感恩节通行证付费44级,0,1,,,,,,,,
8620145,8620145,1,0,NA1期感恩节通行证付费45级,0,1,,,,,,,,
8620146,8620146,1,0,NA1期感恩节通行证付费46级,0,1,,,,,,,,
8620147,8620147,1,0,NA1期感恩节通行证付费47级,0,1,,,,,,,,
8620148,8620148,1,0,NA1期感恩节通行证付费48级,0,1,,,,,,,,
8620149,8620149,1,0,NA1期感恩节通行证付费49级,0,1,,,,,,,,
8620150,8620150,1,0,NA1期感恩节通行证付费50级,0,1,,,,,,,,
8620151,8620151,1,0,NA1期感恩节通行证付费51级,0,1,,,,,,,,
8620152,8620152,1,0,NA1期感恩节通行证付费52级,0,1,,,,,,,,
8620153,8620153,1,0,NA1期感恩节通行证付费53级,0,1,,,,,,,,
8620154,8620154,1,0,NA1期感恩节通行证付费54级,0,1,,,,,,,,
8620155,8620155,1,0,NA1期感恩节通行证付费55级,0,1,,,,,,,,
8620156,8620156,1,0,NA1期感恩节通行证付费56级,0,1,,,,,,,,
8620157,8620157,1,0,NA1期感恩节通行证付费57级,0,1,,,,,,,,
8620158,8620158,1,0,NA1期感恩节通行证付费58级,0,1,,,,,,,,
8620159,8620159,1,0,NA1期感恩节通行证付费59级,0,1,,,,,,,,
8620160,8620160,1,0,NA1期感恩节通行证付费60级,0,1,,,,,,,,
8620161,8620161,1,0,NA1期感恩节通行证付费61级,0,1,,,,,,,,
8620162,8620162,1,0,NA1期感恩节通行证付费62级,0,1,,,,,,,,
8620163,8620163,1,0,NA1期感恩节通行证付费63级,0,1,,,,,,,,
8620164,8620164,1,0,NA1期感恩节通行证付费64级,0,1,,,,,,,,
8620165,8620165,1,0,NA1期感恩节通行证付费65级,0,1,,,,,,,,
8620166,8620166,1,0,NA1期感恩节通行证付费66级,0,1,,,,,,,,
8620167,8620167,1,0,NA1期感恩节通行证付费67级,0,1,,,,,,,,
8620168,8620168,1,0,NA1期感恩节通行证付费68级,0,1,,,,,,,,
8620169,8620169,1,0,NA1期感恩节通行证付费69级,0,1,,,,,,,,
8620170,8620170,1,0,NA1期感恩节通行证付费70级,0,1,,,,,,,,
8620171,8620171,1,0,NA1期感恩节通行证付费71级,0,1,,,,,,,,
8620172,8620172,1,0,NA1期感恩节通行证付费72级,0,1,,,,,,,,
8620173,8620173,1,0,NA1期感恩节通行证付费73级,0,1,,,,,,,,
8620174,8620174,1,0,NA1期感恩节通行证付费74级,0,1,,,,,,,,
8620175,8620175,1,0,NA1期感恩节通行证付费75级,0,1,,,,,,,,
8620176,8620176,1,0,NA1期感恩节通行证付费76级,0,1,,,,,,,,
8620177,8620177,1,0,NA1期感恩节通行证付费77级,0,1,,,,,,,,
8620178,8620178,1,0,NA1期感恩节通行证付费78级,0,1,,,,,,,,
8620179,8620179,1,0,NA1期感恩节通行证付费79级,0,1,,,,,,,,
8620180,8620180,1,0,NA1期感恩节通行证付费80级,0,1,,,,,,,,
8620181,8620181,1,0,NA1期感恩节通行证付费81级及以后,0,1,,,,,,,,
8620182,8620182,1,0,NA1期感恩节通行证正式奖励 普通激活奖励,0,1,,,,,,,,
8620183,8620183,1,0,NA1期感恩节通行证正式奖励 高级激活奖励,0,1,,,,,,,,
8620184,8620184,1,0,NA1期感恩节通行证正式奖励 免费大奖预览,0,1,,,,,,,,
8620185,8620185,1,0,NA1期感恩节通行证正式奖励 付费大奖预览,0,1,,,,,,,,
8620200,8620200,1,0,NA2期感恩节通行证正式奖励 普通激活奖励,0,1,,,,,,,,
8620210,8620210,1,0,NA2期感恩节通行证正式奖励 高级激活奖励,0,1,,,,,,,,
8700000,8700001,1,0,时空模拟战-胜场奖励,0,1,,,,,,,,
8700010,8700011,1,0,时空模拟战-负场奖励,0,1,,,,,,,,
8700020,8700021,1,0,时空模拟战本周登陆一次游戏,0,1,,,,,,,,
8700030,8700031,1,0,时空模拟战参与1场时空模拟战,0,1,,,,,,,,
8700040,8700041,1,0,时空模拟战参与5场时空模拟战,0,1,,,,,,,,
8700060,8700061,1,0,时空模拟战获得1场时空模拟战胜利,0,1,,,,,,,,
8700070,8700071,1,0,时空模拟战获得3场时空模拟战胜利,0,1,,,,,,,,
8700080,8700081,1,0,时空模拟战赛季参与总场数到达5场,0,1,,,,,,,,
8700090,8700091,1,0,时空模拟战赛季参与总场数到达10场,0,1,,,,,,,,
8700100,8700101,1,0,时空模拟战赛季参与总场数到达25场,0,1,,,,,,,,
8700110,8700111,1,0,时空模拟战赛季参与总场数到达50场,0,1,,,,,,,,
8700120,8700121,1,0,时空模拟战赛季参与总场数到达80场,0,1,,,,,,,,
8700130,8700131,1,0,时空模拟战赛季获得总胜场到达5场,0,1,,,,,,,,
8700140,8700141,1,0,时空模拟战赛季获得总胜场到达10场,0,1,,,,,,,,
8700150,8700151,1,0,时空模拟战赛季获得总胜场到达20场,0,1,,,,,,,,
8700160,8700161,1,0,时空模拟战赛季获得总胜场到达40场,0,1,,,,,,,,
8700260,8700261,1,0,时空模拟战-活动显示界面（仅显示用）,0,2,1500000=1|1500011=1|1501000=1,1,-1,,,,,
8700270,8700271,1,0,时空决胜赛,0,2,1070288=1|1010080=1|1010081=1|1100040=1|1080096=1|1090072=1,1,-1,,,,,
8700280,8700281,1,0,超时空争霸赛,0,2,1021050=1|1070288=1|1010080=1|1010081=1|1100040=1|1080096=1|1090072=1,1,-1,,,,,
8700300,8700301,1,1,记忆碎片1,0,1,,,,,,,,
8700310,8700311,1,1,记忆碎片2,0,1,,,,,,,,
8700320,8700321,1,1,记忆碎片3,0,1,,,,,,,,
8700330,8700331,1,1,记忆碎片4,0,1,,,,,,,,
8700340,8700341,1,1,记忆碎片5,0,1,,,,,,,,
8700350,8700351,1,1,记忆碎片6,0,1,,,,,,,,
8700360,8700361,1,1,记忆碎片7,0,1,,,,,,,,
8700370,8700371,1,1,记忆碎片8,0,1,,,,,,,,
