Id,Name,Prefab,AudioPath,Atlas,Icon,BoundRadius,BoundHeight,IdleAnim,IdleFAnim,RunSpeed,RunPercent,IsLoopMoveAudio,BaseRunSpeed,RunAnim,RunFAnim,BeHitTime,BeHitAnim,BeHitRule,StunAnim,SingingAnim,DeadAnim,BornAnim,BornAnimTime,BeginFxID,BeginFxPoint,ClimbIdleAnim,ClimbUpAnim,ClimbDownAnim,ClimbLeftAnim,ClimbRightAnim,ClimbToIdleUpAnim,ClimbToIdleDownAnim,IdleToClimbUpAnim,IdleToClimbDownAnim,BornBuff,HugeMonsterColliders,OpenAnim,FreeStyleAnim,IdleComboAnim,AnimationFx
670021,万圣节南瓜,Item_Collect_WSJNanGua_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670022,万圣节南瓜,Item_Collect_WSJNanGua_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670023,万圣节南瓜,Item_Collect_WSJNanGua_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670024,古城主教,Common_M_Default,,,,0.5,2,Common_M_Idle,0=Common_M_Idle,,0,0,,Novice_M_Run,Novice_M_RunF,0.1,Novice_M_BeHit,,Novice_M_Stun,Novice_M_IdleF,Novice_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,
670025,古城主教-倒地,Common_M_Default,,,,0.5,2,Common_M_Tang,0=Common_M_Tang,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670026,古城主教-受伤,Common_M_Default,,,,0.5,2,Common_M_ShouShangZuo,0=Common_M_ShouShangZuo,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670027,古城主教-施法,Common_M_Default,,,,0.5,2,HighWizard_M_Skill_Singing_02_Stick,0=HighWizard_M_Skill_Singing_02_Stick,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670028,古城信徒-交谈,Common_M_Default,,,,0.5,2,Common_M_ZhenJingShuoHua,0=Common_M_ZhenJingShuoHua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670029,古城信徒-交谈2,Common_M_Default,,,,0.5,2,Common_M_ZhenJingShuoHua,0=Common_M_ZhenJingShuoHua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670030,朗希尔德,Common_F_Default,,,,0.5,2,Magician_F_Idle,0=Magician_F_IdleF,4.6,0.1|0.6,0,4,Magician_F_Run,Magician_F_RunF,0.1,Magician_F_BeHit,,Magician_F_Stun,Magician_F_Skill_Singing_01_Stick,Magician_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,,
670031,圣童-受伤,Common_M_Default,,,,0.5,2,Common_M_TouTongYaoTou,0=Common_M_TouTongYaoTou,,0,0,,Swordman_M_Run,Swordman_M_RunF,0.1,Swordman_M_BeHit,,Swordman_M_Stun,Knight_M_Skill_Singing,Swordman_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,
670032,胆小礼物,Monster_KuangBaoYeMao,,MonsterIcon004,Monster_KuangBaoYeMao.png,0.5,1,Monster_KuangBaoYeMao_Idle,0=Monster_KuangBaoYeMao_Idle,,,,,Monster_KuangBaoYeMao_Run,Monster_KuangBaoYeMao_Run,0.1,,,,,,,,,,,,,,,,,,,,,,,,
670033,玩具勇士A,Monster_XiaoBaiTu,,MonsterIcon001,Monster_XiaoBaiTu.png,0.5,1,Monster_XiaoBaiTu_Idle,0=Monster_XiaoBaiTu_Idle,8,,,,Monster_XiaoBaiTu_Run,Monster_XiaoBaiTu_Run,0.1,Monster_XiaoBaiTu_BeHit,,Monster_XiaoBaiTu_Idle,Monster_XiaoBaiTu_Idle,Monster_XiaoBaiTu_Death,,,,,,,,,,,,,,,,,,,
670034,玩具勇士B,Monster_SaiDuLa,,MonsterIcon001,Monster_SaiDuLa.png,0.5,1,Monster_SaiDuLa_Idle,0=Monster_SaiDuLa_Idle,6,,,,Monster_SaiDuLa_Run,Monster_SaiDuLa_Run,0.1,Monster_SaiDuLa_BeHit,,Monster_SaiDuLa_Idle,Monster_SaiDuLa_Idle,Monster_SaiDuLa_Idle,,,,,,,,,,,,,,,,,,,
670035,玩具礼物A,Monster_XiaoYeZhu,,MonsterIcon001,Monster_XiaoYeZhu.png,0.5,1,Monster_XiaoYeZhu_Idle,0=Monster_XiaoYeZhu_Idle,8,,,,Monster_XiaoYeZhu_Run,Monster_XiaoYeZhu_Run,0.1,,,,,,,,,,,,,,,,,,,,,,,,
670036,玩具礼物C,Monster_DaiWangGuanLiMao,,MonsterIcon001,Monster_LiMao.png,0.5,1,Monster_LiMao_Idle,0=Monster_LiMao_Idle,8,,,,Monster_LiMao_Run,Monster_LiMao_Run,0.1,,,,,,,,,,,,,,,,,,,,,,,,
670037,玩具礼物D,Monster_JiangGangZhangYu,,MonsterIcon001,Monster_JiangGangZhangYu.png,0.5,1,Monster_JiangGangZhangYu_Idle,0=Monster_JiangGangZhangYu_Idle,8,,,,Monster_JiangGangZhangYu_Run,Monster_JiangGangZhangYu_Run,0.1,,,,,,,,,,,,,,,,,,,,,,,,
670038,狼,Monster_Wolf,Monster/Monster_Wolf,MonsterIcon001,Monster_Wolf.png,0.5,1,Monster_Wolf_Attack,0=Monster_Wolf_Attack,,0,0,,Monster_Wolf_Run,Monster_Wolf_Run,0.1,Monster_Wolf_BeHit,,Monster_Wolf_Idle,Monster_Wolf_Idle,Monster_Wolf_Death,,,,,,,,,,,,,,,,,,,
670039,散乱家具A,Item_Collect_YiWu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670040,散乱家具B,Item_Collect_ShuBenXuanZhuan01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670041,散乱家具C,Item_Collect_PLDlYXX_DiaoDeng_001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670042,玩具勇士A-战斗,Monster_XiaoBaiTu,,MonsterIcon001,Monster_XiaoBaiTu.png,0.5,1,Monster_XiaoBaiTu_Attack,0=Monster_XiaoBaiTu_Attack,4.6,,,,Monster_XiaoBaiTu_Run,Monster_XiaoBaiTu_Run,0.1,Monster_XiaoBaiTu_BeHit,,Monster_XiaoBaiTu_Idle,Monster_XiaoBaiTu_Idle,Monster_XiaoBaiTu_Death,,,,,,,,,,,,,,,,,,,
670043,玩具勇士B-战斗,Monster_SaiDuLa,,MonsterIcon001,Monster_SaiDuLa.png,0.5,1,Monster_SaiDuLa_Attack,0=Monster_SaiDuLa_Attack,4.6,,,,Monster_SaiDuLa_Run,Monster_SaiDuLa_Run,0.1,Monster_SaiDuLa_BeHit,,Monster_SaiDuLa_Idle,Monster_SaiDuLa_Idle,Monster_SaiDuLa_Idle,,,,,,,,,,,,,,,,,,,
670044,落魄少年-昏迷,Common_M_Default,,,,0.5,1,Common_F_Tang,0=Common_F_Tang,3,0,0,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,
670045,情侣女,Common_F_Default,,,,0.5,2,Monk_F_Idle,0=Monk_F_IdleF,4.6,0.1|0.6,0,4,Monk_F_Run,Monk_F_RunF,0.1,Monk_F_BeHit,,Monk_F_Stun,Monk_F_Skill_Singing_01_None,Monk_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,0=Monk_F_IdleF_Connect,
670046,情侣男,Common_M_Default,,,,0.5,1,NPC_M_Public01_Idle,0=NPC_M_Public01_Idle,3,0,0,,Novice_M_Run,Novice_M_Run,,Magician_M_BeHit,,Magician_M_Stun,Magician_M_Skill_Singing_01_Stick,Magician_M_Death,,,,,,,,,,,,,,,,,,,
670047,圣诞小丑,Monster_KaLaTeXiaoChou,,MonsterIcon004,Monster_KaLaTeXiaoChou.png,0.5,1,Monster_KaLaTeXiaoChou_Idle,0=Monster_KaLaTeXiaoChou_Idle,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670048,雪仗小孩,NPC_M_ShanSi,NPC/NPC_M_ShanSi,NpcIcon01,NPC_Shansi.png,0.5,1,NPC_M_ShanSi_Idle,0=NPC_M_ShanSi_Idle,4,0,0,4.5,NPC_M_ShanSi_Run,NPC_M_ShanSi_Run,,,,,NPC_M_ShanSi_Idle,,,,,,,,,,,,,,,,,,,,
670049,雪仗小孩,NPC_F_KeAiDeHaiZi,NPC/NPC_F_KeAiDeHaiZi,NpcIcon01,NPC_Keaidehaizi.png,0.5,1,NPC_F_KeAiDeHaiZi_Idle,0=NPC_F_KeAiDeHaiZi_Idle,4,0,0,4.5,NPC_F_KeAiDeHaiZi_YaoTang_Loop,NPC_F_KeAiDeHaiZi_Pao,,,,,NPC_F_KeAiDeHaiZi_Idle,,,,,,,,,,,,,,,,,,,,
670050,雪仗小孩,NPC_M_CangKuGuanLiYuan,,NpcIcon01,NPC_M_CangKuGuanLiYuan.png,0.5,2,NPC_M_CangKuGuanLiYuan_Idle,,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670051,圣诞大嘴鸟,Mount_ShengDanDaZuiNiao,,MonsterIcon004,Mount_ShengDanDaZuiNiao.png,0.5,1,Mount_ShengDanDaZuiNiao_Idle,0=Mount_ShengDanDaZuiNiao_Idle,,0,0,,Mount_ShengDanDaZuiNiao_Run,Mount_ShengDanDaZuiNiao_Run,0.1,Monster_DaZuiNiao_BeHit,,Monster_DaZuiNiao_Idle,Monster_DaZuiNiao_Idle,Monster_DaZuiNiao_Death,,,,,,,,,,,,,,,,,,,
670052,圣诞老人,NPC_M_ShengDanLaoRen,,NpcIcon01,NPC_M_ShengDanLaoRen.png,0.5,1,NPC_M_ShengDanLaoRen_Idle,0=NPC_M_ShengDanLaoRen_Idle,,,,,NPC_M_ShengDanLaoRen_Run,NPC_M_ShengDanLaoRen_Run,,,,,,,,,,,,,,,,,,,,,,,,,
670053,指挥服事,Common_M_Default,,,,0.5,1,Common_F_ChangGeZhiHui_Loop,0=Common_F_ChangGeZhiHui_Loop,3,0,0,,Novice_M_Run,Novice_M_Run,,,,,,,,,,,,,,,,,,,,,,,,,
670054,打滚小孩,NPC_M_ShanSi,NPC/NPC_M_ShanSi,NpcIcon01,NPC_Shansi.png,0.5,1,NPC_M_ShanSi_DaGun,0=NPC_M_ShanSi_DaGun,4,0,0,4.5,NPC_M_ShanSi_Run,NPC_M_ShanSi_Run,,,,,NPC_M_ShanSi_Idle,,,,,,,,,,,,,,,,,,,,
670055,规劝母亲,Common_F_Default,,,,0.5,2,Common_F_GuiQuan_Loop,0=Common_F_GuiQuan_Loop,4.6,0.1|0.6,0,4,Monk_F_Run,Monk_F_RunF,0.1,Monk_F_BeHit,,Monk_F_Stun,Monk_F_Skill_Singing_01_None,Monk_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,0=Monk_F_IdleF_Connect,
670056,欢呼小孩A,NPC_M_ShanSi,NPC/NPC_M_ShanSi,NpcIcon01,NPC_Shansi.png,0.5,1,NPC_M_ShanSi_HuanHu,0=NPC_M_ShanSi_HuanHu,4,0,0,4.5,NPC_M_ShanSi_Run,NPC_M_ShanSi_Run,,,,,NPC_M_ShanSi_Idle,,,,,,,,,,,,,,,,,,,,
670057,欢呼小孩B,NPC_F_KeAiDeHaiZi,NPC/NPC_F_KeAiDeHaiZi,NpcIcon01,NPC_F_KeAiDeHaiZi01.png,0.5,1,NPC_F_KeAiDeHaiZ_HuanHu,0=NPC_F_KeAiDeHaiZ_HuanHu,4,0,0,4.5,NPC_F_KeAiDeHaiZi_YaoTang_Loop,NPC_F_KeAiDeHaiZi_Pao,,,,,NPC_F_KeAiDeHaiZi_Idle,,,,,,,,,,,,,,,,,,,,
670058,圣诞狗,Monster_ChaiQuan_3,,NpcIcon01,NPC_ChaiQuan_3.png,0.5,2,Monster_ChaiQuan_1_Show,0=Monster_ChaiQuan_1_Show,,0,0,,Monster_ChaiQuan_1_Run,Monster_ChaiQuan_1_Run,,,,,,,,,,,,,,,,,,,,,,,,,
670059,圣诞猫,Monster_FeiMao4,,NpcIcon01,NPC_Miaomiao04.png,0.5,1,Monster_FeiMao_BaoZao_02,0=Monster_FeiMao_BaoZao_02,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670060,松鼠,Monster_SongShu,Monster/Monster_SongShu,MonsterIcon001,Monster_SongShu.png,0.5,1,Monster_SongShu_FanZhao,0=Monster_SongShu_FanZhao,,0,0,3,Monster_SongShu_Run,Monster_SongShu_Run,0.1,Monster_SongShu_BeHit,,Monster_SongShu_Idle,Monster_SongShu_Idle,Monster_SongShu_Death,,,,,,,,,,,,,,,,,,,
670061,娑娜坐,Common_F_Default,,,,0.5,1,Magician_F_Zuo,0=Magician_F_Zuo,3,0,0,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,
670062,寒冷的女孩,Common_F_Default,,,,0.5,1,Common_F_ZhangWang_Loop,0=Common_F_ZhangWang_Loop,3,0,0,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,
670063,唱诗班开小差,Common_F_Default,,,,0.5,2,Common_M_ChangGeKaiXiaoChai_Loop,0=Common_M_ChangGeKaiXiaoChai_Loop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670064,啵啵,Monster_ChaoDaBingBoLi,,,,0.5,1,Monster_ChaoDaBingBoLi_Run,0=Monster_ChaoDaBingBoLi_Run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670065,圣诞对话人,Common_M_Default,,,,0.5,1,Common_M_ZhenJingShuoHua,0=Common_M_ZhenJingShuoHua,3,0,0,,Novice_M_Run,Novice_M_Run,0.1,,,,,,,,,,,,,,,,,,,,,,,,
670066,圣诞对话人,Common_F_Default,,,,0.5,1,Common_F_ShuoHua,0=Common_F_ShuoHua,3,0,0,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,
670067,圣诞老人,NPC_M_ShengDanLaoRen,,NpcIcon01,NPC_M_ShengDanLaoRen.png,0.5,1,NPC_M_ShengDanLaoRen_Idle,0=NPC_M_ShengDanLaoRen_Idle,,,,,NPC_M_ShengDanLaoRen_Run,NPC_M_ShengDanLaoRen_Run,,,,,,,,,,,,,,,,,,,,,,,,,
670068,圣诞小偷,NPC_M_ShengDanXiaoTou,,NpcIcon01,NPC_M_ShengDanXiaoTou.png,0.5,1,NPC_M_ShengDanXiaoTou_Idle,0=NPC_M_ShengDanXiaoTou_Idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670069,圣诞气球1,Item_Collect_SDJQiQiu_001,,,,0.5,1,Item_Collect_SDJQiQiu_001_Idle,0=Item_Collect_SDJQiQiu_001_Idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670070,约翰-倒地,NPC_M_YueHan,,NpcIcon01,NPC_M_YueHan.png,0.5,2,NPC_M_YueHan_Death_Loop,0=NPC_M_YueHan_Death_Loop,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670071,约翰-施法,NPC_M_YueHan,,NpcIcon01,NPC_M_YueHan.png,0.5,2,NPC_M_YueHan_Attack_Loop,0=NPC_M_YueHan_Attack_Loop,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670072,圣诞老人,NPC_M_ShengDanLaoRen,,NpcIcon01,NPC_M_ShengDanLaoRen.png,0.5,1,NPC_M_ShengDanLaoRen_JiaoJi,0=NPC_M_ShengDanLaoRen_JiaoJi,,,,,NPC_M_ShengDanLaoRen_Run,NPC_M_ShengDanLaoRen_Run,,,,,,,,,,,,,,,,,,,,,,,,,
670073,圣诞花环,Item_Collect_ShengDan03,,,,0.5,1,Item_Collect_ShengDan03_Idle,0=Item_Collect_ShengDan03_Idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670074,圣诞气球,Item_Collect_ShengDan01,,,,0.5,1,Item_Collect_ShengDan01_Idle,0=Item_Collect_ShengDan01_Idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670075,雪仗小孩变色,NPC_M_ShanSi01,NPC/NPC_M_ShanSi,NpcIcon01,NPC_M_ShanSi01.png,0.5,1,NPC_M_ShanSi_Idle,0=NPC_M_ShanSi_Idle,4,0,0,4.5,NPC_M_ShanSi_Run,NPC_M_ShanSi_Run,,,,,NPC_M_ShanSi_Idle,,,,,,,,,,,,,,,,,,,,
670076,雪仗小孩变色,NPC_F_KeAiDeHaiZi01,NPC/NPC_F_KeAiDeHaiZi,NpcIcon01,NPC_F_KeAiDeHaiZi01.png,0.5,1,NPC_F_KeAiDeHaiZi_Idle,0=NPC_F_KeAiDeHaiZi_Idle,4,0,0,4.5,NPC_F_KeAiDeHaiZi_YaoTang_Loop,NPC_F_KeAiDeHaiZi_Pao,,,,,NPC_F_KeAiDeHaiZi_Idle,,,,,,,,,,,,,,,,,,,,
670077,圣诞卡努,NPC_M_KaNu01,,NpcIcon01,NPC_M_KaNu01.png,0.5,2,NPC_M_KaNu_Idle,0=NPC_M_KaNu_Idle,4,0,0,,NPC_M_KaNu_Walk,NPC_M_KaNu_Run,0.1,NPC_M_KaNu_BeHit,,Thief_F_Stun,,NPC_M_KaNu_Death,,,,,,,,,,,,,,,,,,,
670078,圣诞食物,NPC_M_GongHuiYanHui_10,,,,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670079,圣诞气球2,Item_Collect_SDJQiQiu_002,,,,0.5,1,Item_Collect_SDJQiQiu_001_Idle,0=Item_Collect_SDJQiQiu_001_Idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670080,圣诞雪人,Item_Collect_ShengDan02,,,,0.5,1,Item_Collect_ShengDan02_Idle,0=Item_Collect_ShengDan02_Idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670081,思念草,Item_Collect_Zhixuehua,,,,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670082,黄金叶,Item_Collect_KuYeCai,,,,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670083,贤者之石,Item_Collect_LvBaoShi,,,,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670084,惊慌的旅客,Common_F_Default,,,,0.5,2,Common_M_ZhenJingShuoHua,0=Common_M_ZhenJingShuoHua,,0,0,,Swordman_F_Run,Swordman_F_RunF,0.1,Swordman_F_BeHit,,Swordman_F_Stun,Knight_M_Skill_Singing,Swordman_F_Death,,,,,,,,,,,,,,,,,,,
670085,受伤的观众1,Common_M_Default,,,,0.5,2,Common_M_ShouShangZuo,0=Common_M_ShouShangZuo,,0,0,,Swordman_M_Run,Swordman_M_RunF,0.1,Swordman_M_BeHit,,Swordman_M_Stun,Knight_M_Skill_Singing,Swordman_M_Death,,,,,,,,,,,,,,,,,,,
670086,受伤的观众2,Common_F_Default,,,,0.5,2,Common_F_ShouShang,0=Common_F_ShouShang,,0,0,,Swordman_F_Run,Swordman_F_RunF,0.1,Swordman_F_BeHit,,Swordman_F_Stun,Knight_M_Skill_Singing,Swordman_F_Death,,,,,,,,,,,,,,,,,,,
670087,梅罗普索姆（人鱼）,Monster_ShuiJingLing,,NpcIcon01,NPC_ShuiJingLing.png,0.5,1,Monster_ShuiJingLing_Idle,0=Monster_ShuiJingLing_Idle,,0,0,,Monster_ShuiJingLing_Run,Monster_ShuiJingLing_Run,0.1,Monster_ShuiJingLing_BeHit,,,,,Monster_ShuiJingLing_ChuSheng,,,,,,,,,,,,,,,,,,
670088,梅罗普索姆（恶灵）,Monster_JueWang,Monster/Monster_JueWang,MonsterIcon004,Monster_JueWang.png,0.5,1,Monster_JueWang_Idle,0=Monster_JueWang_Idle,,0,0,,Monster_JueWang_Run,Monster_JueWang_Run,0.1,Monster_JueWang_BeHit,,Monster_JueWang_Idle,Monster_JueWang_Idle,Monster_JueWang_Death,,,,,,,,,,,,,,,0=0=1.5=0,,,,
670089,观众1,Common_F_Default,NPC/NPC_F_DaoJuShangRen,,,0.5,1,NPC_F_Public02_Idle,0=NPC_F_Public02_Idle,,0,0,,NPC_F_Public09_Run,,0.1,,,,,,,,,,,,,,,,,,,,,,,,
670090,观众2,Common_F_Default,NPC/NPC_F_YaoShuShiGongHuiChengYuan,,,0.5,2,NPC_F_Public01_Idle,0=NPC_F_Public01_Idle,,0,0,,NPC_F_Public09_Run,NPC_F_Public09_Run,,,,,,,,,,,,,,,,,,,,,,,,,
670091,观众3,Common_M_Default,,,,0.5,1,NPC_M_Public04_Idle,0=NPC_M_Public04_Idle,,0,0,,Novice_M_Run,Novice_M_Run,,,,,,,,,,,,,,,,,,,,,,,,,
670092,观众4,Common_F_Default,,,,0.5,2,NPC_F_Public07_Idle,0=NPC_F_Public07_Idle,,0,0,,NPC_F_Public09_Run,,,,,,,,,,,,,,,,,,,,,,,,,,
670093,观众5,Common_F_Default,NPC/NPC_F_NaMi,,,0.5,1,NPC_F_Public01_Idle,0=NPC_F_Public01_Idle,,0,0,,Swordman_F_Walk,Swordman_F_Walk,0.1,,,,Magician_F_Skill_Singing_01_Stick|Magician_F_Skill_Singing_02_Stick,,,,,,,,,,,,,,,,,,,,
670094,依诗柯,Common_F_Default,,,,0.5,2,Magician_F_Idle,0=Magician_F_IdleF,,,0,,Magician_F_Run,Magician_F_RunF,0.1,Magician_F_BeHit,,Magician_F_Stun,Magician_F_Skill_Singing_01_Stick,Magician_F_Death,,,,,Common_F_Panpa_Idle,Common_F_PanpaRun_Up,Common_F_PanpaRun_Down,Common_F_PanpaRun_Left,Common_F_PanpaRun_Right,Common_F_Panpa_To_Idle_Up,Common_F_Panpa_To_Idle_Down,Common_F_Idle_To_Panpa_Up,Common_F_Idle_To_Panpa_Down,,,,,,
670095,诗人-演奏,Common_M_Default,,,,0.5,1,NPC_M_FeiTeLiXi_ZuoDiTanQin,0=NPC_M_FeiTeLiXi_ZuoDiTanQin,3,0,0,,Novice_M_Run,Novice_M_Run,0.1,,,,,,,,,,,,,,,,,,,,,,,,
670096,周年庆蛋糕,Item_Collect_ZNQDanGao,,,,0.5,1,Item_Collect_ZNQDanGao_Idle,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670097,周年庆礼盒1,Item_Collect_ZNQLiHe01,,,,0.5,1,Item_Collect_ZNQLiHe01_Idle,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670098,周年庆礼盒2,Item_Collect_ZNQLiHe02,,,,0.5,1,Item_Collect_ZNQLiHe02_Idle,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670099,周年庆礼盒3,Item_Collect_ZNQLiHe03,,,,0.5,1,Item_Collect_ZNQLiHe03_Idle,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670100,周年庆礼盒4,Item_Collect_ZNQLiHe04,,,,0.5,1,Item_Collect_ZNQLiHe04_Idle,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670101,林赛,NPC_M_LinSai,,NpcIcon01,NPC_M_LinSai.png,0.5,1,NPC_M_LinSai_Idle,0=NPC_M_LinSai_Idle,,0,0,,NPC_M_LinSai_Run,NPC_M_LinSai_Run,0.1,NPC_M_LinSai_Idle,,NPC_M_LinSai_Idle,NPC_M_LinSai_Idle,NPC_M_LinSai_Death,,,,,,,,,,,,,,,,,,,
670102,林赛-受伤,NPC_M_LinSai,,NpcIcon01,NPC_M_LinSai.png,0.5,1,NPC_M_LinSai_BeHit_Loop,0=NPC_M_LinSai_BeHit_Loop,,0,0,,NPC_M_LinSai_Run,NPC_M_LinSai_Run,0.1,NPC_M_LinSai_Idle,,NPC_M_LinSai_Idle,,NPC_M_LinSai_Death,,,,,,,,,,,,,,,,,,,
670103,大总统,NPC_M_KaEr,,NpcIcon01,NPC_M_KaEr.png,0.5,1,NPC_M_KaEr_Idle,0=NPC_M_KaEr_Idle,,0,0,,NPC_M_KaEr_Run,NPC_M_KaEr_Run,,,,,,,,,,,,,,,,,,,,,,,,,
670104,邪能男受伤,NPC_M_LiuMangXieNeng,,NpcIcon01,NPC_M_LiuMangXieNeng.png,0.5,1,NPC_M_LiuMangXieNeng_Zuo,,,0,0,,NPC_M_LiuMangXieNeng_Walk,NPC_M_LiuMangXieNeng_Walk,,,,,,,,,,,,,,,,,,,,,,,,,
670105,邪能女受伤,Common_F_Default,,NpcIcon01,NPC_F_MeiZiShangRenXieNeng_Body.png,0.5,2,Common_M_ShouShangZuo,0=Common_M_ShouShangZuo,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700001,伊米尔之心,Item_Collect_YiMiErZhiXin_001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700002,白衣修士（走路）,Common_M_Default,,,,0.5,2,Priest_M_Idle,0=Priest_M_IdleF,3,0.1|0.6,0,4.5,Novice_M_Walk,Novice_M_Walk,0.1,Acolyte_M_BeHit,,Acolyte_M_Stun,Priest_M_Skill_Singing_01_Stick,Acolyte_M_Death,,,,,Common_M_Panpa_Idle,Common_M_PanpaRun_Up,Common_M_PanpaRun_Down,Common_M_PanpaRun_Left,Common_M_PanpaRun_Right,Common_M_Panpa_To_Idle_Up,Common_M_Panpa_To_Idle_Down,Common_M_Idle_To_Panpa_Up,Common_M_Idle_To_Panpa_Down,,,,,,
700003,伪装药剂,Item_Collect_YinXingYaoJi,,,,,,Item_Collect_YinXingYaoJi_Idle,0=Item_Collect_YinXingYaoJi_Idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700004,控制台,Item_GNPropSCaoZongTai_001,,,,,,Item_GNPropSCaoZongTai_001_Idle,0=Item_GNPropSCaoZongTai_001_Idle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700005,卡洛,Common_M_Default,NPC/NPC_M_Ailiusi,,,0.5,1,Common_M_ZuiJiu_Idle,0=Common_M_ZuiJiu_Idle,3,0,0,,Swordman_M_Run,Swordman_M_Run,0.1,,,,,,,,,,,,,,,,,,,,,,,,
700006,异变市民1,NPC_M_GuaiYiShiMing01,,NpcIcon01,NPC_M_YanHua02.png,0.5,1,NPC_M_GuaiYiShiMing_Idle,0=NPC_M_GuaiYiShiMing_Idle,3,0,0,,NPC_M_GuaiYiShiMing_Run,NPC_M_GuaiYiShiMing_Run,0.1,NPC_M_GuaiYiShiMing_Hit,,,,NPC_M_GuaiYiShiMing_Die,,,,,,,,,,,,,,,,,,,
