Profession,STR,INT,AGI,DEX,VIT,LUK
流派,力量,智力,敏捷,灵巧,体力,幸运
38|700013,1,11,1,40,36,1
39|700013,1,11,1,40,38,1
40|700013,1,12,1,41,38,1
41|700013,1,12,1,43,38,1
42|700013,1,12,1,44,39,1
43|700013,1,13,1,45,39,1
44|700013,1,13,1,47,39,1
45|700013,1,13,1,49,39,1
46|700013,1,17,1,49,39,1
47|700013,1,19,1,49,40,1
48|700013,1,19,1,49,42,1
49|700013,1,19,1,49,44,1
50|700013,1,19,1,49,46,1
51|700013,1,19,1,50,47,1
52|700013,1,19,1,51,48,1
53|700013,1,19,1,52,49,1
54|700013,1,20,1,53,49,1
55|700013,1,20,1,55,49,1
56|700013,1,20,1,57,49,1
57|700013,1,20,1,59,49,1
58|700013,1,20,1,60,50,1
59|700013,1,20,1,60,52,1
60|700013,1,20,1,60,54,1
61|700013,1,20,1,61,55,1
62|700013,1,20,1,62,56,1
63|700013,1,20,1,63,57,1
64|700013,1,20,1,64,58,1
65|700013,1,20,1,65,59,1
66|700013,1,20,1,67,59,1
67|700013,1,20,1,69,59,1
68|700013,1,24,1,69,59,1
69|700013,1,28,1,69,59,1
70|700013,1,28,1,69,61,1
71|700013,1,28,1,70,62,1
72|700013,1,28,1,71,63,1
73|700013,1,28,1,72,64,1
74|700013,1,28,1,73,65,1
75|700013,1,28,1,74,66,1
76|700013,1,28,1,76,66,1
77|700013,1,28,1,78,66,1
78|700013,1,28,1,79,67,1
79|700013,1,30,1,80,67,1
80|700013,1,30,1,81,68,1
81|700013,1,30,1,82,69,1
82|700013,1,30,1,84,69,1
83|700013,1,30,1,85,70,1
84|700013,1,30,1,86,71,1
85|700013,1,30,1,87,72,1
86|700013,1,30,1,89,72,1
87|700013,1,34,1,89,72,1
88|700013,1,38,1,89,72,1
89|700013,1,38,1,90,73,1
90|700013,1,38,1,91,74,1
91|700013,1,38,1,92,75,1
92|700013,1,38,1,94,75,1
93|700013,1,38,1,95,76,1
94|700013,1,38,1,97,76,1
95|700013,1,38,1,98,77,1
96|700013,1,39,1,98,79,1
97|700013,1,39,1,99,80,1
98|700013,1,41,1,99,81,1
99|700013,1,43,1,99,82,1
100|700013,1,45,1,99,83,1
101|700013,1,49,1,99,83,1
102|700013,1,49,1,99,85,1
103|700013,1,51,2,99,86,1
104|700013,1,51,2,99,88,1
105|700013,1,53,2,99,89,2
106|700013,1,53,2,99,91,2
107|700013,1,53,2,99,93,2
108|700013,1,53,3,99,95,2
109|700013,1,53,3,99,97,2
110|700013,1,53,3,99,99,3
111|700013,1,55,6,99,99,5
112|700013,1,58,7,99,99,6
113|700013,1,60,9,99,99,8
114|700013,1,62,10,99,99,10
115|700013,1,64,12,99,99,11
116|700013,1,67,12,99,99,11
117|700013,1,68,14,99,99,14
118|700013,1,69,17,99,99,16
119|700013,1,70,20,99,99,18
120|700013,1,72,20,99,99,20
121|700013,1,73,22,99,99,22
122|700013,1,74,24,99,99,24
123|700013,1,75,26,99,99,26
124|700013,1,76,28,99,99,28
125|700013,1,78,29,99,99,28
126|700013,1,80,30,99,99,29
127|700013,1,82,30,99,99,30
128|700013,1,84,31,99,99,30
129|700013,1,86,31,99,99,31
130|700013,1,88,32,99,99,31
131|700013,1,90,32,99,99,32
132|700013,1,91,34,99,99,33
133|700013,1,92,35,99,99,35
134|700013,1,93,37,99,99,36
135|700013,1,94,38,99,99,38
136|700013,1,96,38,99,99,38
137|700013,1,98,39,99,99,38
138|700013,1,99,40,99,99,40
139|700013,1,99,42,99,99,42
140|700013,2,99,44,99,99,44
141|700013,2,99,47,99,99,46
142|700013,3,99,49,99,99,48
143|700013,6,99,50,99,99,50
144|700013,6,99,52,99,99,52
145|700013,6,99,54,99,99,54
146|700013,9,99,56,99,99,55
147|700013,11,99,57,99,99,57
148|700013,13,99,59,99,99,58
149|700013,14,99,60,99,99,60
150|700013,16,99,61,99,99,61
151|700013,17,99,63,99,99,62
152|700013,18,99,65,99,99,64
153|700013,19,99,66,99,99,66
154|700013,20,99,67,99,99,67
155|700013,21,99,70,99,99,67
156|700013,21,99,70,99,99,70
157|700013,22,99,72,99,99,71
158|700013,22,99,73,99,99,73
159|700013,22,99,75,99,99,74
160|700013,22,99,76,99,99,76
161|700013,23,99,78,99,99,77
162|700013,23,99,80,99,99,78
163|700013,23,99,81,99,99,80
164|700013,25,99,82,99,99,81
165|700013,25,99,83,99,99,83
166|700013,27,99,84,99,99,84
167|700013,27,99,86,99,99,85
168|700013,29,99,87,99,99,86
169|700013,29,99,88,99,99,88
170|700013,30,99,90,99,99,88
171|700013,30,99,91,99,99,90
172|700013,31,99,92,99,99,91
173|700013,31,99,93,99,99,93
174|700013,32,99,94,99,99,94
175|700013,32,99,96,99,99,95
176|700013,33,99,97,99,99,96
177|700013,33,99,98,99,99,98
178|700013,38,99,98,99,99,98
179|700013,43,99,98,99,99,98
180|700013,47,99,98,99,99,98
181|700013,52,99,98,99,99,98
182|700013,56,99,98,99,99,98
183|700013,60,99,98,99,99,98
184|700013,64,99,98,99,99,98
185|700013,67,99,98,99,99,98
186|700013,71,99,98,99,99,98
187|700013,74,99,98,99,99,98
188|700013,77,99,98,99,99,98
189|700013,81,99,98,99,99,98
190|700013,83,99,99,99,99,98
191|700013,85,99,99,99,99,99
192|700013,88,99,99,99,99,99
193|700013,91,99,99,99,99,99
194|700013,93,99,99,99,99,99
195|700013,96,99,99,99,99,99
196|700013,97,99,99,99,99,99
197|700013,98,99,99,99,99,99
198|700013,99,99,99,99,99,99
199|700013,99,99,99,99,99,99
200|700013,99,99,99,99,99,99
1|700021,1,1,1,1,1,1
2|700021,1,1,1,2,1,1
3|700021,1,1,1,4,1,1
4|700021,1,1,1,5,1,1
5|700021,1,1,1,7,1,1
6|700021,1,1,1,9,1,1
7|700021,1,1,1,9,3,1
8|700021,1,1,1,9,5,1
9|700021,1,1,1,9,7,1
10|700021,1,1,1,9,9,1
11|700021,1,1,1,24,10,1
12|700021,1,1,1,25,10,1
13|700021,1,1,1,25,12,1
14|700021,1,1,1,26,12,1
15|700021,1,1,1,26,14,1
16|700021,1,1,1,26,16,1
17|700021,1,1,1,26,18,1
18|700021,1,2,1,27,18,1
19|700021,1,3,1,28,18,1
20|700021,1,4,1,29,18,1
21|700021,1,6,1,29,19,1
22|700021,1,7,1,30,19,1
23|700021,1,8,1,31,19,1
24|700021,1,8,1,32,19,1
25|700021,1,8,1,33,20,1
26|700021,1,8,1,33,22,1
27|700021,1,8,1,33,24,1
28|700021,1,8,1,33,26,1
29|700021,1,8,1,33,28,1
30|700021,1,9,1,34,28,1
31|700021,1,9,1,36,28,1
32|700021,1,9,1,37,29,1
33|700021,1,10,1,38,29,1
34|700021,1,10,1,39,30,1
35|700021,1,11,1,40,30,1
36|700021,1,11,1,40,32,1
37|700021,1,11,1,40,34,1
38|700021,1,11,1,40,36,1
39|700021,1,11,1,40,38,1
40|700021,1,12,1,41,38,1
41|700021,1,12,1,43,38,1
42|700021,1,12,1,44,39,1
43|700021,1,13,1,45,39,1
44|700021,1,13,1,47,39,1
45|700021,1,13,1,49,39,1
46|700021,1,17,1,49,39,1
47|700021,1,19,1,49,40,1
48|700021,1,19,1,49,42,1
49|700021,1,19,1,49,44,1
50|700021,1,19,1,49,46,1
51|700021,1,19,1,50,47,1
52|700021,1,19,1,51,48,1
53|700021,1,19,1,52,49,1
54|700021,1,20,1,53,49,1
55|700021,1,20,1,55,49,1
56|700021,1,20,1,57,49,1
57|700021,1,20,1,59,49,1
58|700021,1,20,1,60,50,1
59|700021,1,20,1,60,52,1
60|700021,1,20,1,60,54,1
61|700021,1,20,1,61,55,1
62|700021,1,20,1,62,56,1
63|700021,1,20,1,63,57,1
64|700021,1,20,1,64,58,1
65|700021,1,20,1,65,59,1
66|700021,1,20,1,67,59,1
67|700021,1,20,1,69,59,1
68|700021,1,24,1,69,59,1
69|700021,1,28,1,69,59,1
70|700021,1,28,1,69,61,1
71|700021,1,28,1,70,62,1
72|700021,1,28,1,71,63,1
73|700021,1,28,1,72,64,1
74|700021,1,28,1,73,65,1
75|700021,1,28,1,74,66,1
76|700021,1,28,1,76,66,1
77|700021,1,28,1,78,66,1
78|700021,1,28,1,79,67,1
79|700021,1,30,1,80,67,1
80|700021,1,30,1,81,68,1
81|700021,1,30,1,82,69,1
82|700021,1,30,1,84,69,1
83|700021,1,30,1,85,70,1
84|700021,1,30,1,86,71,1
85|700021,1,30,1,87,72,1
86|700021,1,30,1,89,72,1
87|700021,1,34,1,89,72,1
88|700021,1,38,1,89,72,1
89|700021,1,38,1,90,73,1
90|700021,1,38,1,91,74,1
91|700021,1,38,1,92,75,1
92|700021,1,38,1,94,75,1
93|700021,1,38,1,95,76,1
94|700021,1,38,1,97,76,1
95|700021,1,38,1,98,77,1
96|700021,1,39,1,98,79,1
97|700021,1,39,1,99,80,1
98|700021,1,41,1,99,81,1
99|700021,1,43,1,99,82,1
100|700021,1,45,1,99,83,1
101|700021,1,49,1,99,83,1
102|700021,1,49,1,99,85,1
103|700021,1,51,2,99,86,1
104|700021,1,51,2,99,88,1
105|700021,1,53,2,99,89,2
106|700021,1,53,2,99,91,2
107|700021,1,53,2,99,93,2
108|700021,1,53,3,99,95,2
109|700021,1,53,3,99,97,2
110|700021,1,53,3,99,99,3
111|700021,1,55,6,99,99,5
112|700021,1,58,7,99,99,6
113|700021,1,60,9,99,99,8
114|700021,1,62,10,99,99,10
115|700021,1,64,12,99,99,11
116|700021,1,67,12,99,99,11
117|700021,1,68,14,99,99,14
118|700021,1,69,17,99,99,16
119|700021,1,70,20,99,99,18
120|700021,1,72,20,99,99,20
121|700021,1,73,22,99,99,22
122|700021,1,74,24,99,99,24
123|700021,1,75,26,99,99,26
124|700021,1,76,28,99,99,28
125|700021,1,78,29,99,99,28
126|700021,1,80,30,99,99,29
127|700021,1,82,30,99,99,30
128|700021,1,84,31,99,99,30
129|700021,1,86,31,99,99,31
130|700021,1,88,32,99,99,31
131|700021,1,90,32,99,99,32
132|700021,1,91,34,99,99,33
133|700021,1,92,35,99,99,35
134|700021,1,93,37,99,99,36
135|700021,1,94,38,99,99,38
136|700021,1,96,38,99,99,38
137|700021,1,98,39,99,99,38
138|700021,1,99,40,99,99,40
139|700021,1,99,42,99,99,42
140|700021,2,99,44,99,99,44
141|700021,2,99,47,99,99,46
142|700021,3,99,49,99,99,48
143|700021,6,99,50,99,99,50
144|700021,6,99,52,99,99,52
145|700021,6,99,54,99,99,54
146|700021,9,99,56,99,99,55
147|700021,11,99,57,99,99,57
148|700021,13,99,59,99,99,58
149|700021,14,99,60,99,99,60
150|700021,16,99,61,99,99,61
151|700021,17,99,63,99,99,62
152|700021,18,99,65,99,99,64
153|700021,19,99,66,99,99,66
154|700021,20,99,67,99,99,67
155|700021,21,99,70,99,99,67
156|700021,21,99,70,99,99,70
157|700021,22,99,72,99,99,71
158|700021,22,99,73,99,99,73
159|700021,22,99,75,99,99,74
160|700021,22,99,76,99,99,76
161|700021,23,99,78,99,99,77
162|700021,23,99,80,99,99,78
163|700021,23,99,81,99,99,80
164|700021,25,99,82,99,99,81
165|700021,25,99,83,99,99,83
166|700021,27,99,84,99,99,84
167|700021,27,99,86,99,99,85
168|700021,29,99,87,99,99,86
169|700021,29,99,88,99,99,88
170|700021,30,99,90,99,99,88
171|700021,30,99,91,99,99,90
172|700021,31,99,92,99,99,91
173|700021,31,99,93,99,99,93
174|700021,32,99,94,99,99,94
175|700021,32,99,96,99,99,95
176|700021,33,99,97,99,99,96
177|700021,33,99,98,99,99,98
178|700021,38,99,98,99,99,98
179|700021,43,99,98,99,99,98
180|700021,47,99,98,99,99,98
181|700021,52,99,98,99,99,98
182|700021,56,99,98,99,99,98
183|700021,60,99,98,99,99,98
184|700021,64,99,98,99,99,98
185|700021,67,99,98,99,99,98
186|700021,71,99,98,99,99,98
187|700021,74,99,98,99,99,98
188|700021,77,99,98,99,99,98
189|700021,81,99,98,99,99,98
190|700021,83,99,99,99,99,98
191|700021,85,99,99,99,99,99
192|700021,88,99,99,99,99,99
193|700021,91,99,99,99,99,99
194|700021,93,99,99,99,99,99
195|700021,96,99,99,99,99,99
196|700021,97,99,99,99,99,99
197|700021,98,99,99,99,99,99
198|700021,99,99,99,99,99,99
199|700021,99,99,99,99,99,99
200|700021,99,99,99,99,99,99
1|700023,1,1,1,1,1,1
2|700023,1,1,1,2,1,1
3|700023,1,1,1,4,1,1
4|700023,1,1,1,5,1,1
5|700023,1,1,1,7,1,1
6|700023,1,1,1,9,1,1
7|700023,1,1,1,9,3,1
8|700023,1,1,1,9,5,1
9|700023,1,1,1,9,7,1
10|700023,1,1,1,9,9,1
11|700023,1,1,1,24,10,1
12|700023,1,1,1,25,10,1
13|700023,1,1,1,25,12,1
14|700023,1,1,1,26,12,1
15|700023,1,1,1,26,14,1
16|700023,1,1,1,26,16,1
17|700023,1,1,1,26,18,1
18|700023,1,2,1,27,18,1
19|700023,1,3,1,28,18,1
20|700023,1,4,1,29,18,1
21|700023,1,6,1,29,19,1
22|700023,1,7,1,30,19,1
23|700023,1,8,1,31,19,1
24|700023,1,8,1,32,19,1
25|700023,1,8,1,33,20,1
26|700023,1,8,1,33,22,1
27|700023,1,8,1,33,24,1
28|700023,1,8,1,33,26,1
29|700023,1,8,1,33,28,1
30|700023,1,9,1,34,28,1
31|700023,1,9,1,36,28,1
32|700023,1,9,1,37,29,1
33|700023,1,10,1,38,29,1
34|700023,1,10,1,39,30,1
35|700023,1,11,1,40,30,1
36|700023,1,11,1,40,32,1
37|700023,1,11,1,40,34,1
38|700023,1,11,1,40,36,1
39|700023,1,11,1,40,38,1
40|700023,1,12,1,41,38,1
41|700023,1,12,1,43,38,1
42|700023,1,12,1,44,39,1
43|700023,1,13,1,45,39,1
44|700023,1,13,1,47,39,1
45|700023,1,13,1,49,39,1
46|700023,1,17,1,49,39,1
47|700023,1,19,1,49,40,1
48|700023,1,19,1,49,42,1
49|700023,1,19,1,49,44,1
50|700023,1,19,1,49,46,1
51|700023,1,19,1,50,47,1
52|700023,1,19,1,51,48,1
53|700023,1,19,1,52,49,1
54|700023,1,20,1,53,49,1
55|700023,1,20,1,55,49,1
56|700023,1,20,1,57,49,1
57|700023,1,20,1,59,49,1
58|700023,1,20,1,60,50,1
59|700023,1,20,1,60,52,1
60|700023,1,20,1,60,54,1
61|700023,1,20,1,61,55,1
62|700023,1,20,1,62,56,1
63|700023,1,20,1,63,57,1
64|700023,1,20,1,64,58,1
65|700023,1,20,1,65,59,1
66|700023,1,20,1,67,59,1
67|700023,1,20,1,69,59,1
68|700023,1,24,1,69,59,1
69|700023,1,28,1,69,59,1
70|700023,1,28,1,69,61,1
71|700023,1,28,1,70,62,1
72|700023,1,28,1,71,63,1
73|700023,1,28,1,72,64,1
74|700023,1,28,1,73,65,1
75|700023,1,28,1,74,66,1
76|700023,1,28,1,76,66,1
77|700023,1,28,1,78,66,1
78|700023,1,28,1,79,67,1
79|700023,1,30,1,80,67,1
80|700023,1,30,1,81,68,1
81|700023,1,30,1,82,69,1
82|700023,1,30,1,84,69,1
83|700023,1,30,1,85,70,1
84|700023,1,30,1,86,71,1
85|700023,1,30,1,87,72,1
86|700023,1,30,1,89,72,1
87|700023,1,34,1,89,72,1
88|700023,1,38,1,89,72,1
89|700023,1,38,1,90,73,1
90|700023,1,38,1,91,74,1
91|700023,1,38,1,92,75,1
92|700023,1,38,1,94,75,1
93|700023,1,38,1,95,76,1
94|700023,1,38,1,97,76,1
95|700023,1,38,1,98,77,1
96|700023,1,39,1,98,79,1
97|700023,1,39,1,99,80,1
98|700023,1,41,1,99,81,1
99|700023,1,43,1,99,82,1
100|700023,1,45,1,99,83,1
101|700023,1,49,1,99,83,1
102|700023,1,49,1,99,85,1
103|700023,1,51,2,99,86,1
104|700023,1,51,2,99,88,1
105|700023,1,53,2,99,89,2
106|700023,1,53,2,99,91,2
107|700023,1,53,2,99,93,2
108|700023,1,53,3,99,95,2
109|700023,1,53,3,99,97,2
110|700023,1,53,3,99,99,3
111|700023,1,55,6,99,99,5
112|700023,1,58,7,99,99,6
113|700023,1,60,9,99,99,8
114|700023,1,62,10,99,99,10
115|700023,1,64,12,99,99,11
116|700023,1,67,12,99,99,11
117|700023,1,68,14,99,99,14
118|700023,1,69,17,99,99,16
119|700023,1,70,20,99,99,18
120|700023,1,72,20,99,99,20
121|700023,1,73,22,99,99,22
122|700023,1,74,24,99,99,24
123|700023,1,75,26,99,99,26
124|700023,1,76,28,99,99,28
125|700023,1,78,29,99,99,28
126|700023,1,80,30,99,99,29
127|700023,1,82,30,99,99,30
128|700023,1,84,31,99,99,30
129|700023,1,86,31,99,99,31
130|700023,1,88,32,99,99,31
131|700023,1,90,32,99,99,32
132|700023,1,91,34,99,99,33
133|700023,1,92,35,99,99,35
134|700023,1,93,37,99,99,36
135|700023,1,94,38,99,99,38
136|700023,1,96,38,99,99,38
137|700023,1,98,39,99,99,38
138|700023,1,99,40,99,99,40
139|700023,1,99,42,99,99,42
140|700023,2,99,44,99,99,44
141|700023,2,99,47,99,99,46
142|700023,3,99,49,99,99,48
143|700023,6,99,50,99,99,50
144|700023,6,99,52,99,99,52
145|700023,6,99,54,99,99,54
146|700023,9,99,56,99,99,55
147|700023,11,99,57,99,99,57
148|700023,13,99,59,99,99,58
149|700023,14,99,60,99,99,60
150|700023,16,99,61,99,99,61
151|700023,17,99,63,99,99,62
152|700023,18,99,65,99,99,64
153|700023,19,99,66,99,99,66
154|700023,20,99,67,99,99,67
155|700023,21,99,70,99,99,67
156|700023,21,99,70,99,99,70
157|700023,22,99,72,99,99,71
158|700023,22,99,73,99,99,73
159|700023,22,99,75,99,99,74
160|700023,22,99,76,99,99,76
161|700023,23,99,78,99,99,77
162|700023,23,99,80,99,99,78
163|700023,23,99,81,99,99,80
164|700023,25,99,82,99,99,81
165|700023,25,99,83,99,99,83
166|700023,27,99,84,99,99,84
167|700023,27,99,86,99,99,85
168|700023,29,99,87,99,99,86
169|700023,29,99,88,99,99,88
170|700023,30,99,90,99,99,88
171|700023,30,99,91,99,99,90
172|700023,31,99,92,99,99,91
173|700023,31,99,93,99,99,93
174|700023,32,99,94,99,99,94
175|700023,32,99,96,99,99,95
176|700023,33,99,97,99,99,96
177|700023,33,99,98,99,99,98
178|700023,38,99,98,99,99,98
179|700023,43,99,98,99,99,98
180|700023,47,99,98,99,99,98
181|700023,52,99,98,99,99,98
182|700023,56,99,98,99,99,98
183|700023,60,99,98,99,99,98
184|700023,64,99,98,99,99,98
185|700023,67,99,98,99,99,98
186|700023,71,99,98,99,99,98
187|700023,74,99,98,99,99,98
188|700023,77,99,98,99,99,98
189|700023,81,99,98,99,99,98
190|700023,83,99,99,99,99,98
191|700023,85,99,99,99,99,99
192|700023,88,99,99,99,99,99
193|700023,91,99,99,99,99,99
194|700023,93,99,99,99,99,99
195|700023,96,99,99,99,99,99
196|700023,97,99,99,99,99,99
197|700023,98,99,99,99,99,99
198|700023,99,99,99,99,99,99
199|700023,99,99,99,99,99,99
200|700023,99,99,99,99,99,99
1|700012,1,1,1,1,1,1
2|700012,1,1,1,2,1,1
3|700012,1,1,1,4,1,1
4|700012,1,1,1,5,1,1
5|700012,1,1,1,7,1,1
6|700012,1,1,1,9,1,1
7|700012,1,1,3,9,1,1
8|700012,1,1,5,9,1,1
9|700012,1,1,7,9,1,1
10|700012,1,1,9,9,1,1
11|700012,1,1,10,24,1,1
12|700012,1,1,10,25,1,1
13|700012,1,1,12,25,1,1
14|700012,1,1,12,26,1,1
15|700012,1,1,14,26,1,1
16|700012,1,1,16,26,1,1
17|700012,1,1,18,26,1,1
18|700012,1,1,18,27,1,1
19|700012,1,1,18,29,1,1
20|700012,1,1,18,30,1,1
21|700012,1,1,19,31,1,1
22|700012,1,1,19,32,1,1
23|700012,1,1,20,33,1,1
24|700012,1,1,20,34,1,1
25|700012,1,1,21,35,1,1
26|700012,1,1,23,35,1,1
27|700012,1,1,25,35,1,1
28|700012,1,1,27,35,1,1
29|700012,1,1,29,35,1,1
30|700012,1,1,29,36,1,1
31|700012,1,1,29,38,1,1
32|700012,1,1,29,40,1,1
33|700012,1,1,29,41,1,1
34|700012,1,1,29,43,1,1
35|700012,1,1,29,44,1,1
36|700012,1,1,29,46,1,1
37|700012,1,1,30,47,1,1
38|700012,1,1,32,47,1,1
39|700012,1,1,34,47,1,1
40|700012,1,1,36,47,1,1
41|700012,1,1,37,48,1,1
42|700012,1,1,38,49,1,1
43|700012,1,1,40,49,1,1
44|700012,1,1,40,50,1,1
45|700012,1,1,40,52,1,1
46|700012,1,1,41,53,1,1
47|700012,1,1,43,53,1,1
48|700012,1,1,45,53,1,1
49|700012,1,1,47,53,1,1
50|700012,1,1,49,53,1,1
51|700012,1,1,49,54,2,1
52|700012,1,1,49,56,2,1
53|700012,1,1,49,58,2,1
54|700012,1,1,49,60,2,1
55|700012,1,1,49,61,3,1
56|700012,1,1,49,63,3,1
57|700012,1,1,50,64,3,1
58|700012,1,1,52,64,3,1
59|700012,1,1,54,64,3,1
60|700012,1,1,56,64,3,1
61|700012,1,1,57,65,3,1
62|700012,1,1,58,66,3,1
63|700012,1,1,59,67,3,1
64|700012,1,1,59,68,5,1
65|700012,1,1,59,70,5,1
66|700012,1,1,60,71,5,1
67|700012,1,1,61,71,9,1
68|700012,1,1,63,71,9,1
69|700012,1,1,65,71,9,1
70|700012,1,1,67,71,9,1
71|700012,1,1,68,72,9,1
72|700012,1,1,69,73,9,1
73|700012,1,1,69,74,9,1
74|700012,1,1,69,76,9,1
75|700012,1,1,69,78,9,1
76|700012,1,1,69,80,9,1
77|700012,1,1,69,82,9,1
78|700012,1,1,69,84,9,1
79|700012,1,1,70,85,9,1
80|700012,1,1,72,85,9,1
81|700012,1,1,73,86,9,1
82|700012,1,1,74,87,9,1
83|700012,1,1,75,88,9,1
84|700012,1,1,76,89,9,1
85|700012,1,1,78,89,9,1
86|700012,1,1,79,90,9,1
87|700012,1,1,80,91,9,1
88|700012,1,1,82,91,9,1
89|700012,1,1,84,91,9,1
90|700012,1,1,86,91,9,1
91|700012,1,1,87,92,9,1
92|700012,1,1,88,93,9,1
93|700012,1,1,89,94,9,1
94|700012,1,1,89,95,11,1
95|700012,1,1,89,97,11,1
96|700012,1,1,89,99,11,1
97|700012,1,1,91,99,12,1
98|700012,1,1,93,99,12,1
99|700012,1,1,95,99,12,1
100|700012,1,1,97,99,12,1
101|700012,1,1,98,99,16,1
102|700012,1,2,99,99,19,1
103|700012,1,6,99,99,21,5
104|700012,1,8,99,99,24,8
105|700012,1,10,99,99,28,9
106|700012,1,10,99,99,33,9
107|700012,1,10,99,99,37,10
108|700012,1,13,99,99,38,13
109|700012,1,16,99,99,39,16
110|700012,1,19,99,99,40,18
111|700012,1,20,99,99,43,19
112|700012,1,20,99,99,47,19
113|700012,1,21,99,99,49,21
114|700012,1,22,99,99,52,21
115|700012,1,25,99,99,52,24
116|700012,1,27,99,99,53,26
117|700012,1,28,99,99,56,26
118|700012,1,30,99,99,57,28
119|700012,1,30,99,99,59,30
120|700012,1,30,99,99,62,30
121|700012,1,31,99,99,64,31
122|700012,1,31,99,99,67,31
123|700012,1,32,99,99,69,32
124|700012,1,35,99,99,69,34
125|700012,1,37,99,99,69,37
126|700012,1,39,99,99,70,38
127|700012,1,40,99,99,71,40
128|700012,1,41,99,99,73,40
129|700012,1,41,99,99,75,41
130|700012,1,41,99,99,78,41
131|700012,1,42,99,99,80,41
132|700012,1,42,99,99,82,42
133|700012,1,43,99,99,84,42
134|700012,1,43,99,99,86,43
135|700012,1,44,99,99,88,43
136|700012,1,44,99,99,90,44
137|700012,2,46,99,99,90,46
138|700012,3,48,99,99,90,48
139|700012,4,50,99,99,91,48
140|700012,5,50,99,99,92,50
141|700012,6,51,99,99,93,51
142|700012,7,52,99,99,94,52
143|700012,7,53,99,99,95,53
144|700012,7,54,99,99,97,53
145|700012,8,55,99,99,98,54
146|700012,8,56,99,99,99,55
147|700012,10,57,99,99,99,57
148|700012,10,60,99,99,99,58
149|700012,13,60,99,99,99,60
150|700012,16,61,99,99,99,61
151|700012,17,63,99,99,99,62
152|700012,18,65,99,99,99,64
153|700012,19,66,99,99,99,66
154|700012,20,67,99,99,99,67
155|700012,21,70,99,99,99,67
156|700012,21,70,99,99,99,70
157|700012,22,72,99,99,99,71
158|700012,22,73,99,99,99,73
159|700012,22,75,99,99,99,74
160|700012,22,76,99,99,99,76
161|700012,23,78,99,99,99,77
162|700012,23,80,99,99,99,78
163|700012,23,81,99,99,99,80
164|700012,25,82,99,99,99,81
165|700012,25,83,99,99,99,83
166|700012,27,84,99,99,99,84
167|700012,27,86,99,99,99,85
168|700012,29,87,99,99,99,86
169|700012,29,88,99,99,99,88
170|700012,30,90,99,99,99,88
171|700012,30,91,99,99,99,90
172|700012,31,92,99,99,99,91
173|700012,31,93,99,99,99,93
174|700012,32,94,99,99,99,94
175|700012,32,96,99,99,99,95
176|700012,33,97,99,99,99,96
177|700012,33,98,99,99,99,98
178|700012,38,98,99,99,99,98
179|700012,43,98,99,99,99,98
180|700012,47,98,99,99,99,98
181|700012,52,98,99,99,99,98
182|700012,56,98,99,99,99,98
183|700012,60,98,99,99,99,98
184|700012,64,98,99,99,99,98
185|700012,67,98,99,99,99,98
186|700012,71,98,99,99,99,98
187|700012,74,98,99,99,99,98
188|700012,77,98,99,99,99,98
189|700012,81,98,99,99,99,98
190|700012,83,99,99,99,99,98
191|700012,85,99,99,99,99,99
192|700012,88,99,99,99,99,99
193|700012,91,99,99,99,99,99
194|700012,93,99,99,99,99,99
195|700012,96,99,99,99,99,99
196|700012,97,99,99,99,99,99
197|700012,98,99,99,99,99,99
198|700012,99,99,99,99,99,99
199|700012,99,99,99,99,99,99
200|700012,99,99,99,99,99,99
1|700022,1,1,1,1,1,1
2|700022,1,1,1,2,1,1
3|700022,1,1,1,4,1,1
4|700022,1,1,1,5,1,1
5|700022,1,1,1,7,1,1
6|700022,1,1,1,9,1,1
7|700022,1,1,3,9,1,1
8|700022,1,1,5,9,1,1
9|700022,1,1,7,9,1,1
10|700022,1,1,9,9,1,1
11|700022,1,1,10,24,1,1
12|700022,1,1,10,25,1,1
13|700022,1,1,12,25,1,1
14|700022,1,1,12,26,1,1
15|700022,1,1,14,26,1,1
16|700022,1,1,16,26,1,1
17|700022,1,1,18,26,1,1
18|700022,1,1,18,27,1,1
19|700022,1,1,18,29,1,1
20|700022,1,1,18,30,1,1
21|700022,1,1,19,31,1,1
22|700022,1,1,19,32,1,1
23|700022,1,1,20,33,1,1
24|700022,1,1,20,34,1,1
25|700022,1,1,21,35,1,1
26|700022,1,1,23,35,1,1
27|700022,1,1,25,35,1,1
28|700022,1,1,27,35,1,1
29|700022,1,1,29,35,1,1
30|700022,1,1,29,36,1,1
31|700022,1,1,29,38,1,1
32|700022,1,1,29,40,1,1
33|700022,1,1,29,41,1,1
34|700022,1,1,29,43,1,1
35|700022,1,1,29,44,1,1
36|700022,1,1,29,46,1,1
37|700022,1,1,30,47,1,1
38|700022,1,1,32,47,1,1
39|700022,1,1,34,47,1,1
40|700022,1,1,36,47,1,1
41|700022,1,1,37,48,1,1
42|700022,1,1,38,49,1,1
43|700022,1,1,40,49,1,1
44|700022,1,1,40,50,1,1
45|700022,1,1,40,52,1,1
46|700022,1,1,41,53,1,1
47|700022,1,1,43,53,1,1
48|700022,1,1,45,53,1,1
49|700022,1,1,47,53,1,1
50|700022,1,1,49,53,1,1
51|700022,1,1,49,54,2,1
52|700022,1,1,49,56,2,1
53|700022,1,1,49,58,2,1
54|700022,1,1,49,60,2,1
55|700022,1,1,49,61,3,1
56|700022,1,1,49,63,3,1
57|700022,1,1,50,64,3,1
