Id,Type,Data
12238,1,6337910=card=4010009=4010046=refine=15=enchant=122=128=130|7333510=card=4030007=refine=15=enchant=399=395=402|8333610=card=4040016=refine=15=enchant=530=527=533|11333710=card=4050009=refine=15=enchant=661=656=669|10342809=card=4060007=refine=15=enchant=262=263=271|10342809=card=4060007=refine=15=enchant=262=263=271
12239,1,6337910=card=4010009=4010046=refine=15=enchant=122=128=130|7333510=card=4030007=refine=15=enchant=399=395=402|8333610=card=4040016=refine=15=enchant=530=527=533|11333710=card=4050009=refine=15=enchant=661=656=669|10342809=card=4060007=refine=15=enchant=262=263=271|10342809=card=4060007=refine=15=enchant=262=263=271
12240,1,6337910=card=4010009=4010046=refine=15=enchant=122=128=130|7333510=card=4030007=refine=15=enchant=399=395=402|8333610=card=4040016=refine=15=enchant=530=527=533|11333710=card=4050009=refine=15=enchant=661=656=669|10342809=card=4060007=refine=15=enchant=262=263=271|10342809=card=4060007=refine=15=enchant=262=263=271
12241,1,6337910=card=4010009=4010046=refine=15=enchant=122=128=130|7333510=card=4030007=refine=15=enchant=399=395=402|8333610=card=4040016=refine=15=enchant=530=527=533|11333710=card=4050009=refine=15=enchant=661=656=669|10342809=card=4060007=refine=15=enchant=262=263=271|10342809=card=4060007=refine=15=enchant=262=263=271
12242,1,6337910=card=4010009=4010046=refine=15=enchant=122=128=130|7333510=card=4030007=refine=15=enchant=399=395=402|8333610=card=4040016=refine=15=enchant=530=527=533|11333710=card=4050009=refine=15=enchant=661=656=669
12243,1,
12244,1,6112801=refine=0
12245,1,6112801=card=4010058=4010058=refine=0
12246,1,6112801=card=4010058=4010058=refine=0|10326102=card=4060018=refine=0|10326102=card=4060018=refine=0
12247,1,6229803=card=4010058=4010058=refine=0|7234803=card=4030007=refine=0|8235103=card=4040016=refine=0|11235403=card=4050009=refine=0|10326102=card=4060018=refine=0|10326102=card=4060018=refine=0
12248,1,6229803=card=4010058=4010058=refine=5|7234803=card=4030007=refine=5|8235103=card=4040016=refine=5|11235403=card=4050009=refine=5|10326102=card=4060018=refine=5|10326102=card=4060018=refine=5
12249,1,6239804=card=4010058=4010058=refine=5|7234804=card=4030007=refine=5|8235104=card=4040016=refine=5|11235404=card=4050009=refine=5|10326102=card=4060018=refine=5|10326102=card=4060018=refine=5
12250,1,6239804=card=4010058=4010058=refine=5|7234804=card=4030007=refine=5|8235104=card=4040016=refine=5|11235404=card=4050009=refine=5|10336504=card=4060018=refine=5|10336504=card=4060018=refine=5
12251,1,6337705=card=4010058=4010058=refine=10|7330705=card=4030007=refine=10|8331405=card=4040016=refine=10|11332205=card=4050009=refine=10|10336504=card=4060018=refine=10|10336504=card=4060018=refine=10
12252,1,6337705=card=4010058=4010058=refine=10|7330705=card=4030007=refine=10|8331405=card=4040016=refine=10|11332205=card=4050009=refine=10|10336504=card=4060018=refine=10|10336504=card=4060018=refine=10
12253,1,6239806=card=4010058=4010058=refine=11|7330705=card=4030007=refine=11|8331405=card=4040016=refine=11|11332205=card=4050009=refine=11|10336504=card=4060018=refine=11|10336504=card=4060018=refine=11
12254,1,6239806=card=4010058=4010058=refine=11|7330705=card=4030007=refine=11|8331405=card=4040016=refine=11|11332205=card=4050009=refine=11|10337206=card=4060018=refine=11|10337206=card=4060018=refine=11
12255,1,6337907=card=4010058=4010058=refine=12=enchant=12=18=21|7330707=card=4030007=refine=12=enchant=307=303=311|8331407=card=4040016=refine=12=enchant=438=435=442|11332207=card=4050009=refine=12=enchant=569=564=576|10337206=card=4060018=refine=12=enchant=164=165=174|10337206=card=4060018=refine=12=enchant=164=165=174
12256,1,6337907=card=4010058=4010058=refine=12=enchant=12=18=21|7330707=card=4030007=refine=12=enchant=307=303=311|8331407=card=4040016=refine=12=enchant=438=435=442|11332207=card=4050009=refine=12=enchant=569=564=576|10337206=card=4060018=refine=12=enchant=164=165=174|10337206=card=4060018=refine=12=enchant=164=165=174
12257,1,6337908=card=4010058=4010058=refine=13=enchant=47=53=56|7330708=card=4030007=refine=13=enchant=336=332=340|8331408=card=4040016=refine=13=enchant=467=464=471|11332208=card=4050009=refine=13=enchant=598=593=605|10337206=card=4060018=refine=13=enchant=195=196=205|10337206=card=4060018=refine=13=enchant=195=196=205
12258,1,6337908=card=4010058=4010058=refine=13=enchant=47=53=56|7333508=card=4030007=refine=13=enchant=336=332=340|8333608=card=4040016=refine=13=enchant=467=464=471|11333708=card=4050009=refine=13=enchant=598=593=605|10337607=card=4060018=refine=13=enchant=195=196=205|10337607=card=4060018=refine=13=enchant=195=196=205
12259,1,6337909=card=4010058=4010058=refine=14=enchant=82=88=92|7333509=card=4030007=refine=14=enchant=365=361=370|8333609=card=4040016=refine=14=enchant=496=493=501|11333709=card=4050009=refine=14=enchant=627=622=636|10337607=card=4060018=refine=14=enchant=226=227=237|10337607=card=4060018=refine=14=enchant=226=227=237
12260,1,6337909=card=4010058=4010058=refine=14=enchant=82=88=92|7333509=card=4030007=refine=14=enchant=365=361=370|8333609=card=4040016=refine=14=enchant=496=493=501|11333709=card=4050009=refine=14=enchant=627=622=636|10342809=card=4060018=refine=14=enchant=226=227=237|10342809=card=4060018=refine=14=enchant=226=227=237
12261,1,6337910=card=4010058=4010058=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12262,1,6337910=card=4010058=4010058=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12263,1,6337910=card=4010058=4010058=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12264,1,6337910=card=4010058=4010058=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12265,1,6337910=card=4010058=4010058=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12266,1,6337910=card=4010058=4010058=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12267,1,6337910=card=4010058=4010058=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12268,1,6337910=card=4010058=4010058=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12269,1,6337910=card=4010058=4010058=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12270,1,6337910=card=4010058=4010058=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12271,1,6337910=card=4010058=4010058=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12272,1,6337910=card=4010058=4010058=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12273,1,6337910=card=4010058=4010058=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12274,1,6337910=card=4010058=4010058=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12275,1,6337910=card=4010058=4010058=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12276,1,6337910=card=4010058=4010058=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12277,1,6337910=card=4010058=4010058=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12278,1,6337910=card=4010058=4010058=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12279,1,6337910=card=4010058=4010058=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672|10342809=card=4060018=refine=15=enchant=262=263=274|10342809=card=4060018=refine=15=enchant=262=263=274
12280,1,6337910=card=4010058=4010058=refine=15=enchant=122=128=133|7333510=card=4030007=refine=15=enchant=399=395=405|8333610=card=4040016=refine=15=enchant=530=527=536|11333710=card=4050009=refine=15=enchant=661=656=672
12281,1,
12282,1,6112801=refine=0
12283,1,6112801=refine=0
12284,1,6112801=refine=0|10326102=refine=0|10326102=refine=0
12285,1,6229803=card=4010015=refine=0|7234803=card=4030008=refine=0|8235103=card=4040005=refine=0|11235403=card=4050004=refine=0|10326102=card=4060007=refine=0|10326102=card=4060007=refine=0
12286,1,6229803=card=4010015=refine=1|7234803=card=4030008=refine=1|8235103=card=4040005=refine=1|11235403=card=4050004=refine=1|10326102=card=4060007=refine=1|10326102=card=4060007=refine=1
12287,1,6239904=card=4010015=refine=3|7234804=card=4030008=refine=3|8235104=card=4040005=refine=3|11235404=card=4050004=refine=3|10326102=card=4060007=refine=3|10326102=card=4060007=refine=3
12288,1,6239904=card=4010015=4010015=refine=3|7234804=card=4030008=refine=3|8235104=card=4040005=refine=3|11235404=card=4050004=refine=3|10336504=card=4060007=refine=3|10336504=card=4060007=refine=3
12289,1,6239905=card=4010015=4010015=refine=4|7330705=card=4030008=refine=4|8331405=card=4040005=refine=4|11332205=card=4050004=refine=4|10336504=card=4060007=refine=4|10336504=card=4060007=refine=4
12290,1,6239905=card=4010015=4010015=refine=4|7330705=card=4030008=refine=4|8331405=card=4040005=refine=4|11332205=card=4050004=refine=4|10336504=card=4060007=refine=4|10336504=card=4060007=refine=4
12291,1,6239906=card=4010015=4010015=refine=5|7330705=card=4030008=refine=5|8331405=card=4040005=refine=5|11332205=card=4050004=refine=5|10336504=card=4060007=refine=5|10336504=card=4060007=refine=5
12292,1,6239906=card=4010015=4010015=refine=5|7330705=card=4030008=refine=5|8331405=card=4040005=refine=5|11332205=card=4050004=refine=5|10337206=card=4060007=refine=5|10337206=card=4060007=refine=5
12293,1,6338007=card=4010015=4010015=refine=6=enchant=12=18=16|7330707=card=4030008=refine=6=enchant=307=302=303|8331407=card=4040005=refine=6=enchant=438=434=435|11332207=card=4050004=refine=6=enchant=569=565=564|10337206=card=4060007=refine=6=enchant=164=165=168|10337206=card=4060007=refine=6=enchant=164=165=168
12294,1,6338007=card=4010015=4010015=refine=6=enchant=12=18=16|7330707=card=4030008=refine=6=enchant=307=302=303|8331407=card=4040005=refine=6=enchant=438=434=435|11332207=card=4050004=refine=6=enchant=569=565=564|10337206=card=4060007=refine=6=enchant=164=165=168|10337206=card=4060007=refine=6=enchant=164=165=168
12295,1,6338008=card=4010015=4010015=refine=7=enchant=47=53=51|7330708=card=4030008=refine=7=enchant=336=331=332|8331408=card=4040005=refine=7=enchant=467=463=464|11332208=card=4050004=refine=7=enchant=598=594=593|10337206=card=4060007=refine=7=enchant=195=196=199|10337206=card=4060007=refine=7=enchant=195=196=199
12296,1,6338008=card=4010015=4010015=refine=7=enchant=47=53=51|7333508=card=4030008=refine=7=enchant=336=331=332|8333608=card=4040005=refine=7=enchant=467=463=464|11333708=card=4050004=refine=7=enchant=598=594=593|10337607=card=4060007=refine=7=enchant=195=196=199|10337607=card=4060007=refine=7=enchant=195=196=199
12297,1,4350709=card=4010015=4010015=refine=8=enchant=82=88=86|7333509=card=4030008=refine=8=enchant=365=360=361|8333609=card=4040005=refine=8=enchant=496=492=493|11333709=card=4050004=refine=8=enchant=627=623=622|10337607=card=4060007=refine=8=enchant=226=227=230|10337607=card=4060007=refine=8=enchant=226=227=230
12298,1,4350709=card=4010015=4010015=refine=8=enchant=82=88=86|7333509=card=4030008=refine=8=enchant=365=360=361|8333609=card=4040005=refine=8=enchant=496=492=493|11333709=card=4050004=refine=8=enchant=627=623=622|10342809=card=4060007=refine=8=enchant=226=227=230|10342809=card=4060007=refine=8=enchant=226=227=230
12299,1,6350710=card=4010015=4010015=refine=9=enchant=122=128=126|7333510=card=4030008=refine=9=enchant=399=394=395|8333610=card=4040005=refine=9=enchant=530=526=527|11333710=card=4050004=refine=9=enchant=661=657=656|10342809=card=4060007=refine=9=enchant=262=263=266|10342809=card=4060007=refine=9=enchant=262=263=266
12300,1,6350710=card=4010015=4010015=refine=9=enchant=122=128=126|7333510=card=4030008=refine=9=enchant=399=394=395|8333610=card=4040005=refine=9=enchant=530=526=527|11333710=card=4050004=refine=9=enchant=661=657=656|10342809=card=4060007=refine=9=enchant=262=263=266|10342809=card=4060007=refine=9=enchant=262=263=266
12301,1,6350710=card=4010015=4010015=refine=10=enchant=122=128=126|7333510=card=4030008=refine=10=enchant=399=394=395|8333610=card=4040005=refine=10=enchant=530=526=527|11333710=card=4050004=refine=10=enchant=661=657=656|10342809=card=4060007=refine=10=enchant=262=263=266|10342809=card=4060007=refine=10=enchant=262=263=266
12302,1,6350710=card=4010015=4010015=refine=10=enchant=122=128=126|7333510=card=4030008=refine=10=enchant=399=394=395|8333610=card=4040005=refine=10=enchant=530=526=527|11333710=card=4050004=refine=10=enchant=661=657=656|10342809=card=4060007=refine=10=enchant=262=263=266|10342809=card=4060007=refine=10=enchant=262=263=266
12303,1,6350710=card=4010015=4010015=refine=11=enchant=122=128=126|7333510=card=4030008=refine=11=enchant=399=394=395|8333610=card=4040005=refine=11=enchant=530=526=527|11333710=card=4050004=refine=11=enchant=661=657=656|10342809=card=4060007=refine=11=enchant=262=263=266|10342809=card=4060007=refine=11=enchant=262=263=266
12304,1,6350710=card=4010015=4010015=refine=11=enchant=122=128=126|7333510=card=4030008=refine=11=enchant=399=394=395|8333610=card=4040005=refine=11=enchant=530=526=527|11333710=card=4050004=refine=11=enchant=661=657=656|10342809=card=4060007=refine=11=enchant=262=263=266|10342809=card=4060007=refine=11=enchant=262=263=266
12305,1,6350710=card=4010015=4010015=refine=12=enchant=122=128=126|7333510=card=4030008=refine=12=enchant=399=394=395|8333610=card=4040005=refine=12=enchant=530=526=527|11333710=card=4050004=refine=12=enchant=661=657=656|10342809=card=4060007=refine=12=enchant=262=263=266|10342809=card=4060007=refine=12=enchant=262=263=266
12306,1,6350710=card=4010015=4010015=refine=12=enchant=122=128=126|7333510=card=4030008=refine=12=enchant=399=394=395|8333610=card=4040005=refine=12=enchant=530=526=527|11333710=card=4050004=refine=12=enchant=661=657=656|10342809=card=4060007=refine=12=enchant=262=263=266|10342809=card=4060007=refine=12=enchant=262=263=266
12307,1,6350710=card=4010015=4010015=refine=13=enchant=122=128=126|7333510=card=4030008=refine=13=enchant=399=394=395|8333610=card=4040005=refine=13=enchant=530=526=527|11333710=card=4050004=refine=13=enchant=661=657=656|10342809=card=4060007=refine=13=enchant=262=263=266|10342809=card=4060007=refine=13=enchant=262=263=266
12308,1,6350710=card=4010015=4010015=refine=13=enchant=122=128=126|7333510=card=4030008=refine=13=enchant=399=394=395|8333610=card=4040005=refine=13=enchant=530=526=527|11333710=card=4050004=refine=13=enchant=661=657=656|10342809=card=4060007=refine=13=enchant=262=263=266|10342809=card=4060007=refine=13=enchant=262=263=266
12309,1,6350710=card=4010015=4010015=refine=14=enchant=122=128=126|7333510=card=4030008=refine=14=enchant=399=394=395|8333610=card=4040005=refine=14=enchant=530=526=527|11333710=card=4050004=refine=14=enchant=661=657=656|10342809=card=4060007=refine=14=enchant=262=263=266|10342809=card=4060007=refine=14=enchant=262=263=266
12310,1,6350710=card=4010015=4010015=refine=14=enchant=122=128=126|7333510=card=4030008=refine=14=enchant=399=394=395|8333610=card=4040005=refine=14=enchant=530=526=527|11333710=card=4050004=refine=14=enchant=661=657=656|10342809=card=4060007=refine=14=enchant=262=263=266|10342809=card=4060007=refine=14=enchant=262=263=266
12311,1,6350710=card=4010015=4010015=refine=15=enchant=122=128=126|7333510=card=4030008=refine=15=enchant=399=394=395|8333610=card=4040005=refine=15=enchant=530=526=527|11333710=card=4050004=refine=15=enchant=661=657=656|10342809=card=4060007=refine=15=enchant=262=263=266|10342809=card=4060007=refine=15=enchant=262=263=266
12312,1,6350710=card=4010015=4010015=refine=15=enchant=122=128=126|7333510=card=4030008=refine=15=enchant=399=394=395|8333610=card=4040005=refine=15=enchant=530=526=527|11333710=card=4050004=refine=15=enchant=661=657=656|10342809=card=4060007=refine=15=enchant=262=263=266|10342809=card=4060007=refine=15=enchant=262=263=266
12313,1,6350710=card=4010015=4010015=refine=15=enchant=122=128=126|7333510=card=4030008=refine=15=enchant=399=394=395|8333610=card=4040005=refine=15=enchant=530=526=527|11333710=card=4050004=refine=15=enchant=661=657=656|10342809=card=4060007=refine=15=enchant=262=263=266|10342809=card=4060007=refine=15=enchant=262=263=266
12314,1,6350710=card=4010015=4010015=refine=15=enchant=122=128=126|7333510=card=4030008=refine=15=enchant=399=394=395|8333610=card=4040005=refine=15=enchant=530=526=527|11333710=card=4050004=refine=15=enchant=661=657=656|10342809=card=4060007=refine=15=enchant=262=263=266|10342809=card=4060007=refine=15=enchant=262=263=266
12315,1,6350710=card=4010015=4010015=refine=15=enchant=122=128=126|7333510=card=4030008=refine=15=enchant=399=394=395|8333610=card=4040005=refine=15=enchant=530=526=527|11333710=card=4050004=refine=15=enchant=661=657=656|10342809=card=4060007=refine=15=enchant=262=263=266|10342809=card=4060007=refine=15=enchant=262=263=266
12316,1,6350710=card=4010015=4010015=refine=15=enchant=122=128=126|7333510=card=4030008=refine=15=enchant=399=394=395|8333610=card=4040005=refine=15=enchant=530=526=527|11333710=card=4050004=refine=15=enchant=661=657=656|10342809=card=4060007=refine=15=enchant=262=263=266|10342809=card=4060007=refine=15=enchant=262=263=266
12317,1,6350710=card=4010015=4010015=refine=15=enchant=122=128=126|7333510=card=4030008=refine=15=enchant=399=394=395|8333610=card=4040005=refine=15=enchant=530=526=527|11333710=card=4050004=refine=15=enchant=661=657=656|10342809=card=4060007=refine=15=enchant=262=263=266|10342809=card=4060007=refine=15=enchant=262=263=266
12318,1,6350710=card=4010015=4010015=refine=15=enchant=122=128=126|7333510=card=4030008=refine=15=enchant=399=394=395|8333610=card=4040005=refine=15=enchant=530=526=527|11333710=card=4050004=refine=15=enchant=661=657=656
12319,1,
12320,1,6112801=refine=0
12321,1,6112801=card=4010028=4010028=refine=0
12322,1,6112801=card=4010028=4010028=refine=0|10326102=card=4060007=refine=0|10326102=card=4060007=refine=0
12323,1,6229803=card=4010028=4010028=refine=0|7234803=card=4030007=refine=0|8235103=card=4040016=refine=0|11235403=card=4050009=refine=0|10326102=card=4060007=refine=0|10326102=card=4060007=refine=0
12324,1,6229803=card=4010028=4010028=refine=3|7234803=card=4030007=refine=3|8235103=card=4040016=refine=3|11235403=card=4050009=refine=3|10326102=card=4060007=refine=3|10326102=card=4060007=refine=3
12325,1,6239904=card=4010028=4010028=refine=5|7234804=card=4030007=refine=5|8235104=card=4040016=refine=5|11235404=card=4050009=refine=5|10326102=card=4060007=refine=5|10326102=card=4060007=refine=5
12326,1,6239904=card=4010028=4010028=refine=5|7234804=card=4030007=refine=5|8235104=card=4040016=refine=5|11235404=card=4050009=refine=5|10336504=card=4060007=refine=5|10336504=card=4060007=refine=5
12327,1,6239905=card=4010028=4010028=refine=7|7330705=card=4030007=refine=7|8331405=card=4040016=refine=7|11332205=card=4050009=refine=7|10336504=card=4060007=refine=7|10336504=card=4060007=refine=7
12328,1,6239905=card=4010028=4010028=refine=7|7330705=card=4030007=refine=7|8331405=card=4040016=refine=7|11332205=card=4050009=refine=7|10336504=card=4060007=refine=7|10336504=card=4060007=refine=7
12329,1,6239906=card=4010028=4010028=refine=8|7330705=card=4030007=refine=8|8331405=card=4040016=refine=8|11332205=card=4050009=refine=8|10336504=card=4060007=refine=8|10336504=card=4060007=refine=8
12330,1,6239906=card=4010028=4010028=refine=8|7330705=card=4030007=refine=8|8331405=card=4040016=refine=8|11332205=card=4050009=refine=8|10337206=card=4060007=refine=8|10337206=card=4060007=refine=8
12331,1,6338007=card=4010028=4010028=refine=9=enchant=12=18=20|7330707=card=4030007=refine=9=enchant=307=303=310|8331407=card=4040016=refine=9=enchant=438=435=441|11332207=card=4050009=refine=9=enchant=569=564=575|10337206=card=4060007=refine=9=enchant=164=165=173|10337206=card=4060007=refine=9=enchant=164=165=173
12332,1,6338007=card=4010028=4010028=refine=9=enchant=12=18=20|7330707=card=4030007=refine=9=enchant=307=303=310|8331407=card=4040016=refine=9=enchant=438=435=441|11332207=card=4050009=refine=9=enchant=569=564=575|10337206=card=4060007=refine=9=enchant=164=165=173|10337206=card=4060007=refine=9=enchant=164=165=173
12333,1,6338008=card=4010028=4010028=refine=10=enchant=47=53=55|7330708=card=4030007=refine=10=enchant=336=332=339|8331408=card=4040016=refine=10=enchant=467=464=470|11332208=card=4050009=refine=10=enchant=598=593=604|10337206=card=4060007=refine=10=enchant=195=196=204|10337206=card=4060007=refine=10=enchant=195=196=204
12334,1,6338008=card=4010028=4010028=refine=10=enchant=47=53=55|7333508=card=4030007=refine=10=enchant=336=332=339|8333608=card=4040016=refine=10=enchant=467=464=470|11333708=card=4050009=refine=10=enchant=598=593=604|10337607=card=4060007=refine=10=enchant=195=196=204|10337607=card=4060007=refine=10=enchant=195=196=204
12335,1,4350709=card=4010028=4010028=refine=11=enchant=82=88=90|7333509=card=4030007=refine=11=enchant=365=361=368|8333609=card=4040016=refine=11=enchant=496=493=499|11333709=card=4050009=refine=11=enchant=627=622=634|10337607=card=4060007=refine=11=enchant=226=227=235|10337607=card=4060007=refine=11=enchant=226=227=235
12336,1,4350709=card=4010028=4010028=refine=11=enchant=82=88=90|7333509=card=4030007=refine=11=enchant=365=361=368|8333609=card=4040016=refine=11=enchant=496=493=499|11333709=card=4050009=refine=11=enchant=627=622=634|10342809=card=4060007=refine=11=enchant=226=227=235|10342809=card=4060007=refine=11=enchant=226=227=235
12337,1,6350710=card=4010028=4010028=refine=12=enchant=122=128=130|7333510=card=4030007=refine=12=enchant=399=395=402|8333610=card=4040016=refine=12=enchant=530=527=533|11333710=card=4050009=refine=12=enchant=661=656=669|10342809=card=4060007=refine=12=enchant=262=263=271|10342809=card=4060007=refine=12=enchant=262=263=271
12338,1,6350710=card=4010028=4010028=refine=12=enchant=122=128=130|7333510=card=4030007=refine=12=enchant=399=395=402|8333610=card=4040016=refine=12=enchant=530=527=533|11333710=card=4050009=refine=12=enchant=661=656=669|10342809=card=4060007=refine=12=enchant=262=263=271|10342809=card=4060007=refine=12=enchant=262=263=271
12339,1,6350710=card=4010028=4010028=refine=13=enchant=122=128=130|7333510=card=4030007=refine=13=enchant=399=395=402|8333610=card=4040016=refine=13=enchant=530=527=533|11333710=card=4050009=refine=13=enchant=661=656=669|10342809=card=4060007=refine=13=enchant=262=263=271|10342809=card=4060007=refine=13=enchant=262=263=271
12340,1,6350710=card=4010028=4010028=refine=13=enchant=122=128=130|7333510=card=4030007=refine=13=enchant=399=395=402|8333610=card=4040016=refine=13=enchant=530=527=533|11333710=card=4050009=refine=13=enchant=661=656=669|10342809=card=4060007=refine=13=enchant=262=263=271|10342809=card=4060007=refine=13=enchant=262=263=271
12341,1,6350710=card=4010028=4010028=refine=14=enchant=122=128=130|7333510=card=4030007=refine=14=enchant=399=395=402|8333610=card=4040016=refine=14=enchant=530=527=533|11333710=card=4050009=refine=14=enchant=661=656=669|10342809=card=4060007=refine=14=enchant=262=263=271|10342809=card=4060007=refine=14=enchant=262=263=271
12342,1,6350710=card=4010028=4010028=refine=14=enchant=122=128=130|7333510=card=4030007=refine=14=enchant=399=395=402|8333610=card=4040016=refine=14=enchant=530=527=533|11333710=card=4050009=refine=14=enchant=661=656=669|10342809=card=4060007=refine=14=enchant=262=263=271|10342809=card=4060007=refine=14=enchant=262=263=271
12343,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=130|7333510=card=4030007=refine=15=enchant=399=395=402|8333610=card=4040016=refine=15=enchant=530=527=533|11333710=card=4050009=refine=15=enchant=661=656=669|10342809=card=4060007=refine=15=enchant=262=263=271|10342809=card=4060007=refine=15=enchant=262=263=271
12344,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=130|7333510=card=4030007=refine=15=enchant=399=395=402|8333610=card=4040016=refine=15=enchant=530=527=533|11333710=card=4050009=refine=15=enchant=661=656=669|10342809=card=4060007=refine=15=enchant=262=263=271|10342809=card=4060007=refine=15=enchant=262=263=271
12345,1,6350710=card=4010028=4010028=refine=15=enchant=122=128=130|7333510=card=4030007=refine=15=enchant=399=395=402|8333610=card=4040016=refine=15=enchant=530=527=533|11333710=card=4050009=refine=15=enchant=661=656=669|10342809=card=4060007=refine=15=enchant=262=263=271|10342809=card=4060007=refine=15=enchant=262=263=271
