ID,ItemID,ItemName,ItemNum,Reason,Type,LocalizationArea
535,33341090,铂金盾Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
536,33342090,刺盾Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
537,33343090,谎言记录本Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
538,33344090,驱魔圣经Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
539,33345090,岁月痕迹圆盾Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
540,33346090,免疫者盾牌Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
541,33347090,巴基力亚钢盾Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
542,43488090,余烬烈焰法杖Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
543,43489090,以太风暴法杖Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
544,53490090,动力割裂战斧Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
545,63491090,黯盲之触Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
546,123493090,异形长剑图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
547,123494090,荆棘长剑图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
548,133495090,气旋长枪图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
549,43496090,魔力之源 言灵图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
550,43497090,圣杖源灵图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
551,143498090,三角幼狮兽之角拳套Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
552,143499090,升龙拳套Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
553,143501090,金刚拳套Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
554,143502090,秘拳套闪光Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
555,143503090,禅迦Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
556,143504090,水晶拳套图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
557,43505090,泼留希金之斧图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
558,43506090,婆苏提婆之刃图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
559,43507090,智慧女神图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
560,73408090,魔力洪流法袍图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
561,83409090,魔力迸发披肩图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
562,113410090,魔力逆流之靴图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
563,1010033,鬼魂绅士cos装,1,24,1|2,
564,1010034,鬼魂新娘cos装,1,24,1|2,
565,1070193,机械兔子头盔,1,24,1|2,
566,3010136,头饰图纸自选包扭蛋,1,24,1|2,
567,1090050,船长烟斗扭蛋,1,24,1|2,
568,10352409,怪盗戒指[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
569,10352509,黑暗骑士手套[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
570,10352609,天后的手环[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
571,10352709,黑猫胸针[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
572,10352809,冷酷之心[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
573,10352909,黑暗骑士勋章[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
574,10353009,黑暗骑士皮带[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
575,10353109,王的怀表[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
576,10353209,光明棱镜[2],1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
577,3021010,高级锢魔石,1,256|10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
578,3021012,稀有锢魔石,1,256|10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
579,1200066,骨制头盔图纸,1,256|10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
580,1200067,插在头上的剑柄图纸,1,256|10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
581,1200069,发光恶魔角发圈图纸,1,256|10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
582,1200068,鹗枭魔法帽图纸,1,256|10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
583,1200070,深渊面罩图纸,1,256|10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
584,1200071,傲慢之像图纸,1,256|10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
585,1200063,男爵眼镜图纸,1,256|10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
586,1200064,骸骨头盔图纸,1,256|10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
587,1200065,骑士盾牌图纸,1,256|10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
588,1200072,蛇狮头具图纸,1,256|10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
589,1021045,驯鹿摩托车,1,299,1,
590,1010049,圣诞快乐套装（男）,1,299,1,
591,1010050,圣诞快乐套装（女）,1,299,1,
592,1010053,玩具士兵男,1,24,1|2,
593,1010054,玩具士兵女,1,24,1|2,
594,4010064,深海电鳗卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
595,4010065,赛杜拉卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
596,4010066,狄奥斯卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
597,4030023,雪熊卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
598,4060029,愤怒波波利卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
599,4030024,狂暴克瑞米卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
600,4030027,暗神官卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
601,4030028,镜妖卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
602,4020020,爱丽丝女仆卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
603,4010070,贤者虫卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
604,4010071,邪骸浪人卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
605,4030029,邪骸战俘卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
606,4010072,阿修罗狂战士卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
607,4020021,卷甲虫卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
608,4020022,史汀卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
609,4030031,狂暴米诺斯卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
610,4040024,幽灵剑士卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
611,4070018,迷幻之王卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
612,4020018,兽牙怪卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
613,4060031,鹗枭首领卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
614,4010067,艾斯恩魔女卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
615,4010068,深渊骑士卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
616,4020019,弑神者卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
617,5060020,封印的鹗枭男爵卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
618,5020005,封印的凯美拉卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
619,5050012,封印的黑暗之王卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
620,5010060,封印的血腥骑士卡片,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212,1|2,
621,123335100,火灵之剑Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
622,123336100,石中剑Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
623,123337100,魔刀 吞神Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
624,123338100,名刀不知火Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
625,123339100,红云长剑Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
626,133344100,永恒之枪Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
627,43345100,红十字杖Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
628,43346100,黛雅之杖Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
629,43347100,神圣权杖Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
630,43348100,诅咒魔杖Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
631,43352100,高等生存魔杖Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
632,43354100,痊愈光辉Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
633,43355100,克罗诺斯之杖Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
634,43357100,巫杖 魂咬Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
635,93359100,毒之花Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
636,93360100,暴虐拳刃Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
637,93361100,火灵拳刃Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
638,93362100,洛奇的指甲Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
639,23363100,巨毒短剑Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
640,23365100,强化大驹短剑Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
641,23367100,月灵短剑Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
642,23368100,月辰短剑Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
643,23369100,陨星Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
644,13370100,圣锤 裁决Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
645,13372100,闇盲之锤Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
646,13373100,魔锤 安魂曲Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
647,13374100,圣锤 十字星Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
648,63376100,驻足重弩Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
649,63378100,伊克西翁之翼Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
650,63379100,绵绵大蟹弓Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
651,63382100,乌勒尔的决意Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
652,53385100,贝克战斧Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
653,53386100,碎心斧Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
654,53387100,P.T.D机械核心Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
655,73323100,哥夫内盔甲Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
656,83324100,哥夫内肩饰Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
657,113325100,哥夫内军靴Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
658,73326100,疾风战袍Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
659,83327100,月影披风Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
660,113328100,黑皮靴Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
661,73329100,奔跑铠甲Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
662,113330100,奔跑长靴Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
663,83331100,奔跑者徽章Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
664,73332100,提尔的战甲Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
665,83333100,贝利的斗篷Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
666,113334100,迪塔乐长靴Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
667,73335100,白羽战袍Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
668,83336100,白羽羽翼Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
669,113337100,白羽便鞋Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
670,33339100,塔盾Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
671,33340100,奥尔里昂的铁盘Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
672,33341100,铂金盾Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
673,33342100,刺盾Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
674,33343100,谎言记录本Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
675,33344100,驱魔圣经Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
676,33345100,岁月痕迹圆盾Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
677,33346100,免疫者盾牌Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
678,33347100,巴基力亚钢盾Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
679,43488100,余烬烈焰法杖Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
680,43489100,以太风暴法杖Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
681,53490100,动力割裂战斧Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
682,63491100,黯盲之触Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
683,123493100,异形长剑Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
684,133495100,气旋长枪Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
685,43496100,魔力之源 言灵Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
686,43497100,圣杖源灵Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
687,143498100,绵绵大蟹钳Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
688,143499100,升龙拳套Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
689,143501100,金刚拳套Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
690,143502100,秘拳套闪光Ⅲ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
691,143503100,禅迦Ⅱ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
692,143504100,水晶拳套Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
693,53505100,希芙的馈赠Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
694,93506100,婆苏提婆之刃Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
695,63507100,智慧女神Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
696,73408100,魔力洪流法袍Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
697,83409100,魔力迸发披肩Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
698,113410100,魔力逆流之靴Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
699,33414100,十字钢盾Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
700,33415100,圣耀之盾Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
701,33416100,娜迦鳞片盾牌Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
702,33417100,皇家之盾Ⅰ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
703,133518100,长角之矛Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
704,133519100,圣光之戟Ⅳ图纸,1,10|11|106|104|103|102|141|140|110|99|52|168|156|69|142|115|158|80|81|162|105|100|177|211|85|86|101|212|24,1|2,
