PackId,GroupContent,GroupWeight,PackType,PackName,AwardValueWeight,Announcement,JobLimit,LevelLimit,ServerLevelLimit,GenderLimit,OpenWorldCond,LuaFunction,RandomItem,RandomMethod,GuarantGroup,Source,PackTabType,PackTabChange,LuckyPointLimit,ExpectValue,BindInfo,NumberInfo,IsCalcLucky
8524296,2040021=25,,0,春节通行证付费97级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8524297,2040021=25,,0,春节通行证付费98级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8524298,2040021=25,,0,春节通行证付费99级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8524299,2091423=1,,0,春节通行证付费100级及以后,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8524300,3024024=1,,0,"春节通行证付费135,150级",,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8524301,2040021=20,,0,春节通行证付费200级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8530011,2091304=3|2040018=50,,0,通行证正式奖励 普通激活经验,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8530021,804=50000|1041009=1|2091304=10|2040018=200,,0,通行证正式奖励 高级激活经验,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8530051,1070182=1|2091301=1|2091302=3,,0,通行证正式奖励 免费大奖预览,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8530061,2091306=1|1100012=1|1080045=1|3024024=1|1057001=1|1080046=1|2091304=4|2091301=5|2091302=4,,0,通行证正式奖励 付费大奖预览,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525001,2040022=25,,0,踏春通行证免费1级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525002,2010017=5,,0,踏春通行证免费2级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525003,2040022=15,,0,踏春通行证免费3级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525004,1400201=1,,0,踏春通行证免费4级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525005,2040022=25,,0,踏春通行证免费5级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525006,3026006=2,,0,踏春通行证免费6级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525007,2040022=15,,0,踏春通行证免费7级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525008,40000010=100,,0,踏春通行证免费8级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525009,2040022=15,,0,踏春通行证免费9级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525010,2091426=2,,0,踏春通行证免费10级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525011,2034003=5,,0,踏春通行证免费11级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525012,2035002=2,,0,踏春通行证免费12级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525013,2040022=15,,0,踏春通行证免费13级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525014,1400301=1,,0,踏春通行证免费14级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525015,2040022=25,,0,踏春通行证免费15级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525016,40000010=100,,0,踏春通行证免费16级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525017,2040022=15,,0,踏春通行证免费17级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525018,2010008=4,,0,踏春通行证免费18级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525019,2040022=15,,0,踏春通行证免费19级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525020,3020023=1,,0,踏春通行证免费20级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525021,3024004=2,,0,踏春通行证免费21级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525022,2035002=2,,0,踏春通行证免费22级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525023,2040022=15,,0,踏春通行证免费23级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525024,2010017=5,,0,踏春通行证免费24级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525025,2032004=4,,0,踏春通行证免费25级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525026,3026005=1,,0,踏春通行证免费26级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525027,2040022=15,,0,踏春通行证免费27级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525028,2033002=1,,0,踏春通行证免费28级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525029,2040022=15,,0,踏春通行证免费29级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525030,2091428=1,,0,踏春通行证免费30级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525031,40000010=100,,0,踏春通行证免费31级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525032,2035002=2,,0,踏春通行证免费32级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525033,2040022=10,,0,踏春通行证免费33级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525034,2090032=1,,0,踏春通行证免费34级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525035,60660030=1,,0,踏春通行证免费35级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525036,3024003=1,,0,踏春通行证免费36级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525037,2040022=15,,0,踏春通行证免费37级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525038,2031016=5,,0,踏春通行证免费38级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525039,2040022=15,,0,踏春通行证免费39级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525040,2091426=4,,0,踏春通行证免费40级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525041,2040022=15,,0,踏春通行证免费41级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525042,2035002=2,,0,踏春通行证免费42级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525043,2040022=15,,0,踏春通行证免费43级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525044,2010017=10,,0,踏春通行证免费44级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525045,2040022=25,,0,踏春通行证免费45级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525046,3026006=4,,0,踏春通行证免费46级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525047,2040022=15,,0,踏春通行证免费47级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525048,2010008=2,,0,踏春通行证免费48级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525049,2040022=15,,0,踏春通行证免费49级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525050,2091428=1,,0,踏春通行证免费50级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525051,3021009=10,,0,踏春通行证免费51级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525052,2035002=2,,0,踏春通行证免费52级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525053,2040022=15,,0,踏春通行证免费53级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525054,2090032=1,,0,踏春通行证免费54级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525055,3010133=1,,0,踏春通行证免费55级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525056,3024003=1,,0,踏春通行证免费56级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525057,2040022=15,,0,踏春通行证免费57级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525058,2031016=5,,0,踏春通行证免费58级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525059,2040022=15,,0,踏春通行证免费59级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525060,3020022=1,,0,踏春通行证免费60级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525061,2040022=15,,0,踏春通行证免费61级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525062,2040022=15,,0,踏春通行证免费62级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525063,2040022=15,,0,踏春通行证免费63级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525064,2040022=15,,0,踏春通行证免费64级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525065,2040022=40,,0,踏春通行证免费65级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525066,2040022=15,,0,踏春通行证免费66级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525067,2040022=15,,0,踏春通行证免费67级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525068,2040022=15,,0,踏春通行证免费68级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525069,2040022=15,,0,踏春通行证免费69级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525070,2091428=1,,0,踏春通行证免费70级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525071,2040022=15,,0,踏春通行证免费71级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525072,2040022=15,,0,踏春通行证免费72级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525073,2040022=15,,0,踏春通行证免费73级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525074,2040022=15,,0,踏春通行证免费74级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525075,2040022=25,,0,踏春通行证免费75级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525076,2040022=15,,0,踏春通行证免费76级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525077,2040022=15,,0,踏春通行证免费77级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525078,2040022=15,,0,踏春通行证免费78级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525079,2040022=15,,0,踏春通行证免费79级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525080,2091428=1,,0,踏春通行证免费80级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525081,2040022=15,,0,踏春通行证免费81级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525082,2040022=15,,0,踏春通行证免费82级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525083,2040022=15,,0,踏春通行证免费83级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525084,2040022=15,,0,踏春通行证免费84级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525085,3024024=1,,0,踏春通行证免费85级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525086,2040022=15,,0,踏春通行证免费86级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525087,2040022=15,,0,踏春通行证免费87级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525088,2040022=15,,0,踏春通行证免费88级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525089,2040022=15,,0,踏春通行证免费89级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525090,1070252=1,,0,踏春通行证免费90级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525091,2040022=15,,0,踏春通行证免费91级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525092,2040022=15,,0,踏春通行证免费92级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525093,2040022=15,,0,踏春通行证免费93级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525094,2040022=15,,0,踏春通行证免费94级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525095,2040022=25,,0,踏春通行证免费95级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525200,3010137=1,,0,踏春通行证付费1级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525201,2091428=1,,0,踏春通行证付费2级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525202,2040022=25,,0,踏春通行证付费3级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525203,1400302=1,,0,踏春通行证付费4级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525204,2091421=1,,0,踏春通行证付费5级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525205,2033002=2,,0,踏春通行证付费6级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525206,2040022=25,,0,踏春通行证付费7级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525207,1400202=1,,0,踏春通行证付费8级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525208,2040022=25,,0,踏春通行证付费9级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525209,2091426=5,,0,踏春通行证付费10级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525210,2032004=5,,0,踏春通行证付费11级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525211,2050016=10,,0,踏春通行证付费12级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525212,2040022=25,,0,踏春通行证付费13级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525213,60660030=1,,0,踏春通行证付费14级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525214,3021009=50,,0,踏春通行证付费15级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525215,2091426=4,,0,踏春通行证付费16级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525216,2040022=25,,0,踏春通行证付费17级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525217,2031016=15,,0,踏春通行证付费18级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525218,2040022=25,,0,踏春通行证付费19级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525219,3011513=2,,0,踏春通行证付费20级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525220,2040022=25,,0,踏春通行证付费21级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525221,2010017=30,,0,踏春通行证付费22级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525222,2040022=25,,0,踏春通行证付费23级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525223,2033002=2,,0,踏春通行证付费24级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525224,3010133=1,,0,踏春通行证付费25级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525225,3026006=10,,0,踏春通行证付费26级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525226,2040022=25,,0,踏春通行证付费27级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525227,1400202=1,,0,踏春通行证付费28级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525228,2040022=25,,0,踏春通行证付费29级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525229,3011513=1,,0,踏春通行证付费30级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525230,2034006=20,,0,踏春通行证付费31级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525231,40000010=300,,0,踏春通行证付费32级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525232,2040022=25,,0,踏春通行证付费33级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525233,2090025=2,,0,踏春通行证付费34级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525234,3020022=1,,0,踏春通行证付费35级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525235,3024002=2,,0,踏春通行证付费36级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525236,2040022=25,,0,踏春通行证付费37级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525237,2034005=25,,0,踏春通行证付费38级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525238,2040022=25,,0,踏春通行证付费39级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525239,1080085=1,,0,踏春通行证付费40级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525240,2040022=25,,0,踏春通行证付费41级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525241,3010133=1,,0,踏春通行证付费42级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525242,2040022=25,,0,踏春通行证付费43级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525243,2033002=1,,0,踏春通行证付费44级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525244,2091421=1,,0,踏春通行证付费45级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525245,3026006=10,,0,踏春通行证付费46级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525246,2040022=25,,0,踏春通行证付费47级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525247,1400202=1,,0,踏春通行证付费48级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525248,2040022=25,,0,踏春通行证付费49级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525249,2091427=1,,0,踏春通行证付费50级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525250,2032004=4,,0,踏春通行证付费51级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525251,3010133=1,,0,踏春通行证付费52级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525252,2040022=25,,0,踏春通行证付费53级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525253,102=10000,,0,踏春通行证付费54级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525254,2091421=1,,0,踏春通行证付费55级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525255,3010129=1,,0,踏春通行证付费56级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525256,2040022=25,,0,踏春通行证付费57级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525257,2034003=10,,0,踏春通行证付费58级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525258,2040022=25,,0,踏春通行证付费59级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525259,3020022=2,,0,踏春通行证付费60级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525260,2040022=25,,0,踏春通行证付费61级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525261,2091427=1,,0,踏春通行证付费62级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525262,2040022=25,,0,踏春通行证付费63级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525263,2033002=1,,0,踏春通行证付费64级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525264,2091421=1,,0,踏春通行证付费65级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525265,3024032=1,,0,踏春通行证付费66级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525266,2040022=25,,0,踏春通行证付费67级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525267,1400302=1,,0,踏春通行证付费68级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525268,2040022=25,,0,踏春通行证付费69级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525269,1090063=1,,0,踏春通行证付费70级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525270,2032004=5,,0,踏春通行证付费71级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525271,2091428=1,,0,踏春通行证付费72级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525272,2040022=25,,0,踏春通行证付费73级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525273,102=5000,,0,踏春通行证付费74级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525274,60660030=1,,0,踏春通行证付费75级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525275,3024002=2,,0,踏春通行证付费76级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525276,2040022=25,,0,踏春通行证付费77级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525277,3010133=1,,0,踏春通行证付费78级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525278,2040022=25,,0,踏春通行证付费79级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525279,3020023=1,,0,踏春通行证付费80级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525280,2040022=25,,0,踏春通行证付费81级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525281,2040022=25,,0,踏春通行证付费82级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525282,2040022=25,,0,踏春通行证付费83级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525283,2040022=25,,0,踏春通行证付费84级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525284,3024028=1,,0,踏春通行证付费85级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525285,2040022=25,,0,踏春通行证付费86级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525286,2040022=25,,0,踏春通行证付费87级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525287,2040022=25,,0,踏春通行证付费88级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525288,2040022=25,,0,踏春通行证付费89级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525289,2050017=1,,0,踏春通行证付费90级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525290,2040022=30,,0,踏春通行证付费91级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525291,2040022=25,,0,踏春通行证付费92级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525292,2040022=25,,0,踏春通行证付费93级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525293,2040022=25,,0,踏春通行证付费94级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525294,2040022=25,,0,踏春通行证付费95级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525295,2040022=20,,0,踏春通行证付费96级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525296,2040022=20,,0,踏春通行证付费97级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525297,2040022=20,,0,踏春通行证付费98级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525298,2040022=20,,0,踏春通行证付费99级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525299,2091429=1,,0,踏春通行证付费100级及以后,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525300,3024028=1,,0,踏春通行证付费135,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525301,2050017=1,,0,踏春通行证付费150,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525350,60660030=3|3020022=1,,0,通行证正式奖励 普通激活经验,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525351,804=50000|1041026=1|1059071=1|2040022=200|2050017=1|3020022=4,,0,通行证正式奖励 高级激活经验,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525352,1070252=1|2091428=4|3024024=1|3020022=1|2091426=6,,0,通行证正式奖励 免费大奖预览,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525353,2091429=1|1080085=1|2050017=2|3024028=2|2091427=2|3010133=4,,0,通行证正式奖励 付费大奖预览,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525401,2040023=25,,0,踏春通行证免费1级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525402,2010017=5,,0,踏春通行证免费2级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525403,2040023=15,,0,踏春通行证免费3级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525404,1400201=1,,0,踏春通行证免费4级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525405,2040023=25,,0,踏春通行证免费5级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525406,3026006=2,,0,踏春通行证免费6级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525407,2040023=15,,0,踏春通行证免费7级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525408,40000010=100,,0,踏春通行证免费8级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525409,2040023=15,,0,踏春通行证免费9级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525410,2091426=2,,0,踏春通行证免费10级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525411,2034003=5,,0,踏春通行证免费11级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525412,2035002=2,,0,踏春通行证免费12级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525413,2040023=15,,0,踏春通行证免费13级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525414,1400301=1,,0,踏春通行证免费14级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525415,2040023=25,,0,踏春通行证免费15级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525416,40000010=100,,0,踏春通行证免费16级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525417,2040023=15,,0,踏春通行证免费17级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525418,2010008=4,,0,踏春通行证免费18级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525419,2040023=15,,0,踏春通行证免费19级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525420,3020023=1,,0,踏春通行证免费20级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525421,3024004=2,,0,踏春通行证免费21级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525422,2035002=2,,0,踏春通行证免费22级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525423,2040023=15,,0,踏春通行证免费23级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525424,2010017=5,,0,踏春通行证免费24级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525425,2032004=4,,0,踏春通行证免费25级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525426,3026005=1,,0,踏春通行证免费26级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525427,2040023=15,,0,踏春通行证免费27级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525428,2033002=1,,0,踏春通行证免费28级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525429,2040023=15,,0,踏春通行证免费29级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525430,2091428=1,,0,踏春通行证免费30级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525431,40000010=100,,0,踏春通行证免费31级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
8525432,2035002=2,,0,踏春通行证免费32级,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
