MainId,ProductId,Name,ServerDaysLimit,LabelLimit,GiftPackageAtlas,GiftPackageIcon,Label,LabelText,,Value,Limit,PackageType
30122,401142,80级装备制作礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao39.png,,HOT,NA,,0=1,2
30123,401143,80级装备制作小礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao40.png,,HOT,NA,,2=1,3
30124,401072,装备精炼礼盒Ⅰ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao35.png,,HOT,NA,,0=2,4
30125,401073,装备精炼礼盒Ⅱ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao23_zy.png,,限定,NA,,0=2,4
30126,401074,装备精炼礼盒Ⅲ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao29_yyz.png,,特惠,NA,,0=3,4
30127,401076,附魔礼盒Ⅰ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao36.png,,HOT,NA,,0=2,5
30128,401077,附魔礼盒Ⅱ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao24_zy.png,,限定,NA,,0=1,5
30129,401078,附魔礼盒Ⅲ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao30_yyz.png,,特惠,NA,,0=2,5
30130,401079,载具礼盒Ⅰ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao37.png,,HOT,NA,,0=2,6
30131,401080,载具礼盒Ⅱ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao25_zy.png,,限定,NA,,0=2,6
30132,401081,载具礼盒Ⅲ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao31_yyz.png,,特惠,NA,,0=2,6
30133,401085,齿轮祈愿I,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao28_zy.png,,HOT,NA,,0=2,8
30134,401087,齿轮祈愿II,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao34_yyz.png,,特惠,NA,,0=2,8
30135,401088,卡片祈愿Ⅰ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao27_zy.png,,HOT,NA,,0=2,9
30136,401089,卡片祈愿Ⅱ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao33_yyz.png,,限定,NA,,0=2,9
30137,401139,宠物礼盒Ⅰ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao26_zy.png,,HOT,NA,,0=2,7
30138,401140,宠物礼盒Ⅱ,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao32_yyz.png,,限定,NA,,0=2,7
30139,401141,成长小礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao38.png,,HOT,NA,,0=1,1
30140,401142,80级装备制作礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao39.png,,HOT,NA,,0=1,2
30141,401143,80级装备制作小礼盒,0=9999,0,Shopping1,UI_Shopping_icon_zhigoulibao40.png,,HOT,NA,,2=1,3
31000,400501,武器突破礼包Ⅰ,0=9999,0,LimitGift,UI_LimitGift_777.png,3=200,,NA,,0=1,
31001,400502,武器突破礼包Ⅱ,0=9999,0,LimitGift,UI_LimitGift_777.png,3=210,,NA,,0=3,
31002,400503,成长礼包Ⅰ,0=9999,0,LimitGift,UI_LimitGift_333.png,3=230,,NA,,0=1,
31003,400504,成长礼包Ⅱ,0=9999,0,LimitGift,UI_LimitGift_333.png,3=160,,NA,,0=1,
31004,400505,成长礼包Ⅲ,0=9999,0,LimitGift,UI_LimitGift_111.png,3=130,,NA,,0=1,
31005,400506,成长礼包Ⅳ,0=9999,0,LimitGift,UI_LimitGift_333.png,3=160,,NA,,0=1,
31006,400507,载具增强礼包Ⅰ,0=9999,0,LimitGift,UI_LimitGift_555.png,3=180,,NA,,0=1,
31007,400508,载具增强礼包Ⅱ,0=9999,0,LimitGift,UI_LimitGift_555.png,3=180,,NA,,0=1,
31008,400509,附魔强化礼包Ⅰ,0=9999,0,LimitGift,UI_LimitGift_666.png,3=140,,NA,,0=1,
31009,400510,附魔强化礼包Ⅱ,0=9999,0,LimitGift,UI_LimitGift_666.png,3=140,,NA,,0=1,
31010,400511,无限塔礼包I,0=9999,0,LimitGift,UI_LimitGift_111.png,3=160,,NA,,0=1,
31011,400512,无限塔礼包II,0=9999,0,LimitGift,UI_LimitGift_111.png,3=170,,NA,,0=1,
31012,400513,无限塔礼包III,0=9999,0,LimitGift,UI_LimitGift_111.png,3=140,,NA,,0=1,
31013,400514,改造礼包,0=9999,0,LimitGift,UI_LimitGift_777.png,3=180,,NA,,0=1,
31014,400515,赫尔海姆礼包I,0=9999,0,LimitGift,UI_LimitGift_333.png,3=160,,NA,,0=1,
31015,400516,赫尔海姆礼包II,0=9999,0,LimitGift,UI_LimitGift_333.png,3=180,,NA,,0=1,
31016,401151,圣诞惊喜礼盒,0=9999,0,LimitGift,UI_LimitGift_111.png,3=540,,NA,,0=1,
