MajorID,ItemID,SequenceId,txt,Remarks,Label,cost,FloatLimit,Tab,ShowCountDown,BuyLimitNum,WeightPoolParameter,Weight,ServerDays,Bind,LimitProfession,LimitLevel,LimitSex,DeliverWay,DisplayType,DisplayTime,CheckDisplay,Check,LocalizationArea
60088,40200050,60088,时空：艾斯蜘蛛卡片,时空商人,,40000010=1000,,601,,-1,50001,1,,1,,70=-1,,,,,,,
60089,40200060,60089,时空：狂暴木乃伊卡片,时空商人,,40000010=1000,,601,,-1,50001,1,,1,,99=-1,,,,,,,
60090,40300170,60090,时空：绿苍蝇卡片,时空商人,,40000010=1000,,601,,-1,50002,1,,1,,45=-1,,,,,,,
60091,40700100,60091,时空：绿腐尸卡片,时空商人,,40000010=1000,,601,,-1,50002,1,,1,,65=-1,,,,,,,
60092,40700110,60092,时空：长老树精卡片,时空商人,,40000010=1000,,601,,-1,50002,1,,1,,44=-1,,,,,,,
60093,40700140,60093,时空：蓝鼠卡片,时空商人,,40000010=1000,,601,,-1,50002,1,,1,,85=-1,,,,,,,
60094,40100120,60094,时空：青蛇卡片,时空商人,,40000010=1000,,601,,-1,50003,1,,1,,38=-1,,,,,,,
60095,40100190,60095,时空：白蚁卡片,时空商人,,40000010=1000,,601,,-1,50003,1,,1,,38=-1,,,,,,,
60096,40100440,60096,时空：漂浮虫卡片,时空商人,,40000010=1000,,601,,-1,50003,1,,1,,40=-1,,,,,,,
60097,40100140,60097,时空：水母卡片,时空商人,,40000010=1000,,601,,-1,50003,1,,1,,42=-1,,,,,,,
60098,40100090,60098,时空：狼卡片,时空商人,,40000010=1000,,601,,-1,50003,1,,1,,45=-1,,,,,,,
60099,40500020,60099,时空：木乃伊犬卡片,时空商人,,40000010=1000,,601,,-1,50004,1,,1,,52=-1,,,,,,,
60100,40600140,60100,时空：黑蚁卡片,时空商人,,40000010=1000,,601,,-1,50004,1,,1,,40=-1,,,,,,,
60101,40600100,60101,时空：人鱼卡片,时空商人,,40000010=1000,,601,,-1,50004,1,,1,,53=-1,,,,,,,
60102,40600220,60102,时空：鬼火卡片,时空商人,,40000010=1000,,601,,-1,50004,1,,1,,66=-1,,,,,,,
60103,40600010,60103,时空：克瑞米卡片,时空商人,,40000010=1000,,601,,-1,50004,1,,1,,23=-1,,,,,,,
60104,40200120,60106,时空：兽人战士卡片,时空商人,,40000010=1500,,601,,-1,50005,1,,1,,44=-1,,,,,,,
60105,40200110,60107,时空：大脚熊卡片,时空商人,,40000010=1500,,601,,-1,50005,1,,1,,60=-1,,,,,,,
60106,40200140,60108,时空：毕帝特飞龙卡片,时空商人,,40000010=1500,,601,,-1,50005,1,,1,,79=-1,,,,,,,
60107,40200160,60109,时空：梅纳海葵卡片,时空商人,,40000010=1500,,601,,-1,50005,1,,1,,85=-1,,,,,,,
60108,40300090,60110,时空：野猪卡片,时空商人,,40000010=1500,,601,,-1,50006,1,,1,,59=-1,,,,,,,
60109,40300110,60111,时空：大嘴鸟卡片,时空商人,,40000010=1500,,601,,-1,50006,1,,1,,50=-1,,,,,,,
60110,40300140,60112,时空：卡那多斯卡片,时空商人,,40000010=1500,,601,,-1,50006,1,,1,,54=-1,,,,,,,
60111,40400020,60113,时空：猎蝇卡片,时空商人,,40000010=1500,,601,,-1,50007,1,,1,,40=-1,,,,,,,
60112,40400070,60114,时空：白幽灵卡片,时空商人,,40000010=1500,,601,,-1,50007,1,,1,,46=-1,,,,,,,
60113,40400180,60115,时空：兽人腐尸卡片,时空商人,,40000010=1500,,601,,-1,50007,1,,1,,51=-1,,,,,,,
60114,40400190,60116,时空：麦斯特卡片,时空商人,,40000010=1500,,601,,-1,50007,1,,1,,53=-1,,,,,,,
60115,40400120,60117,时空：乌贼卡片,时空商人,,40000010=1500,,601,,-1,50007,1,,1,,56=-1,,,,,,,
60116,40400110,60118,时空：蚯蚓卡片,时空商人,,40000010=1500,,601,,-1,50007,1,,1,,60=-1,,,,,,,
60117,40400130,60119,时空：蛇女伊丝卡片,时空商人,,40000010=1500,,601,,-1,50007,1,,1,,60=-1,,,,,,,
60118,40400230,60120,时空：伞蜥卡片,时空商人,,40000010=1500,,601,,-1,50007,1,,1,,60=-1,,,,,,,
60119,40400200,60121,时空：南瓜先生卡片,时空商人,,40000010=1500,,601,,-1,50007,1,,1,,63=-1,,,,,,,
60120,40400220,60122,时空：傀儡娃娃卡片,时空商人,,40000010=1500,,601,,-1,50007,1,,1,,90=-1,,,,,,,
60121,40100450,60123,时空：兽人女战士卡片,时空商人,,40000010=1500,,601,,-1,50008,1,,1,,40=-1,,,,,,,
60122,40100490,60124,时空：重金属蝗虫卡片,时空商人,,40000010=1500,,601,,-1,50008,1,,1,,57=-1,,,,,,,
60123,40100510,60125,时空：巨石怪卡片,时空商人,,40000010=1500,,601,,-1,50008,1,,1,,61=-1,,,,,,,
60124,40100390,60126,时空：诺可伊卡片,时空商人,,40000010=1500,,601,,-1,50008,1,,1,,71=-1,,,,,,,
60125,40100320,60127,时空：木乃伊卡片,时空商人,,40000010=1500,,601,,-1,50008,1,,1,,55=-1,,,,,,,
60126,40100520,60128,时空：赤苍蝇卡片,时空商人,,40000010=1500,,601,,-1,50008,1,,1,,63=-1,,,,,,,
60127,40500040,60129,时空：黑狐卡片,时空商人,,40000010=1500,,601,,-1,50009,1,,1,,60=-1,,,,,,,
60128,40500080,60130,时空：鬼女卡片,时空商人,,40000010=1500,,601,,-1,50009,1,,1,,67=-1,,,,,,,
60129,40500120,60131,时空：狂暴野猫卡片,时空商人,,40000010=1500,,601,,-1,50009,1,,1,,81=-1,,,,,,,
60130,40600110,60132,时空：狸猫卡片,时空商人,,40000010=1500,,601,,-1,50010,1,,1,,38=-1,,,,,,,
60131,40600090,60133,时空：气泡虫卡片,时空商人,,40000010=1500,,601,,-1,50010,1,,1,,51=-1,,,,,,,
60132,40600080,60134,时空：邪骸海盗卡片,时空商人,,40000010=1500,,601,,-1,50010,1,,1,,41=-1,,,,,,,
60133,40600200,60135,时空：妖道卡片,时空商人,,40000010=1500,,601,,-1,50010,1,,1,,59=-1,,,,,,,
60134,40600260,60136,时空：恶灵卡片,时空商人,,40000010=1500,,601,,-1,50010,1,,1,,60=-1,,,,,,,
60135,40600150,60137,时空：螳螂卡片,时空商人,,40000010=1500,,601,,-1,50010,1,,1,,65=-1,,,,,,,
60136,40600170,60138,时空：邪恶箱卡片,时空商人,,40000010=1500,,601,,-1,50010,1,,1,,65=-1,,,,,,,
60137,40600180,60139,时空：杰洛米卡片,时空商人,,40000010=1500,,601,,-1,50011,1,,1,,70=-1,,,,,,,
60138,40600240,60140,时空：灰森灵卡片,时空商人,,40000010=1500,,601,,-1,50011,1,,1,,77=-1,,,,,,,
60139,40600270,60141,时空：风魔巫师卡片,时空商人,,40000010=1500,,601,,-1,50011,1,,1,,80=-1,,,,,,,
60140,40600210,60142,时空：将军魔碑卡片,时空商人,,40000010=1500,,601,,-1,50010,1,,1,,65=-1,,,,,,,
60141,40600230,60143,时空：兽人弓箭手卡片,时空商人,,40000010=1500,,601,,-1,50011,1,,1,,70=-1,,,,,,,
60142,40600250,60144,时空：犬妖卡片,时空商人,,40000010=1500,,601,,-1,50011,1,,1,,80=-1,,,,,,,
60143,40100060,60156,时空：大嘴鸟蛋卡片,时空商人,,40000010=2400,,601,,-1,50012,1,,1,,5=-1,,,,,,,
60144,40100070,60157,时空：蝎子卡片,时空商人,,40000010=2400,,601,,-1,50012,1,,1,,30=-1,,,,,,,
60145,40100040,60158,时空：曼陀罗魔花卡片,时空商人,,40000010=2400,,601,,-1,50012,1,,1,,35=-1,,,,,,,
60146,40100130,60159,时空：螃蟹卡片,时空商人,,40000010=2400,,601,,-1,50012,1,,1,,45=-1,,,,,,,
60147,40100380,60160,时空：红蝙蝠卡片,时空商人,,40000010=2400,,601,,-1,50012,1,,1,,47=-1,,,,,,,
60148,40100150,60161,时空：哥布灵卡片,时空商人,,40000010=2400,,601,,-1,50012,1,,1,,50=-1,,,,,,,
60149,40100470,60162,时空：邪骸兽人卡片,时空商人,,40000010=2400,,601,,-1,50012,1,,1,,53=-1,,,,,,,
60150,40100350,60163,时空：海神卡片,时空商人,,40000010=2400,,601,,-1,50012,1,,1,,55=-1,,,,,,,
60151,40100330,60164,时空：噬人花卡片,时空商人,,40000010=2400,,601,,-1,50012,1,,1,,60=-1,,,,,,,
60152,40100550,60165,时空：毕帝特地龙卡片,时空商人,,40000010=2400,,601,,-1,50012,1,,1,,86=-1,,,,,,,
60153,40300220,60145,时空：酱缸章鱼卡片,时空商人,,40000010=1500,,601,,-1,50013,1,,1,,92=-1,,,,,,,
60154,40100660,60166,时空：狄奥斯卡片,时空商人,,40000010=2400,,601,,-1,50013,1,,1,,92=-1,,,,,,,
60155,40300230,60167,时空：雪熊卡片,时空商人,,40000010=2400,,601,,-1,50013,1,,1,,95=-1,,,,,,,
60156,40700150,60104,时空：狂暴大脚熊卡片,时空商人,,40000010=1000,,601,,-1,50013,1,,1,,89=-1,,,,,,,
60157,40600290,60168,时空：愤怒波波利卡片,时空商人,,40000010=2400,,601,,-1,50013,1,,1,,90=-1,,,,,,,
60158,40300250,60146,时空：狂暴螳螂卡片,时空商人,,40000010=1500,,601,,-1,50013,1,,1,,91=-1,,,,,,,
60159,40600300,60147,时空：迅捷螳螂卡片,时空商人,,40000010=1500,,601,,-1,50013,1,,1,,96=-1,,,,,,,
60160,40300240,60169,时空：狂暴克瑞米卡片,时空商人,,40000010=2400,,601,,-1,50013,1,,1,,93=-1,,,,,,,
60161,40400080,60170,时空：小巴风特卡片,时空商人,,40000010=2400,,601,,-1,50013,1,,1,,97=-1,,,,,,,
60162,40700190,60148,时空：飞行魔书卡片,时空商人,,40000010=1500,,601,,-1,50013,1,,1,,98=-1,,,,,,,
60163,40300280,60171,时空：镜妖卡片,时空商人,,40000010=2400,,601,,-1,50013,1,,1,,99=-1,,,,,,,
60164,40700200,60105,时空：卡拉特小丑卡片,时空商人,,40000010=1000,,601,,-1,50013,1,,1,,100=-1,,,,,,,
60165,40100700,60172,时空：贤者虫卡片,时空商人,,40000010=2400,,601,,-1,50013,1,,1,,100=-1,,,,,,,
60166,40100710,60173,时空：邪骸浪人卡片,时空商人,,40000010=2400,,601,,-1,50013,1,,1,,100=-1,,,,,,,
60167,40300290,60174,时空：邪骸战俘卡片,时空商人,,40000010=2400,,601,,-1,50013,1,,1,,100=-1,,,,,,,
60168,40300320,60149,时空：瑞比欧卡片,时空商人,,40000010=1500,,601,,-1,50013,1,,1,,100=-1,,,,,,,
60169,40100720,60175,时空：阿修罗狂战士卡片,时空商人,,40000010=2400,,601,,-1,50013,1,,1,,100=-1,,,,,,,
60170,40500150,60150,时空：腐尸战俘卡片,时空商人,,40000010=1500,,601,,-1,50013,1,,1,,100=-1,,,,,,,
60171,40600320,60151,时空：邪恶使者卡片,时空商人,,40000010=1500,,601,,-1,50013,1,,1,,100=-1,,,,,,,
60172,40200210,60176,时空：卷甲虫卡片,时空商人,,40000010=2400,,601,,-1,50013,1,,1,,100=-1,,,,,,,
60173,40600330,60152,时空：蝙蝠弓箭手卡片,时空商人,,40000010=1500,,601,,-1,50013,1,,1,,100=-1,,,,,,,
60174,40300300,60153,时空：虎蜥人卡片,时空商人,,40000010=1500,,601,,-1,50013,1,,1,,100=-1,,,,,,,
60175,40200220,60177,时空：史汀卡片,时空商人,,40000010=2400,,601,,-1,50013,1,,1,,100=-1,,,,,,,
60176,40300310,60178,时空：狂暴米诺斯卡片,时空商人,,40000010=2400,,601,,-1,50013,1,,1,,100=-1,,,,,,,
60177,40200230,60154,时空：卡利斯格卡片,时空商人,,40000010=1500,,601,,-1,50013,1,,1,,100=-1,,,,,,,
60178,40600340,60155,时空：幽灵弓箭手卡片,时空商人,,40000010=1500,,601,,-1,50013,1,,1,,100=-1,,,,,,,
60179,40600360,60189,时空：甜饼人卡片,时空商人,,40000010=2400,,601,,-1,50013,1,,1,,102=-1,,,,,,,
60180,40700210,60179,时空：邪恶礼盒卡片,时空商人,,40000010=1000,,601,,-1,50013,1,,1,,102=-1,,,,,,,
60181,40100730,60180,时空：魔灵娃娃卡片,时空商人,,40000010=1500,,601,,-1,50013,1,,1,,102=-1,,,,,,,
60182,40500160,60181,时空：绿饼人卡片,时空商人,,40000010=1500,,601,,-1,50013,1,,1,,102=-1,,,,,,,
60183,40600050,60190,时空：冰波利卡片,时空商人,,40000010=2400,,601,,-1,50013,1,,1,,102=-1,,,,,,,
60184,40400250,60191,时空：朽魔卡片,时空商人,,40000010=2400,,601,,-1,50013,1,,1,,102=-1,,,,,,,
60185,40600380,60192,时空：裘卡卡片,时空商人,,40000010=2400,,601,,-1,50013,1,,1,,102=-1,,,,,,,
60186,40100750,60193,时空：邪灵魔导士卡片,时空商人,,40000010=2400,,601,,-1,50013,1,,1,,102=-1,,,,,,,
60187,40500180,60194,时空：时间守护者卡片,时空商人,,40000010=2400,,601,,-1,50013,1,,1,,102=-1,,,,,,,
60188,40100760,60182,时空：大古钟卡片,时空商人,,40000010=1500,,601,,-1,50013,1,,1,,102=-1,,,,,,,
60189,40500190,60195,时空：受到诅咒的箱子卡片,时空商人,,40000010=2400,,601,,-1,50013,1,,1,,102=-1,,,,,,,
60190,40100780,60183,时空：猪笼草卡片,时空商人,,40000010=1500,,601,,-1,50013,1,,1,,102=-1,,,,,,,
60191,40300350,60184,时空：邪恶向日葵卡片,时空商人,,40000010=1500,,601,,-1,50013,1,,1,,102=-1,,,,,,,
60192,40700230,60185,时空：狂暴蜂兵卡片,时空商人,,40000010=1500,,601,,-1,50013,1,,1,,102=-1,,,,,,,
60193,40100820,60196,时空：卡拉蟹卡片,时空商人,,40000010=2400,,601,,-1,50013,1,,1,,105=-1,,,,,,,
60194,40500200,60186,时空：奈吉鸟卡片,时空商人,,40000010=1500,,601,,-1,50013,1,,1,,105=-1,,,,,,,
60195,40100840,60187,时空：海星卡片,时空商人,,40000010=1500,,601,,-1,50013,1,,1,,105=-1,,,,,,,
60196,40100850,60197,时空：流氓卡片,时空商人,,40000010=2400,,601,,-1,50013,1,,1,,105=-1,,,,,,,
60197,40200240,60198,时空：米杜沙卡片,时空商人,,40000010=2400,,601,,-1,50013,1,,1,,105=-1,,,,,,,
60198,40500210,60199,时空：邪恶摩艾卡片,时空商人,,40000010=2400,,601,,-1,50013,1,,1,,105=-1,,,,,,,
60199,40300380,60188,时空：钟乳巨石怪卡片,时空商人,,40000010=1500,,601,,-1,50013,1,,1,,105=-1,,,,,,,
60200,40400270,60200,时空：鳄鱼人卡片,时空商人,,40000010=2400,,601,,-1,50013,1,,1,,105=-1,,,,,,,
60201,40600400,60201,时空：绿变色龙卡片,时空商人,,40000010=2400,,601,,-1,50013,1,,1,,105=-1,,,,,,,
70101,1010037,70101,奇妙南瓜套装,嘉年华商店,,2040018=960,,,,1,,,,1,,999=-1,1,,,,,2=80,
70102,1010038,70102,奇妙南瓜套装,嘉年华商店,,2040018=960,,,,1,,,,1,,999=-1,2,,,,,2=80,
70103,1010035,70103,医生cos装,嘉年华商店,,2040018=600,,,,1,,,,1,,999=-1,1,,,,,,
70104,1010036,70104,护士cos装,嘉年华商店,,2040018=600,,,,1,,,,1,,999=-1,2,,,,,,
70105,1029023,70107,设计图·魔法飞行扫把,嘉年华商店,,2040018=350,,,,1,,,,1,,999=-1,,,,,,,
70106,1070179,70105,神奇魔法帽,嘉年华商店,,2040018=800,,,,1,,,,1,,999=-1,,,,,,,
70107,1070178,70110,医用帽,嘉年华商店,,2040018=150,,,,1,,,,1,,999=-1,,,,,,,
70108,1100011,70106,万圣节气球束,嘉年华商店,,2040018=800,,,,1,,,,1,,999=-1,,,,,,,
70109,1080040,70112,邪恶纹面,嘉年华商店,,2040018=80,,,,1,,,,1,,999=-1,,,,,,,
70110,1080041,70113,伤疤纹面,嘉年华商店,,2040018=80,,,,1,,,,1,,999=-1,,,,,,,
70111,1080042,70111,南瓜眼罩,嘉年华商店,,2040018=120,,,,1,,,,1,,999=-1,,,,,,,
70112,1080044,70114,黑眼圈纹面,嘉年华商店,,2040018=80,,,,1,,,,1,,999=-1,,,,,,,
70113,1030013,70109,南瓜姑娘头像,嘉年华商店,,2040018=80,,,,1,,,,1,,999=-1,,,,,,,
70114,1030014,70108,南瓜少年头像,嘉年华商店,,2040018=80,,,,1,,,,1,,999=-1,,,,,,,
70115,1041008,70115,万圣夜头像框,嘉年华商店,,2040018=100,,,,1,,,,1,,999=-1,,,,,,,
70116,2091301,70116,珍品道具自选礼盒,嘉年华商店,1=80,2040018=40,,,,30,,,,1,,999=-1,,,,,,,
70117,2091304,70117,万圣节齿轮扭蛋,嘉年华商店,1=80,2040018=35,,,,80,,,,1,,999=-1,,,,,,,
70118,2091302,70118,精炼附魔养成礼盒,嘉年华商店,1=80,2040018=20,,,,80,,,,1,,999=-1,,,,,,,
70119,2091303,70119,往期扭蛋自选礼包,嘉年华商店,,2040018=24,,,,50,,,,1,,999=-1,,,,,,,
70120,2091307,70120,万圣节小礼盒,嘉年华商店,,2040018=4,,,,999,,,,1,,999=-1,,,,,,,
70121,1010037,70101,奇妙南瓜套装,嘉年华商店,,2040018=960,,701,,1,10000,,,1,,,1,,,,,2=80,
70122,1010038,70102,奇妙南瓜套装,嘉年华商店,,2040018=960,,701,,1,10000,,,1,,,2,,,,,2=80,
70123,1010035,70103,医生cos装,嘉年华商店,,2040018=600,,701,,1,10000,,,1,,,1,,,,,,
70124,1010036,70104,护士cos装,嘉年华商店,,2040018=600,,701,,1,10000,,,1,,,2,,,,,,
70125,1029023,70107,设计图·魔法飞行扫把,嘉年华商店,,2040018=350,,701,,1,10000,,,1,,,,,,,,,
70126,1070179,70105,神奇魔法帽,嘉年华商店,,2040018=800,,701,,1,10000,,,1,,,,,,,,,
70127,1070178,70110,医用帽,嘉年华商店,,2040018=150,,701,,1,10000,,,1,,,,,,,,,
70128,1100011,70106,万圣节气球束,嘉年华商店,,2040018=800,,701,,1,10000,,,1,,,,,,,,,
70129,1080040,70112,邪恶纹面,嘉年华商店,,2040018=80,,701,,1,10000,,,1,,,,,,,,,
70130,1080041,70113,伤疤纹面,嘉年华商店,,2040018=80,,701,,1,10000,,,1,,,,,,,,,
70131,1080042,70111,南瓜眼罩,嘉年华商店,,2040018=120,,701,,1,10000,,,1,,,,,,,,,
70132,1080044,70114,黑眼圈纹面,嘉年华商店,,2040018=80,,701,,1,10000,,,1,,,,,,,,,
70133,1030013,70109,南瓜姑娘头像,嘉年华商店,,2040018=80,,701,,1,10000,,,1,,,,,,,,,
70134,1030014,70108,南瓜少年头像,嘉年华商店,,2040018=80,,701,,1,10000,,,1,,,,,,,,,
70135,1041008,70115,万圣夜头像框,嘉年华商店,,2040018=100,,701,,1,10000,,,1,,,,,,,,,
70136,2091301,70116,珍品道具自选礼盒,嘉年华商店,1=80,2040018=40,,701,,30,10000,,,1,,,,,,,,,
70137,2091304,70117,万圣节齿轮扭蛋,嘉年华商店,1=80,2040018=35,,701,,80,10000,,,1,,,,,,,,,
70138,2091302,70118,精炼附魔养成礼盒,嘉年华商店,1=80,2040018=20,,701,,80,10000,,,1,,,,,,,,,
70139,2091303,70119,往期扭蛋自选礼包,嘉年华商店,,2040018=24,,701,,50,10000,,,1,,,,,,,,,
70140,2091307,70120,万圣节小礼盒,嘉年华商店,,2040018=4,,701,,999,10000,,,1,,,,,,,,,
150101,2091509,1,微型冰雪券礼盒,圣诞抽奖商店,,103=60,,1501,,7,15001,,,1,,,,1=7033,,,,,
150102,2091510,2,小型冰雪券礼盒,圣诞抽奖商店,,103=120,,1501,,12,15001,,,1,,,,1=7033,,,,,
150103,2091511,3,中型冰雪券礼盒,圣诞抽奖商店,,103=180,,1501,,16,15001,,,1,,,,1=7033,,,,,
150104,2091512,4,大型冰雪券礼盒,圣诞抽奖商店,,103=240,,1501,,20,15001,,,1,,,,1=7033,,,,,
150105,2091513,5,超级冰雪券礼盒,圣诞抽奖商店,,103=300,,1501,,46,15001,,,1,,,,1=7033,,,,,
150201,2061520,1,一朵幸运小花,春节抽奖商店,1=80,103=60,,1502,,15,15002,,,1,,,,1=7033,,,,,
150202,2061520,2,一朵幸运小花,春节抽奖商店,,103=60,,1502,,4,15002,,,1,,,,1=7033,,,,,
150203,2091521,3,两朵幸运小花,春节抽奖商店,,103=120,,1502,,16,15002,,,1,,,,1=7033,,,,,
150204,2121522,4,三朵幸运小花,春节抽奖商店,,103=180,,1502,,20,15002,,,1,,,,1=7033,,,,,
150205,2151523,5,五朵幸运小花,春节抽奖商店,,103=300,,1502,,46,15002,,,1,,,,1=7033,,,,,
70201,1010043,70201,梦游套装（男）,冰雪节商店,,2040020=1200,,702,,1,10001,,,1,,,1,,,,,2=90,
70202,1010044,70202,梦游套装（女）,冰雪节商店,,2040020=1200,,702,,1,10001,,,1,,,2,,,,,2=90,
70203,1070209,70203,梦游帽子,冰雪节商店,,2040020=1000,,702,,1,10001,,,1,,,,,,,,,
70204,1080063,70204,梦游眼罩,冰雪节商店,,2040020=250,,702,,1,10001,,,1,,,,,,,,,
70205,1090045,70205,西瓜勺子,冰雪节商店,,2040020=200,,702,,1,10001,,,1,,,,,,,,,
70206,1090046,70206,爪印勺子,冰雪节商店,,2040020=200,,702,,1,10001,,,1,,,,,,,,,
70207,2091501,70207,高级钛钢碎片,冰雪节商店,,2040020=120,,702,,12,10001,,,1,,,,,,,,2=30,
70208,3020023,70208,武器高级受祝福的矿石,冰雪节商店,,2040020=80,,702,,50,10001,,,1,,,,,,,,2=20,
70209,3020025,70210,配饰高级受祝福的矿石,冰雪节商店,,2040020=60,,702,,50,10001,,,1,,85=-1,,,,,,2=20,
70210,3021012,70211,稀有锢魔石,冰雪节商店,,2040020=85,,702,,15,10001,,,1,,,,,,,,2=20,
70211,3021010,70212,高级锢魔石,冰雪节商店,,2040020=35,,702,,40,10001,,,1,,,,,,,,,
70212,60660030,70213,超级齿轮扭蛋,冰雪节商店,,2040020=35,,702,,40,10001,,,1,,,,,,,,,
70213,3010133,70214,高级精炼自选礼盒,冰雪节商店,,2040020=20,,702,,50,10001,,,1,,,,,,,,,
70214,2091301,70215,珍品道具自选礼盒,冰雪节商店,,2040020=40,,702,,10,10001,,,1,,,,,,,,,
70215,2091302,70216,精炼附魔养成礼盒,冰雪节商店,,2040020=20,,702,,20,10001,,,1,,,,,,,,,
70216,2091303,70217,往期扭蛋自选礼包,冰雪节商店,,2040020=20,,702,,50,10001,,,1,,,,,,,,,
70217,2091503,70218,冰雪小礼盒,冰雪节商店,,2040020=4,,702,,999,10001,,,1,,,,,,,,,
70218,3020024,70209,防具高级受祝福的矿石,冰雪节商店,,2040020=80,,702,,50,10001,,,1,,,,,,,,2=20,
70301,1100022,70301,青纱灯笼,春节通行证商店,,2040021=1000,,703,,1,10002,,,1,,,,,,,,2=100,
70302,3024043,70303,核心加固装置（15天）,春节通行证商店,,2040021=400,,703,,1,10002,,,1,,,,,,,,,
70303,3024024,70304,崩裂迪齿轮,春节通行证商店,,2040021=300,,703,,3,10002,,,1,,,,,,,,,
70304,2091501,70305,高级钛钢碎片,春节通行证商店,,2040021=120,,703,,10,10002,,,1,,,,,,,,,
70305,3020023,70306,传说的武器矿石,春节通行证商店,,2040021=80,,703,,20,10002,,,1,,,,,,,,,
70306,3020024,70307,传说的防具矿石,春节通行证商店,,2040021=80,,703,,20,10002,,,1,,,,,,,,,
70307,3020025,70308,传说的配饰矿石,春节通行证商店,,2040021=80,,703,,20,10002,,,1,,,,,,,,2=30,
70308,3021012,70309,稀有锢魔石,春节通行证商店,,2040021=84,,703,,12,10002,,,1,,,,,,,,2=20,
70309,3021010,70310,高级锢魔石,春节通行证商店,,2040021=36,,703,,50,10002,,,1,,,,,,,,2=20,
70310,60660030,70311,超级齿轮扭蛋,春节通行证商店,,2040021=36,,703,,50,10002,,,1,,,,,,,,2=20,
70311,3021004,70312,蕴魔石,春节通行证商店,,2040021=60,,703,,10,10002,,,1,,,,,,,,,
70312,3020010,70313,初级解封卷轴,春节通行证商店,,2040021=30,,703,,25,10002,,,1,,,,,,,,,
70313,3010133,70314,高级精炼自选礼盒,春节通行证商店,,2040021=20,,703,,50,10002,,,1,,,,,,,,2=20,
70314,2091421,70315,高级道具自选礼盒,春节通行证商店,,2040021=40,,703,,15,10002,,,1,,,,,,,,2=20,
70315,2091302,70316,精炼附魔养成礼盒,春节通行证商店,,2040021=20,,703,,40,10002,,,1,,,,,,,,,
70316,2091303,70317,往期扭蛋自选礼包,春节通行证商店,,2040021=20,,703,,40,10002,,,1,,,,,,,,,
70317,2091420,70318,春节小礼盒,春节通行证商店,,2040021=4,,703,,999,10002,,,1,,,,,,,,,
70318,1070233,70302,牛气冲天发饰,春节通行证商店,,2040021=1000,,703,,1,10002,,,1,,,,,,,,,
150206,2151542,1,一颗幸运草,春日寻宝商店,1=80,103=60,,1503,,24,15003,,,1,,999=-1,,1=7036,,,,,
150207,2151543,2,两颗幸运草,春日寻宝商店,1=80,103=120,,1503,,12,15003,,,1,,999=-1,,1=7036,,,,,
150208,2151543,3,两颗幸运草,春日寻宝商店,,103=120,,1503,,4,15003,,,1,,999=-1,,1=7036,,,,,
150209,2151544,4,三颗幸运草,春日寻宝商店,,103=180,,1503,,24,15003,,,1,,999=-1,,1=7036,,,,,
150210,2151545,5,五颗幸运草,春日寻宝商店,,103=300,,1503,,46,15003,,,1,,999=-1,,1=7036,,,,,
150211,2151548,1,一颗棒棒糖,儿童节抽奖,1=80,103=60,,1503,,24,15003,,,1,,999=-1,,1=7036,,,,,
150212,2151549,2,两颗棒棒糖,儿童节抽奖,1=80,103=120,,1503,,16,15003,,,1,,999=-1,,1=7036,,,,,
150213,2151550,3,三颗棒棒糖,儿童节抽奖,1=80,103=180,,1503,,24,15003,,,1,,999=-1,,1=7036,,,,,
150214,2151551,4,五颗棒棒糖,儿童节抽奖,1=80,103=300,,1503,,48,15003,,,1,,999=-1,,1=7036,,,,,
150215,2151558,1,一个灯笼,夏日抽奖祭,1=80,103=50,,1507,,24,15003,,,1,,999=-1,,1=7036,,,,,
150216,2151559,2,两个灯笼,夏日抽奖祭,1=80,103=100,,1507,,16,15003,,,1,,999=-1,,1=7036,,,,,
150217,2151560,3,三个灯笼,夏日抽奖祭,1=80,103=150,,1507,,24,15003,,,1,,999=-1,,1=7036,,,,,
150218,2151561,4,五个灯笼,夏日抽奖祭,1=80,103=250,,1507,,48,15003,,,1,,999=-1,,1=7036,,,,,
150219,2151562,1,一片枫叶,秋夕抽奖祭,1=80,103=50,,1508,,24,15003,,,1,,999=-1,,1=7036,,,,,
150220,2151563,2,两片枫叶,秋夕抽奖祭,1=80,103=100,,1508,,16,15003,,,1,,999=-1,,1=7036,,,,,
150221,2151564,3,三片枫叶,秋夕抽奖祭,1=80,103=150,,1508,,24,15003,,,1,,999=-1,,1=7036,,,,,
150222,2151565,4,五片枫叶,秋夕抽奖祭,1=80,103=250,,1508,,48,15003,,,1,,999=-1,,1=7036,,,,,
150223,2151566,1,一颗爱意糖果,爱意抽奖祭,1=80,103=50,,1509,,24,15003,,,1,,,,1=7036,,,,,
150224,2151567,2,两颗爱意糖果,爱意抽奖祭,1=80,103=100,,1509,,16,15003,,,1,,,,1=7036,,,,,
150225,2151568,3,三颗爱意糖果,爱意抽奖祭,1=80,103=150,,1509,,24,15003,,,1,,,,1=7036,,,,,
150226,2151569,4,五颗爱意糖果,爱意抽奖祭,1=80,103=250,,1509,,48,15003,,,1,,,,1=7036,,,,,
70401,1080077,1,金钱眼,商店,,2040022=750,,704,,1,10003,,,1,,,,,,,,2=100,
70402,3024043,2,核心加固装置（15天）,商店,,2040022=100,,704,,1,10003,,,1,,,,,,,,,
