ID,AwardID,ExtraAwardID,ActType,Param,IsTeamLeader,remarks,ProfessionLimit,,DungeonTeamProLimit,
2299,5100110,8580170,,320,,日本上线豪华布丁,,,,
2300,5100120,8580170,,320,,日本上线豪华布丁,,,,
2301,5100130,8580170,,320,,日本上线豪华布丁,,,,
2302,5100140,8580170,,320,,日本上线豪华布丁,,,,
2303,5100150,8580170,,320,,日本上线豪华布丁,,,,
2304,5100160,8580170,,320,,日本上线豪华布丁,,,,
2305,5100170,8580170,,320,,日本上线豪华布丁,,,,
2306,5100180,8580170,,320,,日本上线豪华布丁,,,,
2307,5100190,8580170,,320,,日本上线豪华布丁,,,,
2308,5100200,8580170,,320,,日本上线豪华布丁,,,,
2309,5100210,8580170,,320,,日本上线豪华布丁,,,,
2310,5100220,8580170,,320,,日本上线豪华布丁,,,,
2311,5100230,8580170,,320,,日本上线豪华布丁,,,,
2312,5100240,8580170,,320,,日本上线豪华布丁,,,,
2313,5100250,8580170,,320,,日本上线豪华布丁,,,,
2314,5100260,8580170,,320,,日本上线豪华布丁,,,,
2315,5100270,8580170,,320,,日本上线豪华布丁,,,,
2316,5100280,8580170,,320,,日本上线豪华布丁,,,,
2317,5100290,8580170,,320,,日本上线豪华布丁,,,,
2318,5100300,8580170,,320,,日本上线豪华布丁,,,,
2319,5100310,8580170,,320,,日本上线豪华布丁,,,,
2320,5100320,8580170,,320,,日本上线豪华布丁,,,,
2321,5100330,8580170,,320,,日本上线豪华布丁,,,,
2322,5100340,8580170,,320,,日本上线豪华布丁,,,,
2323,5100350,8580170,,320,,日本上线豪华布丁,,,,
2324,5100360,8580170,,320,,日本上线豪华布丁,,,,
2325,5100370,8580170,,320,,日本上线豪华布丁,,,,
2326,5100380,8580170,,320,,日本上线豪华布丁,,,,
2327,5100390,8580170,,320,,日本上线豪华布丁,,,,
2328,5100400,8580170,,320,,日本上线豪华布丁,,,,
2329,5100410,8580170,,320,,日本上线豪华布丁,,,,
2330,5100420,8580170,,320,,日本上线豪华布丁,,,,
2331,5100430,8580170,,320,,日本上线豪华布丁,,,,
2332,5100440,8580170,,320,,日本上线豪华布丁,,,,
2333,5100450,8580170,,320,,日本上线豪华布丁,,,,
2334,5100460,8580170,,320,,日本上线豪华布丁,,,,
2335,5100470,8580170,,320,,日本上线豪华布丁,,,,
2336,5100480,8580170,,320,,日本上线豪华布丁,,,,
2337,5100490,8580170,,320,,日本上线豪华布丁,,,,
2338,5100500,8580170,,320,,日本上线豪华布丁,,,,
2339,5100510,8580170,,320,,日本上线豪华布丁,,,,
2340,5100520,8580170,,320,,日本上线豪华布丁,,,,
2341,5100530,8580170,,320,,日本上线豪华布丁,,,,
2342,5100540,8580170,,320,,日本上线豪华布丁,,,,
2343,5100550,8580170,,320,,日本上线豪华布丁,,,,
2344,5100560,8580170,,320,,日本上线豪华布丁,,,,
2345,5100570,8580170,,320,,日本上线豪华布丁,,,,
2346,5100580,8580170,,320,,日本上线豪华布丁,,,,
2347,5100590,8580170,,320,,日本上线豪华布丁,,,,
2348,5100600,8580170,,320,,日本上线豪华布丁,,,,
2349,5100610,8580170,,320,,日本上线豪华布丁,,,,
2350,5100620,8580170,,320,,日本上线豪华布丁,,,,
2351,5100630,8580170,,320,,日本上线豪华布丁,,,,
2352,5100640,8580170,,320,,日本上线豪华布丁,,,,
2353,5100650,8580170,,320,,日本上线豪华布丁,,,,
2354,5100660,8580170,,320,,日本上线豪华布丁,,,,
2355,5100670,8580170,,320,,日本上线豪华布丁,,,,
2356,5100680,8580170,,320,,日本上线豪华布丁,,,,
2357,5100690,8580170,,320,,日本上线豪华布丁,,,,
2358,5100700,8580170,,320,,日本上线豪华布丁,,,,
2359,5100710,8580170,,320,,日本上线豪华布丁,,,,
2360,5100720,8580170,,320,,日本上线豪华布丁,,,,
2361,5100730,8580170,,320,,日本上线豪华布丁,,,,
2362,5100740,8580170,,320,,日本上线豪华布丁,,,,
2363,5100750,8580170,,320,,日本上线豪华布丁,,,,
2364,5100760,8580170,,320,,日本上线豪华布丁,,,,
2365,5100770,8580170,,320,,日本上线豪华布丁,,,,
2366,5100780,8580170,,320,,日本上线豪华布丁,,,,
2367,5100790,8580170,,320,,日本上线豪华布丁,,,,
2368,5100800,8580170,,320,,日本上线豪华布丁,,,,
2369,5100810,8580170,,320,,日本上线豪华布丁,,,,
2370,5100820,8580170,,320,,日本上线豪华布丁,,,,
2371,5100830,8580170,,320,,日本上线豪华布丁,,,,
2372,5100840,8580170,,320,,日本上线豪华布丁,,,,
2373,5100850,8580170,,320,,日本上线豪华布丁,,,,
2374,5100860,8580170,,320,,日本上线豪华布丁,,,,
2375,5100870,8580170,,320,,日本上线豪华布丁,,,,
2376,5100880,8580170,,320,,日本上线豪华布丁,,,,
2377,5100890,8580170,,320,,日本上线豪华布丁,,,,
2378,5100900,8580170,,320,,日本上线豪华布丁,,,,
2379,5100910,8580170,,320,,日本上线豪华布丁,,,,
2380,5100920,8580170,,320,,日本上线豪华布丁,,,,
2381,5100930,8580170,,320,,日本上线豪华布丁,,,,
2382,5100940,8580170,,320,,日本上线豪华布丁,,,,
2383,5100950,8580170,,320,,日本上线豪华布丁,,,,
2384,5100960,8580170,,320,,日本上线豪华布丁,,,,
2385,5100970,8580170,,320,,日本上线豪华布丁,,,,
2386,5100980,8580170,,320,,日本上线豪华布丁,,,,
2387,5100990,8580170,,320,,日本上线豪华布丁,,,,
2388,5101000,8580170,,320,,日本上线豪华布丁,,,,
2389,5101010,8580170,,320,,日本上线豪华布丁,,,,
2390,5101020,8580170,,320,,日本上线豪华布丁,,,,
2391,5101030,8580170,,320,,日本上线豪华布丁,,,,
2392,5101040,8580170,,320,,日本上线豪华布丁,,,,
2393,5101050,8580170,,320,,日本上线豪华布丁,,,,
2394,5101060,8580170,,320,,日本上线豪华布丁,,,,
2395,5101070,8580170,,320,,日本上线豪华布丁,,,,
2396,5101080,8580170,,320,,日本上线豪华布丁,,,,
2397,5101090,8580170,,320,,日本上线豪华布丁,,,,
2398,5101100,8580170,,320,,日本上线豪华布丁,,,,
2399,5101110,8580170,,320,,日本上线豪华布丁,,,,
2400,5101120,8580170,,320,,日本上线豪华布丁,,,,
2401,5101130,8580170,,320,,日本上线豪华布丁,,,,
2402,5101140,8580170,,320,,日本上线豪华布丁,,,,
2403,5101150,8580170,,320,,日本上线豪华布丁,,,,
2404,5101160,8580170,,320,,日本上线豪华布丁,,,,
2405,5101170,8580170,,320,,日本上线豪华布丁,,,,
2406,5101180,8580170,,320,,日本上线豪华布丁,,,,
2407,5101190,8580170,,320,,日本上线豪华布丁,,,,
2408,5101200,8580170,,320,,日本上线豪华布丁,,,,
2409,5101210,8580170,,320,,日本上线豪华布丁,,,,
2410,5101220,8580170,,320,,日本上线豪华布丁,,,,
2411,5101230,8580170,,320,,日本上线豪华布丁,,,,
2412,5101240,8580170,,320,,日本上线豪华布丁,,,,
2413,5101250,8580170,,320,,日本上线豪华布丁,,,,
2414,5101260,8580170,,320,,日本上线豪华布丁,,,,
2415,5101270,8580170,,320,,日本上线豪华布丁,,,,
2416,5101280,8580170,,320,,日本上线豪华布丁,,,,
2417,5101290,8580170,,320,,日本上线豪华布丁,,,,
2418,5101300,8580170,,320,,日本上线豪华布丁,,,,
2419,5101310,8580170,,320,,日本上线豪华布丁,,,,
2420,5101320,8580170,,320,,日本上线豪华布丁,,,,
2421,5101330,8580170,,320,,日本上线豪华布丁,,,,
2422,5101340,8580170,,320,,日本上线豪华布丁,,,,
2423,5101350,8580170,,320,,日本上线豪华布丁,,,,
2424,5101360,8580170,,320,,日本上线豪华布丁,,,,
2425,5101370,8580170,,320,,日本上线豪华布丁,,,,
2426,5101380,8580170,,320,,日本上线豪华布丁,,,,
2427,5101390,8580170,,320,,日本上线豪华布丁,,,,
2428,5101400,8580170,,320,,日本上线豪华布丁,,,,
2429,5101410,8580170,,320,,日本上线豪华布丁,,,,
2430,5101420,8580170,,320,,日本上线豪华布丁,,,,
2431,5101430,8580170,,320,,日本上线豪华布丁,,,,
2432,5101440,8580170,,320,,日本上线豪华布丁,,,,
2433,5101450,8580170,,320,,日本上线豪华布丁,,,,
2434,5101460,8580170,,320,,日本上线豪华布丁,,,,
2435,5101470,8580170,,320,,日本上线豪华布丁,,,,
2436,5101480,8580170,,320,,日本上线豪华布丁,,,,
2437,5101490,8580170,,320,,日本上线豪华布丁,,,,
2438,5101500,8580170,,320,,日本上线豪华布丁,,,,
2439,5101510,8580170,,320,,日本上线豪华布丁,,,,
2440,5101520,8580170,,320,,日本上线豪华布丁,,,,
2441,5101530,8580170,,320,,日本上线豪华布丁,,,,
2442,5101540,8580170,,320,,日本上线豪华布丁,,,,
2443,5101550,8580170,,320,,日本上线豪华布丁,,,,
2444,5101560,8580170,,320,,日本上线豪华布丁,,,,
2445,5101570,8580170,,320,,日本上线豪华布丁,,,,
2446,5101580,8580170,,320,,日本上线豪华布丁,,,,
2447,5101590,8580170,,320,,日本上线豪华布丁,,,,
2448,5101600,8580170,,320,,日本上线豪华布丁,,,,
2449,5101610,8580170,,320,,日本上线豪华布丁,,,,
2450,5101620,8580170,,320,,日本上线豪华布丁,,,,
2451,5101630,8580170,,320,,日本上线豪华布丁,,,,
2452,5101640,8580170,,320,,日本上线豪华布丁,,,,
2453,5101650,8580170,,320,,日本上线豪华布丁,,,,
2454,5101660,8580170,,320,,日本上线豪华布丁,,,,
2455,5101670,8580170,,320,,日本上线豪华布丁,,,,
2456,5101680,8580170,,320,,日本上线豪华布丁,,,,
2457,5101690,8580170,,320,,日本上线豪华布丁,,,,
2458,5101700,8580170,,320,,日本上线豪华布丁,,,,
2459,5101710,8580170,,320,,日本上线豪华布丁,,,,
2460,5101720,8580170,,320,,日本上线豪华布丁,,,,
2461,5101730,8580170,,320,,日本上线豪华布丁,,,,
2462,5101740,8580170,,320,,日本上线豪华布丁,,,,
2463,5101750,8580170,,320,,日本上线豪华布丁,,,,
2464,5101760,8580170,,320,,日本上线豪华布丁,,,,
2465,5101770,8580170,,320,,日本上线豪华布丁,,,,
2466,5101780,8580170,,320,,日本上线豪华布丁,,,,
2467,5101790,8580170,,320,,日本上线豪华布丁,,,,
2468,5101800,8580170,,320,,日本上线豪华布丁,,,,
2469,5101810,8580170,,320,,日本上线豪华布丁,,,,
2470,5101820,8580170,,320,,日本上线豪华布丁,,,,
2471,5101830,8580170,,320,,日本上线豪华布丁,,,,
2472,5101840,8580170,,320,,日本上线豪华布丁,,,,
2473,5101850,8580170,,320,,日本上线豪华布丁,,,,
2474,5101860,8580170,,320,,日本上线豪华布丁,,,,
2475,5101870,8580170,,320,,日本上线豪华布丁,,,,
2476,5101880,8580170,,320,,日本上线豪华布丁,,,,
2477,5101890,8580170,,320,,日本上线豪华布丁,,,,
2478,5101900,8580170,,320,,日本上线豪华布丁,,,,
2479,5101910,8580170,,320,,日本上线豪华布丁,,,,
2480,5101920,8580170,,320,,日本上线豪华布丁,,,,
2481,5101930,8580170,,320,,日本上线豪华布丁,,,,
2482,5101940,8580170,,320,,日本上线豪华布丁,,,,
2483,5101950,8580170,,320,,日本上线豪华布丁,,,,
2484,5101960,8580170,,320,,日本上线豪华布丁,,,,
2485,5101970,8580170,,320,,日本上线豪华布丁,,,,
2486,5101980,8580170,,320,,日本上线豪华布丁,,,,
2487,5101990,8580170,,320,,日本上线豪华布丁,,,,
2488,5102000,8580170,,320,,日本上线豪华布丁,,,,
2489,5102010,8580170,,320,,日本上线豪华布丁,,,,
2490,5102020,8580170,,320,,日本上线豪华布丁,,,,
2491,5102030,8580170,,320,,日本上线豪华布丁,,,,
2492,5102040,8580170,,320,,日本上线豪华布丁,,,,
2493,5102050,8580170,,320,,日本上线豪华布丁,,,,
2494,5102060,8580170,,320,,日本上线豪华布丁,,,,
2495,5102070,8580170,,320,,日本上线豪华布丁,,,,
2496,5102080,8580170,,320,,日本上线豪华布丁,,,,
2497,5102090,8580170,,320,,日本上线豪华布丁,,,,
2498,5102100,8580170,,320,,日本上线豪华布丁,,,,
2499,5102110,8580170,,320,,日本上线豪华布丁,,,,
2500,5102120,8580170,,320,,日本上线豪华布丁,,,,
2501,5102130,8580170,,320,,日本上线豪华布丁,,,,
2502,5102140,8580170,,320,,日本上线豪华布丁,,,,
2503,5102150,8580170,,320,,日本上线豪华布丁,,,,
2504,5102160,8580170,,320,,日本上线豪华布丁,,,,
2505,5102170,8580170,,320,,日本上线豪华布丁,,,,
2506,5102180,8580170,,320,,日本上线豪华布丁,,,,
2507,5102190,8580170,,320,,日本上线豪华布丁,,,,
2508,5102200,8580170,,320,,日本上线豪华布丁,,,,
2509,5102210,8580170,,320,,日本上线豪华布丁,,,,
2510,5102220,8580170,,320,,日本上线豪华布丁,,,,
2511,5102230,8580170,,320,,日本上线豪华布丁,,,,
2512,5100010,3050050,,318,,野怪周年庆集字掉落,,,,
2513,5100020,3050050,,318,,野怪周年庆集字掉落,,,,
2514,5100030,3050050,,318,,野怪周年庆集字掉落,,,,
2515,5100040,3050050,,318,,野怪周年庆集字掉落,,,,
2516,5100050,3050050,,318,,野怪周年庆集字掉落,,,,
2517,5100060,3050050,,318,,野怪周年庆集字掉落,,,,
2518,5100070,3050050,,318,,野怪周年庆集字掉落,,,,
2519,5100080,3050050,,318,,野怪周年庆集字掉落,,,,
2520,5100090,3050050,,318,,野怪周年庆集字掉落,,,,
2521,5100100,3050050,,318,,野怪周年庆集字掉落,,,,
2522,5100110,3050050,,318,,野怪周年庆集字掉落,,,,
2523,5100120,3050050,,318,,野怪周年庆集字掉落,,,,
2524,5100130,3050050,,318,,野怪周年庆集字掉落,,,,
2525,5100140,3050050,,318,,野怪周年庆集字掉落,,,,
2526,5100150,3050050,,318,,野怪周年庆集字掉落,,,,
2527,5100160,3050050,,318,,野怪周年庆集字掉落,,,,
2528,5100170,3050050,,318,,野怪周年庆集字掉落,,,,
2529,5100180,3050050,,318,,野怪周年庆集字掉落,,,,
2530,5100190,3050050,,318,,野怪周年庆集字掉落,,,,
2531,5100200,3050050,,318,,野怪周年庆集字掉落,,,,
2532,5100210,3050050,,318,,野怪周年庆集字掉落,,,,
2533,5100220,3050050,,318,,野怪周年庆集字掉落,,,,
2534,5100230,3050050,,318,,野怪周年庆集字掉落,,,,
2535,5100240,3050050,,318,,野怪周年庆集字掉落,,,,
2536,5100250,3050050,,318,,野怪周年庆集字掉落,,,,
2537,5100260,3050050,,318,,野怪周年庆集字掉落,,,,
2538,5100270,3050050,,318,,野怪周年庆集字掉落,,,,
2539,5100280,3050050,,318,,野怪周年庆集字掉落,,,,
2540,5100290,3050050,,318,,野怪周年庆集字掉落,,,,
2541,5100300,3050050,,318,,野怪周年庆集字掉落,,,,
2542,5100310,3050050,,318,,野怪周年庆集字掉落,,,,
2543,5100320,3050050,,318,,野怪周年庆集字掉落,,,,
2544,5100330,3050050,,318,,野怪周年庆集字掉落,,,,
2545,5100340,3050050,,318,,野怪周年庆集字掉落,,,,
2546,5100350,3050050,,318,,野怪周年庆集字掉落,,,,
2547,5100360,3050050,,318,,野怪周年庆集字掉落,,,,
2548,5100370,3050050,,318,,野怪周年庆集字掉落,,,,
2549,5100380,3050050,,318,,野怪周年庆集字掉落,,,,
2550,5100390,3050050,,318,,野怪周年庆集字掉落,,,,
2551,5100400,3050050,,318,,野怪周年庆集字掉落,,,,
2552,5100410,3050050,,318,,野怪周年庆集字掉落,,,,
2553,5100420,3050050,,318,,野怪周年庆集字掉落,,,,
2554,5100430,3050050,,318,,野怪周年庆集字掉落,,,,
2555,5100440,3050050,,318,,野怪周年庆集字掉落,,,,
2556,5100450,3050050,,318,,野怪周年庆集字掉落,,,,
2557,5100460,3050050,,318,,野怪周年庆集字掉落,,,,
2558,5100470,3050050,,318,,野怪周年庆集字掉落,,,,
2559,5100480,3050050,,318,,野怪周年庆集字掉落,,,,
2560,5100490,3050050,,318,,野怪周年庆集字掉落,,,,
2561,5100500,3050050,,318,,野怪周年庆集字掉落,,,,
2562,5100510,3050050,,318,,野怪周年庆集字掉落,,,,
2563,5100520,3050050,,318,,野怪周年庆集字掉落,,,,
2564,5100530,3050050,,318,,野怪周年庆集字掉落,,,,
2565,5100540,3050050,,318,,野怪周年庆集字掉落,,,,
2566,5100550,3050050,,318,,野怪周年庆集字掉落,,,,
2567,5100560,3050050,,318,,野怪周年庆集字掉落,,,,
2568,5100570,3050050,,318,,野怪周年庆集字掉落,,,,
2569,5100580,3050050,,318,,野怪周年庆集字掉落,,,,
2570,5100590,3050050,,318,,野怪周年庆集字掉落,,,,
2571,5100600,3050050,,318,,野怪周年庆集字掉落,,,,
2572,5100610,3050050,,318,,野怪周年庆集字掉落,,,,
2573,5100620,3050050,,318,,野怪周年庆集字掉落,,,,
2574,5100630,3050050,,318,,野怪周年庆集字掉落,,,,
2575,5100640,3050050,,318,,野怪周年庆集字掉落,,,,
2576,5100650,3050050,,318,,野怪周年庆集字掉落,,,,
2577,5100660,3050050,,318,,野怪周年庆集字掉落,,,,
2578,5100670,3050050,,318,,野怪周年庆集字掉落,,,,
2579,5100680,3050050,,318,,野怪周年庆集字掉落,,,,
2580,5100690,3050050,,318,,野怪周年庆集字掉落,,,,
2581,5100700,3050050,,318,,野怪周年庆集字掉落,,,,
2582,5100710,3050050,,318,,野怪周年庆集字掉落,,,,
2583,5100720,3050050,,318,,野怪周年庆集字掉落,,,,
2584,5100730,3050050,,318,,野怪周年庆集字掉落,,,,
2585,5100740,3050050,,318,,野怪周年庆集字掉落,,,,
2586,5100750,3050050,,318,,野怪周年庆集字掉落,,,,
2587,5100760,3050050,,318,,野怪周年庆集字掉落,,,,
2588,5100770,3050050,,318,,野怪周年庆集字掉落,,,,
2589,5100780,3050050,,318,,野怪周年庆集字掉落,,,,
2590,5100790,3050050,,318,,野怪周年庆集字掉落,,,,
2591,5100800,3050050,,318,,野怪周年庆集字掉落,,,,
2592,5100810,3050050,,318,,野怪周年庆集字掉落,,,,
2593,5100820,3050050,,318,,野怪周年庆集字掉落,,,,
2594,5100830,3050050,,318,,野怪周年庆集字掉落,,,,
2595,5100840,3050050,,318,,野怪周年庆集字掉落,,,,
2596,5100850,3050050,,318,,野怪周年庆集字掉落,,,,
2597,5100860,3050050,,318,,野怪周年庆集字掉落,,,,
2598,5100870,3050050,,318,,野怪周年庆集字掉落,,,,
2599,5100880,3050050,,318,,野怪周年庆集字掉落,,,,
2600,5100890,3050050,,318,,野怪周年庆集字掉落,,,,
2601,5100900,3050050,,318,,野怪周年庆集字掉落,,,,
2602,5100910,3050050,,318,,野怪周年庆集字掉落,,,,
2603,5100920,3050050,,318,,野怪周年庆集字掉落,,,,
2604,5100930,3050050,,318,,野怪周年庆集字掉落,,,,
2605,5100940,3050050,,318,,野怪周年庆集字掉落,,,,
2606,5100950,3050050,,318,,野怪周年庆集字掉落,,,,
2607,5100960,3050050,,318,,野怪周年庆集字掉落,,,,
2608,5100970,3050050,,318,,野怪周年庆集字掉落,,,,
2609,5100980,3050050,,318,,野怪周年庆集字掉落,,,,
2610,5100990,3050050,,318,,野怪周年庆集字掉落,,,,
2611,5101000,3050050,,318,,野怪周年庆集字掉落,,,,
2612,5101010,3050050,,318,,野怪周年庆集字掉落,,,,
2613,5101020,3050050,,318,,野怪周年庆集字掉落,,,,
2614,5101030,3050050,,318,,野怪周年庆集字掉落,,,,
2615,5101040,3050050,,318,,野怪周年庆集字掉落,,,,
2616,5101050,3050050,,318,,野怪周年庆集字掉落,,,,
2617,5101060,3050050,,318,,野怪周年庆集字掉落,,,,
2618,5101070,3050050,,318,,野怪周年庆集字掉落,,,,
2619,5101080,3050050,,318,,野怪周年庆集字掉落,,,,
2620,5101090,3050050,,318,,野怪周年庆集字掉落,,,,
2621,5101100,3050050,,318,,野怪周年庆集字掉落,,,,
2622,5101110,3050050,,318,,野怪周年庆集字掉落,,,,
2623,5101120,3050050,,318,,野怪周年庆集字掉落,,,,
2624,5101130,3050050,,318,,野怪周年庆集字掉落,,,,
2625,5101140,3050050,,318,,野怪周年庆集字掉落,,,,
2626,5101150,3050050,,318,,野怪周年庆集字掉落,,,,
2627,5101160,3050050,,318,,野怪周年庆集字掉落,,,,
2628,5101170,3050050,,318,,野怪周年庆集字掉落,,,,
2629,5101180,3050050,,318,,野怪周年庆集字掉落,,,,
2630,5101190,3050050,,318,,野怪周年庆集字掉落,,,,
2631,5101200,3050050,,318,,野怪周年庆集字掉落,,,,
2632,5101210,3050050,,318,,野怪周年庆集字掉落,,,,
2633,5101220,3050050,,318,,野怪周年庆集字掉落,,,,
2634,5101230,3050050,,318,,野怪周年庆集字掉落,,,,
2635,5101240,3050050,,318,,野怪周年庆集字掉落,,,,
2636,5101250,3050050,,318,,野怪周年庆集字掉落,,,,
2637,5101260,3050050,,318,,野怪周年庆集字掉落,,,,
2638,5101270,3050050,,318,,野怪周年庆集字掉落,,,,
2639,5101280,3050050,,318,,野怪周年庆集字掉落,,,,
2640,5101290,3050050,,318,,野怪周年庆集字掉落,,,,
2641,5101300,3050050,,318,,野怪周年庆集字掉落,,,,
2642,5101310,3050050,,318,,野怪周年庆集字掉落,,,,
2643,5101320,3050050,,318,,野怪周年庆集字掉落,,,,
2644,5101330,3050050,,318,,野怪周年庆集字掉落,,,,
2645,5101340,3050050,,318,,野怪周年庆集字掉落,,,,
2646,5101350,3050050,,318,,野怪周年庆集字掉落,,,,
2647,5101360,3050050,,318,,野怪周年庆集字掉落,,,,
2648,5101370,3050050,,318,,野怪周年庆集字掉落,,,,
2649,5101380,3050050,,318,,野怪周年庆集字掉落,,,,
2650,5101390,3050050,,318,,野怪周年庆集字掉落,,,,
2651,5101400,3050050,,318,,野怪周年庆集字掉落,,,,
2652,5101410,3050050,,318,,野怪周年庆集字掉落,,,,
2653,5101420,3050050,,318,,野怪周年庆集字掉落,,,,
2654,5101430,3050050,,318,,野怪周年庆集字掉落,,,,
2655,5101440,3050050,,318,,野怪周年庆集字掉落,,,,
2656,5101450,3050050,,318,,野怪周年庆集字掉落,,,,
2657,5101460,3050050,,318,,野怪周年庆集字掉落,,,,
2658,5101470,3050050,,318,,野怪周年庆集字掉落,,,,
2659,5101480,3050050,,318,,野怪周年庆集字掉落,,,,
2660,5101490,3050050,,318,,野怪周年庆集字掉落,,,,
2661,5101500,3050050,,318,,野怪周年庆集字掉落,,,,
2662,5101510,3050050,,318,,野怪周年庆集字掉落,,,,
2663,5101520,3050050,,318,,野怪周年庆集字掉落,,,,
2664,5101530,3050050,,318,,野怪周年庆集字掉落,,,,
2665,5101540,3050050,,318,,野怪周年庆集字掉落,,,,
2666,5101550,3050050,,318,,野怪周年庆集字掉落,,,,
2667,5101560,3050050,,318,,野怪周年庆集字掉落,,,,
2668,5101570,3050050,,318,,野怪周年庆集字掉落,,,,
2669,5101580,3050050,,318,,野怪周年庆集字掉落,,,,
2670,5101590,3050050,,318,,野怪周年庆集字掉落,,,,
2671,5101600,3050050,,318,,野怪周年庆集字掉落,,,,
2672,5101610,3050050,,318,,野怪周年庆集字掉落,,,,
2673,5101620,3050050,,318,,野怪周年庆集字掉落,,,,
2674,5101630,3050050,,318,,野怪周年庆集字掉落,,,,
2675,5101640,3050050,,318,,野怪周年庆集字掉落,,,,
2676,5101650,3050050,,318,,野怪周年庆集字掉落,,,,
2677,5101660,3050050,,318,,野怪周年庆集字掉落,,,,
2678,5101670,3050050,,318,,野怪周年庆集字掉落,,,,
2679,5101680,3050050,,318,,野怪周年庆集字掉落,,,,
2680,5101690,3050050,,318,,野怪周年庆集字掉落,,,,
2681,5101700,3050050,,318,,野怪周年庆集字掉落,,,,
2682,5101710,3050050,,318,,野怪周年庆集字掉落,,,,
2683,5101720,3050050,,318,,野怪周年庆集字掉落,,,,
2684,5101730,3050050,,318,,野怪周年庆集字掉落,,,,
2685,5101740,3050050,,318,,野怪周年庆集字掉落,,,,
2686,5101750,3050050,,318,,野怪周年庆集字掉落,,,,
2687,5101760,3050050,,318,,野怪周年庆集字掉落,,,,
2688,5101770,3050050,,318,,野怪周年庆集字掉落,,,,
2689,5101780,3050050,,318,,野怪周年庆集字掉落,,,,
2690,5101790,3050050,,318,,野怪周年庆集字掉落,,,,
2691,5101800,3050050,,318,,野怪周年庆集字掉落,,,,
2692,5101810,3050050,,318,,野怪周年庆集字掉落,,,,
2693,5101820,3050050,,318,,野怪周年庆集字掉落,,,,
2694,5101830,3050050,,318,,野怪周年庆集字掉落,,,,
2695,5101840,3050050,,318,,野怪周年庆集字掉落,,,,
2696,5101850,3050050,,318,,野怪周年庆集字掉落,,,,
2697,5101860,3050050,,318,,野怪周年庆集字掉落,,,,
2698,5101870,3050050,,318,,野怪周年庆集字掉落,,,,
2699,5101880,3050050,,318,,野怪周年庆集字掉落,,,,
2700,5101890,3050050,,318,,野怪周年庆集字掉落,,,,
2701,5101900,3050050,,318,,野怪周年庆集字掉落,,,,
2702,5101910,3050050,,318,,野怪周年庆集字掉落,,,,
2703,5101920,3050050,,318,,野怪周年庆集字掉落,,,,
2704,5101930,3050050,,318,,野怪周年庆集字掉落,,,,
2705,5101940,3050050,,318,,野怪周年庆集字掉落,,,,
2706,5101950,3050050,,318,,野怪周年庆集字掉落,,,,
2707,5101960,3050050,,318,,野怪周年庆集字掉落,,,,
2708,5101970,3050050,,318,,野怪周年庆集字掉落,,,,
2709,5101980,3050050,,318,,野怪周年庆集字掉落,,,,
2710,5101990,3050050,,318,,野怪周年庆集字掉落,,,,
2711,5102000,3050050,,318,,野怪周年庆集字掉落,,,,
2712,5102010,3050050,,318,,野怪周年庆集字掉落,,,,
2713,5102020,3050050,,318,,野怪周年庆集字掉落,,,,
2714,5102030,3050050,,318,,野怪周年庆集字掉落,,,,
2715,5102040,3050050,,318,,野怪周年庆集字掉落,,,,
2716,5102050,3050050,,318,,野怪周年庆集字掉落,,,,
2717,5102060,3050050,,318,,野怪周年庆集字掉落,,,,
2718,5102070,3050050,,318,,野怪周年庆集字掉落,,,,
2719,5102080,3050050,,318,,野怪周年庆集字掉落,,,,
2720,5102090,3050050,,318,,野怪周年庆集字掉落,,,,
2721,5102100,3050050,,318,,野怪周年庆集字掉落,,,,
2722,5102110,3050050,,318,,野怪周年庆集字掉落,,,,
2723,5102120,3050050,,318,,野怪周年庆集字掉落,,,,
2724,5102130,3050050,,318,,野怪周年庆集字掉落,,,,
2725,3100010,3050070,,318,,简单委托任务礼包,,,,
2726,3100020,3050070,,318,,简单委托任务礼包,,,,
2727,3100030,3050070,,318,,简单委托任务礼包,,,,
2728,3100040,3050070,,318,,简单委托任务礼包,,,,
2729,3100050,3050070,,318,,简单委托任务礼包,,,,
2730,3100060,3050070,,318,,简单委托任务礼包,,,,
2731,3100070,3050070,,318,,简单委托任务礼包,,,,
2732,3100080,3050070,,318,,简单委托任务礼包,,,,
2733,3100090,3050070,,318,,简单委托任务礼包,,,,
2734,3110010,3050080,,318,,困难委托任务礼包,,,,
2735,3110020,3050080,,318,,困难委托任务礼包,,,,
2736,3110030,3050080,,318,,困难委托任务礼包,,,,
2737,3110040,3050080,,318,,困难委托任务礼包,,,,
2738,3110050,3050080,,318,,困难委托任务礼包,,,,
2739,3110060,3050080,,318,,困难委托任务礼包,,,,
2740,3110070,3050080,,318,,困难委托任务礼包,,,,
2741,3110080,3050080,,318,,困难委托任务礼包,,,,
2742,3110090,3050080,,318,,困难委托任务礼包,,,,
2743,3150050,3050090,,318,,40点委托任务,,,,
2744,3120010,3050080,,318,,圣歌,,,,
2745,3130010,3050090,,318,,迷雾,,,,
2746,3050060,3050110,,318,,野怪周年庆集字掉落,,,,
2747,5102020,8800010,,315,,野怪紫卡结晶释放,,,,
2748,5102030,8800010,,315,,野怪紫卡结晶释放,,,,
2749,5102040,8800010,,315,,野怪紫卡结晶释放,,,,
