Id,CollectName,CollectDes,TransfigureCanCollect,CanShowName,IsTriggerTiming,Type,CollectionType,Param,DefaultEquipID,PresentID,Scale,Sex,CanCollectArea,TaskLimit,LivingSkillLimit,ItemLimit,VitalityLimit,IsInitialize,CollectTime,CollectReminderTxt,CollectingReminderTxt,CollectingAction,CollectingIcon,CameraId,PitchonType,AwardId,AwardId2,CollectNum,CollectCd,PlayerCd,CreateBuff,GuildNotice,GuildSenceAward,MiniMapIcon,AlwaysShowOnMap,CanCollectFx,CanCollectFxHightPercent,CollectFx,CollectFxHightPercent,EndCollectFx,EndCollectFxHightPercent,LuaScript,RoleEffect,RoleEffectBone,CollectionResidentFx,CollectionResidentFxHightPercent,CollectPresent,IndividualCap,,NoInterrupt,BeAttackedBreak,CollectDestination,LocalizationArea
201058,查看,幽灵的帮助,0,1,,,,,0,100011,1,0,1.5,,,,,1,3,查看,查看中,1005,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
201059,热气球,阴谋之网,0,1,,,,,0,550097,0.5,0,1.5,,,,,1,3,卸货,卸货中,1005,UI_main_Interactive_Collect.png,,1,,,1,0,5,,,,51,,120030,,,,104,,,,,,,,0,,,,,
201060,妖道的意识,僵尸妖道,0,0,,,,,0,100011,1,0,1.5,,,,,1,2,摄取,摄取中,2021,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,483,,,,104,,,,,,,,,,,,-0.6=0.11=0.09=98.8,
201061,仪式装置,僵尸妖道,0,0,,,,,0,100011,2,0,1.5,,,,,1,3,破坏,破坏中,2011,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,0.43=0.11=-0.51=307.50,
201062,抛洒,特殊事件调查团,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,抛洒,抛洒中,2022,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,51,,,,,,104,,,,,,,,,,,,-0.58=0.21=-0.82=35.32,
201063,检查,特殊事件调查团,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,检查,检查中,2001,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,51,,,,,,104,,,,,,,,,,,,0.03=0.09=-0.69=8.81,
201064,致敬,特殊事件调查团,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,致敬,致敬中,2017,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,51,,,,,,104,,,,,,,,,,,,-0.61=0.09=0=85.98,
201065,搭乘,深渊之国,0,0,,,,,0,100011,1,0,2.5,,,,,1,3,搭乘,搭乘中,2001,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,51,,,,,,,,,,,,,,,,,,-0.98=0.1=1.66=168.57,
201066,战场遗迹,深渊之国,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,调查,调查中,2151,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,51,,,,,,,,,,,,,,,,,,-0.06=0.17=0.13=154.06,
201067,费解的铭文,深渊之国,0,0,,,,,0,100011,1,0,3,,,,,1,3,阅读,阅读中,2014,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,51,,,,,,,,,,,,,,,,,,0.91=0.06=-0.29=287.58,
201068,深渊王冠挽歌,深渊之国,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,阅读,阅读中,2007,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,51,,,,,,,,,,,,,,,,,,-0.67=0=-0.07=229.52,
201069,风灵法阵,深渊之国,0,0,,,,,0,100011,1,0,1.5,,,,,1,4.5,准备,准备中,2021,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,51,,706,,803008,,,,,,,,,,,,,,-0.03=0.06=-0.91=1.75,
201070,风灵矿石,深渊之国,0,1,,,,,0,550118,1.5,0,2,,,,,1,3,挖掘,挖掘中,2011,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,51,,,,723,,,,,,,,,,,,,,-0.99=0.06=-0.82=51.33,
201071,海神之血,深渊之国,0,1,,,,,0,200005,1,0,1.5,,,,,1,3,采集,采集中,2151,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,51,,,,156,,,,,,,,,,,,,,,
201072,石棺铭文,深渊之国,0,0,,,,,0,550021,0.8,0,2,1=12007280,,,,1,3,研读,研读中,2151,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,51,,,,,,,,,,,,,,,,,,-1.37=0.06=0.17=92.9,
201073,检查,驱魔追踪,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,检查,检查中,2007,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
201074,进入圣所,深渊王国,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,进入,进入中,2151,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
201075,召唤传送门,18章,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,召唤,召唤中,2021,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,-0.43=0.03=0.19=135.00,
201076,魔法泄漏点,18章,0,1,,,,,0,100011,1,0,1.5,,,,,1,3,调查,调查中,2007,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,51,,662,,,,104,,,,,,,,,,,,,
201077,魔法泄漏点,18章,0,1,,,,,0,100011,1,0,1.5,,,,,1,3,调查,调查中,2007,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,51,,662,,,,104,,,,,,,,,,,,,
201078,魔法发生装置,18章,0,0,,,,,0,550087,1,0,3.5,1=1007240,,,,1,3,关闭,关闭中,2151,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
201079,印迹刺客残骸,18章,0,1,,,,,0,100011,1,0,1.8,,,,,1,3,调查,调查中,2014,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
201080,印迹刺客残骸,18章,0,1,,,,,0,100011,1,0,1.8,,,,,1,3,调查,调查中,2014,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
201081,搜寻,18章,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,搜寻,搜寻中,2001,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
201082,医治,18章,0,0,,,,,0,100011,1,0,1.5,,,,,1,5,医治,医治中,2022,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,51,,120030,,706,,104,,,,,,,,,,,,-0.57=0.01=-0.13=76.69,
201083,奇怪的货物,18章,0,1,,,,,0,100011,1,0,1.5,,,,,1,3,调查,调查中,2001,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,-0.14=0.02=-0.12=92.00,
201084,信件,18章,0,1,,,,,0,200009,2.5,0,1.5,,,,,1,3,阅读,阅读中,2019,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
201085,法力结界,18章,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,检查,检查中,2001,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,699,,104,,,,,,,,,,,,,
201086,传送门,18章,0,1,,,,,0,100011,1,0,1.5,,,,,1,3,传送,传送中,2001,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,2691149,,,,104,,,,,,,,,,,,,
201087,弓箭,秋夕弓手的纠纷,0,1,,,,,0,550065,1,0,1.5,1=19010510,,,,1,3,检查,检查中,2014,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
201088,伪装,慈悲圣约,0,0,,,,,0,100011,1,0,2,,,,,1,3.65,伪装,伪装中,2026,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,51,,120030,,,,200034,,,,,,,,,,,,,
201089,空间仪,骑士的镇魂歌,0,1,,,,,0,550162,0.3,0,2,1=2001410,,,,1,3,启动,启动中,2007,UI_main_Interactive_Operate.png,,1,,,-1,0,5,,,,51,,120030,,706,,104,,,,,,,,,,,,,
201090,激活誓约勋章,骑士的镇魂歌,0,0,,,,,0,100011,1,0,1.5,1=2001440,,,,1,4,激活,仪式中,2025,UI_main_Interactive_Operate.png,80,1,,,1,-1,5,,,,51,,120030,,42,,100083,,,,,,,,,,,,0=0=0=0,
201091,拾起圣约祷文,骑士的镇魂歌,0,0,,,,,0,100011,1,0,1.5,1=2001530,,,,1,2.3,拾起,拾起中,2001,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,0=0=0=0,
201092,复活伪神,慈悲圣约,0,0,,,,,0,100011,1,0,1.5,1=2001550,,,,1,3,激活,仪式中,2025,UI_main_Interactive_Tafang.png,80,1,,,1,-1,5,,,,51,,120030,,42,,104,,,,,,,,,,,,0=0=0=180,
201093,使用誓约勋章,骑士的镇魂歌,0,0,,,,,0,100011,1,0,2,,,,,1,3,净化,疗伤中,2017,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,2691703,,,,,,,,,,,,,
201094,治疗赤骑士,骑士的镇魂歌,0,0,,,,,0,100011,1,0,2,,,,,1,3,疗伤,疗伤中,2001,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,385,,,,,,,,,,,,,
201141,灵魂结晶,斯芬克斯2F,0,1,,,,,0,211012,1,0,1.5,,,,,1,3,拾起,拾起中,2015,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,0.10=0.08=-1.22=0.00,
201142,黄金祭坛,斯芬克斯2F,0,1,,,2,101007=1,0,550081,0.3,0,2,,,,,1,3.65,搬动,搬运中,2026,UI_main_Interactive_Fumo.png,,,,,1,-1,5,,,,,,120030,,,,104,,,,,,,,,,,,-0.9=0.03=-0.02=67.18,
201143,华丽棺椁,斯芬克斯2F,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,释放,释放中,2015,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,0.10=0.08=-1.22=0.00,
201144,晨露,斐杨树林深处,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,采集,采集中,2015,UI_main_Interactive_Collect.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
201145,玫瑰,斐杨树林深处,0,1,,,,,0,200010,1,0,1.5,,,,,1,3,拾起,拾起中,2015,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,0.10=0.08=-1.22=0.00,
201146,一桶离人泪,斐杨树林深处,0,1,,,2,101008=1,0,200028,1,0,2,,,,,1,3.65,搬动,搬运中,2026,UI_main_Interactive_Fumo.png,,,,,1,-1,5,,,,,,120030,,,,104,,,,,,,,,,,,-0.9=0.03=-0.02=67.18,
201147,石碑,探索喵喵线,0,1,,,,,0,550023,1,0,1.5,,,,,1,3,查看,查看中,2015,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
201148,石碑,探索喵喵线,0,1,,,,,0,550023,1,0,1.5,,,,,1,3,查看,查看中,2015,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
201149,石碑,探索喵喵线,0,1,,,,,0,550023,1,0,1.5,,,,,1,3,查看,查看中,2015,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
201150,宝箱,探索喵喵线,0,1,,,,,0,800098,1,0,1.5,,,,,1,3,查看,查看中,2015,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
201151,神秘匣子,海底三层,0,1,,,,,0,800097,0.7,0,1.5,,,,,1,3,拿起,拿起,2015,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,,,120030,,,,104,,,,,,,,,,,,,
201152,蚯蚓,海底三层,0,1,,,,,0,100011,1,0,1.5,,,,,1,3,捕捉,捕捉,2001,UI_main_Interactive_Collect.png,,1,,,1,10,5,,,,,,120030,,,,104,,,,,,,,,,,,,
201153,墓碑,斐杨树林深处,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,哀悼,哀悼中,2017,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,-0.1=0.21=0=250,
201154,线索,斯芬克斯2F,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,调查,调查中,2015,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
201155,致哀,95级古城向白骑士团成员致哀,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,哀悼,哀悼中,2017,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,-0.1=0.21=0=70,
201156,神秘物件,95级古城真理之匣神秘物件,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,拾取,拾取中,2015,UI_main_Interactive_Collect.png,,1,,,1,10,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
201157,螺丝,95级古城修复真理之匣,0,1,,,,,0,100011,1,0,2,,,,,1,2,拾取,拾取中,2151,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,,,,,,,,,,,,,,,,,,,,
201158,齿轮,95级古城修复真理之匣,0,1,,,,,0,100011,1,0,2,,,,,1,2,拾取,拾取中,2151,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,,,,,,,,,,,,,,,,,,,,
201159,外壳,95级古城修复真理之匣,0,1,,,,,0,100011,1,0,2,,,,,1,2,拾取,拾取中,2151,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,,,,,,,,,,,,,,,,,,,,
201160,魔法道具,95级古城向白骑士团成员致哀,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,开启,开启中,2014,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
201161,开启,95级古城向白骑士团成员致哀,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,开启,开启中,2014,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,2691308,0.9,2691309,,,,,,,,,,,,,
201162,药钵,炼金二转采集,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,拿起,拿起,2014,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,,,,,,,,,,,,,,
201163,制作,炼金二转采集,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,制作,制作中,2014,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,,,,,,,,,,,,,,
201164,艾普里欧,炼金二转采集,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,契约,签订中,2006,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,2691310,0,,,,,,,,,,,,,,
201165,爆爆果,生命体米雅进阶,0,1,,,,,0,200000,1,0,2,,,,,1,2,采集,采集中,2151,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,,,,,,,,,,,,,,,,,,,,
201166,贤者之石,生命体米雅进阶,0,0,,,,,0,100011,1,0,2,,,,,1,3,使用,使用中,2001,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,,,,,2690552,1,,,,,,,,,,,,,,
201167,痕迹,巴尼米乐斯获得任务,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,痕迹,调查中,2015,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
201168,观察,巴尼米乐斯获得任务,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,观察,观察中,2015,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,,,104,,,,,,,,,,,,,
201169,艾普里欧,巴尼米乐斯获得任务,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,契约,签订中,2006,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,51,,120030,,2691310,0,,,,,,,,,,,,,,
201341,曼蝶花,逝者荣光,0,1,,,,,0,200000,1,0,2,,,,,1,2,采集,采集中,2151,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,,,,,,,,,,,,,,,,,,,,
201342,孵蛋器螺帽,斜杠青年,0,1,,,,,0,550073,1,0,2,,,,,1,2,采集,采集中,2151,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,,,,,,,,,,,,,,,,,,,,
201343,孵蛋器齿轮,斜杠青年,0,1,,,,,0,550073,1,0,2,,,,,1,2,采集,采集中,2151,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,,,,,,,,,,,,,,,,,,,,
201344,孵蛋器联轴器,斜杠青年,0,1,,,,,0,550073,1,0,2,,,,,1,2,采集,采集中,2151,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,,,,,,,,,,,,,,,,,,,,
201345,魔法书,封藏的记忆,0,0,,0,,,0,800089,1,0,2,,,,,1,3,采集,采集中,2151,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201346,魔法书,封藏的记忆,0,1,,0,,,0,800089,1,0,2,1=12007280,,,,1,3,采集,采集中,2151,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201347,月见草,了解制药组合,0,0,,,,,0,10063,1,0,2,,,,,1,2,采集,采集中,2151,UI_main_Interactive_Operate.png,,1,,,1,-1,3,,,,51,,120030,,,,104,,,,,,,,,,,,,
201348,海鲜,了解烹饪组合,0,0,,,,,0,100011,1,0,2,,,,,1,2,挑选,挑选中,2151,UI_main_Interactive_Operate.png,,1,,,1,-1,3,,,,51,,120030,,,,104,,,,,,,,,,,,,
201349,放置,深海之心放置果实,0,1,,0,,,0,100011,1,0,1.5,,,,,1,3,放置,放置中,2001,UI_main_Interactive_Fumo.png,,,,,-1,5,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201350,掉落的图纸,哈沃德掉落的图纸,0,1,,0,,,0,200009,1,0,2,,,,,1,3,采集,采集中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201351,揉成一团的纸,魔锅蛋之灵,0,1,,0,,,0,630001,1,0,2,,,,,1,2,拾起,拾起中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201352,查看尸体,冒险线吉芬塔危机,0,0,,0,,,0,100011,1,0,2,,,,,1,2,检查,检查中,2014,UI_main_Interactive_Fumo.png,,,,,-1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201353,蓍草,冒险线吉芬塔危机,0,0,,,,,0,10063,1,0,2,,,,,1,2,采集,采集中,2151,UI_main_Interactive_Operate.png,,1,,,1,-1,3,,,,51,,120030,,,,104,,,,,,,,,,,,,
201354,唤醒昏迷的人,冒险线吉芬塔危机,0,0,,0,,,0,100011,1,0,2,,,,,1,2,喂药,喂药中,2014,UI_main_Interactive_Fumo.png,,,,,-1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201355,调查墓志铭,冒险线吉芬塔危机,0,0,,0,,,0,100011,1,0,2,,,,,1,2,调查,调查中,2014,UI_main_Interactive_Fumo.png,,,,,-1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201356,封印阵法,冒险线吉芬塔危机,0,0,,0,,,0,100011,1,0,2,,,,,1,2,封印,封印中,2021,UI_main_Interactive_Fumo.png,,,,,-1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201357,记忆碎片,双人契约,0,0,,0,,,0,211012,1,0,2,,,,,1,3,拾取,拾取中,2007,UI_main_Interactive_Fumo.png,,1,,,-1,0,3,,,,,,120030,,120034,,104,,,,,19,,,,,,,,
201358,记忆碎片,双人契约,0,0,,0,,,0,211012,1,0,2,,,,,1,3,拾取,拾取中,2007,UI_main_Interactive_Fumo.png,,1,,,-1,0,3,,,,,,120030,,120034,,104,,,,,19,,,,,,,,
201359,记忆碎片,双人契约,0,0,,0,,,0,211012,1,0,2,,,,,1,3,拾取,拾取中,2007,UI_main_Interactive_Fumo.png,,1,,,-1,0,3,,,,,,120030,,120034,,104,,,,,19,,,,,,,,
201360,复活草,双人契约,0,0,,,,,0,10063,1,0,2,,,,,1,2,采集,采集中,2151,UI_main_Interactive_Operate.png,,1,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201361,嫩竹叶,双人契约,0,1,,,,,0,100011,1,0,2,,,,,1,3,采集,采集中,2001,UI_main_Interactive_Operate.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201362,精灵露水,双人契约,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,采集,采集中,2015,UI_main_Interactive_Collect.png,,1,,,-1,0,5,,,,,,120030,,,,104,,,,,,,,,,,,,
201363,驱散诅咒,双人契约,0,0,,0,,,0,100011,1,0,2,,,,,1,2,驱散,驱散中,2014,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201364,佩戴花环,双人契约,0,0,,0,,,0,100011,1,0,2,,,,,1,2,佩戴,佩戴中,2014,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201365,品尝美酒,双人契约,0,0,,0,,,0,100011,1,0,2,,,,,1,2,品尝,品尝,2008,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201366,品尝美食,双人契约,0,0,,0,,,0,100011,1,0,2,,,,,1,2,品尝,品尝,2014,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201367,跳舞,双人契约,0,0,,0,,,0,100011,1,0,2,,,,,1,5,跳舞,跳舞中,100094,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201368,巨大化根茎,双人契约,0,0,,0,,,0,100011,1,0,2,,,,,1,3,采集,采集中,2151,UI_main_Interactive_Operate.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201369,金属矿,双人契约,0,0,,0,,,0,200012,1,0,1.5,,,,,1,3,挖矿,挖矿中,2152,UI_main_Interactive_Mining.png,,,,,-1,0,0,,,,,,120030,,,,,,,,,,,,,,,,,
201370,晶石矿,双人契约,0,0,,0,,,0,200011,1,0,1.5,,,,,1,3,挖矿,挖矿中,2152,UI_main_Interactive_Mining.png,,1|4,,,-1,0,0,,,,,,120030,,,,,,,,,,,,,,,,,
201371,神秘的光球,主线,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,触摸,触摸中,2014,UI_main_Interactive_Collect.png,,1,,,-1,0,5,,,,,,120030,,,,104,,,,,,,,,,,,,
201372,天使之卵碎片,主线,0,1,,,,,0,100011,1,0,1.5,,,,,1,2,拾取,拾取中,2151,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,51,,,,156,,,,,,,,,,,,,,,
201373,天使之卵碎片,主线,0,1,,,,,0,100011,1,0,1.5,,,,,1,2,拾取,拾取中,2151,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,51,,,,156,,,,,,,,,,,,,,,
201374,古城纪念碑,主线,0,0,,0,,,0,100011,1,0,2,,,,,1,2,查看,查看中,2014,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201375,天使之卵碎片,主线,0,1,,,,,0,100011,1,0,1.5,,,,,1,2,拾取,拾取中,2151,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,51,,,,156,,,,,,,,,,,,,,,
201376,天使之力,主线,0,1,,,,,0,200005,1,0,1.5,,,,,1,1.5,获取,获取中,2151,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,51,,,,156,,,,,,,,,,,,,,,
201377,古城事记,主线,0,1,,0,,,0,800089,1,0,2,,,,,1,3,采集,采集中,2151,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201378,魔法印记,主线,0,0,,0,,,0,100011,1,0,2,,,,,1,2,擦拭,擦拭中,2014,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201379,查看壁画,主线,0,0,,0,,,0,100011,1,0,2,,,,,1,2,查看,查看中,2014,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201380,调查赤骑士踪迹,主线,0,0,,0,,,0,100011,1,0,2,,,,,1,2,调查,调查中,2014,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201381,调查赤骑士踪迹,主线,0,0,,0,,,0,100011,1,0,2,,,,,1,2,调查,调查中,2014,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201382,调查赤骑士踪迹,主线,0,0,,0,,,0,100011,1,0,2,,,,,1,2,调查,调查中,2014,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201383,感受赤骑士情绪,主线,0,0,,0,,,0,100011,1,0,2,,,,,1,2,感受,感受中,2014,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201384,调查王冠线索,主线,0,0,,0,,,0,100011,1,0,2,,,,,1,2,调查,调查中,2014,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201385,调查王冠线索,主线,0,0,,0,,,0,100011,1,0,2,,,,,1,2,调查,调查中,2014,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201386,观察众人,主线,0,0,,0,,,0,100011,1,0,2,,,,,1,2,观察,观察中,2014,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201387,放置幽灵能量,主线,0,0,,0,,,0,100011,1,0,2,,,,,1,2,放置,放置中,2014,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201388,符文密码,主线,1,1,,,,,0,200008,1,0,3,,,,,1,3,拿起,拿起中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,,,,,,,,,,,,,,
201389,放置猩红王冠,主线,0,0,,0,,,0,100011,1,0,2,,,,,1,2,放置,放置中,2151,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201390,放置黑夜王冠,主线,0,0,,0,,,0,100011,1,0,2,,,,,1,2,放置,放置中,2151,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201391,放置苍芎王冠,主线,0,0,,0,,,0,100011,1,0,2,,,,,1,2,放置,放置中,2151,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201392,点亮阵法,主线,0,0,,0,,,0,100011,1,0,2,,,,,1,2,召唤,召唤中,2021,UI_main_Interactive_Fumo.png,,,,,-1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
201393,交予钥匙,主线,0,0,,0,,,0,100011,1,0,2,,,,,1,2,交予,交予中,2014,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,-0.06=0.05=-0.06=255.99,
