ID,Type,Title,Description,Content,Duration,SpectatorSync,CountDown,BaseLevel,SubtitlesSend,NpcID,Pos,Scale,DelayTime,Repeat,SystemId
67202,62,,GVG来自大佬的支援,<color=$$Yellow$$>{0}</color>向全体公会成员进行了物资支援，希望大家能在攻城战中取得更好的战果！,,,,,1,,,,,,
67203,62,,GVG来自女神的祝福,<color=$$Yellow$$>{0}</color>向全体公会成员送来了祝福，愿幸运女神能在攻城战中指引大家！,,,,,1,,,,,,
67204,65,,GVG来自大佬的支援-世界,<color=$$Yellow$$>{0}</color>向其所在公会<color=$$Yellow$$>{1}</color>的全体成员发放了攻城战物资支援！,,,,,,,,,,,
67211,62,,公会圣火消息-开始前,公会圣火即将出现，快回到公会进行战前准备吧！,,,,,1,,,,,,
67212,62,,公会圣火消息-开始后,距离公会圣火赐予加持还有<color=$$Red$$>{0}</color>分钟<a href=GvgGotoMisisonNpc><color=$$Blue$$>【点击前往】</color></a>,,,,,,,,,,,
67213,62,,公会圣火消息-加buff,公会圣火为你赐予了加持！,,,,,1,,,,,,
67214,62,,GVG开始通知-守方,攻城战即将于<color=$$Yellow$$>{0}</color>开始，请大家做好防御准备！,,,,,1,,,,,,
67215,62,,GVG开始通知-攻方,攻城战即将于<color=$$Yellow$$>{0}</color>开始，请大家做好进攻准备！,,,,,1,,,,,,
67216,62,,GVG胜方洒宝箱通知,天气预报：公会内部会在<color=$$Yellow$$>{0}</color>下起宝箱雨！,,,,,,,,,,,
67217,65,,GVG攻防转换,公会<color=$$Yellow$$>{0}</color>变成了{1}的城池<color=$$Yellow$$>{2}</color>的新防守方！,,,,,,,,,,,
67218,65,,GVG胜利,公会<color=$$Yellow$$>{0}</color>成功占领了{1}的城池<color=$$Yellow$$>{2}</color>，获得了攻城战的胜利！,,,,,,,,,,,
67219,62,,城主宝箱刷新,城主房间的宝箱刷新了！<a href=GvgGotoDungeonNpc><color=$$Blue$$>【点击前往】</color></a>,,,,,,,,,,,
67220,62,,同公会击杀数最多,公会内最高击杀数：<color=$$Yellow$$>{0}</color>,,,,,1,,,,,,
67221,62,,同公会助攻数最多,公会内最高助攻数：<color=$$Yellow$$>{0}</color>,,,,,1,,,,,,
67222,62,,同公会对水晶造成伤害最高,公会内最高对华丽水晶伤害：<color=$$Yellow$$>{0}</color>,,,,,1,,,,,,
67223,62,,同公会对开关造成伤害最高,公会内最高对开关伤害：<color=$$Yellow$$>{0}</color>,,,,,1,,,,,,
67224,62,,GVG指挥官发言,{0}：{1},,,,,1,,,,,,
67225,65,,连杀世界通告,公会<color=$$Yellow$$>{0}</color>的<color=$$Yellow$$>{1}</color>在{2}的攻城战中达成了<color=$$Yellow$$>{3}</color>连杀！,,,,,,,,,,,
67226,62,,GVG开始通知-守方,请抓紧前往公会占领的城堡<a href=GotoGvg><color=$$Blue$$>【点击前往】</color></a>,,,,,,,,,,,
67227,62,,GVG开始通知-攻方,请选择想要进攻的城堡<a href=OpenGvgUI><color=$$Blue$$>【点击查看】</color></a>,,,,,,,,,,,
67228,23,,GVG-AI场内公告-攻破大门,大门被攻破了！,,,,,,,,,,,
67229,23,,GVG-场内公告-阻止完美防御,<color=$$Yellow$$>{0}</color>公会的<color=$$Yellow$$>{1}</color>攻击了华丽水晶，阻止了完美防御！,3,,,,,,,,,,
67230,62,,公会幸运宝箱。成员名单用\n分隔,<color=$$Yellow$$>{0}</color>打开了城主房间的幸运宝箱。恭喜以下成员获得了今天的幸运宝箱奖励：<color=$$Yellow$$>{1}</color>,,,,,1,,,,,,
67231,25,,GVG斐扬,这里的路被封闭了，似乎有什么开关能打开,3,,,,,,,,,,
67232,23,,GVG斐扬,防御工事已被摧毁！,3,,,,,,,,,,
67233,23,,GVG普隆德拉,大门开关被破坏！,3,,,,,,,,,,
67234,23,,GVG普隆德拉,大门开关被全部破坏，大门开启！,3,,,,,,,,,,
67235,23,,GVG普隆德拉,大门开关被修复，大门关闭！,3,,,,,,,,,,
67236,23,,GVG普隆德拉,厨房大门被开启！,3,,,,,,,,,,
67237,23,,GVG吉芬,大门开关被全部破坏，魔法大门消失！,3,,,,,,,,,,
67238,23,,GVG吉芬,大门开关被修复，魔法大门重新启动！,3,,,,,,,,,,
67239,23,,GVG复活点,攻方集结点已被激活！,3,,,,,,,,,,
67240,23,,GVG复活点,攻方集结点被防守方破坏！,3,,,,,,,,,,
67241,62,,GVG公会地城刷怪,{0}刷新公会地城怪物，幸运地刷出了{1}和{2}的组合！（今日剩余刷新机会：{3}次),,,,,1,,,,,,
67242,62,,完成所有GVG备战任务,{0}完成了所有的攻城战备战任务！（{1}/{2}）,,,,,,,,,,,
67243,65,,战时退出联盟,<color=$$Yellow$$>{0}</color>公会退出了联盟，原盟友为<color=$$Yellow$$>{1}</color>,,,,,,,,,,,
100101,3|51,,,时尚杂志主编在{0}出现了！,15,,,55,,,,,,15=120,
100102,3|51,,,时尚杂志主编即将在{0}分钟后离开{1}。,15,,,55,,,,,,5=15,
100103,51,,,一场大雨后，{0}长出了果子。据说吉芬西部的狸猫商人愿意拿一些宝贝来换这些果子。,,,,20,,,,,,,
100201,623,,,{0}领取了你的红包。,,,,,,,,,,,
100203,623,,,你抢到了{0}的红包，获得了{1}铜币,,,,,,,,,,,
100204,623,,,你抢到了自己的红包，获得了{0}铜币,,,,,,,,,,,
100205,62,,,{0}发送的红包在{1}时{2}分{3}秒被抢完啦，其中{4}运气最好抢到了{5}铜币,,,,,,,,,,,
100206,62,,,{0}发送的红包在{1}分{2}秒被抢完啦，其中{3}运气最好抢到了{4}铜币,,,,,,,,,,,
100207,62,,,{0}发送的红包在{1}秒被抢完啦，其中{2}运气最好抢到了{3}铜币,,,,,,,,,,,
100301,23,,塔防,请注意，当前树根剩余80%生命值,5,1,,,,,,,,,
100302,23,,塔防,请注意，当前树根剩余50%生命值,5,1,,,,,,,,,
100303,23,,塔防,树根只剩余30%生命值，请注意保护！,5,1,,,,,,,,,
100304,23,,塔防,树根只剩余10%生命值，请注意保护！,5,1,,,,,,,,,
100305,22,,塔防：进入提示,即将有<color=$$Yellow$$>30波</color>魔物攻击这里，你的首要任务就是阻止他们攻击树根,5,1,,,,1=50100,0=0=0,1,,,
100306,22,,塔防：进入提示,在<color=$$Yellow$$>召唤阵</color>内，你可以消耗<color=$$Yellow$$>魔力</color>召唤<color=$$Yellow$$>英灵</color>或者使用英灵技能增强英灵,5,1,,,,1=50100,0=0=0,1,,,
100307,22,,塔防：进入提示,<color=$$Yellow$$>击杀魔物</color>可以获得魔力，魔力同样也会随着时间逐渐补充。加油！冒险者！,5,1,,,,1=50100,0=0=0,1,,,
100308,22,,塔防：进入提示,<color=$$Yellow$$>防御塔</color>也会帮助你阻挡魔物，也请你好好保护他。加油冒险者！,5,1,,,,1=50100,0=0=0,1,,,
100309,23,,塔防,带有光环的魔物出现了！请优先击杀！,5,1,,,,,,,,,
100310,23,,塔防,会爆炸的炸弹波利出现了！请优先击杀！,5,1,,,,,,,,,
100311,23,,塔防,小心！会隐身的魔物出现了！,5,1,,,,,,,,,
100312,23,,塔防,直升机哥布灵偷袭树根了！快去保护树根！,5,1,,,,,,,,,
100313,23,,塔防,只会攻击树根的魔物出现了！请优先击杀！,5,1,,,,,,,,,
100314,23,,塔防,高物理抗性的魔物出现了！请使用魔法攻击击杀！,5,1,,,,,,,,,
100315,23,,塔防,高魔法抗性的魔物出现了！请使用物理攻击击杀！,5,1,,,,,,,,,
100316,23,,塔防,可以干扰防御塔攻击的魔物出现了！请优先击杀！,5,1,,,,,,,,,
100317,23,,塔防,诺可伊背着宝箱出现了！击杀可以获得大量魔力！,5,1,,,,,,,,,
100318,23,,塔防,防御塔被击破，请注意防守！,5,1,,,,,,,,,
100401,22,,迷雾之森,这些魔物像是被连接起来了，先集中击杀其中一个！,5,1,,,,1=1251,0=0=0,1,,,
100402,22,,迷雾之森,这些魔物具有不同的抗性，红色是物理防御，紫色是魔法防御。,5,1,,,,1=1251,0=0=0,1,,,
100450,22,,迷雾之森,这些炮台的生命值是共享的，注意躲避它们的炮火。,5,1,,,,1=1251,0=0=0,1,,,
110001,62,,,<color=$$Blue$$>{0}</color>经过努力，将[{1}]精炼至{2}，可喜可贺！,,,,,,,,,,,
69001,69,,新闻,{0}创建了【{1}】公会！,,,,,,,,,,,
69002,69,,新闻,{0}修改了公会宣言。,,,,,,,,,,,
69003,69,,新闻,{0}表现出众，被任命为{1}。,,,,,,,,,,,
69004,69,,新闻,{0}加入了公会，热烈欢迎～,,,,,,,,,,,
69005,69,,新闻,经过大家的努力，{0}等级提升到{1}级了！,,,,,,,,,,,
69009,69,,新闻,{0}竟然将{1}精炼至{2}级，变得更强了呢,,,,,,,,,,,
100104,51,,系统,由于身上携带了礼品卡，竟然额外获得了<color=$$Blue$$>{0}</color>,,,,,,,,,,,
20101,1|3|51,,系统,当前赫尔海姆竞速挑战排行第一的是由玩家<color=$$Blue$$>{0}</color>组成的队伍，他们的成绩是{1}分{2}秒，期待大家能创造更好的成绩,5,1,,,,,,,,,
20102,1|3|51,,系统,玩家<color=$$Blue$$>{0}</color>组成的队伍在本次赫尔海姆竞速挑战中获得了冠军，他们的成绩是{1}分{2}秒，恭喜他们！希望下次活动大家也能踊跃参与！,5,1,,,,,,,,,
20800,22,,守护巡林者,快来人救救我啊！,3,,,,,2=31710,0=0.5=0,1,,,
20801,22,,守护巡林者,小心！我就是低估了他们的实力！,3,,,,,2=31710,0=0.5=0,1,,,
20802,22,,守护巡林者,好险好险，真是太吓人了,3,,,,,2=31710,0=0.5=0,1,,,
20803,22,,守护斐扬正门,再坚持一下，还需要点时间！,3,,,,,2=31715,0=0=0,1,,,
20804,22,,守护斐扬正门,嗯……差不多了。,3,,,,,2=31715,0=0=0,1,,,
20805,22,,守护巡林者,可恶，没想到我竟然会在这里倒下…,3,,,,,2=31710,0=0.5=0,1,,,
20806,22,,守护斐扬正门,没想到竟然…失败了。,3,,,,,2=31715,0=0=0,1,,,
20807,22,,吉芬塔危机,人类！你们别想过去！,3,,,,,2=31720,0=0=0,1,,,
20808,22,,吉芬塔危机,对不起…我必须阻止你们。我们族人等这一刻很久了。,3,,,,,2=31721,0=0=0,1,,,
20809,22,,吉芬塔危机,人类，这一次我们说什么也要回到家园！,3,,,,,2=31722,0=0=0,1,,,
20810,22,,吉芬塔危机,族人们已经进入了葛佩尼亚，我也不和你们纠缠了。,3,,,,,2=31722,0=0=0,1,,,
20811,22,,吉芬塔危机,莫吉托在那里！我们快阻止他！,3,,,,,2=31736,0=0=0,1,,,
20812,22,,95级冒险哈因里西,不好！哈因里西被刺客包围了！,3,,,,,1=16025,0=0=0,1,,,
20813,22,,95级冒险哈因里西,哈因里西你果然很强！就让我来和你们较量较量！,3,,,,,2=160005,0=0=0,1,,,
20814,22,,95级冒险哈因里西,不自量力。,3,,,,,2=160006,0=0=0,1,,,
20815,22,,95级冒险哈因里西,交出伊米尔之心！这是神的旨意！,3,,,,,2=160016,0=0=0,1,,,
20816,22,,95级冒险哈因里西,白骑士团誓死守护古城，伪神！你休想！,3,,,,,2=160006,0=0=0,1,,,
20817,22,,95级冒险哈因里西,哼，白骑士团确实有些实力，不过…到此为止了！,3,,,,,2=160016,0=0=0,1,,,
20818,22,,95级冒险哈因里西,哈因里西，白骑士团已变成了我的傀儡，就让他们陪你玩吧。,5,,,,,2=160016,0=0=0,1,,,
20819,22,,95级冒险哈因里西,伙伴们…我来帮你们解脱…,3,,,,,2=160006,0=0=0,1,,,
20820,22,,95级冒险哈因里西,我把他们引出来了！速速将他们逮捕！,3,,,,,2=160020,0=0=0,1,,,
20821,22,,95级冒险哈因里西,你先帮忙挡住他们，我要准备毁灭魔法了。,4,,,,,2=160019,0=0=0,1,,,
20822,22,,95级冒险哈因里西,我来打断哈因里西的毁灭魔法！,4,,,,,2=160020,0=0=0,1,,,
20823,22,,95级冒险哈因里西,哈因里西发动魔法失败…他消失了…,4,,,,,2=160020,0=0=0,1,,,
20824,22,,米雅进阶任务,小心，水晶守护者出现了！,4,,,,,2=160023,0=0=0,1,,,
20825,22,,米雅进阶任务,水晶守护者太过强大，咱们暂且撤退，商量一下对策,3,,,,,2=160023,0=0=0,1,,,
20826,22,,米雅进阶任务,我来使用属性克制爆弹！,3,,,,,2=160026,0=0=0,1,,,
20827,22,,米雅进阶任务,我们成功了！,3,,,,,2=160026,0=0=0,1,,,
20828,22,,巴尼获得任务,第一只狂暴生命体回收完毕,3,,,,,2=160031,0=0=0,1,,,
20829,22,,巴尼获得任务,一只四处游荡的生命体出现了！,3,,,,,2=160035,0=0=0,1,,,
20830,22,,巴尼获得任务,狂暴生命体回收完毕！,3,,,,,2=160035,0=0=0,1,,,
20831,22,,巴尼获得任务,一只四处游荡的生命体出现了！,3,,,,,2=160039,0=0=0,1,,,
20832,22,,巴尼获得任务,狂暴生命体回收完毕！,3,,,,,2=160039,0=0=0,1,,,
20833,22,,巴尼获得任务,疯狂的科学家在这里！做好战斗准备！,3,,,,,2=160043,0=0=0,1,,,
20834,22,,巴尼获得任务,疯狂科学家讨伐完毕，一切都结束了,3,,,,,2=160043,0=0=0,1,,,
21200,25,,驱赶黑蛇,黑蛇害怕身上猎鹰的味道,3,,,,,,,,,,
21000,22,,艾勒梅斯的试炼,这就是战歌的力量！,5,,,,,1=13921,0=0=0,1,,,
21001,22,,造访野猫领地,真没用，还是本喵亲自出手！,3,,,,,1=13951,0=0=0,1,,,
21002,22,,骑士的回忆,可恶的人类，让我来击败你！,5,,,,,1=14043,0=0=0,1,,,
21003,22,,主线-黑羽瓦尔基里,只要你交出钥匙，自由之列欢迎你,3,,,,,1=15867,0=0=0,1,,,
21004,22,,主线-黑羽瓦尔基里,可恶！快吸收我的天使之力,3,,,,,1=15865,0=0=0,1,,,
21005,22,,主线-黑羽瓦尔基里,我将力量赐予你！,3,,,,,1=15867,0=0=0,1,,,
21006,22,,艾咪斯可鲁获得,艾咪斯可鲁快上啊！把这些怪物都打跑！,3,,,,,1=17095,0=0=0,1,,,
21007,22,,艾咪斯可鲁获得,咩咩咩,3,,,,,1=17096,0=0=0,1,,,
21008,22,,艾咪斯可鲁获得,真是败给你了！可恶啊！为什么你不愿意战斗！,3,,,,,1=17095,0=0=0,1,,,
21400,22,,春节奇遇-新春阴云,卢恩罪民，接受神的裁决吧！,5,,,,,2=120037,0=0=0,1,,,
70001,1,,博仁斯攻略,博仁斯攻略战将在21:30开启，组队可以获得积分加成,5,,,,,,,,,,
70002,1,,博仁斯攻略战,博仁斯攻略战已经开启，请各位玩家在限时活动界面前往参与吧,5,,,,,,,,,,
70003,1|65,,活动抽奖,<color=$$Blue$$>{0}</color>在<color=$$Yellow$$>爱意抽奖祭</color>活动中获得了<color=$$Green$$>{1}</color>，勇敢去爱！现在行动!,5,,,,,,,,,,
29101,22,,秋夕兔子,萝卜萝卜~这里就是天堂~请尽情狂欢尽情地享用吧，吃够指定数量这里就都是你的啦~,5,,,,,2=29102,0=0=0,1,,,
29102,1,,秋夕兔子,1分钟后，将在斐扬周边区域刷新皓月兔王，勇士们可以赶往狩猎啦,5,,,,,,,,,,
29103,22,,秋夕兔子对话副本,冒险家冒险家~可以过来一下吗~,5,,,,,2=29104,0=0=0,1,,,
29104,22,,秋夕兔子对话副本,冒险家冒险家~可以过来一下吗~,,,,,,2=29107,0=0=0,1,,,
29105,22,,秋夕兔子,哇！恭喜！居然出现了金色月兔传送门！快去看看吧！,10,,,,,1=487,0=0=0,1,,,
29106,23,,万圣尖叫夜,目前是区域<color=$$Yellow$$>{0}</color>内的人数最多！,5,,,,,,,,,,
29107,22,,万圣尖叫夜,万圣尖叫夜开始前，试着去寻找藏在附近的万圣礼盒吧~,10,,,,,1=60513,0=0=0,1,,,
29108,22,,万圣尖叫夜,美好的万圣夜晚将会在这场糖果雨后结束，感谢大家的参与！,10,,,,,1=60513,0=0=0,1,,,
29109,22,,万圣尖叫夜,我们明年再见！,10,,,,,1=60513,0=0=0,1,,,
29110,22,,万圣尖叫夜-淘气之泉,快进入泉水范围内，没进入的将被淘汰哦！,10,,,,,1=60513,0=0=0,1,,,
29111,23,,万圣尖叫夜-淘气之泉,是低位泉水，建议使用“跳”躲避！,10,,,,,,,,,,
29112,23,,万圣尖叫夜-淘气之泉,是中位泉水，建议使用“蹲”躲避！,10,,,,,,,,,,
29113,23,,万圣尖叫夜-淘气之泉,是高位泉水，千万不要“跳”！,10,,,,,,,,,,
29114,22,,万圣尖叫夜-淘气之泉,接下来要加大难度了！,10,,,,,1=60513,0=0=0,1,,,
29115,26,,万圣尖叫夜-魔物观察,你已选择答案A。,3600,1,,,,,,,,,
29116,26,,万圣尖叫夜-魔物观察,你已选择答案B。,3600,1,,,,,,,,,
29117,26,,万圣尖叫夜-魔物观察,你已选择答案C。,3600,1,,,,,,,,,
29118,26,,万圣尖叫夜-魔物观察,请进入答案区域。,3600,1,,,,,,,,,
29119,26,,万圣尖叫夜-抉择游戏,你已进入区域A。,3600,1,,,,,,,,,
29120,26,,万圣尖叫夜-抉择游戏,你已进入区域B。,3600,1,,,,,,,,,
29121,26,,万圣尖叫夜-抉择游戏,你已进入区域C。,3600,1,,,,,,,,,
29122,26,,万圣尖叫夜-抉择游戏,你已进入区域D。,3600,1,,,,,,,,,
29123,26,,万圣尖叫夜-抉择游戏,你已进入区域E。,3600,1,,,,,,,,,
29124,26,,万圣尖叫夜-抉择游戏,你已进入区域F。,3600,1,,,,,,,,,
29125,26,,万圣尖叫夜-抉择游戏,请选择任意区域进入。,3600,1,,,,,,,,,
29126,26,,万圣尖叫夜,很遗憾，本轮游戏你已被淘汰。,3600,1,,,,,,,,,
29127,26,,万圣尖叫夜,由于迟到，你已失去本轮游戏资格。,3600,1,,,,,,,,,
29128,26,,万圣尖叫夜-魔物观察,第一题回答正确。,3600,1,,,,,,,,,
29129,26,,万圣尖叫夜-魔物观察,第二题回答正确。,3600,1,,,,,,,,,
29130,26,,万圣尖叫夜-魔物观察,太厉害了！三题全部答对啦！,3600,1,,,,,,,,,
29131,26,,万圣尖叫夜-抉择游戏,你已成功晋级至第二轮。,3600,1,,,,,,,,,
29132,26,,万圣尖叫夜-抉择游戏,你已成功晋级至第三轮。,3600,1,,,,,,,,,
29133,26,,万圣尖叫夜-抉择游戏,你已成功晋级至第四轮。,3600,1,,,,,,,,,
29134,26,,万圣尖叫夜-抉择游戏,你已成功晋级至最后一轮。,3600,1,,,,,,,,,
29135,26,,万圣尖叫夜-抉择游戏,恭喜你！成功站到最后！,3600,1,,,,,,,,,
29136,22,,万圣尖叫夜-淘气之泉,本轮游戏结束！奖励邮件已发放！请等待下个游戏的开始！,10,,,,,1=60513,0=0=0,1,,,
29137,23,,万圣尖叫夜-淘气之泉,有新的白幽灵加入了！,10,,,,,,,,,,
29138,23,,万圣尖叫夜-淘气之泉,巨大白幽灵出现了！注意躲避,10,,,,,,,,,,
29139,22,,雪仗原激战,叮铃铃铃~,10,,,,,1=27020,0=0=0,1,,,
29140,22,,雪仗原激战,有奇怪的风正在从奇怪的方向吹来！,10,,,,,1=60901,0=0=0,1,,,
29141,22,,雪仗原激战,有股奇怪的能量汇进了雪仗原~,10,,,,,1=60901,0=0=0,1,,,
29142,22,,雪仗原激战,拾取大积雪堆可以获得积分哦~,10,,,,,1=60901,0=0=0,1,,,
29143,22,,雪仗原激战,城镇中央渐渐积起大雪球！！！,10,,,,,1=60901,0=0=0,1,,,
29144,22,,雪仗原激战,欢迎来到雪仗原！接下来将开启3分钟的雪球大战！积分越高奖励越丰厚！,10,,,,,1=60901,0=0=0,1,,,
29145,22,,雪仗原激战,采集积雪才可以使用雪球哦~,10,,,,,1=60901,0=0=0,1,,,
29146,25,,雪原拾荒,某些区域出现了雪人！快去寻找！,10,,,,,,,,,,
29147,1,,雪仗原激战,1分钟后，雪仗原激战就要开始了，去格丽塔处报名吧！,10,,,,,,,,,,
29200,1,,,20点整，普隆德拉城内有万圣节花城巡游，巡游期间将会向周围发放礼物！,5,,,,,,,,,,
29201,22|51,,春节boss,有玩家在使用爆竹时意外触发了易伤效果，大家抓紧输出！,5,,,,1,2=15050,0=0=0,1,,,
29202,1,,春节boss,1分钟后，将在斐扬周边区域刷新捣蛋的巴风特，勇士们可以赶往狩猎啦,5,,,,,,,,,,
29203,1,,春节boss,5分钟后，将在斐扬周边区域刷新被激活的巴风特，勇士们可以赶往狩猎啦,5,,,,,,,,,,
29204,23,,春节boss,快使用驱兽爆竹唤醒蛊惑中的同伴！,4,,,,,,,,,,
29205,23,,春节boss,快远离小巴风特，避免进入自嗨状态！,4,,,,,,,,,,
29206,22,,春节boss,所有的冒险者，都给我跳舞吧！,4,,,,,2=15052,0=0=0,1,,,
29207,23,,春节boss,巴风特逃跑到了当前地图的其他位置！快带上爆竹去找他！,5,,,,,,,,,,
29208,23,,春节boss,巴风特逃跑到了当前地图的其他位置！快带上爆竹去找他！,5,,,,,,,,,,
29209,23,,春节boss,爆竹会对小巴风特造成特殊伤害！,5,,,,,,,,,,
29220,27,,周年庆PVP,触发事件：幸运蛋糕！,5,,,,,,,,,,
29221,26,,周年庆PVP,持续增加积分，无法施放蛋糕技能，要避免幸运蛋糕被抢夺哦,3600,,,,,,,,,,
29222,27,,周年庆PVP,触发事件：厄运蛋糕！,5,,,,,,,,,,
29223,26,,周年庆PVP,将厄运蛋糕递给其他玩家，否则会爆炸哦,3600,,,,,,,,,,
29224,27,,周年庆PVP,触发事件：运作的传送带！,5,,,,,,,,,,
29225,27,,周年庆PVP,触发事件：蛋糕幽灵！,5,,,,,,,,,,
29226,27,,周年庆PVP,触发事件：超大大大蛋糕幽灵！,5,,,,,,,,,,
29227,27,,周年庆PVP,触发事件：氧气争夺战！,5,,,,,,,,,,
29228,22,,周年庆PVP,艾丝提醒各位：要点击“参加匹配”才可以进入游戏哦~,5,,,,,1=61701,0=0=0,1,,,
29229,1,,周年庆PVP,1分钟后，奶油狂欢节就要开始了，去家园寻找艾丝报名吧！,10,,,,,,,,,,
29230,22,,周年庆PVP,每天只能获取3次奖励哦！但是想玩的话，可以一直来找我，嘻嘻~,5,,,,,1=61701,0=0=0,1,,,
29300,22,,天空套副本：黑暗的力量,我受够你们这群弱小的人类了，去吧！邪骸1号分队！碾平这里！,5,,,,,2=28255,0=0=0,1,,,
29301,22,,天空套副本：黑暗的力量,这就是你们真正的实力吗？,5,,,,,2=28255,0=0=0,1,,,
29302,22,,天空套副本：黑暗的力量,毁灭吧！人类！让我的邪骸2号分队铲平你们！,5,,,,,2=28255,0=0=0,1,,,
29303,22,,天空套副本：黑暗的力量,这是从哪里冒出来的魔物？！,5,,,,,1=28107,0=0=0,1,,,
29304,22,,天空套副本：黑暗的力量,哎哟哎哟好疼！别打了！我不是魔物！我是机器人！,5,,,,,2=28251,0=0=0,1,,,
29305,22,,天空套副本：信念的分歧,我要将你们与由佩雷斯的遗迹统统埋葬！,5,,,,,2=28255,0=0=0,1,,,
29306,22,,天空套副本：信念的分歧,就…就是它，毁灭由佩雷斯的恶魔！,5,,,,,2=28270,0=0=0,1,,,
29307,22,,天空套副本：信念的分歧,冒险者，快启动机甲战衣！现在，只有这样才能击败这头恶魔了！,5,,,,,2=28271,0=0=0,1,,,
29308,22,,天空套副本：信念的分歧,可恶，竟然伤我到这种程度！,5,,,,,2=28269,0=0=0,1,,,
29401,22,,记忆碎片9,什么人在我的门口鬼鬼祟祟？！,5,,,,,1=28001,0=0=0,1,,,
29402,22,,记忆碎片9,怎么黑了？！这里可真是太老旧了，冒险家，得重新将火盆点燃！,5,,,,,1=28001,0=0=0,1,,,
29403,22,,记忆碎片9,什么声音？！冒险家！小心落石！,5,,,,,1=28001,0=0=0,1,,,
29404,22,,记忆碎片9,是的是的！就是这把钥匙！没想到竟然在这里！,5,,,,,1=28001,0=0=0,1,,,
30001,22,,冰暴骑士,炸裂吧！冰霜印记！,5,,,,,2=1542,0=0=0,1,,,
30002,23,,时间管理人,和相同数字相碰会消除时间炸弹！,5,,,,,,,,,,
30003,22,,时间管理人,时间牢笼！停止一切吧！,5,,,,,2=1541,0=0=0,1,,,
30004,23,,卡仑,躲在冰冻石柱后方可以抵挡伤害！,8,,,,,,,,,,
30005,23,,半龙人,在某个能量场地中待得过久，会导致能量失衡!,5,,,,,,,,,,
30006,23,,半龙人,当心半龙人的火焰或暗灵技能会引爆对应的能量球！,5,,,,,,,,,,
30007,23,,塔奥群卡,清除岩石魔阵阻止塔奥群卡蓄力！,10,,,,,,,,,,
30008,23,,塔奥群卡,找出塔奥群卡躲藏的石柱吧！,10,,,,,,,,,,
30009,22,,塔奥群卡,唉~真费力气，我休息一会……,5,,,,,2=1630,0=0=0,1,,,
30010,1,,邪能入侵,5分钟后，邪能魔物即将大规模入侵西门，请冒险者们做好准备！,8,,,,,,,,,,
30011,22,,伊芙利特,炸裂吧！火焰印记！,5,,,,,2=1817,0=0=0,1,,,
40001,1,,梦境世界,1分钟后，霍德尔梦境入口即将开启，去帮助格蕾塔吧！,10,,,,,,,,,,
40002,27,,梦境世界,梦境世界内掉落了许多梦境币，快去拾取吧！,10,,,,,,,,,,
40003,27,,梦境世界,受到了噩梦影响，魔物开始大批出现！,10,,,,,,,,,,
40004,27,,梦境世界,紧急事件：水元素领域突发冰雹灾害！,10,,,,,,,,,,
40005,27,,梦境世界,紧急事件：火元素领域突发烈焰灾害！,10,,,,,,,,,,
40006,27,,梦境世界,紧急事件：风元素领域突发风暴灾害！,10,,,,,,,,,,
40007,27,,梦境世界,紧急事件：地元素领域突发地震灾害！,10,,,,,,,,,,
40008,1,,梦境世界,10分钟后，霍德尔梦境将驱逐所有冒险者，请注意时间！,10,,,,,,,,,,
40009,27,,梦境世界,噩梦残魂已经出现，冒险者们快前去消灭！,10,,,,,,,,,,
80001,23,,A10副本提示,前面总算是安全了，开关应该…就在附近！,5,1,,,,,,,,,
80002,23,,A10副本提示,前方的吵闹声…应该有很多哥布灵在，大家小心点！,5,1,,,,,,,,,
80003,23,,A10副本提示,进入哥布灵部族领地，大家小心！,5,1,,,,,,,,,
80004,23,,A10副本提示,栅栏松了！但吵闹声越来越近了，大家小心些！,5,1,,,,,,,,,
80005,23,,A10副本提示,糟糕，被发现了，数量有些多…,5,1,,,,,,,,,
80006,23,,A10副本提示,栅栏再次松动！哥布灵好像加强了警戒，大家注意让开！,5,1,,,,,,,,,
80007,23,,A10副本提示,这里被栅栏堵住了，不过最里面似乎有机关！,5,1,,,,,,,,,
80008,23,,A10副本提示,费了一番力气栅栏总算是打开了，进去看看！,5,1,,,,,,,,,
80009,23,,A10副本提示,大家当心！前方好像就是哥布灵部落的聚集地了！,5,1,,,,,,,,,
80010,22,,A10副本剧情,Wulla~冒险家冒险家~可以过来一下吗~,3,,,,,2=29240,0=0=0,1,,,
80011,22,,A10副本剧情,你看看！你看看我的脸！我们本来是一群快乐的哥布灵，自从那个人！Wuu!!,3,,,,,2=29240,0=0=0,1,,,
80012,22,,A10副本剧情,那个研究机械的疯子，不知道用了什么妖邪之术，获得了些力量，虽然当年是击退了魔物…,5,,,,,2=29240,0=0=0,1,,,
80013,22,,A10副本剧情,但是，现在，我的族人们，都魔怔成了什么样！Uuuurua！！,3,,,,,2=29240,0=0=0,1,,,
80014,22,,A10副本剧情,Wulla~先来我这里~乔装一下~~,8,,,,,2=29240,0=0=0,1,,,
80015,22,,A10副本剧情,你们在这里等我一下~我去给你们开门!Wulla~,3,,,,,2=29240,0=0=0,1,,,
80016,22,,A10副本剧情,糟糕！被识破了！当心那个铁疙瘩！我先进去等你们！！,3,,,,,2=29240,0=0=0,1,,,
80017,22,,A10副本剧情,你们怎么才来！这里的警戒已经加强了！我不能再前进了，剩下的就拜托你们了！Wuuu~,3,,,,,2=29240,0=0=0,1,,,
