MajorID,AwardType,BattleCardSeason,BattleCardLv,Exp,FreeAward,PayAward,DisplayType,DisplayMode
2065,0,5,145,2000,,8525698,0,
2066,0,5,146,2000,,8525698,0,
2067,0,5,147,2000,,8525698,0,
2068,0,5,148,2000,,8525698,0,
2069,0,5,149,2000,,8525698,0,
2070,0,5,150,2000,,8525701,1,
2071,0,5,151,2000,,8525698,0,
2072,0,5,152,2000,,8525698,0,
2073,0,5,153,2000,,8525698,0,
2074,0,5,154,2000,,8525698,0,
2075,0,5,155,2000,,8525698,0,
2076,0,5,156,2000,,8525698,0,
2077,0,5,157,2000,,8525698,0,
2078,0,5,158,2000,,8525698,0,
2079,0,5,159,2000,,8525698,0,
2080,0,5,160,2000,,8525698,0,
2081,0,5,161,2000,,8525698,0,
2082,0,5,162,2000,,8525698,0,
2083,0,5,163,2000,,8525698,0,
2084,0,5,164,2000,,8525698,0,
2085,0,5,165,2000,,8525698,0,
2086,0,5,166,2000,,8525698,0,
2087,0,5,167,2000,,8525698,0,
2088,0,5,168,2000,,8525698,0,
2089,0,5,169,2000,,8525698,0,
2090,0,5,170,2000,,8525698,0,
2091,0,5,171,2000,,8525698,0,
2092,0,5,172,2000,,8525698,0,
2093,0,5,173,2000,,8525698,0,
2094,0,5,174,2000,,8525698,0,
2095,0,5,175,2000,,8525698,0,
2096,0,5,176,2000,,8525698,0,
2097,0,5,177,2000,,8525698,0,
2098,0,5,178,2000,,8525698,0,
2099,0,5,179,2000,,8525698,0,
2100,0,5,180,2000,,8525698,0,
2101,0,5,181,2000,,8525698,0,
2102,0,5,182,2000,,8525698,0,
2103,0,5,183,2000,,8525698,0,
2104,0,5,184,2000,,8525698,0,
2105,0,5,185,2000,,8525698,0,
2106,0,5,186,2000,,8525698,0,
2107,0,5,187,2000,,8525698,0,
2108,0,5,188,2000,,8525698,0,
2109,0,5,189,2000,,8525698,0,
2110,0,5,190,2000,,8525698,0,
2111,0,5,191,2000,,8525698,0,
2112,0,5,192,2000,,8525698,0,
2113,0,5,193,2000,,8525698,0,
2114,0,5,194,2000,,8525698,0,
2115,0,5,195,2000,,8525698,0,
2116,0,5,196,2000,,8525698,0,
2117,0,5,197,2000,,8525698,0,
2118,0,5,198,2000,,8525698,0,
2119,0,5,199,2000,,8525698,0,
2120,0,5,200,2000,,8525698,0,
2121,0,5,201,2000,,8525698,0,
2122,0,5,202,2000,,8525698,0,
2123,0,5,203,2000,,8525698,0,
2124,0,5,204,2000,,8525698,0,
2125,0,5,205,2000,,8525698,0,
2126,0,5,206,2000,,8525698,0,
2127,0,5,207,2000,,8525698,0,
2128,0,5,208,2000,,8525698,0,
2129,0,5,209,2000,,8525698,0,
2130,0,5,210,2000,,8525698,0,
2131,0,5,211,2000,,8525698,0,
2132,0,5,212,2000,,8525698,0,
2133,0,5,213,2000,,8525698,0,
2134,0,5,214,2000,,8525698,0,
2135,0,5,215,2000,,8525698,0,
2136,0,5,216,2000,,8525698,0,
2137,0,5,217,2000,,8525698,0,
2138,0,5,218,2000,,8525698,0,
2139,0,5,219,2000,,8525698,0,
2140,0,5,220,2000,,8525698,0,
2141,0,5,221,2000,,8525698,0,
2142,0,5,222,2000,,8525698,0,
2143,0,5,223,2000,,8525698,0,
2144,0,5,224,2000,,8525698,0,
2145,0,5,225,2000,,8525698,0,
2146,0,5,226,2000,,8525698,0,
2147,0,5,227,2000,,8525698,0,
2148,0,5,228,2000,,8525698,0,
2149,0,5,229,2000,,8525698,0,
2150,0,5,230,2000,,8525698,0,
2151,0,5,231,2000,,8525698,0,
2152,0,5,232,2000,,8525698,0,
2153,0,5,233,2000,,8525698,0,
2154,0,5,234,2000,,8525698,0,
2155,0,5,235,2000,,8525698,0,
2156,0,5,236,2000,,8525698,0,
2157,0,5,237,2000,,8525698,0,
2158,0,5,238,2000,,8525698,0,
2159,0,5,239,2000,,8525698,0,
2160,0,5,240,2000,,8525698,0,
2161,0,5,241,2000,,8525698,0,
2162,0,5,242,2000,,8525698,0,
2163,0,5,243,2000,,8525698,0,
2164,0,5,244,2000,,8525698,0,
2165,0,5,245,2000,,8525698,0,
2166,0,5,246,2000,,8525698,0,
2167,0,5,247,2000,,8525698,0,
2168,0,5,248,2000,,8525698,0,
2169,0,5,249,2000,,8525698,0,
2170,0,5,250,2000,,8525698,0,
2171,0,5,251,2000,,8525698,0,
2172,0,5,252,2000,,8525698,0,
2173,0,5,253,2000,,8525698,0,
2174,0,5,254,2000,,8525698,0,
2175,0,5,255,2000,,8525698,0,
2176,0,5,256,2000,,8525698,0,
2177,0,5,257,2000,,8525698,0,
2178,0,5,258,2000,,8525698,0,
2179,0,5,259,2000,,8525698,0,
2180,0,5,260,2000,,8525698,0,
2181,0,5,261,2000,,8525698,0,
2182,0,5,262,2000,,8525698,0,
2183,0,5,263,2000,,8525698,0,
2184,0,5,264,2000,,8525698,0,
2185,0,5,265,2000,,8525698,0,
2186,0,5,266,2000,,8525698,0,
2187,0,5,267,2000,,8525698,0,
2188,0,5,268,2000,,8525698,0,
2189,0,5,269,2000,,8525698,0,
2190,0,5,270,2000,,8525698,0,
2191,0,5,271,2000,,8525698,0,
2192,0,5,272,2000,,8525698,0,
2193,0,5,273,2000,,8525698,0,
2194,0,5,274,2000,,8525698,0,
2195,0,5,275,2000,,8525698,0,
2196,0,5,276,2000,,8525698,0,
2197,0,5,277,2000,,8525698,0,
2198,0,5,278,2000,,8525698,0,
2199,0,5,279,2000,,8525698,0,
2200,0,5,280,2000,,8525698,0,
2201,0,5,281,2000,,8525698,0,
2202,0,5,282,2000,,8525698,0,
2203,0,5,283,2000,,8525698,0,
2204,0,5,284,2000,,8525698,0,
2205,0,5,285,2000,,8525698,0,
2206,0,5,286,2000,,8525698,0,
2207,0,5,287,2000,,8525698,0,
2208,0,5,288,2000,,8525698,0,
2209,0,5,289,2000,,8525698,0,
2210,0,5,290,2000,,8525698,0,
2211,0,5,291,2000,,8525698,0,
2212,0,5,292,2000,,8525698,0,
2213,0,5,293,2000,,8525698,0,
2214,0,5,294,2000,,8525698,0,
2215,0,5,295,2000,,8525698,0,
2216,0,5,296,2000,,8525698,0,
2217,0,5,297,2000,,8525698,0,
2218,0,5,298,2000,,8525698,0,
2219,0,5,299,2000,,8525698,0,
2220,0,5,300,2000,,8525698,0,
2221,0,5,301,2000,,8525698,0,
2222,0,5,302,2000,,8525698,0,
2223,0,5,303,2000,,8525698,0,
2224,0,5,304,2000,,8525698,0,
2225,0,5,305,2000,,8525698,0,
2226,0,5,306,2000,,8525698,0,
2227,0,5,307,2000,,8525698,0,
2228,0,5,308,2000,,8525698,0,
2229,0,5,309,2000,,8525698,0,
2230,0,5,310,2000,,8525698,0,
2231,0,5,311,2000,,8525698,0,
2232,0,5,312,2000,,8525698,0,
2233,0,5,313,2000,,8525698,0,
2234,0,5,314,2000,,8525698,0,
2235,0,5,315,2000,,8525698,0,
2236,0,5,316,2000,,8525698,0,
2237,0,5,317,2000,,8525698,0,
2238,0,5,318,2000,,8525698,0,
2239,0,5,319,2000,,8525698,0,
2240,0,5,320,2000,,8525698,0,
2241,0,5,321,2000,,8525698,0,
2242,0,5,322,2000,,8525698,0,
2243,0,5,323,2000,,8525698,0,
2244,0,5,324,2000,,8525698,0,
2245,0,5,325,2000,,8525698,0,
2246,0,5,326,2000,,8525698,0,
2247,0,5,327,2000,,8525698,0,
2248,0,5,328,2000,,8525698,0,
2249,0,5,329,2000,,8525698,0,
2250,0,5,330,2000,,8525698,0,
2251,0,5,331,2000,,8525698,0,
2252,0,5,332,2000,,8525698,0,
2253,0,5,333,2000,,8525698,0,
2254,0,5,334,2000,,8525698,0,
2255,0,5,335,2000,,8525698,0,
2256,0,5,336,2000,,8525698,0,
2257,0,5,337,2000,,8525698,0,
2258,0,5,338,2000,,8525698,0,
2259,0,5,339,2000,,8525698,0,
2260,0,5,340,2000,,8525698,0,
2261,0,5,341,2000,,8525698,0,
2262,0,5,342,2000,,8525698,0,
2263,0,5,343,2000,,8525698,0,
2264,0,5,344,2000,,8525698,0,
2265,0,5,345,2000,,8525698,0,
2266,0,5,346,2000,,8525698,0,
2267,0,5,347,2000,,8525698,0,
2268,0,5,348,2000,,8525698,0,
2269,0,5,349,2000,,8525698,0,
2270,0,5,350,2000,,8525698,0,
2271,0,5,351,2000,,8525698,0,
2272,0,5,352,2000,,8525698,0,
2273,0,5,353,2000,,8525698,0,
2274,0,5,354,2000,,8525698,0,
2275,0,5,355,2000,,8525698,0,
2276,0,5,356,2000,,8525698,0,
2277,0,5,357,2000,,8525698,0,
2278,0,5,358,2000,,8525698,0,
2279,0,5,359,2000,,8525698,0,
2280,0,5,360,2000,,8525698,0,
2281,0,5,361,2000,,8525698,0,
2282,0,5,362,2000,,8525698,0,
2283,0,5,363,2000,,8525698,0,
2284,0,5,364,2000,,8525698,0,
2285,0,5,365,2000,,8525698,0,
2286,0,5,366,2000,,8525698,0,
2287,0,5,367,2000,,8525698,0,
2288,0,5,368,2000,,8525698,0,
2289,0,5,369,2000,,8525698,0,
2290,0,5,370,2000,,8525698,0,
2291,0,5,371,2000,,8525698,0,
2292,0,5,372,2000,,8525698,0,
2293,0,5,373,2000,,8525698,0,
2294,0,5,374,2000,,8525698,0,
2295,0,5,375,2000,,8525698,0,
2296,0,5,376,2000,,8525698,0,
2297,0,5,377,2000,,8525698,0,
2298,0,5,378,2000,,8525698,0,
2299,0,5,379,2000,,8525698,0,
2300,0,5,380,2000,,8525698,0,
2301,0,5,381,2000,,8525698,0,
2302,0,5,382,2000,,8525698,0,
2303,0,5,383,2000,,8525698,0,
2304,0,5,384,2000,,8525698,0,
2305,0,5,385,2000,,8525698,0,
2306,0,5,386,2000,,8525698,0,
2307,0,5,387,2000,,8525698,0,
2308,0,5,388,2000,,8525698,0,
2309,0,5,389,2000,,8525698,0,
2310,0,5,390,2000,,8525698,0,
2311,0,5,391,2000,,8525698,0,
2312,0,5,392,2000,,8525698,0,
2313,0,5,393,2000,,8525698,0,
2314,0,5,394,2000,,8525698,0,
2315,0,5,395,2000,,8525698,0,
2316,0,5,396,2000,,8525698,0,
2317,0,5,397,2000,,8525698,0,
2318,0,5,398,2000,,8525698,0,
2319,0,5,399,2000,,8525698,0,
2320,0,5,400,2000,,8525698,0,
2321,0,5,401,2000,,8525698,0,
2322,0,5,402,2000,,8525698,0,
2323,0,5,403,2000,,8525698,0,
2324,0,5,404,2000,,8525698,0,
2325,0,5,405,2000,,8525698,0,
2326,0,5,406,2000,,8525698,0,
2327,0,5,407,2000,,8525698,0,
2328,0,5,408,2000,,8525698,0,
2329,0,5,409,2000,,8525698,0,
2330,0,5,410,2000,,8525698,0,
2331,0,5,411,2000,,8525698,0,
2332,0,5,412,2000,,8525698,0,
2333,0,5,413,2000,,8525698,0,
2334,0,5,414,2000,,8525698,0,
2335,0,5,415,2000,,8525698,0,
2336,0,5,416,2000,,8525698,0,
2337,0,5,417,2000,,8525698,0,
2338,0,5,418,2000,,8525698,0,
2339,0,5,419,2000,,8525698,0,
2340,0,5,420,2000,,8525698,0,
2341,0,5,421,2000,,8525698,0,
2342,0,5,422,2000,,8525698,0,
2343,0,5,423,2000,,8525698,0,
2344,0,5,424,2000,,8525698,0,
2345,0,5,425,2000,,8525698,0,
2346,0,5,426,2000,,8525698,0,
2347,0,5,427,2000,,8525698,0,
2348,0,5,428,2000,,8525698,0,
2349,0,5,429,2000,,8525698,0,
2350,0,5,430,2000,,8525698,0,
2351,0,5,431,2000,,8525698,0,
2352,0,5,432,2000,,8525698,0,
2353,0,5,433,2000,,8525698,0,
2354,0,5,434,2000,,8525698,0,
2355,0,5,435,2000,,8525698,0,
2356,0,5,436,2000,,8525698,0,
2357,0,5,437,2000,,8525698,0,
2358,0,5,438,2000,,8525698,0,
2359,0,5,439,2000,,8525698,0,
2360,0,5,440,2000,,8525698,0,
2361,0,5,441,2000,,8525698,0,
2362,0,5,442,2000,,8525698,0,
2363,0,5,443,2000,,8525698,0,
2364,0,5,444,2000,,8525698,0,
2365,0,5,445,2000,,8525698,0,
2366,0,5,446,2000,,8525698,0,
2367,0,5,447,2000,,8525698,0,
2368,0,5,448,2000,,8525698,0,
2369,0,5,449,2000,,8525698,0,
2370,0,5,450,2000,,8525698,0,
2371,0,5,451,2000,,8525698,0,
2372,0,5,452,2000,,8525698,0,
2373,0,5,453,2000,,8525698,0,
2374,0,5,454,2000,,8525698,0,
2375,0,5,455,2000,,8525698,0,
2376,0,5,456,2000,,8525698,0,
2377,0,5,457,2000,,8525698,0,
2378,0,5,458,2000,,8525698,0,
2379,0,5,459,2000,,8525698,0,
2380,0,5,460,2000,,8525698,0,
2381,0,5,461,2000,,8525698,0,
2382,0,5,462,2000,,8525698,0,
2383,0,5,463,2000,,8525698,0,
2384,0,5,464,2000,,8525698,0,
2385,0,5,465,2000,,8525698,0,
2386,0,5,466,2000,,8525698,0,
2387,0,5,467,2000,,8525698,0,
2388,0,5,468,2000,,8525698,0,
2389,0,5,469,2000,,8525698,0,
2390,0,5,470,2000,,8525698,0,
2391,0,5,471,2000,,8525698,0,
2392,0,5,472,2000,,8525698,0,
2393,0,5,473,2000,,8525698,0,
2394,0,5,474,2000,,8525698,0,
2395,0,5,475,2000,,8525698,0,
2396,0,5,476,2000,,8525698,0,
2397,0,5,477,2000,,8525698,0,
2398,0,5,478,2000,,8525698,0,
2399,0,5,479,2000,,8525698,0,
2400,0,5,480,2000,,8525698,0,
2401,0,5,481,2000,,8525698,0,
2402,0,5,482,2000,,8525698,0,
2403,0,5,483,2000,,8525698,0,
2404,0,5,484,2000,,8525698,0,
2405,0,5,485,2000,,8525698,0,
2406,0,5,486,2000,,8525698,0,
2407,0,5,487,2000,,8525698,0,
2408,0,5,488,2000,,8525698,0,
2409,0,5,489,2000,,8525698,0,
2410,0,5,490,2000,,8525698,0,
2411,0,5,491,2000,,8525698,0,
2412,0,5,492,2000,,8525698,0,
2413,0,5,493,2000,,8525698,0,
2414,0,5,494,2000,,8525698,0,
2415,0,5,495,2000,,8525698,0,
2416,0,5,496,2000,,8525698,0,
2417,0,5,497,2000,,8525698,0,
2418,0,5,498,2000,,8525698,0,
2419,0,5,499,2000,,8525698,0,
2420,0,5,500,2000,,8525698,0,
2421,0,5,501,2000,,8525698,0,
2422,0,5,502,2000,,8525698,0,
2423,0,5,503,2000,,8525698,0,
2424,0,5,504,2000,,8525698,0,
2425,0,5,505,2000,,8525698,0,
2426,0,5,506,2000,,8525698,0,
2427,0,5,507,2000,,8525698,0,
2428,0,5,508,2000,,8525698,0,
2429,0,5,509,2000,,8525698,0,
2430,0,5,510,2000,,8525698,0,
2431,0,5,511,2000,,8525698,0,
2432,0,5,512,2000,,8525698,0,
2433,0,5,513,2000,,8525698,0,
2434,0,5,514,2000,,8525698,0,
2435,0,5,515,2000,,8525698,0,
2436,0,5,516,2000,,8525698,0,
2437,0,5,517,2000,,8525698,0,
2438,0,5,518,2000,,8525698,0,
2439,0,5,519,2000,,8525698,0,
2440,0,5,520,2000,,8525698,0,
2441,0,5,521,2000,,8525698,0,
2442,0,5,522,2000,,8525698,0,
2443,0,5,523,2000,,8525698,0,
2444,0,5,524,2000,,8525698,0,
2445,0,5,525,2000,,8525698,0,
2446,0,5,526,2000,,8525698,0,
2447,0,5,527,2000,,8525698,0,
2448,0,5,528,2000,,8525698,0,
2449,0,5,529,2000,,8525698,0,
2450,0,5,530,2000,,8525698,0,
2451,0,5,531,2000,,8525698,0,
2452,0,5,532,2000,,8525698,0,
2453,0,5,533,2000,,8525698,0,
2454,0,5,534,2000,,8525698,0,
2455,0,5,535,2000,,8525698,0,
2456,0,5,536,2000,,8525698,0,
2457,0,6,1,2000,8525801,8525901,0,
2458,0,6,2,2000,8525802,8525902,0,
2459,0,6,3,2000,8525803,8525903,0,
2460,0,6,4,2000,8525804,8525904,0,
2461,0,6,5,2000,8525805,8525905,0,
2462,0,6,6,2000,8525806,8525906,0,
2463,0,6,7,2000,8525807,8525907,0,
2464,0,6,8,2000,8525808,8525908,0,
2465,0,6,9,2000,8525809,8525909,0,
2466,0,6,10,2000,8525810,8525910,1,
2467,0,6,11,2000,8525811,8525911,0,
2468,0,6,12,2000,8525812,8525912,0,
2469,0,6,13,2000,8525813,8525913,0,
2470,0,6,14,2000,8525814,8525914,0,
2471,0,6,15,2000,8525815,8525915,0,
2472,0,6,16,2000,8525816,8525916,0,
2473,0,6,17,2000,8525817,8525917,0,
2474,0,6,18,2000,8525818,8525918,0,
2475,0,6,19,2000,8525819,8525919,0,
2476,0,6,20,2000,8525820,8525920,1,
2477,0,6,21,2000,8525821,8525921,0,
2478,0,6,22,2000,8525822,8525922,0,
2479,0,6,23,2000,8525823,8525923,0,
2480,0,6,24,2000,8525824,8525924,0,
2481,0,6,25,2000,8525825,8525925,1,
2482,0,6,26,2000,8525826,8525926,0,
2483,0,6,27,2000,8525827,8525927,0,
2484,0,6,28,2000,8525828,8525928,0,
2485,0,6,29,2000,8525829,8525929,0,
2486,0,6,30,2000,8525830,8525930,1,
2487,0,6,31,2000,8525831,8525931,0,
2488,0,6,32,2000,8525832,8525932,0,
2489,0,6,33,2000,8525833,8525933,0,
2490,0,6,34,2000,8525834,8525934,0,
2491,0,6,35,2000,8525835,8525935,0,
2492,0,6,36,2000,8525836,8525936,0,
2493,0,6,37,2000,8525837,8525937,0,
2494,0,6,38,2000,8525838,8525938,0,
2495,0,6,39,2000,8525839,8525939,0,
2496,0,6,40,2000,8525840,8525940,1,
2497,0,6,41,2000,8525841,8525941,0,
2498,0,6,42,2000,8525842,8525942,0,
2499,0,6,43,2000,8525843,8525943,0,
2500,0,6,44,2000,8525844,8525944,0,
2501,0,6,45,2000,8525845,8525945,0,
2502,0,6,46,2000,8525846,8525946,0,
2503,0,6,47,2000,8525847,8525947,0,
2504,0,6,48,2000,8525848,8525948,0,
2505,0,6,49,2000,8525849,8525949,0,
2506,0,6,50,2000,8525850,8525950,1,
2507,0,6,51,2000,8525851,8525951,0,
2508,0,6,52,2000,8525852,8525952,0,
2509,0,6,53,2000,8525853,8525953,0,
2510,0,6,54,2000,8525854,8525954,0,
2511,0,6,55,2000,8525855,8525955,0,
2512,0,6,56,2000,8525856,8525956,0,
2513,0,6,57,2000,8525857,8525957,0,
2514,0,6,58,2000,8525858,8525958,0,
2515,0,6,59,2000,8525859,8525959,0,
2516,0,6,60,2000,8525860,8525960,1,
2517,0,6,61,2000,8525861,8525961,0,
2518,0,6,62,2000,8525862,8525962,0,
2519,0,6,63,2000,8525863,8525963,0,
2520,0,6,64,2000,8525864,8525964,0,
2521,0,6,65,2000,8525865,8525965,0,
2522,0,6,66,2000,8525866,8525966,0,
2523,0,6,67,2000,8525867,8525967,0,
2524,0,6,68,2000,8525868,8525968,0,
2525,0,6,69,2000,8525869,8525969,0,
2526,0,6,70,2000,8525870,8525970,1,
2527,0,6,71,2000,8525871,8525971,0,
2528,0,6,72,2000,8525872,8525972,0,
2529,0,6,73,2000,8525873,8525973,0,
2530,0,6,74,2000,8525874,8525974,0,
2531,0,6,75,2000,8525875,8525975,0,
2532,0,6,76,2000,8525876,8525976,0,
2533,0,6,77,2000,8525877,8525977,0,
2534,0,6,78,2000,8525878,8525978,0,
2535,0,6,79,2000,8525879,8525979,0,
2536,0,6,80,2000,8525880,8525980,1,
2537,0,6,81,2000,8525881,8525981,0,
2538,0,6,82,2000,8525882,8525982,0,
2539,0,6,83,2000,8525883,8525983,0,
2540,0,6,84,2000,8525884,8525984,0,
2541,0,6,85,2000,8525885,8525985,1,
2542,0,6,86,2000,8525886,8525986,0,
2543,0,6,87,2000,8525887,8525987,0,
2544,0,6,88,2000,8525888,8525988,0,
2545,0,6,89,2000,8525889,8525989,0,
2546,0,6,90,2000,8525890,8525990,1,
2547,0,6,91,2000,,8525991,0,
2548,0,6,92,2000,,8525992,0,
2549,0,6,93,2000,,8525993,0,
2550,0,6,94,2000,,8525994,0,
2551,0,6,95,2000,,8525995,0,
2552,0,6,96,2000,,8525996,0,
2553,0,6,97,2000,,8525997,0,
2554,0,6,98,2000,,8525998,0,
2555,0,6,99,2000,,8525999,0,
2556,0,6,100,2000,,8526000,1,1010076|1010077
2557,0,6,101,2000,,8525999,0,
2558,0,6,102,2000,,8525999,0,
2559,0,6,103,2000,,8525999,0,
2560,0,6,104,2000,,8525999,0,
2561,0,6,105,2000,,8525999,0,
2562,0,6,106,2000,,8525999,0,
2563,0,6,107,2000,,8525999,0,
2564,0,6,108,2000,,8525999,0,
2565,0,6,109,2000,,8525999,0,
2566,0,6,110,2000,,8525999,0,
2567,0,6,111,2000,,8525999,0,
2568,0,6,112,2000,,8525999,0,
2569,0,6,113,2000,,8525999,0,
2570,0,6,114,2000,,8525999,0,
2571,0,6,115,2000,,8525999,0,
2572,0,6,116,2000,,8525999,0,
2573,0,6,117,2000,,8525999,0,
2574,0,6,118,2000,,8525999,0,
2575,0,6,119,2000,,8525999,0,
2576,0,6,120,2000,,8525999,0,
2577,0,6,121,2000,,8525999,0,
2578,0,6,122,2000,,8525999,0,
2579,0,6,123,2000,,8525999,0,
2580,0,6,124,2000,,8525999,0,
2581,0,6,125,2000,,8525999,0,
2582,0,6,126,2000,,8525999,0,
2583,0,6,127,2000,,8525999,0,
2584,0,6,128,2000,,8525999,0,
2585,0,6,129,2000,,8525999,0,
2586,0,6,130,2000,,8525999,0,
2587,0,6,131,2000,,8525999,0,
2588,0,6,132,2000,,8525999,0,
2589,0,6,133,2000,,8525999,0,
2590,0,6,134,2000,,8525999,0,
2591,0,6,135,2000,,8526001,1,
2592,0,6,136,2000,,8525999,0,
2593,0,6,137,2000,,8525999,0,
2594,0,6,138,2000,,8525999,0,
2595,0,6,139,2000,,8525999,0,
2596,0,6,140,2000,,8525999,0,
2597,0,6,141,2000,,8525999,0,
2598,0,6,142,2000,,8525999,0,
2599,0,6,143,2000,,8525999,0,
2600,0,6,144,2000,,8525999,0,
2601,0,6,145,2000,,8525999,0,
2602,0,6,146,2000,,8525999,0,
2603,0,6,147,2000,,8525999,0,
2604,0,6,148,2000,,8525999,0,
2605,0,6,149,2000,,8525999,0,
2606,0,6,150,2000,,8526002,1,
2607,0,6,151,2000,,8525999,0,
2608,0,6,152,2000,,8525999,0,
2609,0,6,153,2000,,8525999,0,
2610,0,6,154,2000,,8525999,0,
2611,0,6,155,2000,,8525999,0,
2612,0,6,156,2000,,8525999,0,
2613,0,6,157,2000,,8525999,0,
2614,0,6,158,2000,,8525999,0,
2615,0,6,159,2000,,8525999,0,
2616,0,6,160,2000,,8525999,0,
2617,0,6,161,2000,,8525999,0,
2618,0,6,162,2000,,8525999,0,
2619,0,6,163,2000,,8525999,0,
2620,0,6,164,2000,,8525999,0,
2621,0,6,165,2000,,8525999,0,
2622,0,6,166,2000,,8525999,0,
2623,0,6,167,2000,,8525999,0,
2624,0,6,168,2000,,8525999,0,
2625,0,6,169,2000,,8525999,0,
2626,0,6,170,2000,,8525999,0,
2627,0,6,171,2000,,8525999,0,
2628,0,6,172,2000,,8525999,0,
2629,0,6,173,2000,,8525999,0,
2630,0,6,174,2000,,8525999,0,
2631,0,6,175,2000,,8525999,0,
2632,0,6,176,2000,,8525999,0,
2633,0,6,177,2000,,8525999,0,
2634,0,6,178,2000,,8525999,0,
2635,0,6,179,2000,,8525999,0,
2636,0,6,180,2000,,8525999,0,
2637,0,6,181,2000,,8525999,0,
2638,0,6,182,2000,,8525999,0,
2639,0,6,183,2000,,8525999,0,
2640,0,6,184,2000,,8525999,0,
2641,0,6,185,2000,,8525999,0,
2642,0,6,186,2000,,8525999,0,
2643,0,6,187,2000,,8525999,0,
2644,0,6,188,2000,,8525999,0,
2645,0,6,189,2000,,8525999,0,
2646,0,6,190,2000,,8525999,0,
2647,0,6,191,2000,,8525999,0,
2648,0,6,192,2000,,8525999,0,
2649,0,6,193,2000,,8525999,0,
2650,0,6,194,2000,,8525999,0,
2651,0,6,195,2000,,8525999,0,
2652,0,6,196,2000,,8525999,0,
2653,0,6,197,2000,,8525999,0,
2654,0,6,198,2000,,8525999,0,
2655,0,6,199,2000,,8525999,0,
2656,0,6,200,2000,,8525999,0,
2657,0,6,201,2000,,8525999,0,
2658,0,6,202,2000,,8525999,0,
2659,0,6,203,2000,,8525999,0,
2660,0,6,204,2000,,8525999,0,
2661,0,6,205,2000,,8525999,0,
2662,0,6,206,2000,,8525999,0,
2663,0,6,207,2000,,8525999,0,
2664,0,6,208,2000,,8525999,0,
2665,0,6,209,2000,,8525999,0,
2666,0,6,210,2000,,8525999,0,
2667,0,6,211,2000,,8525999,0,
2668,0,6,212,2000,,8525999,0,
2669,0,6,213,2000,,8525999,0,
2670,0,6,214,2000,,8525999,0,
2671,0,6,215,2000,,8525999,0,
2672,0,6,216,2000,,8525999,0,
2673,0,6,217,2000,,8525999,0,
2674,0,6,218,2000,,8525999,0,
2675,0,6,219,2000,,8525999,0,
2676,0,6,220,2000,,8525999,0,
2677,0,6,221,2000,,8525999,0,
2678,0,6,222,2000,,8525999,0,
2679,0,6,223,2000,,8525999,0,
2680,0,6,224,2000,,8525999,0,
2681,0,6,225,2000,,8525999,0,
2682,0,6,226,2000,,8525999,0,
2683,0,6,227,2000,,8525999,0,
2684,0,6,228,2000,,8525999,0,
2685,0,6,229,2000,,8525999,0,
2686,0,6,230,2000,,8525999,0,
2687,0,6,231,2000,,8525999,0,
2688,0,6,232,2000,,8525999,0,
2689,0,6,233,2000,,8525999,0,
2690,0,6,234,2000,,8525999,0,
2691,0,6,235,2000,,8525999,0,
2692,0,6,236,2000,,8525999,0,
2693,0,6,237,2000,,8525999,0,
2694,0,6,238,2000,,8525999,0,
2695,0,6,239,2000,,8525999,0,
2696,0,6,240,2000,,8525999,0,
2697,0,6,241,2000,,8525999,0,
2698,0,6,242,2000,,8525999,0,
2699,0,6,243,2000,,8525999,0,
2700,0,6,244,2000,,8525999,0,
2701,0,6,245,2000,,8525999,0,
2702,0,6,246,2000,,8525999,0,
2703,0,6,247,2000,,8525999,0,
2704,0,6,248,2000,,8525999,0,
2705,0,6,249,2000,,8525999,0,
2706,0,6,250,2000,,8525999,0,
2707,0,6,251,2000,,8525999,0,
2708,0,6,252,2000,,8525999,0,
2709,0,6,253,2000,,8525999,0,
2710,0,6,254,2000,,8525999,0,
2711,0,6,255,2000,,8525999,0,
2712,0,6,256,2000,,8525999,0,
2713,0,6,257,2000,,8525999,0,
2714,0,6,258,2000,,8525999,0,
2715,0,6,259,2000,,8525999,0,
2716,0,6,260,2000,,8525999,0,
2717,0,6,261,2000,,8525999,0,
2718,0,6,262,2000,,8525999,0,
2719,0,6,263,2000,,8525999,0,
2720,0,6,264,2000,,8525999,0,
2721,0,6,265,2000,,8525999,0,
2722,0,6,266,2000,,8525999,0,
2723,0,6,267,2000,,8525999,0,
2724,0,6,268,2000,,8525999,0,
2725,0,6,269,2000,,8525999,0,
2726,0,6,270,2000,,8525999,0,
2727,0,6,271,2000,,8525999,0,
2728,0,6,272,2000,,8525999,0,
2729,0,6,273,2000,,8525999,0,
2730,0,6,274,2000,,8525999,0,
2731,0,6,275,2000,,8525999,0,
2732,0,6,276,2000,,8525999,0,
2733,0,6,277,2000,,8525999,0,
2734,0,6,278,2000,,8525999,0,
2735,0,6,279,2000,,8525999,0,
2736,0,6,280,2000,,8525999,0,
2737,0,6,281,2000,,8525999,0,
2738,0,6,282,2000,,8525999,0,
2739,0,6,283,2000,,8525999,0,
2740,0,6,284,2000,,8525999,0,
2741,0,6,285,2000,,8525999,0,
2742,0,6,286,2000,,8525999,0,
2743,0,6,287,2000,,8525999,0,
2744,0,6,288,2000,,8525999,0,
2745,0,6,289,2000,,8525999,0,
2746,0,6,290,2000,,8525999,0,
2747,0,6,291,2000,,8525999,0,
