ID,JackpotNum,Description,Prop,SortID,PriorityLevel,PrdID,Weight,DoorTime,BindInfo,ServerDaylLimit,GenderLimit
102711,1027,超级饼干,3024003=10,11,2,-1,30,0,1,0=9999,2
102712,1027,高级钛钢碎片,2091501=1,12,2,-1,35,0,1,0=9999,2
102713,1027,高级精炼自选礼盒,3010133=5,13,2,-1,40,0,1,0=9999,2
102714,1027,高级精炼保护礼盒,3010132=3,14,2,-1,35,0,1,0=9999,2
102715,1027,传说矿石自选包,3011513=1,15,2,-1,35,0,1,0=9999,2
102716,1027,天地树果实,2010008=8,16,2,-1,25,0,1,0=9999,2
102717,1027,大型铜币袋子,2091200=2,17,2,-1,35,0,1,0=9999,2
102801,1028,童真雨伞,1100024=1,1,1,16,50,0,1,0=9999,2
102802,1028,100级装备图纸碎片,2034013=30,2,2,-1,30,0,1,100=9999,2
102803,1028,80级装备图纸碎片,2034011=30,3,2,-1,30,0,1,0=99,2
102804,1028,崩裂迪齿轮升级箱Ⅰ,2151533=1,4,2,-1,15,0,1,0=9999,2
102805,1028,装备打造升级箱Ⅰ,2151538=3,5,2,-1,15,0,1,0=9999,2
102806,1028,莫拉硬币升级箱Ⅰ,2151530=4,6,2,-1,15,0,1,0=9999,2
102807,1028,兔耳帽碎片,2151553=1,7,2,-1,10,0,1,0=9999,2
102808,1028,紫色武器自选时空卡册（3天）,2091425=1,8,2,-1,30,0,1,0=9999,2
102809,1028,阳光猕猴桃,3024005=5,9,2,-1,20,0,1,0=9999,2
102810,1028,崩裂迪齿轮,3024024=2,10,2,-1,30,0,1,0=9999,2
102811,1028,高级钛钢碎片,2091501=2,11,2,-1,15,0,1,0=9999,2
102812,1028,高级锢魔石,3021010=5,12,2,-1,30,0,1,0=9999,2
102813,1028,稀有锢魔石,3021012=2,13,2,-1,20,0,1,0=9999,2
102814,1028,高级卡片转蛋,3010131=1,14,2,-1,15,0,1,0=9999,2
102815,1028,珍贵的卡片碎片,3020022=3,15,2,-1,15,0,1,0=9999,2
102816,1028,传说的武器矿石,3020023=2,16,2,-1,15,0,1,0=9999,2
102817,1028,传说的防具矿石,3020024=2,17,2,-1,40,0,1,0=9999,2
102818,1028,传说的配饰矿石,3020025=2,18,2,-1,30,0,1,0=9999,2
102819,1028,高级精炼自选礼盒,3010133=10,19,2,-1,25,0,1,0=9999,2
102820,1028,高级精炼保护礼盒,3010132=3,20,2,-1,30,0,1,0=9999,2
102821,1028,超级饼干,3024003=10,21,2,-1,30,0,1,0=9999,2
102822,1028,复活之证,2031016=50,22,2,-1,30,0,1,0=9999,2
102823,1028,扭蛋随机箱,2091431=5,23,2,-1,30,0,1,0=9999,2
102824,1028,附魔代金券,3021009=200,24,2,-1,30,0,1,0=9999,2
102825,1028,Zeny随机宝箱,3010117=1,25,2,-1,35,0,1,0=9999,2
102901,1029,童真校服,1010068=1,1,1,17,50,0,1,0=9999,0
102902,1029,童真校服,1010069=1,2,1,17,50,0,1,0=9999,1
102903,1029,100级装备图纸碎片,2034013=40,3,2,-1,30,0,1,100=9999,2
102904,1029,80级装备图纸碎片,2034011=40,4,2,-1,30,0,1,0=99,2
102905,1029,B型绑定图纸自选包,2151547=1,5,2,-1,15,0,1,0=9999,2
102906,1029,紫色卡片宝石,2050017=1,6,2,-1,10,0,1,0=9999,2
102907,1029,高级钛钢,3024028=1,7,2,-1,8,0,1,0=9999,2
102908,1029,核心加固装置2.0（7天）,3024052=1,8,2,-1,15,0,1,0=9999,2
102909,1029,崩裂迪齿轮升级箱Ⅰ,2151533=2,9,2,-1,15,0,1,0=9999,2
102910,1029,装备打造升级箱Ⅰ,2151538=5,10,2,-1,20,0,1,0=9999,2
102911,1029,莫拉硬币升级箱Ⅰ,2151530=4,11,2,-1,20,0,1,0=9999,2
102912,1029,兔耳帽碎片,2151553=1,12,2,-1,10,0,1,0=9999,2
102913,1029,冻干水果自选箱,3011504=1,13,2,-1,10,0,1,0=9999,2
102914,1029,珍贵的卡片碎片,3020022=4,14,2,-1,30,0,1,0=9999,2
102915,1029,高级钛钢碎片,2091501=4,15,2,-1,10,0,1,0=9999,2
102916,1029,高级锢魔石,3021010=8,16,2,-1,20,0,1,0=9999,2
102917,1029,超级饼干,3024003=30,17,2,-1,40,0,1,0=9999,2
102918,1029,高级精炼自选礼盒,3010133=10,18,2,-1,40,0,1,0=9999,2
102919,1029,高级精炼保护礼盒,3010132=5,19,2,-1,35,0,1,0=9999,2
102920,1029,传说的武器矿石,3020023=3,20,2,-1,20,0,1,0=9999,2
102921,1029,传说的防具矿石,3020024=3,21,2,-1,20,0,1,0=9999,2
102922,1029,传说的配饰矿石,3020025=3,22,2,-1,20,0,1,0=9999,2
102923,1029,扭蛋随机箱,2091431=6,23,2,-1,30,0,1,0=9999,2
102924,1029,魔力晶石,40000010=1200,24,2,-1,45,0,1,0=9999,2
102925,1029,Zeny随机宝箱,3010117=2,25,2,-1,35,0,1,0=9999,2
102926,1029,神秘商店刷新券,2032004=30,26,2,-1,30,0,1,0=9999,2
103001,1030,浮空摩托,1021047=1,1,1,18,50,0,1,0=9999,2
103002,1030,100级装备图纸碎片,2034013=40,2,2,-1,30,0,1,100=9999,2
103003,1030,80级装备图纸碎片,2034011=40,3,2,-1,30,0,1,0=99,2
103004,1030,紫色卡片宝石,2050017=1,4,2,-1,10,0,1,0=9999,2
103005,1030,高级钛钢,3024028=1,5,2,-1,10,0,1,0=9999,2
103006,1030,95级高级饰品自选箱,2151537=1,6,2,-1,10,0,1,100=9999,2
103007,1030,85级2洞饰品自选箱,2091312=1,7,2,-1,10,0,1,0=99,2
103008,1030,高级钛钢碎片,2091501=4,8,2,-1,10,0,1,0=9999,2
103009,1030,冻干水果自选箱,3011504=1,9,2,-1,12,0,1,0=9999,2
103010,1030,核心加固装置2.0（7天）,3024052=1,10,2,-1,15,0,1,0=9999,2
103011,1030,崩裂迪齿轮升级箱Ⅰ,2151533=2,11,2,-1,15,0,1,0=9999,2
103012,1030,装备打造升级箱Ⅰ,2151538=5,12,2,-1,15,0,1,0=9999,2
103013,1030,莫拉硬币升级箱Ⅰ,2151530=4,13,2,-1,20,0,1,0=9999,2
103014,1030,兔耳帽碎片,2151553=1,14,2,-1,10,0,1,0=9999,2
103015,1030,阳光猕猴桃,3024005=5,15,2,-1,25,0,1,0=9999,2
103016,1030,高级精炼自选礼盒,3010133=10,16,2,-1,30,0,1,0=9999,2
103017,1030,高级精炼保护礼盒,3010132=5,17,2,-1,35,0,1,0=9999,2
103018,1030,传说的武器矿石,3020023=4,18,2,-1,20,0,1,0=9999,2
103019,1030,传说的防具矿石,3020024=4,19,2,-1,20,0,1,0=9999,2
103020,1030,传说的配饰矿石,3020025=4,20,2,-1,20,0,1,0=9999,2
103021,1030,高级卡片转蛋,3010131=2,21,2,-1,30,0,1,0=9999,2
103022,1030,珍贵的卡片碎片,3020022=3,22,2,-1,15,0,1,0=9999,2
103023,1030,稀有锢魔石,3021012=2,23,2,-1,10,0,1,0=9999,2
103024,1030,高级锢魔石,3021010=5,24,2,-1,20,0,1,0=9999,2
103025,1030,奇异金属,2034006=600,25,2,-1,35,0,1,0=9999,2
103026,1030,铜币,101=5000000,26,2,-1,30,0,1,0=9999,2
2001001,2001,猫耳泳镜,1080036=1,1,1,101,50,0,1,0=9999,2
2001002,2001,50级装备图纸碎片,2034008=10,2,2,-1,50,0,1,0=9999,2
2001003,2001,70级装备图纸碎片,2034010=10,3,2,-1,50,0,1,0=9999,2
2001004,2001,80级装备图纸碎片,2034011=10,4,2,-1,50,0,1,0=9999,2
2001005,2001,贝思波齿轮幸运箱,3010116=1,5,2,-1,50,0,1,0=9999,2
2001006,2001,微型精炼袋子,3010107=2,7,2,-1,30,0,1,0=9999,2
2001007,2001,Zeny随机宝箱,3010117=1,6,2,-1,30,0,1,0=9999,2
2001008,2001,小声望箱子,3026006=25,8,2,-1,60,0,1,0=9999,2
2001009,2001,战斗补给箱,3010108=1,9,2,-1,50,0,1,0=9999,2
2001010,2001,以太因子补充卡,2040016=1,10,2,-1,40,0,1,0=9999,2
2002001,2002,许愿树-灵露,90050=5,1,2,-1,1500,0,1,0=9999,2
2002002,2002,许愿树-技能残卷,90210=2,2,2,-1,1500,0,1,0=9999,2
2002003,2002,许愿树-宠物惊喜礼盒,90212=1,3,2,-1,900,0,1,0=9999,2
2002004,2002,许愿树-紫色装备自选礼盒,91040=1,4,2,-1,800,0,1,0=9999,2
2002005,2002,许愿树-紫色装备随机礼盒,91050=2,5,2,-1,1500,0,1,0=9999,2
2002006,2002,许愿树-精炼附魔养成礼盒,2091302=1,6,2,-1,1500,0,1,0=9999,2
2002007,2002,许愿树-波利果,90100=1,7,2,-1,500,0,1,0=9999,2
2002008,2002,许愿树-珍贵的卡片碎片,3020022=1,8,2,-1,300,0,1,0=9999,2
2002009,2002,许愿树-神秘的齿轮扭蛋,60660040=1,9,2,-1,500,0,1,0=9999,2
2002010,2002,许愿树-橙色装备随机礼盒,91070=1,10,1,102,200,0,1,0=9999,2
103101,1031,樱花头饰,1070276=1,1,1,26,1,0,1,0=9999,2
103102,1031,100级装备图纸碎片,2034013=10,2,2,-1,30,0,1,0=9999,2
103103,1031,装备打造升级箱Ⅰ,2151538=1,3,2,-1,20,0,1,0=9999,2
103104,1031,baby帽碎片,2080130=1,4,2,-1,40,0,1,0=9999,2
103105,1031,国王小猪皇冠,90140=10,5,2,-1,10,0,1,0=9999,2
103106,1031,稀有宠物装备随机箱,91050=2,6,2,-1,20,0,1,0=9999,2
103107,1031,珍贵的卡片碎片,3020022=1,7,2,-1,20,0,1,0=9999,2
103108,1031,高级锢魔石,3021010=1,8,2,-1,15,0,1,0=9999,2
103109,1031,莫拉硬币,3021001=20,9,2,-1,30,0,1,0=9999,2
103110,1031,灵露,90050=10,10,2,-1,30,0,1,0=9999,2
103201,1032,樱花眼镜,1080093=1,1,1,27,1,0,1,0=9999,2
103202,1032,100级装备图纸碎片,2034013=10,2,2,-1,30,0,1,0=9999,2
103203,1032,国王小猪皇冠,90140=10,3,2,-1,10,0,1,0=9999,2
103204,1032,装备打造升级箱Ⅰ,2151538=1,4,2,-1,20,0,1,0=9999,2
103205,1032,baby帽碎片,2080130=1,5,2,-1,20,0,1,0=9999,2
103206,1032,珍贵的卡片碎片,3020022=1,6,2,-1,20,0,1,0=9999,2
103207,1032,稀有锢魔石,3021012=1,7,2,-1,20,0,1,0=9999,2
103208,1032,稀有宠物装备随机箱,91050=2,8,2,-1,30,0,1,0=9999,2
103209,1032,附魔加速包,3010124=2,9,2,-1,35,0,1,0=9999,2
103210,1032,核心加固装置2.0（3天）,3024051=1,10,2,-1,15,0,1,0=9999,2
103211,1032,扭蛋随机箱,2091431=2,11,2,-1,20,0,1,0=9999,2
103212,1032,女神之泪补给箱,2091426=5,12,2,-1,20,0,1,0=9999,2
103213,1032,传说矿石自选包,3011513=1,13,2,-1,10,0,1,0=9999,2
103214,1032,灵露,90050=10,14,2,-1,30,0,1,0=9999,2
103215,1032,超级饼干,3024003=3,15,2,-1,25,0,1,0=9999,2
103216,1032,魔力晶石,40000010=300,16,2,-1,30,0,1,0=9999,2
103301,1033,樱花嘴饰,1090071=1,1,1,28,1,0,1,0=9999,2
103302,1033,100级装备图纸碎片,2034013=20,2,2,-1,30,0,1,0=9999,2
103303,1033,国王小猪皇冠,90140=20,3,2,-1,10,0,1,0=9999,2
103304,1033,装备打造升级箱Ⅰ,2151538=1,4,2,-1,20,0,1,0=9999,2
103305,1033,莫拉硬币升级箱Ⅰ,2151530=1,5,2,-1,20,0,1,0=9999,2
103306,1033,baby帽碎片,2080130=1,6,2,-1,15,0,1,0=9999,2
103307,1033,高级卡片转蛋,3010131=1,7,2,-1,15,0,1,0=9999,2
103308,1033,珍贵的卡片碎片,3020022=2,8,2,-1,30,0,1,0=9999,2
103309,1033,高级锢魔石,3021010=2,9,2,-1,20,0,1,0=9999,2
103310,1033,灵露,90050=10,10,2,-1,30,0,1,0=9999,2
103311,1033,高级钛钢碎片,2091501=1,11,2,-1,35,0,1,0=9999,2
103312,1033,高级精炼自选礼盒,3010133=3,12,2,-1,40,0,1,0=9999,2
103313,1033,高级精炼保护礼盒,3010132=2,13,2,-1,35,0,1,0=9999,2
103314,1033,传说矿石自选包,3011513=1,14,2,-1,35,0,1,0=9999,2
103315,1033,斯姆丹齿轮碎片,2034030=1,15,2,-1,25,0,1,0=9999,2
103316,1033,大型铜币袋子,2091200=2,16,2,-1,35,0,1,0=9999,2
103401,1034,樱花翅膀,1100015=1,1,1,29,1,0,1,0=9999,2
103402,1034,100级装备图纸碎片,2034013=30,2,2,-1,30,0,1,0=9999,2
103403,1034,国王小猪皇冠,90140=30,3,2,-1,10,0,1,0=9999,2
103404,1034,装备打造升级箱Ⅰ,2151538=1,4,2,-1,15,0,1,0=9999,2
103405,1034,莫拉硬币升级箱Ⅰ,2151530=2,5,2,-1,15,0,1,0=9999,2
103406,1034,baby帽碎片,2080130=1,6,2,-1,10,0,1,0=9999,2
103407,1034,紫色武器自选时空卡册（3天）,2091425=1,7,2,-1,30,0,1,0=9999,2
103408,1034,灵露,90050=20,8,2,-1,20,0,1,0=9999,2
103409,1034,斯姆丹齿轮碎片,2034030=1,9,2,-1,30,0,1,0=9999,2
103410,1034,高级钛钢碎片,2091501=3,10,2,-1,15,0,1,0=9999,2
103411,1034,高级锢魔石,3021010=6,11,2,-1,30,0,1,0=9999,2
103412,1034,稀有锢魔石,3021012=3,12,2,-1,20,0,1,0=9999,2
103413,1034,高级卡片转蛋,3010131=1,13,2,-1,15,0,1,0=9999,2
103414,1034,珍贵的卡片碎片,3020022=3,14,2,-1,15,0,1,0=9999,2
103415,1034,传说的武器矿石,3020023=2,15,2,-1,15,0,1,0=9999,2
103416,1034,传说的防具矿石,3020024=2,16,2,-1,40,0,1,0=9999,2
103417,1034,传说的配饰矿石,3020025=2,17,2,-1,30,0,1,0=9999,2
103418,1034,高级精炼自选礼盒,3010133=5,18,2,-1,25,0,1,0=9999,2
103419,1034,高级精炼保护礼盒,3010132=3,19,2,-1,30,0,1,0=9999,2
103420,1034,琥珀,100100=2000,20,2,-1,30,0,1,0=9999,2
103421,1034,复活之证,2031016=30,21,2,-1,30,0,1,0=9999,2
103422,1034,扭蛋随机箱,2091431=5,22,2,-1,30,0,1,0=9999,2
103423,1034,稀有宠物装备自选箱,91040=3,23,2,-1,30,0,1,0=9999,2
103424,1034,Zeny随机宝箱,3010117=1,24,2,-1,35,0,1,0=9999,2
103501,1035,宫廷时光,1010084=1,1,1,30,1,0,1,0=9999,0
103502,1035,宫廷时光,1010085=1,2,1,30,1,0,1,0=9999,1
103503,1035,100级装备图纸碎片,2034013=50,3,2,-1,30,0,1,0=9999,2
103504,1035,D型绑定图纸自选包,2091557=1,4,2,-1,15,0,1,0=9999,2
103505,1035,紫色卡片宝石,2050017=1,5,2,-1,10,0,1,0=9999,2
103506,1035,国王小猪皇冠,90140=65,6,2,-1,5,0,1,0=9999,2
103507,1035,核心加固装置2.0（7天）,3024052=1,7,2,-1,15,0,1,0=9999,2
103508,1035,神秘的齿轮扭蛋,60660040=5,8,2,-1,15,0,1,0=9999,2
103509,1035,装备打造升级箱Ⅰ,2151538=2,9,2,-1,20,0,1,0=9999,2
103510,1035,莫拉硬币升级箱Ⅰ,2151530=3,10,2,-1,20,0,1,0=9999,2
103511,1035,baby帽碎片,2080130=1,11,2,-1,10,0,1,0=9999,2
103512,1035,斯姆丹齿轮碎片,2034030=1,12,2,-1,10,0,1,0=9999,2
103513,1035,珍贵的卡片碎片,3020022=4,13,2,-1,30,0,1,0=9999,2
103514,1035,高级钛钢碎片,2091501=4,14,2,-1,10,0,1,0=9999,2
103515,1035,高级锢魔石,3021010=9,15,2,-1,20,0,1,0=9999,2
103516,1035,稀有宠物装备自选箱,91040=6,16,2,-1,40,0,1,0=9999,2
103517,1035,高级精炼自选礼盒,3010133=8,17,2,-1,40,0,1,0=9999,2
103518,1035,高级精炼保护礼盒,3010132=5,18,2,-1,35,0,1,0=9999,2
103519,1035,传说的武器矿石,3020023=5,19,2,-1,20,0,1,0=9999,2
103520,1035,传说的防具矿石,3020024=5,20,2,-1,20,0,1,0=9999,2
103521,1035,传说的配饰矿石,3020025=5,21,2,-1,20,0,1,0=9999,2
103522,1035,扭蛋随机箱,2091431=6,22,2,-1,30,0,1,0=9999,2
103523,1035,魔力晶石,40000010=1200,23,2,-1,45,0,1,0=9999,2
103524,1035,Zeny随机宝箱,3010117=2,24,2,-1,35,0,1,0=9999,2
103525,1035,神秘商店刷新券,2032004=30,25,2,-1,30,0,1,0=9999,2
103601,1036,RO-037型,1021051=1,1,1,31,1,0,1,0=9999,2
103602,1036,100级装备图纸碎片,2034013=50,2,2,-1,30,0,1,0=9999,2
103603,1036,紫色卡片宝石,2050017=1,3,2,-1,10,0,1,0=9999,2
103604,1036,国王小猪皇冠,90140=65,4,2,-1,5,0,1,0=9999,2
103605,1036,105级饰品魔法箱,2091413=1,5,2,-1,10,0,1,250=9999,2
103606,1036,95级高级饰品自选箱,2151537=1,6,2,-1,10,0,1,0=249,2
103607,1036,高级钛钢碎片,2091501=4,7,2,-1,10,0,1,0=9999,2
103608,1036,MVP限时卡片自选册（3天）,2091807=1,8,2,-1,12,0,1,0=9999,2
103609,1036,核心加固装置2.0（7天）,3024052=1,9,2,-1,15,0,1,0=9999,2
103610,1036,斯姆丹齿轮碎片,2034030=1,10,2,-1,15,0,1,0=9999,2
103611,1036,装备打造升级箱Ⅰ,2151538=2,11,2,-1,15,0,1,0=9999,2
103612,1036,莫拉硬币升级箱Ⅰ,2151530=3,12,2,-1,20,0,1,0=9999,2
103613,1036,baby帽碎片,2080130=1,13,2,-1,10,0,1,0=9999,2
103614,1036,阳光猕猴桃,3024005=5,14,2,-1,25,0,1,0=9999,2
103615,1036,高级精炼自选礼盒,3010133=8,15,2,-1,30,0,1,0=9999,2
103616,1036,高级精炼保护礼盒,3010132=5,16,2,-1,35,0,1,0=9999,2
103617,1036,传说的武器矿石,3020023=5,17,2,-1,20,0,1,0=9999,2
103618,1036,传说的防具矿石,3020024=5,18,2,-1,20,0,1,0=9999,2
103619,1036,传说的配饰矿石,3020025=5,19,2,-1,20,0,1,0=9999,2
103620,1036,高级卡片转蛋,3010131=1,20,2,-1,30,0,1,0=9999,2
103621,1036,珍贵的卡片碎片,3020022=4,21,2,-1,15,0,1,0=9999,2
103622,1036,稀有锢魔石,3021012=3,22,2,-1,10,0,1,0=9999,2
103623,1036,灵露,90050=20,23,2,-1,20,0,1,0=9999,2
103624,1036,奇异金属,2034006=300,24,2,-1,35,0,1,0=9999,2
103625,1036,神秘商店刷新券,2032004=30,25,2,-1,30,0,1,0=9999,2
103701,1037,垂垂兔耳帽,1070300=1,1,1,26,1,0,1,0=9999,2
103702,1037,100级装备图纸碎片,2034013=10,2,2,-1,30,0,1,0=349,2
103703,1037,110级装备图纸碎片,2034014=10,3,2,-1,30,0,1,350=9999,2
103704,1037,强化金属自选礼盒,3011512=3,4,2,-1,20,0,1,0=9999,2
103705,1037,季风指挥帽碎片,2080132=1,5,2,-1,40,0,1,0=9999,2
103706,1037,火焰之心,90141=10,6,2,-1,10,0,1,0=9999,2
103707,1037,稀有宠物装备随机箱,91050=2,7,2,-1,20,0,1,0=9999,2
103708,1037,珍贵的卡片碎片,3020022=1,8,2,-1,20,0,1,0=9999,2
103709,1037,高级锢魔石,3021010=1,9,2,-1,15,0,1,0=9999,2
103710,1037,莫拉硬币,3021001=20,10,2,-1,30,0,1,0=9999,2
103711,1037,灵露,90050=10,11,2,-1,30,0,1,0=9999,2
103801,1038,星月耳钉,1080099=1,1,1,27,1,0,1,0=9999,2
103802,1038,100级装备图纸碎片,2034013=10,2,2,-1,30,0,1,0=349,2
103803,1038,110级装备图纸碎片,2034014=10,3,2,-1,30,0,1,350=9999,2
103804,1038,火焰之心,90141=10,4,2,-1,10,0,1,0=9999,2
103805,1038,强化金属自选礼盒,3011512=3,5,2,-1,20,0,1,0=9999,2
103806,1038,季风指挥帽碎片,2080132=1,6,2,-1,20,0,1,0=9999,2
103807,1038,珍贵的卡片碎片,3020022=1,7,2,-1,20,0,1,0=9999,2
103808,1038,稀有锢魔石,3021012=1,8,2,-1,20,0,1,0=9999,2
103809,1038,稀有宠物装备随机箱,91050=2,9,2,-1,30,0,1,0=9999,2
103810,1038,莫拉硬币,3021001=30,10,2,-1,35,0,1,0=9999,2
103811,1038,核心加固装置2.0（3天）,3024051=1,11,2,-1,15,0,1,0=9999,2
103812,1038,往期扭蛋自选礼包Ⅲ,2080131=2,12,2,-1,20,0,1,0=9999,2
103813,1038,女神之泪补给箱,2091426=5,13,2,-1,20,0,1,0=9999,2
103814,1038,高级启迪之石,90131=1,14,2,-1,10,0,1,0=9999,2
103815,1038,灵露,90050=10,15,2,-1,30,0,1,0=9999,2
103816,1038,超级饼干,3024003=3,16,2,-1,25,0,1,0=9999,2
103817,1038,魔力晶石,40000010=300,17,2,-1,30,0,1,0=9999,2
103901,1039,月兔饼干,1090089=1,1,1,28,1,0,1,0=9999,2
103902,1039,100级装备图纸碎片,2034013=20,2,2,-1,30,0,1,0=349,2
103903,1039,110级装备图纸碎片,2034014=20,3,2,-1,30,0,1,350=9999,2
103904,1039,火焰之心,90141=20,4,2,-1,10,0,1,0=9999,2
103905,1039,强化金属自选礼盒,3011512=5,5,2,-1,20,0,1,0=9999,2
103906,1039,莫拉硬币升级箱Ⅰ,2151530=1,6,2,-1,20,0,1,0=9999,2
103907,1039,季风指挥帽碎片,2080132=1,7,2,-1,15,0,1,0=9999,2
103908,1039,高级卡片转蛋,3010131=1,8,2,-1,15,0,1,0=9999,2
103909,1039,珍贵的卡片碎片,3020022=2,9,2,-1,30,0,1,0=9999,2
103910,1039,高级锢魔石,3021010=2,10,2,-1,20,0,1,0=9999,2
103911,1039,灵露,90050=10,11,2,-1,30,0,1,0=9999,2
103912,1039,高级钛钢碎片,2091501=1,12,2,-1,35,0,1,0=9999,2
103913,1039,高级精炼自选礼盒,3010133=3,13,2,-1,40,0,1,0=9999,2
103914,1039,高级精炼保护礼盒,3010132=2,14,2,-1,35,0,1,0=9999,2
103915,1039,传说矿石自选包,3011513=1,15,2,-1,35,0,1,0=9999,2
103916,1039,稀有宠物装备自选箱,91040=2,16,2,-1,25,0,1,0=9999,2
103917,1039,大型铜币袋子,2091200=2,17,2,-1,35,0,1,0=9999,2
104001,1040,月兔气球,1100044=1,1,1,29,1,0,1,0=9999,2
104002,1040,100级装备图纸碎片,2034013=30,2,2,-1,30,0,1,0=349,2
104003,1040,110级装备图纸碎片,2034014=30,3,2,-1,30,0,1,350=9999,2
104004,1040,火焰之心,90141=30,4,2,-1,10,0,1,0=9999,2
104005,1040,强化金属自选礼盒,3011512=8,5,2,-1,15,0,1,0=9999,2
104006,1040,莫拉硬币升级箱Ⅰ,2151530=2,6,2,-1,15,0,1,0=9999,2
104007,1040,季风指挥帽碎片,2080132=1,7,2,-1,10,0,1,0=9999,2
104008,1040,紫色武器自选时空卡册（3天）,2091425=1,8,2,-1,30,0,1,0=9999,2
104009,1040,灵露,90050=20,9,2,-1,20,0,1,0=9999,2
104010,1040,斯姆丹齿轮碎片,2034030=1,10,2,-1,30,0,1,0=9999,2
104011,1040,高级钛钢碎片,2091501=3,11,2,-1,15,0,1,0=9999,2
104012,1040,高级锢魔石,3021010=6,12,2,-1,30,0,1,0=9999,2
104013,1040,稀有锢魔石,3021012=3,13,2,-1,20,0,1,0=9999,2
104014,1040,高级卡片转蛋,3010131=1,14,2,-1,15,0,1,0=9999,2
104015,1040,珍贵的卡片碎片,3020022=3,15,2,-1,15,0,1,0=9999,2
104016,1040,传说的武器矿石,3020023=2,16,2,-1,15,0,1,0=9999,2
104017,1040,传说的防具矿石,3020024=2,17,2,-1,40,0,1,0=9999,2
104018,1040,传说的配饰矿石,3020025=2,18,2,-1,30,0,1,0=9999,2
104019,1040,高级精炼自选礼盒,3010133=5,19,2,-1,25,0,1,0=9999,2
104020,1040,高级精炼保护礼盒,3010132=3,20,2,-1,30,0,1,0=9999,2
104021,1040,琥珀,100100=2000,21,2,-1,30,0,1,0=9999,2
104022,1040,复活之证,2031016=30,22,2,-1,30,0,1,0=9999,2
104023,1040,往期扭蛋自选礼包Ⅲ,2080131=5,23,2,-1,30,0,1,0=9999,2
104024,1040,稀有宠物装备自选箱,91040=3,24,2,-1,30,0,1,0=9999,2
104025,1040,Zeny随机宝箱,3010117=1,25,2,-1,35,0,1,0=9999,2
104101,1041,月兔之礼,1010091=1,1,1,30,1,0,1,0=9999,0
104102,1041,月兔之礼,1010092=1,2,1,30,1,0,1,0=9999,1
104103,1041,100级装备图纸碎片,2034013=50,3,2,-1,30,0,1,0=349,2
104104,1041,110级装备图纸碎片,2034014=50,4,2,-1,30,0,1,350=9999,2
104105,1041,D型绑定图纸自选包,2091557=1,5,2,-1,15,0,1,0=9999,2
104106,1041,MINI限时卡片自选册（3天）,2091860=1,6,2,-1,10,0,1,0=9999,2
104107,1041,火焰之心,90141=65,7,2,-1,5,0,1,0=9999,2
104108,1041,核心加固装置2.0（7天）,3024052=1,8,2,-1,15,0,1,0=9999,2
104109,1041,神秘的齿轮扭蛋,60660040=5,9,2,-1,15,0,1,0=9999,2
104110,1041,强化金属自选礼盒,3011512=10,10,2,-1,20,0,1,0=9999,2
104111,1041,莫拉硬币升级箱Ⅰ,2151530=3,11,2,-1,20,0,1,0=9999,2
104112,1041,季风指挥帽碎片,2080132=1,12,2,-1,10,0,1,0=9999,2
104113,1041,斯姆丹齿轮碎片,2034030=1,13,2,-1,10,0,1,0=9999,2
104114,1041,珍贵的卡片碎片,3020022=4,14,2,-1,30,0,1,0=9999,2
104115,1041,高级钛钢碎片,2091501=4,15,2,-1,10,0,1,0=9999,2
104116,1041,高级锢魔石,3021010=9,16,2,-1,20,0,1,0=9999,2
104117,1041,稀有宠物装备自选箱,91040=6,17,2,-1,40,0,1,0=9999,2
104118,1041,高级精炼自选礼盒,3010133=8,18,2,-1,40,0,1,0=9999,2
104119,1041,高级精炼保护礼盒,3010132=5,19,2,-1,35,0,1,0=9999,2
104120,1041,传说的武器矿石,3020023=5,20,2,-1,20,0,1,0=9999,2
104121,1041,传说的防具矿石,3020024=5,21,2,-1,20,0,1,0=9999,2
104122,1041,传说的配饰矿石,3020025=5,22,2,-1,20,0,1,0=9999,2
104123,1041,往期扭蛋自选礼包Ⅲ,2080131=6,23,2,-1,30,0,1,0=9999,2
104124,1041,传说宠物装备随机箱,91070=1,24,2,-1,45,0,1,0=9999,2
104125,1041,Zeny随机宝箱,3010117=2,25,2,-1,35,0,1,0=9999,2
104126,1041,神秘商店刷新券,2032004=30,26,2,-1,30,0,1,0=9999,2
104201,1042,旅月时光,1021054=1,1,1,31,1,0,1,0=9999,2
104202,1042,100级装备图纸碎片,2034013=50,2,2,-1,30,0,1,0=349,2
104203,1042,110级装备图纸碎片,2034014=50,3,2,-1,30,0,1,350=9999,2
104204,1042,紫色卡片宝石,2050017=1,4,2,-1,10,0,1,0=9999,2
104205,1042,火焰之心,90141=65,5,2,-1,5,0,1,0=9999,2
104206,1042,高级二洞饰品自选箱,2091415=1,6,2,-1,10,0,1,0=9999,2
104207,1042,高级钛钢碎片,2091501=4,7,2,-1,10,0,1,0=9999,2
104208,1042,MVP限时卡片自选册（3天）,2091807=1,8,2,-1,12,0,1,0=9999,2
104209,1042,核心加固装置2.0（7天）,3024052=1,9,2,-1,15,0,1,0=9999,2
104210,1042,斯姆丹齿轮碎片,2034030=1,10,2,-1,15,0,1,0=9999,2
104211,1042,强化金属自选礼盒,3011512=10,11,2,-1,15,0,1,0=9999,2
