ItemID,,,FloatRange,Price,NodePrice1,NodePrice2,NodePrice3,NodePrice4,NodePrice5,NodePrice6,NodePrice7,NodePrice8,NodePrice9,NodePrice10,NodePrice11,NodePrice12,NodePrice13,NodePrice14,NodePrice15,NodePrice16,NodePrice17,NodePrice18,NodePrice19,NodePrice20,NodePrice21,NodePrice22,NodePrice23,NodePrice24,NodePrice25,NodePrice26,NodePrice27,NodePrice28,NodePrice29,NodePrice30
道具ID,道具名称(策划用),筛选(策划用，1摆摊2商会),允许浮动比例(万分比),期望价格\r\n(异常情况取不到值，用第一个合法值),服务器等级30\r\n(异常情况取不到价格时，使用节点价格1),服务器等级35,服务器等级40,服务器等级45,服务器等级50,服务器等级55,服务器等级60,服务器等级65,服务器等级70,服务器等级75,服务器等级80,服务器等级85,服务器等级90,服务器等级95,服务器等级100,服务器等级105,服务器等级110,服务器等级115,服务器等级120,服务器等级125,服务器等级130,服务器等级135,服务器等级140,服务器等级145,服务器等级150,服务器等级155,服务器等级160,服务器等级165,服务器等级170,服务器等级175
3040012,煤炭,1,1000,30=1250|35=1250|40=1250|45=1250|50=1250|55=1250|60=1250|65=1250|70=1250|75=1250|80=1250|85=1250|90=1250|95=1250|100=1250|105=1250|110=1250|115=1250|120=1250|125=1250|130=1250|135=1250|140=1250|145=1250|150=1250|155=1250|160=1250|165=1250|170=1250|175=1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250
1200083,熔岩头饰图纸,2,5000,30=50000|35=50000|40=50000|45=50000|50=50000|55=50000|60=50000|65=50000|70=50000|75=50000|80=50000|85=50000|90=50000|95=50000|100=50000|105=50000|110=50000|115=50000|120=50000|125=50000|130=50000|135=50000|140=50000|145=50000|150=50000|155=50000|160=50000|165=50000|170=50000|175=50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000
1200084,女王坠饰图纸,2,5000,30=50000|35=50000|40=50000|45=50000|50=50000|55=50000|60=50000|65=50000|70=50000|75=50000|80=50000|85=50000|90=50000|95=50000|100=50000|105=50000|110=50000|115=50000|120=50000|125=50000|130=50000|135=50000|140=50000|145=50000|150=50000|155=50000|160=50000|165=50000|170=50000|175=50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000
1200091,六翼哈比之翼图纸,2,5000,30=50000|35=50000|40=50000|45=50000|50=50000|55=50000|60=50000|65=50000|70=50000|75=50000|80=50000|85=50000|90=50000|95=50000|100=50000|105=50000|110=50000|115=50000|120=50000|125=50000|130=50000|135=50000|140=50000|145=50000|150=50000|155=50000|160=50000|165=50000|170=50000|175=50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000
1200090,卡浩之角图纸,2,5000,30=50000|35=50000|40=50000|45=50000|50=50000|55=50000|60=50000|65=50000|70=50000|75=50000|80=50000|85=50000|90=50000|95=50000|100=50000|105=50000|110=50000|115=50000|120=50000|125=50000|130=50000|135=50000|140=50000|145=50000|150=50000|155=50000|160=50000|165=50000|170=50000|175=50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000
140010,初级物理抗性,2,5000,30=8000|35=8000|40=8000|45=8000|50=8000|55=8000|60=8000|65=8000|70=8000|75=8000|80=8000|85=8000|90=8000|95=8000|100=8000|105=8000|110=8000|115=8000|120=8000|125=8000|130=8000|135=8000|140=8000|145=8000|150=8000|155=8000|160=8000|165=8000|170=8000|175=8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000
140020,初级魔法抗性,2,5000,30=8000|35=8000|40=8000|45=8000|50=8000|55=8000|60=8000|65=8000|70=8000|75=8000|80=8000|85=8000|90=8000|95=8000|100=8000|105=8000|110=8000|115=8000|120=8000|125=8000|130=8000|135=8000|140=8000|145=8000|150=8000|155=8000|160=8000|165=8000|170=8000|175=8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000
140030,初级灵心,2,5000,30=8000|35=8000|40=8000|45=8000|50=8000|55=8000|60=8000|65=8000|70=8000|75=8000|80=8000|85=8000|90=8000|95=8000|100=8000|105=8000|110=8000|115=8000|120=8000|125=8000|130=8000|135=8000|140=8000|145=8000|150=8000|155=8000|160=8000|165=8000|170=8000|175=8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000
140040,闪避增强,2,5000,30=8000|35=8000|40=8000|45=8000|50=8000|55=8000|60=8000|65=8000|70=8000|75=8000|80=8000|85=8000|90=8000|95=8000|100=8000|105=8000|110=8000|115=8000|120=8000|125=8000|130=8000|135=8000|140=8000|145=8000|150=8000|155=8000|160=8000|165=8000|170=8000|175=8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000
140050,初级生命增强,2,5000,30=20000|35=20000|40=20000|45=20000|50=20000|55=20000|60=20000|65=20000|70=20000|75=20000|80=20000|85=20000|90=20000|95=20000|100=20000|105=20000|110=20000|115=20000|120=20000|125=20000|130=20000|135=20000|140=20000|145=20000|150=20000|155=20000|160=20000|165=20000|170=20000|175=20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
140080,初级暴击增强,2,5000,30=20000|35=20000|40=20000|45=20000|50=20000|55=20000|60=20000|65=20000|70=20000|75=20000|80=20000|85=20000|90=20000|95=20000|100=20000|105=20000|110=20000|115=20000|120=20000|125=20000|130=20000|135=20000|140=20000|145=20000|150=20000|155=20000|160=20000|165=20000|170=20000|175=20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
140090,初级大体型增伤,2,5000,30=20000|35=20000|40=20000|45=20000|50=20000|55=20000|60=20000|65=20000|70=20000|75=20000|80=20000|85=20000|90=20000|95=20000|100=20000|105=20000|110=20000|115=20000|120=20000|125=20000|130=20000|135=20000|140=20000|145=20000|150=20000|155=20000|160=20000|165=20000|170=20000|175=20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
140100,初级小体型增伤,2,5000,30=20000|35=20000|40=20000|45=20000|50=20000|55=20000|60=20000|65=20000|70=20000|75=20000|80=20000|85=20000|90=20000|95=20000|100=20000|105=20000|110=20000|115=20000|120=20000|125=20000|130=20000|135=20000|140=20000|145=20000|150=20000|155=20000|160=20000|165=20000|170=20000|175=20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
140140,初级暴击伤害增强,2,5000,30=60000|35=60000|40=60000|45=60000|50=60000|55=60000|60=60000|65=60000|70=60000|75=60000|80=60000|85=60000|90=60000|95=60000|100=60000|105=60000|110=60000|115=60000|120=60000|125=60000|130=60000|135=60000|140=60000|145=60000|150=60000|155=60000|160=60000|165=60000|170=60000|175=60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
140160,异常抵抗,2,5000,30=60000|35=60000|40=60000|45=60000|50=60000|55=60000|60=60000|65=60000|70=60000|75=60000|80=60000|85=60000|90=60000|95=60000|100=60000|105=60000|110=60000|115=60000|120=60000|125=60000|130=60000|135=60000|140=60000|145=60000|150=60000|155=60000|160=60000|165=60000|170=60000|175=60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
140170,初级物理伤害增强,2,5000,30=60000|35=60000|40=60000|45=60000|50=60000|55=60000|60=60000|65=60000|70=60000|75=60000|80=60000|85=60000|90=60000|95=60000|100=60000|105=60000|110=60000|115=60000|120=60000|125=60000|130=60000|135=60000|140=60000|145=60000|150=60000|155=60000|160=60000|165=60000|170=60000|175=60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
140180,初级魔法伤害增强,2,5000,30=60000|35=60000|40=60000|45=60000|50=60000|55=60000|60=60000|65=60000|70=60000|75=60000|80=60000|85=60000|90=60000|95=60000|100=60000|105=60000|110=60000|115=60000|120=60000|125=60000|130=60000|135=60000|140=60000|145=60000|150=60000|155=60000|160=60000|165=60000|170=60000|175=60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
141010,治疗光环,2,5000,30=20000|35=20000|40=20000|45=20000|50=20000|55=20000|60=20000|65=20000|70=20000|75=20000|80=20000|85=20000|90=20000|95=20000|100=20000|105=20000|110=20000|115=20000|120=20000|125=20000|130=20000|135=20000|140=20000|145=20000|150=20000|155=20000|160=20000|165=20000|170=20000|175=20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
141110,不稳定元素,2,5000,30=60000|35=60000|40=60000|45=60000|50=60000|55=60000|60=60000|65=60000|70=60000|75=60000|80=60000|85=60000|90=60000|95=60000|100=60000|105=60000|110=60000|115=60000|120=60000|125=60000|130=60000|135=60000|140=60000|145=60000|150=60000|155=60000|160=60000|165=60000|170=60000|175=60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
141120,出场恐吓,2,5000,30=60000|35=60000|40=60000|45=60000|50=60000|55=60000|60=60000|65=60000|70=60000|75=60000|80=60000|85=60000|90=60000|95=60000|100=60000|105=60000|110=60000|115=60000|120=60000|125=60000|130=60000|135=60000|140=60000|145=60000|150=60000|155=60000|160=60000|165=60000|170=60000|175=60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
141210,低级攻速连携,2,5000,30=60000|35=60000|40=60000|45=60000|50=60000|55=60000|60=60000|65=60000|70=60000|75=60000|80=60000|85=60000|90=60000|95=60000|100=60000|105=60000|110=60000|115=60000|120=60000|125=60000|130=60000|135=60000|140=60000|145=60000|150=60000|155=60000|160=60000|165=60000|170=60000|175=60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
141220,力量连携,2,5000,30=200000|35=200000|40=200000|45=200000|50=200000|55=200000|60=200000|65=200000|70=200000|75=200000|80=200000|85=200000|90=200000|95=200000|100=200000|105=200000|110=200000|115=200000|120=200000|125=200000|130=200000|135=200000|140=200000|145=200000|150=200000|155=200000|160=200000|165=200000|170=200000|175=200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000
141260,迷雾陷阱,2,5000,30=60000|35=60000|40=60000|45=60000|50=60000|55=60000|60=60000|65=60000|70=60000|75=60000|80=60000|85=60000|90=60000|95=60000|100=60000|105=60000|110=60000|115=60000|120=60000|125=60000|130=60000|135=60000|140=60000|145=60000|150=60000|155=60000|160=60000|165=60000|170=60000|175=60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
141280,快速愈合,2,5000,30=60000|35=60000|40=60000|45=60000|50=60000|55=60000|60=60000|65=60000|70=60000|75=60000|80=60000|85=60000|90=60000|95=60000|100=60000|105=60000|110=60000|115=60000|120=60000|125=60000|130=60000|135=60000|140=60000|145=60000|150=60000|155=60000|160=60000|165=60000|170=60000|175=60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
141310,低级伤害浮动,2,5000,30=60000|35=60000|40=60000|45=60000|50=60000|55=60000|60=60000|65=60000|70=60000|75=60000|80=60000|85=60000|90=60000|95=60000|100=60000|105=60000|110=60000|115=60000|120=60000|125=60000|130=60000|135=60000|140=60000|145=60000|150=60000|155=60000|160=60000|165=60000|170=60000|175=60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
142020,火箭术,2,5000,30=60000|35=60000|40=60000|45=60000|50=60000|55=60000|60=60000|65=60000|70=60000|75=60000|80=60000|85=60000|90=60000|95=60000|100=60000|105=60000|110=60000|115=60000|120=60000|125=60000|130=60000|135=60000|140=60000|145=60000|150=60000|155=60000|160=60000|165=60000|170=60000|175=60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
142030,雷击术,2,5000,30=60000|35=60000|40=60000|45=60000|50=60000|55=60000|60=60000|65=60000|70=60000|75=60000|80=60000|85=60000|90=60000|95=60000|100=60000|105=60000|110=60000|115=60000|120=60000|125=60000|130=60000|135=60000|140=60000|145=60000|150=60000|155=60000|160=60000|165=60000|170=60000|175=60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
142040,地震术,2,5000,30=60000|35=60000|40=60000|45=60000|50=60000|55=60000|60=60000|65=60000|70=60000|75=60000|80=60000|85=60000|90=60000|95=60000|100=60000|105=60000|110=60000|115=60000|120=60000|125=60000|130=60000|135=60000|140=60000|145=60000|150=60000|155=60000|160=60000|165=60000|170=60000|175=60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
142150,寒冰脉冲,2,5000,30=60000|35=60000|40=60000|45=60000|50=60000|55=60000|60=60000|65=60000|70=60000|75=60000|80=60000|85=60000|90=60000|95=60000|100=60000|105=60000|110=60000|115=60000|120=60000|125=60000|130=60000|135=60000|140=60000|145=60000|150=60000|155=60000|160=60000|165=60000|170=60000|175=60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
142100,暗物质攻击,2,5000,30=20000|35=20000|40=20000|45=20000|50=20000|55=20000|60=20000|65=20000|70=20000|75=20000|80=20000|85=20000|90=20000|95=20000|100=20000|105=20000|110=20000|115=20000|120=20000|125=20000|130=20000|135=20000|140=20000|145=20000|150=20000|155=20000|160=20000|165=20000|170=20000|175=20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
140210,高级大体型增伤,2,5000,30=120000|35=120000|40=120000|45=120000|50=120000|55=120000|60=120000|65=120000|70=120000|75=120000|80=120000|85=120000|90=120000|95=120000|100=120000|105=120000|110=120000|115=120000|120=120000|125=120000|130=120000|135=120000|140=120000|145=120000|150=120000|155=120000|160=120000|165=120000|170=120000|175=120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
140220,高级小体型增伤,2,5000,30=120000|35=120000|40=120000|45=120000|50=120000|55=120000|60=120000|65=120000|70=120000|75=120000|80=120000|85=120000|90=120000|95=120000|100=120000|105=120000|110=120000|115=120000|120=120000|125=120000|130=120000|135=120000|140=120000|145=120000|150=120000|155=120000|160=120000|165=120000|170=120000|175=120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
140230,高级灵心,2,5000,30=120000|35=120000|40=120000|45=120000|50=120000|55=120000|60=120000|65=120000|70=120000|75=120000|80=120000|85=120000|90=120000|95=120000|100=120000|105=120000|110=120000|115=120000|120=120000|125=120000|130=120000|135=120000|140=120000|145=120000|150=120000|155=120000|160=120000|165=120000|170=120000|175=120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
140240,高级物理抗性,2,5000,30=120000|35=120000|40=120000|45=120000|50=120000|55=120000|60=120000|65=120000|70=120000|75=120000|80=120000|85=120000|90=120000|95=120000|100=120000|105=120000|110=120000|115=120000|120=120000|125=120000|130=120000|135=120000|140=120000|145=120000|150=120000|155=120000|160=120000|165=120000|170=120000|175=120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
140250,高级魔法抗性,2,5000,30=120000|35=120000|40=120000|45=120000|50=120000|55=120000|60=120000|65=120000|70=120000|75=120000|80=120000|85=120000|90=120000|95=120000|100=120000|105=120000|110=120000|115=120000|120=120000|125=120000|130=120000|135=120000|140=120000|145=120000|150=120000|155=120000|160=120000|165=120000|170=120000|175=120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
140270,高级生命增强,2,5000,30=200000|35=200000|40=200000|45=200000|50=200000|55=200000|60=200000|65=200000|70=200000|75=200000|80=200000|85=200000|90=200000|95=200000|100=200000|105=200000|110=200000|115=200000|120=200000|125=200000|130=200000|135=200000|140=200000|145=200000|150=200000|155=200000|160=200000|165=200000|170=200000|175=200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000
140300,高级暴击伤害增强,2,5000,30=200000|35=200000|40=200000|45=200000|50=200000|55=200000|60=200000|65=200000|70=200000|75=200000|80=200000|85=200000|90=200000|95=200000|100=200000|105=200000|110=200000|115=200000|120=200000|125=200000|130=200000|135=200000|140=200000|145=200000|150=200000|155=200000|160=200000|165=200000|170=200000|175=200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000
140310,高级物理伤害增强,2,5000,30=200000|35=200000|40=200000|45=200000|50=200000|55=200000|60=200000|65=200000|70=200000|75=200000|80=200000|85=200000|90=200000|95=200000|100=200000|105=200000|110=200000|115=200000|120=200000|125=200000|130=200000|135=200000|140=200000|145=200000|150=200000|155=200000|160=200000|165=200000|170=200000|175=200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000
140320,高级魔法伤害增强,2,5000,30=200000|35=200000|40=200000|45=200000|50=200000|55=200000|60=200000|65=200000|70=200000|75=200000|80=200000|85=200000|90=200000|95=200000|100=200000|105=200000|110=200000|115=200000|120=200000|125=200000|130=200000|135=200000|140=200000|145=200000|150=200000|155=200000|160=200000|165=200000|170=200000|175=200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000
140330,高级暴击增强,2,5000,30=200000|35=200000|40=200000|45=200000|50=200000|55=200000|60=200000|65=200000|70=200000|75=200000|80=200000|85=200000|90=200000|95=200000|100=200000|105=200000|110=200000|115=200000|120=200000|125=200000|130=200000|135=200000|140=200000|145=200000|150=200000|155=200000|160=200000|165=200000|170=200000|175=200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000
141020,忍耐光环,2,5000,30=200000|35=200000|40=200000|45=200000|50=200000|55=200000|60=200000|65=200000|70=200000|75=200000|80=200000|85=200000|90=200000|95=200000|100=200000|105=200000|110=200000|115=200000|120=200000|125=200000|130=200000|135=200000|140=200000|145=200000|150=200000|155=200000|160=200000|165=200000|170=200000|175=200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000
141030,冰脉光环,2,5000,30=200000|35=200000|40=200000|45=200000|50=200000|55=200000|60=200000|65=200000|70=200000|75=200000|80=200000|85=200000|90=200000|95=200000|100=200000|105=200000|110=200000|115=200000|120=200000|125=200000|130=200000|135=200000|140=200000|145=200000|150=200000|155=200000|160=200000|165=200000|170=200000|175=200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000
141040,物理强击光环,2,5000,30=200000|35=200000|40=200000|45=200000|50=200000|55=200000|60=200000|65=200000|70=200000|75=200000|80=200000|85=200000|90=200000|95=200000|100=200000|105=200000|110=200000|115=200000|120=200000|125=200000|130=200000|135=200000|140=200000|145=200000|150=200000|155=200000|160=200000|165=200000|170=200000|175=200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000
141050,魔法强击光环,2,5000,30=200000|35=200000|40=200000|45=200000|50=200000|55=200000|60=200000|65=200000|70=200000|75=200000|80=200000|85=200000|90=200000|95=200000|100=200000|105=200000|110=200000|115=200000|120=200000|125=200000|130=200000|135=200000|140=200000|145=200000|150=200000|155=200000|160=200000|165=200000|170=200000|175=200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000
141060,献祭光环,2,5000,30=200000|35=200000|40=200000|45=200000|50=200000|55=200000|60=200000|65=200000|70=200000|75=200000|80=200000|85=200000|90=200000|95=200000|100=200000|105=200000|110=200000|115=200000|120=200000|125=200000|130=200000|135=200000|140=200000|145=200000|150=200000|155=200000|160=200000|165=200000|170=200000|175=200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000
141130,出场助威,2,5000,30=120000|35=120000|40=120000|45=120000|50=120000|55=120000|60=120000|65=120000|70=120000|75=120000|80=120000|85=120000|90=120000|95=120000|100=120000|105=120000|110=120000|115=120000|120=120000|125=120000|130=120000|135=120000|140=120000|145=120000|150=120000|155=120000|160=120000|165=120000|170=120000|175=120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
141140,群体治愈,2,5000,30=120000|35=120000|40=120000|45=120000|50=120000|55=120000|60=120000|65=120000|70=120000|75=120000|80=120000|85=120000|90=120000|95=120000|100=120000|105=120000|110=120000|115=120000|120=120000|125=120000|130=120000|135=120000|140=120000|145=120000|150=120000|155=120000|160=120000|165=120000|170=120000|175=120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000
141150,寒冰领域,2,5000,30=200000|35=200000|40=200000|45=200000|50=200000|55=200000|60=200000|65=200000|70=200000|75=200000|80=200000|85=200000|90=200000|95=200000|100=200000|105=200000|110=200000|115=200000|120=200000|125=200000|130=200000|135=200000|140=200000|145=200000|150=200000|155=200000|160=200000|165=200000|170=200000|175=200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000
141160,火焰领域,2,5000,30=200000|35=200000|40=200000|45=200000|50=200000|55=200000|60=200000|65=200000|70=200000|75=200000|80=200000|85=200000|90=200000|95=200000|100=200000|105=200000|110=200000|115=200000|120=200000|125=200000|130=200000|135=200000|140=200000|145=200000|150=200000|155=200000|160=200000|165=200000|170=200000|175=200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000
141230,敏捷连携,2,5000,30=200000|35=200000|40=200000|45=200000|50=200000|55=200000|60=200000|65=200000|70=200000|75=200000|80=200000|85=200000|90=200000|95=200000|100=200000|105=200000|110=200000|115=200000|120=200000|125=200000|130=200000|135=200000|140=200000|145=200000|150=200000|155=200000|160=200000|165=200000|170=200000|175=200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000
141240,智力连携,2,5000,30=200000|35=200000|40=200000|45=200000|50=200000|55=200000|60=200000|65=200000|70=200000|75=200000|80=200000|85=200000|90=200000|95=200000|100=200000|105=200000|110=200000|115=200000|120=200000|125=200000|130=200000|135=200000|140=200000|145=200000|150=200000|155=200000|160=200000|165=200000|170=200000|175=200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000
141250,高级攻速连携,2,5000,30=200000|35=200000|40=200000|45=200000|50=200000|55=200000|60=200000|65=200000|70=200000|75=200000|80=200000|85=200000|90=200000|95=200000|100=200000|105=200000|110=200000|115=200000|120=200000|125=200000|130=200000|135=200000|140=200000|145=200000|150=200000|155=200000|160=200000|165=200000|170=200000|175=200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000
