ID,Profession,RoleType,Professiontext,Lvmin,Lvmax,Paylv,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9
2227,700001,7102,速射,120,124,2,12227,20039,30030,40001,50020,60020,70009,80017,90009
2228,700001,7102,速射,125,129,2,12228,20040,30030,40001,50020,60020,70009,80017,90009
2229,700001,7102,速射,130,134,2,12229,20040,30030,40001,50020,60020,70009,80017,90009
2230,700001,7102,速射,135,139,2,12230,20040,30030,40001,50020,60020,70009,80017,90009
2231,700001,7102,速射,140,144,2,12231,20040,30030,40001,50020,60020,70009,80017,90009
2232,700001,7102,速射,145,149,2,12232,20040,30030,40001,50020,60020,70009,80017,90009
2233,700001,7102,速射,150,154,2,12233,20040,30030,40001,50020,60020,70009,80017,90009
2234,700001,7102,速射,155,159,2,12234,20040,30030,40001,50020,60020,70009,80017,90009
2235,700001,7102,速射,160,164,2,12235,20040,30030,40001,50020,60020,70009,80017,90009
2236,700001,7102,速射,165,169,2,12236,20040,30030,40001,50020,60020,70009,80017,90009
2237,700001,7102,速射,170,174,2,12237,20040,30030,40001,50020,60020,70009,80017,90009
2238,700001,7102,速射,175,179,2,12238,20040,30030,40001,50020,60020,70009,80017,90009
2239,700001,7102,速射,180,184,2,12239,20040,30030,40001,50020,60020,70009,80017,90009
2240,700001,7102,速射,185,189,2,12240,20040,30030,40001,50020,60020,70009,80017,90009
2241,700001,7102,速射,190,194,2,12241,20040,30030,40001,50020,60020,70009,80017,90009
2242,700001,7102,速射,195,199,2,12242,20040,30030,40001,50020,60020,70009,80017,90009
2243,700001,7000,速射,10,14,3,12243,,30001,40001,50020,60020,70009,80001,90009
2244,700001,7000,速射,15,19,3,12244,,30001,40001,50020,60020,70009,80001,90009
2245,700001,7000,速射,20,24,3,12245,,30001,40001,50020,60020,70009,80002,90009
2246,700001,7000,速射,25,29,3,12246,,30001,40001,50020,60020,70009,80003,90009
2247,700001,7000,速射,30,34,3,12247,,30001,40001,50020,60020,70009,80004,90009
2248,700001,7000,速射,35,39,3,12248,,30001,40001,50020,60020,70009,80005,90009
2249,700001,7101,速射,40,44,3,12249,,30001,40001,50020,60020,70009,80006,90009
2250,700001,7101,速射,45,49,3,12250,,30002,40001,50020,60020,70009,80007,90009
2251,700001,7101,速射,50,54,3,12251,,30004,40001,50020,60020,70009,80008,90009
2252,700001,7101,速射,55,59,3,12252,,30006,40001,50020,60020,70009,80009,90009
2253,700001,7101,速射,60,64,3,12253,,30007,40001,50020,60020,70009,80010,90009
2254,700001,7101,速射,65,69,3,12254,20003,30009,40001,50020,60020,70009,80011,90009
2255,700001,7102,速射,70,74,3,12255,20009,30012,40001,50020,60020,70009,80012,90009
2256,700001,7102,速射,75,79,3,12256,20014,30014,40001,50020,60020,70009,80013,90009
2257,700001,7102,速射,80,84,3,12257,20017,30017,40001,50020,60020,70009,80014,90009
2258,700001,7102,速射,85,89,3,12258,20021,30020,40001,50020,60020,70009,80015,90009
2259,700001,7102,速射,90,94,3,12259,20024,30024,40001,50020,60020,70009,80016,90009
2260,700001,7102,速射,95,99,3,12260,20027,30028,40001,50020,60020,70009,80017,90009
2261,700001,7102,速射,100,104,3,12261,20030,30030,40001,50020,60020,70009,80017,90009
2262,700001,7102,速射,105,109,3,12262,20033,30030,40001,50020,60020,70009,80017,90009
2263,700001,7102,速射,110,114,3,12263,20036,30030,40001,50020,60020,70009,80017,90009
2264,700001,7102,速射,115,119,3,12264,20039,30030,40001,50020,60020,70009,80017,90009
2265,700001,7102,速射,120,124,3,12265,20040,30030,40001,50020,60020,70009,80017,90009
2266,700001,7102,速射,125,129,3,12266,20040,30030,40001,50020,60020,70009,80017,90009
2267,700001,7102,速射,130,134,3,12267,20040,30030,40001,50020,60020,70009,80017,90009
2268,700001,7102,速射,135,139,3,12268,20040,30030,40001,50020,60020,70009,80017,90009
2269,700001,7102,速射,140,144,3,12269,20040,30030,40001,50020,60020,70009,80017,90009
2270,700001,7102,速射,145,149,3,12270,20040,30030,40001,50020,60020,70009,80017,90009
2271,700001,7102,速射,150,154,3,12271,20040,30030,40001,50020,60020,70009,80017,90009
2272,700001,7102,速射,155,159,3,12272,20040,30030,40001,50020,60020,70009,80017,90009
2273,700001,7102,速射,160,164,3,12273,20040,30030,40001,50020,60020,70009,80017,90009
2274,700001,7102,速射,165,169,3,12274,20040,30030,40001,50020,60020,70009,80017,90009
2275,700001,7102,速射,170,174,3,12275,20040,30030,40001,50020,60020,70009,80017,90009
2276,700001,7102,速射,175,179,3,12276,20040,30030,40001,50020,60020,70009,80017,90009
2277,700001,7102,速射,180,184,3,12277,20040,30030,40001,50020,60020,70009,80017,90009
2278,700001,7102,速射,185,189,3,12278,20040,30030,40001,50020,60020,70009,80017,90009
2279,700001,7102,速射,190,194,3,12279,20040,30030,40001,50020,60020,70009,80017,90009
2280,700001,7102,速射,195,199,3,12280,20040,30030,40001,50020,60020,70009,80017,90009
2281,700002,7000,陷阱,10,14,1,12281,,30001,40001,50021,60021,70009,80001,90009
2282,700002,7000,陷阱,15,19,1,12282,,30001,40001,50021,60021,70009,80001,90009
2283,700002,7000,陷阱,20,24,1,12283,,30001,40001,50021,60021,70009,80002,90009
2284,700002,7000,陷阱,25,29,1,12284,,30001,40001,50021,60021,70009,80003,90009
2285,700002,7000,陷阱,30,34,1,12285,,30001,40001,50021,60021,70009,80004,90009
2286,700002,7000,陷阱,35,39,1,12286,,30001,40001,50021,60021,70009,80005,90009
2287,700002,7101,陷阱,40,44,1,12287,,30001,40001,50021,60021,70009,80006,90009
2288,700002,7101,陷阱,45,49,1,12288,,30001,40001,50021,60021,70009,80007,90009
2289,700002,7101,陷阱,50,54,1,12289,,30003,40001,50021,60021,70009,80008,90009
2290,700002,7101,陷阱,55,59,1,12290,,30004,40001,50021,60021,70009,80009,90009
2291,700002,7101,陷阱,60,64,1,12291,,30005,40001,50021,60021,70009,80010,90009
2292,700002,7101,陷阱,65,69,1,12292,20002,30006,40001,50021,60021,70009,80011,90009
2293,700002,7102,陷阱,70,74,1,12293,20006,30008,40001,50021,60021,70009,80012,90009
2294,700002,7102,陷阱,75,79,1,12294,20009,30010,40001,50021,60021,70009,80013,90009
2295,700002,7102,陷阱,80,84,1,12295,20012,30012,40001,50021,60021,70009,80014,90009
2296,700002,7102,陷阱,85,89,1,12296,20015,30014,40001,50021,60021,70009,80015,90009
2297,700002,7102,陷阱,90,94,1,12297,20018,30017,40001,50021,60021,70009,80016,90009
2298,700002,7102,陷阱,95,99,1,12298,20021,30020,40001,50021,60021,70009,80017,90009
2299,700002,7102,陷阱,100,104,1,12299,20024,30023,40001,50021,60021,70009,80017,90009
2300,700002,7102,陷阱,105,109,1,12300,20027,30026,40001,50021,60021,70009,80017,90009
2301,700002,7102,陷阱,110,114,1,12301,20030,30030,40001,50021,60021,70009,80017,90009
2302,700002,7102,陷阱,115,119,1,12302,20033,30030,40001,50021,60021,70009,80017,90009
2303,700002,7102,陷阱,120,124,1,12303,20036,30030,40001,50021,60021,70009,80017,90009
2304,700002,7102,陷阱,125,129,1,12304,20039,30030,40001,50021,60021,70009,80017,90009
2305,700002,7102,陷阱,130,134,1,12305,20040,30030,40001,50021,60021,70009,80017,90009
2306,700002,7102,陷阱,135,139,1,12306,20040,30030,40001,50021,60021,70009,80017,90009
2307,700002,7102,陷阱,140,144,1,12307,20040,30030,40001,50021,60021,70009,80017,90009
2308,700002,7102,陷阱,145,149,1,12308,20040,30030,40001,50021,60021,70009,80017,90009
2309,700002,7102,陷阱,150,154,1,12309,20040,30030,40001,50021,60021,70009,80017,90009
2310,700002,7102,陷阱,155,159,1,12310,20040,30030,40001,50021,60021,70009,80017,90009
2311,700002,7102,陷阱,160,164,1,12311,20040,30030,40001,50021,60021,70009,80017,90009
2312,700002,7102,陷阱,165,169,1,12312,20040,30030,40001,50021,60021,70009,80017,90009
2313,700002,7102,陷阱,170,174,1,12313,20040,30030,40001,50021,60021,70009,80017,90009
2314,700002,7102,陷阱,175,179,1,12314,20040,30030,40001,50021,60021,70009,80017,90009
2315,700002,7102,陷阱,180,184,1,12315,20040,30030,40001,50021,60021,70009,80017,90009
2316,700002,7102,陷阱,185,189,1,12316,20040,30030,40001,50021,60021,70009,80017,90009
2317,700002,7102,陷阱,190,194,1,12317,20040,30030,40001,50021,60021,70009,80017,90009
2318,700002,7102,陷阱,195,199,1,12318,20040,30030,40001,50021,60021,70009,80017,90009
2319,700002,7000,陷阱,10,14,2,12319,,30001,40001,50021,60021,70009,80001,90009
2320,700002,7000,陷阱,15,19,2,12320,,30001,40001,50021,60021,70009,80001,90009
2321,700002,7000,陷阱,20,24,2,12321,,30001,40001,50021,60021,70009,80002,90009
2322,700002,7000,陷阱,25,29,2,12322,,30001,40001,50021,60021,70009,80003,90009
2323,700002,7000,陷阱,30,34,2,12323,,30001,40001,50021,60021,70009,80004,90009
2324,700002,7000,陷阱,35,39,2,12324,,30001,40001,50021,60021,70009,80005,90009
2325,700002,7101,陷阱,40,44,2,12325,,30001,40001,50021,60021,70009,80006,90009
2326,700002,7101,陷阱,45,49,2,12326,,30002,40001,50021,60021,70009,80007,90009
2327,700002,7101,陷阱,50,54,2,12327,,30004,40001,50021,60021,70009,80008,90009
2328,700002,7101,陷阱,55,59,2,12328,,30006,40001,50021,60021,70009,80009,90009
2329,700002,7101,陷阱,60,64,2,12329,,30007,40001,50021,60021,70009,80010,90009
2330,700002,7101,陷阱,65,69,2,12330,20002,30009,40001,50021,60021,70009,80011,90009
2331,700002,7102,陷阱,70,74,2,12331,20008,30012,40001,50021,60021,70009,80012,90009
2332,700002,7102,陷阱,75,79,2,12332,20011,30014,40001,50021,60021,70009,80013,90009
2333,700002,7102,陷阱,80,84,2,12333,20015,30017,40001,50021,60021,70009,80014,90009
2334,700002,7102,陷阱,85,89,2,12334,20018,30020,40001,50021,60021,70009,80015,90009
2335,700002,7102,陷阱,90,94,2,12335,20021,30024,40001,50021,60021,70009,80016,90009
2336,700002,7102,陷阱,95,99,2,12336,20024,30028,40001,50021,60021,70009,80017,90009
2337,700002,7102,陷阱,100,104,2,12337,20027,30030,40001,50021,60021,70009,80017,90009
2338,700002,7102,陷阱,105,109,2,12338,20030,30030,40001,50021,60021,70009,80017,90009
2339,700002,7102,陷阱,110,114,2,12339,20033,30030,40001,50021,60021,70009,80017,90009
2340,700002,7102,陷阱,115,119,2,12340,20036,30030,40001,50021,60021,70009,80017,90009
2341,700002,7102,陷阱,120,124,2,12341,20039,30030,40001,50021,60021,70009,80017,90009
2342,700002,7102,陷阱,125,129,2,12342,20040,30030,40001,50021,60021,70009,80017,90009
2343,700002,7102,陷阱,130,134,2,12343,20040,30030,40001,50021,60021,70009,80017,90009
2344,700002,7102,陷阱,135,139,2,12344,20040,30030,40001,50021,60021,70009,80017,90009
2345,700002,7102,陷阱,140,144,2,12345,20040,30030,40001,50021,60021,70009,80017,90009
2346,700002,7102,陷阱,145,149,2,12346,20040,30030,40001,50021,60021,70009,80017,90009
2347,700002,7102,陷阱,150,154,2,12347,20040,30030,40001,50021,60021,70009,80017,90009
2348,700002,7102,陷阱,155,159,2,12348,20040,30030,40001,50021,60021,70009,80017,90009
2349,700002,7102,陷阱,160,164,2,12349,20040,30030,40001,50021,60021,70009,80017,90009
2350,700002,7102,陷阱,165,169,2,12350,20040,30030,40001,50021,60021,70009,80017,90009
2351,700002,7102,陷阱,170,174,2,12351,20040,30030,40001,50021,60021,70009,80017,90009
2352,700002,7102,陷阱,175,179,2,12352,20040,30030,40001,50021,60021,70009,80017,90009
2353,700002,7102,陷阱,180,184,2,12353,20040,30030,40001,50021,60021,70009,80017,90009
2354,700002,7102,陷阱,185,189,2,12354,20040,30030,40001,50021,60021,70009,80017,90009
2355,700002,7102,陷阱,190,194,2,12355,20040,30030,40001,50021,60021,70009,80017,90009
2356,700002,7102,陷阱,195,199,2,12356,20040,30030,40001,50021,60021,70009,80017,90009
2357,700002,7000,陷阱,10,14,3,12357,,30001,40001,50021,60021,70009,80001,90009
2358,700002,7000,陷阱,15,19,3,12358,,30001,40001,50021,60021,70009,80001,90009
2359,700002,7000,陷阱,20,24,3,12359,,30001,40001,50021,60021,70009,80002,90009
2360,700002,7000,陷阱,25,29,3,12360,,30001,40001,50021,60021,70009,80003,90009
2361,700002,7000,陷阱,30,34,3,12361,,30001,40001,50021,60021,70009,80004,90009
2362,700002,7000,陷阱,35,39,3,12362,,30001,40001,50021,60021,70009,80005,90009
2363,700002,7101,陷阱,40,44,3,12363,,30001,40001,50021,60021,70009,80006,90009
2364,700002,7101,陷阱,45,49,3,12364,,30002,40001,50021,60021,70009,80007,90009
2365,700002,7101,陷阱,50,54,3,12365,,30004,40001,50021,60021,70009,80008,90009
2366,700002,7101,陷阱,55,59,3,12366,,30006,40001,50021,60021,70009,80009,90009
2367,700002,7101,陷阱,60,64,3,12367,,30007,40001,50021,60021,70009,80010,90009
2368,700002,7101,陷阱,65,69,3,12368,20003,30009,40001,50021,60021,70009,80011,90009
2369,700002,7102,陷阱,70,74,3,12369,20009,30012,40001,50021,60021,70009,80012,90009
2370,700002,7102,陷阱,75,79,3,12370,20014,30014,40001,50021,60021,70009,80013,90009
2371,700002,7102,陷阱,80,84,3,12371,20017,30017,40001,50021,60021,70009,80014,90009
2372,700002,7102,陷阱,85,89,3,12372,20021,30020,40001,50021,60021,70009,80015,90009
2373,700002,7102,陷阱,90,94,3,12373,20024,30024,40001,50021,60021,70009,80016,90009
2374,700002,7102,陷阱,95,99,3,12374,20027,30028,40001,50021,60021,70009,80017,90009
2375,700002,7102,陷阱,100,104,3,12375,20030,30030,40001,50021,60021,70009,80017,90009
2376,700002,7102,陷阱,105,109,3,12376,20033,30030,40001,50021,60021,70009,80017,90009
2377,700002,7102,陷阱,110,114,3,12377,20036,30030,40001,50021,60021,70009,80017,90009
2378,700002,7102,陷阱,115,119,3,12378,20039,30030,40001,50021,60021,70009,80017,90009
2379,700002,7102,陷阱,120,124,3,12379,20040,30030,40001,50021,60021,70009,80017,90009
2380,700002,7102,陷阱,125,129,3,12380,20040,30030,40001,50021,60021,70009,80017,90009
2381,700002,7102,陷阱,130,134,3,12381,20040,30030,40001,50021,60021,70009,80017,90009
2382,700002,7102,陷阱,135,139,3,12382,20040,30030,40001,50021,60021,70009,80017,90009
2383,700002,7102,陷阱,140,144,3,12383,20040,30030,40001,50021,60021,70009,80017,90009
2384,700002,7102,陷阱,145,149,3,12384,20040,30030,40001,50021,60021,70009,80017,90009
2385,700002,7102,陷阱,150,154,3,12385,20040,30030,40001,50021,60021,70009,80017,90009
2386,700002,7102,陷阱,155,159,3,12386,20040,30030,40001,50021,60021,70009,80017,90009
2387,700002,7102,陷阱,160,164,3,12387,20040,30030,40001,50021,60021,70009,80017,90009
2388,700002,7102,陷阱,165,169,3,12388,20040,30030,40001,50021,60021,70009,80017,90009
2389,700002,7102,陷阱,170,174,3,12389,20040,30030,40001,50021,60021,70009,80017,90009
2390,700002,7102,陷阱,175,179,3,12390,20040,30030,40001,50021,60021,70009,80017,90009
2391,700002,7102,陷阱,180,184,3,12391,20040,30030,40001,50021,60021,70009,80017,90009
2392,700002,7102,陷阱,185,189,3,12392,20040,30030,40001,50021,60021,70009,80017,90009
2393,700002,7102,陷阱,190,194,3,12393,20040,30030,40001,50021,60021,70009,80017,90009
2394,700002,7102,陷阱,195,199,3,12394,20040,30030,40001,50021,60021,70009,80017,90009
2395,700011,7000,颂音(诗),10,14,1,12395,,30001,40001,50022,60022,70010,80001,90010
2396,700011,7000,颂音(诗),15,19,1,12396,,30001,40001,50022,60022,70010,80001,90010
2397,700011,7000,颂音(诗),20,24,1,12397,,30001,40001,50022,60022,70010,80002,90010
2398,700011,7000,颂音(诗),25,29,1,12398,,30001,40001,50022,60022,70010,80003,90010
2399,700011,7000,颂音(诗),30,34,1,12399,,30001,40001,50022,60022,70010,80004,90010
2400,700011,7000,颂音(诗),35,39,1,12400,,30001,40001,50022,60022,70010,80005,90010
2401,700011,7201,颂音(诗),40,44,1,12401,,30001,40001,50022,60022,70010,80006,90010
2402,700011,7201,颂音(诗),45,49,1,12402,,30001,40001,50022,60022,70010,80007,90010
2403,700011,7201,颂音(诗),50,54,1,12403,,30003,40001,50022,60022,70010,80008,90010
2404,700011,7201,颂音(诗),55,59,1,12404,,30004,40001,50022,60022,70010,80009,90010
2405,700011,7201,颂音(诗),60,64,1,12405,,30005,40001,50022,60022,70010,80010,90010
2406,700011,7201,颂音(诗),65,69,1,12406,20002,30006,40001,50022,60022,70010,80011,90010
2407,700011,7202,颂音(诗),70,74,1,12407,20006,30008,40001,50022,60022,70010,80012,90010
2408,700011,7202,颂音(诗),75,79,1,12408,20009,30010,40001,50022,60022,70010,80013,90010
2409,700011,7202,颂音(诗),80,84,1,12409,20012,30012,40001,50022,60022,70010,80014,90010
2410,700011,7202,颂音(诗),85,89,1,12410,20015,30014,40001,50022,60022,70010,80015,90010
2411,700011,7202,颂音(诗),90,94,1,12411,20018,30017,40001,50022,60022,70010,80016,90010
2412,700011,7202,颂音(诗),95,99,1,12412,20021,30020,40001,50022,60022,70010,80017,90010
2413,700011,7202,颂音(诗),100,104,1,12413,20024,30023,40001,50022,60022,70010,80017,90010
2414,700011,7202,颂音(诗),105,109,1,12414,20027,30026,40001,50022,60022,70010,80017,90010
2415,700011,7202,颂音(诗),110,114,1,12415,20030,30030,40001,50022,60022,70010,80017,90010
2416,700011,7202,颂音(诗),115,119,1,12416,20033,30030,40001,50022,60022,70010,80017,90010
2417,700011,7202,颂音(诗),120,124,1,12417,20036,30030,40001,50022,60022,70010,80017,90010
2418,700011,7202,颂音(诗),125,129,1,12418,20039,30030,40001,50022,60022,70010,80017,90010
2419,700011,7202,颂音(诗),130,134,1,12419,20040,30030,40001,50022,60022,70010,80017,90010
2420,700011,7202,颂音(诗),135,139,1,12420,20040,30030,40001,50022,60022,70010,80017,90010
2421,700011,7202,颂音(诗),140,144,1,12421,20040,30030,40001,50022,60022,70010,80017,90010
2422,700011,7202,颂音(诗),145,149,1,12422,20040,30030,40001,50022,60022,70010,80017,90010
2423,700011,7202,颂音(诗),150,154,1,12423,20040,30030,40001,50022,60022,70010,80017,90010
2424,700011,7202,颂音(诗),155,159,1,12424,20040,30030,40001,50022,60022,70010,80017,90010
2425,700011,7202,颂音(诗),160,164,1,12425,20040,30030,40001,50022,60022,70010,80017,90010
2426,700011,7202,颂音(诗),165,169,1,12426,20040,30030,40001,50022,60022,70010,80017,90010
2427,700011,7202,颂音(诗),170,174,1,12427,20040,30030,40001,50022,60022,70010,80017,90010
2428,700011,7202,颂音(诗),175,179,1,12428,20040,30030,40001,50022,60022,70010,80017,90010
2429,700011,7202,颂音(诗),180,184,1,12429,20040,30030,40001,50022,60022,70010,80017,90010
2430,700011,7202,颂音(诗),185,189,1,12430,20040,30030,40001,50022,60022,70010,80017,90010
2431,700011,7202,颂音(诗),190,194,1,12431,20040,30030,40001,50022,60022,70010,80017,90010
2432,700011,7202,颂音(诗),195,199,1,12432,20040,30030,40001,50022,60022,70010,80017,90010
2433,700011,7000,颂音(诗),10,14,2,12433,,30001,40001,50022,60022,70010,80001,90010
2434,700011,7000,颂音(诗),15,19,2,12434,,30001,40001,50022,60022,70010,80001,90010
2435,700011,7000,颂音(诗),20,24,2,12435,,30001,40001,50022,60022,70010,80002,90010
2436,700011,7000,颂音(诗),25,29,2,12436,,30001,40001,50022,60022,70010,80003,90010
2437,700011,7000,颂音(诗),30,34,2,12437,,30001,40001,50022,60022,70010,80004,90010
2438,700011,7000,颂音(诗),35,39,2,12438,,30001,40001,50022,60022,70010,80005,90010
2439,700011,7201,颂音(诗),40,44,2,12439,,30001,40001,50022,60022,70010,80006,90010
2440,700011,7201,颂音(诗),45,49,2,12440,,30002,40001,50022,60022,70010,80007,90010
2441,700011,7201,颂音(诗),50,54,2,12441,,30004,40001,50022,60022,70010,80008,90010
2442,700011,7201,颂音(诗),55,59,2,12442,,30006,40001,50022,60022,70010,80009,90010
2443,700011,7201,颂音(诗),60,64,2,12443,,30007,40001,50022,60022,70010,80010,90010
2444,700011,7201,颂音(诗),65,69,2,12444,20002,30009,40001,50022,60022,70010,80011,90010
2445,700011,7202,颂音(诗),70,74,2,12445,20008,30012,40001,50022,60022,70010,80012,90010
2446,700011,7202,颂音(诗),75,79,2,12446,20011,30014,40001,50022,60022,70010,80013,90010
2447,700011,7202,颂音(诗),80,84,2,12447,20015,30017,40001,50022,60022,70010,80014,90010
2448,700011,7202,颂音(诗),85,89,2,12448,20018,30020,40001,50022,60022,70010,80015,90010
2449,700011,7202,颂音(诗),90,94,2,12449,20021,30024,40001,50022,60022,70010,80016,90010
2450,700011,7202,颂音(诗),95,99,2,12450,20024,30028,40001,50022,60022,70010,80017,90010
2451,700011,7202,颂音(诗),100,104,2,12451,20027,30030,40001,50022,60022,70010,80017,90010
2452,700011,7202,颂音(诗),105,109,2,12452,20030,30030,40001,50022,60022,70010,80017,90010
2453,700011,7202,颂音(诗),110,114,2,12453,20033,30030,40001,50022,60022,70010,80017,90010
2454,700011,7202,颂音(诗),115,119,2,12454,20036,30030,40001,50022,60022,70010,80017,90010
2455,700011,7202,颂音(诗),120,124,2,12455,20039,30030,40001,50022,60022,70010,80017,90010
2456,700011,7202,颂音(诗),125,129,2,12456,20040,30030,40001,50022,60022,70010,80017,90010
2457,700011,7202,颂音(诗),130,134,2,12457,20040,30030,40001,50022,60022,70010,80017,90010
2458,700011,7202,颂音(诗),135,139,2,12458,20040,30030,40001,50022,60022,70010,80017,90010
2459,700011,7202,颂音(诗),140,144,2,12459,20040,30030,40001,50022,60022,70010,80017,90010
2460,700011,7202,颂音(诗),145,149,2,12460,20040,30030,40001,50022,60022,70010,80017,90010
2461,700011,7202,颂音(诗),150,154,2,12461,20040,30030,40001,50022,60022,70010,80017,90010
2462,700011,7202,颂音(诗),155,159,2,12462,20040,30030,40001,50022,60022,70010,80017,90010
2463,700011,7202,颂音(诗),160,164,2,12463,20040,30030,40001,50022,60022,70010,80017,90010
2464,700011,7202,颂音(诗),165,169,2,12464,20040,30030,40001,50022,60022,70010,80017,90010
2465,700011,7202,颂音(诗),170,174,2,12465,20040,30030,40001,50022,60022,70010,80017,90010
2466,700011,7202,颂音(诗),175,179,2,12466,20040,30030,40001,50022,60022,70010,80017,90010
2467,700011,7202,颂音(诗),180,184,2,12467,20040,30030,40001,50022,60022,70010,80017,90010
2468,700011,7202,颂音(诗),185,189,2,12468,20040,30030,40001,50022,60022,70010,80017,90010
2469,700011,7202,颂音(诗),190,194,2,12469,20040,30030,40001,50022,60022,70010,80017,90010
2470,700011,7202,颂音(诗),195,199,2,12470,20040,30030,40001,50022,60022,70010,80017,90010
2471,700011,7000,颂音(诗),10,14,3,12471,,30001,40001,50022,60022,70010,80001,90010
2472,700011,7000,颂音(诗),15,19,3,12472,,30001,40001,50022,60022,70010,80001,90010
2473,700011,7000,颂音(诗),20,24,3,12473,,30001,40001,50022,60022,70010,80002,90010
2474,700011,7000,颂音(诗),25,29,3,12474,,30001,40001,50022,60022,70010,80003,90010
2475,700011,7000,颂音(诗),30,34,3,12475,,30001,40001,50022,60022,70010,80004,90010
2476,700011,7000,颂音(诗),35,39,3,12476,,30001,40001,50022,60022,70010,80005,90010
2477,700011,7201,颂音(诗),40,44,3,12477,,30001,40001,50022,60022,70010,80006,90010
2478,700011,7201,颂音(诗),45,49,3,12478,,30002,40001,50022,60022,70010,80007,90010
2479,700011,7201,颂音(诗),50,54,3,12479,,30004,40001,50022,60022,70010,80008,90010
2480,700011,7201,颂音(诗),55,59,3,12480,,30006,40001,50022,60022,70010,80009,90010
2481,700011,7201,颂音(诗),60,64,3,12481,,30007,40001,50022,60022,70010,80010,90010
2482,700011,7201,颂音(诗),65,69,3,12482,20003,30009,40001,50022,60022,70010,80011,90010
2483,700011,7202,颂音(诗),70,74,3,12483,20009,30012,40001,50022,60022,70010,80012,90010
2484,700011,7202,颂音(诗),75,79,3,12484,20014,30014,40001,50022,60022,70010,80013,90010
2485,700011,7202,颂音(诗),80,84,3,12485,20017,30017,40001,50022,60022,70010,80014,90010
2486,700011,7202,颂音(诗),85,89,3,12486,20021,30020,40001,50022,60022,70010,80015,90010
2487,700011,7202,颂音(诗),90,94,3,12487,20024,30024,40001,50022,60022,70010,80016,90010
2488,700011,7202,颂音(诗),95,99,3,12488,20027,30028,40001,50022,60022,70010,80017,90010
2489,700011,7202,颂音(诗),100,104,3,12489,20030,30030,40001,50022,60022,70010,80017,90010
2490,700011,7202,颂音(诗),105,109,3,12490,20033,30030,40001,50022,60022,70010,80017,90010
2491,700011,7202,颂音(诗),110,114,3,12491,20036,30030,40001,50022,60022,70010,80017,90010
2492,700011,7202,颂音(诗),115,119,3,12492,20039,30030,40001,50022,60022,70010,80017,90010
2493,700011,7202,颂音(诗),120,124,3,12493,20040,30030,40001,50022,60022,70010,80017,90010
2494,700011,7202,颂音(诗),125,129,3,12494,20040,30030,40001,50022,60022,70010,80017,90010
2495,700011,7202,颂音(诗),130,134,3,12495,20040,30030,40001,50022,60022,70010,80017,90010
2496,700011,7202,颂音(诗),135,139,3,12496,20040,30030,40001,50022,60022,70010,80017,90010
2497,700011,7202,颂音(诗),140,144,3,12497,20040,30030,40001,50022,60022,70010,80017,90010
2498,700011,7202,颂音(诗),145,149,3,12498,20040,30030,40001,50022,60022,70010,80017,90010
2499,700011,7202,颂音(诗),150,154,3,12499,20040,30030,40001,50022,60022,70010,80017,90010
2500,700011,7202,颂音(诗),155,159,3,12500,20040,30030,40001,50022,60022,70010,80017,90010
2501,700011,7202,颂音(诗),160,164,3,12501,20040,30030,40001,50022,60022,70010,80017,90010
2502,700011,7202,颂音(诗),165,169,3,12502,20040,30030,40001,50022,60022,70010,80017,90010
2503,700011,7202,颂音(诗),170,174,3,12503,20040,30030,40001,50022,60022,70010,80017,90010
2504,700011,7202,颂音(诗),175,179,3,12504,20040,30030,40001,50022,60022,70010,80017,90010
2505,700011,7202,颂音(诗),180,184,3,12505,20040,30030,40001,50022,60022,70010,80017,90010
2506,700011,7202,颂音(诗),185,189,3,12506,20040,30030,40001,50022,60022,70010,80017,90010
2507,700011,7202,颂音(诗),190,194,3,12507,20040,30030,40001,50022,60022,70010,80017,90010
2508,700011,7202,颂音(诗),195,199,3,12508,20040,30030,40001,50022,60022,70010,80017,90010
2509,700012,7000,狂想曲(诗),10,14,1,12509,,30001,40001,50023,60023,70010,80001,90010
2510,700012,7000,狂想曲(诗),15,19,1,12510,,30001,40001,50023,60023,70010,80001,90010
2511,700012,7000,狂想曲(诗),20,24,1,12511,,30001,40001,50023,60023,70010,80002,90010
2512,700012,7000,狂想曲(诗),25,29,1,12512,,30001,40001,50023,60023,70010,80003,90010
2513,700012,7000,狂想曲(诗),30,34,1,12513,,30001,40001,50023,60023,70010,80004,90010
2514,700012,7000,狂想曲(诗),35,39,1,12514,,30001,40001,50023,60023,70010,80005,90010
2515,700012,7201,狂想曲(诗),40,44,1,12515,,30001,40001,50023,60023,70010,80006,90010
2516,700012,7201,狂想曲(诗),45,49,1,12516,,30001,40001,50023,60023,70010,80007,90010
2517,700012,7201,狂想曲(诗),50,54,1,12517,,30003,40001,50023,60023,70010,80008,90010
2518,700012,7201,狂想曲(诗),55,59,1,12518,,30004,40001,50023,60023,70010,80009,90010
2519,700012,7201,狂想曲(诗),60,64,1,12519,,30005,40001,50023,60023,70010,80010,90010
2520,700012,7201,狂想曲(诗),65,69,1,12520,20002,30006,40001,50023,60023,70010,80011,90010
2521,700012,7202,狂想曲(诗),70,74,1,12521,20006,30008,40001,50023,60023,70010,80012,90010
2522,700012,7202,狂想曲(诗),75,79,1,12522,20009,30010,40001,50023,60023,70010,80013,90010
