ID,PreText,ActTextOne,ActTextTwo,ActTextThree,ActTextFour,ActTextFive
4398,,幸运+1;暴击+1;,Nil|Nil,,,
4399,,物理攻击+8;,Nil,,,
4400,,命中+6;闪避+2;给予恶魔系和不死系魔物，暴击率 +4,Nil|Nil|给予恶魔系和不死系魔物，暴击率 +4,,,
4401,,对不死属性魔物增伤+5%;,Nil,,,
4402,,对恶魔种族魔物增伤+5%;,Nil,,,
4403,,灵巧+1;命中+1;,Nil|Nil,,,
4404,,力量+1;物理攻击+2;,Nil|Nil,,,
4405,,敏捷+1;闪避+1;,Nil|Nil,,,
4406,,幸运+1;暴击+1;,Nil|Nil,,,
4407,,物理攻击+8;,Nil,,,
4408,,命中+6;闪避+2;给予恶魔系和不死系魔物，暴击率 +4,Nil|Nil|给予恶魔系和不死系魔物，暴击率 +4,,,
4409,,对不死属性魔物增伤+5%;,Nil,,,
4410,,对恶魔种族魔物增伤+5%;,Nil,,,
4411,,暴击+4;,Nil,,,
4412,,暴击伤害+3%;,Nil,,,
4413,,灵巧+1;命中+1;,Nil|Nil,,,
4414,,力量+1;物理攻击+2;,Nil|Nil,,,
4415,,敏捷+1;闪避+1;,Nil|Nil,,,
4416,,幸运+1;暴击+1;,Nil|Nil,,,
4417,,物理攻击+8;,Nil,,,
4418,,命中+6;闪避+2;给予恶魔系和不死系魔物，暴击率 +4,Nil|Nil|给予恶魔系和不死系魔物，暴击率 +4,,,
4419,,对不死属性魔物增伤+5%;,Nil,,,
4420,,对恶魔种族魔物增伤+5%;,Nil,,,
4421,,暴击+4;,Nil,,,
4422,,暴击伤害+3%;,Nil,,,
4423,,暴击+2;精炼+12时，物理攻击+10，精炼+14时，暴击+2,Nil|精炼+12时，物理攻击+15，精炼+14时，暴击+5||,,,
4424,,对人形种族魔物伤害+5%;,Nil,,,
4425,,物理防御+2,Nil,,,
4426,,生命上限+50,Nil,,,
4427,,受到无属性伤害减免+1%,Nil,,,
4428,,生命上限+1%,Nil,,,
4429,,受小体型魔物减伤+1%,Nil,,,
4430,,力量+1,Nil,,,
4431,,体质+1,Nil,,,
4432,,幸运+1,Nil,,,
4433,,智力+1,Nil,,,
4434,,物理攻击+2,Nil,,,
4435,,魔法攻击+2,Nil,,,
4436,,闪避+1,Nil,,,
4437,,生命上限+25,Nil,,,
4438,,物理攻击+5,Nil,,,
4439,,魔法攻击+5,Nil,,,
4440,,幸运+1,Nil,,,
4441,,体质+1,Nil,,,
4442,,闪避+1,Nil,,,
4443,,魔法防御+1,Nil,,,
4444,,幸运+1,Nil,,,
4445,,智力+1,Nil,,,
4446,,魔法上限+20,Nil,,,
4447,,黑暗抗性+3%,Nil,,,
4448,,沉默抗性+3%,Nil,,,
4449,,眩晕抗性+3%,Nil,,,
4450,,魔法回复+3%,Nil,,,
4451,,生命回复+3%,Nil,,,
4452,,闪避+1,Nil,,,
4453,,力量+1,Nil,,,
4454,,体质+1,Nil,,,
4455,,力量+1,Nil,,,
4456,,体质+1,Nil,,,
4457,,幸运+1,Nil,,,
4458,,智力+1,Nil,,,
4459,,灵巧+1,Nil,,,
4460,,物理攻击+2,Nil,,,
4461,,魔法攻击+2,Nil,,,
4462,,灵巧+1,Nil,,,
4463,,命中+1,Nil,,,
4464,,力量+1,Nil,,,
4465,,物理攻击+2,Nil,,,
4466,,魔法攻击+2,Nil,,,
4467,,闪避+1,Nil,,,
4468,,体质+1,Nil,,,
4469,,生命上限+50,Nil,,,
4470,,魔法攻击+5,Nil,,,
4471,,物理攻击+5,Nil,,,
4472,,闪避+1,Nil,,,
4473,,物理攻击+2,Nil,,,
4474,,暴击+1,Nil,,,
4475,,灵巧+1,Nil,,,
4476,,命中+1,Nil,,,
4477,,物理攻击+5,Nil,,,
4478,,智力+1,Nil,,,
4479,,魔法上限+10,Nil,,,
4480,,魔法攻击+2,Nil,,,
4481,,治疗效果+1%,Nil,,,
4482,,体质+1,Nil,,,
4483,,生命上限+50,Nil,,,
4484,,魔法攻击+5,Nil,,,
4485,,灵巧+1,Nil,,,
4486,,命中+1,Nil,,,
4487,,力量+1,Nil,,,
4488,,物理攻击+2,Nil,,,
4489,,体质+1,Nil,,,
4490,,生命上限+50,Nil,,,
4491,,物理攻击+5,Nil,,,
4492,,灵巧+1,Nil,,,
4493,,命中+1,Nil,,,
4494,,力量+1,Nil,,,
4495,,物理攻击+2,Nil,,,
4496,,体质+1,Nil,,,
4497,,生命上限+50,Nil,,,
4498,,物理攻击+5,Nil,,,
4499,,力量+1,Nil,,,
4500,,闪避+1,Nil,,,
4501,,物理攻击+2,Nil,,,
4502,,物理攻击+5,Nil,,,
4503,,命中+1,Nil,,,
4504,,力量+1,Nil,,,
4505,,物理攻击+2,Nil,,,
4506,,闪避+1,Nil,,,
4507,,幸运+1,Nil,,,
4508,,暴击+1,Nil,,,
4509,,物理攻击+5,Nil,,,
4510,,灵巧+1,Nil,,,
4511,,命中+1,Nil,,,
4512,,力量+1,Nil,,,
4513,,闪避+1,Nil,,,
4514,,暴击+1,Nil,,,
4515,,幸运+1,Nil,,,
4516,,物理攻击+5,Nil,,,
5001,,{skillid1}技能伤害+{per}%,,,,
5002,,普通攻击伤害+{per}%,,,,
5003,,生命体普通攻击伤害+{per}%,,,,
5004,,火箭术、冰箭术、雷击术、地震术技能伤害+{per}%,,,,
10001,,Nil|强酸攻击、强酸火焰瓶技能伤害+10%|精炼+6时，强酸攻击、强酸火焰瓶攻击固定吟唱时间-30%|Nil,,,,
10002,,Nil|强酸攻击、强酸火焰瓶技能伤害+12%|精炼+6时，强酸攻击、强酸火焰瓶攻击固定吟唱时间-30%|Nil,,,,
10003,,Nil|强酸攻击、强酸火焰瓶技能伤害+15%|精炼+6时，强酸攻击、强酸火焰瓶攻击固定吟唱时间-30%|Nil|Nil|Nil,,,,
10004,,Nil|强酸攻击、强酸火焰瓶技能伤害+18%|精炼+6时，强酸攻击、强酸火焰瓶攻击固定吟唱时间-30%|Nil|Nil|Nil|精炼+15时，强酸攻击、强酸火焰瓶攻击有30%几率造成1.5倍伤害,,,,
10005,,Nil|强酸攻击、强酸火焰瓶技能伤害+20%|精炼+6时，强酸攻击、强酸火焰瓶攻击固定吟唱时间-30%|Nil|Nil|Nil|精炼+15时，强酸攻击、强酸火焰瓶攻击有40%几率造成1.5倍伤害,,,,
10006,,Nil|精炼+6时，生命体受到伤害减免+10%|精炼+10时，生命体物伤加成、魔伤加成提升10%  ,,,,
10007,,Nil|精炼+6时，生命体受到伤害减免+10%|精炼+10时，生命体物伤加成、魔伤加成提升12%  ,,,,
10008,,Nil|精炼+6时，生命体受到伤害减免+12%|精炼+10时，生命体物伤加成、魔伤加成提升15%  |精炼+15时，生命体物理攻击、魔法攻击+10%|精炼+15时，生命体移动速度、攻击速度+20%,,,,
10009,,Nil|精炼+6时，生命体受到伤害减免+12%|精炼+10时，生命体物伤加成，魔伤加成提升17%  |精炼+15时，生命体物理攻击、魔法攻击+12%|精炼+15时，生命体移动速度、攻击速度+20%,,,,
10010,,Nil|精炼+6时，生命体受到伤害减免+14%|精炼+10时，生命体物伤加成，魔伤加成提升18%  |精炼+15时，生命体物理攻击、魔法攻击+13%|精炼+15时，生命体移动速度、攻击速度+20%,,,,
10011,,Nil|生命体生命上限+7%|精炼+6时，进入战斗后，生命体每秒获得一层森林的祝福，最大10层，每层森林祝福提升1%物理、魔法伤害和1%物理、魔法伤害减免|精炼+10时，生命体伤害类技能额外造成10%炼金术士最大生命值的伤害,,,,
10012,,Nil|生命体生命上限+8%|精炼+6时，进入战斗后，生命体每秒获得一层森林的祝福，最大10层，每层森林祝福提升1.2%物理、魔法伤害和1.2%物理、魔法伤害减免|精炼+10时，生命体伤害类技能额外造成12%炼金术士最大生命值的伤害|精炼+15时，每层森林祝福额外提升1%伤害和1%伤害减免,,,,
10013,,Nil|生命体生命上限+9%|精炼+6时，进入战斗后，生命体每秒获得一层森林的祝福，最大10层，每层森林祝福提升1.4%物理、魔法伤害和1.4%物理、魔法伤害减免|精炼+10时，生命体伤害类技能额外造成14%炼金术士最大生命值的伤害|精炼+15时，每层森林祝福额外提升1.2%伤害和1.2%伤害减免,,,,
10014,,Nil|生命体生命上限+10%|精炼+6时，进入战斗后，生命体每秒获得一层森林的祝福，最大10层，每层森林祝福提升1.5%物理、魔法伤害和1.5%物理、魔法伤害减免|精炼+10时，生命体伤害类技能额外造成15%炼金术士最大生命值的伤害|精炼+15时，每层森林祝福额外提升1.3%伤害和1.3%伤害减免,,,,
10015,,Nil|飞里乐暴击+20|精炼+6时，飞里乐物伤加成+10%|精炼+10时，每5点幸运额外提升飞里乐1暴击|精炼+10时，飞里乐暴击伤害+10%|精炼+15时，飞里乐每次攻击暴击会提升飞里乐3%攻击力，最多5层，持续5秒,,,,
10016,,Nil|飞里乐暴击+30|精炼+6时，飞里乐物伤加成+10%|精炼+10时，每4点幸运额外提升飞里乐1暴击|精炼+10时，飞里乐暴击伤害+13%|精炼+15时，飞里乐每次攻击暴击会提升飞里乐4%攻击力，最多5层，持续5秒,,,,
10017,,Nil|飞里乐暴击+35|精炼+6时，飞里乐物伤加成+10%|精炼+10时，每3点幸运额外提升飞里乐1暴击|精炼+10时，飞里乐暴击伤害+15%|精炼+15时，飞里乐每次攻击暴击会提升飞里乐5%攻击力，最多5层，持续5秒,,,,
10018,,Nil|每点智力额外提升巴尼米乐斯5点魔法攻击|精炼+6时，巴尼米乐斯善变技能吟唱时间-0.5|精炼+10时，巴尼米乐斯分裂后魔伤加成提升12%|精炼+15时，巴尼米乐斯使用善变有50%几率造成1.3倍伤害,,,,
10019,,Nil|每点智力额外提升巴尼米乐斯5点魔法攻击|精炼+6时，巴尼米乐斯善变技能吟唱时间-0.5|精炼+10时，巴尼米乐斯分裂后魔伤加成提升15%|精炼+15时，巴尼米乐斯使用善变有50%几率造成1.4倍伤害,,,,
10020,,Nil|每点智力额外提升巴尼米乐斯5点魔法攻击|精炼+6时，巴尼米乐斯善变技能吟唱时间-0.5|精炼+10时，巴尼米乐斯分裂后魔伤加成提升17%|精炼+15时，巴尼米乐斯使用善变有50%几率造成1.5倍伤害,,,,
10021,,强酸攻击，强酸火烟瓶攻击，火烟瓶攻击破坏几率+5%|对武器或者防具破坏的单位，造成额外10%伤害|Nil|精炼+10时，目标每10点体质，额外提升强酸火烟瓶，强酸攻击1.2%伤害|Nil|Nil,,,,
10022,,强酸攻击，强酸火烟瓶攻击，火烟瓶攻击破坏几率+5%|对武器或者防具破坏的单位，造成额外10%伤害|Nil|精炼+10时，目标每10点体质，额外提升强酸火烟瓶，强酸攻击1.3%伤害|Nil|Nil,,,,
10023,,Nil|Nil|Nil|Nil,,,,
10024,,Nil|Nil|Nil|Nil,,,,
10025,,Nil|Nil|Nil|Nil|Nil,,,,
10026,,Nil|Nil|Nil|Nil|Nil,,,,
10027,,Nil|Nil|Nil|Nil,,,,
10028,,Nil|Nil|Nil|Nil,,,,
10029,,Nil|Nil|Nil|Nil,,,,
10030,,Nil|Nil|Nil|Nil,,,,
10031,,Nil|Nil|Nil|Nil,,,,
10032,,Nil|Nil|Nil|Nil,,,,
10033,,Nil|Nil|Nil|Nil,,,,
10034,,Nil|Nil|Nil|Nil,,,,
10035,,Nil|Nil|Nil|Nil,,,,
10036,,Nil|Nil|Nil|Nil,,,,
10037,,Nil|Nil|Nil|Nil,,,,
10038,,Nil|Nil|Nil|Nil,,,,
10039,,Nil|Nil|Nil|Nil,,,,
10040,,Nil|Nil|Nil|Nil,,,,
10041,,Nil|Nil|Nil|Nil,,,,
10042,,Nil|Nil|Nil|Nil,,,,
10043,,Nil|Nil|Nil|Nil,,,,
10044,,Nil|Nil|Nil|Nil,,,,
10045,,Nil|Nil|Nil|Nil,,,,
10046,,Nil|Nil|Nil|Nil|Nil,,,,
10047,,Nil|Nil|Nil|Nil|Nil,,,,
10048,,Nil|Nil|Nil|Nil,,,,
10049,,Nil|Nil|Nil|Nil,,,,
10050,,Nil|Nil|Nil|Nil,,,,
10051,,Nil|释放乐器攻击、奥义箭乱舞会额外触发一次单体200%倍率的风属性物理感电攻击，冷却时间1s|Nil|精炼+10时，感电攻击倍率增加150%|精炼+15时，感电攻击有20%概率额外触发两次伤害,,,,
10052,,Nil|释放乐器攻击、奥义箭乱舞会额外触发一次单体200%倍率的风属性物理感电攻击，冷却时间1s|Nil|精炼+10时，感电攻击倍率增加150%|精炼+15时，感电攻击有30%概率额外触发两次伤害,,,,
10053,,Nil|释放乐器攻击、奥义箭乱舞会额外触发一次单体200%倍率的风属性物理感电攻击，冷却时间1s|Nil|精炼+10时，感电攻击倍率增加150%|精炼+15时，感电攻击有30%概率额外触发两次伤害,,,,
10054,,Nil|释放不和谐音时，会额外触发火焰狂想曲，每秒对周围最多10个敌方单位造成150%ATK火属性物理伤害，效果持续10s|Nil|精炼+10时，火焰狂想曲范围+1,,,,
10055,,Nil|释放不和谐音时，会额外触发火焰狂想曲，每秒对周围最多10个敌方单位造成150%ATK火属性物理伤害，效果持续10s|Nil|精炼+10时，火焰狂想曲范围+1,,,,
10056,,Nil|释放不和谐音时，会额外触发火焰狂想曲，每秒对周围最多10个敌方单位造成150%ATK火属性物理伤害，效果持续10s|Nil|精炼+10时，火焰狂想曲范围+1|精炼+15，火焰狂想曲伤害提升30%，并且无视50%物理防御,,,,
10057,,Nil|释放不和谐音时，会额外触发火焰狂想曲，每秒对周围最多10个敌方单位造成150%ATK火属性物理伤害，效果持续10s|Nil|精炼+10时，火焰狂想曲范围+1|精炼+15，火焰狂想曲伤害提升30%，并且无视50%物理防御,,,,
10058,,Nil|释放不和谐音时，会额外触发火焰狂想曲，每秒对周围最多10个敌方单位造成150%ATK火属性物理伤害，效果持续10s|Nil|精炼+10时，火焰狂想曲范围+1|精炼+15，火焰狂想曲伤害提升30%，并且无视50%物理防御,,,,
10059,,奥义箭乱舞冷却时间减少40%，并有30%概率不进入冷却|Nil|Nil,,,,
10060,,奥义箭乱舞冷却时间减少40%，并有30%概率不进入冷却|Nil|Nil|精炼+15时，奥义箭乱舞攻击时20%几率造成1.5倍伤害,,,,
10061,,奥义箭乱舞冷却时间减少40%，并有30%概率不进入冷却|Nil|Nil|精炼+15时，奥义箭乱舞攻击时30%几率造成1.5倍伤害,,,,
10062,,奥义箭乱舞冷却时间减少40%，并有30%概率不进入冷却|Nil|Nil|精炼+15时，奥义箭乱舞攻击时30%几率造成1.5倍伤害,,,,
10063,,受到独奏、合奏效果影响时，受到物理、魔法攻击降低5%|Nil|精炼+10时，伊登的苹果生效时，会额外提升5%伤害减免，持续3s,,,,
10064,,受到独奏、合奏效果影响时，受到物理、魔法攻击降低5%|Nil|精炼+10时，伊登的苹果生效时，会额外提升5%伤害减免，持续3s,,,,
10065,,受到独奏、合奏效果影响时，受到物理、魔法攻击降低5%|Nil|精炼+10时，伊登的苹果生效时，会额外提升6%伤害减免，持续3s|精炼+15时，伊登的苹果治疗效果+15%,,,,
10066,,受到独奏、合奏效果影响时，受到物理、魔法攻击降低5%|Nil|精炼+10时，伊登的苹果生效时，会额外提升7%伤害减免，持续3s|精炼+15时，伊登的苹果治疗效果+20%,,,,
10067,,受到独奏、合奏效果影响时，受到物理、魔法攻击降低5%|Nil|精炼+10时，伊登的苹果生效时，会额外提升7%伤害减免，持续3s|精炼+15时，伊登的苹果治疗效果+20%,,,,
10068,,,,,,
10069,,,,,,
10070,,,,,,
10071,,,,,,
10072,,Nil|释放缠箭投掷、奥义箭乱舞会额外触发一次单体200%倍率的风属性物理感电攻击，冷却时间1s|Nil|精炼+10时，感电攻击倍率增加150%|精炼+15时，感电攻击有20%概率额外触发两次伤害,,,,
10073,,Nil|释放缠箭投掷、奥义箭乱舞会额外触发一次单体200%倍率的风属性物理感电攻击，冷却时间1s|Nil|精炼+10时，感电攻击倍率增加150%|精炼+15时，感电攻击有30%概率额外触发两次伤害,,,,
10074,,Nil|释放缠箭投掷、奥义箭乱舞会额外触发一次单体200%倍率的风属性物理感电攻击，冷却时间1s|Nil|精炼+10时，感电攻击倍率增加150%|精炼+15时，感电攻击有30%概率额外触发两次伤害,,,,
10075,,Nil|释放丑陋之舞时，会额外触发火焰狂想曲，每秒对周围最多10个敌方单位造成150%ATK火属性物理伤害，效果持续10s|Nil|精炼+10时，火焰狂想曲范围+1,,,,
10076,,Nil|释放丑陋之舞时，会额外触发火焰狂想曲，每秒对周围最多10个敌方单位造成150%ATK火属性物理伤害，效果持续10s|Nil|精炼+10时，火焰狂想曲范围+1,,,,
10077,,Nil|释放丑陋之舞时，会额外触发火焰狂想曲，每秒对周围最多10个敌方单位造成150%ATK火属性物理伤害，效果持续10s|Nil|精炼+10时，火焰狂想曲范围+1|精炼+15，火焰狂想曲伤害提升30%，并且无视50%物理防御,,,,
10078,,Nil|释放丑陋之舞时，会额外触发火焰狂想曲，每秒对周围最多10个敌方单位造成150%ATK火属性物理伤害，效果持续10s|Nil|精炼+10时，火焰狂想曲范围+1|精炼+15，火焰狂想曲伤害提升30%，并且无视50%物理防御,,,,
10079,,Nil|释放丑陋之舞时，会额外触发火焰狂想曲，每秒对周围最多10个敌方单位造成150%ATK火属性物理伤害，效果持续10s|Nil|精炼+10时，火焰狂想曲范围+1|精炼+15，火焰狂想曲伤害提升30%，并且无视50%物理防御,,,,
10080,,奥义箭乱舞冷却时间减少40%，并有30%概率不进入冷却|Nil|Nil,,,,
10081,,奥义箭乱舞冷却时间减少40%，并有30%概率不进入冷却|Nil|Nil|精炼+15时，奥义箭乱舞攻击时20%几率造成1.5倍伤害,,,,
10082,,奥义箭乱舞冷却时间减少40%，并有30%概率不进入冷却|Nil|Nil|精炼+15时，奥义箭乱舞攻击时30%几率造成1.5倍伤害,,,,
10083,,奥义箭乱舞冷却时间减少40%，并有30%概率不进入冷却|Nil|Nil|精炼+15时，奥义箭乱舞攻击时30%几率造成1.5倍伤害,,,,
10084,,受到独奏、合奏效果影响时，受到物理、魔法攻击降低5%|Nil|精炼+10时，为你服务生效时，会额外提升5%伤害减免，持续3s,,,,
10085,,受到独奏、合奏效果影响时，受到物理、魔法攻击降低5%|Nil|精炼+10时，为你服务生效时，会额外提升5%伤害减免，持续3s,,,,
10086,,受到独奏、合奏效果影响时，受到物理、魔法攻击降低5%|Nil|精炼+10时，为你服务生效时，会额外提升6%伤害减免，持续3s|精炼+15时，为你服务治疗效果+15%,,,,
10087,,受到独奏、合奏效果影响时，受到物理、魔法攻击降低5%|Nil|精炼+10时，为你服务生效时，会额外提升7%伤害减免，持续3s|精炼+15时，为你服务治疗效果+20%,,,,
10088,,受到独奏、合奏效果影响时，受到物理、魔法攻击降低5%|Nil|精炼+10时，为你服务生效时，会额外提升7%伤害减免，持续3s|精炼+15时，为你服务治疗效果+20%,,,,
10089,,,,,,
10090,,,,,,
10091,,,,,,
10092,,,,,,
10093,,Nil,,,,
10094,,Nil,,,,
10095,,Nil,,,,
10096,,Nil,,,,
10097,,Nil|Nil,,,,
10098,,Nil|Nil,,,,
10099,,Nil|Nil,,,,
10100,,Nil,,,,
10101,,Nil,,,,
10102,,Nil,,,,
10103,,Nil,,,,
10104,,Nil|Nil,,,,
10105,,Nil|Nil,,,,
10106,,Nil|Nil,,,,
10107,,Nil,,,,
10108,,Nil,,,,
10109,,Nil,,,,
10110,,Nil,,,,
10111,,Nil|Nil,,,,
10112,,Nil|Nil,,,,
10113,,Nil|Nil,,,,
10114,,Nil,,,,
10115,,Nil,,,,
10116,,Nil,,,,
10117,,Nil,,,,
10118,,Nil|Nil,,,,
10119,,Nil|Nil,,,,
10120,,Nil|Nil,,,,
10121,,武器火属性|Nil|Nil|物理攻击时，有10%几率自动念咒火箭术Lv.6|精炼+6时，魔法攻击+80|精炼+10时，魔法攻击+160|精炼+15时，魔法攻击+16%,,,,
10122,,Nil|Nil|Nil|受到攻击时，有5%几率自动念咒天使之障壁Lv.5|精炼+6时，生命上限+300|精炼+10时，生命上限+11%|精炼+15时，受到物理伤害减免+11%,,,,
10123,,攻击时额外附带伤害，伤害为力量*物理攻击/200|进入战斗后，每10秒额外损失1400点HP|精炼+6时，攻速+8%|精炼+10时，每点力量额外加1点物理攻击|精炼+15时，附带伤害提升至力量*物理攻击/125,,,,
10124,,Nil|Nil|Nil|精炼+6时，暴击+16|精炼+10时，暴击+25|精炼+10时，暴击伤害+16%|精炼+15时，暴击伤害+16%,,,,
10125,,Nil|Nil|双剑格挡期间，成功格挡将会自动念咒已习得最高等级的狮子奋迅（冷却时间2.5s）|精炼+6时，双剑格挡成功格挡物理伤害概率提升14%|精炼+10时，双剑格挡成功格挡魔法伤害概率提升14%|精炼+15时，狮子奋迅伤害增加40%,,,,
10126,,狂怒之枪激活时提供额外攻速14%|狂怒之枪期间普攻攻击可以减少狂怒之枪冷却时间，最多减少30秒|精炼每+1，狂怒之枪负面效果减少3%|精炼+6时，狂怒之枪激活时额外攻速提升14%|精炼+10时，额外攻速提升14%|精炼+15时，额外攻速提升15%,,,,
10127,,Nil|Nil|精炼每+2，治疗效果+1.6%,,,,
10128,,Nil|治愈术治疗量额外+魔法攻击*100%|精炼每+2，魔法攻击+1.6%,,,,
10129,,Nil|转生术可变吟唱时间-50%|十字驱魔可变吟唱时间-50%|精炼+10时，十字驱魔技能伤害+16%|精炼+15时，十字驱魔忽视目标魔法防御|精炼+15时，十字驱魔固定吟唱时间-1s,,,,
10130,,Nil|精炼+6时，技能公共CD-5%|精炼每+1，技能公共CD-0.5%|精炼每+1，魔法攻击+30,,,,
10131,,治愈术效果降低为80%，治愈术会对目标周围3m内角色30%治愈术的效果|精炼+6时，治愈术效果为90%|精炼+10时，范围治疗效果提升至治愈术的70%|精炼+15时，治愈术效果不降低，范围治疗效果提升至治愈术的80%,,,,
10132,,每次释放技能获得一层灵巫效果，每层灵巫提升魔法攻击加成10%，攻速5%，持续1秒，最多2层，达到最大层数进入魂咬状态(魂咬：每次攻击额外附加魔法攻击*500%的伤害)|精炼+6时，灵巫最大层数+1|精炼+10时，灵巫最大层数+2|精炼+15时，额外伤害提升魔法攻击*300%,,,,
10133,,Nil|精炼+6时，对异常状态目标，暴击伤害提升16%|精炼+10时，对异常状态目标物理伤害提升32%|精炼+15时，对异常状态目标物理伤害提升32%,,,,
10134,,武器火属性|Nil|Nil|攻击时有5%几率时目标沉默|精炼+6时，火属性技能伤害+12%|精炼+10时，火属性技能伤害+21%|精炼+15时，火属性克制伤害+21%,,,,
10135,,Nil|攻击时有10%几率触发洛奇的勇气：攻击速度+15%，暴击+10，持续3秒|精炼+6时，暴击+5|精炼+6时，暴击伤害+9%|精炼+10时，暴击伤害+16%|精炼+15时，洛奇的勇气额外增加28%暴击伤害,,,,
10136,,Nil|Nil|Nil|深红切割技能伤害+9%|精炼+6时，深红切割技能伤害+9%|精炼+10时，深红切割技能伤害+9%|精炼+15时，深红切割额外忽视物理防御+40%,,,,
10137,,Nil|Nil|精炼+6时，智力+12|精炼+6时，魔法攻击+90|精炼+6时，心灵震波智力部分伤害提升40%(唯一效果)|精炼+10时，智力部分伤害提升伤害提升至85%(唯一效果)|精炼+15时，心灵震波公共CD减少0.3s,,,,
10138,,Nil|心灵震波提升魔法攻击*600%的伤害(唯一效果)|精炼+10时，魔法攻击+160|精炼+15时，心灵震波提升魔法攻击*340%的伤害(唯一效果)|精炼+15时，心灵震波公共CD减少0.3s,,,,
10139,,Nil|Nil|精炼+6时，暴击+8|精炼+10时，暴击+8|精炼+10时，暴击伤害+8%|精炼+15时，暴击伤害+14%|精炼+15时，忽视物理防御+14%,,,,
10140,,Nil|Nil,,,,
10141,,Nil|Nil,,,,
10142,,Nil|Nil,,,,
10143,,Nil|Nil,,,,
10144,,Nil|Nil|Nil,,,,
10145,,Nil|Nil,,,,
10146,,Nil|Nil,,,,
10147,,Nil|Nil,,,,
10148,,Nil|Nil,,,,
10149,,Nil|Nil,,,,
10150,,Nil|Nil,,,,
10151,,Nil|Nil,,,,
10152,,Nil|Nil,,,,
10153,,Nil|Nil,,,,
10154,,Nil|强酸攻击、强酸火焰瓶技能伤害+22%|精炼+6时，强酸攻击、强酸火焰瓶攻击固定吟唱时间-30%|Nil|Nil|Nil|精炼+15时，强酸攻击、强酸火焰瓶攻击有40%几率造成1.8倍伤害,,,,
10155,,Nil|精炼+6时，生命体受到伤害减免+14%|精炼+10时，生命体物伤加成，魔伤加成提升18% |精炼+15时，生命体物理攻击、魔法攻击+20%|精炼+15时，生命体移动速度、攻击速度+20%,,,,
10156,,Nil|生命体生命上限+10%|精炼+6时，进入战斗后，生命体每秒获得一层森林的祝福，最大10层，每层森林祝福提升1.5%物理、魔法伤害和1.5%物理、魔法伤害减免|精炼+10时，生命体伤害类技能额外造成15%炼金术士最大生命值的伤害|精炼+15时，每层森林祝福额外提升1.3%伤害和1.3%伤害减免,,,,
10157,,Nil|飞里乐暴击+35|精炼+6时，飞里乐物伤加成+10%|精炼+10时，每3点幸运额外提升飞里乐1暴击|精炼+10时，飞里乐暴击伤害+20%|精炼+15时，飞里乐每次攻击暴击会提升飞里乐5%攻击力，最多5层，持续5秒,,,,
10158,,Nil|每点智力额外提升巴尼米乐斯5点魔法攻击|精炼+6时，巴尼米乐斯善变技能吟唱时间-0.5|精炼+10时，巴尼米乐斯分裂后魔伤加成提升20%|精炼+15时，巴尼米乐斯使用善变有50%几率造成1.5倍伤害,,,,
10159,,"强酸攻击，强酸火烟瓶攻击，火烟瓶攻击破坏几率+5%|对武器或者防具破坏的单位，造成额外12%伤害|Nil|精炼+10时，目标每10点体质,额外提升强酸火烟瓶，强酸攻击1.5%伤害|Nil|Nil",,,,
10160,,Nil|释放乐器攻击、奥义箭乱舞会额外触发一次单体200%倍率的风属性物理感电攻击，冷却时间1s|Nil|精炼+10时，感电攻击倍率增加150%|精炼+15时，感电攻击有30%概率额外触发两次伤害,,,,
10161,,Nil|释放不和谐音时，会额外触发火焰狂想曲，每秒对周围最多10个敌方单位造成150%ATK火属性物理伤害，效果持续10s|Nil|精炼+10时，火焰狂想曲范围+1|精炼+15时，火焰狂想曲伤害提升30%，并且无视50%物理防御,,,,
10162,,奥义箭乱舞冷却时间减少40%，并有30%概率不进入冷却|Nil|Nil|精炼+15时，奥义箭乱舞攻击时30%几率造成1.5倍伤害,,,,
10163,,受到独奏、合奏效果影响时，受到物理、魔法攻击降低5%|Nil|精炼+10时，伊登的苹果生效时，会额外提升7%伤害减免，持续3s|精炼+15时，伊登的苹果治疗效果+20%,,,,
10164,,Nil|释放缠箭投掷、奥义箭乱舞会额外触发一次单体200%倍率的风属性物理感电攻击，冷却时间1s|Nil|精炼+10时，感电攻击倍率增加150%|精炼+15时，感电攻击有30%概率额外触发两次伤害,,,,
10165,,Nil|释放丑陋之舞时，会额外触发火焰狂想曲，每秒对周围最多10个敌方单位造成150%ATK火属性物理伤害，效果持续10s|Nil|精炼+10时，火焰狂想曲范围+1|精炼+15时，火焰狂想曲伤害提升30%，并且无视50%物理防御,,,,
10166,,奥义箭乱舞冷却时间减少40%，并有30%概率不进入冷却|Nil|Nil|精炼+15时，奥义箭乱舞攻击时30%几率造成1.5倍伤害,,,,
10167,,受到独奏、合奏效果影响时，受到物理、魔法攻击降低5%|Nil|精炼+10时，为你服务生效时，会额外提升7%伤害减免，持续3s|精炼+15时，为你服务治疗效果+20%,,,,
10168,,Nil|Nil,,,,
10169,,Nil|Nil,,,,
10170,,Nil|Nil,,,,
10171,,Nil|Nil,,,,
10172,,Nil|Nil|Nil|精炼+10时，最大HP+6%|精炼+15时，暴击防护+30,,,,
10173,,Nil|Nil|精炼+10时，受到远程物理伤害减免+7%|精炼+15时，受到近距离物理伤害减免+7%,,,,
10174,,Nil|Nil|Nil|精炼+10时，体质+6|精炼+15时，受治疗效果+7%,,,,
