ID,AwardId,ItemIds
6776,8524215,3024003
6777,8524216,2040021
6778,8524217,2031016
6779,8524218,2040021
6780,8524219,3021010
6781,8524220,2040021
6782,8524221,2091422
6783,8524222,2040021
6784,8524223,2033002
6785,8524224,2091421|2040021
6786,8524225,3026006
6787,8524226,2040021
6788,8524227,1400202
6789,8524228,2040021
6790,8524229,3021001
6791,8524230,2032004
6792,8524231,2091422
6793,8524232,2040021
6794,8524233,101
6795,8524234,60660030|2040021
6796,8524235,3024002
6797,8524236,2040021
6798,8524237,2034005
6799,8524238,2040021
6800,8524239,2091421|2040021
6801,8524240,2040021
6802,8524241,2091422
6803,8524242,2040021
6804,8524243,2033002
6805,8524244,2091421|2040021
6806,8524245,3026006
6807,8524246,2040021
6808,8524247,1400202
6809,8524248,2040021
6810,8524249,2091421|2040021
6811,8524250,2032004
6812,8524251,2091422
6813,8524252,2040021
6814,8524253,102
6815,8524254,2091421|2040021
6816,8524255,3010129
6817,8524256,2040021
6818,8524257,2034003
6819,8524258,2040021
6820,8524259,2091421
6821,8524260,2040021
6822,8524261,2091422
6823,8524262,2040021
6824,8524263,2033002
6825,8524264,2091421|2040021
6826,8524265,3024032
6827,8524266,2040021
6828,8524267,1400302
6829,8524268,2040021
6830,8524269,3024024
6831,8524270,2032004
6832,8524271,2091422
6833,8524272,2040021
6834,8524273,102
6835,8524274,60660030|2040021
6836,8524275,3024002
6837,8524276,2040021
6838,8524277,3010133
6839,8524278,2040021
6840,8524279,3020023
6841,8524280,2040021
6842,8524281,2040021
6843,8524282,2040021
6844,8524283,2040021
6845,8524284,2040021
6846,8524285,2040021
6847,8524286,2040021
6848,8524287,2040021
6849,8524288,2040021
6850,8524289,3024024
6851,8524290,2040021
6852,8524291,2040021
6853,8524292,2040021
6854,8524293,2040021
6855,8524294,2040021
6856,8524295,2040021
6857,8524296,2040021
6858,8524297,2040021
6859,8524298,2040021
6860,8524299,2091423
6861,8524300,3024024
6862,8524301,2040021
6863,8530010,2091304|2040018
6864,8530020,804|1041009|2091304|2040018
6865,8530050,1070182|2091301|2091302
6866,8530060,2091306|1100012|1080045|3024024|1057001|1080046|2091304|2091301|2091302
6867,8525001,2040022
6868,8525002,2010017
6869,8525003,2040022
6870,8525004,1400201
6871,8525005,2040022
6872,8525006,3026006
6873,8525007,2040022
6874,8525008,40000010
6875,8525009,2040022
6876,8525010,2091426
6877,8525011,2034003
6878,8525012,2035002
6879,8525013,2040022
6880,8525014,1400301
6881,8525015,2040022
6882,8525016,40000010
6883,8525017,2040022
6884,8525018,2010008
6885,8525019,2040022
6886,8525020,3020023
6887,8525021,3024004
6888,8525022,2035002
6889,8525023,2040022
6890,8525024,2010017
6891,8525025,2032004
6892,8525026,3026005
6893,8525027,2040022
6894,8525028,2033002
6895,8525029,2040022
6896,8525030,2091428
6897,8525031,40000010
6898,8525032,2035002
6899,8525033,2040022
6900,8525034,2090032
6901,8525035,60660030
6902,8525036,3024003
6903,8525037,2040022
6904,8525038,2031016
6905,8525039,2040022
6906,8525040,2091426
6907,8525041,2040022
6908,8525042,2035002
6909,8525043,2040022
6910,8525044,2010017
6911,8525045,2040022
6912,8525046,3026006
6913,8525047,2040022
6914,8525048,2010008
6915,8525049,2040022
6916,8525050,2091428
6917,8525051,3021009
6918,8525052,2035002
6919,8525053,2040022
6920,8525054,2090032
6921,8525055,3010133
6922,8525056,3024003
6923,8525057,2040022
6924,8525058,2031016
6925,8525059,2040022
6926,8525060,3020022
6927,8525061,2040022
6928,8525062,2040022
6929,8525063,2040022
6930,8525064,2040022
6931,8525065,2040022
6932,8525066,2040022
6933,8525067,2040022
6934,8525068,2040022
6935,8525069,2040022
6936,8525070,2091428
6937,8525071,2040022
6938,8525072,2040022
6939,8525073,2040022
6940,8525074,2040022
6941,8525075,2040022
6942,8525076,2040022
6943,8525077,2040022
6944,8525078,2040022
6945,8525079,2040022
6946,8525080,2091428
6947,8525081,2040022
6948,8525082,2040022
6949,8525083,2040022
6950,8525084,2040022
6951,8525085,3024024
6952,8525086,2040022
6953,8525087,2040022
6954,8525088,2040022
6955,8525089,2040022
6956,8525090,1070252
6957,8525091,2040022
6958,8525092,2040022
6959,8525093,2040022
6960,8525094,2040022
6961,8525095,2040022
6962,8525200,3010137
6963,8525201,2091428
6964,8525202,2040022
6965,8525203,1400302
6966,8525204,2091421
6967,8525205,2033002
6968,8525206,2040022
6969,8525207,1400202
6970,8525208,2040022
6971,8525209,2091426
6972,8525210,2032004
6973,8525211,2050016
6974,8525212,2040022
6975,8525213,60660030
6976,8525214,3021009
6977,8525215,2091426
6978,8525216,2040022
6979,8525217,2031016
6980,8525218,2040022
6981,8525219,3011513
6982,8525220,2040022
6983,8525221,2010017
6984,8525222,2040022
6985,8525223,2033002
6986,8525224,3010133
6987,8525225,3026006
6988,8525226,2040022
6989,8525227,1400202
6990,8525228,2040022
6991,8525229,3011513
6992,8525230,2034006
6993,8525231,40000010
6994,8525232,2040022
6995,8525233,2090025
6996,8525234,3020022
6997,8525235,3024002
6998,8525236,2040022
6999,8525237,2034005
7000,8525238,2040022
7001,8525239,1080085
7002,8525240,2040022
7003,8525241,3010133
7004,8525242,2040022
7005,8525243,2033002
7006,8525244,2091421
7007,8525245,3026006
7008,8525246,2040022
7009,8525247,1400202
7010,8525248,2040022
7011,8525249,2091427
7012,8525250,2032004
7013,8525251,3010133
7014,8525252,2040022
7015,8525253,102
7016,8525254,2091421
7017,8525255,3010129
7018,8525256,2040022
7019,8525257,2034003
7020,8525258,2040022
7021,8525259,3020022
7022,8525260,2040022
7023,8525261,2091427
7024,8525262,2040022
7025,8525263,2033002
7026,8525264,2091421
7027,8525265,3024032
7028,8525266,2040022
7029,8525267,1400302
7030,8525268,2040022
7031,8525269,1090063
7032,8525270,2032004
7033,8525271,2091428
7034,8525272,2040022
7035,8525273,102
7036,8525274,60660030
7037,8525275,3024002
7038,8525276,2040022
7039,8525277,3010133
7040,8525278,2040022
7041,8525279,3020023
7042,8525280,2040022
7043,8525281,2040022
7044,8525282,2040022
7045,8525283,2040022
7046,8525284,3024028
7047,8525285,2040022
7048,8525286,2040022
7049,8525287,2040022
7050,8525288,2040022
7051,8525289,2050017
7052,8525290,2040022
7053,8525291,2040022
7054,8525292,2040022
7055,8525293,2040022
7056,8525294,2040022
7057,8525295,2040022
7058,8525296,2040022
7059,8525297,2040022
7060,8525298,2040022
7061,8525299,2091429
7062,8525300,3024028
7063,8525301,2050017
7064,8525350,60660030|3020022
7065,8525351,804|1041026|1059071|2040022|2050017|3020022
7066,8525352,1070252|2091428|3024024|3020022|2091426
7067,8525353,2091429|1080085|2050017|3024028|2091427|3010133
7068,8525401,2040023
7069,8525402,2010017
7070,8525403,2040023
7071,8525404,1400201
7072,8525405,2040023
7073,8525406,3026006
7074,8525407,2040023
7075,8525408,40000010
7076,8525409,2040023
7077,8525410,2091426
7078,8525411,2034003
7079,8525412,2035002
7080,8525413,2040023
7081,8525414,1400301
7082,8525415,2040023
7083,8525416,40000010
7084,8525417,2040023
7085,8525418,2010008
7086,8525419,2040023
7087,8525420,3020023
7088,8525421,3024004
7089,8525422,2035002
7090,8525423,2040023
7091,8525424,2010017
7092,8525425,2032004
7093,8525426,3026005
7094,8525427,2040023
7095,8525428,2033002
7096,8525429,2040023
7097,8525430,2091428
7098,8525431,40000010
7099,8525432,2035002
7100,8525433,2040023
7101,8525434,2090032
7102,8525435,60660030
7103,8525436,3024003
7104,8525437,2040023
7105,8525438,2031016
7106,8525439,2040023
7107,8525440,2091426
7108,8525441,2040023
7109,8525442,2035002
7110,8525443,2040023
7111,8525444,2010017
7112,8525445,2040023
7113,8525446,3026006
7114,8525447,2040023
7115,8525448,2010008
7116,8525449,2040023
7117,8525450,2091428
7118,8525451,3021009
7119,8525452,2035002
7120,8525453,2040023
7121,8525454,2090032
7122,8525455,3010133
7123,8525456,3024003
7124,8525457,2040023
7125,8525458,2031016
7126,8525459,2040023
7127,8525460,3020022
7128,8525461,2040023
7129,8525462,2040023
7130,8525463,2040023
7131,8525464,2040023
7132,8525465,2040023
7133,8525466,2040023
7134,8525467,2040023
7135,8525468,2040023
7136,8525469,2040023
7137,8525470,2091428
7138,8525471,2040023
7139,8525472,2040023
7140,8525473,2040023
7141,8525474,2040023
7142,8525475,2040023
7143,8525476,2040023
7144,8525477,2040023
7145,8525478,2040023
7146,8525479,2040023
7147,8525480,2091428
7148,8525481,2040023
7149,8525482,2040023
7150,8525483,2040023
7151,8525484,2040023
7152,8525485,3024024
7153,8525486,2040023
7154,8525487,2040023
7155,8525488,2040023
7156,8525489,2040023
7157,8525490,1090065
7158,8525491,2040022
7159,8525492,2040022
7160,8525493,2040022
7161,8525494,2040022
7162,8525495,2040022
7163,8525600,3010137
7164,8525601,2091428
7165,8525602,2040023
7166,8525603,1400302
7167,8525604,2091421
7168,8525605,2033002
7169,8525606,2040023
7170,8525607,1400202
7171,8525608,2040023
7172,8525609,2091426
7173,8525610,2032004
7174,8525611,2050016
7175,8525612,2040023
7176,8525613,60660030
7177,8525614,3021009
7178,8525615,2091426
7179,8525616,2040023
7180,8525617,2031016
7181,8525618,2040023
7182,8525619,3011513
7183,8525620,2040023
7184,8525621,2010017
7185,8525622,2040023
7186,8525623,2033002
7187,8525624,3010133
7188,8525625,3026006
7189,8525626,2040023
7190,8525627,1400202
7191,8525628,2040023
7192,8525629,3011513
7193,8525630,2034006
7194,8525631,40000010
7195,8525632,2040023
7196,8525633,2090025
7197,8525634,3020022
7198,8525635,3024002
7199,8525636,2040023
7200,8525637,2034005
7201,8525638,2040023
7202,8525639,1070256
7203,8525640,2040023
7204,8525641,3010133
7205,8525642,2040023
7206,8525643,2033002
7207,8525644,2091421
7208,8525645,3026006
7209,8525646,2040023
7210,8525647,1400202
7211,8525648,2040023
7212,8525649,2091427
7213,8525650,2032004
7214,8525651,3010133
7215,8525652,2040023
7216,8525653,102
7217,8525654,2091421
7218,8525655,3010129
7219,8525656,2040023
7220,8525657,2034003
7221,8525658,2040023
7222,8525659,3020022
7223,8525660,2040023
7224,8525661,2091427
7225,8525662,2040023
7226,8525663,2033002
7227,8525664,2091421
7228,8525665,3024032
7229,8525666,2040023
7230,8525667,1400302
7231,8525668,2040023
7232,8525669,2091427
7233,8525670,2032004
7234,8525671,2091428
7235,8525672,2040023
7236,8525673,102
7237,8525674,60660030
7238,8525675,3024002
7239,8525676,2040023
7240,8525677,3010133
7241,8525678,2040023
7242,8525679,3020023
7243,8525680,2040023
7244,8525681,2040023
7245,8525682,2040023
7246,8525683,2040023
7247,8525684,3024028
7248,8525685,2040023
7249,8525686,2040023
7250,8525687,2040023
7251,8525688,2040023
7252,8525689,2050017
7253,8525690,2040023
7254,8525691,2040023
7255,8525692,2040023
7256,8525693,2040023
7257,8525694,2040023
7258,8525695,2040023
7259,8525696,2040023
7260,8525697,2040023
7261,8525698,2040023
7262,8525699,2091438
7263,8525700,3024028
7264,8525701,2050017
7265,8525750,60660030|3020022
7266,8525751,804|1041027|1059074|2040023|2050017|3020022
7267,8525752,1090065|2091428|3024024|3020022|2091426
7268,8525753,1070256|2091438|2050017|3024028|2091427|3010133
7269,8525801,2040024
7270,8525802,2010017
7271,8525803,2040024
7272,8525804,1400201
7273,8525805,2040024
7274,8525806,3026006
7275,8525807,2040024
7276,8525808,40000010
7277,8525809,2040024
7278,8525810,2091426
7279,8525811,2034003
7280,8525812,2035002
7281,8525813,2040024
7282,8525814,1400301
7283,8525815,2040024
7284,8525816,40000010
7285,8525817,2040024
7286,8525818,2010008
7287,8525819,2040024
7288,8525820,3020023
7289,8525821,3024004
7290,8525822,2035002
7291,8525823,2040024
7292,8525824,2010017
7293,8525825,2032004
7294,8525826,3026005
7295,8525827,2040024
7296,8525828,2033002
7297,8525829,2040024
7298,8525830,2091428
7299,8525831,40000010
7300,8525832,2035002
7301,8525833,2040024
7302,8525834,2090032
7303,8525835,60660030
7304,8525836,3024003
7305,8525837,2040024
7306,8525838,2031016
7307,8525839,2040024
7308,8525840,2091426
7309,8525841,2040024
7310,8525842,2035002
7311,8525843,2040024
7312,8525844,2010017
7313,8525845,2040024
7314,8525846,3026006
7315,8525847,2040024
7316,8525848,2010008
7317,8525849,2040024
7318,8525850,2091428
7319,8525851,3021009
7320,8525852,2035002
7321,8525853,2040024
7322,8525854,2090032
7323,8525855,3010133
7324,8525856,3024003
7325,8525857,2040024
7326,8525858,2031016
7327,8525859,2040024
7328,8525860,3020022
7329,8525861,2040024
7330,8525862,2040024
7331,8525863,2040024
7332,8525864,2040024
7333,8525865,2040024
7334,8525866,2040024
7335,8525867,2040024
7336,8525868,2040024
7337,8525869,2040024
7338,8525870,2091428
7339,8525871,2040024
7340,8525872,2040024
7341,8525873,2040024
7342,8525874,2040024
7343,8525875,2040024
7344,8525876,2040024
7345,8525877,2040024
7346,8525878,2040024
7347,8525879,2040024
7348,8525880,2091428
7349,8525881,2040024
7350,8525882,2040024
7351,8525883,2040024
7352,8525884,2040024
7353,8525885,3024024
7354,8525886,2040024
7355,8525887,2040024
7356,8525888,2040024
7357,8525889,2040024
7358,8525890,1090068
7359,8525891,2040024
7360,8525892,2040024
7361,8525893,2040024
7362,8525894,2040024
7363,8525895,2040024
7364,8525901,3010137
7365,8525902,2091428
7366,8525903,2040024
7367,8525904,1400302
7368,8525905,2091421
7369,8525906,2033002
7370,8525907,2040024
7371,8525908,1400202
7372,8525909,2040024
7373,8525910,2091426
7374,8525911,2032004
7375,8525912,2050016
7376,8525913,2040024
7377,8525914,60660030
7378,8525915,3021009
7379,8525916,2091426
7380,8525917,2040024
7381,8525918,2031016
7382,8525919,2040024
7383,8525920,3011513
7384,8525921,2040024
7385,8525922,2010017
7386,8525923,2040024
7387,8525924,2033002
7388,8525925,3010133
7389,8525926,3026006
7390,8525927,2040024
7391,8525928,1400202
7392,8525929,2040024
7393,8525930,3011513
7394,8525931,2034006
7395,8525932,40000010
7396,8525933,2040024
7397,8525934,2090025
7398,8525935,3020022
7399,8525936,3024002
7400,8525937,2040024
7401,8525938,2034005
7402,8525939,2040024
7403,8525940,1070271
7404,8525941,2040024
7405,8525942,3010133
7406,8525943,2040024
7407,8525944,2033002
7408,8525945,2091421
7409,8525946,3026006
7410,8525947,2040024
7411,8525948,1400202
7412,8525949,2040024
7413,8525950,2091427
7414,8525951,2032004
7415,8525952,3010133
7416,8525953,2040024
7417,8525954,102
7418,8525955,2091421
7419,8525956,3010129
7420,8525957,2040024
7421,8525958,2034003
7422,8525959,2040024
7423,8525960,2091427
7424,8525961,2040024
7425,8525962,3020023
7426,8525963,2040024
7427,8525964,2033002
7428,8525965,2091421
7429,8525966,3024032
7430,8525967,2040024
7431,8525968,1400302
7432,8525969,2040024
7433,8525970,2091427
7434,8525971,2032004
7435,8525972,2091428
7436,8525973,2040024
7437,8525974,102
7438,8525975,60660030
7439,8525976,3024002
7440,8525977,2040024
7441,8525978,3010133
7442,8525979,2040024
7443,8525980,3020023
7444,8525981,2040024
7445,8525982,2040024
7446,8525983,2040024
7447,8525984,2040024
7448,8525985,3024028
7449,8525986,2040024
7450,8525987,2040024
7451,8525988,2040024
7452,8525989,2040024
7453,8525990,2050017
7454,8525991,2040024
7455,8525992,2040024
7456,8525993,2040024
7457,8525994,2040024
7458,8525995,2040024
7459,8525996,2040024
7460,8525997,2040024
7461,8525998,2040024
7462,8525999,2040024
7463,8526000,2080118
7464,8526001,3024028
7465,8526002,60660040|1100034
7466,8526050,60660030|3020022
7467,8526051,804|1059077|1080090|2040024|2050017|60660040
7468,8526052,1090068|2091428|3024024|3020022|2091426
7469,8526053,2080118|1070271|1100034|60660040|2091427
7470,8526101,2040025
7471,8526102,2010017
7472,8526103,2040025
7473,8526104,1400201
7474,8526105,2040025
7475,8526106,3026006
7476,8526107,2040025
7477,8526108,90050
7478,8526109,2040025
7479,8526110,91050
7480,8526111,2034003
7481,8526112,2035002
7482,8526113,2040025
7483,8526114,1400301
7484,8526115,2040025
7485,8526116,40000010
7486,8526117,2040025
7487,8526118,2010008
7488,8526119,2040025
7489,8526120,3020023
7490,8526121,3024004
7491,8526122,2035002
7492,8526123,2040025
7493,8526124,2032004
7494,8526125,91050
7495,8526126,100100
7496,8526127,2040025
7497,8526128,2033002
7498,8526129,2040025
7499,8526130,2091428
7500,8526131,40000010
7501,8526132,90050
7502,8526133,2040025
7503,8526134,2090032
7504,8526135,2091426
7505,8526136,3024003
7506,8526137,2040025
7507,8526138,2031016
7508,8526139,2040025
7509,8526140,60660030
7510,8526141,2040025
7511,8526142,91050
7512,8526143,2040025
7513,8526144,100100
7514,8526145,2040025
7515,8526146,3026006
7516,8526147,2040025
7517,8526148,2010008
7518,8526149,2040025
7519,8526150,2091428
7520,8526151,3021009
7521,8526152,2035002
7522,8526153,2040025
7523,8526154,91050
7524,8526155,3010133
7525,8526156,3024003
7526,8526157,2040025
7527,8526158,2031016
7528,8526159,2040025
7529,8526160,3020022
7530,8526161,2040025
7531,8526162,2040025
7532,8526163,2040025
7533,8526164,2040025
7534,8526165,2040025
7535,8526166,2040025
7536,8526167,2040025
7537,8526168,2040025
7538,8526169,2040025
7539,8526170,2091428
7540,8526171,2040025
7541,8526172,2040025
7542,8526173,2040025
7543,8526174,2040025
7544,8526175,2040025
7545,8526176,2040025
7546,8526177,2040025
7547,8526178,2040025
7548,8526179,2040025
7549,8526180,2091428
7550,8526181,2040025
7551,8526182,2040025
7552,8526183,2040025
7553,8526184,2040025
7554,8526185,3024024
7555,8526186,2040025
7556,8526187,2040025
7557,8526188,2040025
7558,8526189,2040025
7559,8526190,1070292
7560,8526191,2040025
7561,8526192,2040025
7562,8526193,2040025
7563,8526194,2040025
7564,8526195,2040025
7565,8526201,3010137
7566,8526202,2091428
7567,8526203,2040025
7568,8526204,1400302
7569,8526205,2091421|2040025
7570,8526206,2033002
7571,8526207,2040025
7572,8526208,1400202
7573,8526209,90050
7574,8526210,3020022|2040025
7575,8526211,2032004
7576,8526212,2091426
7577,8526213,2040025
7578,8526214,60660030
7579,8526215,91050|2040025
7580,8526216,3021009
7581,8526217,2040025
7582,8526218,2031016
7583,8526219,2040025
7584,8526220,3011513|2040025
7585,8526221,2040025
7586,8526222,2010017
7587,8526223,2040025
7588,8526224,2033002
7589,8526225,91050|2040025
7590,8526226,3010133
7591,8526227,2040025
7592,8526228,100100
7593,8526229,2040025
7594,8526230,3020022|2040025
7595,8526231,2034006
7596,8526232,40000010
7597,8526233,2040025
7598,8526234,2090025
7599,8526235,3011513|2040025
7600,8526236,3024002
7601,8526237,2040025
7602,8526238,100100
7603,8526239,2040025
7604,8526240,1070291|2040025
7605,8526241,2040025
7606,8526242,3010133
7607,8526243,2040025
7608,8526244,2033002
7609,8526245,2091421|2040025
7610,8526246,91050
7611,8526247,2040025
7612,8526248,1400202
7613,8526249,2040025
7614,8526250,2091427|2040025
7615,8526251,2032004
7616,8526252,3010133
7617,8526253,2040025
7618,8526254,102
7619,8526255,2091421|2040025
7620,8526256,3010129
7621,8526257,2040025
7622,8526258,2034003
7623,8526259,2040025
7624,8526260,2091427|2040025
7625,8526261,2040025
7626,8526262,3020023
7627,8526263,2040025
7628,8526264,2033002
7629,8526265,2091421|2040025
7630,8526266,91050
7631,8526267,2040025
7632,8526268,1400302
7633,8526269,2040025
7634,8526270,2091427|2040025
7635,8526271,2032004
7636,8526272,2091428
7637,8526273,2040025
7638,8526274,102
7639,8526275,60660030|2040025
7640,8526276,3024002
7641,8526277,2040025
7642,8526278,3010133
7643,8526279,2040025
7644,8526280,3020023|2040025
7645,8526281,2040025
7646,8526282,2040025
7647,8526283,2040025
7648,8526284,2040025
7649,8526285,3024028|2040025
7650,8526286,2040025
7651,8526287,2040025
7652,8526288,2040025
7653,8526289,2040025
7654,8526290,2050017|2040025
7655,8526291,2040025
7656,8526292,2040025
7657,8526293,2040025
7658,8526294,2040025
7659,8526295,2040025
7660,8526296,2040025
7661,8526297,2040025
7662,8526298,2040025
7663,8526299,2040025
7664,8526300,2080128|2040025
7665,8526301,3024028|2040025
7666,8526302,60660040|3024028
7667,8526350,60660030|3020022
7668,8526351,804|1059084|1090074|2040025|2050017|60660040
7669,8526352,1070292|91050|3020022|2091428|2091426
7670,8526353,2080128|60660040|60660030|3024028|1070291|2091427|3020022
7671,8526401,2040026
7672,8526402,2010017
7673,8526403,2040026
7674,8526404,1400201
7675,8526405,2040026
7676,8526406,3026006
7677,8526407,2040026
7678,8526408,90050
7679,8526409,2040026
7680,8526410,91050
7681,8526411,2034003
7682,8526412,2035002
7683,8526413,2040026
7684,8526414,1400301
7685,8526415,2040026
7686,8526416,40000010
7687,8526417,2040026
7688,8526418,90050
7689,8526419,2040026
7690,8526420,3020023
7691,8526421,3024004
7692,8526422,2035002
7693,8526423,2040026
7694,8526424,2032004
7695,8526425,91050
7696,8526426,100100
7697,8526427,2040026
7698,8526428,2033002
7699,8526429,2040026
7700,8526430,2091428
7701,8526431,40000010
7702,8526432,90050
7703,8526433,2040026
7704,8526434,2090032
7705,8526435,2091426
7706,8526436,3024003
7707,8526437,2040026
7708,8526438,2031016
7709,8526439,2040026
7710,8526440,60660030
7711,8526441,2040026
7712,8526442,91050
7713,8526443,2040026
7714,8526444,100100
7715,8526445,2040026
7716,8526446,3026006
7717,8526447,2040026
7718,8526448,2010008
7719,8526449,2040026
7720,8526450,2091428
7721,8526451,3021009
7722,8526452,2035002
7723,8526453,2040026
7724,8526454,91050
7725,8526455,3010133
7726,8526456,90050
7727,8526457,2040026
7728,8526458,2031016
7729,8526459,2040026
7730,8526460,3020022
7731,8526461,2040026
7732,8526462,2040026
7733,8526463,2040026
7734,8526464,2040026
7735,8526465,2040026
7736,8526466,2040026
7737,8526467,2040026
7738,8526468,2040026
7739,8526469,2040026
7740,8526470,2091428
7741,8526471,2040026
7742,8526472,2040026
7743,8526473,2040026
7744,8526474,2040026
7745,8526475,2040026
7746,8526476,2040026
7747,8526477,2040026
7748,8526478,2040026
7749,8526479,2040026
7750,8526480,2091428
7751,8526481,2040026
7752,8526482,2040026
7753,8526483,2040026
7754,8526484,2040026
7755,8526485,1080101
7756,8526486,2040026
7757,8526487,2040026
7758,8526488,2040026
7759,8526489,2040026
7760,8526490,2040026
7761,8526491,2040026
7762,8526492,2040026
7763,8526493,2040026
7764,8526494,2040026
7765,8526495,2040026
7766,8526501,2151547
7767,8526502,2091428
7768,8526503,2040026
7769,8526504,1400302
7770,8526505,2091421|2040026
7771,8526506,2033002
7772,8526507,2040026
7773,8526508,1400202
7774,8526509,90050
7775,8526510,3020022|2040026
7776,8526511,2032004
7777,8526512,2091426
7778,8526513,2040026
7779,8526514,60660030
7780,8526515,91050|2040026
7781,8526516,3021009
7782,8526517,2040026
7783,8526518,2031016
7784,8526519,2040026
7785,8526520,3011513|2040026
7786,8526521,2040026
7787,8526522,2010017
7788,8526523,2040026
7789,8526524,2033002
7790,8526525,91050|2040026
7791,8526526,3010133
7792,8526527,2040026
7793,8526528,100100
7794,8526529,2040026
7795,8526530,3020022|2040026
7796,8526531,2034006
7797,8526532,40000010
7798,8526533,2040026
7799,8526534,2090025
7800,8526535,3011513|2040026
7801,8526536,3024002
7802,8526537,2040026
7803,8526538,100100
7804,8526539,2040026
7805,8526540,1070305|2040026
7806,8526541,2040026
7807,8526542,3010133
7808,8526543,2040026
7809,8526544,2033002
7810,8526545,2091421|2040026
7811,8526546,91050
7812,8526547,2040026
7813,8526548,1400202
7814,8526549,2040026
7815,8526550,2091427|2040026
7816,8526551,2032004
7817,8526552,3010133
7818,8526553,2040026
7819,8526554,102
7820,8526555,91050|2040026
7821,8526556,100100
7822,8526557,2040026
7823,8526558,2034003
7824,8526559,2040026
7825,8526560,2091427|2040026
7826,8526561,2040026
7827,8526562,3020023
7828,8526563,2040026
7829,8526564,2033002
7830,8526565,91050|2040026
7831,8526566,90050
7832,8526567,2040026
7833,8526568,1400302
7834,8526569,2040026
7835,8526570,2091427|2040026
7836,8526571,2032004
7837,8526572,2091428
7838,8526573,2040026
7839,8526574,102
7840,8526575,91070|2040026
7841,8526576,3024002
7842,8526577,2040026
7843,8526578,3010133
7844,8526579,2040026
7845,8526580,3020023|2040026
7846,8526581,2040026
7847,8526582,2040026
7848,8526583,2040026
7849,8526584,2040026
7850,8526585,3024028|2040026
7851,8526586,2040026
7852,8526587,2040026
7853,8526588,2040026
7854,8526589,2040026
7855,8526590,2050017|2040026
7856,8526591,2040026
7857,8526592,2040026
7858,8526593,2040026
7859,8526594,2040026
7860,8526595,2080133|2040026
7861,8526596,2040026
7862,8526597,2040026
7863,8526598,2040026
7864,8526599,2040026
7865,8526600,2040026
7866,8526601,3024028|2040026
7867,8526602,60660040|3024028
7868,8526650,60660040|3020022
7869,8526651,804|1059100|2040026|2050017|60660040|91070
7870,8526652,1080101|91050|3020022|2091428|2091426
7871,8526653,91070|2080133|60660040|60660030|3024028|2050017|1070305|2091427|3020022
7872,8540010,804
7873,8540020,804
7874,8540030,804
7875,8540040,804
7876,8540050,804
7877,8540060,804
7878,8526701,2040028
7879,8526702,2010017
7880,8526703,2040028
7881,8526704,1400201
7882,8526705,2040028
7883,8526706,3026006
7884,8526707,2040028
7885,8526708,90050
7886,8526709,2040028
7887,8526710,91050
7888,8526711,2034003
7889,8526712,2035002
7890,8526713,2040028
7891,8526714,1400301
7892,8526715,2040028
7893,8526716,40000010
7894,8526717,2040028
7895,8526718,90050
7896,8526719,2040028
7897,8526720,3020023
7898,8526721,3024004
7899,8526722,2035002
7900,8526723,2040028
7901,8526724,2032004
7902,8526725,91050
7903,8526726,100100
7904,8526727,2040028
7905,8526728,2033002
7906,8526729,2040028
7907,8526730,2091428
7908,8526731,40000010
7909,8526732,90050
7910,8526733,2040028
7911,8526734,2090032
7912,8526735,2091426
7913,8526736,3024003
7914,8526737,2040028
7915,8526738,2031016
7916,8526739,2040028
7917,8526740,60660030
7918,8526741,2040028
7919,8526742,91050
7920,8526743,2040028
7921,8526744,100100
7922,8526745,2040028
7923,8526746,3026006
7924,8526747,2040028
7925,8526748,2010008
7926,8526749,2040028
7927,8526750,2091428
7928,8526751,3021009
7929,8526752,2035002
7930,8526753,2040028
7931,8526754,91050
7932,8526755,3010133
7933,8526756,90050
7934,8526757,2040028
7935,8526758,2031016
7936,8526759,2040028
7937,8526760,3020022
7938,8526761,2040028
7939,8526762,2040028
7940,8526763,2040028
7941,8526764,2040028
7942,8526765,2040028
7943,8526766,2040028
7944,8526767,2040028
7945,8526768,2040028
7946,8526769,2040028
7947,8526770,2091428
7948,8526771,2040028
7949,8526772,2040028
7950,8526773,2040028
7951,8526774,2040028
7952,8526775,2040028
7953,8526776,2040028
7954,8526777,2040028
7955,8526778,2040028
7956,8526779,2040028
7957,8526780,1070318
7958,8526781,2040028
7959,8526782,2040028
7960,8526783,2040028
7961,8526784,2040028
7962,8526785,2040028
7963,8526786,2040028
7964,8526787,2040028
7965,8526788,2040028
7966,8526789,2040028
7967,8526790,2040028
7968,8526791,2040028
7969,8526792,2040028
7970,8526793,2040028
7971,8526794,2040028
7972,8526795,2040028
7973,8526801,2091556
7974,8526802,2091428
7975,8526803,2040028
7976,8526804,1400302
7977,8526805,2091421|2040028
7978,8526806,2033002
7979,8526807,2040028
7980,8526808,1400202
7981,8526809,90050
7982,8526810,3020022|2040028
7983,8526811,2032004
7984,8526812,2091426
7985,8526813,2040028
7986,8526814,60660030
7987,8526815,91050|2040028
7988,8526816,3021009
7989,8526817,2040028
7990,8526818,2031016
7991,8526819,2040028
7992,8526820,3011513|2040028
7993,8526821,2040028
7994,8526822,2010017
7995,8526823,2040028
7996,8526824,2033002
7997,8526825,91050|2040028
7998,8526826,3010133
7999,8526827,2040028
8000,8526828,100100
8001,8526829,2040028
