Id,GroupId,Notes,type,Name,Description,AttrId,AttrValue,AttrEnhanceValue,buffid,ValueWeight,AppearValue,GroupType,AttrRarity,
主键,宠物属性库ID,备注说明,类型。0为属性id，1为buffid,名称,描述,属性ID（类型为1时该字段不生效）,属性数值区间划分（类型为1时该字段不生效）,强化时属性提升值,Buffid，类型为1时该字段不生效,区间权重,出现权重,属性库类别,属性品质（1=橙色字体、2=紫色字体，0=默认字体；没配的用默认字体（即深蓝色））,备注
20748,2325,85级_足/尾_防御向_生命值,0,生命值,,401,460=610|830=830,,,90|10,500,1,2,装备副属性
20749,2325,85级_足/尾_防御向_物理防御,0,物理防御,,396,28=37|51=51,,,90|10,500,1,,装备副属性
20750,2325,85级_足/尾_防御向_魔法防御,0,魔法防御,,397,28=37|51=51,,,90|10,500,1,,装备副属性
20751,2326,85级_饰品_攻击向_攻击速度%,0,攻击速度,,71,300=410|560=560,,,90|10,100,1,2,装备副属性
20752,2326,85级_饰品_攻击向_CD冷却加速%,0,技能冷却加速,,433,300=410|560=560,,,90|10,100,1,2,装备副属性
20753,2326,85级_饰品_攻击向_物伤加成%,0,物理伤害,,65,300=410|560=560,,,90|10,400,1,1,装备副属性
20754,2326,85级_饰品_攻击向_魔伤加成%,0,魔法伤害,,66,300=410|560=560,,,90|10,400,1,1,装备副属性
20755,2326,85级_饰品_攻击向_蓝量,0,魔法值,,395,28=37|51=51,,,90|10,250,1,,装备副属性
20756,2326,85级_饰品_攻击向_生命值,0,生命值,,401,460=610|830=830,,,90|10,250,1,2,装备副属性
20757,2326,85级_饰品_攻击向_物理防御,0,物理防御,,396,28=37|51=51,,,90|10,250,1,,装备副属性
20758,2326,85级_饰品_攻击向_魔法防御,0,魔法防御,,397,28=37|51=51,,,90|10,250,1,,装备副属性
20759,2327,85级_饰品_攻击向_攻击速度%,0,攻击速度,,71,300=410|560=560,,,90|10,100,1,2,装备副属性
20760,2327,85级_饰品_攻击向_CD冷却加速%,0,技能冷却加速,,433,300=410|560=560,,,90|10,100,1,2,装备副属性
20761,2327,85级_饰品_攻击向_物伤加成%,0,物理伤害,,65,300=410|560=560,,,90|10,400,1,1,装备副属性
20762,2327,85级_饰品_攻击向_魔伤加成%,0,魔法伤害,,66,300=410|560=560,,,90|10,400,1,1,装备副属性
20763,2327,85级_饰品_攻击向_蓝量,0,魔法值,,395,28=37|51=51,,,90|10,250,1,,装备副属性
20764,2327,85级_饰品_攻击向_生命值,0,生命值,,401,460=610|830=830,,,90|10,250,1,2,装备副属性
20765,2327,85级_饰品_攻击向_物理防御,0,物理防御,,396,28=37|51=51,,,90|10,250,1,,装备副属性
20766,2327,85级_饰品_攻击向_魔法防御,0,魔法防御,,397,28=37|51=51,,,90|10,250,1,,装备副属性
20767,2328,85级_饰品_防御向_攻击速度%,0,攻击速度,,71,300=410|560=560,,,90|10,100,1,2,装备副属性
20768,2328,85级_饰品_防御向_CD冷却加速%,0,技能冷却加速,,433,300=410|560=560,,,90|10,100,1,2,装备副属性
20769,2328,85级_饰品_防御向_物伤加成%,0,物理伤害,,65,300=410|560=560,,,90|10,400,1,1,装备副属性
20770,2328,85级_饰品_防御向_魔伤加成%,0,魔法伤害,,66,300=410|560=560,,,90|10,400,1,1,装备副属性
20771,2328,85级_饰品_防御向_蓝量,0,魔法值,,395,28=37|51=51,,,90|10,250,1,,装备副属性
20772,2328,85级_饰品_防御向_生命值,0,生命值,,401,460=610|830=830,,,90|10,250,1,2,装备副属性
20773,2328,85级_饰品_防御向_物理防御,0,物理防御,,396,28=37|51=51,,,90|10,250,1,,装备副属性
20774,2328,85级_饰品_防御向_魔法防御,0,魔法防御,,397,28=37|51=51,,,90|10,250,1,,装备副属性
20775,2420,100级_武器_物理攻击_暴击,0,暴击,,55,5=6|8=8,,,90|10,500,1,2,装备副属性
20776,2420,100级_武器_物理攻击_暴伤%,0,暴击伤害,,59,370=490|670=670,,,90|10,500,1,2,装备副属性
20777,2420,100级_武器_物理攻击_物理攻击,0,物理攻击,,402,730=970|1340=1340,,,90|10,250,1,2,装备副属性
20778,2420,100级_武器_物理攻击_物理防御,0,物理防御,,396,33=44|61=61,,,90|10,250,1,,装备副属性
20779,2420,100级_武器_物理攻击_魔法防御,0,魔法防御,,397,33=44|61=61,,,90|10,250,1,,装备副属性
20780,2420,100级_武器_物理攻击_蓝量,0,魔法值,,395,33=44|61=61,,,90|10,250,1,,装备副属性
20781,2420,100级_武器_物理攻击_暴击防护,0,暴击防护,,57,5=6|8=8,,,90|10,250,1,2,装备副属性
20782,2420,100级_武器_物理攻击_生命值,0,生命值,,392,394=526|722=722,,,90|10,250,1,,装备副属性
20783,2421,100级_武器_魔法攻击_暴击,0,暴击,,55,5=6|8=8,,,90|10,500,1,2,装备副属性
20784,2421,100级_武器_魔法攻击_暴伤%,0,暴击伤害,,59,370=490|670=670,,,90|10,500,1,2,装备副属性
20785,2421,100级_武器_魔法攻击_魔法攻击,0,魔法攻击,,403,730=970|1340=1340,,,90|10,250,1,2,装备副属性
20786,2421,100级_武器_魔法攻击_物理防御,0,物理防御,,396,33=44|61=61,,,90|10,250,1,,装备副属性
20787,2421,100级_武器_魔法攻击_魔法防御,0,魔法防御,,397,33=44|61=61,,,90|10,250,1,,装备副属性
20788,2421,100级_武器_魔法攻击_蓝量,0,魔法值,,395,33=44|61=61,,,90|10,250,1,,装备副属性
20789,2421,100级_武器_魔法攻击_暴击防护,0,暴击防护,,57,5=6|8=8,,,90|10,250,1,2,装备副属性
20790,2421,100级_武器_魔法攻击_生命值,0,生命值,,392,394=526|722=722,,,90|10,250,1,,装备副属性
20791,2422,100级_身_生命_物理攻击,0,物理攻击,,402,730=970|1340=1340,,,90|10,250,1,2,装备副属性
20792,2422,100级_身_生命_魔法攻击,0,魔法攻击,,403,730=970|1340=1340,,,90|10,250,1,2,装备副属性
20793,2422,100级_身_生命_物理攻击,0,物理攻击,,393,88=118|162=162,,,90|10,250,1,,装备副属性
20794,2422,100级_身_生命_魔法攻击,0,魔法攻击,,394,88=118|162=162,,,90|10,250,1,,装备副属性
20795,2422,100级_身_生命_生命值,0,生命值,,392,394=526|722=722,,,90|10,500,1,,装备副属性
20796,2422,100级_身_生命_生命值,0,生命值,,401,550=730|1000=1000,,,90|10,500,1,2,装备副属性
20797,2422,100级_身_生命_物理防御,0,物理防御,,396,33=44|61=61,,,90|10,500,1,,装备副属性
20798,2422,100级_身_生命_魔法防御,0,魔法防御,,397,33=44|61=61,,,90|10,500,1,,装备副属性
20799,2423,100级_头_攻击向_暴击,0,暴击,,55,5=6|8=8,,,90|10,500,1,2,装备副属性
20800,2423,100级_头_攻击向_暴伤%,0,暴击伤害,,59,370=490|670=670,,,90|10,500,1,2,装备副属性
20801,2423,100级_头_攻击向_物理攻击,0,物理攻击,,402,730=970|1340=1340,,,90|10,250,1,2,装备副属性
20802,2423,100级_头_攻击向_物理防御,0,物理防御,,396,33=44|61=61,,,90|10,250,1,,装备副属性
20803,2423,100级_头_攻击向_魔法防御,0,魔法防御,,397,33=44|61=61,,,90|10,250,1,,装备副属性
20804,2423,100级_头_攻击向_蓝量,0,魔法值,,395,33=44|61=61,,,90|10,250,1,,装备副属性
20805,2423,100级_头_攻击向_暴击防护,0,暴击防护,,57,5=6|8=8,,,90|10,250,1,2,装备副属性
20806,2423,100级_头_攻击向_生命值,0,生命值,,392,394=526|722=722,,,90|10,250,1,,装备副属性
20807,2424,100级_头_攻击向_暴击,0,暴击,,55,5=6|8=8,,,90|10,500,1,2,装备副属性
20808,2424,100级_头_攻击向_暴伤%,0,暴击伤害,,59,370=490|670=670,,,90|10,500,1,2,装备副属性
20809,2424,100级_头_攻击向_魔法攻击,0,魔法攻击,,403,730=970|1340=1340,,,90|10,250,1,2,装备副属性
20810,2424,100级_头_攻击向_物理防御,0,物理防御,,396,33=44|61=61,,,90|10,250,1,,装备副属性
20811,2424,100级_头_攻击向_魔法防御,0,魔法防御,,397,33=44|61=61,,,90|10,250,1,,装备副属性
20812,2424,100级_头_攻击向_蓝量,0,魔法值,,395,33=44|61=61,,,90|10,250,1,,装备副属性
20813,2424,100级_头_攻击向_暴击防护,0,暴击防护,,57,5=6|8=8,,,90|10,250,1,2,装备副属性
20814,2424,100级_头_攻击向_生命值,0,生命值,,392,394=526|722=722,,,90|10,250,1,,装备副属性
20815,2425,100级_足/尾_防御向_物理攻击,0,物理攻击,,402,730=970|1340=1340,,,90|10,250,1,2,装备副属性
20816,2425,100级_足/尾_防御向_魔法攻击,0,魔法攻击,,403,730=970|1340=1340,,,90|10,250,1,2,装备副属性
20817,2425,100级_足/尾_防御向_物理攻击,0,物理攻击,,393,88=118|162=162,,,90|10,250,1,,装备副属性
20818,2425,100级_足/尾_防御向_魔法攻击,0,魔法攻击,,394,88=118|162=162,,,90|10,250,1,,装备副属性
20819,2425,100级_足/尾_防御向_生命值,0,生命值,,392,394=526|722=722,,,90|10,500,1,,装备副属性
20820,2425,100级_足/尾_防御向_生命值,0,生命值,,401,550=730|1000=1000,,,90|10,500,1,2,装备副属性
20821,2425,100级_足/尾_防御向_物理防御,0,物理防御,,396,33=44|61=61,,,90|10,500,1,,装备副属性
20822,2425,100级_足/尾_防御向_魔法防御,0,魔法防御,,397,33=44|61=61,,,90|10,500,1,,装备副属性
20823,2426,100级_饰品_攻击向_攻击速度%,0,攻击速度,,71,370=490|670=670,,,90|10,100,1,2,装备副属性
20824,2426,100级_饰品_攻击向_CD冷却加速%,0,技能冷却加速,,433,370=490|670=670,,,90|10,100,1,2,装备副属性
20825,2426,100级_饰品_攻击向_物伤加成%,0,物理伤害,,65,370=490|670=670,,,90|10,400,1,1,装备副属性
20826,2426,100级_饰品_攻击向_魔伤加成%,0,魔法伤害,,66,370=490|670=670,,,90|10,400,1,1,装备副属性
20827,2426,100级_饰品_攻击向_蓝量,0,魔法值,,395,33=44|61=61,,,90|10,250,1,,装备副属性
20828,2426,100级_饰品_攻击向_生命值,0,生命值,,401,550=730|1000=1000,,,90|10,250,1,2,装备副属性
20829,2426,100级_饰品_攻击向_物理防御,0,物理防御,,396,33=44|61=61,,,90|10,250,1,,装备副属性
20830,2426,100级_饰品_攻击向_魔法防御,0,魔法防御,,397,33=44|61=61,,,90|10,250,1,,装备副属性
20831,2427,100级_饰品_攻击向_攻击速度%,0,攻击速度,,71,370=490|670=670,,,90|10,100,1,2,装备副属性
20832,2427,100级_饰品_攻击向_CD冷却加速%,0,技能冷却加速,,433,370=490|670=670,,,90|10,100,1,2,装备副属性
20833,2427,100级_饰品_攻击向_物伤加成%,0,物理伤害,,65,370=490|670=670,,,90|10,400,1,1,装备副属性
20834,2427,100级_饰品_攻击向_魔伤加成%,0,魔法伤害,,66,370=490|670=670,,,90|10,400,1,1,装备副属性
20835,2427,100级_饰品_攻击向_蓝量,0,魔法值,,395,33=44|61=61,,,90|10,250,1,,装备副属性
20836,2427,100级_饰品_攻击向_生命值,0,生命值,,401,550=730|1000=1000,,,90|10,250,1,2,装备副属性
20837,2427,100级_饰品_攻击向_物理防御,0,物理防御,,396,33=44|61=61,,,90|10,250,1,,装备副属性
20838,2427,100级_饰品_攻击向_魔法防御,0,魔法防御,,397,33=44|61=61,,,90|10,250,1,,装备副属性
20839,2428,100级_饰品_防御向_攻击速度%,0,攻击速度,,71,370=490|670=670,,,90|10,100,1,2,装备副属性
20840,2428,100级_饰品_防御向_CD冷却加速%,0,技能冷却加速,,433,370=490|670=670,,,90|10,100,1,2,装备副属性
20841,2428,100级_饰品_防御向_物伤加成%,0,物理伤害,,65,370=490|670=670,,,90|10,400,1,1,装备副属性
20842,2428,100级_饰品_防御向_魔伤加成%,0,魔法伤害,,66,370=490|670=670,,,90|10,400,1,1,装备副属性
20843,2428,100级_饰品_防御向_蓝量,0,魔法值,,395,33=44|61=61,,,90|10,250,1,,装备副属性
20844,2428,100级_饰品_防御向_生命值,0,生命值,,401,550=730|1000=1000,,,90|10,250,1,2,装备副属性
20845,2428,100级_饰品_防御向_物理防御,0,物理防御,,396,33=44|61=61,,,90|10,250,1,,装备副属性
20846,2428,100级_饰品_防御向_魔法防御,0,魔法防御,,397,33=44|61=61,,,90|10,250,1,,装备副属性
20847,2520,110级_武器_物理攻击_暴击,0,暴击,,55,5=7|10=10,,,90|10,500,1,2,装备副属性
20848,2520,110级_武器_物理攻击_暴伤%,0,暴击伤害,,59,410=540|750=750,,,90|10,500,1,2,装备副属性
20849,2520,110级_武器_物理攻击_物理攻击,0,物理攻击,,402,810=1090|1490=1490,,,90|10,250,1,2,装备副属性
20850,2520,110级_武器_物理攻击_物理防御,0,物理防御,,396,37=49|68=68,,,90|10,250,1,,装备副属性
20851,2520,110级_武器_物理攻击_魔法防御,0,魔法防御,,397,37=49|68=68,,,90|10,250,1,,装备副属性
20852,2520,110级_武器_物理攻击_蓝量,0,魔法值,,395,37=49|68=68,,,90|10,250,1,,装备副属性
20853,2520,110级_武器_物理攻击_暴击防护,0,暴击防护,,57,5=7|10=10,,,90|10,250,1,2,装备副属性
20854,2520,110级_武器_物理攻击_生命值,0,生命值,,392,442=588|808=808,,,90|10,250,1,,装备副属性
20855,2521,110级_武器_魔法攻击_暴击,0,暴击,,55,5=7|10=10,,,90|10,500,1,2,装备副属性
20856,2521,110级_武器_魔法攻击_暴伤%,0,暴击伤害,,59,410=540|750=750,,,90|10,500,1,2,装备副属性
20857,2521,110级_武器_魔法攻击_魔法攻击,0,魔法攻击,,403,810=1090|1490=1490,,,90|10,250,1,2,装备副属性
20858,2521,110级_武器_魔法攻击_物理防御,0,物理防御,,396,37=49|68=68,,,90|10,250,1,,装备副属性
20859,2521,110级_武器_魔法攻击_魔法防御,0,魔法防御,,397,37=49|68=68,,,90|10,250,1,,装备副属性
20860,2521,110级_武器_魔法攻击_蓝量,0,魔法值,,395,37=49|68=68,,,90|10,250,1,,装备副属性
20861,2521,110级_武器_魔法攻击_暴击防护,0,暴击防护,,57,5=7|10=10,,,90|10,250,1,2,装备副属性
20862,2521,110级_武器_魔法攻击_生命值,0,生命值,,392,442=588|808=808,,,90|10,250,1,,装备副属性
20863,2522,110级_身_生命_物理攻击,0,物理攻击,,402,810=1090|1490=1490,,,90|10,250,1,2,装备副属性
20864,2522,110级_身_生命_魔法攻击,0,魔法攻击,,403,810=1090|1490=1490,,,90|10,250,1,2,装备副属性
20865,2522,110级_身_生命_物理攻击,0,物理攻击,,393,98=131|180=180,,,90|10,250,1,,装备副属性
20866,2522,110级_身_生命_魔法攻击,0,魔法攻击,,394,98=131|180=180,,,90|10,250,1,,装备副属性
20867,2522,110级_身_生命_生命值,0,生命值,,392,442=588|808=808,,,90|10,500,1,,装备副属性
20868,2522,110级_身_生命_生命值,0,生命值,,401,610=810|1120=1120,,,90|10,500,1,2,装备副属性
20869,2522,110级_身_生命_物理防御,0,物理防御,,396,37=49|68=68,,,90|10,500,1,,装备副属性
20870,2522,110级_身_生命_魔法防御,0,魔法防御,,397,37=49|68=68,,,90|10,500,1,,装备副属性
20871,2523,110级_头_攻击向_暴击,0,暴击,,55,5=7|10=10,,,90|10,500,1,2,装备副属性
20872,2523,110级_头_攻击向_暴伤%,0,暴击伤害,,59,410=540|750=750,,,90|10,500,1,2,装备副属性
20873,2523,110级_头_攻击向_物理攻击,0,物理攻击,,402,810=1090|1490=1490,,,90|10,250,1,2,装备副属性
20874,2523,110级_头_攻击向_物理防御,0,物理防御,,396,37=49|68=68,,,90|10,250,1,,装备副属性
20875,2523,110级_头_攻击向_魔法防御,0,魔法防御,,397,37=49|68=68,,,90|10,250,1,,装备副属性
20876,2523,110级_头_攻击向_蓝量,0,魔法值,,395,37=49|68=68,,,90|10,250,1,,装备副属性
20877,2523,110级_头_攻击向_暴击防护,0,暴击防护,,57,5=7|10=10,,,90|10,250,1,2,装备副属性
20878,2523,110级_头_攻击向_生命值,0,生命值,,392,442=588|808=808,,,90|10,250,1,,装备副属性
20879,2524,110级_头_攻击向_暴击,0,暴击,,55,5=7|10=10,,,90|10,500,1,2,装备副属性
20880,2524,110级_头_攻击向_暴伤%,0,暴击伤害,,59,410=540|750=750,,,90|10,500,1,2,装备副属性
20881,2524,110级_头_攻击向_魔法攻击,0,魔法攻击,,403,810=1090|1490=1490,,,90|10,250,1,2,装备副属性
20882,2524,110级_头_攻击向_物理防御,0,物理防御,,396,37=49|68=68,,,90|10,250,1,,装备副属性
20883,2524,110级_头_攻击向_魔法防御,0,魔法防御,,397,37=49|68=68,,,90|10,250,1,,装备副属性
20884,2524,110级_头_攻击向_蓝量,0,魔法值,,395,37=49|68=68,,,90|10,250,1,,装备副属性
20885,2524,110级_头_攻击向_暴击防护,0,暴击防护,,57,5=7|10=10,,,90|10,250,1,2,装备副属性
20886,2524,110级_头_攻击向_生命值,0,生命值,,392,442=588|808=808,,,90|10,250,1,,装备副属性
20887,2525,110级_足/尾_防御向_物理攻击,0,物理攻击,,402,810=1090|1490=1490,,,90|10,250,1,2,装备副属性
20888,2525,110级_足/尾_防御向_魔法攻击,0,魔法攻击,,403,810=1090|1490=1490,,,90|10,250,1,2,装备副属性
20889,2525,110级_足/尾_防御向_物理攻击,0,物理攻击,,393,98=131|180=180,,,90|10,250,1,,装备副属性
20890,2525,110级_足/尾_防御向_魔法攻击,0,魔法攻击,,394,98=131|180=180,,,90|10,250,1,,装备副属性
20891,2525,110级_足/尾_防御向_生命值,0,生命值,,392,442=588|808=808,,,90|10,500,1,,装备副属性
20892,2525,110级_足/尾_防御向_生命值,0,生命值,,401,610=810|1120=1120,,,90|10,500,1,2,装备副属性
20893,2525,110级_足/尾_防御向_物理防御,0,物理防御,,396,37=49|68=68,,,90|10,500,1,,装备副属性
20894,2525,110级_足/尾_防御向_魔法防御,0,魔法防御,,397,37=49|68=68,,,90|10,500,1,,装备副属性
20895,2526,110级_饰品_攻击向_攻击速度%,0,攻击速度,,71,410=540|750=750,,,90|10,100,1,2,装备副属性
20896,2526,110级_饰品_攻击向_CD冷却加速%,0,技能冷却加速,,433,410=540|750=750,,,90|10,100,1,2,装备副属性
20897,2526,110级_饰品_攻击向_物伤加成%,0,物理伤害,,65,410=540|750=750,,,90|10,400,1,1,装备副属性
20898,2526,110级_饰品_攻击向_魔伤加成%,0,魔法伤害,,66,410=540|750=750,,,90|10,400,1,1,装备副属性
20899,2526,110级_饰品_攻击向_蓝量,0,魔法值,,395,37=49|68=68,,,90|10,250,1,,装备副属性
20900,2526,110级_饰品_攻击向_生命值,0,生命值,,401,610=810|1120=1120,,,90|10,250,1,2,装备副属性
20901,2526,110级_饰品_攻击向_物理防御,0,物理防御,,396,37=49|68=68,,,90|10,250,1,,装备副属性
20902,2526,110级_饰品_攻击向_魔法防御,0,魔法防御,,397,37=49|68=68,,,90|10,250,1,,装备副属性
20903,2527,110级_饰品_攻击向_攻击速度%,0,攻击速度,,71,410=540|750=750,,,90|10,100,1,2,装备副属性
20904,2527,110级_饰品_攻击向_CD冷却加速%,0,技能冷却加速,,433,410=540|750=750,,,90|10,100,1,2,装备副属性
20905,2527,110级_饰品_攻击向_物伤加成%,0,物理伤害,,65,410=540|750=750,,,90|10,400,1,1,装备副属性
20906,2527,110级_饰品_攻击向_魔伤加成%,0,魔法伤害,,66,410=540|750=750,,,90|10,400,1,1,装备副属性
20907,2527,110级_饰品_攻击向_蓝量,0,魔法值,,395,37=49|68=68,,,90|10,250,1,,装备副属性
20908,2527,110级_饰品_攻击向_生命值,0,生命值,,401,610=810|1120=1120,,,90|10,250,1,2,装备副属性
20909,2527,110级_饰品_攻击向_物理防御,0,物理防御,,396,37=49|68=68,,,90|10,250,1,,装备副属性
20910,2527,110级_饰品_攻击向_魔法防御,0,魔法防御,,397,37=49|68=68,,,90|10,250,1,,装备副属性
20911,2528,110级_饰品_防御向_攻击速度%,0,攻击速度,,71,410=540|750=750,,,90|10,100,1,2,装备副属性
20912,2528,110级_饰品_防御向_CD冷却加速%,0,技能冷却加速,,433,410=540|750=750,,,90|10,100,1,2,装备副属性
20913,2528,110级_饰品_防御向_物伤加成%,0,物理伤害,,65,410=540|750=750,,,90|10,400,1,1,装备副属性
20914,2528,110级_饰品_防御向_魔伤加成%,0,魔法伤害,,66,410=540|750=750,,,90|10,400,1,1,装备副属性
20915,2528,110级_饰品_防御向_蓝量,0,魔法值,,395,37=49|68=68,,,90|10,250,1,,装备副属性
20916,2528,110级_饰品_防御向_生命值,0,生命值,,401,610=810|1120=1120,,,90|10,250,1,2,装备副属性
20917,2528,110级_饰品_防御向_物理防御,0,物理防御,,396,37=49|68=68,,,90|10,250,1,,装备副属性
20918,2528,110级_饰品_防御向_魔法防御,0,魔法防御,,397,37=49|68=68,,,90|10,250,1,,装备副属性
20919,2620,120级_武器_物理攻击_暴击,0,暴击,,55,5=7|10=10,,,90|10,500,1,2,装备副属性
20920,2620,120级_武器_物理攻击_暴伤%,0,暴击伤害,,59,450=600|830=830,,,90|10,500,1,2,装备副属性
20921,2620,120级_武器_物理攻击_物理攻击,0,物理攻击,,402,900=1200|1650=1650,,,90|10,250,1,2,装备副属性
20922,2620,120级_武器_物理攻击_物理防御,0,物理防御,,396,41=54|74=74,,,90|10,250,1,,装备副属性
20923,2620,120级_武器_物理攻击_魔法防御,0,魔法防御,,397,41=54|74=74,,,90|10,250,1,,装备副属性
20924,2620,120级_武器_物理攻击_蓝量,0,魔法值,,395,41=54|74=74,,,90|10,250,1,,装备副属性
20925,2620,120级_武器_物理攻击_暴击防护,0,暴击防护,,57,5=7|10=10,,,90|10,250,1,2,装备副属性
20926,2620,120级_武器_物理攻击_生命值,0,生命值,,392,486=648|892=892,,,90|10,250,1,,装备副属性
20927,2621,120级_武器_魔法攻击_暴击,0,暴击,,55,5=7|10=10,,,90|10,500,1,2,装备副属性
20928,2621,120级_武器_魔法攻击_暴伤%,0,暴击伤害,,59,450=600|830=830,,,90|10,500,1,2,装备副属性
20929,2621,120级_武器_魔法攻击_魔法攻击,0,魔法攻击,,403,900=1200|1650=1650,,,90|10,250,1,2,装备副属性
20930,2621,120级_武器_魔法攻击_物理防御,0,物理防御,,396,41=54|74=74,,,90|10,250,1,,装备副属性
20931,2621,120级_武器_魔法攻击_魔法防御,0,魔法防御,,397,41=54|74=74,,,90|10,250,1,,装备副属性
20932,2621,120级_武器_魔法攻击_蓝量,0,魔法值,,395,41=54|74=74,,,90|10,250,1,,装备副属性
20933,2621,120级_武器_魔法攻击_暴击防护,0,暴击防护,,57,5=7|10=10,,,90|10,250,1,2,装备副属性
20934,2621,120级_武器_魔法攻击_生命值,0,生命值,,392,486=648|892=892,,,90|10,250,1,,装备副属性
20935,2622,120级_身_生命_物理攻击,0,物理攻击,,402,900=1200|1650=1650,,,90|10,250,1,2,装备副属性
20936,2622,120级_身_生命_魔法攻击,0,魔法攻击,,403,900=1200|1650=1650,,,90|10,250,1,2,装备副属性
20937,2622,120级_身_生命_物理攻击,0,物理攻击,,393,108=144|198=198,,,90|10,250,1,,装备副属性
20938,2622,120级_身_生命_魔法攻击,0,魔法攻击,,394,108=144|198=198,,,90|10,250,1,,装备副属性
20939,2622,120级_身_生命_生命值,0,生命值,,392,486=648|892=892,,,90|10,500,1,,装备副属性
20940,2622,120级_身_生命_生命值,0,生命值,,401,680=900|1240=1240,,,90|10,500,1,2,装备副属性
20941,2622,120级_身_生命_物理防御,0,物理防御,,396,41=54|74=74,,,90|10,500,1,,装备副属性
20942,2622,120级_身_生命_魔法防御,0,魔法防御,,397,41=54|74=74,,,90|10,500,1,,装备副属性
20943,2623,120级_头_攻击向_暴击,0,暴击,,55,5=7|10=10,,,90|10,500,1,2,装备副属性
20944,2623,120级_头_攻击向_暴伤%,0,暴击伤害,,59,450=600|830=830,,,90|10,500,1,2,装备副属性
20945,2623,120级_头_攻击向_物理攻击,0,物理攻击,,402,900=1200|1650=1650,,,90|10,250,1,2,装备副属性
20946,2623,120级_头_攻击向_物理防御,0,物理防御,,396,41=54|74=74,,,90|10,250,1,,装备副属性
20947,2623,120级_头_攻击向_魔法防御,0,魔法防御,,397,41=54|74=74,,,90|10,250,1,,装备副属性
20948,2623,120级_头_攻击向_蓝量,0,魔法值,,395,41=54|74=74,,,90|10,250,1,,装备副属性
20949,2623,120级_头_攻击向_暴击防护,0,暴击防护,,57,5=7|10=10,,,90|10,250,1,2,装备副属性
20950,2623,120级_头_攻击向_生命值,0,生命值,,392,486=648|892=892,,,90|10,250,1,,装备副属性
20951,2624,120级_头_攻击向_暴击,0,暴击,,55,5=7|10=10,,,90|10,500,1,2,装备副属性
20952,2624,120级_头_攻击向_暴伤%,0,暴击伤害,,59,450=600|830=830,,,90|10,500,1,2,装备副属性
20953,2624,120级_头_攻击向_魔法攻击,0,魔法攻击,,403,900=1200|1650=1650,,,90|10,250,1,2,装备副属性
20954,2624,120级_头_攻击向_物理防御,0,物理防御,,396,41=54|74=74,,,90|10,250,1,,装备副属性
20955,2624,120级_头_攻击向_魔法防御,0,魔法防御,,397,41=54|74=74,,,90|10,250,1,,装备副属性
20956,2624,120级_头_攻击向_蓝量,0,魔法值,,395,41=54|74=74,,,90|10,250,1,,装备副属性
20957,2624,120级_头_攻击向_暴击防护,0,暴击防护,,57,5=7|10=10,,,90|10,250,1,2,装备副属性
20958,2624,120级_头_攻击向_生命值,0,生命值,,392,486=648|892=892,,,90|10,250,1,,装备副属性
20959,2625,120级_足/尾_防御向_物理攻击,0,物理攻击,,402,900=1200|1650=1650,,,90|10,250,1,2,装备副属性
20960,2625,120级_足/尾_防御向_魔法攻击,0,魔法攻击,,403,900=1200|1650=1650,,,90|10,250,1,2,装备副属性
20961,2625,120级_足/尾_防御向_物理攻击,0,物理攻击,,393,108=144|198=198,,,90|10,250,1,,装备副属性
20962,2625,120级_足/尾_防御向_魔法攻击,0,魔法攻击,,394,108=144|198=198,,,90|10,250,1,,装备副属性
20963,2625,120级_足/尾_防御向_生命值,0,生命值,,392,486=648|892=892,,,90|10,500,1,,装备副属性
20964,2625,120级_足/尾_防御向_生命值,0,生命值,,401,680=900|1240=1240,,,90|10,500,1,2,装备副属性
20965,2625,120级_足/尾_防御向_物理防御,0,物理防御,,396,41=54|74=74,,,90|10,500,1,,装备副属性
20966,2625,120级_足/尾_防御向_魔法防御,0,魔法防御,,397,41=54|74=74,,,90|10,500,1,,装备副属性
20967,2626,120级_饰品_攻击向_攻击速度%,0,攻击速度,,71,450=600|830=830,,,90|10,100,1,2,装备副属性
20968,2626,120级_饰品_攻击向_CD冷却加速%,0,技能冷却加速,,433,450=600|830=830,,,90|10,100,1,2,装备副属性
20969,2626,120级_饰品_攻击向_物伤加成%,0,物理伤害,,65,450=600|830=830,,,90|10,400,1,1,装备副属性
20970,2626,120级_饰品_攻击向_魔伤加成%,0,魔法伤害,,66,450=600|830=830,,,90|10,400,1,1,装备副属性
20971,2626,120级_饰品_攻击向_蓝量,0,魔法值,,395,41=54|74=74,,,90|10,250,1,,装备副属性
20972,2626,120级_饰品_攻击向_生命值,0,生命值,,401,680=900|1240=1240,,,90|10,250,1,2,装备副属性
20973,2626,120级_饰品_攻击向_物理防御,0,物理防御,,396,41=54|74=74,,,90|10,250,1,,装备副属性
20974,2626,120级_饰品_攻击向_魔法防御,0,魔法防御,,397,41=54|74=74,,,90|10,250,1,,装备副属性
20975,2627,120级_饰品_攻击向_攻击速度%,0,攻击速度,,71,450=600|830=830,,,90|10,100,1,2,装备副属性
20976,2627,120级_饰品_攻击向_CD冷却加速%,0,技能冷却加速,,433,450=600|830=830,,,90|10,100,1,2,装备副属性
20977,2627,120级_饰品_攻击向_物伤加成%,0,物理伤害,,65,450=600|830=830,,,90|10,400,1,1,装备副属性
20978,2627,120级_饰品_攻击向_魔伤加成%,0,魔法伤害,,66,450=600|830=830,,,90|10,400,1,1,装备副属性
